eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/clip_fraction,train/clip_range,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/loss,train/n_updates,train/entropy_loss,train/explained_variance,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/time_elapsed
21.0,28.196016311645508,39936,0.39111328125,0.2,0.0003,0.042238735,-0.048722050018841404,40.328833824396135,20.942167282104492,190,-4.919999900460243,0.0,,,,,
21.0,27.612186431884766,40960,,,,,,,,,,,,,,,
,,40960,,,,,,,,,,,27.618451930000003,691,21.0,20,59
21.0,27.498258590698242,41984,0.401806640625,0.2,0.0003,0.041260697,-0.04955118258367293,39.23731297850609,20.882780075073242,200,-4.889599364995957,0.0,,,,,
21.0,31.98090934753418,43008,,,,,,,,,,,,,,,
21.0,29.64380645751953,44032,0.398046875,0.2,0.0003,0.04315027,-0.05010486962273717,37.14189494252205,17.316896438598633,210,-4.873298469185829,0.0,,,,,
21.0,29.4754638671875,45056,,,,,,,,,,,,,,,
21.0,28.43252944946289,46080,0.37666015625,0.2,0.0003,0.038950622,-0.04041446316114161,34.460468381643295,13.717194557189941,220,-4.829023678600788,0.0,,,,,
21.0,29.142078399658203,47104,,,,,,,,,,,,,,,
21.0,30.037490844726562,48128,0.41083984375,0.2,0.0003,0.04179858,-0.0503099960857071,34.69551295042038,21.045183181762695,230,-4.813015376031399,0.0,,,,,
21.0,30.5057373046875,49152,,,,,,,,,,,,,,,
21.0,27.701339721679688,50176,0.40087890625,0.2,0.0003,0.042756386,-0.055002499278634785,36.046840739250186,21.80341911315918,240,-4.7801642820239065,0.0,,,,,
21.0,29.115097045898438,51200,,,,,,,,,,,,,,,
21.0,28.917316436767578,52224,0.386962890625,0.2,0.0003,0.04054711,-0.04549013665819075,34.26430035233498,21.628698348999023,250,-4.754563392698765,0.0,,,,,
21.0,34.64635467529297,53248,,,,,,,,,,,,,,,
21.0,27.36489486694336,54272,0.402490234375,0.2,0.0003,0.04327085,-0.052576219249749555,37.963416057825086,19.031532287597656,260,-4.736474791169167,0.0,,,,,
21.0,28.881839752197266,55296,,,,,,,,,,,,,,,
21.0,30.219755172729492,56320,0.387744140625,0.2,0.0003,0.04306273,-0.05035628020996228,39.24111943244934,18.986982345581055,270,-4.716997779905796,0.0,,,,,
21.0,28.04449462890625,57344,,,,,,,,,,,,,,,
21.0,36.478515625,58368,0.41455078125,0.2,0.0003,0.04631322,-0.05502659057965502,35.43351159691811,14.99229621887207,280,-4.670900163054466,0.0,,,,,
21.0,27.403060913085938,59392,,,,,,,,,,,,,,,
21.0,29.236852645874023,60416,0.393359375,0.2,0.0003,0.042851977,-0.0505374048196245,30.95615224838257,16.401952743530273,290,-4.629011636972427,0.0,,,,,
21.0,37.10639190673828,61440,,,,,,,,,,,,,,,
,,61440,,,,,,,,,,,29.690749340000004,678,21.0,30,90
21.0,31.530372619628906,62464,0.38232421875,0.2,0.0003,0.039817207,-0.044624976403429176,33.96979843378067,17.891433715820312,300,-4.554604884982109,0.0,,,,,
21.0,31.278499603271484,63488,,,,,,,,,,,,,,,
21.0,28.417333602905273,64512,0.3662109375,0.2,0.0003,0.03988756,-0.04155720036360435,35.882503658533096,11.288664817810059,310,-4.5458246856927875,1.1920928955078125e-07,,,,,
21.0,27.647781372070312,65536,,,,,,,,,,,,,,,
21.0,34.24875259399414,66560,0.3953125,0.2,0.0003,0.039183196,-0.04691896611766424,31.785647708177567,16.398292541503906,320,-4.468449182808399,5.960464477539063e-08,,,,,
21.0,33.40644836425781,67584,,,,,,,,,,,,,,,
21.0,28.990276336669922,68608,0.346630859375,0.2,0.0003,0.033912096,-0.04407750281825429,34.303992831707,11.210636138916016,330,-4.45480563044548,-1.1920928955078125e-07,,,,,
21.0,28.743274688720703,69632,,,,,,,,,,,,,,,
21.0,29.4758243560791,70656,0.3384765625,0.2,0.0003,0.036177177,-0.04714427515573334,32.718076813220975,16.360328674316406,340,-4.400181241333485,0.0,,,,,
21.0,30.464906692504883,71680,,,,,,,,,,,,,,,
21.0,31.71652603149414,72704,0.3677734375,0.2,0.0003,0.034380063,-0.041856492454826366,33.832629156112674,18.326269149780273,350,-4.353679312765598,0.0,,,,,
21.0,30.997713088989258,73728,,,,,,,,,,,,,,,
21.0,27.640308380126953,74752,0.347314453125,0.2,0.0003,0.031863436,-0.04627074341406114,35.930671620368955,14.596037864685059,360,-4.315641921758652,0.0,,,,,
21.0,28.668148040771484,75776,,,,,,,,,,,,,,,
21.0,29.64361572265625,76800,0.35498046875,0.2,0.0003,0.038462497,-0.04717392674065195,33.80781943202019,14.384101867675781,370,-4.282652789354325,-1.1920928955078125e-07,,,,,
21.0,30.926055908203125,77824,,,,,,,,,,,,,,,
21.0,36.26231384277344,78848,0.29716796875,0.2,0.0003,0.03040889,-0.04827900507953018,34.11647954583168,13.069045066833496,380,-4.194716615974903,0.0,,,,,
21.0,28.290760040283203,79872,,,,,,,,,,,,,,,
21.0,35.15906524658203,80896,0.313818359375,0.2,0.0003,0.033053435,-0.04069600065704435,32.58246123790741,13.678800582885742,390,-4.121466346085072,0.0,,,,,
21.0,34.90643310546875,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,32.528760989999995,674,21.0,40,121
21.0,35.928855895996094,82944,0.287744140625,0.2,0.0003,0.028668793,-0.0402818041795399,36.08416196703911,23.29256820678711,400,-4.056351654231548,0.0,,,,,
21.0,30.682743072509766,83968,,,,,,,,,,,,,,,
21.0,34.18434143066406,84992,0.338818359375,0.2,0.0003,0.03342075,-0.04928001979133114,31.617545825242996,17.47176742553711,410,-4.026222322881222,-1.1920928955078125e-07,,,,,
21.0,29.44111442565918,86016,,,,,,,,,,,,,,,
21.0,32.35050964355469,87040,0.30732421875,0.2,0.0003,0.02830104,-0.04453348227252718,27.76396440267563,10.941404342651367,420,-3.9911500439047813,0.0,,,,,
21.0,34.72417068481445,88064,,,,,,,,,,,,,,,
21.0,30.823251724243164,89088,0.30478515625,0.2,0.0003,0.032566845,-0.0453067549620755,29.445631873607635,17.388181686401367,430,-3.928472013026476,0.0,,,,,
21.0,32.246360778808594,90112,,,,,,,,,,,,,,,
21.0,33.852935791015625,91136,0.28408203125,0.2,0.0003,0.029973976,-0.03670561721373815,33.59756113886833,18.85920524597168,440,-3.874871300905943,0.0,,,,,
21.0,34.80029296875,92160,,,,,,,,,,,,,,,
21.0,37.26805114746094,93184,0.31669921875,0.2,0.0003,0.033441275,-0.04012220043805428,29.135453236103057,13.926447868347168,450,-3.8323376633226873,0.0,,,,,
21.0,34.234092712402344,94208,,,,,,,,,,,,,,,
21.0,32.63880157470703,95232,0.2794921875,0.2,0.0003,0.028490163,-0.044569692233926615,30.487591749429704,16.452959060668945,460,-3.8089892685413362,5.960464477539063e-08,,,,,
21.0,34.23769760131836,96256,,,,,,,,,,,,,,,
21.0,32.86064910888672,97280,0.294775390625,0.2,0.0003,0.030463975,-0.03941834094875958,30.27550284564495,14.620347023010254,470,-3.7692834779620172,0.0,,,,,
21.0,37.60932922363281,98304,,,,,,,,,,,,,,,
21.0,34.45356369018555,99328,0.2830078125,0.2,0.0003,0.02773254,-0.04049731982522644,29.98922553062439,14.573625564575195,480,-3.735405158251524,0.0,,,,,
21.0,35.73223114013672,100352,,,,,,,,,,,,,,,
21.0,37.416114807128906,101376,0.25830078125,0.2,0.0003,0.024095273,-0.03494544260611292,27.040806624293328,12.555710792541504,490,-3.6921447806060312,1.1920928955078125e-07,,,,,
21.0,38.87360382080078,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,37.73566394,675,21.0,50,151
21.0,36.99507522583008,103424,0.272314453125,0.2,0.0003,0.023666698,-0.04366707359440625,31.03535226583481,13.861775398254395,500,-3.645796545594931,0.0,,,,,
21.0,37.032814025878906,104448,,,,,,,,,,,,,,,
21.0,34.31085205078125,105472,0.2583984375,0.2,0.0003,0.024887836,-0.033328457959578374,28.185807514190675,16.792865753173828,510,-3.661394426971674,0.0,,,,,
21.0,35.09612274169922,106496,,,,,,,,,,,,,,,
21.0,35.14901351928711,107520,0.22431640625,0.2,0.0003,0.020266475,-0.03234117751999292,26.731263345479967,9.910035133361816,520,-3.6191994197666646,0.0,,,,,
21.0,37.06958770751953,108544,,,,,,,,,,,,,,,
21.0,37.50011444091797,109568,0.2802734375,0.2,0.0003,0.027471185,-0.03551398294366663,25.491537302732468,13.447332382202148,530,-3.602324549853802,0.0,,,,,
21.0,40.20579528808594,110592,,,,,,,,,,,,,,,
21.0,35.60350036621094,111616,0.29873046875,0.2,0.0003,0.029853238,-0.039725402335170655,26.917308714985847,13.14660930633545,540,-3.5426195085048677,0.0,,,,,
21.0,35.68558120727539,112640,,,,,,,,,,,,,,,
21.0,45.34217834472656,113664,0.269921875,0.2,0.0003,0.027589563,-0.041126495378557594,26.925665295124055,13.795793533325195,550,-3.4831137746572494,5.960464477539063e-08,,,,,
21.0,34.881072998046875,114688,,,,,,,,,,,,,,,
21.0,33.63072204589844,115712,0.317578125,0.2,0.0003,0.029641282,-0.03696299403673038,29.21195032596588,12.220346450805664,560,-3.4622815780341627,0.0,,,,,
21.0,40.032470703125,116736,,,,,,,,,,,,,,,
21.0,38.30096435546875,117760,0.260498046875,0.2,0.0003,0.027048111,-0.03789677133026999,24.200294682383536,11.768321990966797,570,-3.422720991075039,0.0,,,,,
21.0,39.316654205322266,118784,,,,,,,,,,,,,,,
21.0,38.46337890625,119808,0.3376953125,0.2,0.0003,0.03444115,-0.0384746621537488,26.762958577275278,11.710394859313965,580,-3.4141737423837184,0.0,,,,,
21.0,36.782875061035156,120832,,,,,,,,,,,,,,,
21.0,42.178993225097656,121856,0.30478515625,0.2,0.0003,0.031180326,-0.03359136968792882,25.157427203655242,13.395670890808105,590,-3.390050579607487,0.0,,,,,
21.0,41.430450439453125,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,40.20325596,676,21.0,60,181
21.0,37.0688591003418,123904,0.306640625,0.2,0.0003,0.028668493,-0.039687982041505164,23.04912592470646,10.090704917907715,600,-3.3943943180143834,5.960464477539063e-08,,,,,
21.0,36.85627746582031,124928,,,,,,,,,,,,,,,
21.0,38.469444274902344,125952,0.298193359375,0.2,0.0003,0.034357,-0.04544664509303402,24.875575080513954,12.520073890686035,610,-3.3670844174921513,0.0,,,,,
21.0,39.936859130859375,126976,,,,,,,,,,,,,,,
21.0,39.61139678955078,128000,0.2875,0.2,0.0003,0.032578804,-0.034063655699719676,25.209443292021753,13.112095832824707,620,-3.332828161120415,-1.1920928955078125e-07,,,,,
21.0,37.92633819580078,129024,,,,,,,,,,,,,,,
21.0,39.08509063720703,130048,0.3287109375,0.2,0.0003,0.031499904,-0.04251161699648946,23.739319723844527,9.735367774963379,630,-3.3136712439358234,5.960464477539063e-08,,,,,
21.0,40.4233283996582,131072,,,,,,,,,,,,,,,
21.0,36.816650390625,132096,0.3234375,0.2,0.0003,0.032088913,-0.04352421067887917,24.13434572517872,11.369558334350586,640,-3.2926421128213406,0.0,,,,,
21.0,43.18427276611328,133120,,,,,,,,,,,,,,,
21.0,38.505157470703125,134144,0.3083984375,0.2,0.0003,0.034280363,-0.03673644963128027,22.303743487596513,10.603876113891602,650,-3.2622731380164622,0.0,,,,,
21.0,41.993228912353516,135168,,,,,,,,,,,,,,,
21.0,39.26484680175781,136192,0.275927734375,0.2,0.0003,0.032665517,-0.027417205512756483,22.682105603814126,9.529870986938477,660,-3.2493867643177508,5.960464477539063e-08,,,,,
21.0,38.694786071777344,137216,,,,,,,,,,,,,,,
21.0,37.8454704284668,138240,0.29560546875,0.2,0.0003,0.03396999,-0.03713894395623356,23.697722885012627,12.204083442687988,670,-3.234297201037407,0.0,,,,,
21.0,38.77396774291992,139264,,,,,,,,,,,,,,,
21.0,41.538047790527344,140288,0.3294921875,0.2,0.0003,0.03982784,-0.038809812493855136,21.45821946263313,11.681693077087402,680,-3.2140587843954562,-1.1920928955078125e-07,,,,,
21.0,42.41896057128906,141312,,,,,,,,,,,,,,,
21.0,43.082862854003906,142336,0.296435546875,0.2,0.0003,0.033637635,-0.03583397531183437,20.29306863844395,8.826719284057617,690,-3.1929831013083456,0.0,,,,,
21.0,41.01473617553711,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,42.30851713,675,21.0,70,212
21.0,40.652099609375,144384,0.32138671875,0.2,0.0003,0.039027095,-0.029587400484888348,24.260191750526428,11.353780746459961,700,-3.1656248576939108,0.0,,,,,
21.0,41.32014846801758,145408,,,,,,,,,,,,,,,
21.0,42.17561340332031,146432,0.301025390625,0.2,0.0003,0.030728847,-0.03692175616015447,18.511860981583595,9.233365058898926,710,-3.158880445361137,0.0,,,,,
21.0,39.12015914916992,147456,,,,,,,,,,,,,,,
21.0,39.773033142089844,148480,0.318310546875,0.2,0.0003,0.045462217,-0.03391744026739616,21.529006564617156,9.484614372253418,720,-3.127829848229885,0.0,,,,,
21.0,39.356136322021484,149504,,,,,,,,,,,,,,,
21.0,40.152099609375,150528,0.336328125,0.2,0.0003,0.040784277,-0.038330054661491884,19.995555305480956,11.833540916442871,730,-3.099898532778025,-1.1920928955078125e-07,,,,,
21.0,38.47383499145508,151552,,,,,,,,,,,,,,,
21.0,43.988895416259766,152576,0.356689453125,0.2,0.0003,0.038519032,-0.0338466538785724,17.550205132365228,8.350072860717773,740,-3.0957854934036733,0.0,,,,,
21.0,38.429473876953125,153600,,,,,,,,,,,,,,,
21.0,41.323097229003906,154624,0.313818359375,0.2,0.0003,0.03664165,-0.03297875680727884,21.466601917147635,10.701363563537598,750,-3.1015077300369738,1.1920928955078125e-07,,,,,
21.0,39.72276306152344,155648,,,,,,,,,,,,,,,
21.0,40.57921600341797,156672,0.361572265625,0.2,0.0003,0.04117865,-0.031066491195815615,21.324171581864356,10.071136474609375,760,-3.083659456670284,0.0,,,,,
21.0,44.28142547607422,157696,,,,,,,,,,,,,,,
21.0,43.573486328125,158720,0.36044921875,0.2,0.0003,0.045877818,-0.0367454029241344,19.723214718699456,11.34306526184082,770,-3.062140056490898,0.0,,,,,
21.0,41.83507537841797,159744,,,,,,,,,,,,,,,
21.0,41.46968078613281,160768,0.34130859375,0.2,0.0003,0.038911372,-0.03239384974003769,18.817832991480827,9.14181900024414,780,-3.0509340301156045,0.0,,,,,
21.0,44.4333381652832,161792,,,,,,,,,,,,,,,
21.0,38.53588104248047,162816,0.31650390625,0.2,0.0003,0.037368815,-0.03305608653754462,19.054443138837815,9.572863578796387,790,-3.0392775259912015,0.0,,,,,
21.0,44.27617645263672,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,43.19255769,676,21.0,80,242
21.0,43.04330062866211,164864,0.322021484375,0.2,0.0003,0.046081826,-0.02614247465826338,17.325684240460397,9.713253021240234,800,-3.029784332215786,0.0,,,,,
21.0,43.15888214111328,165888,,,,,,,,,,,,,,,
21.0,41.581451416015625,166912,0.35546875,0.2,0.0003,0.04848446,-0.026937412375991697,20.485083684325218,11.214081764221191,810,-3.030741622298956,1.1920928955078125e-07,,,,,
21.0,43.44015121459961,167936,,,,,,,,,,,,,,,
21.0,41.52885437011719,168960,0.338720703125,0.2,0.0003,0.03912974,-0.031808716370142064,18.90092117190361,9.751884460449219,820,-3.028969029337168,-1.1920928955078125e-07,,,,,
21.0,44.64950942993164,169984,,,,,,,,,,,,,,,
21.0,44.07400131225586,171008,0.316796875,0.2,0.0003,0.032942392,-0.034028032576316036,15.711004075407981,7.737375259399414,830,-3.0260753877460957,0.0,,,,,
21.0,42.95149230957031,172032,,,,,,,,,,,,,,,
21.0,41.592952728271484,173056,0.32109375,0.2,0.0003,0.03888852,-0.028001707146177068,17.464381676912307,10.92962646484375,840,-3.0202316150069235,0.0,,,,,
21.0,43.435585021972656,174080,,,,,,,,,,,,,,,
21.0,42.577789306640625,175104,0.340283203125,0.2,0.0003,0.04872191,-0.028761538700200616,17.16498963534832,10.298413276672363,850,-3.005322024971247,1.1920928955078125e-07,,,,,
21.0,40.249839782714844,176128,,,,,,,,,,,,,,,
21.0,43.49741744995117,177152,0.371533203125,0.2,0.0003,0.04715219,-0.03166969547746703,16.236074924468994,4.87225866317749,860,-2.995493584871292,0.0,,,,,
21.0,42.08472442626953,178176,,,,,,,,,,,,,,,
21.0,40.908348083496094,179200,0.387158203125,0.2,0.0003,0.04433354,-0.027613082058087456,17.80132457613945,11.510619163513184,870,-2.988014494627714,0.0,,,,,
21.0,42.064456939697266,180224,,,,,,,,,,,,,,,
21.0,44.25984191894531,181248,0.31845703125,0.2,0.0003,0.04274699,-0.02810923854995053,15.590873956680298,6.798107147216797,880,-2.9670522294938566,0.0,,,,,
21.0,40.75498962402344,182272,,,,,,,,,,,,,,,
21.0,40.7862434387207,183296,0.37470703125,0.2,0.0003,0.050757658,-0.02870721442013746,17.433365988731385,8.548296928405762,890,-2.972692618519068,0.0,,,,,
21.0,41.850074768066406,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,43.38522523,676,21.0,90,272
21.0,43.66692352294922,185344,0.370654296875,0.2,0.0003,0.049919628,-0.023365896000177598,17.92376280725002,7.794522762298584,900,-2.9821734875440598,0.0,,,,,
21.0,41.58081817626953,186368,,,,,,,,,,,,,,,
21.0,41.56976318359375,187392,0.306201171875,0.2,0.0003,0.03478037,-0.026787224475992844,15.188354223966599,9.66283130645752,910,-2.992386928200722,-1.1920928955078125e-07,,,,,
21.0,45.18529510498047,188416,,,,,,,,,,,,,,,
21.0,43.372161865234375,189440,0.305419921875,0.2,0.0003,0.034073956,-0.02965838141972199,16.221589329838753,6.8671441078186035,920,-2.996408789604902,1.1920928955078125e-07,,,,,
21.0,43.089080810546875,190464,,,,,,,,,,,,,,,
21.0,42.27284622192383,191488,0.270458984375,0.2,0.0003,0.027304087,-0.020247544754238334,16.066911041736603,8.18939208984375,930,-2.99635723978281,0.0,,,,,
21.0,42.83409118652344,192512,,,,,,,,,,,,,,,
21.0,40.408058166503906,193536,0.288671875,0.2,0.0003,0.032670468,-0.026796442264458164,16.56415351033211,12.092629432678223,940,-2.994084356725216,-1.1920928955078125e-07,,,,,
21.0,42.125648498535156,194560,,,,,,,,,,,,,,,
21.0,42.295982360839844,195584,0.324560546875,0.2,0.0003,0.037788324,-0.03245785364561016,18.111744567751884,7.968664646148682,950,-2.997511442005634,0.0,,,,,
21.0,43.69110107421875,196608,,,,,,,,,,,,,,,
21.0,40.03499984741211,197632,0.33837890625,0.2,0.0003,0.038748536,-0.03410809637280181,16.752017253637312,7.202373027801514,960,-2.996351586282253,0.0,,,,,
21.0,42.578529357910156,198656,,,,,,,,,,,,,,,
21.0,44.52355194091797,199680,0.341162109375,0.2,0.0003,0.038515247,-0.01841432103101397,17.536278542876243,9.932952880859375,970,-2.9871066130697725,0.0,,,,,
21.0,42.3411865234375,200704,,,,,,,,,,,,,,,
21.0,42.228118896484375,201728,0.349609375,0.2,0.0003,0.041405357,-0.023595704027684405,18.06622512638569,8.337307929992676,980,-2.9824196062982082,0.0,,,,,
21.0,38.991241455078125,202752,,,,,,,,,,,,,,,
21.0,41.393150329589844,203776,0.332373046875,0.2,0.0003,0.03731834,-0.02981618999619968,16.776806643605234,7.718323707580566,990,-2.980237426608801,0.0,,,,,
21.0,42.77347946166992,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,44.41943316,676,21.0,100,302
21.0,40.89923095703125,205824,0.374462890625,0.2,0.0003,0.042654585,-0.027100516034988687,14.236900973320008,6.502488136291504,1000,-2.9743660010397432,-1.1920928955078125e-07,,,,,
21.0,44.40454864501953,206848,,,,,,,,,,,,,,,
21.0,42.91407775878906,207872,0.352978515625,0.2,0.0003,0.04589764,-0.02196296077745501,15.774620106816291,6.743350505828857,1010,-2.9760875046253203,0.0,,,,,
21.0,39.814170837402344,208896,,,,,,,,,,,,,,,
21.0,41.192359924316406,209920,0.380908203125,0.2,0.0003,0.0524909,-0.019163320015650243,16.482042920589446,8.73271656036377,1020,-2.9696665465831757,0.0,,,,,
21.0,43.22034454345703,210944,,,,,,,,,,,,,,,
21.0,41.76593780517578,211968,0.416748046875,0.2,0.0003,0.058754668,-0.028166984935523942,16.130091279745102,6.475552082061768,1030,-2.9672781974077225,1.1920928955078125e-07,,,,,
21.0,42.65557098388672,212992,,,,,,,,,,,,,,,
21.0,40.94715118408203,214016,0.32470703125,0.2,0.0003,0.040382177,-0.01897272583009908,16.962712523341178,7.649085998535156,1040,-2.9678471267223356,1.1920928955078125e-07,,,,,
21.0,42.447662353515625,215040,,,,,,,,,,,,,,,
21.0,43.191036224365234,216064,0.36435546875,0.2,0.0003,0.04931988,-0.028238012539804912,16.97308304309845,8.270445823669434,1050,-2.9713355265557766,0.0,,,,,
21.0,41.64405059814453,217088,,,,,,,,,,,,,,,
21.0,38.32215118408203,218112,0.39541015625,0.2,0.0003,0.055756267,-0.019886085111647845,14.640008208155631,10.041975975036621,1060,-2.963346076011658,0.0,,,,,
21.0,43.413394927978516,219136,,,,,,,,,,,,,,,
21.0,41.349605560302734,220160,0.364697265625,0.2,0.0003,0.052885234,-0.01713625735719688,16.049081924557687,7.498762130737305,1070,-2.9551194466650488,0.0,,,,,
21.0,41.93632507324219,221184,,,,,,,,,,,,,,,
21.0,39.90965270996094,222208,0.42978515625,0.2,0.0003,0.056854382,-0.030666369771643075,14.561992773413658,6.903233528137207,1080,-2.9437121637165546,0.0,,,,,
21.0,41.071678161621094,223232,,,,,,,,,,,,,,,
21.0,41.027069091796875,224256,0.4208984375,0.2,0.0003,0.055730753,-0.03186542331532109,16.66853920817375,7.946978569030762,1090,-2.9455967739224436,0.0,,,,,
21.0,41.18202209472656,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,43.169246720000004,676,21.0,110,332
21.0,40.23878479003906,226304,0.3783203125,0.2,0.0003,0.045984548,-0.01515416527254274,14.732385063171387,7.00037956237793,1100,-2.9482621386647225,0.0,,,,,
21.0,39.75156021118164,227328,,,,,,,,,,,,,,,
21.0,40.354618072509766,228352,0.342333984375,0.2,0.0003,0.039923444,-0.022410216892603786,14.694141556322574,8.421030044555664,1110,-2.9532725334167482,0.0,,,,,
21.0,43.027835845947266,229376,,,,,,,,,,,,,,,
21.0,42.02988815307617,230400,0.36669921875,0.2,0.0003,0.05336041,-0.025012741261161864,16.858897176384925,9.443872451782227,1120,-2.951357855647802,0.0,,,,,
21.0,43.219810485839844,231424,,,,,,,,,,,,,,,
21.0,40.40057373046875,232448,0.406103515625,0.2,0.0003,0.05174359,-0.03705920835927827,14.791831587255,6.845749855041504,1130,-2.9549713037908076,-1.1920928955078125e-07,,,,,
21.0,39.659034729003906,233472,,,,,,,,,,,,,,,
21.0,39.179691314697266,234496,0.37255859375,0.2,0.0003,0.04797689,-0.02694474500749493,14.276972922682763,6.013213157653809,1140,-2.9657520398497583,0.0,,,,,
21.0,41.7744140625,235520,,,,,,,,,,,,,,,
21.0,41.51702117919922,236544,0.361181640625,0.2,0.0003,0.05237312,-0.02357514970790362,17.359573355317117,8.566390991210938,1150,-2.9623701751232145,0.0,,,,,
