eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/approx_kl,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations
180.0,1024,12.403033256530762,,,,,,,,,,,,,,,
180.0,2048,12.33779525756836,,,,,,,,,,,,,,,
180.0,3072,13.429586410522461,10,7.851740837097168,-0.004408001899719238,0.2,0.429541015625,0.0003,-0.047052434316719884,-5.865529763698578,16.457330149412154,0.027503261,,,,,
180.0,4096,13.069740295410156,,,,,,,,,,,,,,,
180.0,5120,12.76136589050293,20,13.856269836425781,2.384185791015625e-07,0.2,0.394287109375,0.0003,-0.041156950499862434,-5.831510904431343,16.47248141914606,0.02402401,,,,,
180.0,6144,13.05693244934082,,,,,,,,,,,,,,,
180.0,7168,13.4901762008667,30,12.628777503967285,-1.1920928955078125e-07,0.2,0.42861328125,0.0003,-0.04094743006280623,-5.809360192716122,16.441063740849494,0.026222356,,,,,
180.0,8192,13.86168098449707,,,,,,,,,,,,,,,
180.0,9216,13.90074348449707,40,10.096311569213867,-1.1920928955078125e-07,0.2,0.416064453125,0.0003,-0.04106776893895585,-5.776720686256885,18.367755571007727,0.025374258,,,,,
180.0,10240,13.301706314086914,,,,,,,,,,,,,,,
180.0,11264,13.3798828125,50,5.970364093780518,0.0,0.2,0.381689453125,0.0003,-0.03778631604363909,-5.753058579564095,14.841431267559528,0.022428744,,,,,
180.0,12288,13.209098815917969,,,,,,,,,,,,,,,
180.0,13312,14.134500503540039,60,10.293166160583496,0.0,0.2,0.387255859375,0.0003,-0.040235918675898576,-5.721752847731113,16.88633299469948,0.02500119,,,,,
180.0,14336,14.300695419311523,,,,,,,,,,,,,,,
180.0,15360,13.55490493774414,70,11.089411735534668,1.1920928955078125e-07,0.2,0.347021484375,0.0003,-0.03467217550205533,-5.711838054656982,16.233062191307546,0.021538958,,,,,
180.0,16384,13.245002746582031,,,,,,,,,,,,,,,
180.0,17408,14.171527862548828,80,7.9695353507995605,5.960464477539063e-08,0.2,0.358935546875,0.0003,-0.03904426051158225,-5.690111523866653,14.020257757604123,0.02372438,,,,,
180.0,18432,13.606057167053223,,,,,,,,,,,,,,,
180.0,19456,14.345605850219727,90,5.66688871383667,0.0,0.2,0.394775390625,0.0003,-0.04233599689177936,-5.656750927865505,14.023275755345821,0.022990922,,,,,
180.0,20480,15.09022331237793,,,,,,,,,,,,,,,
