time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
1024,180.0,13.310595512390137,,,,,,,,,,,,,,,
2048,180.0,13.251912117004395,,,,,,,,,,,,,,,
3072,180.0,14.540294647216797,0.2,15.910537719726562,0.418798828125,0.0003,0.025784869,0.0010592937469482422,40.24881983995438,-0.04965150679345243,10,-5.867738620936871,,,,,
4096,180.0,13.499809265136719,,,,,,,,,,,,,,,
5120,180.0,13.692408561706543,0.2,25.326820373535156,0.370361328125,0.0003,0.023983799,-1.1920928955078125e-07,41.21287496984005,-0.03943652304733405,20,-5.8443475976586345,,,,,
6144,180.0,13.970783233642578,,,,,,,,,,,,,,,
7168,180.0,13.93350601196289,0.2,31.78801918029785,0.381396484375,0.0003,0.027093187,0.0,46.69240071773529,-0.04179949014360318,30,-5.816521969437599,,,,,
8192,180.0,16.26888656616211,,,,,,,,,,,,,,,
9216,180.0,15.64610481262207,0.2,23.280908584594727,0.312744140625,0.0003,0.022059357,-1.1920928955078125e-07,40.59526142477989,-0.041955717800010464,40,-5.7976160705089566,,,,,
10240,180.0,12.836187362670898,,,,,,,,,,,,,,,
11264,180.0,14.424386978149414,0.2,18.044755935668945,0.381494140625,0.0003,0.02521535,0.0,35.721287187933925,-0.04421187515836209,50,-5.771866272389889,,,,,
12288,180.0,13.49224853515625,,,,,,,,,,,,,,,
13312,180.0,14.238227844238281,0.2,34.34766387939453,0.33583984375,0.0003,0.023893498,0.0,48.32423550784588,-0.04728026402299292,60,-5.766905869543552,,,,,
14336,180.0,13.525854110717773,,,,,,,,,,,,,,,
15360,180.0,14.425278663635254,0.2,13.257160186767578,0.30146484375,0.0003,0.02264208,0.0,43.71962479352951,-0.037482632488536186,70,-5.750495006144047,,,,,
16384,180.0,15.059269905090332,,,,,,,,,,,,,,,
17408,180.0,14.156307220458984,0.2,28.266082763671875,0.305712890625,0.0003,0.023676049,0.0,42.62017373740673,-0.04023495266737882,80,-5.733990967273712,,,,,
18432,180.0,15.225431442260742,,,,,,,,,,,,,,,
19456,180.0,14.443595886230469,0.2,20.08456039428711,0.32333984375,0.0003,0.023104642,0.0,40.74959554970265,-0.045347815757850185,90,-5.718737365305424,,,,,
20480,180.0,14.156759262084961,,,,,,,,,,,,,,,
20480,,,,,,,,,,,,,59,10,346,14.205310390000001,180.0
21504,180.0,15.012182235717773,0.2,10.847899436950684,0.344189453125,0.0003,0.021583114,0.0,32.65944758355617,-0.04323451758828014,100,-5.680408422648907,,,,,
22528,180.0,14.53942584991455,,,,,,,,,,,,,,,
23552,180.0,14.803506851196289,0.2,23.66730499267578,0.36220703125,0.0003,0.02431998,0.0,41.7728851377964,-0.04423702786443755,110,-5.645035165548324,,,,,
24576,180.0,15.305201530456543,,,,,,,,,,,,,,,
