eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/n_updates,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps
180.0,230400,85.97257995605469,0.0250298,33.572235107421875,63.26905183196068,-3.261261010169983,0.556396484375,0.0,0.2,0.0003,-0.03815836085705086,1120,,,,,
180.0,231424,85.4979476928711,,,,,,,,,,,,,,,
180.0,232448,83.63532257080078,0.022452023,25.356597900390625,58.73957723975182,-3.2636002875864505,0.481884765625,0.0,0.2,0.0003,-0.03967573544941842,1130,,,,,
180.0,233472,85.76505279541016,,,,,,,,,,,,,,,
180.0,234496,83.45451354980469,0.033741362,17.516733169555664,54.64329752326012,-3.2406037278473376,0.59462890625,0.0,0.2,0.0003,-0.040152544976444916,1140,,,,,
180.0,235520,86.22675323486328,,,,,,,,,,,,,,,
180.0,236544,88.72697448730469,0.024940614,17.33319854736328,49.851744174957275,-3.2599441394209863,0.533349609375,-1.1920928955078125e-07,0.2,0.0003,-0.03683043831260875,1150,,,,,
180.0,237568,85.20173645019531,,,,,,,,,,,,,,,
180.0,238592,83.30523681640625,0.025584847,22.503734588623047,55.11451508998871,-3.2497666500508786,0.566455078125,0.0,0.2,0.0003,-0.038252399186603725,1160,,,,,
180.0,239616,85.19415283203125,,,,,,,,,,,,,,,
180.0,240640,88.07072448730469,0.0177105,31.90734100341797,56.28035440444946,-3.267412830144167,0.378515625,-1.1920928955078125e-07,0.2,0.0003,-0.040453868723125196,1170,,,,,
180.0,241664,84.62818908691406,,,,,,,,,,,,,,,
180.0,242688,86.04747009277344,0.01921373,29.174062728881836,50.541618287563324,-3.2750824116170407,0.398681640625,1.7881393432617188e-07,0.2,0.0003,-0.03724128351022955,1180,,,,,
180.0,243712,87.92560577392578,,,,,,,,,,,,,,,
180.0,244736,84.51812744140625,0.023500942,30.055646896362305,60.338818955421445,-3.261861079931259,0.500634765625,1.1920928955078125e-07,0.2,0.0003,-0.03608120605349541,1190,,,,,
180.0,245760,86.97077941894531,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,787,120,85.16703097,180.0,312
180.0,246784,86.58418273925781,0.025708864,27.485881805419922,55.84018876552582,-3.2482273861765862,0.551123046875,-1.1920928955078125e-07,0.2,0.0003,-0.045413844229187816,1200,,,,,
180.0,247808,86.53250885009766,,,,,,,,,,,,,,,
180.0,248832,85.17094421386719,0.023855621,24.66419792175293,58.287412595748904,-3.214597423374653,0.6046875,-1.1920928955078125e-07,0.2,0.0003,-0.0356288243929157,1210,,,,,
180.0,249856,89.41807556152344,,,,,,,,,,,,,,,
180.0,250880,87.78661346435547,0.027735937,34.45907974243164,60.48497279286384,-3.223890916258097,0.585546875,0.0,0.2,0.0003,-0.04246313273324631,1220,,,,,
180.0,251904,85.48414611816406,,,,,,,,,,,,,,,
180.0,252928,87.61296844482422,0.019219294,37.53822708129883,52.441089069843294,-3.266088315099478,0.3888671875,-1.1920928955078125e-07,0.2,0.0003,-0.04499979881220497,1230,,,,,
180.0,253952,87.007080078125,,,,,,,,,,,,,,,
180.0,254976,85.70584106445312,0.023147445,37.73645782470703,57.430530828237536,-3.2425872072577477,0.452734375,0.0,0.2,0.0003,-0.03703473382920493,1240,,,,,
180.0,256000,86.40155029296875,,,,,,,,,,,,,,,
180.0,257024,87.24301147460938,0.020307101,36.32035827636719,56.8322684943676,-3.2357457630336284,0.48232421875,5.960464477539063e-08,0.2,0.0003,-0.043994204912451096,1250,,,,,
180.0,258048,88.00875091552734,,,,,,,,,,,,,,,
180.0,259072,85.24514770507812,0.022923268,22.01482391357422,51.38674243688583,-3.205500690639019,0.60732421875,5.960464477539063e-08,0.2,0.0003,-0.038379659334896135,1260,,,,,
180.0,260096,88.80235290527344,,,,,,,,,,,,,,,
180.0,261120,86.43515014648438,0.022942428,22.16218376159668,56.09407394528389,-3.193266749382019,0.574609375,0.0,0.2,0.0003,-0.03708658124232898,1270,,,,,
180.0,262144,87.93323516845703,,,,,,,,,,,,,,,
180.0,263168,87.48152160644531,0.018652529,35.449737548828125,61.165774810314176,-3.2262081034481525,0.39736328125,0.0,0.2,0.0003,-0.04328718994220253,1280,,,,,
180.0,264192,85.70686340332031,,,,,,,,,,,,,,,
180.0,265216,88.40555572509766,0.021677664,25.062185287475586,58.85868164896965,-3.2029091745615004,0.477978515625,0.0,0.2,0.0003,-0.03923334191495087,1290,,,,,
180.0,266240,89.83174133300781,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,853,130,87.3393885,180.0,311
180.0,267264,88.92510986328125,0.028373294,31.42109489440918,61.073389732837676,-3.1823415152728556,0.592919921875,0.0,0.2,0.0003,-0.04316642245976254,1300,,,,,
180.0,268288,86.19674682617188,,,,,,,,,,,,,,,
180.0,269312,89.90362548828125,0.028753314,31.70365333557129,56.709656071662906,-3.201515965908766,0.56884765625,1.1920928955078125e-07,0.2,0.0003,-0.03554865698024514,1310,,,,,
180.0,270336,87.86897277832031,,,,,,,,,,,,,,,
180.0,271360,89.79679107666016,0.021945328,39.75273895263672,52.466182404756545,-3.204076968878508,0.45693359375,0.0,0.2,0.0003,-0.035441833356162536,1320,,,,,
180.0,272384,88.1717300415039,,,,,,,,,,,,,,,
180.0,273408,89.2666015625,0.018911626,31.336929321289062,55.67910762429237,-3.219545537978411,0.410888671875,-1.1920928955078125e-07,0.2,0.0003,-0.04041094030544627,1330,,,,,
180.0,274432,90.18852996826172,,,,,,,,,,,,,,,
180.0,275456,86.81103515625,0.027216233,25.422122955322266,55.84203441143036,-3.2013519048690795,0.550634765625,0.0,0.2,0.0003,-0.043674766218464355,1340,,,,,
180.0,276480,89.42054748535156,,,,,,,,,,,,,,,
180.0,277504,90.07621765136719,0.025840554,32.40140151977539,49.41496714949608,-3.1778645239770413,0.6419921875,0.0,0.2,0.0003,-0.03528105161676649,1350,,,,,
180.0,278528,89.2703628540039,,,,,,,,,,,,,,,
180.0,279552,89.10558319091797,0.022842024,19.398693084716797,59.035467743873596,-3.2105864927172663,0.4607421875,5.960464477539063e-08,0.2,0.0003,-0.03664744584384607,1360,,,,,
180.0,280576,88.42549133300781,,,,,,,,,,,,,,,
180.0,281600,89.35704803466797,0.020075213,16.24701499938965,53.26523926258087,-3.2179589100182056,0.449951171875,0.0,0.2,0.0003,-0.0399996733001899,1370,,,,,
180.0,282624,90.22386169433594,,,,,,,,,,,,,,,
180.0,283648,87.33927917480469,0.024223004,17.492708206176758,57.09696076512337,-3.198122364282608,0.498681640625,0.0,0.2,0.0003,-0.042808391468133776,1380,,,,,
180.0,284672,90.54463958740234,,,,,,,,,,,,,,,
180.0,285696,88.58120727539062,0.022845784,12.211541175842285,50.535736185312274,-3.204477436840534,0.44521484375,0.0,0.2,0.0003,-0.035553762724157424,1390,,,,,
180.0,286720,91.90875244140625,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,921,140,90.17334591,180.0,311
180.0,287744,92.74180603027344,0.016339827,21.598291397094727,53.97297198772431,-3.2152275793254375,0.33916015625,0.0,0.2,0.0003,-0.03981571609037928,1400,,,,,
180.0,288768,88.87394714355469,,,,,,,,,,,,,,,
180.0,289792,91.62992858886719,0.023498002,23.263843536376953,54.42249876856804,-3.2004504933953286,0.41123046875,5.960464477539063e-08,0.2,0.0003,-0.03782292764517479,1410,,,,,
180.0,290816,90.61376190185547,,,,,,,,,,,,,,,
180.0,291840,90.98926544189453,0.023807488,18.22498321533203,55.59544458985329,-3.1685528248548507,0.50517578125,0.0,0.2,0.0003,-0.04051754371903371,1420,,,,,
180.0,292864,90.49409484863281,,,,,,,,,,,,,,,
180.0,293888,88.45611572265625,0.022427406,31.5500431060791,53.46570370793343,-3.1757962457835673,0.5287109375,0.0,0.2,0.0003,-0.03425628932309337,1430,,,,,
180.0,294912,90.8805923461914,,,,,,,,,,,,,,,
180.0,295936,90.16339874267578,0.021658577,35.17307662963867,51.42844679951668,-3.192103807628155,0.4302734375,0.0,0.2,0.0003,-0.036045445388299416,1440,,,,,
180.0,296960,90.32026672363281,,,,,,,,,,,,,,,
180.0,297984,91.16012573242188,0.020036325,30.58503532409668,51.642182409763336,-3.2048453360795977,0.369580078125,-1.1920928955078125e-07,0.2,0.0003,-0.037898719165241346,1450,,,,,
180.0,299008,89.58914947509766,,,,,,,,,,,,,,,
180.0,300032,89.99685668945312,0.021790061,37.198490142822266,62.42881318926811,-3.1890497632324695,0.458837890625,0.0,0.2,0.0003,-0.037293879763456064,1460,,,,,
180.0,301056,90.77220153808594,,,,,,,,,,,,,,,
180.0,302080,90.66598510742188,0.024512269,34.32866668701172,51.18118713498116,-3.156881523877382,0.557421875,0.0,0.2,0.0003,-0.040127055186894724,1470,,,,,
180.0,303104,88.31713104248047,,,,,,,,,,,,,,,
180.0,304128,91.45870971679688,0.018652689,25.214046478271484,54.17721272706986,-3.202472098171711,0.364697265625,5.960464477539063e-08,0.2,0.0003,-0.04226079696090892,1480,,,,,
180.0,305152,89.70646667480469,,,,,,,,,,,,,,,
180.0,306176,90.89836120605469,0.019520931,30.37687110900879,60.31071837544441,-3.198267587274313,0.41943359375,-1.1920928955078125e-07,0.2,0.0003,-0.03653225750458659,1490,,,,,
180.0,307200,93.06845092773438,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,985,150,90.65224502000001,180.0,311
180.0,308224,91.65412902832031,0.025839647,28.744205474853516,57.79899727702141,-3.188270211964846,0.50751953125,-1.1920928955078125e-07,0.2,0.0003,-0.03795799479121342,1500,,,,,
180.0,309248,90.6912841796875,,,,,,,,,,,,,,,
180.0,310272,90.38868713378906,0.026382882,23.103050231933594,60.380871480703355,-3.179308672994375,0.568017578125,0.0,0.2,0.0003,-0.039032641047379,1510,,,,,
180.0,311296,89.88130950927734,,,,,,,,,,,,,,,
180.0,312320,90.94143676757812,0.01923363,30.2709903717041,53.37859384417534,-3.217373272776604,0.44521484375,0.0,0.2,0.0003,-0.037105143355438484,1520,,,,,
180.0,313344,92.62115478515625,,,,,,,,,,,,,,,
180.0,314368,91.10685729980469,0.01965725,24.57269287109375,53.31099697947502,-3.2271566398441793,0.40009765625,0.0,0.2,0.0003,-0.03573170962627046,1530,,,,,
180.0,315392,91.68515014648438,,,,,,,,,,,,,,,
180.0,316416,93.97996520996094,0.019728478,38.36465072631836,51.61406851410866,-3.2435298711061478,0.393310546875,0.0,0.2,0.0003,-0.03720523826195858,1540,,,,,
180.0,317440,91.91141510009766,,,,,,,,,,,,,,,
180.0,318464,89.22296905517578,0.019121546,25.52578353881836,51.67743183374405,-3.2182627178728582,0.4076171875,5.960464477539063e-08,0.2,0.0003,-0.04053876273392234,1550,,,,,
180.0,319488,92.86361694335938,,,,,,,,,,,,,,,
180.0,320512,92.6457748413086,0.022931203,35.77006530761719,57.735826057195666,-3.1830020375549792,0.5234375,0.0,0.2,0.0003,-0.03979396786307916,1560,,,,,
180.0,321536,92.6256332397461,,,,,,,,,,,,,,,
180.0,322560,92.32576751708984,0.01951287,27.26495361328125,64.53634747862816,-3.2153776183724405,0.37978515625,1.1920928955078125e-07,0.2,0.0003,-0.03887449944450054,1570,,,,,
180.0,323584,92.33470153808594,,,,,,,,,,,,,,,
180.0,324608,91.8178482055664,0.01686631,22.528188705444336,54.50514841079712,-3.2338128440082072,0.325927734375,0.0,0.2,0.0003,-0.03929052405292168,1580,,,,,
180.0,325632,91.13697814941406,,,,,,,,,,,,,,,
