time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps
41984,25.601699829101562,21.0,0.0003,36.811514496803284,0.2,-4.818076702952385,0.04509675,-0.053929688155767506,200,0.415234375,15.573676109313965,-1.1920928955078125e-07,,,,,
43008,31.87630844116211,21.0,,,,,,,,,,,,,,,
44032,29.82917022705078,21.0,0.0003,37.31695868372917,0.2,-4.783445870876312,0.04447252,-0.04769461029209197,210,0.38447265625,19.496028900146484,-2.384185791015625e-07,,,,,
45056,26.808504104614258,21.0,,,,,,,,,,,,,,,
46080,32.04058837890625,21.0,0.0003,36.27194609642029,0.2,-4.74356147646904,0.042600177,-0.04831110237282701,220,0.39072265625,16.334413528442383,-2.384185791015625e-07,,,,,
47104,33.7293586730957,21.0,,,,,,,,,,,,,,,
48128,32.99565505981445,21.0,0.0003,35.25680982470512,0.2,-4.699109110236168,0.051984835,-0.04602836138801649,230,0.408056640625,20.064199447631836,0.0,,,,,
49152,29.866304397583008,21.0,,,,,,,,,,,,,,,
50176,27.938030242919922,21.0,0.0003,35.72517389059067,0.2,-4.6473369836807255,0.049270928,-0.052547778459847906,240,0.4265625,21.618331909179688,0.0,,,,,
51200,30.349163055419922,21.0,,,,,,,,,,,,,,,
52224,31.701297760009766,21.0,0.0003,37.06810687184334,0.2,-4.615848276019096,0.051089983,-0.046386262564919886,250,0.42255859375,16.13378143310547,-2.384185791015625e-07,,,,,
53248,28.17138671875,21.0,,,,,,,,,,,,,,,
54272,32.85292434692383,21.0,0.0003,34.01513778567314,0.2,-4.587700711190701,0.054137662,-0.050885348007432184,260,0.445947265625,15.077200889587402,0.0,,,,,
55296,32.288818359375,21.0,,,,,,,,,,,,,,,
56320,28.81372833251953,21.0,0.0003,33.39736726284027,0.2,-4.545561662316322,0.05273168,-0.05520664787036367,270,0.41806640625,19.58336067199707,0.0,,,,,
57344,32.179874420166016,21.0,,,,,,,,,,,,,,,
58368,30.82747459411621,21.0,0.0003,34.65432421565056,0.2,-4.4708385780453685,0.058194313,-0.05140150500810705,280,0.437646484375,17.309160232543945,0.0,,,,,
59392,29.97764778137207,21.0,,,,,,,,,,,,,,,
60416,32.35996627807617,21.0,0.0003,37.0100339949131,0.2,-4.408488585054874,0.061352834,-0.04897570581815671,290,0.452783203125,19.542383193969727,0.0,,,,,
61440,31.61117935180664,21.0,,,,,,,,,,,,,,,
61440,,,,,,,,,,,,,31.201296989999996,21.0,30,85,722
62464,35.78786849975586,21.0,0.0003,35.6516853928566,0.2,-4.356495873630047,0.052408237,-0.05126852462417446,300,0.42158203125,17.159854888916016,-1.1920928955078125e-07,,,,,
63488,33.25544738769531,21.0,,,,,,,,,,,,,,,
64512,34.231910705566406,21.0,0.0003,36.200373876094815,0.2,-4.296937046945095,0.060631685,-0.04194151757692453,310,0.443994140625,19.076358795166016,0.0,,,,,
65536,34.6173095703125,21.0,,,,,,,,,,,,,,,
66560,31.89776039123535,21.0,0.0003,31.661970311403273,0.2,-4.24023110717535,0.06947717,-0.05435051611857489,320,0.482080078125,15.862951278686523,-2.384185791015625e-07,,,,,
67584,30.70246124267578,21.0,,,,,,,,,,,,,,,
68608,30.93158721923828,21.0,0.0003,31.397100907564162,0.2,-4.161533331871032,0.059874106,-0.04514047632692382,330,0.442822265625,15.304925918579102,0.0,,,,,
69632,35.44270706176758,21.0,,,,,,,,,,,,,,,
70656,33.68051528930664,21.0,0.0003,32.15212417840958,0.2,-4.124685381352902,0.063641615,-0.04560704971663654,340,0.43525390625,18.38092803955078,-1.1920928955078125e-07,,,,,
71680,34.39764404296875,21.0,,,,,,,,,,,,,,,
72704,35.941139221191406,21.0,0.0003,31.56532492637634,0.2,-4.092242792248726,0.06492961,-0.045086118811741474,350,0.4357421875,13.895273208618164,0.0,,,,,
73728,32.27678298950195,21.0,,,,,,,,,,,,,,,
74752,29.153606414794922,21.0,0.0003,34.41399554610253,0.2,-4.053359840810299,0.06673686,-0.049408153840340675,360,0.445263671875,13.320005416870117,0.0,,,,,
75776,31.196212768554688,21.0,,,,,,,,,,,,,,,
76800,31.492794036865234,21.0,0.0003,33.26154740452766,0.2,-4.0275933861732485,0.053351887,-0.03554892563261092,370,0.4009765625,17.63849449157715,0.0,,,,,
77824,36.553611755371094,21.0,,,,,,,,,,,,,,,
78848,34.25562286376953,21.0,0.0003,31.61841768026352,0.2,-3.943243370950222,0.06303322,-0.050145463272929194,380,0.418212890625,13.765935897827148,-1.1920928955078125e-07,,,,,
79872,32.91261672973633,21.0,,,,,,,,,,,,,,,
80896,34.2965087890625,21.0,0.0003,30.831979191303255,0.2,-3.8736350685358047,0.07343508,-0.05225168392644264,390,0.44345703125,14.337621688842773,0.0,,,,,
81920,37.76439666748047,21.0,,,,,,,,,,,,,,,
81920,,,,,,,,,,,,,33.85609271,21.0,40,113,721
82944,32.81869125366211,21.0,0.0003,31.51119772493839,0.2,-3.816796872764826,0.05572606,-0.04782048030174337,400,0.406103515625,16.32329559326172,5.960464477539063e-08,,,,,
83968,34.04829025268555,21.0,,,,,,,,,,,,,,,
84992,36.43787384033203,21.0,0.0003,28.89051749110222,0.2,-3.74159897044301,0.06200615,-0.04761690646992065,410,0.4130859375,18.325984954833984,0.0,,,,,
86016,32.50353240966797,21.0,,,,,,,,,,,,,,,
87040,35.58342742919922,21.0,0.0003,27.365440988540648,0.2,-3.7096376582980155,0.054550156,-0.048390505256247704,420,0.390869140625,10.522422790527344,0.0,,,,,
88064,34.844947814941406,21.0,,,,,,,,,,,,,,,
89088,36.3832893371582,21.0,0.0003,25.86465911269188,0.2,-3.656562077999115,0.054456614,-0.03897776873782277,430,0.38017578125,14.589141845703125,0.0,,,,,
90112,32.476165771484375,21.0,,,,,,,,,,,,,,,
91136,37.78889083862305,21.0,0.0003,29.906736558675767,0.2,-3.610658586025238,0.05862864,-0.044560534926131365,440,0.440185546875,12.258379936218262,0.0,,,,,
92160,36.93465042114258,21.0,,,,,,,,,,,,,,,
93184,37.38172912597656,21.0,0.0003,28.714956855773927,0.2,-3.582033535093069,0.053336214,-0.04624758409336209,450,0.39111328125,12.288826942443848,0.0,,,,,
94208,35.57918167114258,21.0,,,,,,,,,,,,,,,
95232,33.6759147644043,21.0,0.0003,28.928234261274337,0.2,-3.54360458701849,0.05849086,-0.04777452577254735,460,0.422119140625,10.06105899810791,-1.1920928955078125e-07,,,,,
96256,34.435386657714844,21.0,,,,,,,,,,,,,,,
97280,35.470245361328125,21.0,0.0003,28.253429013490678,0.2,-3.5012323327362536,0.058908418,-0.043272121151676404,470,0.40908203125,16.679962158203125,0.0,,,,,
98304,31.410863876342773,21.0,,,,,,,,,,,,,,,
