eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/approx_kl,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations
180.0,1024,12.399543762207031,,,,,,,,,,,,,,,
180.0,2048,13.150177955627441,,,,,,,,,,,,,,,
180.0,3072,12.746871948242188,10,15.586786270141602,0.001523733139038086,0.2,0.44130859375,0.0003,-0.04451699117198586,-5.861440329253673,19.63429015278816,0.02784145,,,,,
180.0,4096,13.263431549072266,,,,,,,,,,,,,,,
180.0,5120,12.970540046691895,20,7.75438117980957,-6.4373016357421875e-06,0.2,0.412939453125,0.0003,-0.03983558649779297,-5.821152122318745,14.590984463691711,0.02594745,,,,,
180.0,6144,13.833657264709473,,,,,,,,,,,,,,,
180.0,7168,13.972686767578125,30,6.917191982269287,5.960464477539063e-08,0.2,0.385888671875,0.0003,-0.03864185605925741,-5.783853353559971,15.986448761820792,0.026214713,,,,,
180.0,8192,13.498653411865234,,,,,,,,,,,,,,,
180.0,9216,12.821210861206055,40,8.006680488586426,0.0,0.2,0.370556640625,0.0003,-0.03793030762608396,-5.7675926581025125,15.44374784976244,0.02286426,,,,,
180.0,10240,13.673052787780762,,,,,,,,,,,,,,,
180.0,11264,13.05463981628418,50,5.619442939758301,5.960464477539063e-08,0.2,0.3611328125,0.0003,-0.037133966233523094,-5.7533606216311455,15.002869208157062,0.02244067,,,,,
180.0,12288,13.871040344238281,,,,,,,,,,,,,,,
180.0,13312,13.893199920654297,60,13.6024751663208,0.0,0.2,0.362841796875,0.0003,-0.042222397062869274,-5.731406635046005,17.439563013613224,0.0240282,,,,,
180.0,14336,12.896841049194336,,,,,,,,,,,,,,,
180.0,15360,13.467879295349121,70,5.326499938964844,0.0,0.2,0.381298828125,0.0003,-0.036627469956874846,-5.700490288436413,15.661209453642368,0.022825815,,,,,
