eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/learning_rate,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean
12.78908920288086,1024,180.0,,,,,,,,,,,,,,,
12.876490592956543,2048,180.0,,,,,,,,,,,,,,,
13.491378784179688,3072,180.0,0.4435546875,0.002426445484161377,10,0.2,8.587981224060059,-5.863145020604134,0.026833259,-0.04708748793054838,16.288474233448504,0.0003,,,,,
12.414636611938477,4096,180.0,,,,,,,,,,,,,,,
12.454883575439453,5120,180.0,0.388818359375,0.0,20,0.2,8.231472969055176,-5.837357105314732,0.022316108,-0.040177621974726206,14.324911738932133,0.0003,,,,,
12.287012100219727,6144,180.0,,,,,,,,,,,,,,,
13.179641723632812,7168,180.0,0.384912109375,1.1920928955078125e-07,30,0.2,10.090499877929688,-5.819742871820926,0.023975631,-0.04112626937276218,16.71771706491709,0.0003,,,,,
13.080978393554688,8192,180.0,,,,,,,,,,,,,,,
13.460201263427734,9216,180.0,0.359619140625,0.0,40,0.2,5.195965766906738,-5.79880268573761,0.022863233,-0.03971178431384033,14.242233490943908,0.0003,,,,,
13.397318840026855,10240,180.0,,,,,,,,,,,,,,,
13.27992057800293,11264,180.0,0.371484375,0.0,50,0.2,9.303519248962402,-5.773573383688927,0.022969171,-0.03758418631332461,14.399237802624702,0.0003,,,,,
13.226130485534668,12288,180.0,,,,,,,,,,,,,,,
13.818929672241211,13312,180.0,0.40166015625,0.0,60,0.2,9.19925308227539,-5.736883556842804,0.023574004,-0.041701819175796115,16.286392110586167,0.0003,,,,,
13.302693367004395,14336,180.0,,,,,,,,,,,,,,,
14.19582462310791,15360,180.0,0.388916015625,0.0,70,0.2,6.054481506347656,-5.712100534141063,0.023389734,-0.04116995437361766,12.502052496373654,0.0003,,,,,
14.242498397827148,16384,180.0,,,,,,,,,,,,,,,
13.136545181274414,17408,180.0,0.358935546875,0.0,80,0.2,6.383657932281494,-5.6731360629200935,0.022444712,-0.03881017532403348,15.22006501108408,0.0003,,,,,
13.033445358276367,18432,180.0,,,,,,,,,,,,,,,
13.960491180419922,19456,180.0,0.338232421875,0.0,90,0.2,6.932328701019287,-5.672537578642368,0.02111442,-0.03615485955087934,14.597075144946576,0.0003,,,,,
14.233829498291016,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,10,13.498157149999999,281,72,180.0
13.006643295288086,21504,180.0,0.359130859375,0.0,100,0.2,4.279679775238037,-5.6506038218736645,0.02173649,-0.03745549733284861,12.057557694613934,0.0003,,,,,
14.976116180419922,22528,180.0,,,,,,,,,,,,,,,
13.921113967895508,23552,180.0,0.34208984375,-1.1920928955078125e-07,110,0.2,7.15322208404541,-5.622084704041481,0.020239701,-0.037048581056296825,13.40359915792942,0.0003,,,,,
14.010138511657715,24576,180.0,,,,,,,,,,,,,,,
14.374059677124023,25600,180.0,0.368798828125,-1.1920928955078125e-07,120,0.2,8.042716979980469,-5.576858668029308,0.022008693,-0.03783154606717289,15.113715609908104,0.0003,,,,,
14.673465728759766,26624,180.0,,,,,,,,,,,,,,,
14.129694938659668,27648,180.0,0.35947265625,5.960464477539063e-08,130,0.2,6.79877233505249,-5.542536279559135,0.022821799,-0.038324826266034506,13.25121121108532,0.0003,,,,,
15.001303672790527,28672,180.0,,,,,,,,,,,,,,,
15.90027904510498,29696,180.0,0.365966796875,0.0,140,0.2,5.073913097381592,-5.497350019216538,0.022267006,-0.036686357572034464,13.185478007048369,0.0003,,,,,
13.953672409057617,30720,180.0,,,,,,,,,,,,,,,
15.050023078918457,31744,180.0,0.3833984375,0.0,150,0.2,6.480869293212891,-5.469895589351654,0.023036301,-0.03766406147624366,10.824022084474564,0.0003,,,,,
14.705209732055664,32768,180.0,,,,,,,,,,,,,,,
14.409163475036621,33792,180.0,0.32958984375,0.0,160,0.2,6.111804008483887,-5.464299504458904,0.021083552,-0.035014308187237476,14.369022592902184,0.0003,,,,,
13.619568824768066,34816,180.0,,,,,,,,,,,,,,,
14.124740600585938,35840,180.0,0.370751953125,-1.1920928955078125e-07,170,0.2,9.071467399597168,-5.4003029495477675,0.02203045,-0.036386449972633274,15.466243115067481,0.0003,,,,,
15.449707984924316,36864,180.0,,,,,,,,,,,,,,,
14.74929428100586,37888,180.0,0.3603515625,0.0,180,0.2,4.948014259338379,-5.350151476264,0.022465818,-0.03396210096980212,13.29945890158415,0.0003,,,,,
14.178606986999512,38912,180.0,,,,,,,,,,,,,,,
15.315085411071777,39936,180.0,0.370263671875,0.0,190,0.2,8.169424057006836,-5.317894953489303,0.022231713,-0.038213356366031806,16.044944334030152,0.0003,,,,,
15.092693328857422,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,20,14.70195978,276,148,180.0
15.566976547241211,41984,180.0,0.392041015625,0.0,200,0.2,9.030875205993652,-5.276701748371124,0.023032699,-0.03672791882418096,16.082809667289258,0.0003,,,,,
16.412309646606445,43008,180.0,,,,,,,,,,,,,,,
14.937098503112793,44032,180.0,0.347802734375,0.0,210,0.2,7.802456855773926,-5.222081084549427,0.020051809,-0.03206960637471638,12.538679939508437,0.0003,,,,,
14.307706832885742,45056,180.0,,,,,,,,,,,,,,,
16.278034210205078,46080,180.0,0.325048828125,5.960464477539063e-08,220,0.2,6.811788082122803,-5.216281014680862,0.021095047,-0.03280329296612763,15.576234003901481,0.0003,,,,,
15.58321762084961,47104,180.0,,,,,,,,,,,,,,,
15.440446853637695,48128,180.0,0.311962890625,0.0,230,0.2,4.377854347229004,-5.153104716539383,0.0201963,-0.031023443743470124,15.416847628355026,0.0003,,,,,
15.967988967895508,49152,180.0,,,,,,,,,,,,,,,
16.55903434753418,50176,180.0,0.315869140625,0.0,240,0.2,13.307690620422363,-5.124639599025249,0.020122759,-0.03197242585447384,17.107376810908317,0.0003,,,,,
16.902315139770508,51200,180.0,,,,,,,,,,,,,,,
16.986352920532227,52224,180.0,0.33486328125,0.0,250,0.2,9.523098945617676,-5.121394203603268,0.021594362,-0.033246216300904054,17.222092826664447,0.0003,,,,,
16.22016143798828,53248,180.0,,,,,,,,,,,,,,,
16.7822265625,54272,180.0,0.345556640625,5.960464477539063e-08,260,0.2,6.178420543670654,-5.054547041654587,0.01871619,-0.02934636301069986,14.256165690720081,0.0003,,,,,
16.199745178222656,55296,180.0,,,,,,,,,,,,,,,
15.793771743774414,56320,180.0,0.323193359375,0.0,270,0.2,8.890122413635254,-5.039193081855774,0.022912834,-0.0329554298237781,19.77812531888485,0.0003,,,,,
16.95469093322754,57344,180.0,,,,,,,,,,,,,,,
17.32164764404297,58368,180.0,0.33349609375,-1.1920928955078125e-07,280,0.2,5.614548206329346,-4.9783769190311435,0.020608736,-0.03052057790628169,14.350879845023155,0.0003,,,,,
16.76730728149414,59392,180.0,,,,,,,,,,,,,,,
16.41337776184082,60416,180.0,0.3169921875,0.0,290,0.2,9.355560302734375,-4.948464260995388,0.019610584,-0.02968145587510662,15.337271306663752,0.0003,,,,,
16.154048919677734,61440,180.0,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,30,16.08365294,276,222,180.0
17.135250091552734,62464,180.0,0.327392578125,1.1920928955078125e-07,300,0.2,7.6600847244262695,-4.855941991508007,0.017889498,-0.031303648896573576,17.046431002020835,0.0003,,,,,
20.607744216918945,63488,180.0,,,,,,,,,,,,,,,
18.62387466430664,64512,180.0,0.31533203125,0.0,310,0.2,6.255321502685547,-4.786167316138744,0.020866742,-0.028339554520789532,13.970477257668971,0.0003,,,,,
19.015954971313477,65536,180.0,,,,,,,,,,,,,,,
18.378101348876953,66560,180.0,0.319091796875,-1.1920928955078125e-07,320,0.2,8.55179214477539,-4.716395597159862,0.01929706,-0.027498519567598124,14.563496328890324,0.0003,,,,,
18.78343963623047,67584,180.0,,,,,,,,,,,,,,,
18.467731475830078,68608,180.0,0.3115234375,0.0,330,0.2,9.810588836669922,-4.6491783007979395,0.021284224,-0.027469778152590153,16.504070264101028,0.0003,,,,,
19.9653377532959,69632,180.0,,,,,,,,,,,,,,,
20.010820388793945,70656,180.0,0.284423828125,0.0,340,0.2,6.123715400695801,-4.6117180556058885,0.020473476,-0.026101326233765577,15.363444730639458,0.0003,,,,,
20.894319534301758,71680,180.0,,,,,,,,,,,,,,,
22.084861755371094,72704,180.0,0.315283203125,0.0,350,0.2,5.13633918762207,-4.5283879965543745,0.018897139,-0.0286952690097678,15.632936382293702,0.0003,,,,,
19.290111541748047,73728,180.0,,,,,,,,,,,,,,,
19.71216583251953,74752,180.0,0.2857421875,0.0,360,0.2,9.394787788391113,-4.421671618521214,0.016986495,-0.026482784244581125,17.835425083339214,0.0003,,,,,
21.423046112060547,75776,180.0,,,,,,,,,,,,,,,
22.906269073486328,76800,180.0,0.2947265625,0.0,370,0.2,8.624731063842773,-4.36910999417305,0.01916263,-0.027417449883796508,15.308890330791474,0.0003,,,,,
21.41994857788086,77824,180.0,,,,,,,,,,,,,,,
