time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/value_loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range,train/clip_fraction,train/approx_kl,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean
59392,20.379302978515625,180.0,,,,,,,,,,,,,,,
60416,17.83675765991211,180.0,33.8634967982769,0.0003,-5.22482243180275,-0.03145097762026126,0.0,19.356191635131836,290,0.2,0.32431640625,0.019156126,,,,,
61440,17.04374885559082,180.0,,,,,,,,,,,,,,,
61440,,,,,,,,,,,,,320,30,191,180.0,16.938547390000004
62464,20.231884002685547,180.0,46.98716959357262,0.0003,-5.222636356949806,-0.030682559809065424,0.0,19.05200958251953,300,0.2,0.297900390625,0.021979151,,,,,
63488,17.711748123168945,180.0,,,,,,,,,,,,,,,
64512,18.963611602783203,180.0,41.22452932298184,0.0003,-5.154428154230118,-0.030205820027913433,0.0,20.95936393737793,310,0.2,0.32138671875,0.021670364,,,,,
65536,17.156999588012695,180.0,,,,,,,,,,,,,,,
66560,20.064170837402344,180.0,41.791308355331424,0.0003,-5.113670994341374,-0.03092105967225507,1.1920928955078125e-07,20.629013061523438,320,0.2,0.3212890625,0.01934321,,,,,
67584,18.615314483642578,180.0,,,,,,,,,,,,,,,
68608,17.860591888427734,180.0,43.37960173487663,0.0003,-5.079110626876354,-0.029963730070448946,0.0,15.160379409790039,330,0.2,0.313427734375,0.020165622,,,,,
69632,19.241806030273438,180.0,,,,,,,,,,,,,,,
70656,19.78069496154785,180.0,39.25095644295216,0.0003,-5.042754727602005,-0.03155242909997469,0.0,27.41934585571289,340,0.2,0.343994140625,0.020071656,,,,,
71680,18.899749755859375,180.0,,,,,,,,,,,,,,,
72704,22.28005027770996,180.0,38.517271876335144,0.0003,-5.001340329647064,-0.028690346865914762,-1.1920928955078125e-07,24.47733497619629,350,0.2,0.300537109375,0.019589625,,,,,
73728,21.964542388916016,180.0,,,,,,,,,,,,,,,
74752,18.776145935058594,180.0,40.45030653476715,0.0003,-4.955947907269001,-0.026767039772676072,1.1920928955078125e-07,22.71373748779297,360,0.2,0.278955078125,0.01892643,,,,,
75776,20.781631469726562,180.0,,,,,,,,,,,,,,,
76800,20.823654174804688,180.0,43.85771307349205,0.0003,-4.912546285986901,-0.028891701574320906,0.0,20.966354370117188,370,0.2,0.287841796875,0.019283667,,,,,
77824,22.123950958251953,180.0,,,,,,,,,,,,,,,
78848,21.200037002563477,180.0,39.770325782895085,0.0003,-4.8549692437052725,-0.030878516247321387,0.0,18.350879669189453,380,0.2,0.317138671875,0.021006214,,,,,
79872,24.957401275634766,180.0,,,,,,,,,,,,,,,
80896,22.27029037475586,180.0,40.535671797394755,0.0003,-4.838511423766613,-0.024497362218244233,0.0,26.66322898864746,390,0.2,0.262353515625,0.019156508,,,,,
81920,24.058334350585938,180.0,,,,,,,,,,,,,,,
81920,,,,,,,,,,,,,321,40,254,180.0,20.82279828
82944,25.546268463134766,180.0,42.52232763171196,0.0003,-4.852312614023686,-0.027618789768894203,-1.1920928955078125e-07,49.40533447265625,400,0.2,0.270654296875,0.019392282,,,,,
83968,22.366729736328125,180.0,,,,,,,,,,,,,,,
84992,22.354736328125,180.0,43.76944712996483,0.0003,-4.8760936424136165,-0.03129281953151804,0.0,29.51305389404297,410,0.2,0.289453125,0.021642677,,,,,
86016,21.800718307495117,180.0,,,,,,,,,,,,,,,
87040,20.858579635620117,180.0,42.187115740776065,0.0003,-4.864223277568817,-0.026910342465271242,0.0,19.218631744384766,420,0.2,0.294287109375,0.02261683,,,,,
88064,20.801776885986328,180.0,,,,,,,,,,,,,,,
89088,24.840009689331055,180.0,46.05726407170296,0.0003,-4.812769393622875,-0.026812825647357385,0.0,25.560848236083984,430,0.2,0.322314453125,0.02039314,,,,,
90112,22.79573631286621,180.0,,,,,,,,,,,,,,,
91136,26.969287872314453,180.0,50.066496232151984,0.0003,-4.742160302400589,-0.028026382364623716,0.0002186894416809082,20.067901611328125,440,0.2,0.30751953125,0.020487593,,,,,
92160,25.558387756347656,180.0,,,,,,,,,,,,,,,
93184,21.95639419555664,180.0,43.27546741962433,0.0003,-4.674356843531132,-0.029438117097015493,0.0,13.548760414123535,450,0.2,0.327490234375,0.019052098,,,,,
94208,22.685882568359375,180.0,,,,,,,,,,,,,,,
95232,28.179813385009766,180.0,51.06347788572312,0.0003,-4.647392198443413,-0.02725645633036038,0.0,14.166696548461914,460,0.2,0.26962890625,0.019310297,,,,,
96256,28.452205657958984,180.0,,,,,,,,,,,,,,,
97280,30.48093605041504,180.0,45.956868356466295,0.0003,-4.570374719798565,-0.02468902190157678,-1.1920928955078125e-07,25.291324615478516,470,0.2,0.30927734375,0.018676106,,,,,
98304,26.577960968017578,180.0,,,,,,,,,,,,,,,
99328,26.624845504760742,180.0,47.97448282241821,0.0003,-4.46992013156414,-0.02627816458843881,-1.1920928955078125e-07,16.110122680664062,480,0.2,0.27822265625,0.020358585,,,,,
100352,28.127971649169922,180.0,,,,,,,,,,,,,,,
101376,27.35276985168457,180.0,51.847290790081026,0.0003,-4.43239814043045,-0.027275072431075388,1.1920928955078125e-07,28.852752685546875,490,0.2,0.290673828125,0.021234086,,,,,
102400,29.595760345458984,180.0,,,,,,,,,,,,,,,
102400,,,,,,,,,,,,,324,50,316,180.0,26.35439317
103424,30.674230575561523,180.0,47.309202483296396,0.0003,-4.346128523349762,-0.023789382743416354,0.0,24.865724563598633,500,0.2,0.2662109375,0.017855652,,,,,
104448,27.681774139404297,180.0,,,,,,,,,,,,,,,
105472,30.369640350341797,180.0,52.10106254220009,0.0003,-4.2587650418281555,-0.022542363693355584,-1.1920928955078125e-07,31.71467399597168,510,0.2,0.23046875,0.016949905,,,,,
106496,32.581298828125,180.0,,,,,,,,,,,,,,,
107520,33.02416229248047,180.0,44.60884429216385,0.0003,-4.186929896473885,-0.022682400853955186,0.0,40.37577438354492,520,0.2,0.25498046875,0.019314652,,,,,
108544,32.012725830078125,180.0,,,,,,,,,,,,,,,
109568,35.56343460083008,180.0,44.83334131836891,0.0003,-4.085854724049568,-0.022094493621261792,5.960464477539063e-08,27.802453994750977,530,0.2,0.24501953125,0.020797074,,,,,
110592,33.320682525634766,180.0,,,,,,,,,,,,,,,
111616,38.88456344604492,180.0,50.3675156056881,0.0003,-3.9551540464162827,-0.020094289287226275,-1.1920928955078125e-07,27.948802947998047,540,0.2,0.2166015625,0.017289236,,,,,
112640,41.5797004699707,180.0,,,,,,,,,,,,,,,
113664,34.89215850830078,180.0,39.87843389511109,0.0003,-3.780222039669752,-0.022495689615607262,0.0,12.723484992980957,550,0.2,0.232958984375,0.018720029,,,,,
114688,37.8432502746582,180.0,,,,,,,,,,,,,,,
115712,41.24382019042969,180.0,45.566176974773406,0.0003,-3.65943556278944,-0.023449293132580352,-2.777576446533203e-05,22.25908660888672,560,0.2,0.247021484375,0.018969132,,,,,
116736,42.602638244628906,180.0,,,,,,,,,,,,,,,
117760,39.213584899902344,180.0,46.3428391456604,0.0003,-3.538127933442593,-0.022203690441529034,-1.1920928955078125e-07,15.225431442260742,570,0.2,0.21953125,0.018463109,,,,,
118784,43.447853088378906,180.0,,,,,,,,,,,,,,,
119808,44.17242431640625,180.0,38.359607100486755,0.0003,-3.454714038968086,-0.015610206754354294,1.1920928955078125e-07,16.64598274230957,580,0.2,0.169482421875,0.012704368,,,,,
120832,42.89787292480469,180.0,,,,,,,,,,,,,,,
121856,43.80799102783203,180.0,43.48875709176063,0.0003,-3.390037462860346,-0.016857054860156494,0.0,28.66061782836914,590,0.2,0.205322265625,0.016547807,,,,,
122880,45.872093200683594,180.0,,,,,,,,,,,,,,,
122880,,,,,,,,,,,,,321,60,381,180.0,38.83773855
123904,46.44667053222656,180.0,42.507909804582596,0.0003,-3.5054407507181167,-0.015936516441433922,0.0,20.381839752197266,600,0.2,0.170751953125,0.013535,,,,,
124928,45.95549011230469,180.0,,,,,,,,,,,,,,,
125952,41.599037170410156,180.0,44.717542964220044,0.0003,-3.5355454541742803,-0.01785422186803771,-1.430511474609375e-05,16.554208755493164,610,0.2,0.173388671875,0.017363027,,,,,
126976,46.01046371459961,180.0,,,,,,,,,,,,,,,
128000,47.30882263183594,180.0,43.88726255297661,0.0003,-3.563163147866726,-0.019941490707424236,0.0,24.218124389648438,620,0.2,0.19375,0.013494188,,,,,
129024,53.48869323730469,180.0,,,,,,,,,,,,,,,
130048,48.603187561035156,180.0,51.739689368009564,0.0003,-3.5751265823841094,-0.014325832246686331,0.0,22.541757583618164,630,0.2,0.155908203125,0.01598873,,,,,
131072,44.60337829589844,180.0,,,,,,,,,,,,,,,
132096,46.11130905151367,180.0,56.93676648736,0.0003,-3.6777039892971515,-0.01958539280021796,5.960464477539063e-08,24.682382583618164,640,0.2,0.23525390625,0.018873245,,,,,
133120,48.51543045043945,180.0,,,,,,,,,,,,,,,
134144,48.4147834777832,180.0,49.07125239372253,0.0003,-3.663398810476065,-0.01809294801641954,-1.1920928955078125e-07,18.64288902282715,650,0.2,0.1970703125,0.014469895,,,,,
135168,48.02442932128906,180.0,,,,,,,,,,,,,,,
136192,52.14576721191406,180.0,44.874882555007936,0.0003,-3.6340355060994627,-0.01874877715454204,0.0,20.418678283691406,660,0.2,0.234130859375,0.017455267,,,,,
137216,50.91712188720703,180.0,,,,,,,,,,,,,,,
138240,48.789947509765625,180.0,46.87661365270615,0.0003,-3.6656199254095556,-0.02092796306096716,-1.1920928955078125e-07,19.726119995117188,670,0.2,0.230224609375,0.015759028,,,,,
139264,49.95367431640625,180.0,,,,,,,,,,,,,,,
140288,51.30072784423828,180.0,48.15575770735741,0.0003,-3.623752465099096,-0.016163865351700224,-1.1920928955078125e-07,14.057059288024902,680,0.2,0.18759765625,0.012946438,,,,,
141312,51.70411682128906,180.0,,,,,,,,,,,,,,,
142336,50.962257385253906,180.0,48.94561588764191,0.0003,-3.4482377588748934,-0.0163585063040955,5.960464477539063e-08,25.979501724243164,690,0.2,0.192626953125,0.017157858,,,,,
143360,44.808311462402344,180.0,,,,,,,,,,,,,,,
143360,,,,,,,,,,,,,321,70,445,180.0,48.72690875
144384,54.95789337158203,180.0,56.65475660562515,0.0003,-3.5272696457803248,-0.018675607643672265,-1.1920928955078125e-07,28.253862380981445,700,0.2,0.18095703125,0.01608547,,,,,
145408,54.69292449951172,180.0,,,,,,,,,,,,,,,
146432,56.58346939086914,180.0,46.69093431830406,0.0003,-3.577035862952471,-0.01867809645482339,0.0,21.000530242919922,710,0.2,0.208544921875,0.015786495,,,,,
147456,54.47264862060547,180.0,,,,,,,,,,,,,,,
148480,50.34143829345703,180.0,52.1149239897728,0.0003,-3.6212591089308264,-0.01330826809280552,5.960464477539063e-08,26.559478759765625,720,0.2,0.1712890625,0.012950061,,,,,
149504,56.00080871582031,180.0,,,,,,,,,,,,,,,
150528,57.41645812988281,180.0,50.148627179861066,0.0003,-3.667857950180769,-0.019725834089331328,0.0,29.678464889526367,730,0.2,0.20517578125,0.016663784,,,,,
151552,59.32757568359375,180.0,,,,,,,,,,,,,,,
152576,54.876426696777344,180.0,52.86145346164703,0.0003,-3.640519319474697,-0.013647995759674814,5.960464477539063e-08,27.409915924072266,740,0.2,0.17197265625,0.013037284,,,,,
153600,53.015804290771484,180.0,,,,,,,,,,,,,,,
154624,59.20665740966797,180.0,61.10460119247436,0.0003,-3.6277702882885934,-0.01632842989420169,0.0,34.02833938598633,750,0.2,0.17822265625,0.01304559,,,,,
155648,56.062076568603516,180.0,,,,,,,,,,,,,,,
156672,56.533973693847656,180.0,47.970772713422775,0.0003,-3.5611357361078264,-0.01437755265069427,-1.1920928955078125e-07,29.47627830505371,760,0.2,0.18798828125,0.015237142,,,,,
157696,55.002685546875,180.0,,,,,,,,,,,,,,,
158720,58.35552978515625,180.0,46.60007739663124,0.0003,-3.5454882510006427,-0.01684841550886631,0.0,32.98768997192383,770,0.2,0.2078125,0.01564914,,,,,
159744,57.41674041748047,180.0,,,,,,,,,,,,,,,
160768,63.17240905761719,180.0,45.379642894864084,0.0003,-3.493125957995653,-0.013577170087955892,-1.1920928955078125e-07,29.15244483947754,780,0.2,0.17578125,0.01477625,,,,,
161792,63.82665252685547,180.0,,,,,,,,,,,,,,,
162816,58.773582458496094,180.0,46.78472880125046,0.0003,-3.4229959674179553,-0.018702556064818056,-1.1920928955078125e-07,17.59684181213379,790,0.2,0.23369140625,0.01832523,,,,,
163840,59.47426223754883,180.0,,,,,,,,,,,,,,,
163840,,,,,,,,,,,,,321,80,510,180.0,57.161790419999996
164864,63.245853424072266,180.0,53.48067477941513,0.0003,-3.4307563431560992,-0.012970107886212645,0.0,18.304195404052734,800,0.2,0.1638671875,0.013647547,,,,,
165888,61.444122314453125,180.0,,,,,,,,,,,,,,,
166912,60.64619445800781,180.0,49.163184475898746,0.0003,-3.4097122944891454,-0.0106814431361272,-1.1920928955078125e-07,20.11956787109375,810,0.2,0.14560546875,0.015920658,,,,,
167936,66.44967651367188,180.0,,,,,,,,,,,,,,,
168960,66.31423950195312,180.0,47.43193029761314,0.0003,-3.354698463529348,-0.010558501327614067,0.0,27.84185218811035,820,0.2,0.15068359375,0.013237586,,,,,
169984,64.20901489257812,180.0,,,,,,,,,,,,,,,
171008,61.140037536621094,180.0,48.70463475584984,0.0003,-3.4030548773705958,-0.01510481759760296,0.0,19.374868392944336,830,0.2,0.1744140625,0.015725996,,,,,
172032,64.41841125488281,180.0,,,,,,,,,,,,,,,
173056,63.14276123046875,180.0,46.39467999339104,0.0003,-3.452976693958044,-0.01772526410059072,0.0,25.582454681396484,840,0.2,0.17861328125,0.017618487,,,,,
174080,61.628963470458984,180.0,,,,,,,,,,,,,,,
175104,65.21353149414062,180.0,51.253597277402875,0.0003,-3.4985449612140656,-0.014284999528899788,-1.1920928955078125e-07,40.2202262878418,850,0.2,0.166259765625,0.017883105,,,,,
176128,61.61314392089844,180.0,,,,,,,,,,,,,,,
177152,60.5327033996582,180.0,48.89648787379265,0.0003,-3.547056941688061,-0.01584685521083884,0.0,17.060911178588867,860,0.2,0.18603515625,0.01569395,,,,,
178176,63.782989501953125,180.0,,,,,,,,,,,,,,,
179200,64.05873107910156,180.0,61.782838732004166,0.0003,-3.5563028641045094,-0.01796839893941069,0.0,17.57466697692871,870,0.2,0.213134765625,0.015192529,,,,,
180224,63.7310905456543,180.0,,,,,,,,,,,,,,,
181248,67.58056640625,180.0,54.48124544024468,0.0003,-3.533861469477415,-0.01269957778058597,0.0,18.676416397094727,880,0.2,0.17626953125,0.013654867,,,,,
182272,63.506080627441406,180.0,,,,,,,,,,,,,,,
183296,64.0020523071289,180.0,52.222052490711214,0.0003,-3.54262982532382,-0.02023307826530072,0.0,19.993900299072266,890,0.2,0.24462890625,0.01767575,,,,,
184320,62.35475158691406,180.0,,,,,,,,,,,,,,,
184320,,,,,,,,,,,,,320,90,575,180.0,63.20615382
185344,64.9494857788086,180.0,54.50642631053925,0.0003,-3.54833395332098,-0.01391538274474442,-1.1920928955078125e-07,35.30570983886719,900,0.2,0.18115234375,0.01506262,,,,,
186368,66.42273712158203,180.0,,,,,,,,,,,,,,,
187392,67.15744018554688,180.0,57.832577967643736,0.0003,-3.5353806160390375,-0.017876905236335006,5.960464477539063e-08,30.266361236572266,910,0.2,0.214453125,0.017349325,,,,,
188416,69.63046264648438,180.0,,,,,,,,,,,,,,,
189440,69.42481994628906,180.0,51.89737032651901,0.0003,-3.5075676411390306,-0.016429399559274315,5.960464477539063e-08,31.3262996673584,920,0.2,0.194482421875,0.01513789,,,,,
190464,65.7728271484375,180.0,,,,,,,,,,,,,,,
191488,70.52503204345703,180.0,46.805210226774214,0.0003,-3.452771693468094,-0.013631771405925974,0.0,18.65743637084961,930,0.2,0.194921875,0.015603075,,,,,
192512,69.44678497314453,180.0,,,,,,,,,,,,,,,
193536,70.13653564453125,180.0,53.12899507284165,0.0003,-3.510796782374382,-0.01475028929853579,0.0,20.091127395629883,940,0.2,0.18466796875,0.014319582,,,,,
194560,68.41325378417969,180.0,,,,,,,,,,,,,,,
195584,67.77342224121094,180.0,57.822457909584045,0.0003,-3.508123368024826,-0.013875851298507769,0.0,23.30059242248535,950,0.2,0.152294921875,0.013320453,,,,,
196608,71.51044464111328,180.0,,,,,,,,,,,,,,,
197632,68.38226318359375,180.0,52.941854763031,0.0003,-3.5128771856427194,-0.017007408454082905,0.0,47.24344253540039,960,0.2,0.2265625,0.018388646,,,,,
198656,69.08106994628906,180.0,,,,,,,,,,,,,,,
199680,71.58909606933594,180.0,53.26674627661705,0.0003,-3.5003101117908955,-0.015461944084381684,5.960464477539063e-08,18.962718963623047,970,0.2,0.192724609375,0.01596269,,,,,
200704,68.38435363769531,180.0,,,,,,,,,,,,,,,
201728,71.17561340332031,180.0,56.03927084803581,0.0003,-3.5165667325258254,-0.017877987085375933,5.960464477539063e-08,33.97231674194336,980,0.2,0.22626953125,0.01950384,,,,,
202752,65.03236389160156,180.0,,,,,,,,,,,,,,,
203776,69.93557739257812,180.0,58.891907036304474,0.0003,-3.5074079342186453,-0.017996523540932684,0.0,28.039310455322266,990,0.2,0.222998046875,0.017709877,,,,,
204800,71.01310729980469,180.0,,,,,,,,,,,,,,,
204800,,,,,,,,,,,,,320,100,638,180.0,70.08251098
205824,73.16915893554688,180.0,52.44503182172775,0.0003,-3.514084282517433,-0.014883190605905839,0.0,25.852529525756836,1000,0.2,0.198828125,0.017108887,,,,,
206848,72.40373229980469,180.0,,,,,,,,,,,,,,,
207872,70.85469818115234,180.0,57.81073651313782,0.0003,-3.531386400014162,-0.010689532254764345,0.0,24.9327449798584,1010,0.2,0.154248046875,0.016218152,,,,,
208896,67.79316711425781,180.0,,,,,,,,,,,,,,,
209920,71.00164794921875,180.0,57.471974110603334,0.0003,-3.5069517366588117,-0.008998101204633712,0.0,30.150297164916992,1020,0.2,0.137158203125,0.013003923,,,,,
210944,68.37709045410156,180.0,,,,,,,,,,,,,,,
211968,72.32958984375,180.0,48.5154873251915,0.0003,-3.442272538691759,-0.016298954059311654,-1.1920928955078125e-07,37.004756927490234,1030,0.2,0.201171875,0.015382671,,,,,
212992,72.15365600585938,180.0,,,,,,,,,,,,,,,
214016,75.38932037353516,180.0,51.50668237805367,0.0003,-3.407776427268982,-0.011223058005271014,0.0,28.88227081298828,1040,0.2,0.160302734375,0.013618074,,,,,
215040,76.18370056152344,180.0,,,,,,,,,,,,,,,
216064,73.26769256591797,180.0,44.31871952414512,0.0003,-3.3966288968920706,-0.011106108070816845,0.0,14.863762855529785,1050,0.2,0.157958984375,0.014752575,,,,,
217088,69.39340209960938,180.0,,,,,,,,,,,,,,,
218112,71.15605163574219,180.0,45.06021828055382,0.0003,-3.3752022594213487,-0.016711828646657524,0.0,16.528425216674805,1060,0.2,0.219189453125,0.019425133,,,,,
219136,75.12449645996094,180.0,,,,,,,,,,,,,,,
220160,75.70773315429688,180.0,54.16544559597969,0.0003,-3.384246349334717,-0.014443514547747328,5.960464477539063e-08,36.48284149169922,1070,0.2,0.167333984375,0.013741506,,,,,
221184,75.516357421875,180.0,,,,,,,,,,,,,,,
222208,73.2862548828125,180.0,46.27156190276146,0.0003,-3.41622681543231,-0.009862992211128584,-1.1920928955078125e-07,24.542064666748047,1080,0.2,0.1583984375,0.0146142095,,,,,
223232,75.15042114257812,180.0,,,,,,,,,,,,,,,
224256,74.89740753173828,180.0,56.80825974345207,0.0003,-3.417269865423441,-0.013244072382804006,0.0,30.61550521850586,1090,0.2,0.17373046875,0.014859257,,,,,
225280,75.22538757324219,180.0,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,320,110,702,180.0,73.30247209000001
226304,76.39846801757812,180.0,49.81866238713265,0.0003,-3.411218323558569,-0.01404089403222315,0.0,22.35750961303711,1100,0.2,0.1947265625,0.016079333,,,,,
227328,71.62246704101562,180.0,,,,,,,,,,,,,,,
228352,76.34347534179688,180.0,55.67518070936203,0.0003,-3.4177869133651257,-0.014168958220398053,0.0,21.431161880493164,1110,0.2,0.16240234375,0.016545642,,,,,
229376,79.76470947265625,180.0,,,,,,,,,,,,,,,
230400,77.5610580444336,180.0,57.85996297597885,0.0003,-3.4460238605737685,-0.011014170151611324,0.0,39.285316467285156,1120,0.2,0.1580078125,0.0136235505,,,,,
231424,74.09645080566406,180.0,,,,,,,,,,,,,,,
232448,78.04505920410156,180.0,53.78985188007355,0.0003,-3.435174635052681,-0.0131629400071688,0.0,30.658483505249023,1130,0.2,0.1830078125,0.014569875,,,,,
233472,76.99614715576172,180.0,,,,,,,,,,,,,,,
