time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
250880,180.0,86.07342529296875,0.2,32.52854537963867,0.5146484375,0.0003,0.024069434,0.0,45.952750217914584,-0.04211035948537756,1220,-3.0452459387481214,,,,,
251904,180.0,85.02251434326172,,,,,,,,,,,,,,,
252928,180.0,86.50157165527344,0.2,24.62848663330078,0.584765625,0.0003,0.024577927,0.0,56.717275977134705,-0.04032206471893005,1230,-3.0156496934592725,,,,,
253952,180.0,85.13089752197266,,,,,,,,,,,,,,,
254976,180.0,87.2739028930664,0.2,16.705530166625977,0.599853515625,0.0003,0.026585478,-1.1920928955078125e-07,49.8738391160965,-0.04222323647409212,1240,-3.0212089486420153,,,,,
256000,180.0,88.37155151367188,,,,,,,,,,,,,,,
257024,180.0,87.64520263671875,0.2,24.783456802368164,0.531396484375,0.0003,0.023970768,0.0,55.49492118954659,-0.04137061201909091,1250,-3.0399718418717385,,,,,
258048,180.0,84.3673095703125,,,,,,,,,,,,,,,
259072,180.0,85.67047119140625,0.2,24.015235900878906,0.484326171875,0.0003,0.019961528,0.0,45.71835505366325,-0.040320914960466324,1260,-3.0522850818932055,,,,,
260096,180.0,85.0831069946289,,,,,,,,,,,,,,,
261120,180.0,85.890869140625,0.2,27.172286987304688,0.54365234375,0.0003,0.02111963,-1.1920928955078125e-07,52.816123282909395,-0.03938204034711816,1270,-3.0589546501636504,,,,,
262144,180.0,87.53754425048828,,,,,,,,,,,,,,,
263168,180.0,87.04774475097656,0.2,27.599994659423828,0.545068359375,0.0003,0.027157675,0.0,51.55874140262604,-0.042240827897330746,1280,-3.060301162302494,,,,,
264192,180.0,87.17390441894531,,,,,,,,,,,,,,,
265216,180.0,85.3177719116211,0.2,25.293685913085938,0.5564453125,0.0003,0.026645925,0.0,48.23341283202171,-0.03995928518270375,1290,-3.047605964541435,,,,,
266240,180.0,85.82772827148438,,,,,,,,,,,,,,,
266240,,,,,,,,,,,,,773,130,344,88.14928032,180.0
267264,180.0,86.23759460449219,0.2,32.43370056152344,0.548583984375,0.0003,0.024094742,0.0,50.089405220747,-0.042160947964293885,1300,-3.0566560193896293,,,,,
268288,180.0,86.70365905761719,,,,,,,,,,,,,,,
269312,180.0,87.43562316894531,0.2,34.21185302734375,0.37861328125,0.0003,0.019713767,0.0,49.02569538354874,-0.03868540232360829,1310,-3.099174754321575,,,,,
270336,180.0,87.53242492675781,,,,,,,,,,,,,,,
271360,180.0,88.46368408203125,0.2,27.575468063354492,0.577490234375,0.0003,0.027002405,-1.1920928955078125e-07,46.217506629228595,-0.04035647047567181,1320,-3.047377184033394,,,,,
272384,180.0,87.01313781738281,,,,,,,,,,,,,,,
273408,180.0,84.99690246582031,0.2,33.7159423828125,0.536083984375,0.0003,0.027471567,0.0,52.45693430900574,-0.0405833065364277,1330,-3.0439582623541357,,,,,
274432,180.0,87.30005645751953,,,,,,,,,,,,,,,
275456,180.0,85.46884155273438,0.2,17.488351821899414,0.634326171875,0.0003,0.04246965,5.960464477539063e-08,53.75141003131866,-0.04405146795033943,1340,-3.0001531198620794,,,,,
276480,180.0,87.03065490722656,,,,,,,,,,,,,,,
277504,180.0,86.916015625,0.2,38.17136764526367,0.554248046875,0.0003,0.022588657,0.0,50.24016107320786,-0.04373065207182662,1350,-3.0562155596911906,,,,,
278528,180.0,86.800537109375,,,,,,,,,,,,,,,
279552,180.0,86.56082916259766,0.2,19.138629913330078,0.51025390625,0.0003,0.026003243,0.0,47.177184373140335,-0.043607246447936635,1360,-3.0553459540009498,,,,,
280576,180.0,85.84772491455078,,,,,,,,,,,,,,,
281600,180.0,85.48774719238281,0.2,34.50906753540039,0.49580078125,0.0003,0.020917203,0.0,58.03723213672638,-0.039973264289437795,1370,-3.0539717257022856,,,,,
282624,180.0,84.39613342285156,,,,,,,,,,,,,,,
283648,180.0,84.97343444824219,0.2,29.568429946899414,0.59365234375,0.0003,0.02379157,0.0,51.94575710296631,-0.041256363823777065,1380,-3.015156592428684,,,,,
284672,180.0,82.81616973876953,,,,,,,,,,,,,,,
285696,180.0,85.03266906738281,0.2,24.816831588745117,0.620166015625,0.0003,0.03116921,5.960464477539063e-08,47.18232033848763,-0.04407769918325357,1390,-3.006507766246796,,,,,
286720,180.0,84.03895568847656,,,,,,,,,,,,,,,
286720,,,,,,,,,,,,,833,140,343,87.32772363,180.0
287744,180.0,85.2119140625,0.2,22.660659790039062,0.681494140625,0.0003,0.035227373,-1.1920928955078125e-07,49.92270635962486,-0.040719514788361263,1400,-2.982877805829048,,,,,
288768,180.0,84.6773910522461,,,,,,,,,,,,,,,
289792,180.0,86.52032470703125,0.2,21.241817474365234,0.458935546875,0.0003,0.019938376,0.0,51.090206414461136,-0.04797471099736868,1410,-3.040391794592142,,,,,
290816,180.0,87.49253845214844,,,,,,,,,,,,,,,
