eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/approx_kl,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations
180.0,1024,13.14057445526123,,,,,,,,,,,,,,,
180.0,2048,12.20781135559082,,,,,,,,,,,,,,,
180.0,3072,13.291858673095703,10,7.137692451477051,0.0004464387893676758,0.2,0.40244140625,0.0003,-0.04437141847156454,-5.868455924093723,14.804529878497124,0.02173663,,,,,
180.0,4096,13.538558959960938,,,,,,,,,,,,,,,
180.0,5120,13.249751091003418,20,10.763123512268066,1.1920928955078125e-07,0.2,0.418115234375,0.0003,-0.043197382111975456,-5.834825487434864,14.887065209448338,0.02517014,,,,,
180.0,6144,12.599138259887695,,,,,,,,,,,,,,,
180.0,7168,12.701288223266602,30,5.670299530029297,1.1920928955078125e-07,0.2,0.389404296875,0.0003,-0.04026236893114401,-5.808971907198429,17.285336245596408,0.023776699,,,,,
180.0,8192,13.200037002563477,,,,,,,,,,,,,,,
180.0,9216,13.600330352783203,40,4.856608867645264,0.0,0.2,0.36259765625,0.0003,-0.040000428847270085,-5.794713301956653,14.54334097802639,0.022325305,,,,,
180.0,10240,13.488062858581543,,,,,,,,,,,,,,,
180.0,11264,13.953338623046875,50,8.373250007629395,-1.1920928955078125e-07,0.2,0.379931640625,0.0003,-0.037688744024490003,-5.7631282433867455,15.688614812493324,0.022496125,,,,,
180.0,12288,13.258145332336426,,,,,,,,,,,,,,,
180.0,13312,12.95714282989502,60,11.677667617797852,1.1920928955078125e-07,0.2,0.393603515625,0.0003,-0.040820225777861194,-5.736471734941006,15.514585381746292,0.023474772,,,,,
180.0,14336,13.578941345214844,,,,,,,,,,,,,,,
180.0,15360,14.500861167907715,70,4.546098709106445,-1.1920928955078125e-07,0.2,0.401318359375,0.0003,-0.04088957263593329,-5.71564979404211,13.771907345950604,0.023725174,,,,,
180.0,16384,13.860727310180664,,,,,,,,,,,,,,,
180.0,17408,13.710443496704102,80,10.591743469238281,5.960464477539063e-08,0.2,0.39208984375,0.0003,-0.040711483564518855,-5.698180268704891,15.416437385976314,0.024197426,,,,,
180.0,18432,14.075892448425293,,,,,,,,,,,,,,,
180.0,19456,13.623842239379883,90,5.331249713897705,-1.1920928955078125e-07,0.2,0.34921875,0.0003,-0.03748257859260775,-5.668340417742729,14.134353306889533,0.021271056,,,,,
180.0,20480,13.850444793701172,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,13.536680549999998,250,81,180.0,10
180.0,21504,13.785308837890625,100,8.075580596923828,0.0,0.2,0.369384765625,0.0003,-0.03814579081226839,-5.644920475780964,14.406503176689148,0.022237862,,,,,
180.0,22528,14.353216171264648,,,,,,,,,,,,,,,
180.0,23552,13.699251174926758,110,3.933260679244995,0.0,0.2,0.356787109375,0.0003,-0.03927427350718062,-5.623144170641899,15.382950668781996,0.022921316,,,,,
180.0,24576,12.870577812194824,,,,,,,,,,,,,,,
180.0,25600,13.71644115447998,120,5.741367816925049,-1.1920928955078125e-07,0.2,0.388720703125,0.0003,-0.039611538691679014,-5.586845843493938,14.123737247288227,0.022754382,,,,,
180.0,26624,13.328750610351562,,,,,,,,,,,,,,,
180.0,27648,13.353696823120117,130,5.991110801696777,0.0,0.2,0.368017578125,0.0003,-0.0347151800757274,-5.530090306699276,16.10821481347084,0.022350969,,,,,
180.0,28672,14.669759750366211,,,,,,,,,,,,,,,
180.0,29696,13.146214485168457,140,4.1189422607421875,-1.1920928955078125e-07,0.2,0.3783203125,0.0003,-0.03826691614522133,-5.526339262723923,13.87872322499752,0.023679977,,,,,
180.0,30720,14.099063873291016,,,,,,,,,,,,,,,
180.0,31744,14.007471084594727,150,8.322503089904785,-1.1920928955078125e-07,0.2,0.351806640625,0.0003,-0.03510833648615517,-5.52407208532095,13.352587123215198,0.023878722,,,,,
180.0,32768,14.140260696411133,,,,,,,,,,,,,,,
180.0,33792,13.680255889892578,160,8.243379592895508,-1.1920928955078125e-07,0.2,0.33984375,0.0003,-0.036981213226681575,-5.498150625824929,12.990471597760916,0.02198154,,,,,
180.0,34816,15.158796310424805,,,,,,,,,,,,,,,
180.0,35840,14.93209457397461,170,7.293771743774414,0.0,0.2,0.3216796875,0.0003,-0.0337420842028223,-5.49280094653368,14.42315271794796,0.020441215,,,,,
180.0,36864,14.672981262207031,,,,,,,,,,,,,,,
180.0,37888,14.814774513244629,180,9.386509895324707,0.0,0.2,0.3638671875,0.0003,-0.03549266783957137,-5.441102433204651,14.988020126521587,0.022434378,,,,,
180.0,38912,15.247154235839844,,,,,,,,,,,,,,,
180.0,39936,14.50961685180664,190,11.13839340209961,0.0,0.2,0.355126953125,0.0003,-0.03671271319835796,-5.394194394350052,14.975281256437302,0.021255536,,,,,
180.0,40960,14.11514663696289,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,14.48752441,246,166,180.0,20
180.0,41984,14.423986434936523,200,3.6986734867095947,0.0,0.2,0.36689453125,0.0003,-0.036781153932679445,-5.373616291582584,12.18623860925436,0.020230923,,,,,
180.0,43008,15.824820518493652,,,,,,,,,,,,,,,
180.0,44032,14.0460844039917,210,6.01112699508667,-1.1920928955078125e-07,0.2,0.383251953125,0.0003,-0.04114827824814711,-5.3522282361984255,14.451574978232383,0.02298633,,,,,
180.0,45056,15.716486930847168,,,,,,,,,,,,,,,
180.0,46080,15.129884719848633,220,6.334562301635742,1.7881393432617188e-07,0.2,0.312939453125,0.0003,-0.032461550892912784,-5.303612938523292,12.083235860615968,0.020766456,,,,,
180.0,47104,16.099010467529297,,,,,,,,,,,,,,,
180.0,48128,14.874831199645996,230,12.168020248413086,0.0,0.2,0.343310546875,0.0003,-0.035453997434524355,-5.293722347915173,13.519844786822796,0.021825101,,,,,
180.0,49152,16.48291015625,,,,,,,,,,,,,,,
180.0,50176,15.089703559875488,240,8.769831657409668,0.0,0.2,0.30771484375,0.0003,-0.032248947011248676,-5.238164708018303,15.262521569430827,0.02077104,,,,,
180.0,51200,15.82313346862793,,,,,,,,,,,,,,,
180.0,52224,16.29495620727539,250,3.737192153930664,0.0,0.2,0.347705078125,0.0003,-0.03339150325336959,-5.163540318608284,14.677382354438304,0.020432338,,,,,
180.0,53248,14.89623737335205,,,,,,,,,,,,,,,
180.0,54272,16.06137466430664,260,5.046395301818848,0.0,0.2,0.345751953125,0.0003,-0.032392606165376495,-5.122657212615013,12.952560994029046,0.020674424,,,,,
180.0,55296,16.66562843322754,,,,,,,,,,,,,,,
180.0,56320,16.51634407043457,270,8.818251609802246,0.0,0.2,0.2931640625,0.0003,-0.029008300072018756,-5.103820167481899,16.730977095663548,0.01895669,,,,,
180.0,57344,14.535917282104492,,,,,,,,,,,,,,,
180.0,58368,17.667905807495117,280,10.095873832702637,0.0,0.2,0.296923828125,0.0003,-0.02638665710692294,-5.0587138235569,13.75844382494688,0.018850997,,,,,
180.0,59392,15.18627643585205,,,,,,,,,,,,,,,
180.0,60416,17.33074951171875,290,6.600212097167969,0.0,0.2,0.338232421875,0.0003,-0.030112958027166313,-4.999395640194416,15.421015237271785,0.019087143,,,,,
180.0,61440,17.99582290649414,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,15.997990309999999,245,250,180.0,30
180.0,62464,16.056396484375,300,3.5679569244384766,0.0,0.2,0.31640625,0.0003,-0.033047192306548824,-4.97569667249918,13.633737225085497,0.021589719,,,,,
180.0,63488,18.275100708007812,,,,,,,,,,,,,,,
180.0,64512,17.74793243408203,310,7.717837333679199,0.0,0.2,0.293359375,0.0003,-0.03088871730142273,-4.961846856772899,12.541960793733598,0.01911025,,,,,
180.0,65536,16.82967758178711,,,,,,,,,,,,,,,
180.0,66560,17.696331024169922,320,4.715878009796143,0.0,0.2,0.3240234375,0.0003,-0.02946735744480975,-4.886601880192757,15.037713135778905,0.020192888,,,,,
180.0,67584,17.14215087890625,,,,,,,,,,,,,,,
180.0,68608,17.504018783569336,330,9.173853874206543,0.0,0.2,0.28974609375,0.0003,-0.030883096464094706,-4.891305792331695,15.64471405595541,0.018209353,,,,,
180.0,69632,17.768281936645508,,,,,,,,,,,,,,,
180.0,70656,17.09569549560547,340,4.156255722045898,0.0,0.2,0.303369140625,0.0003,-0.031938729730609336,-4.924945271015167,14.037533402442932,0.020243391,,,,,
180.0,71680,16.780372619628906,,,,,,,,,,,,,,,
180.0,72704,17.602741241455078,350,8.737247467041016,0.0,0.2,0.318310546875,0.0003,-0.032972330003394744,-4.88849617689848,15.312745729088784,0.020268146,,,,,
180.0,73728,17.476478576660156,,,,,,,,,,,,,,,
180.0,74752,16.692584991455078,360,3.7980151176452637,5.960464477539063e-08,0.2,0.310693359375,0.0003,-0.030587430502055212,-4.855238720774651,12.051599530875682,0.020937867,,,,,
180.0,75776,19.030479431152344,,,,,,,,,,,,,,,
180.0,76800,17.48948860168457,370,3.8065128326416016,0.0,0.2,0.299365234375,0.0003,-0.029621817349107005,-4.788657186925411,13.819431532919406,0.019471627,,,,,
180.0,77824,19.283002853393555,,,,,,,,,,,,,,,
180.0,78848,19.54346466064453,380,7.893138408660889,0.0,0.2,0.34501953125,0.0003,-0.036192645801929754,-4.771738673746586,16.343700586259367,0.021158218,,,,,
180.0,79872,18.265987396240234,,,,,,,,,,,,,,,
180.0,80896,18.922779083251953,390,10.200788497924805,5.960464477539063e-08,0.2,0.29091796875,0.0003,-0.02658540965494467,-4.678882391750813,12.920203210413456,0.019425869,,,,,
180.0,81920,17.606483459472656,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,17.99690211,249,327,180.0,40
180.0,82944,19.320228576660156,400,8.590725898742676,5.960464477539063e-08,0.2,0.33837890625,0.0003,-0.03284369154862361,-4.627563723921776,14.394969081878662,0.02103015,,,,,
180.0,83968,19.437692642211914,,,,,,,,,,,,,,,
180.0,84992,20.61421012878418,410,4.5650954246521,0.0,0.2,0.249462890625,0.0003,-0.024799637048272417,-4.594581808149814,15.401622596383095,0.017560316,,,,,
180.0,86016,20.108884811401367,,,,,,,,,,,,,,,
180.0,87040,20.46314239501953,420,5.20742130279541,0.0,0.2,0.255029296875,0.0003,-0.026363409635087008,-4.539750783145427,13.05856291949749,0.018821998,,,,,
180.0,88064,18.871829986572266,,,,,,,,,,,,,,,
180.0,89088,18.919492721557617,430,6.937503814697266,5.960464477539063e-08,0.2,0.241943359375,0.0003,-0.02546022206370253,-4.4045371755957605,13.455270348489284,0.017190794,,,,,
180.0,90112,20.603748321533203,,,,,,,,,,,,,,,
180.0,91136,20.182231903076172,440,7.095073223114014,0.0,0.2,0.219482421875,0.0003,-0.022199533636739942,-4.380471959710121,16.539936599135398,0.016131418,,,,,
180.0,92160,20.77043914794922,,,,,,,,,,,,,,,
180.0,93184,21.551477432250977,450,5.857620716094971,0.0,0.2,0.247314453125,0.0003,-0.024085402347554918,-4.419840899109841,13.48322771191597,0.018838437,,,,,
180.0,94208,19.988433837890625,,,,,,,,,,,,,,,
180.0,95232,20.56875991821289,460,8.25626277923584,5.960464477539063e-08,0.2,0.273974609375,0.0003,-0.027397467401169707,-4.524636255204678,14.4559156447649,0.020250296,,,,,
180.0,96256,20.94342041015625,,,,,,,,,,,,,,,
180.0,97280,22.13913917541504,470,6.09275484085083,0.0,0.2,0.334521484375,0.0003,-0.02796409343573032,-4.4974994823336605,15.078068286180496,0.020021897,,,,,
180.0,98304,20.611793518066406,,,,,,,,,,,,,,,
180.0,99328,21.240310668945312,480,5.951175212860107,5.960464477539063e-08,0.2,0.3140625,0.0003,-0.03205566551332595,-4.514802812039852,14.673239689320326,0.022065653,,,,,
180.0,100352,21.066274642944336,,,,,,,,,,,,,,,
180.0,101376,21.094802856445312,490,11.27293872833252,-1.1920928955078125e-07,0.2,0.29951171875,0.0003,-0.02958717630826868,-4.4363631963729855,15.430206786096097,0.02075158,,,,,
180.0,102400,23.33545684814453,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,20.43342218,250,408,180.0,50
180.0,103424,20.670473098754883,500,4.919231414794922,5.960464477539063e-08,0.2,0.25703125,0.0003,-0.026233502227114514,-4.307486869394779,14.700120288133622,0.017181156,,,,,
180.0,104448,23.47702407836914,,,,,,,,,,,,,,,
180.0,105472,22.08893585205078,510,8.085817337036133,0.0,0.2,0.301220703125,0.0003,-0.028079469725344097,-4.295125670731068,16.512792646884918,0.021008624,,,,,
180.0,106496,21.670658111572266,,,,,,,,,,,,,,,
180.0,107520,25.77090835571289,520,10.249648094177246,0.0,0.2,0.24345703125,0.0003,-0.023931722064298812,-4.230775058269501,16.734767420589925,0.017637756,,,,,
180.0,108544,23.434673309326172,,,,,,,,,,,,,,,
180.0,109568,22.945865631103516,530,7.136828422546387,0.0,0.2,0.276416015625,0.0003,-0.0258327628045663,-4.168683290481567,13.409455843269825,0.017556008,,,,,
180.0,110592,22.45962905883789,,,,,,,,,,,,,,,
180.0,111616,24.159347534179688,540,9.95138168334961,0.0,0.2,0.2833984375,0.0003,-0.026359301593038252,-4.182245953381061,17.984115692973138,0.021365665,,,,,
180.0,112640,24.646991729736328,,,,,,,,,,,,,,,
180.0,113664,24.91249656677246,550,5.265644073486328,5.960464477539063e-08,0.2,0.20673828125,0.0003,-0.020778847921610576,-4.229985851049423,15.312100417912006,0.01712032,,,,,
180.0,114688,21.743228912353516,,,,,,,,,,,,,,,
180.0,115712,21.60440444946289,560,11.554011344909668,0.0,0.2,0.263330078125,0.0003,-0.025017195772670676,-4.250833822786808,17.071521247923375,0.018885624,,,,,
180.0,116736,22.331783294677734,,,,,,,,,,,,,,,
180.0,117760,25.27939224243164,570,8.492879867553711,0.0,0.2,0.247216796875,0.0003,-0.022811832146544475,-4.249713589251042,17.817700430750847,0.016685005,,,,,
180.0,118784,22.853641510009766,,,,,,,,,,,,,,,
180.0,119808,24.15216827392578,580,7.657358169555664,5.960464477539063e-08,0.2,0.29287109375,0.0003,-0.02828155542665627,-4.204910445213318,15.594041235744953,0.019422127,,,,,
180.0,120832,23.828262329101562,,,,,,,,,,,,,,,
180.0,121856,26.793493270874023,590,7.814939975738525,0.0,0.2,0.27080078125,0.0003,-0.0245688894574414,-4.163808371126652,18.355971272289754,0.017252233,,,,,
180.0,122880,25.06261444091797,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,23.589957310000003,250,491,180.0,60
180.0,123904,25.24904441833496,600,7.590030193328857,0.0,0.2,0.22421875,0.0003,-0.02282934673712589,-4.119788849353791,16.437603530287742,0.017640147,,,,,
180.0,124928,24.221118927001953,,,,,,,,,,,,,,,
180.0,125952,26.650493621826172,610,8.213766098022461,1.1920928955078125e-07,0.2,0.240185546875,0.0003,-0.023119941855838988,-4.037226612865925,14.538066419959069,0.01678152,,,,,
180.0,126976,27.21514892578125,,,,,,,,,,,,,,,
180.0,128000,27.055782318115234,620,9.083298683166504,1.1920928955078125e-07,0.2,0.225732421875,0.0003,-0.022151171050791164,-4.0417083844542505,15.667024806141853,0.015920946,,,,,
180.0,129024,26.246444702148438,,,,,,,,,,,,,,,
180.0,130048,26.954862594604492,630,6.267515659332275,0.0,0.2,0.247802734375,0.0003,-0.02547595854193787,-4.081480225920677,16.959151804447174,0.016646583,,,,,
180.0,131072,26.82840347290039,,,,,,,,,,,,,,,
180.0,132096,28.793987274169922,640,10.894049644470215,0.0,0.2,0.254345703125,0.0003,-0.025500360618752892,-4.063592185080052,16.67059284746647,0.019159544,,,,,
180.0,133120,26.593297958374023,,,,,,,,,,,,,,,
180.0,134144,27.646196365356445,650,7.174681663513184,0.0,0.2,0.250634765625,0.0003,-0.024833464344555977,-4.02537435889244,15.373946526646614,0.019760888,,,,,
180.0,135168,27.856245040893555,,,,,,,,,,,,,,,
180.0,136192,26.073593139648438,660,7.978374481201172,0.0,0.2,0.21005859375,0.0003,-0.01940875249274541,-3.989502082765102,18.053043211996556,0.015132548,,,,,
180.0,137216,27.445423126220703,,,,,,,,,,,,,,,
180.0,138240,26.827178955078125,670,8.460198402404785,1.1920928955078125e-07,0.2,0.20654296875,0.0003,-0.019505005388782592,-3.908702354878187,18.596238622069357,0.015661236,,,,,
180.0,139264,27.05274200439453,,,,,,,,,,,,,,,
180.0,140288,26.726573944091797,680,9.235761642456055,0.0,0.2,0.262744140625,0.0003,-0.026019048583111725,-3.8742955468595026,16.747632497549056,0.02003616,,,,,
180.0,141312,30.14089584350586,,,,,,,,,,,,,,,
180.0,142336,27.664451599121094,690,11.125507354736328,-1.1920928955078125e-07,0.2,0.25732421875,0.0003,-0.024969056760892273,-3.901834474503994,18.433074010908605,0.020992266,,,,,
180.0,143360,27.786640167236328,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,26.880114519999996,249,573,180.0,70
180.0,144384,27.20329475402832,700,10.055100440979004,0.0,0.2,0.2068359375,0.0003,-0.020061841016286053,-3.927293273061514,16.125510631501676,0.01621308,,,,,
180.0,145408,28.34054183959961,,,,,,,,,,,,,,,
180.0,146432,30.102205276489258,710,7.13730525970459,0.0,0.2,0.221826171875,0.0003,-0.02110899543768028,-3.8851876191794874,16.950345239043237,0.015590111,,,,,
180.0,147456,29.550508499145508,,,,,,,,,,,,,,,
180.0,148480,31.40615463256836,720,12.442337036132812,0.0,0.2,0.242431640625,0.0003,-0.023292953567579388,-3.8655278854072095,17.24584181755781,0.017423812,,,,,
180.0,149504,30.58151626586914,,,,,,,,,,,,,,,
180.0,150528,30.464981079101562,730,5.678811073303223,-1.1920928955078125e-07,0.2,0.18271484375,0.0003,-0.017261137143941598,-3.868247190862894,15.831146758794784,0.013653517,,,,,
180.0,151552,27.499794006347656,,,,,,,,,,,,,,,
180.0,152576,31.563861846923828,740,10.222771644592285,-1.1920928955078125e-07,0.2,0.234765625,0.0003,-0.02516264599544229,-3.956412947922945,18.02378717213869,0.017395599,,,,,
180.0,153600,31.472848892211914,,,,,,,,,,,,,,,
180.0,154624,30.7604923248291,750,12.836787223815918,-1.1920928955078125e-07,0.2,0.2203125,0.0003,-0.020640226416435325,-3.915233889222145,22.45142512023449,0.018291162,,,,,
180.0,155648,31.224451065063477,,,,,,,,,,,,,,,
180.0,156672,30.743276596069336,760,9.918990135192871,0.0,0.2,0.23330078125,0.0003,-0.019870065484428778,-3.8768464170396326,17.58838155567646,0.01803393,,,,,
180.0,157696,29.723772048950195,,,,,,,,,,,,,,,
180.0,158720,30.66779136657715,770,7.849615573883057,0.0,0.2,0.176123046875,0.0003,-0.015108605727436952,-3.869937886297703,18.165486857295036,0.016862717,,,,,
