time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/clip_fraction,train/entropy_loss,train/learning_rate,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed
232448,68.99614715576172,180.0,0.167724609375,-3.5158212199807166,0.0003,56.4674595952034,0.015999377,0.0,26.105030059814453,-0.010935726275783963,1130,0.2,,,,,
233472,69.66987609863281,180.0,,,,,,,,,,,,,,,
234496,71.95679473876953,180.0,0.187255859375,-3.5151141874492167,0.0003,50.99942998886108,0.017097313,0.0,24.36564064025879,-0.012660890976258088,1140,0.2,,,,,
235520,71.93622589111328,180.0,,,,,,,,,,,,,,,
236544,76.54231262207031,180.0,0.18310546875,-3.495843493938446,0.0003,59.19666173458099,0.016124893,0.0,34.29376983642578,-0.014375225091498578,1150,0.2,,,,,
237568,70.66271209716797,180.0,,,,,,,,,,,,,,,
238592,76.19120788574219,180.0,0.130615234375,-3.5166646614670753,0.0003,60.01047097444534,0.012555965,0.0,35.54842758178711,-0.010443851312447804,1160,0.2,,,,,
239616,72.8327407836914,180.0,,,,,,,,,,,,,,,
240640,74.40812683105469,180.0,0.139306640625,-3.491319389641285,0.0003,60.83827469944954,0.012564149,5.960464477539063e-08,26.284669876098633,-0.010733463271753863,1170,0.2,,,,,
241664,72.26356506347656,180.0,,,,,,,,,,,,,,,
242688,75.00285339355469,180.0,0.13662109375,-3.4770935475826263,0.0003,54.98553652763367,0.013094592,0.0,12.777434349060059,-0.007900112337665632,1180,0.2,,,,,
243712,72.28942108154297,180.0,,,,,,,,,,,,,,,
244736,75.07331848144531,180.0,0.128759765625,-3.4282003812491895,0.0003,53.02259802818298,0.0123905,0.0,22.582311630249023,-0.0075045374760520644,1190,0.2,,,,,
245760,72.66557312011719,180.0,,,,,,,,,,,,,,,
245760,,,,,,,,,,,,,180.0,149,120,73.28095077999997,1646
246784,73.34266662597656,180.0,0.159423828125,-3.42868882343173,0.0003,56.96611449122429,0.013923092,0.0,31.469514846801758,-0.011744935694150627,1200,0.2,,,,,
247808,79.00167083740234,180.0,,,,,,,,,,,,,,,
248832,74.42799377441406,180.0,0.162744140625,-3.4322046607732775,0.0003,52.00642505884171,0.015361064,5.960464477539063e-08,27.0550594329834,-0.013282121281372383,1210,0.2,,,,,
249856,76.65349578857422,180.0,,,,,,,,,,,,,,,
250880,78.03150939941406,180.0,0.131005859375,-3.4276536352932454,0.0003,61.661392986774445,0.012837226,-1.1920928955078125e-07,33.41336441040039,-0.010335761148598976,1220,0.2,,,,,
251904,75.19520568847656,180.0,,,,,,,,,,,,,,,
252928,72.60804748535156,180.0,0.185888671875,-3.4429474264383315,0.0003,52.03804922103882,0.01579115,0.0,18.829757690429688,-0.013479751195700374,1230,0.2,,,,,
253952,74.40503692626953,180.0,,,,,,,,,,,,,,,
254976,75.93194580078125,180.0,0.177880859375,-3.4621015883982182,0.0003,54.22745640873909,0.017259033,0.0,23.70838737487793,-0.011898465338163078,1240,0.2,,,,,
256000,81.36041259765625,180.0,,,,,,,,,,,,,,,
257024,73.33242797851562,180.0,0.25537109375,-3.4721533305943013,0.0003,56.32670883536339,0.016697375,5.960464477539063e-08,21.91716766357422,-0.016026541088649537,1250,0.2,,,,,
258048,71.37725830078125,180.0,,,,,,,,,,,,,,,
259072,74.75390625,180.0,0.18974609375,-3.4584991075098515,0.0003,56.415837568044665,0.015624413,0.0,22.41948127746582,-0.015327115751279052,1260,0.2,,,,,
260096,73.83717346191406,180.0,,,,,,,,,,,,,,,
261120,74.81800842285156,180.0,0.15751953125,-3.4558123290538787,0.0003,60.826748698949814,0.017805805,5.960464477539063e-08,30.13982391357422,-0.009645915968576446,1270,0.2,,,,,
262144,74.49688720703125,180.0,,,,,,,,,,,,,,,
263168,73.70126342773438,180.0,0.1802734375,-3.4574206501245497,0.0003,65.36109547615051,0.016210597,0.0,26.77456283569336,-0.011354804181610233,1280,0.2,,,,,
264192,78.0947265625,180.0,,,,,,,,,,,,,,,
265216,77.9073257446289,180.0,0.1673828125,-3.472335310280323,0.0003,53.694220644235614,0.015130093,0.0,37.02595901489258,-0.0127125295199221,1290,0.2,,,,,
266240,80.47718811035156,180.0,,,,,,,,,,,,,,,
266240,,,,,,,,,,,,,180.0,149,130,76.06789878,1785
267264,77.00650787353516,180.0,0.169970703125,-3.4721209734678267,0.0003,55.652126437425615,0.015960783,0.0,25.796770095825195,-0.01213369303732179,1300,0.2,,,,,
268288,75.93536376953125,180.0,,,,,,,,,,,,,,,
269312,78.75323486328125,180.0,0.220849609375,-3.4954410426318647,0.0003,59.43300434947014,0.016039457,0.0,37.1510009765625,-0.014884437643922865,1310,0.2,,,,,
270336,78.42726135253906,180.0,,,,,,,,,,,,,,,
271360,74.97122192382812,180.0,0.1453125,-3.480447018146515,0.0003,62.28185877203941,0.013852626,1.1920928955078125e-07,43.40080642700195,-0.00954842718783766,1320,0.2,,,,,
272384,74.79129028320312,180.0,,,,,,,,,,,,,,,
273408,74.87944030761719,180.0,0.16513671875,-3.4742008626461027,0.0003,61.668716394901274,0.014707429,0.0,27.195545196533203,-0.01255288095708238,1330,0.2,,,,,
274432,75.97355651855469,180.0,,,,,,,,,,,,,,,
275456,75.51036834716797,180.0,0.138671875,-3.4819908954203127,0.0003,55.416261208057406,0.015032971,-1.1920928955078125e-07,35.262840270996094,-0.009365336068731267,1340,0.2,,,,,
276480,75.42791748046875,180.0,,,,,,,,,,,,,,,
277504,73.11842346191406,180.0,0.183984375,-3.4894183807075025,0.0003,54.12731187641621,0.013831585,0.0,17.18438148498535,-0.013907201500842348,1350,0.2,,,,,
278528,77.14949035644531,180.0,,,,,,,,,,,,,,,
279552,77.56464385986328,180.0,0.19052734375,-3.5010015457868575,0.0003,65.99246501922607,0.015141274,0.0,43.224525451660156,-0.01427302177035017,1360,0.2,,,,,
280576,79.11864471435547,180.0,,,,,,,,,,,,,,,
281600,75.59027099609375,180.0,0.1388671875,-3.507000083476305,0.0003,53.32998990416527,0.0138318315,-1.1920928955078125e-07,17.268707275390625,-0.010095520045433659,1370,0.2,,,,,
282624,75.7842025756836,180.0,,,,,,,,,,,,,,,
283648,78.47676086425781,180.0,0.181298828125,-3.4858650863170624,0.0003,60.04482105970383,0.0146377655,1.1920928955078125e-07,40.75920104980469,-0.011900409254303667,1380,0.2,,,,,
284672,77.24397277832031,180.0,,,,,,,,,,,,,,,
285696,80.57119750976562,180.0,0.199609375,-3.4866796910762785,0.0003,57.457277309894565,0.015383026,-1.1920928955078125e-07,35.35905838012695,-0.015015959049924277,1390,0.2,,,,,
286720,76.58143615722656,180.0,,,,,,,,,,,,,,,
286720,,,,,,,,,,,,,180.0,148,140,76.84688858,1925
287744,77.17567443847656,180.0,0.175341796875,-3.4680816411972044,0.0003,51.455927056074145,0.012557173,5.960464477539063e-08,22.82697296142578,-0.010110202926443889,1400,0.2,,,,,
288768,76.55418395996094,180.0,,,,,,,,,,,,,,,
289792,74.60829162597656,180.0,0.202294921875,-3.478157017379999,0.0003,60.749564015865325,0.017069604,0.0,19.555461883544922,-0.01714555153157562,1410,0.2,,,,,
290816,75.16252136230469,180.0,,,,,,,,,,,,,,,
291840,71.69983673095703,180.0,0.192041015625,-3.4815750077366827,0.0003,53.3280007481575,0.018100098,0.0,15.251585960388184,-0.013723906758241356,1420,0.2,,,,,
292864,73.51253509521484,180.0,,,,,,,,,,,,,,,
293888,77.42015075683594,180.0,0.219482421875,-3.45050054192543,0.0003,62.29513335824013,0.01466297,-1.1920928955078125e-07,38.105648040771484,-0.013931518011668231,1430,0.2,,,,,
294912,78.70355987548828,180.0,,,,,,,,,,,,,,,
295936,79.94901275634766,180.0,0.18642578125,-3.442848498374224,0.0003,58.91301070451736,0.014992447,0.0,49.8554573059082,-0.013430770967534044,1440,0.2,,,,,
296960,77.17853546142578,180.0,,,,,,,,,,,,,,,
297984,78.13618469238281,180.0,0.185791015625,-3.444397400319576,0.0003,51.4598393201828,0.014008542,0.0,30.50862693786621,-0.013285802994505502,1450,0.2,,,,,
299008,77.07817077636719,180.0,,,,,,,,,,,,,,,
300032,79.96408081054688,180.0,0.166845703125,-3.4414515152573584,0.0003,52.61867010593414,0.014665757,5.960464477539063e-08,26.458894729614258,-0.010367586748907342,1460,0.2,,,,,
301056,80.2118148803711,180.0,,,,,,,,,,,,,,,
302080,79.0452880859375,180.0,0.187939453125,-3.4141780510544777,0.0003,50.32290554046631,0.014942488,0.0,35.10190963745117,-0.012685789769602707,1470,0.2,,,,,
303104,83.2565689086914,180.0,,,,,,,,,,,,,,,
304128,79.95767974853516,180.0,0.13759765625,-3.402364481985569,0.0003,57.2974198281765,0.015228627,0.0,31.56258201599121,-0.010695042321458459,1480,0.2,,,,,
305152,79.56585693359375,180.0,,,,,,,,,,,,,,,
306176,82.01641845703125,180.0,0.16591796875,-3.399003117531538,0.0003,57.97714310288429,0.014432683,0.0,39.97344970703125,-0.010874570300802588,1490,0.2,,,,,
307200,79.84019470214844,180.0,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,180.0,148,150,78.40257774999998,2063
308224,80.24855041503906,180.0,0.19208984375,-3.406700499355793,0.0003,51.665046864748,0.015517942,0.0,37.081626892089844,-0.012674300294020214,1500,0.2,,,,,
309248,79.6732177734375,180.0,,,,,,,,,,,,,,,
310272,84.84298706054688,180.0,0.1640625,-3.41889593526721,0.0003,55.462483662366864,0.014774477,-1.1920928955078125e-07,26.251136779785156,-0.011403584701474756,1510,0.2,,,,,
311296,78.67756652832031,180.0,,,,,,,,,,,,,,,
312320,79.37286376953125,180.0,0.121533203125,-3.438421504944563,0.0003,57.21809269785881,0.013461703,0.0,25.029619216918945,-0.007745047900243662,1520,0.2,,,,,
313344,79.36703491210938,180.0,,,,,,,,,,,,,,,
314368,78.85224914550781,180.0,0.163720703125,-3.436170784384012,0.0003,59.70944727659226,0.01555348,0.0,34.022064208984375,-0.010781582795607392,1530,0.2,,,,,
315392,77.11349487304688,180.0,,,,,,,,,,,,,,,
316416,81.9194564819336,180.0,0.2181640625,-3.458574239164591,0.0003,58.14666487574577,0.01802979,0.0,27.60702133178711,-0.017272389031131753,1540,0.2,,,,,
317440,80.58502197265625,180.0,,,,,,,,,,,,,,,
318464,80.98501586914062,180.0,0.153369140625,-3.4618446879088878,0.0003,59.62945151925087,0.013117861,0.0,38.24705505371094,-0.010172925195365678,1550,0.2,,,,,
319488,78.2210922241211,180.0,,,,,,,,,,,,,,,
320512,79.09123229980469,180.0,0.152880859375,-3.4821486331522467,0.0003,54.11776062250137,0.013277189,0.0,31.3882999420166,-0.010517509572673589,1560,0.2,,,,,
321536,80.2630386352539,180.0,,,,,,,,,,,,,,,
322560,80.51985931396484,180.0,0.137744140625,-3.474806210398674,0.0003,61.762689989805224,0.013298151,5.960464477539063e-08,27.351240158081055,-0.01179407181480201,1570,0.2,,,,,
323584,83.00852966308594,180.0,,,,,,,,,,,,,,,
324608,77.67396545410156,180.0,0.135302734375,-3.477071461081505,0.0003,50.85105458498001,0.013338773,0.0,14.016819953918457,-0.010188716404081788,1580,0.2,,,,,
325632,76.83480834960938,180.0,,,,,,,,,,,,,,,
326656,80.0143814086914,180.0,0.188525390625,-3.4612300716340543,0.0003,57.45388896465302,0.016061403,0.0,21.916015625,-0.013450730175100034,1590,0.2,,,,,
327680,78.51427459716797,180.0,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,180.0,148,160,80.32710752,2202
328704,83.79576110839844,180.0,0.18232421875,-3.455070823431015,0.0003,62.469289714097975,0.0142012,0.0,30.229150772094727,-0.011416463261411991,1600,0.2,,,,,
329728,78.30506134033203,180.0,,,,,,,,,,,,,,,
330752,80.24560546875,180.0,0.130517578125,-3.4517944306135178,0.0003,52.640931349992755,0.011876302,0.0,22.49767303466797,-0.009060443323687651,1610,0.2,,,,,
331776,80.67847442626953,180.0,,,,,,,,,,,,,,,
332800,76.94198608398438,180.0,0.157763671875,-3.4584572345018385,0.0003,60.45470559000969,0.014452482,0.0,48.21134948730469,-0.01239864654635312,1620,0.2,,,,,
333824,80.43782806396484,180.0,,,,,,,,,,,,,,,
334848,77.16751098632812,180.0,0.176220703125,-3.4581260949373247,0.0003,54.42803489565849,0.014891293,0.0,16.687192916870117,-0.012416110945923719,1630,0.2,,,,,
335872,79.47026062011719,180.0,,,,,,,,,,,,,,,
336896,80.47706604003906,180.0,0.1513671875,-3.469551405310631,0.0003,60.75279477834702,0.01462711,1.1920928955078125e-07,34.96376037597656,-0.009669421635044273,1640,0.2,,,,,
337920,78.10556030273438,180.0,,,,,,,,,,,,,,,
338944,78.685546875,180.0,0.207568359375,-3.443439964950085,0.0003,56.39382008314133,0.017510839,-1.1920928955078125e-07,18.732952117919922,-0.01557995037874207,1650,0.2,,,,,
339968,79.922119140625,180.0,,,,,,,,,,,,,,,
340992,77.54301452636719,180.0,0.1578125,-3.413969761133194,0.0003,60.95509986877441,0.014657421,5.960464477539063e-08,39.03776550292969,-0.010767548548756167,1660,0.2,,,,,
342016,77.24401092529297,180.0,,,,,,,,,,,,,,,
343040,78.22120666503906,180.0,0.1517578125,-3.3979405857622624,0.0003,60.32125058174133,0.013722872,0.0,15.045088768005371,-0.01091034571218188,1670,0.2,,,,,
344064,81.62445831298828,180.0,,,,,,,,,,,,,,,
345088,81.8627700805664,180.0,0.153857421875,-3.3664572939276693,0.0003,49.850587469339374,0.013134151,-1.1920928955078125e-07,25.8922119140625,-0.010527099245518912,1680,0.2,,,,,
346112,83.04408264160156,180.0,,,,,,,,,,,,,,,
347136,78.65951538085938,180.0,0.131494140625,-3.3999950483441355,0.0003,50.03628049492836,0.013254029,-1.1920928955078125e-07,36.51141357421875,-0.01009152539045317,1690,0.2,,,,,
348160,79.55030822753906,180.0,,,,,,,,,,,,,,,
348160,,,,,,,,,,,,,180.0,148,170,80.27820494,2340
349184,81.38054656982422,180.0,0.16171875,-3.4318897165358067,0.0003,56.81887758374214,0.016695442,0.0,33.85822677612305,-0.010591275761544238,1700,0.2,,,,,
350208,76.74164581298828,180.0,,,,,,,,,,,,,,,
351232,77.61727905273438,180.0,0.158642578125,-3.4457480743527413,0.0003,57.64712777733803,0.015100775,-1.1920928955078125e-07,33.74403381347656,-0.011682632617885247,1710,0.2,,,,,
352256,82.38734436035156,180.0,,,,,,,,,,,,,,,
353280,81.48892211914062,180.0,0.17880859375,-3.446624069660902,0.0003,57.91748950481415,0.015156682,5.960464477539063e-08,34.747779846191406,-0.013573935578460806,1720,0.2,,,,,
354304,79.24085998535156,180.0,,,,,,,,,,,,,,,
355328,76.07664489746094,180.0,0.13720703125,-3.425949949771166,0.0003,62.863434952497485,0.013899364,-1.1920928955078125e-07,28.06195640563965,-0.01055744492186932,1730,0.2,,,,,
356352,76.11871337890625,180.0,,,,,,,,,,,,,,,
357376,81.83301544189453,180.0,0.144873046875,-3.3786621995270254,0.0003,62.26288905143738,0.01241016,0.0,37.36257553100586,-0.008309422600723338,1740,0.2,,,,,
358400,81.46546173095703,180.0,,,,,,,,,,,,,,,
359424,77.78944396972656,180.0,0.15458984375,-3.3705909810960293,0.0003,54.36871215701103,0.014528464,-1.1920928955078125e-07,15.769659042358398,-0.012753866075945553,1750,0.2,,,,,
360448,82.05128479003906,180.0,,,,,,,,,,,,,,,
361472,82.81430053710938,180.0,0.169677734375,-3.411296220868826,0.0003,55.936858063936235,0.013673266,0.0,27.434118270874023,-0.012588915367086884,1760,0.2,,,,,
362496,79.78033447265625,180.0,,,,,,,,,,,,,,,
363520,78.78665161132812,180.0,0.17451171875,-3.43897475451231,0.0003,54.08594040870666,0.010377004,-1.1920928955078125e-07,22.86848258972168,-0.010220072625088505,1770,0.2,,,,,
364544,79.95834350585938,180.0,,,,,,,,,,,,,,,
365568,81.49821472167969,180.0,0.1400390625,-3.4727908790111544,0.0003,65.52073893547058,0.014162075,0.0,34.79431915283203,-0.01230691947566811,1780,0.2,,,,,
366592,78.70906066894531,180.0,,,,,,,,,,,,,,,
367616,79.96989440917969,180.0,0.2169921875,-3.454789311438799,0.0003,52.83168491125107,0.017578915,0.0,28.93479347229004,-0.01450772859971039,1790,0.2,,,,,
368640,78.67678833007812,180.0,,,,,,,,,,,,,,,
368640,,,,,,,,,,,,,180.0,148,180,81.13741908,2479
369664,76.74015808105469,180.0,0.18994140625,-3.4446875557303427,0.0003,52.49017835259438,0.015048202,5.960464477539063e-08,22.31437110900879,-0.011436821748793591,1800,0.2,,,,,
370688,75.79391479492188,180.0,,,,,,,,,,,,,,,
371712,79.22528839111328,180.0,0.11962890625,-3.440139106661081,0.0003,63.20282465815544,0.010506255,1.1920928955078125e-07,27.838340759277344,-0.009050535914138891,1810,0.2,,,,,
372736,79.19804382324219,180.0,,,,,,,,,,,,,,,
373760,79.85963439941406,180.0,0.161279296875,-3.4011517502367496,0.0003,52.707554721832274,0.014514179,0.0,21.195520401000977,-0.012408644384413492,1820,0.2,,,,,
374784,80.01289367675781,180.0,,,,,,,,,,,,,,,
375808,80.42192077636719,180.0,0.215478515625,-3.3873603120446205,0.0003,50.82395137548447,0.015088541,0.0,22.509899139404297,-0.013241906357870903,1830,0.2,,,,,
376832,82.65887451171875,180.0,,,,,,,,,,,,,,,
377856,83.756591796875,180.0,0.184814453125,-3.381786872446537,0.0003,50.67226991057396,0.013897212,0.0,28.545883178710938,-0.014022097359702456,1840,0.2,,,,,
378880,80.3298110961914,180.0,,,,,,,,,,,,,,,
379904,82.97138977050781,180.0,0.175,-3.3648067370057104,0.0003,50.76561330556869,0.014048848,-1.1920928955078125e-07,25.758934020996094,-0.011623618000885471,1850,0.2,,,,,
380928,81.43692016601562,180.0,,,,,,,,,,,,,,,
381952,80.08978271484375,180.0,0.156884765625,-3.403636734932661,0.0003,56.03354927301407,0.016765531,0.0,27.70819854736328,-0.012827103365270886,1860,0.2,,,,,
382976,84.62937927246094,180.0,,,,,,,,,,,,,,,
384000,81.34738159179688,180.0,0.1435546875,-3.396016641706228,0.0003,50.69576705694199,0.01610556,0.0,33.53346633911133,-0.00949903479340719,1870,0.2,,,,,
385024,80.74142456054688,180.0,,,,,,,,,,,,,,,
386048,80.22369384765625,180.0,0.159130859375,-3.3924815960228445,0.0003,52.987439966201784,0.0126227755,-1.1920928955078125e-07,19.962900161743164,-0.010945800089393743,1880,0.2,,,,,
387072,80.89186096191406,180.0,,,,,,,,,,,,,,,
388096,78.54646301269531,180.0,0.160888671875,-3.400160036981106,0.0003,55.440203458070755,0.015638579,0.0,22.522653579711914,-0.011436736298492178,1890,0.2,,,,,
389120,82.93513488769531,180.0,,,,,,,,,,,,,,,
389120,,,,,,,,,,,,,180.0,148,190,81.95223876,2618
390144,80.88744354248047,180.0,0.1376953125,-3.3958689756691456,0.0003,57.37559214234352,0.015654812,0.0,26.80271339416504,-0.007939501125656534,1900,0.2,,,,,
391168,82.71939086914062,180.0,,,,,,,,,,,,,,,
392192,79.3827133178711,180.0,0.1650390625,-3.4349464178085327,0.0003,51.88064166307449,0.018804755,0.0,20.91353988647461,-0.012281164510932285,1910,0.2,,,,,
393216,77.38875579833984,180.0,,,,,,,,,,,,,,,
394240,78.32682037353516,180.0,0.1412109375,-3.470220410823822,0.0003,58.84365822076798,0.016398855,0.0,22.345914840698242,-0.011071185773471371,1920,0.2,,,,,
395264,78.39057922363281,180.0,,,,,,,,,,,,,,,
396288,77.49065399169922,180.0,0.17470703125,-3.503571717441082,0.0003,51.370680046081546,0.01615069,0.0,31.148983001708984,-0.013129977672360838,1930,0.2,,,,,
397312,77.03166198730469,180.0,,,,,,,,,,,,,,,
398336,78.31962585449219,180.0,0.160693359375,-3.4907914973795413,0.0003,54.46878771781921,0.01629598,-1.1920928955078125e-07,35.62653350830078,-0.014542216614063363,1940,0.2,,,,,
399360,79.94095611572266,180.0,,,,,,,,,,,,,,,
400384,77.88943481445312,180.0,0.18017578125,-3.4786976858973504,0.0003,59.035469609498975,0.015193664,-1.1920928955078125e-07,15.317259788513184,-0.012918002976221032,1950,0.2,,,,,
401408,76.06868743896484,180.0,,,,,,,,,,,,,,,
