time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
201728,180.0,81.69805908203125,0.2,21.059070587158203,0.556787109375,0.0003,0.025879668,0.0,49.018240839242935,-0.04442508399952203,980,-3.0060144282877443,,,,,
202752,180.0,81.79824829101562,,,,,,,,,,,,,,,
203776,180.0,79.30335998535156,0.2,16.75935173034668,0.530224609375,0.0003,0.021674303,0.0,44.58195369839668,-0.04244075750466436,990,-3.0080976136028768,,,,,
204800,180.0,81.4154052734375,,,,,,,,,,,,,,,
204800,,,,,,,,,,,,,593,100,344,83.02012017999999,180.0
205824,180.0,83.46038818359375,0.2,28.53296661376953,0.5044921875,0.0003,0.02393353,5.960464477539063e-08,51.84569722414017,-0.03858255608647596,1000,-3.0252470076084137,,,,,
206848,180.0,83.46971130371094,,,,,,,,,,,,,,,
207872,180.0,82.02864074707031,0.2,35.12275695800781,0.581884765625,0.0003,0.024474237,0.0,54.33979778885841,-0.04346425802796148,1010,-3.0015633806586264,,,,,
208896,180.0,82.5437240600586,,,,,,,,,,,,,,,
209920,180.0,81.61670684814453,0.2,32.714576721191406,0.604443359375,0.0003,0.027398128,0.0,48.28603927493096,-0.04193419192160945,1020,-2.9964898355305194,,,,,
210944,180.0,82.45486450195312,,,,,,,,,,,,,,,
211968,180.0,81.78726196289062,0.2,28.073328018188477,0.56767578125,0.0003,0.02782131,0.0,48.25106056332588,-0.040593742750934324,1030,-3.01772041618824,,,,,
212992,180.0,83.85283660888672,,,,,,,,,,,,,,,
214016,180.0,84.51026916503906,0.2,23.709373474121094,0.583740234375,0.0003,0.026850047,-1.1920928955078125e-07,46.37982342243195,-0.04238405537471408,1040,-3.0039380371570585,,,,,
215040,180.0,83.51483917236328,,,,,,,,,,,,,,,
216064,180.0,82.12330627441406,0.2,38.39451217651367,0.57431640625,0.0003,0.02900879,5.960464477539063e-08,50.46048243641853,-0.04203397404053248,1050,-2.9816636428236962,,,,,
217088,180.0,84.516357421875,,,,,,,,,,,,,,,
218112,180.0,83.36851501464844,0.2,28.947586059570312,0.55751953125,0.0003,0.025418406,5.960464477539063e-08,47.625182151794434,-0.04431870291591622,1060,-3.0304003499448298,,,,,
219136,180.0,84.61780548095703,,,,,,,,,,,,,,,
220160,180.0,81.17127990722656,0.2,26.26137351989746,0.536572265625,0.0003,0.023505159,0.0,49.707144463062285,-0.04308758553233929,1070,-3.0183701239526273,,,,,
221184,180.0,84.51585388183594,,,,,,,,,,,,,,,
222208,180.0,82.09761047363281,0.2,18.230960845947266,0.45341796875,0.0003,0.02077761,-1.1920928955078125e-07,45.56335365772247,-0.039091278791602235,1080,-3.0310464084148405,,,,,
223232,180.0,85.17704772949219,,,,,,,,,,,,,,,
224256,180.0,83.34759521484375,0.2,25.74003791809082,0.53173828125,0.0003,0.026290864,0.0,53.18947246670723,-0.04260094634955749,1090,-3.008018325269222,,,,,
225280,180.0,82.32308197021484,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,653,110,344,83.73147454000002,180.0
226304,180.0,83.45860290527344,0.2,21.775388717651367,0.58828125,0.0003,0.034422427,5.960464477539063e-08,49.8618238568306,-0.042333834044984545,1100,-2.986937980353832,,,,,
227328,180.0,84.77044677734375,,,,,,,,,,,,,,,
228352,180.0,82.86674499511719,0.2,22.28046989440918,0.6501953125,0.0003,0.032555252,0.0,50.48281468749046,-0.0440351415949408,1110,-2.9697036907076835,,,,,
229376,180.0,82.6392593383789,,,,,,,,,,,,,,,
230400,180.0,82.96749877929688,0.2,23.933870315551758,0.541015625,0.0003,0.03520663,0.0,49.29706900715828,-0.04391810084634926,1120,-2.9814178228378294,,,,,
231424,180.0,81.86253356933594,,,,,,,,,,,,,,,
232448,180.0,82.19197082519531,0.2,28.10137367248535,0.635546875,0.0003,0.03170327,0.0,47.05871291160584,-0.04029301386908628,1130,-2.9662267275154592,,,,,
233472,180.0,82.35691833496094,,,,,,,,,,,,,,,
234496,180.0,82.25768280029297,0.2,19.52742576599121,0.622900390625,0.0003,0.032769725,0.0,43.17805982232094,-0.0457688603491988,1140,-2.932954515516758,,,,,
235520,180.0,82.1717300415039,,,,,,,,,,,,,,,
236544,180.0,79.73616027832031,0.2,25.285892486572266,0.571875,0.0003,0.027934767,0.0,46.156312531232835,-0.04390548187075183,1150,-2.9637608632445334,,,,,
237568,180.0,80.69171142578125,,,,,,,,,,,,,,,
238592,180.0,78.82263946533203,0.2,20.970073699951172,0.662744140625,0.0003,0.03191185,0.0,46.426504319906236,-0.04248178985872073,1160,-2.921175599843264,,,,,
239616,180.0,78.12985229492188,,,,,,,,,,,,,,,
240640,180.0,82.72462463378906,0.2,22.546630859375,0.588232421875,0.0003,0.026459005,0.0,46.826953667402265,-0.048074927620473315,1170,-2.941946989297867,,,,,
241664,180.0,77.41718292236328,,,,,,,,,,,,,,,
242688,180.0,81.31961059570312,0.2,18.32122039794922,0.610302734375,0.0003,0.034131534,0.0,42.026677566766736,-0.04330654278164729,1180,-2.939475167542696,,,,,
243712,180.0,79.38714599609375,,,,,,,,,,,,,,,
244736,180.0,79.87724304199219,0.2,18.66889762878418,0.645263671875,0.0003,0.038460843,0.0,40.20529907941818,-0.04411779016372748,1190,-2.90455045029521,,,,,
245760,180.0,82.31201934814453,,,,,,,,,,,,,,,
245760,,,,,,,,,,,,,713,120,344,83.39724589999997,180.0
246784,180.0,82.67522430419922,0.2,23.039878845214844,0.525048828125,0.0003,0.021137506,0.0,47.55531846284866,-0.04534941391902976,1200,-2.9692066557705403,,,,,
247808,180.0,82.49234008789062,,,,,,,,,,,,,,,
248832,180.0,81.99295043945312,0.2,17.90640640258789,0.466259765625,0.0003,0.020972453,-1.1920928955078125e-07,42.198857167363165,-0.03907886753440835,1210,-2.995840625464916,,,,,
249856,180.0,81.92913818359375,,,,,,,,,,,,,,,
250880,180.0,82.20692443847656,0.2,36.739501953125,0.522314453125,0.0003,0.022781195,0.0,44.78223860859871,-0.041690792070585306,1220,-2.984957966953516,,,,,
251904,180.0,84.40857696533203,,,,,,,,,,,,,,,
252928,180.0,81.40437316894531,0.2,32.28743362426758,0.444140625,0.0003,0.020325366,0.0,43.41732430458069,-0.04052126517053693,1230,-3.0061636961996556,,,,,
253952,180.0,82.82208251953125,,,,,,,,,,,,,,,
254976,180.0,82.79239654541016,0.2,22.21002960205078,0.4578125,0.0003,0.02009023,0.0,51.43243454098702,-0.04067433774616802,1240,-3.027130778133869,,,,,
256000,180.0,86.38579559326172,,,,,,,,,,,,,,,
257024,180.0,83.51521301269531,0.2,27.18925666809082,0.533349609375,0.0003,0.023306264,0.0,51.48350088596344,-0.04219354988599662,1250,-3.0078058309853075,,,,,
258048,180.0,82.93363952636719,,,,,,,,,,,,,,,
259072,180.0,84.1431884765625,0.2,25.939043045043945,0.555517578125,0.0003,0.029721316,-1.1920928955078125e-07,46.25209009051323,-0.041587994233123024,1260,-2.996804190427065,,,,,
260096,180.0,81.03657531738281,,,,,,,,,,,,,,,
261120,180.0,82.1348876953125,0.2,27.556652069091797,0.474658203125,0.0003,0.021361984,-1.1920928955078125e-07,39.679439324140546,-0.04272700009314576,1270,-3.0065810918807983,,,,,
262144,180.0,81.64332580566406,,,,,,,,,,,,,,,
263168,180.0,83.251708984375,0.2,28.510839462280273,0.556689453125,0.0003,0.029439656,0.0,48.32686583995819,-0.04468228253244888,1280,-2.9847791038453577,,,,,
264192,180.0,83.45638275146484,,,,,,,,,,,,,,,
265216,180.0,86.00041198730469,0.2,20.78721046447754,0.57177734375,0.0003,0.024615534,0.0,48.162684673070906,-0.03859677478321828,1290,-2.9986522309482098,,,,,
266240,180.0,82.01363372802734,,,,,,,,,,,,,,,
266240,,,,,,,,,,,,,772,130,344,83.75604758999998,180.0
267264,180.0,87.0624008178711,0.2,30.781591415405273,0.443017578125,0.0003,0.02043958,0.0,48.446468287706374,-0.043394156912108885,1300,-3.0305457592010496,,,,,
268288,180.0,84.44779205322266,,,,,,,,,,,,,,,
269312,180.0,84.7323226928711,0.2,22.77232551574707,0.556787109375,0.0003,0.030368017,5.960464477539063e-08,46.465365660190585,-0.0416477782317088,1310,-3.0044579707086085,,,,,
270336,180.0,83.95529174804688,,,,,,,,,,,,,,,
271360,180.0,86.13822937011719,0.2,11.768316268920898,0.4572265625,0.0003,0.020385562,5.960464477539063e-08,51.39702841639519,-0.04259084131917916,1320,-3.049458958953619,,,,,
272384,180.0,84.19377136230469,,,,,,,,,,,,,,,
273408,180.0,85.48844909667969,0.2,37.45201110839844,0.558349609375,0.0003,0.023215093,-1.1920928955078125e-07,51.40992214083671,-0.04594198475824669,1330,-2.99248064160347,,,,,
274432,180.0,84.31414794921875,,,,,,,,,,,,,,,
275456,180.0,84.287353515625,0.2,19.78068733215332,0.491552734375,0.0003,0.023080524,0.0,49.67227712869644,-0.04192171169270296,1340,-3.0182941541075707,,,,,
276480,180.0,82.67256164550781,,,,,,,,,,,,,,,
277504,180.0,85.58169555664062,0.2,25.45880126953125,0.48935546875,0.0003,0.023376962,0.0,50.20086755752563,-0.040659471770050006,1350,-3.020400630682707,,,,,
278528,180.0,85.43524169921875,,,,,,,,,,,,,,,
