eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/entropy_loss,train/clip_range,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean
40.0,54.336490631103516,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,110,488,40.0,461,55.63102444000001
40.0,50.059661865234375,226304,12.902365684509277,0.0043942234,-0.011132094336062437,3e-05,1100,0.0,0.007470703125,24.429855258762835,-4.356711392849684,0.2,,,,,
40.0,55.817134857177734,227328,,,,,,,,,,,,,,,
40.0,62.49597930908203,228352,19.68922996520996,0.0062206634,-0.012379372195573524,3e-05,1110,0.0,0.0154296875,27.144633679091932,-4.336841162294149,0.2,,,,,
40.0,57.56127166748047,229376,,,,,,,,,,,,,,,
40.0,56.557376861572266,230400,11.3641357421875,0.005604079,-0.011737290877499617,3e-05,1120,5.960464477539063e-08,0.015380859375,21.728832910209896,-4.321680328249931,0.2,,,,,
40.0,58.163360595703125,231424,,,,,,,,,,,,,,,
40.0,58.18769454956055,232448,18.534122467041016,0.0052431594,-0.013639284197779489,3e-05,1130,0.0,0.018896484375,25.81558336019516,-4.323505308479071,0.2,,,,,
40.0,56.230712890625,233472,,,,,,,,,,,,,,,
40.0,58.09394073486328,234496,17.959997177124023,0.004860987,-0.010973545783781447,3e-05,1140,0.0,0.0115234375,26.075688470900058,-4.315334556251765,0.2,,,,,
40.0,54.04296875,235520,,,,,,,,,,,,,,,
40.0,55.13938522338867,236544,15.577215194702148,0.0048788376,-0.011401956937334035,3e-05,1150,0.0,0.010009765625,24.722167967259885,-4.29457673728466,0.2,,,,,
40.0,52.476722717285156,237568,,,,,,,,,,,,,,,
40.0,56.7636833190918,238592,14.17923641204834,0.005247908,-0.013089460497212713,3e-05,1160,0.0,0.02119140625,23.53483344912529,-4.275095582008362,0.2,,,,,
40.0,56.34497833251953,239616,,,,,,,,,,,,,,,
40.0,60.04132843017578,240640,19.299962997436523,0.0052623474,-0.012797998432506574,3e-05,1170,0.0,0.021435546875,25.152905389666557,-4.267149509489537,0.2,,,,,
40.0,56.30438995361328,241664,,,,,,,,,,,,,,,
40.0,57.880699157714844,242688,19.90079116821289,0.0055306717,-0.01135279436930432,3e-05,1180,5.960464477539063e-08,0.016748046875,26.23818233758211,-4.262172289937735,0.2,,,,,
40.0,59.845008850097656,243712,,,,,,,,,,,,,,,
40.0,56.362892150878906,244736,22.344682693481445,0.00641986,-0.013460802556801354,3e-05,1190,0.0,0.0205078125,26.896512305736543,-4.2490780159831045,0.2,,,,,
40.0,55.242549896240234,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,120,532,40.0,461,57.89078558
40.0,59.26893615722656,246784,18.9012393951416,0.0051431684,-0.013480363381313509,3e-05,1200,5.960464477539063e-08,0.018505859375,24.672268672287466,-4.233875785768032,0.2,,,,,
40.0,60.25353240966797,247808,,,,,,,,,,,,,,,
40.0,61.341346740722656,248832,14.37949275970459,0.0070623783,-0.012126451316180464,3e-05,1210,5.960464477539063e-08,0.013623046875,24.74138997346163,-4.226256915181875,0.2,,,,,
40.0,54.598899841308594,249856,,,,,,,,,,,,,,,
40.0,56.854698181152344,250880,17.769407272338867,0.0062407637,-0.011865195278733153,3e-05,1220,-1.1920928955078125e-07,0.00859375,25.019864037632942,-4.201736879348755,0.2,,,,,
40.0,55.47584533691406,251904,,,,,,,,,,,,,,,
40.0,50.937530517578125,252928,15.985217094421387,0.005361245,-0.011440394254168495,3e-05,1230,0.0,0.015869140625,23.518465760350228,-4.179839444160462,0.2,,,,,
40.0,56.7081413269043,253952,,,,,,,,,,,,,,,
40.0,59.059478759765625,254976,21.035551071166992,0.007081473,-0.013383161618548911,3e-05,1240,5.960464477539063e-08,0.010498046875,25.144472485780717,-4.169589360058308,0.2,,,,,
40.0,63.10489273071289,256000,,,,,,,,,,,,,,,
40.0,62.58336639404297,257024,11.515209197998047,0.005909375,-0.011486889350635465,3e-05,1250,-1.1920928955078125e-07,0.00859375,25.26684013605118,-4.1675489962100984,0.2,,,,,
40.0,62.02935028076172,258048,,,,,,,,,,,,,,,
40.0,56.6889533996582,259072,20.575939178466797,0.005623741,-0.012020290871714679,3e-05,1260,0.0,0.012744140625,25.544945599138735,-4.158324123173952,0.2,,,,,
40.0,57.549461364746094,260096,,,,,,,,,,,,,,,
40.0,68.7919921875,261120,14.563664436340332,0.005433505,-0.012420574931820739,3e-05,1270,5.960464477539063e-08,0.012451171875,25.553099381923676,-4.133242103457451,0.2,,,,,
40.0,53.35366439819336,262144,,,,,,,,,,,,,,,
40.0,59.8785514831543,263168,16.444761276245117,0.006091319,-0.011444650149496739,3e-05,1280,0.0,0.016650390625,21.771513824164867,-4.118364463001489,0.2,,,,,
40.0,62.73046112060547,264192,,,,,,,,,,,,,,,
40.0,58.4757080078125,265216,19.154455184936523,0.006355474,-0.012992129897611449,3e-05,1290,0.0,0.0205078125,24.437053142488004,-4.120512231439352,0.2,,,,,
40.0,61.353302001953125,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,130,577,40.0,460,60.98273128999999
40.0,59.474143981933594,267264,15.578802108764648,0.0067893295,-0.012929568470281084,3e-05,1300,0.0,0.015771484375,23.587407478690146,-4.109651920199394,0.2,,,,,
40.0,65.197265625,268288,,,,,,,,,,,,,,,
40.0,56.537750244140625,269312,20.44903564453125,0.007276479,-0.014828000902343774,3e-05,1310,5.960464477539063e-08,0.016552734375,23.5527572453022,-4.090882325917482,0.2,,,,,
40.0,63.22352981567383,270336,,,,,,,,,,,,,,,
40.0,59.008934020996094,271360,14.455897331237793,0.006923738,-0.012655306161104819,3e-05,1320,0.0,0.015087890625,22.706147801876067,-4.079020518809557,0.2,,,,,
40.0,64.99594116210938,272384,,,,,,,,,,,,,,,
40.0,66.14955139160156,273408,12.589115142822266,0.0059465803,-0.012136903550344868,3e-05,1330,5.960464477539063e-08,0.0150390625,24.547594241797924,-4.0653480373322965,0.2,,,,,
40.0,62.68194580078125,274432,,,,,,,,,,,,,,,
40.0,57.78111267089844,275456,18.92920684814453,0.0061263824,-0.011532280404935591,3e-05,1340,0.0,0.01552734375,22.490629900991916,-4.049833372235298,0.2,,,,,
40.0,59.9836540222168,276480,,,,,,,,,,,,,,,
40.0,59.713714599609375,277504,14.756391525268555,0.005478863,-0.0109785967040807,3e-05,1350,0.0,0.010546875,24.464498318731785,-4.041333000361919,0.2,,,,,
40.0,61.62187957763672,278528,,,,,,,,,,,,,,,
40.0,63.19941329956055,279552,14.878884315490723,0.005872734,-0.013059985806467011,3e-05,1360,0.0,0.021435546875,22.36422412544489,-4.0265473075211045,0.2,,,,,
40.0,57.666259765625,280576,,,,,,,,,,,,,,,
40.0,58.532615661621094,281600,9.460797309875488,0.0061698225,-0.011723966725548962,3e-05,1370,0.0,0.009130859375,23.741818763315678,-4.011924676597118,0.2,,,,,
40.0,64.88075256347656,282624,,,,,,,,,,,,,,,
40.0,70.64297485351562,283648,12.639084815979004,0.0051600663,-0.010538845169503475,3e-05,1380,0.0,0.009326171875,22.844491317868233,-3.998261707276106,0.2,,,,,
40.0,60.201499938964844,284672,,,,,,,,,,,,,,,
40.0,64.58876037597656,285696,14.721111297607422,0.004942882,-0.01124854972222238,3e-05,1390,0.0,0.021337890625,23.025380934774876,-3.99494211897254,0.2,,,,,
40.0,58.495811462402344,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,140,622,40.0,460,61.917513340000006
40.0,59.3029899597168,287744,16.652973175048828,0.0059606703,-0.012037286704253348,3e-05,1400,0.0,0.0224609375,21.22038442194462,-3.9782326575368643,0.2,,,,,
40.0,66.1861343383789,288768,,,,,,,,,,,,,,,
40.0,58.22149658203125,289792,21.523786544799805,0.0062072333,-0.011431864419500925,3e-05,1410,0.0,0.010986328125,25.14484470039606,-3.9527239318937064,0.2,,,,,
40.0,65.68807983398438,290816,,,,,,,,,,,,,,,
40.0,61.87178039550781,291840,15.941706657409668,0.0075735226,-0.011907767172669993,3e-05,1420,0.0,0.012255859375,22.182090026140212,-3.932102159783244,0.2,,,,,
40.0,59.69012451171875,292864,,,,,,,,,,,,,,,
40.0,67.91753387451172,293888,12.126243591308594,0.0032608905,-0.007984140187181766,3e-05,1430,-1.1920928955078125e-07,0.004150390625,20.14756116271019,-3.909820290654898,0.2,,,,,
40.0,67.82809448242188,294912,,,,,,,,,,,,,,,
40.0,63.44730758666992,295936,12.502076148986816,0.0053685857,-0.00939370201449492,3e-05,1440,0.0,0.015625,21.095295000076295,-3.90427965298295,0.2,,,,,
40.0,65.70890808105469,296960,,,,,,,,,,,,,,,
40.0,65.77466583251953,297984,14.638479232788086,0.005829609,-0.011422656132344855,3e-05,1450,0.0,0.017822265625,22.12454396933317,-3.8975770849734546,0.2,,,,,
40.0,64.38713073730469,299008,,,,,,,,,,,,,,,
40.0,64.54641723632812,300032,11.142494201660156,0.007813008,-0.012397683979361317,3e-05,1460,0.0,0.01357421875,22.84074453562498,-3.891896136850119,0.2,,,,,
40.0,62.949432373046875,301056,,,,,,,,,,,,,,,
40.0,60.951908111572266,302080,14.344205856323242,0.0061146854,-0.011126547212188597,3e-05,1470,0.0,0.0130859375,22.533631134033204,-3.888187148049474,0.2,,,,,
40.0,65.74046325683594,303104,,,,,,,,,,,,,,,
40.0,67.48458862304688,304128,21.53732681274414,0.0069472217,-0.011731922720355215,3e-05,1480,0.0,0.0111328125,22.391867825388907,-3.8851567283272743,0.2,,,,,
40.0,66.95207214355469,305152,,,,,,,,,,,,,,,
40.0,65.2418212890625,306176,10.628998756408691,0.006130845,-0.009490996858949075,3e-05,1490,0.0,0.008837890625,19.129255077242853,-3.8784669246524572,0.2,,,,,
40.0,68.36672973632812,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,150,666,40.0,460,64.51057358999999
40.0,60.34773254394531,308224,10.94969367980957,0.0061599948,-0.010322651174647035,3e-05,1500,0.0,0.012353515625,21.10135597586632,-3.8753970243036746,0.2,,,,,
40.0,63.66300964355469,309248,,,,,,,,,,,,,,,
40.0,64.98064422607422,310272,14.671310424804688,0.0044293124,-0.00797027013686602,3e-05,1510,0.0,0.01025390625,20.746275107562543,-3.8683432556688784,0.2,,,,,
40.0,61.754539489746094,311296,,,,,,,,,,,,,,,
40.0,65.81576538085938,312320,22.256101608276367,0.0057439255,-0.0118614344020898,3e-05,1520,-1.1920928955078125e-07,0.0216796875,22.006209768354893,-3.8595308277755977,0.2,,,,,
40.0,65.30591583251953,313344,,,,,,,,,,,,,,,
40.0,62.90416717529297,314368,12.857844352722168,0.004869639,-0.007912729728559498,3e-05,1530,0.0,0.00576171875,19.382275409251452,-3.8524334985762834,0.2,,,,,
40.0,69.1549072265625,315392,,,,,,,,,,,,,,,
40.0,67.72085571289062,316416,19.329423904418945,0.0039660395,-0.007677120671723969,3e-05,1540,0.0,0.00693359375,23.831575785577297,-3.840863049030304,0.2,,,,,
40.0,64.60633087158203,317440,,,,,,,,,,,,,,,
40.0,73.47378540039062,318464,16.901412963867188,0.006718494,-0.013086266303980664,3e-05,1550,0.0,0.019140625,19.92312846928835,-3.82868677675724,0.2,,,,,
40.0,63.067420959472656,319488,,,,,,,,,,,,,,,
40.0,68.66551208496094,320512,13.324671745300293,0.0054758806,-0.008922846585483058,3e-05,1560,0.0,0.00673828125,18.873298555612564,-3.826011896133423,0.2,,,,,
40.0,62.63584899902344,321536,,,,,,,,,,,,,,,
40.0,68.64336395263672,322560,14.87065315246582,0.005302152,-0.009115960271446965,3e-05,1570,0.0,0.00712890625,21.750844383239745,-3.820267813280225,0.2,,,,,
40.0,62.340118408203125,323584,,,,,,,,,,,,,,,
40.0,68.64584350585938,324608,12.385939598083496,0.0058908565,-0.010931246571999509,3e-05,1580,0.0,0.012060546875,21.142446042597292,-3.808839428797364,0.2,,,,,
40.0,62.35533142089844,325632,,,,,,,,,,,,,,,
40.0,65.65277099609375,326656,17.10296058654785,0.005555171,-0.008803146471473155,3e-05,1590,-1.1920928955078125e-07,0.00263671875,19.275284668058156,-3.797124367952347,0.2,,,,,
40.0,65.67279815673828,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,160,711,40.0,460,66.28953512999999
40.0,64.18152618408203,328704,12.723946571350098,0.0051428396,-0.009427870802755933,3e-05,1600,0.0,0.017724609375,20.832270582020282,-3.7903255593031644,0.2,,,,,
40.0,62.601016998291016,329728,,,,,,,,,,,,,,,
40.0,66.60337829589844,330752,11.735151290893555,0.0065967105,-0.01114259202440735,3e-05,1610,0.0,0.019775390625,21.804855866730215,-3.788299849256873,0.2,,,,,
40.0,69.78157043457031,331776,,,,,,,,,,,,,,,
40.0,66.67215728759766,332800,13.559745788574219,0.0064303493,-0.01033855002897326,3e-05,1620,0.0,0.017236328125,20.551345731317998,-3.780037549510598,0.2,,,,,
40.0,66.85445404052734,333824,,,,,,,,,,,,,,,
40.0,66.2209243774414,334848,14.902087211608887,0.006049854,-0.00983003085348173,3e-05,1630,0.0,0.00595703125,20.357458828389646,-3.770327000692487,0.2,,,,,
40.0,66.54655456542969,335872,,,,,,,,,,,,,,,
40.0,67.78173828125,336896,13.135846138000488,0.006272204,-0.008586213706439593,3e-05,1640,0.0,0.006103515625,19.603505235910415,-3.7691164135932924,0.2,,,,,
40.0,64.33198547363281,337920,,,,,,,,,,,,,,,
40.0,66.64773559570312,338944,17.457901000976562,0.0059567406,-0.008059398659679574,3e-05,1650,-1.1920928955078125e-07,0.00810546875,19.627189888060094,-3.7690968822687863,0.2,,,,,
40.0,62.67443084716797,339968,,,,,,,,,,,,,,,
40.0,63.827903747558594,340992,11.934877395629883,0.005279503,-0.010402855301799718,3e-05,1660,0.0,0.0244140625,20.824376937747,-3.7640886209905147,0.2,,,,,
40.0,71.59715270996094,342016,,,,,,,,,,,,,,,
40.0,65.3926773071289,343040,12.681443214416504,0.004245961,-0.006850412746643997,3e-05,1670,0.0,0.005517578125,19.601069205999373,-3.7600157223641872,0.2,,,,,
40.0,63.98360061645508,344064,,,,,,,,,,,,,,,
40.0,69.05951690673828,345088,10.865863800048828,0.003442938,-0.005598853135597892,3e-05,1680,0.0,0.001708984375,18.651649274677037,-3.75510960444808,0.2,,,,,
40.0,70.259033203125,346112,,,,,,,,,,,,,,,
40.0,66.09526062011719,347136,12.910473823547363,0.0055267354,-0.00963111955243221,3e-05,1690,0.0,0.020703125,19.95457973331213,-3.7434427730739115,0.2,,,,,
40.0,71.43701934814453,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,170,755,40.0,460,66.87275550999999
40.0,69.07754516601562,349184,22.395503997802734,0.0049981046,-0.009906111599411816,3e-05,1700,0.0,0.029345703125,21.85639032125473,-3.7328072518110273,0.2,,,,,
40.0,68.95417785644531,350208,,,,,,,,,,,,,,,
40.0,66.61534118652344,351232,12.19704818725586,0.004727956,-0.008060976484921411,3e-05,1710,0.0,0.009375,19.588144195079803,-3.7204728592187166,0.2,,,,,
40.0,64.5286865234375,352256,,,,,,,,,,,,,,,
40.0,75.06462097167969,353280,11.636302947998047,0.0046927594,-0.0089859452786186,3e-05,1720,0.0,0.005517578125,19.478629502654076,-3.7110340785235167,0.2,,,,,
40.0,61.527217864990234,354304,,,,,,,,,,,,,,,
40.0,63.29475021362305,355328,12.293370246887207,0.0058245333,-0.007949378244302353,3e-05,1730,-1.1920928955078125e-07,0.00859375,19.659329199790953,-3.703971052542329,0.2,,,,,
40.0,66.05936431884766,356352,,,,,,,,,,,,,,,
40.0,62.96664047241211,357376,12.877997398376465,0.0055924593,-0.007695031184630352,3e-05,1740,0.0,0.01025390625,19.660234963893892,-3.699883922189474,0.2,,,,,
40.0,68.72978210449219,358400,,,,,,,,,,,,,,,
40.0,69.99275207519531,359424,14.941521644592285,0.0064427927,-0.009991195534530562,3e-05,1750,0.0,0.00869140625,18.57958418279886,-3.6958543471992016,0.2,,,,,
40.0,68.30744171142578,360448,,,,,,,,,,,,,,,
40.0,71.12793731689453,361472,15.407096862792969,0.0065534012,-0.009648300754633965,3e-05,1760,0.0,0.0091796875,19.138121682405473,-3.688150230050087,0.2,,,,,
40.0,64.03240966796875,362496,,,,,,,,,,,,,,,
40.0,69.02017211914062,363520,15.233647346496582,0.00694732,-0.009232529887594865,3e-05,1770,0.0,0.019189453125,18.52864825427532,-3.6817687645554544,0.2,,,,,
40.0,70.61233520507812,364544,,,,,,,,,,,,,,,
40.0,67.47021484375,365568,14.326030731201172,0.0031797357,-0.00567647286443389,3e-05,1780,0.0,0.00615234375,18.179312419891357,-3.6805482797324656,0.2,,,,,
40.0,74.564697265625,366592,,,,,,,,,,,,,,,
40.0,67.64930725097656,367616,13.98831844329834,0.0072791185,-0.01111789199312625,3e-05,1790,0.0,0.0173828125,20.275963793694974,-3.681640976667404,0.2,,,,,
40.0,69.13897705078125,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,180,800,40.0,460,67.74478456000001
40.0,69.21220397949219,369664,15.204639434814453,0.006889498,-0.009818463404371869,3e-05,1800,0.0,0.01865234375,17.252501474320887,-3.676166680455208,0.2,,,,,
40.0,65.50431060791016,370688,,,,,,,,,,,,,,,
40.0,66.84523010253906,371712,12.598458290100098,0.0049870675,-0.007788121021621919,3e-05,1810,0.0,0.0064453125,19.727822250127794,-3.6674314454197883,0.2,,,,,
40.0,68.54918670654297,372736,,,,,,,,,,,,,,,
40.0,70.78736877441406,373760,11.202103614807129,0.008071031,-0.010914360786773613,3e-05,1820,0.0,0.02587890625,17.40573538467288,-3.661186908558011,0.2,,,,,
40.0,68.65868377685547,374784,,,,,,,,,,,,,,,
40.0,68.04704284667969,375808,12.493207931518555,0.005983265,-0.008264690907526528,3e-05,1830,0.0,0.010546875,20.346802850067615,-3.6565402764827013,0.2,,,,,
40.0,69.04518127441406,376832,,,,,,,,,,,,,,,
40.0,69.56756591796875,377856,14.378711700439453,0.007293252,-0.011288388031971408,3e-05,1840,0.0,0.018896484375,19.378546185791492,-3.6477446176111696,0.2,,,,,
40.0,67.31825256347656,378880,,,,,,,,,,,,,,,
40.0,67.72531127929688,379904,12.431730270385742,0.0050790813,-0.008130084690856165,3e-05,1850,0.0,0.01240234375,18.1925767660141,-3.640866793692112,0.2,,,,,
40.0,68.72488403320312,380928,,,,,,,,,,,,,,,
40.0,69.76266479492188,381952,21.07396125793457,0.0047526136,-0.006482777598648681,3e-05,1860,0.0,0.005224609375,19.845208781957627,-3.6335390441119673,0.2,,,,,
40.0,68.11819458007812,382976,,,,,,,,,,,,,,,
40.0,67.26268005371094,384000,13.403325080871582,0.006765316,-0.010301709262421355,3e-05,1870,0.0,0.021728515625,18.726268080621956,-3.6288969937711952,0.2,,,,,
40.0,66.23657989501953,385024,,,,,,,,,,,,,,,
40.0,70.86039733886719,386048,10.866612434387207,0.006173301,-0.008711034607404144,3e-05,1880,0.0,0.0087890625,19.66149791330099,-3.62941624969244,0.2,,,,,
40.0,70.62702941894531,387072,,,,,,,,,,,,,,,
40.0,70.59759521484375,388096,15.824922561645508,0.0036095046,-0.005732194950178382,3e-05,1890,0.0,0.003662109375,18.575675922632218,-3.6268266681581736,0.2,,,,,
40.0,72.64349365234375,389120,,,,,,,,,,,,,,,
,,389120,,,,,,,,,,,190,845,40.0,460,68.72898382
40.0,69.10674285888672,390144,14.982270240783691,0.00579552,-0.008818276135025371,3e-05,1900,0.0,0.014306640625,20.420904690027236,-3.622187004983425,0.2,,,,,
40.0,67.53182983398438,391168,,,,,,,,,,,,,,,
40.0,65.30479431152344,392192,12.327914237976074,0.0044813696,-0.006948202469720855,3e-05,1910,1.1920928955078125e-07,0.008544921875,16.50972863435745,-3.6172792192548515,0.2,,,,,
40.0,71.32225036621094,393216,,,,,,,,,,,,,,,
40.0,70.5789794921875,394240,20.07883644104004,0.005325781,-0.008511710785387549,3e-05,1920,0.0,0.00849609375,19.26010278314352,-3.6140101451426743,0.2,,,,,
40.0,67.25117492675781,395264,,,,,,,,,,,,,,,
40.0,70.52015686035156,396288,8.647433280944824,0.0068972837,-0.009449435674287087,3e-05,1930,0.0,0.007470703125,20.084160113334654,-3.6112820126116274,0.2,,,,,
40.0,70.6274185180664,397312,,,,,,,,,,,,,,,
40.0,70.37024688720703,398336,13.665719985961914,0.0059861024,-0.007927074982217164,3e-05,1940,0.0,0.011962890625,19.853502486646175,-3.6146671064198017,0.2,,,,,
40.0,69.22492980957031,399360,,,,,,,,,,,,,,,
40.0,68.61842346191406,400384,12.3956880569458,0.0048710415,-0.0075631176950992085,3e-05,1950,0.0,0.009228515625,18.5548501804471,-3.611805474385619,0.2,,,,,
40.0,66.67050170898438,401408,,,,,,,,,,,,,,,
40.0,68.10200500488281,402432,8.138837814331055,0.007037027,-0.008686812544692658,3e-05,1960,0.0,0.0140625,19.586767856776714,-3.604637201502919,0.2,,,,,
40.0,70.2942123413086,403456,,,,,,,,,,,,,,,
40.0,71.77011108398438,404480,14.68221378326416,0.0053542955,-0.007004830305231735,3e-05,1970,0.0,0.004296875,18.503178542107342,-3.605346833541989,0.2,,,,,
40.0,69.61775207519531,405504,,,,,,,,,,,,,,,
40.0,66.6246337890625,406528,10.270634651184082,0.0043235933,-0.006899274783427245,3e-05,1980,-1.1920928955078125e-07,0.0087890625,20.010434007644655,-3.6072140228003264,0.2,,,,,
40.0,74.02954864501953,407552,,,,,,,,,,,,,,,
40.0,69.6478271484375,408576,11.674617767333984,0.0062192734,-0.009085766592761502,3e-05,1990,0.0,0.009912109375,18.573643362522127,-3.5995424296706915,0.2,,,,,
40.0,68.43763732910156,409600,,,,,,,,,,,,,,,
,,409600,,,,,,,,,,,200,890,40.0,460,70.0717327
40.0,75.75529479980469,410624,12.90125560760498,0.006282429,-0.008303650247398764,3e-05,2000,0.0,0.013720703125,18.59613244533539,-3.593536663800478,0.2,,,,,
40.0,64.02133178710938,411648,,,,,,,,,,,,,,,
40.0,70.90511322021484,412672,9.320822715759277,0.007975358,-0.010055858802661532,3e-05,2010,-1.1920928955078125e-07,0.018603515625,17.171085955202578,-3.5894420202821493,0.2,,,,,
40.0,71.47544860839844,413696,,,,,,,,,,,,,,,
40.0,68.57778930664062,414720,18.949010848999023,0.008562703,-0.01220205491699744,3e-05,2020,0.0,0.02705078125,18.12943593710661,-3.5926053401082756,0.2,,,,,
40.0,68.53904724121094,415744,,,,,,,,,,,,,,,
40.0,72.88607788085938,416768,11.517928123474121,0.007862167,-0.00954366953446879,3e-05,2030,0.0,0.008740234375,16.999004776775838,-3.592543729767203,0.2,,,,,
40.0,65.23278045654297,417792,,,,,,,,,,,,,,,
40.0,70.20948791503906,418816,11.542030334472656,0.0073130312,-0.008987090082882787,3e-05,2040,0.0,0.01572265625,17.065728467702865,-3.5845974516123533,0.2,,,,,
40.0,65.99627685546875,419840,,,,,,,,,,,,,,,
40.0,64.3479995727539,420864,15.875191688537598,0.0034499525,-0.005655462361028185,3e-05,2050,0.0,0.003369140625,20.414754542708398,-3.5762630533427,0.2,,,,,
40.0,71.88825988769531,421888,,,,,,,,,,,,,,,
40.0,65.07194519042969,422912,14.467330932617188,0.007853776,-0.009632490725198294,3e-05,2060,0.0,0.0142578125,17.257563748955725,-3.573891035467386,0.2,,,,,
40.0,68.87045288085938,423936,,,,,,,,,,,,,,,
40.0,67.82923126220703,424960,11.461841583251953,0.005262057,-0.008334730371825572,3e-05,2070,0.0,0.02578125,17.48590166345239,-3.569544493407011,0.2,,,,,
40.0,70.74775695800781,425984,,,,,,,,,,,,,,,
40.0,69.44227600097656,427008,17.368852615356445,0.0059538637,-0.009436707425993517,3e-05,2080,-1.1920928955078125e-07,0.020947265625,18.98778278827667,-3.568710944801569,0.2,,,,,
40.0,68.97956085205078,428032,,,,,,,,,,,,,,,
40.0,66.45526885986328,429056,15.721582412719727,0.008446629,-0.011563072305943934,3e-05,2090,0.0,0.02216796875,18.088191874325275,-3.564684406667948,0.2,,,,,
40.0,71.24314880371094,430080,,,,,,,,,,,,,,,
,,430080,,,,,,,,,,,210,934,40.0,460,68.52219281999999
40.0,67.37144470214844,431104,9.574358940124512,0.005042888,-0.007912551236950094,3e-05,2100,0.0,0.011962890625,17.612967120110987,-3.5626970436424017,0.2,,,,,
40.0,72.30949401855469,432128,,,,,,,,,,,,,,,
40.0,70.19291687011719,433152,13.354485511779785,0.0058298316,-0.009502469445214956,3e-05,2110,0.0,0.01728515625,20.546416418254374,-3.5612168449908497,0.2,,,,,
40.0,68.9849853515625,434176,,,,,,,,,,,,,,,
40.0,71.56159210205078,435200,10.010730743408203,0.006308223,-0.008582356218175846,3e-05,2120,0.0,0.013232421875,17.856819431483746,-3.556639502197504,0.2,,,,,
40.0,69.765380859375,436224,,,,,,,,,,,,,,,
40.0,67.67904663085938,437248,18.276893615722656,0.0062678885,-0.009149408606026555,3e-05,2130,0.0,0.024951171875,18.64497455507517,-3.5537292059510945,0.2,,,,,
40.0,69.05660247802734,438272,,,,,,,,,,,,,,,
40.0,71.84046936035156,439296,9.780296325683594,0.0050021783,-0.007999668236880097,3e-05,2140,0.0,0.014208984375,16.98437843322754,-3.551692621782422,0.2,,,,,
40.0,67.6167221069336,440320,,,,,,,,,,,,,,,
40.0,70.6933364868164,441344,13.35604190826416,0.0051758466,-0.006508020705950912,3e-05,2150,0.0,0.003466796875,17.42907861173153,-3.5539393451064827,0.2,,,,,
40.0,68.32617950439453,442368,,,,,,,,,,,,,,,
40.0,69.06272888183594,443392,8.831267356872559,0.006823905,-0.008262564832330099,3e-05,2160,0.0,0.010693359375,17.330444790422916,-3.5525181367993355,0.2,,,,,
40.0,66.84017944335938,444416,,,,,,,,,,,,,,,
40.0,70.9061050415039,445440,19.503475189208984,0.006927321,-0.009676477903849446,3e-05,2170,0.0,0.0177734375,18.693439772725107,-3.5505174335092304,0.2,,,,,
40.0,68.39329528808594,446464,,,,,,,,,,,,,,,
40.0,65.61260223388672,447488,13.683993339538574,0.004330997,-0.006543038439122029,3e-05,2180,0.0,0.0185546875,19.60618640780449,-3.5518553506582977,0.2,,,,,
40.0,65.66918182373047,448512,,,,,,,,,,,,,,,
40.0,67.54341125488281,449536,13.808825492858887,0.006699186,-0.00875088074753876,3e-05,2190,0.0,0.008544921875,19.10230798125267,-3.552800678089261,0.2,,,,,
40.0,69.04441833496094,450560,,,,,,,,,,,,,,,
,,450560,,,,,,,,,,,220,979,40.0,460,70.52955831000001
40.0,72.76538848876953,451584,10.063973426818848,0.007006058,-0.008831216934049734,3e-05,2200,1.1920928955078125e-07,0.012841796875,19.80256779193878,-3.548381693288684,0.2,,,,,
40.0,69.36377716064453,452608,,,,,,,,,,,,,,,
40.0,69.99317932128906,453632,9.390592575073242,0.005855743,-0.008046686583111296,3e-05,2210,0.0,0.0125,17.432725748419763,-3.545088289678097,0.2,,,,,
40.0,71.78263092041016,454656,,,,,,,,,,,,,,,
40.0,71.60668182373047,455680,13.360283851623535,0.005640634,-0.00726862692317809,3e-05,2220,0.0,0.00947265625,19.337114116549493,-3.543425377830863,0.2,,,,,
40.0,73.41510009765625,456704,,,,,,,,,,,,,,,
40.0,71.96916198730469,457728,8.242210388183594,0.006132272,-0.0078087749840051405,3e-05,2230,0.0,0.00830078125,17.19639305844903,-3.5428444262593985,0.2,,,,,
40.0,69.35686492919922,458752,,,,,,,,,,,,,,,
40.0,70.4976806640625,459776,9.988585472106934,0.0051633706,-0.00692537094510044,3e-05,2240,0.0,0.006884765625,18.690921883285046,-3.5392020788043737,0.2,,,,,
40.0,67.74864196777344,460800,,,,,,,,,,,,,,,
