eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_fraction,train/n_updates,train/approx_kl,train/clip_range,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations
180.0,54272,18.173551559448242,0.314404296875,260,0.021642553,0.2,0.0003,41.58260675370693,-5.313459008932114,-0.032423889674828385,-5.924701690673828e-05,12.249909400939941,,,,,
180.0,55296,18.763988494873047,,,,,,,,,,,,,,,
180.0,56320,20.285640716552734,0.285888671875,270,0.019499011,0.2,0.0003,40.674362033605576,-5.277323770523071,-0.03008574779087212,3.3974647521972656e-06,14.407133102416992,,,,,
180.0,57344,17.398801803588867,,,,,,,,,,,,,,,
180.0,58368,19.603103637695312,0.3173828125,280,0.01873533,0.2,0.0003,41.006497251987454,-5.215514548122883,-0.03171070716052782,7.62939453125e-06,16.222177505493164,,,,,
180.0,59392,18.52602767944336,,,,,,,,,,,,,,,
180.0,60416,17.78481674194336,0.31611328125,290,0.021668497,0.2,0.0003,39.4771705031395,-5.197784246504307,-0.033270391511177874,-4.7087669372558594e-05,26.354990005493164,,,,,
180.0,61440,18.42426300048828,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,180,17.236171389999996,340,180.0,30
180.0,62464,17.12619400024414,0.308740234375,300,0.020543018,0.2,0.0003,42.944979244470595,-5.159542329609394,-0.028437211870914324,5.960464477539063e-08,26.129276275634766,,,,,
180.0,63488,19.477394104003906,,,,,,,,,,,,,,,
180.0,64512,17.439958572387695,0.26806640625,310,0.019894782,0.2,0.0003,39.09883927553892,-5.18262143433094,-0.02447881492844317,-2.384185791015625e-07,29.486705780029297,,,,,
180.0,65536,16.525890350341797,,,,,,,,,,,,,,,
180.0,66560,20.674882888793945,0.314306640625,320,0.020999756,0.2,0.0003,46.535905718803406,-5.12655163705349,-0.03363844972627703,-1.1920928955078125e-07,30.95343017578125,,,,,
180.0,67584,17.3558406829834,,,,,,,,,,,,,,,
180.0,68608,18.895435333251953,0.3177734375,330,0.019852718,0.2,0.0003,48.29777132570744,-5.012589107453823,-0.031304848821309864,-0.00030171871185302734,25.37526512145996,,,,,
180.0,69632,20.629249572753906,,,,,,,,,,,,,,,
180.0,70656,18.379718780517578,0.345556640625,340,0.020677794,0.2,0.0003,42.7464942574501,-4.932874926924706,-0.02752469732076861,-3.707408905029297e-05,11.2532958984375,,,,,
180.0,71680,23.838134765625,,,,,,,,,,,,,,,
180.0,72704,22.017663955688477,0.302880859375,350,0.01881896,0.2,0.0003,53.57856241464615,-4.934258599579334,-0.026401581708341837,4.76837158203125e-07,13.488645553588867,,,,,
180.0,73728,20.98357391357422,,,,,,,,,,,,,,,
180.0,74752,22.240406036376953,0.287841796875,360,0.019343311,0.2,0.0003,40.71220402121544,-4.896653261780739,-0.03072744184319163,0.0020635128021240234,16.450483322143555,,,,,
180.0,75776,18.22325897216797,,,,,,,,,,,,,,,
180.0,76800,22.161880493164062,0.33427734375,370,0.020641835,0.2,0.0003,36.16843186616897,-4.8282916560769085,-0.028697969455970453,-0.0013077259063720703,10.651420593261719,,,,,
180.0,77824,21.178218841552734,,,,,,,,,,,,,,,
180.0,78848,24.393638610839844,0.29931640625,380,0.019707967,0.2,0.0003,47.75804842710495,-4.783294221758842,-0.02430032535994542,0.00020551681518554688,30.01572036743164,,,,,
180.0,79872,21.208904266357422,,,,,,,,,,,,,,,
180.0,80896,21.346134185791016,0.309716796875,390,0.019083995,0.2,0.0003,47.485451221466064,-4.700258909165859,-0.023739704383478964,-1.1920928955078125e-07,39.58405303955078,,,,,
180.0,81920,24.793537139892578,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,240,21.4761985,340,180.0,40
180.0,82944,27.930484771728516,0.31357421875,400,0.019307017,0.2,0.0003,45.71558368504047,-4.734383529424667,-0.026586395141930553,-0.00022089481353759766,33.00491714477539,,,,,
180.0,83968,25.020572662353516,,,,,,,,,,,,,,,
180.0,84992,26.00710105895996,0.268505859375,410,0.017117525,0.2,0.0003,41.37192667722702,-4.679398582875729,-0.025338402891065925,0.004385173320770264,24.647926330566406,,,,,
180.0,86016,24.926109313964844,,,,,,,,,,,,,,,
180.0,87040,25.191984176635742,0.265673828125,420,0.017971307,0.2,0.0003,44.337370401620866,-4.635305972397328,-0.02453919003455667,-0.002490997314453125,16.37051773071289,,,,,
180.0,88064,25.850440979003906,,,,,,,,,,,,,,,
180.0,89088,26.935935974121094,0.26982421875,430,0.020252679,0.2,0.0003,45.50722683370113,-4.615143159031868,-0.025071524496888743,0.0004978775978088379,19.696861267089844,,,,,
180.0,90112,25.7893123626709,,,,,,,,,,,,,,,
180.0,91136,28.472126007080078,0.29521484375,440,0.021218369,0.2,0.0003,43.65342586934567,-4.559219732880592,-0.02493603765615262,0.0,21.143531799316406,,,,,
180.0,92160,27.29509735107422,,,,,,,,,,,,,,,
180.0,93184,29.30653953552246,0.32900390625,450,0.02037736,0.2,0.0003,46.29788606762886,-4.510491046309471,-0.03093596768740099,-0.0005903244018554688,13.541123390197754,,,,,
180.0,94208,27.454484939575195,,,,,,,,,,,,,,,
180.0,95232,31.187673568725586,0.26953125,460,0.018535905,0.2,0.0003,56.67908098697662,-4.455468834936619,-0.02117952150583733,0.00028830766677856445,24.475658416748047,,,,,
180.0,96256,30.741329193115234,,,,,,,,,,,,,,,
180.0,97280,27.323387145996094,0.301806640625,470,0.020129533,0.2,0.0003,49.747688591480255,-4.393642611801624,-0.027023635933437616,0.0,17.90496253967285,,,,,
180.0,98304,31.9822940826416,,,,,,,,,,,,,,,
180.0,99328,35.52162170410156,0.23583984375,480,0.019914795,0.2,0.0003,54.83430161476135,-4.3724358305335045,-0.025087286545021924,-1.1920928955078125e-07,13.518803596496582,,,,,
180.0,100352,31.972389221191406,,,,,,,,,,,,,,,
180.0,101376,37.16748809814453,0.269970703125,490,0.018176071,0.2,0.0003,49.25024841427803,-4.312954632937908,-0.022105820704018696,-1.1920928955078125e-07,23.690032958984375,,,,,
180.0,102400,36.966033935546875,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,300,28.214131259999995,340,180.0,50
180.0,103424,38.837066650390625,0.221044921875,500,0.016908571,0.2,0.0003,47.0942125916481,-4.2485423788428305,-0.016962296959536615,-1.1920928955078125e-07,32.23587417602539,,,,,
180.0,104448,35.512367248535156,,,,,,,,,,,,,,,
180.0,105472,36.3105354309082,0.239697265625,510,0.018097753,0.2,0.0003,51.22773036956787,-4.252796620130539,-0.01941916156647494,0.0,24.958709716796875,,,,,
180.0,106496,37.55805206298828,,,,,,,,,,,,,,,
180.0,107520,35.24632263183594,0.27353515625,520,0.020443484,0.2,0.0003,47.4637352347374,-4.150999923050404,-0.023607590184838045,7.569789886474609e-06,18.174610137939453,,,,,
180.0,108544,37.99229431152344,,,,,,,,,,,,,,,
180.0,109568,37.79895782470703,0.1990234375,530,0.01581051,0.2,0.0003,52.24289836585522,-4.128251956403256,-0.01293563170111156,-1.1920928955078125e-07,21.1843318939209,,,,,
180.0,110592,37.823326110839844,,,,,,,,,,,,,,,
180.0,111616,41.38014221191406,0.24248046875,540,0.016059408,0.2,0.0003,42.14537656903267,-4.073895955085755,-0.018043253262294456,-0.00021982192993164062,43.70612716674805,,,,,
180.0,112640,37.609619140625,,,,,,,,,,,,,,,
180.0,113664,41.17523956298828,0.31044921875,550,0.01943203,0.2,0.0003,52.581872737407686,-4.027098730951548,-0.02079934585490264,-0.0032241344451904297,20.62836265563965,,,,,
180.0,114688,42.98786926269531,,,,,,,,,,,,,,,
180.0,115712,42.93000411987305,0.209033203125,560,0.017560754,0.2,0.0003,62.94571655392647,-4.042288403213024,-0.01352045098610688,0.0,19.516189575195312,,,,,
180.0,116736,42.178802490234375,,,,,,,,,,,,,,,
180.0,117760,37.13434600830078,0.25380859375,570,0.016106823,0.2,0.0003,49.231892597675326,-4.06031593978405,-0.014236515367520042,-0.00038051605224609375,19.589933395385742,,,,,
180.0,118784,41.66400146484375,,,,,,,,,,,,,,,
180.0,119808,42.376094818115234,0.201806640625,580,0.016121788,0.2,0.0003,49.08023760318756,-4.040729497373104,-0.01717138709500432,0.0,19.53034210205078,,,,,
180.0,120832,44.1025505065918,,,,,,,,,,,,,,,
180.0,121856,43.182579040527344,0.250927734375,590,0.018149069,0.2,0.0003,49.70617643594742,-3.9819706097245215,-0.021541978338791522,0.0,33.42753219604492,,,,,
180.0,122880,41.479469299316406,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,361,39.86779904,340,180.0,60
180.0,123904,37.222633361816406,0.231689453125,600,0.016549397,0.2,0.0003,51.43921094536781,-4.053926238417626,-0.01914968047203729,8.338689804077148e-05,47.936119079589844,,,,,
180.0,124928,41.39732360839844,,,,,,,,,,,,,,,
180.0,125952,46.08551025390625,0.274951171875,610,0.019514307,0.2,0.0003,60.794800436496736,-4.021590492874384,-0.021804754412733017,-0.00080108642578125,51.97726821899414,,,,,
180.0,126976,42.41953659057617,,,,,,,,,,,,,,,
180.0,128000,46.230743408203125,0.208837890625,620,0.017452305,0.2,0.0003,48.37969931960106,-3.9652418717741966,-0.01809069422160974,1.7881393432617188e-07,27.935869216918945,,,,,
180.0,129024,45.323265075683594,,,,,,,,,,,,,,,
180.0,130048,45.572261810302734,0.2212890625,630,0.01719835,0.2,0.0003,56.87645820379257,-3.920830979198217,-0.013047809843556024,-0.0002976655960083008,27.272117614746094,,,,,
180.0,131072,50.44342803955078,,,,,,,,,,,,,,,
180.0,132096,49.368980407714844,0.20419921875,640,0.016591987,0.2,0.0003,49.669650959968564,-3.910251036286354,-0.0165315286416444,-0.00023353099822998047,38.139244079589844,,,,,
180.0,133120,43.64899444580078,,,,,,,,,,,,,,,
180.0,134144,45.74147033691406,0.23125,650,0.018198013,0.2,0.0003,50.194630545377734,-3.8852385707199573,-0.021003804297652095,0.0001990795135498047,22.500774383544922,,,,,
180.0,135168,49.85845947265625,,,,,,,,,,,,,,,
180.0,136192,44.936065673828125,0.2283203125,660,0.020248823,0.2,0.0003,57.766445660591124,-3.8822030514478683,-0.01715666143063572,3.4928321838378906e-05,41.753665924072266,,,,,
180.0,137216,44.84333038330078,,,,,,,,,,,,,,,
180.0,138240,48.50261688232422,0.208837890625,670,0.016944904,0.2,0.0003,52.41479043364525,-3.829999840259552,-0.016676255280617624,0.0014338493347167969,19.90009880065918,,,,,
180.0,139264,50.079124450683594,,,,,,,,,,,,,,,
180.0,140288,51.404144287109375,0.2294921875,680,0.015448563,0.2,0.0003,53.215876549482346,-3.773660476505756,-0.018493295677762943,0.00032526254653930664,29.56266212463379,,,,,
180.0,141312,48.53221893310547,,,,,,,,,,,,,,,
180.0,142336,57.10236358642578,0.223486328125,690,0.017446429,0.2,0.0003,51.458729189634326,-3.7935382425785065,-0.016011216878541745,5.960464477539063e-08,16.517799377441406,,,,,
180.0,143360,57.31032943725586,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,421,48.82574565,340,180.0,70
180.0,144384,50.723880767822266,0.20419921875,700,0.018029492,0.2,0.0003,59.314230465888976,-3.7522280380129813,-0.014699465746525675,0.0,26.17296600341797,,,,,
180.0,145408,54.97177505493164,,,,,,,,,,,,,,,
180.0,146432,53.93224334716797,0.197314453125,710,0.013532741,0.2,0.0003,56.43689061403275,-3.7100094482302666,-0.013696996313228738,0.0,28.074195861816406,,,,,
180.0,147456,52.09284210205078,,,,,,,,,,,,,,,
180.0,148480,54.36328887939453,0.188720703125,720,0.0145317465,0.2,0.0003,58.70264220237732,-3.718378998339176,-0.011948933693929575,5.960464477539063e-08,42.93128967285156,,,,,
180.0,149504,55.303382873535156,,,,,,,,,,,,,,,
180.0,150528,60.355716705322266,0.20263671875,730,0.016600471,0.2,0.0003,49.69369816184044,-3.688846901804209,-0.012754095702257473,5.960464477539063e-08,26.95395278930664,,,,,
180.0,151552,59.370330810546875,,,,,,,,,,,,,,,
180.0,152576,55.75468826293945,0.242333984375,740,0.016195964,0.2,0.0003,50.95662214756012,-3.6336586728692053,-0.020095149640110322,0.0,22.373716354370117,,,,,
180.0,153600,54.859886169433594,,,,,,,,,,,,,,,
180.0,154624,56.51795196533203,0.23916015625,750,0.01820461,0.2,0.0003,42.56688677668571,-3.6437117114663122,-0.019026526001107415,0.0,27.562917709350586,,,,,
180.0,155648,60.1447868347168,,,,,,,,,,,,,,,
180.0,156672,56.734642028808594,0.23017578125,760,0.017131513,0.2,0.0003,54.259500324726105,-3.6246404573321342,-0.01953329389070859,3.892183303833008e-05,29.8107852935791,,,,,
180.0,157696,57.92087936401367,,,,,,,,,,,,,,,
180.0,158720,51.41925048828125,0.208935546875,770,0.016686782,0.2,0.0003,51.33838714361191,-3.564000818133354,-0.016550072712561814,5.960464477539063e-08,28.71294593811035,,,,,
180.0,159744,60.03453826904297,,,,,,,,,,,,,,,
180.0,160768,59.13056564331055,0.201123046875,780,0.014660914,0.2,0.0003,55.10130707025528,-3.610351724922657,-0.012467645098513457,5.960464477539063e-08,20.0618953704834,,,,,
180.0,161792,56.9338264465332,,,,,,,,,,,,,,,
180.0,162816,61.219322204589844,0.216357421875,790,0.014117029,0.2,0.0003,49.07170366644859,-3.589892068505287,-0.01673297098459443,0.0,15.48661994934082,,,,,
180.0,163840,62.76397705078125,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,481,57.01129895000002,340,180.0,80
180.0,164864,57.77056121826172,0.179541015625,800,0.014838619,0.2,0.0003,50.2852687984705,-3.6038787357509134,-0.014385300313006156,0.0,30.308799743652344,,,,,
180.0,165888,61.534210205078125,,,,,,,,,,,,,,,
180.0,166912,63.105690002441406,0.24697265625,810,0.016179442,0.2,0.0003,44.87064533233642,-3.6005647726356984,-0.020216353589785286,1.4483928680419922e-05,18.73809242248535,,,,,
180.0,167936,60.09419631958008,,,,,,,,,,,,,,,
180.0,168960,61.15354919433594,0.23193359375,820,0.017013084,0.2,0.0003,52.329650735855104,-3.556708990782499,-0.01675862578849774,-1.5735626220703125e-05,26.975360870361328,,,,,
180.0,169984,65.52891540527344,,,,,,,,,,,,,,,
180.0,171008,67.71756744384766,0.150341796875,830,0.0141675845,0.2,0.0003,54.88344895839691,-3.55372776389122,-0.012551802098460029,0.003021061420440674,35.95448684692383,,,,,
180.0,172032,63.943145751953125,,,,,,,,,,,,,,,
180.0,173056,61.12431335449219,0.22421875,840,0.01613478,0.2,0.0003,54.6433214366436,-3.5171284295618532,-0.01654076268605422,-7.152557373046875e-07,34.354366302490234,,,,,
180.0,174080,60.37421417236328,,,,,,,,,,,,,,,
180.0,175104,63.45734405517578,0.230615234375,850,0.01675617,0.2,0.0003,53.243565142154694,-3.5146908327937125,-0.016500081175763626,0.002417445182800293,23.930662155151367,,,,,
180.0,176128,68.02767944335938,,,,,,,,,,,,,,,
180.0,177152,59.812110900878906,0.21865234375,860,0.016275404,0.2,0.0003,47.83197495341301,-3.5031909465789797,-0.016914218908641487,-1.1920928955078125e-07,17.406885147094727,,,,,
180.0,178176,60.24846649169922,,,,,,,,,,,,,,,
180.0,179200,65.93497467041016,0.16337890625,870,0.017027307,0.2,0.0003,54.012235486507414,-3.4944385573267938,-0.01307427855062997,5.823373794555664e-05,28.792255401611328,,,,,
180.0,180224,62.90581130981445,,,,,,,,,,,,,,,
180.0,181248,65.36415100097656,0.195361328125,880,0.01369408,0.2,0.0003,55.550942581892016,-3.5091854728758336,-0.013447566043760161,0.0,28.506101608276367,,,,,
180.0,182272,65.44607543945312,,,,,,,,,,,,,,,
180.0,183296,68.82412719726562,0.219873046875,890,0.019660912,0.2,0.0003,50.34900950193405,-3.5202026568353175,-0.018734948057681323,8.344650268554688e-07,26.442068099975586,,,,,
180.0,184320,63.89893341064453,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,542,63.41590813999999,340,180.0,90
180.0,185344,64.81658935546875,0.2046875,900,0.016513743,0.2,0.0003,51.518081337213516,-3.499872773885727,-0.015512774670787622,0.0,43.30571365356445,,,,,
180.0,186368,65.36430358886719,,,,,,,,,,,,,,,
180.0,187392,66.72218322753906,0.184375,910,0.017790265,0.2,0.0003,54.186366146802904,-3.4995463266968727,-0.009278327607898974,0.0,21.918319702148438,,,,,
180.0,188416,67.45835876464844,,,,,,,,,,,,,,,
180.0,189440,63.35389709472656,0.195751953125,920,0.014833213,0.2,0.0003,54.846307170391086,-3.487131303548813,-0.01533719674916938,5.960464477539063e-08,16.063968658447266,,,,,
180.0,190464,68.69842529296875,,,,,,,,,,,,,,,
180.0,191488,68.96600341796875,0.16455078125,930,0.015983913,0.2,0.0003,49.326831221580505,-3.490852278470993,-0.010119058358395706,5.960464477539063e-08,21.9811954498291,,,,,
180.0,192512,67.4122314453125,,,,,,,,,,,,,,,
180.0,193536,67.05867004394531,0.15810546875,940,0.01639234,0.2,0.0003,54.93956869840622,-3.49824031740427,-0.013734562536410522,0.0,31.128896713256836,,,,,
180.0,194560,67.9847183227539,,,,,,,,,,,,,,,
180.0,195584,71.00789642333984,0.2060546875,950,0.016738128,0.2,0.0003,47.653553968667985,-3.510690413415432,-0.013589421316282824,0.0,11.300958633422852,,,,,
180.0,196608,68.22645568847656,,,,,,,,,,,,,,,
180.0,197632,69.84294891357422,0.190576171875,960,0.015595737,0.2,0.0003,49.29862361550331,-3.5021756082773208,-0.011050513866939582,-1.1920928955078125e-07,31.592567443847656,,,,,
180.0,198656,69.15181732177734,,,,,,,,,,,,,,,
180.0,199680,70.14230346679688,0.18056640625,970,0.015310445,0.2,0.0003,48.58638982176781,-3.4923353247344493,-0.013649340860138182,3.504753112792969e-05,8.995407104492188,,,,,
180.0,200704,71.21149444580078,,,,,,,,,,,,,,,
180.0,201728,68.35531616210938,0.178271484375,980,0.0142256655,0.2,0.0003,56.15831350684166,-3.4612535171210768,-0.01757356979360338,5.960464477539063e-08,28.45758819580078,,,,,
180.0,202752,72.42754364013672,,,,,,,,,,,,,,,
180.0,203776,71.84640502929688,0.156201171875,990,0.014154966,0.2,0.0003,53.94722716212273,-3.4456324696540834,-0.01440844918397488,0.0014391541481018066,18.268295288085938,,,,,
180.0,204800,66.22908020019531,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,602,68.47963225,340,180.0,100
180.0,205824,73.38455200195312,0.1888671875,1000,0.01549647,0.2,0.0003,51.37529376745224,-3.437477072328329,-0.016065256193542155,0.0,28.054012298583984,,,,,
180.0,206848,70.21687316894531,,,,,,,,,,,,,,,
180.0,207872,72.0931396484375,0.175634765625,1010,0.016320895,0.2,0.0003,45.58748621940613,-3.424791853874922,-0.012750564449379453,-1.1920928955078125e-07,26.60379981994629,,,,,
180.0,208896,69.59783935546875,,,,,,,,,,,,,,,
180.0,209920,71.81124877929688,0.18740234375,1020,0.0150783695,0.2,0.0003,45.02317572236061,-3.3914546191692354,-0.013233881849737372,0.0,22.22441291809082,,,,,
180.0,210944,73.2192153930664,,,,,,,,,,,,,,,
180.0,211968,72.39913940429688,0.19658203125,1030,0.015436605,0.2,0.0003,49.83287796378136,-3.408238615095615,-0.018156868865480645,0.005597352981567383,25.31804656982422,,,,,
180.0,212992,70.35103607177734,,,,,,,,,,,,,,,
180.0,214016,72.67478942871094,0.18798828125,1040,0.015236805,0.2,0.0003,56.6533356487751,-3.4164810381829738,-0.012368402467109263,0.0014853477478027344,19.7866268157959,,,,,
180.0,215040,71.98576354980469,,,,,,,,,,,,,,,
180.0,216064,70.00473022460938,0.1568359375,1050,0.014028287,0.2,0.0003,49.892185932397844,-3.441439391672611,-0.01701803001342341,0.002650618553161621,19.26803207397461,,,,,
180.0,217088,68.8766860961914,,,,,,,,,,,,,,,
180.0,218112,72.02049255371094,0.166357421875,1060,0.01559783,0.2,0.0003,53.60665228962898,-3.4778234742581846,-0.008826598610903602,0.0,36.791202545166016,,,,,
180.0,219136,71.23387145996094,,,,,,,,,,,,,,,
180.0,220160,70.85084533691406,0.15419921875,1070,0.01441278,0.2,0.0003,47.49018481373787,-3.4961411595344543,-0.013380077774490929,0.01067131757736206,22.409610748291016,,,,,
180.0,221184,73.12709045410156,,,,,,,,,,,,,,,
180.0,222208,73.73883056640625,0.174267578125,1080,0.015916025,0.2,0.0003,49.03823548555374,-3.490986789017916,-0.012628653965657577,0.005737721920013428,30.385589599609375,,,,,
180.0,223232,75.31504821777344,,,,,,,,,,,,,,,
180.0,224256,66.23576354980469,0.169873046875,1090,0.014312239,0.2,0.0003,56.09532393217087,-3.4727900467813013,-0.012625770224258304,0.029422879219055176,20.512975692749023,,,,,
180.0,225280,71.3622817993164,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,662,71.78716994999999,340,180.0,110
180.0,226304,72.2474136352539,0.130029296875,1100,0.014474278,0.2,0.0003,54.69044281244278,-3.464727874100208,-0.014926096244016663,-0.002221345901489258,31.558359146118164,,,,,
180.0,227328,73.9979476928711,,,,,,,,,,,,,,,
180.0,228352,69.64910125732422,0.173388671875,1110,0.015494977,0.2,0.0003,49.773241847753525,-3.4741696387529375,-0.00803808306591236,0.013848423957824707,17.527210235595703,,,,,
180.0,229376,73.211669921875,,,,,,,,,,,,,,,
