time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/value_loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range,train/clip_fraction,train/approx_kl,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean
218112,75.94081115722656,180.0,56.37232596278191,0.0003,-3.423385974764824,-0.019039817397424486,5.960464477539063e-08,15.510333061218262,1060,0.2,0.23203125,0.018293543,,,,,
219136,77.365966796875,180.0,,,,,,,,,,,,,,,
220160,77.87460327148438,180.0,54.86155759096145,0.0003,-3.4615422867238523,-0.013346366721088998,5.960464477539063e-08,35.19628143310547,1070,0.2,0.182275390625,0.010878436,,,,,
221184,76.06546783447266,180.0,,,,,,,,,,,,,,,
222208,75.47804260253906,180.0,54.34265263676643,0.0003,-3.451866793632507,-0.0160373090126086,0.0,34.906681060791016,1080,0.2,0.183349609375,0.015881024,,,,,
223232,76.02611541748047,180.0,,,,,,,,,,,,,,,
224256,77.40198516845703,180.0,55.39337445497513,0.0003,-3.4435298681259154,-0.011729553256736835,5.960464477539063e-08,18.341510772705078,1090,0.2,0.156201171875,0.014560774,,,,,
225280,77.20309448242188,180.0,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,313,110,718,180.0,76.30325437000002
226304,76.24113464355469,180.0,59.380784183740616,0.0003,-3.43493629693985,-0.011255342778167688,0.0,31.87576675415039,1100,0.2,0.176806640625,0.016439714,,,,,
227328,77.56756591796875,180.0,,,,,,,,,,,,,,,
228352,80.53752136230469,180.0,57.97524003982544,0.0003,-3.445115675032139,-0.015260979103913996,0.0,20.521860122680664,1110,0.2,0.233935546875,0.01952382,,,,,
229376,78.6731948852539,180.0,,,,,,,,,,,,,,,
230400,79.9735107421875,180.0,62.8103948533535,0.0003,-3.4451157860457897,-0.016131647329893896,0.0,40.81733703613281,1120,0.2,0.200390625,0.017393969,,,,,
