eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/loss,train/value_loss,train/n_updates,train/clip_range,train/clip_fraction,train/entropy_loss,train/approx_kl,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
72.42090606689453,1213440,36.0,0.0,0.0003,0.0006661826191702858,12490.548828125,27557.057806396486,5920,0.2,0.266357421875,-4.064015643298626,0.0214902,,,,,
64.99913024902344,1214464,36.0,,,,,,,,,,,,,,,
68.64490509033203,1215488,36.0,0.0,0.0003,0.0013247572962427512,11413.5185546875,21029.661358642577,5930,0.2,0.271533203125,-4.072160211205483,0.022249479,,,,,
68.28048706054688,1216512,36.0,,,,,,,,,,,,,,,
63.98663330078125,1217536,36.0,-1.1920928955078125e-07,0.0003,0.0028226368012838066,10812.69140625,24395.020458984374,5940,0.2,0.278076171875,-4.0704464867711065,0.022846185,,,,,
68.44083404541016,1218560,36.0,,,,,,,,,,,,,,,
63.11003112792969,1219584,36.0,5.960464477539063e-08,0.0003,0.0030667697690660136,11495.5556640625,22757.7859375,5950,0.2,0.252490234375,-4.092962753772736,0.02119673,,,,,
64.21263122558594,1220608,36.0,,,,,,,,,,,,,,,
61.19344711303711,1221632,36.0,0.0,0.0003,0.011406819394323975,11246.80078125,24251.034771728515,5960,0.2,0.218408203125,-4.11965207606554,0.01895393,,,,,
62.28446578979492,1222656,36.0,,,,,,,,,,,,,,,
,1222656,,,,,,,,,,,,357,40,229,1496.1477347000002,36.0
72.83796691894531,1223680,36.0,0.0,0.0003,0.00736857377924025,10530.1796875,24599.324780273437,5970,0.2,0.238330078125,-4.094654670357704,0.019808264,,,,,
66.20538330078125,1224704,36.0,,,,,,,,,,,,,,,
65.69891357421875,1225728,36.0,5.960464477539063e-08,0.0003,0.0031493210015469232,11251.802734375,20678.99132385254,5980,0.2,0.27548828125,-4.087841352820396,0.022008974,,,,,
68.61564636230469,1226752,36.0,,,,,,,,,,,,,,,
66.61775207519531,1227776,36.0,0.0,0.0003,0.010081198951229452,14309.6669921875,23502.592028808594,5990,0.2,0.253955078125,-4.081568944454193,0.022494873,,,,,
69.7525634765625,1228800,36.0,,,,,,,,,,,,,,,
68.49813079833984,1229824,36.0,0.0,0.0003,-0.00284122901794035,10200.9501953125,21088.72236328125,6000,0.2,0.277978515625,-4.094719195365906,0.02083817,,,,,
71.6649169921875,1230848,36.0,,,,,,,,,,,,,,,
68.59532165527344,1231872,36.0,-1.1920928955078125e-07,0.0003,-0.0014681573171401396,11537.6982421875,22321.709494018556,6010,0.2,0.27568359375,-4.099285127222538,0.022339616,,,,,
68.94456481933594,1232896,36.0,,,,,,,,,,,,,,,
63.43332290649414,1233920,36.0,0.0,0.0003,0.0023794210312189533,10939.1259765625,18379.725845336914,6020,0.2,0.309619140625,-4.1039453655481335,0.022977693,,,,,
64.65482330322266,1234944,36.0,,,,,,,,,,,,,,,
69.54379272460938,1235968,36.0,0.0,0.0003,0.006289870673208497,9400.779296875,20484.234780883788,6030,0.2,0.283984375,-4.109839014708996,0.02348449,,,,,
68.84013366699219,1236992,36.0,,,,,,,,,,,,,,,
65.04296112060547,1238016,36.0,0.0,0.0003,0.010325768264010549,11667.7666015625,22565.232348632813,6040,0.2,0.310791015625,-4.116115093231201,0.027145606,,,,,
59.78312683105469,1239040,36.0,,,,,,,,,,,,,,,
70.20500183105469,1240064,36.0,0.0,0.0003,0.006946254568174481,9248.74609375,22120.375637817382,6050,0.2,0.29599609375,-4.127111740410328,0.023234878,,,,,
69.2978515625,1241088,36.0,,,,,,,,,,,,,,,
69.64151000976562,1242112,36.0,0.0,0.0003,0.010363821420469321,10423.7138671875,24166.513763427734,6060,0.2,0.312744140625,-4.15003286153078,0.02661853,,,,,
67.06719970703125,1243136,36.0,,,,,,,,,,,,,,,
,1243136,,,,,,,,,,,,445,50,229,1489.54420786,36.0
66.57023620605469,1244160,36.0,-1.1920928955078125e-07,0.0003,0.007311387632216793,10875.34765625,20681.81189880371,6070,0.2,0.305029296875,-4.1575245097279545,0.024904873,,,,,
69.5682601928711,1245184,36.0,,,,,,,,,,,,,,,
63.16851043701172,1246208,36.0,0.0,0.0003,0.008570988339488394,9907.6455078125,18624.899450683595,6080,0.2,0.30400390625,-4.135405892133713,0.02450554,,,,,
68.56407928466797,1247232,36.0,,,,,,,,,,,,,,,
67.49039459228516,1248256,36.0,0.0,0.0003,0.007591294567100703,13528.142578125,21644.694189453126,6090,0.2,0.304443359375,-4.14620865881443,0.025213469,,,,,
64.55728149414062,1249280,36.0,,,,,,,,,,,,,,,
68.11290740966797,1250304,36.0,-1.1920928955078125e-07,0.0003,0.008500848844414577,10896.412109375,21141.5947265625,6100,0.2,0.265869140625,-4.124016001820564,0.023037257,,,,,
63.75684356689453,1251328,36.0,,,,,,,,,,,,,,,
71.48153686523438,1252352,36.0,0.0,0.0003,0.006616232922533527,9373.3779296875,19216.881942749023,6110,0.2,0.2990234375,-4.09116005897522,0.02389849,,,,,
65.41775512695312,1253376,36.0,,,,,,,,,,,,,,,
63.057254791259766,1254400,36.0,0.0,0.0003,0.00013791855599265546,9753.193359375,19912.021841430666,6120,0.2,0.310107421875,-4.062524679303169,0.024484556,,,,,
67.06243896484375,1255424,36.0,,,,,,,,,,,,,,,
64.34249877929688,1256448,36.0,0.0,0.0003,0.0038446120102889835,11404.96484375,21324.000106811523,6130,0.2,0.2279296875,-4.076940687000752,0.017910924,,,,,
68.82972717285156,1257472,36.0,,,,,,,,,,,,,,,
62.38006591796875,1258496,36.0,0.0,0.0003,0.009379997046198695,11182.87109375,18386.472549438477,6140,0.2,0.303076171875,-4.078378885984421,0.023572316,,,,,
63.01835632324219,1259520,36.0,,,,,,,,,,,,,,,
62.570457458496094,1260544,36.0,0.0,0.0003,0.0024395533226197587,8956.697265625,20564.3406829834,6150,0.2,0.3197265625,-4.0783701434731485,0.024174806,,,,,
65.3421859741211,1261568,36.0,,,,,,,,,,,,,,,
65.9417724609375,1262592,36.0,5.960464477539063e-08,0.0003,0.009072556943283416,9978.259765625,19521.65687866211,6160,0.2,0.3107421875,-4.060539449751377,0.024477834,,,,,
68.36224365234375,1263616,36.0,,,,,,,,,,,,,,,
,1263616,,,,,,,,,,,,537,60,228,1461.0861198199998,36.0
64.13912963867188,1264640,36.0,0.0,0.0003,0.006113731759251095,8291.0390625,20071.376379394533,6170,0.2,0.309814453125,-4.057659192383289,0.023758674,,,,,
61.20500946044922,1265664,36.0,,,,,,,,,,,,,,,
65.74494171142578,1266688,36.0,-1.1920928955078125e-07,0.0003,0.00798725700005889,11122.5302734375,18924.439254760742,6180,0.2,0.30986328125,-4.056436632573605,0.026387366,,,,,
61.36048889160156,1267712,36.0,,,,,,,,,,,,,,,
64.90994262695312,1268736,36.0,0.0,0.0003,0.00428776016633492,10154.3427734375,18156.113928222658,6190,0.2,0.2791015625,-4.044328413903713,0.02066335,,,,,
63.72111511230469,1269760,36.0,,,,,,,,,,,,,,,
61.733821868896484,1270784,36.0,5.960464477539063e-08,0.0003,0.006620745448162779,11604.7041015625,20845.146701049805,6200,0.2,0.2837890625,-4.053045499324798,0.021742832,,,,,
65.2454605102539,1271808,36.0,,,,,,,,,,,,,,,
65.59739685058594,1272832,36.0,0.0,0.0003,0.0010248440288705752,6885.390625,17074.273675537108,6210,0.2,0.256787109375,-4.046633221209049,0.020497438,,,,,
69.22359466552734,1273856,36.0,,,,,,,,,,,,,,,
68.35968780517578,1274880,36.0,0.0,0.0003,0.005686668578709942,11926.828125,21907.569912719726,6220,0.2,0.25537109375,-4.047692504525185,0.021466091,,,,,
65.80027770996094,1275904,36.0,,,,,,,,,,,,,,,
60.9267578125,1276928,36.0,0.0,0.0003,0.008302925209864042,9516.4365234375,18372.115008544923,6230,0.2,0.282470703125,-4.065547242760658,0.02219772,,,,,
63.432891845703125,1277952,36.0,,,,,,,,,,,,,,,
69.92797088623047,1278976,36.0,5.960464477539063e-08,0.0003,-9.459187276661396e-06,8161.34228515625,19830.03282775879,6240,0.2,0.34580078125,-4.066811999678611,0.023088563,,,,,
64.72158813476562,1280000,36.0,,,,,,,,,,,,,,,
63.691627502441406,1281024,36.0,0.0,0.0003,0.0073532042093575,8749.095703125,19049.40375366211,6250,0.2,0.32216796875,-4.065512992441654,0.024294268,,,,,
64.19825744628906,1282048,36.0,,,,,,,,,,,,,,,
67.93762969970703,1283072,36.0,-1.1920928955078125e-07,0.0003,0.005285272804030683,9283.423828125,18712.766549682616,6260,0.2,0.263427734375,-4.075600710511208,0.021075359,,,,,
62.728492736816406,1284096,36.0,,,,,,,,,,,,,,,
,1284096,,,,,,,,,,,,623,70,229,1454.9431935600003,36.0
63.60186004638672,1285120,36.0,-1.1920928955078125e-07,0.0003,0.006651064776815474,8853.5654296875,18565.938766479492,6270,0.2,0.29072265625,-4.064878830313683,0.02194484,,,,,
63.85987854003906,1286144,36.0,,,,,,,,,,,,,,,
65.66914367675781,1287168,36.0,5.960464477539063e-08,0.0003,0.011257586875581182,14036.4560546875,21894.72329711914,6280,0.2,0.250341796875,-4.046308568120002,0.02176848,,,,,
65.9180908203125,1288192,36.0,,,,,,,,,,,,,,,
69.12699127197266,1289216,36.0,0.0,0.0003,0.0073677648906596005,8389.455078125,17300.29065551758,6290,0.2,0.30751953125,-4.020248299837112,0.023921743,,,,,
62.20808029174805,1290240,36.0,,,,,,,,,,,,,,,
62.935020446777344,1291264,36.0,0.0,0.0003,0.0028464743634685876,8792.37109375,16425.697735595702,6300,0.2,0.30869140625,-4.005715641379356,0.02453908,,,,,
63.56713104248047,1292288,36.0,,,,,,,,,,,,,,,
60.83769226074219,1293312,36.0,0.0,0.0003,0.006352355823037214,8927.6220703125,19358.87891845703,6310,0.2,0.326904296875,-3.9814503468573093,0.026974685,,,,,
63.435359954833984,1294336,36.0,,,,,,,,,,,,,,,
64.39158630371094,1295360,36.0,5.960464477539063e-08,0.0003,0.0019543266971595585,8771.2099609375,16704.43592224121,6320,0.2,0.29140625,-3.984677438437939,0.023215212,,,,,
63.969356536865234,1296384,36.0,,,,,,,,,,,,,,,
60.145225524902344,1297408,36.0,0.0,0.0003,0.0007279674202436582,6969.6552734375,17325.86668701172,6330,0.2,0.33212890625,-4.042873395234347,0.023537196,,,,,
64.49198913574219,1298432,36.0,,,,,,,,,,,,,,,
69.45977783203125,1299456,36.0,5.960464477539063e-08,0.0003,0.0028398430615197865,9980.2841796875,18111.889227294923,6340,0.2,0.315185546875,-4.050683386623859,0.024091104,,,,,
64.7091064453125,1300480,36.0,,,,,,,,,,,,,,,
66.11925506591797,1301504,36.0,-1.1920928955078125e-07,0.0003,0.011186053304118104,9016.873046875,16717.996026611327,6350,0.2,0.32568359375,-4.054704374074936,0.026217587,,,,,
61.90689468383789,1302528,36.0,,,,,,,,,,,,,,,
61.128822326660156,1303552,36.0,0.0,0.0003,0.001858929605805315,5689.123046875,14737.920343017578,6360,0.2,0.30615234375,-4.097242181003094,0.02086106,,,,,
65.02740478515625,1304576,36.0,,,,,,,,,,,,,,,
,1304576,,,,,,,,,,,,711,80,230,1430.81881269,36.0
62.06095504760742,1305600,36.0,5.960464477539063e-08,0.0003,0.00381083638058044,8850.7158203125,18130.752938842772,6370,0.2,0.33046875,-4.120574291050434,0.025507754,,,,,
68.98030090332031,1306624,36.0,,,,,,,,,,,,,,,
64.84042358398438,1307648,36.0,0.0,0.0003,0.004324319728766568,9103.208984375,17879.57735595703,6380,0.2,0.32958984375,-4.117227536439896,0.023838822,,,,,
63.1930046081543,1308672,36.0,,,,,,,,,,,,,,,
68.94424438476562,1309696,36.0,0.0,0.0003,0.01130603463097941,6702.2216796875,17852.6443359375,6390,0.2,0.296337890625,-4.1065192997455595,0.02382359,,,,,
62.79277801513672,1310720,36.0,,,,,,,,,,,,,,,
65.52435302734375,1311744,36.0,0.0,0.0003,0.010548586866934783,8378.470703125,18948.58461303711,6400,0.2,0.32314453125,-4.1201469346880915,0.026977565,,,,,
63.58982467651367,1312768,36.0,,,,,,,,,,,,,,,
68.88822937011719,1313792,36.0,0.0,0.0003,0.010424511026940309,9943.83984375,19584.458096313476,6410,0.2,0.3115234375,-4.144410507380963,0.025491633,,,,,
66.88850402832031,1314816,36.0,,,,,,,,,,,,,,,
63.706214904785156,1315840,36.0,5.960464477539063e-08,0.0003,0.006713255663635209,9276.23828125,19360.34293823242,6420,0.2,0.262841796875,-4.151708926260471,0.023105748,,,,,
65.95616149902344,1316864,36.0,,,,,,,,,,,,,,,
64.9571304321289,1317888,36.0,0.0,0.0003,0.012513666605809704,7740.41455078125,17496.26807861328,6430,0.2,0.36025390625,-4.160113745927811,0.028855115,,,,,
64.13417053222656,1318912,36.0,,,,,,,,,,,,,,,
65.13223266601562,1319936,36.0,0.0,0.0003,0.012875078283832409,8842.5283203125,21434.631616210936,6440,0.2,0.252685546875,-4.163364554941654,0.021518543,,,,,
69.54735565185547,1320960,36.0,,,,,,,,,,,,,,,
