eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/learning_rate,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean
13.16524887084961,1024,180.0,,,,,,,,,,,,,,,
12.832136154174805,2048,180.0,,,,,,,,,,,,,,,
12.997822761535645,3072,180.0,0.418408203125,-0.00023865699768066406,10,0.2,4.157189846038818,-5.865697859227657,0.026218334,-0.04420878614619141,14.058263981342316,0.0003,,,,,
12.952011108398438,4096,180.0,,,,,,,,,,,,,,,
14.020915031433105,5120,180.0,0.38896484375,0.0,20,0.2,5.051537990570068,-5.84349302649498,0.024002032,-0.0428645790743758,13.529468505084514,0.0003,,,,,
12.251655578613281,6144,180.0,,,,,,,,,,,,,,,
13.395878791809082,7168,180.0,0.362646484375,0.0,30,0.2,13.279776573181152,-5.822968952357769,0.022685379,-0.04144144016754581,17.541410841047764,0.0003,,,,,
13.260377883911133,8192,180.0,,,,,,,,,,,,,,,
13.248635292053223,9216,180.0,0.373828125,-1.1920928955078125e-07,40,0.2,4.587344169616699,-5.793591654300689,0.023625113,-0.03970026465831324,16.04954387694597,0.0003,,,,,
13.002018928527832,10240,180.0,,,,,,,,,,,,,,,
13.532707214355469,11264,180.0,0.363671875,0.0,50,0.2,6.2943949699401855,-5.775221346318721,0.02200972,-0.041633515336434355,14.662059883028268,0.0003,,,,,
12.750978469848633,12288,180.0,,,,,,,,,,,,,,,
14.758068084716797,13312,180.0,0.417041015625,0.0,60,0.2,11.42303466796875,-5.740639846026897,0.023060203,-0.043467974140367,14.537149289250374,0.0003,,,,,
12.667774200439453,14336,180.0,,,,,,,,,,,,,,,
13.268057823181152,15360,180.0,0.363720703125,1.1920928955078125e-07,70,0.2,4.902788162231445,-5.721850073337555,0.022963341,-0.0402809132981929,14.972817999124526,0.0003,,,,,
13.13607120513916,16384,180.0,,,,,,,,,,,,,,,
13.639074325561523,17408,180.0,0.35654296875,0.0,80,0.2,7.14596700668335,-5.6952243313193325,0.02295166,-0.0330954367906088,15.76011433005333,0.0003,,,,,
13.659708976745605,18432,180.0,,,,,,,,,,,,,,,
13.287978172302246,19456,180.0,0.35927734375,0.0,90,0.2,7.44248104095459,-5.649485118687153,0.020651462,-0.03684286344796419,14.753756192326545,0.0003,,,,,
13.610902786254883,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,10,13.52437534,252,80,180.0
13.426538467407227,21504,180.0,0.3626953125,0.0,100,0.2,9.474252700805664,-5.6160884439945224,0.023228316,-0.036092852387810126,17.745651595294476,0.0003,,,,,
14.052580833435059,22528,180.0,,,,,,,,,,,,,,,
13.234739303588867,23552,180.0,0.37431640625,0.0,110,0.2,3.6933753490448,-5.575697304308415,0.021352896,-0.03742942622338887,12.828094006329774,0.0003,,,,,
13.782981872558594,24576,180.0,,,,,,,,,,,,,,,
14.106151580810547,25600,180.0,0.366259765625,0.0,120,0.2,8.389330863952637,-5.534162490069866,0.021668835,-0.03835832113109063,14.22815611809492,0.0003,,,,,
14.204099655151367,26624,180.0,,,,,,,,,,,,,,,
14.77953815460205,27648,180.0,0.35732421875,-1.1920928955078125e-07,130,0.2,9.40308952331543,-5.480043838918209,0.021371504,-0.03625518595508766,14.276236353814602,0.0003,,,,,
14.314447402954102,28672,180.0,,,,,,,,,,,,,,,
16.027774810791016,29696,180.0,0.33935546875,1.1920928955078125e-07,140,0.2,8.111270904541016,-5.459094400703907,0.022666492,-0.03363664994540159,16.386316545307636,0.0003,,,,,
14.130661010742188,30720,180.0,,,,,,,,,,,,,,,
14.421882629394531,31744,180.0,0.363330078125,1.1920928955078125e-07,150,0.2,7.5670647621154785,-5.439668147265911,0.021194588,-0.03735336387908319,16.627402204275132,0.0003,,,,,
14.040640830993652,32768,180.0,,,,,,,,,,,,,,,
13.775959014892578,33792,180.0,0.3216796875,5.960464477539063e-08,160,0.2,3.9149515628814697,-5.387782719731331,0.02078192,-0.028883715761185157,13.688158340752125,0.0003,,,,,
15.458759307861328,34816,180.0,,,,,,,,,,,,,,,
16.0211181640625,35840,180.0,0.361279296875,1.1920928955078125e-07,170,0.2,5.737300872802734,-5.352483612298966,0.01948519,-0.0326429651278886,17.114073909819126,0.0003,,,,,
13.630656242370605,36864,180.0,,,,,,,,,,,,,,,
14.670951843261719,37888,180.0,0.330078125,0.0,180,0.2,5.788151741027832,-5.31259698420763,0.01960909,-0.033434096426935865,15.379037684202194,0.0003,,,,,
15.049349784851074,38912,180.0,,,,,,,,,,,,,,,
15.590367317199707,39936,180.0,0.3369140625,0.0,190,0.2,3.03835391998291,-5.281606417894364,0.020544428,-0.03352859432634432,16.242738515138626,0.0003,,,,,
16.05802345275879,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,20,14.670175580000002,249,164,180.0
15.252373695373535,41984,180.0,0.33935546875,0.0,200,0.2,3.9540038108825684,-5.2751916095614435,0.021967825,-0.03431292395107448,15.351910926401615,0.0003,,,,,
14.774017333984375,43008,180.0,,,,,,,,,,,,,,,
14.761281967163086,44032,180.0,0.361181640625,0.0,210,0.2,3.98482084274292,-5.257626503705978,0.023497082,-0.03621583508211188,14.047377277910709,0.0003,,,,,
15.457810401916504,45056,180.0,,,,,,,,,,,,,,,
15.210525512695312,46080,180.0,0.324365234375,0.0,220,0.2,7.1453537940979,-5.225334946811199,0.01997007,-0.030492018116638063,16.796051198244093,0.0003,,,,,
16.18000030517578,47104,180.0,,,,,,,,,,,,,,,
16.137258529663086,48128,180.0,0.303271484375,0.0,230,0.2,3.2263355255126953,-5.203042531013489,0.019974729,-0.028538125292106996,15.24132018238306,0.0003,,,,,
16.231935501098633,49152,180.0,,,,,,,,,,,,,,,
16.101903915405273,50176,180.0,0.347021484375,-1.1920928955078125e-07,240,0.2,9.485383987426758,-5.164336156845093,0.021621408,-0.03190945286187343,16.6173484236002,0.0003,,,,,
15.364275932312012,51200,180.0,,,,,,,,,,,,,,,
16.694549560546875,52224,180.0,0.36162109375,0.0,250,0.2,7.069982528686523,-5.18395104855299,0.02386989,-0.03443726044497453,16.485816173255444,0.0003,,,,,
16.47313690185547,53248,180.0,,,,,,,,,,,,,,,
17.278507232666016,54272,180.0,0.35126953125,0.0,260,0.2,2.329385280609131,-5.1428959026932715,0.02233709,-0.03233683290163754,15.284879207611084,0.0003,,,,,
14.419872283935547,55296,180.0,,,,,,,,,,,,,,,
16.243165969848633,56320,180.0,0.350341796875,0.0,270,0.2,5.336797714233398,-5.112023808062077,0.021756964,-0.035738519197911954,13.507243597507477,0.0003,,,,,
16.869232177734375,57344,180.0,,,,,,,,,,,,,,,
