time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/loss,train/clip_range,train/explained_variance,train/approx_kl,train/n_updates,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations
112640,31.792476654052734,80.0,3e-05,-0.012419590754961973,35.65604484379291,0.1779541015625,30.179092407226562,0.1,0.0,0.0036607161,270,-5.786031659319997,,,,,
114688,33.226871490478516,80.0,,,,,,,,,,,,,,,
116736,29.271154403686523,80.0,3e-05,-0.012946807693970186,32.317769556492564,0.178955078125,19.0480899810791,0.1,1.1920928955078125e-07,0.0034818738,280,-5.78116992674768,,,,,
118784,30.049156188964844,80.0,,,,,,,,,,,,,,,
120832,28.652305603027344,80.0,3e-05,-0.012422404629614903,32.507810056954625,0.1862060546875,28.118600845336914,0.1,0.0,0.0035788969,290,-5.773863857239485,,,,,
122880,30.98697853088379,80.0,,,,,,,,,,,,,,,
122880,,,,,,,,,,,,,30.65042997,80.0,390,314,30
124928,29.486644744873047,80.0,3e-05,-0.011243846349771047,31.85904655009508,0.1504150390625,23.986465454101562,0.1,-1.1920928955078125e-07,0.0034233094,300,-5.768137649446726,,,,,
126976,31.622983932495117,80.0,,,,,,,,,,,,,,,
129024,32.88758087158203,80.0,3e-05,-0.011709988620168588,35.00120757371187,0.1661865234375,23.435100555419922,0.1,-1.1920928955078125e-07,0.0035542923,310,-5.764431831240654,,,,,
131072,29.724994659423828,80.0,,,,,,,,,,,,,,,
133120,32.07475280761719,80.0,3e-05,-0.012289605128717084,35.8956939458847,0.1740234375,27.527469635009766,0.1,0.0,0.003585342,320,-5.760004898905754,,,,,
135168,34.1093864440918,80.0,,,,,,,,,,,,,,,
137216,30.658205032348633,80.0,3e-05,-0.012996173052852101,33.564310021698475,0.1890380859375,28.447675704956055,0.1,0.0,0.0035649613,330,-5.748465971276164,,,,,
139264,27.340219497680664,80.0,,,,,,,,,,,,,,,
141312,27.045772552490234,80.0,3e-05,-0.013428527819269221,32.888053967803714,0.1990234375,28.10095977783203,0.1,0.0,0.0036793544,340,-5.741456156224013,,,,,
143360,30.329811096191406,80.0,,,,,,,,,,,,,,,
145408,28.339191436767578,80.0,3e-05,-0.011446633275954809,34.6839009411633,0.16552734375,20.472272872924805,0.1,0.0,0.003452813,350,-5.736762247979641,,,,,
147456,27.118206024169922,80.0,,,,,,,,,,,,,,,
149504,29.58071517944336,80.0,3e-05,-0.011839215974941909,32.365356009453535,0.1728759765625,31.089706420898438,0.1,0.0,0.0036305147,360,-5.729519704729318,,,,,
151552,32.05495834350586,80.0,,,,,,,,,,,,,,,
153600,29.391357421875,80.0,3e-05,-0.012031247482991603,31.607622177898882,0.1658935546875,26.463821411132812,0.1,0.0,0.0035302583,370,-5.723938528820872,,,,,
155648,28.99231719970703,80.0,,,,,,,,,,,,,,,
157696,27.96800994873047,80.0,3e-05,-0.012367161355723511,32.387505280971524,0.1830810546875,14.4683256149292,0.1,0.0,0.0035546855,380,-5.719254253059626,,,,,
159744,33.40220642089844,80.0,,,,,,,,,,,,,,,
161792,26.47323989868164,80.0,3e-05,-0.012830072035649209,35.739388920366764,0.1855712890625,26.828277587890625,0.1,-1.1920928955078125e-07,0.0036488061,390,-5.714045275375247,,,,,
163840,31.8753662109375,80.0,,,,,,,,,,,,,,,
163840,,,,,,,,,,,,,30.226703019999995,80.0,403,406,40
165888,30.967628479003906,80.0,3e-05,-0.01250046723507694,34.69960690438747,0.18330078125,15.994568824768066,0.1,0.0,0.0036387362,400,-5.705426184087992,,,,,
167936,30.48990821838379,80.0,,,,,,,,,,,,,,,
169984,31.72332763671875,80.0,3e-05,-0.012472764917401947,35.61192129775882,0.189453125,18.026439666748047,0.1,0.0,0.0036407367,410,-5.699644783139229,,,,,
172032,29.976882934570312,80.0,,,,,,,,,,,,,,,
174080,27.786481857299805,80.0,3e-05,-0.012920819638748072,31.89311676695943,0.1902099609375,16.925472259521484,0.1,0.0,0.003473403,420,-5.697144575044513,,,,,
176128,33.25433349609375,80.0,,,,,,,,,,,,,,,
178176,33.54125213623047,80.0,3e-05,-0.012712318820376822,33.75733004286885,0.17802734375,25.198137283325195,0.1,0.0,0.0035792186,430,-5.695525772124529,,,,,
180224,32.60881042480469,80.0,,,,,,,,,,,,,,,
182272,30.445964813232422,80.0,3e-05,-0.012180053821066395,30.776521974802016,0.178466796875,26.751197814941406,0.1,0.0,0.003483672,440,-5.691978407278657,,,,,
184320,30.39507484436035,80.0,,,,,,,,,,,,,,,
