eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/approx_kl,train/loss,train/n_updates,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed
13.322153091430664,1024,180.0,,,,,,,,,,,,,,,
13.92884635925293,2048,180.0,,,,,,,,,,,,,,,
13.142751693725586,3072,180.0,0.4138671875,0.026010975,17.824987411499023,10,0.0003,44.01499239206314,0.2,-5.865596029162407,0.001295626163482666,-0.04095911729673389,,,,,
14.427462577819824,4096,180.0,,,,,,,,,,,,,,,
14.102447509765625,5120,180.0,0.411669921875,0.025545098,30.037797927856445,20,0.0003,40.23209130167961,0.2,-5.838689126074314,0.0,-0.038195269140123854,,,,,
13.710073471069336,6144,180.0,,,,,,,,,,,,,,,
15.088578224182129,7168,180.0,0.375830078125,0.024083853,11.020044326782227,30,0.0003,37.42829359471798,0.2,-5.817505975067616,-2.384185791015625e-07,-0.04054861928743776,,,,,
13.949724197387695,8192,180.0,,,,,,,,,,,,,,,
12.883010864257812,9216,180.0,0.336572265625,0.021167219,11.113490104675293,40,0.0003,38.764299458265306,0.2,-5.796668787300587,0.0,-0.035048580892907924,,,,,
13.48236083984375,10240,180.0,,,,,,,,,,,,,,,
13.898706436157227,11264,180.0,0.364111328125,0.02388484,33.23109436035156,50,0.0003,35.602905502915384,0.2,-5.765885490179062,-1.1920928955078125e-07,-0.037081254939403153,,,,,
13.271097183227539,12288,180.0,,,,,,,,,,,,,,,
13.84466552734375,13312,180.0,0.340673828125,0.023371164,9.174104690551758,60,0.0003,45.37777611315251,0.2,-5.736352282762527,0.0,-0.03825659256253857,,,,,
13.835958480834961,14336,180.0,,,,,,,,,,,,,,,
14.042376518249512,15360,180.0,0.36298828125,0.023153879,27.654815673828125,70,0.0003,38.93184760212898,0.2,-5.705953386425972,0.0,-0.03958625467421371,,,,,
15.842336654663086,16384,180.0,,,,,,,,,,,,,,,
