time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/value_loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range,train/clip_fraction,train/approx_kl,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean
29696,15.958528518676758,180.0,45.65419836044312,0.0003,-5.584016808867455,-0.028879813098319572,0.0,15.257674217224121,140,0.2,0.32451171875,0.021464732,,,,,
30720,14.977537155151367,180.0,,,,,,,,,,,,,,,
31744,16.982877731323242,180.0,48.31546199321747,0.0003,-5.536855985224247,-0.03620320267655188,0.0,21.04594612121582,150,0.2,0.36298828125,0.021817071,,,,,
32768,16.33355712890625,180.0,,,,,,,,,,,,,,,
33792,15.132694244384766,180.0,43.80751338005066,0.0003,-5.521744766831398,-0.032846220654028,0.0,9.350662231445312,160,0.2,0.334521484375,0.021207422,,,,,
34816,15.570691108703613,180.0,,,,,,,,,,,,,,,
35840,16.58112144470215,180.0,43.369605851173404,0.0003,-5.53174541592598,-0.03251900030154502,0.0,37.08976364135742,170,0.2,0.354931640625,0.021752441,,,,,
36864,18.127044677734375,180.0,,,,,,,,,,,,,,,
37888,16.272899627685547,180.0,44.846492376923564,0.0003,-5.492591179907322,-0.03494359016913222,0.0,21.537412643432617,180,0.2,0.349267578125,0.021129385,,,,,
38912,15.863594055175781,180.0,,,,,,,,,,,,,,,
39936,15.770914077758789,180.0,46.13708607554436,0.0003,-5.47623362839222,-0.03489763264951762,0.0,25.27803611755371,190,0.2,0.356884765625,0.022870386,,,,,
40960,15.153406143188477,180.0,,,,,,,,,,,,,,,
40960,,,,,,,,,,,,,326,20,125,180.0,15.79775641
41984,16.474817276000977,180.0,48.02170315086842,0.0003,-5.432750196754933,-0.03647607841703575,5.960464477539063e-08,21.379478454589844,200,0.2,0.384814453125,0.024457663,,,,,
43008,17.239360809326172,180.0,,,,,,,,,,,,,,,
44032,17.319902420043945,180.0,35.55347359776497,0.0003,-5.405213440954685,-0.03438693772041006,0.00032705068588256836,9.976898193359375,210,0.2,0.33994140625,0.021607015,,,,,
45056,16.677391052246094,180.0,,,,,,,,,,,,,,,
46080,16.41735076904297,180.0,39.224163538217546,0.0003,-5.373881995677948,-0.030557958960707766,8.469820022583008e-05,24.26522445678711,220,0.2,0.3259765625,0.021535251,,,,,
47104,16.983728408813477,180.0,,,,,,,,,,,,,,,
48128,17.50531768798828,180.0,40.846487706899644,0.0003,-5.363559162616729,-0.03312177678308217,5.733966827392578e-05,10.976676940917969,230,0.2,0.32568359375,0.022135625,,,,,
49152,16.55829429626465,180.0,,,,,,,,,,,,,,,
50176,17.939170837402344,180.0,37.56233594417572,0.0003,-5.333733530342579,-0.036035459028789775,0.0,14.332903861999512,240,0.2,0.364501953125,0.021777153,,,,,
51200,18.65188217163086,180.0,,,,,,,,,,,,,,,
52224,17.725414276123047,180.0,44.57487477064133,0.0003,-5.2719949066638945,-0.03248559568164637,0.0,15.98914623260498,250,0.2,0.3275390625,0.019424554,,,,,
53248,16.825122833251953,180.0,,,,,,,,,,,,,,,
54272,18.15882110595703,180.0,43.39965829253197,0.0003,-5.24343279004097,-0.03117756879510125,2.777576446533203e-05,21.345190048217773,260,0.2,0.30419921875,0.022500549,,,,,
55296,17.324092864990234,180.0,,,,,,,,,,,,,,,
56320,19.99456024169922,180.0,40.76357574462891,0.0003,-5.2241085603833195,-0.029596758083789608,0.0,23.14771270751953,270,0.2,0.294921875,0.01904361,,,,,
57344,18.855195999145508,180.0,,,,,,,,,,,,,,,
58368,19.793926239013672,180.0,40.57646508216858,0.0003,-5.166477043926716,-0.031214133973116988,-1.1920928955078125e-07,36.01592254638672,280,0.2,0.344580078125,0.022726841,,,,,
59392,18.203933715820312,180.0,,,,,,,,,,,,,,,
60416,21.530441284179688,180.0,40.05337663590908,0.0003,-5.145443063974381,-0.03612561896297848,0.0,24.149429321289062,290,0.2,0.3533203125,0.020197429,,,,,
61440,20.165531158447266,180.0,,,,,,,,,,,,,,,
61440,,,,,,,,,,,,,326,30,187,180.0,17.78150915
62464,21.34188461303711,180.0,39.83926571905613,0.0003,-5.086053530871868,-0.03088832200446632,0.0,12.792594909667969,300,0.2,0.326123046875,0.019423433,,,,,
63488,20.630054473876953,180.0,,,,,,,,,,,,,,,
64512,19.23687744140625,180.0,39.87822147905827,0.0003,-5.019074518978596,-0.03292479655574425,0.0,13.163308143615723,310,0.2,0.36064453125,0.022818897,,,,,
65536,18.12905502319336,180.0,,,,,,,,,,,,,,,
66560,22.747533798217773,180.0,41.99676322042942,0.0003,-4.956155034899711,-0.033371789002558216,0.0,17.02794075012207,320,0.2,0.3142578125,0.020685881,,,,,
67584,20.827939987182617,180.0,,,,,,,,,,,,,,,
68608,22.171531677246094,180.0,48.06469293236732,0.0003,-4.956453189253807,-0.0318180217538611,0.0,24.51410484313965,330,0.2,0.2896484375,0.02167466,,,,,
69632,21.437902450561523,180.0,,,,,,,,,,,,,,,
70656,22.30809783935547,180.0,43.1493338406086,0.0003,-4.934626451134681,-0.02813604816037696,0.0,15.183507919311523,340,0.2,0.31787109375,0.021895146,,,,,
71680,17.92046546936035,180.0,,,,,,,,,,,,,,,
72704,20.790939331054688,180.0,44.07739369273186,0.0003,-4.8748351573944095,-0.02892232321173651,1.7881393432617188e-07,14.902674674987793,350,0.2,0.28095703125,0.01907301,,,,,
73728,20.947250366210938,180.0,,,,,,,,,,,,,,,
74752,21.986005783081055,180.0,42.083449786901475,0.0003,-4.8438980594277385,-0.02818018650286831,-1.1920928955078125e-07,17.328306198120117,360,0.2,0.269384765625,0.017236456,,,,,
75776,20.30874252319336,180.0,,,,,,,,,,,,,,,
76800,24.073089599609375,180.0,50.94634912610054,0.0003,-4.788976126909256,-0.03313668820192106,0.0,23.838449478149414,370,0.2,0.327490234375,0.021693736,,,,,
77824,23.640338897705078,180.0,,,,,,,,,,,,,,,
78848,22.699970245361328,180.0,54.3173690199852,0.0003,-4.703764249384403,-0.027192943560658024,-1.1920928955078125e-07,23.122817993164062,380,0.2,0.29111328125,0.01859614,,,,,
79872,24.374237060546875,180.0,,,,,,,,,,,,,,,
80896,25.557252883911133,180.0,42.51787461936474,0.0003,-4.661834180355072,-0.030767529067816213,0.0,19.307140350341797,390,0.2,0.31494140625,0.021263622,,,,,
81920,22.122276306152344,180.0,,,,,,,,,,,,,,,
81920,,,,,,,,,,,,,326,40,250,180.0,22.187326350000006
82944,25.960763931274414,180.0,47.08263591825962,0.0003,-4.648786707222461,-0.03148396625329042,-1.1920928955078125e-07,27.492069244384766,400,0.2,0.3029296875,0.02073041,,,,,
83968,25.96128273010254,180.0,,,,,,,,,,,,,,,
84992,25.64694595336914,180.0,41.423487591743466,0.0003,-4.62013837993145,-0.02705625445814803,0.0,25.03015899658203,410,0.2,0.285107421875,0.018612618,,,,,
86016,24.425132751464844,180.0,,,,,,,,,,,,,,,
87040,24.484148025512695,180.0,49.251964050531384,0.0003,-4.577956794202327,-0.027170026123349088,0.0,15.261995315551758,420,0.2,0.29091796875,0.019664053,,,,,
88064,26.234577178955078,180.0,,,,,,,,,,,,,,,
89088,27.221858978271484,180.0,49.64549679160118,0.0003,-4.47082504928112,-0.022317854993161745,-1.1920928955078125e-07,30.806974411010742,430,0.2,0.2349609375,0.01778031,,,,,
90112,27.236793518066406,180.0,,,,,,,,,,,,,,,
91136,29.54709815979004,180.0,59.41289447546005,0.0003,-4.402030035853386,-0.025579788022150753,0.0,22.858922958374023,440,0.2,0.251708984375,0.019555584,,,,,
92160,27.3961238861084,180.0,,,,,,,,,,,,,,,
93184,35.437347412109375,180.0,51.34269400835037,0.0003,-4.386563941836357,-0.02452058890921762,5.960464477539063e-08,26.53428077697754,450,0.2,0.26357421875,0.01887378,,,,,
94208,30.353137969970703,180.0,,,,,,,,,,,,,,,
95232,31.819332122802734,180.0,53.27452938556671,0.0003,-4.412845721840858,-0.02594769406641717,5.960464477539063e-08,33.1169319152832,460,0.2,0.285888671875,0.01907775,,,,,
96256,32.922332763671875,180.0,,,,,,,,,,,,,,,
97280,29.020355224609375,180.0,49.988383227586745,0.0003,-4.413294516503811,-0.02616366377478698,6.61611557006836e-05,24.699312210083008,470,0.2,0.291455078125,0.018950555,,,,,
98304,32.046714782714844,180.0,,,,,,,,,,,,,,,
99328,34.70713806152344,180.0,53.041844606399536,0.0003,-4.40524181574583,-0.026615262680570594,0.0001380443572998047,29.150714874267578,480,0.2,0.297509765625,0.019815158,,,,,
100352,33.441062927246094,180.0,,,,,,,,,,,,,,,
101376,32.868019104003906,180.0,51.95722525119781,0.0003,-4.407968366146088,-0.021981640395824797,0.0,21.592451095581055,490,0.2,0.26865234375,0.018966757,,,,,
102400,29.426944732666016,180.0,,,,,,,,,,,,,,,
102400,,,,,,,,,,,,,326,50,313,180.0,29.42212779
103424,34.378578186035156,180.0,57.718486696481705,0.0003,-4.331313955783844,-0.02678381785954116,0.0,22.407747268676758,500,0.2,0.27919921875,0.020379495,,,,,
104448,33.19899368286133,180.0,,,,,,,,,,,,,,,
105472,35.24325180053711,180.0,57.80827242732048,0.0003,-4.239065715670586,-0.02506594932929147,-1.1920928955078125e-07,29.527912139892578,510,0.2,0.27431640625,0.019441353,,,,,
106496,34.59901428222656,180.0,,,,,,,,,,,,,,,
107520,34.294803619384766,180.0,47.76274815201759,0.0003,-4.246764478087425,-0.021077818554476834,0.0,26.53792953491211,520,0.2,0.21923828125,0.017401649,,,,,
108544,37.31353759765625,180.0,,,,,,,,,,,,,,,
109568,36.448707580566406,180.0,56.171717607975005,0.0003,-4.225278715789318,-0.024981848076276948,0.0,22.663433074951172,530,0.2,0.258984375,0.019125856,,,,,
110592,37.777427673339844,180.0,,,,,,,,,,,,,,,
111616,34.52610397338867,180.0,51.88576120138168,0.0003,-4.213450138270855,-0.02146703584876377,5.960464477539063e-08,30.842144012451172,540,0.2,0.225634765625,0.016927171,,,,,
112640,38.875370025634766,180.0,,,,,,,,,,,,,,,
113664,35.77051544189453,180.0,50.81547799706459,0.0003,-4.187896676361561,-0.0218639189566602,6.371736526489258e-05,15.20388126373291,550,0.2,0.220361328125,0.018278744,,,,,
114688,36.987613677978516,180.0,,,,,,,,,,,,,,,
115712,36.96546936035156,180.0,46.24914647936821,0.0003,-4.169066300988197,-0.020745305594755337,-4.0411949157714844e-05,27.319421768188477,560,0.2,0.25595703125,0.017173536,,,,,
116736,39.8795166015625,180.0,,,,,,,,,,,,,,,
117760,39.32288360595703,180.0,57.95613868236542,0.0003,-4.079838761687279,-0.019512324954848736,0.0,32.73451614379883,570,0.2,0.21943359375,0.016388414,,,,,
118784,39.62389373779297,180.0,,,,,,,,,,,,,,,
119808,36.252960205078125,180.0,53.16394539475441,0.0003,-4.103617279231548,-0.024505771780968643,0.0,33.93354415893555,580,0.2,0.259814453125,0.017916854,,,,,
120832,38.69325256347656,180.0,,,,,,,,,,,,,,,
121856,41.078407287597656,180.0,49.83812487721443,0.0003,-4.109953266382218,-0.02097082543623401,5.960464477539063e-08,33.93376159667969,590,0.2,0.226904296875,0.018343888,,,,,
122880,37.49266052246094,180.0,,,,,,,,,,,,,,,
122880,,,,,,,,,,,,,326,60,376,180.0,36.93120486
123904,38.359039306640625,180.0,54.969823563098906,0.0003,-4.094143064320088,-0.0203873204998672,0.0,34.32638168334961,600,0.2,0.24375,0.01901377,,,,,
124928,39.96713638305664,180.0,,,,,,,,,,,,,,,
125952,37.52074432373047,180.0,43.76354663968086,0.0003,-4.064399765431881,-0.024437221785774454,0.0,26.659330368041992,610,0.2,0.241650390625,0.02050865,,,,,
126976,39.34605407714844,180.0,,,,,,,,,,,,,,,
128000,43.83650588989258,180.0,52.387340140342715,0.0003,-4.053543163836002,-0.017608768450736535,-8.58306884765625e-06,26.631193161010742,620,0.2,0.186083984375,0.014138968,,,,,
129024,38.97051239013672,180.0,,,,,,,,,,,,,,,
130048,39.030696868896484,180.0,48.74054082632065,0.0003,-4.0315982580184935,-0.023635457351338117,-4.76837158203125e-07,34.04014587402344,630,0.2,0.251171875,0.018719546,,,,,
131072,40.32763671875,180.0,,,,,,,,,,,,,,,
132096,46.341678619384766,180.0,54.413436609506604,0.0003,-4.010743670165539,-0.02057939333608374,-1.5497207641601562e-06,30.29659080505371,640,0.2,0.239111328125,0.018806633,,,,,
133120,40.942222595214844,180.0,,,,,,,,,,,,,,,
134144,42.364295959472656,180.0,48.5049126625061,0.0003,-3.9729035340249537,-0.022954847091750708,0.0,25.628761291503906,650,0.2,0.272021484375,0.018921617,,,,,
135168,42.7142333984375,180.0,,,,,,,,,,,,,,,
136192,47.192169189453125,180.0,50.51475002169609,0.0003,-3.961177284270525,-0.01962547917064512,1.7881393432617188e-07,23.368938446044922,660,0.2,0.20693359375,0.01560588,,,,,
137216,44.055198669433594,180.0,,,,,,,,,,,,,,,
138240,49.17965316772461,180.0,57.12623297572136,0.0003,-3.917191068083048,-0.019789431762910682,-1.1920928955078125e-07,34.969722747802734,670,0.2,0.224755859375,0.017249275,,,,,
139264,45.05207061767578,180.0,,,,,,,,,,,,,,,
140288,50.97039794921875,180.0,49.209016585350035,0.0003,-3.8849838480353354,-0.017169392501818946,0.0,26.367464065551758,680,0.2,0.201806640625,0.016788185,,,,,
141312,45.948429107666016,180.0,,,,,,,,,,,,,,,
142336,54.45481872558594,180.0,53.07833891510963,0.0003,-3.836637568473816,-0.021610963205603184,0.0,12.75704574584961,690,0.2,0.2603515625,0.017871935,,,,,
143360,49.33932113647461,180.0,,,,,,,,,,,,,,,
143360,,,,,,,,,,,,,326,70,438,180.0,45.30655478
144384,52.501182556152344,180.0,55.026595211029054,0.0003,-3.749683175981045,-0.017656602949136867,0.0,43.15604019165039,700,0.2,0.196533203125,0.016991485,,,,,
145408,49.39925765991211,180.0,,,,,,,,,,,,,,,
146432,56.595977783203125,180.0,55.4015753030777,0.0003,-3.74627630263567,-0.019181185145862402,0.0,36.45347595214844,710,0.2,0.208251953125,0.01561784,,,,,
147456,50.76539993286133,180.0,,,,,,,,,,,,,,,
148480,55.50868225097656,180.0,53.56388457417488,0.0003,-3.7319865360856057,-0.011557472062122542,0.0,21.877622604370117,720,0.2,0.153515625,0.014913212,,,,,
149504,55.09171676635742,180.0,,,,,,,,,,,,,,,
150528,51.04815673828125,180.0,54.15310708284378,0.0003,-3.719819673150778,-0.015921423063264228,0.0,22.521461486816406,730,0.2,0.192138671875,0.014546176,,,,,
151552,52.7452507019043,180.0,,,,,,,,,,,,,,,
152576,54.490234375,180.0,57.44070299863815,0.0003,-3.6788220025599,-0.01435362446354702,0.0,34.329078674316406,740,0.2,0.1623046875,0.016689248,,,,,
153600,57.367774963378906,180.0,,,,,,,,,,,,,,,
154624,59.841636657714844,180.0,58.48995904326439,0.0003,-3.6768414221704004,-0.022681537239986938,0.0,28.47335433959961,750,0.2,0.24580078125,0.020421468,,,,,
155648,61.434200286865234,180.0,,,,,,,,,,,,,,,
156672,59.696563720703125,180.0,52.15516918301582,0.0003,-3.64050747230649,-0.015099970332812518,0.0,34.91020584106445,760,0.2,0.177880859375,0.015366716,,,,,
157696,58.30799865722656,180.0,,,,,,,,,,,,,,,
158720,60.16648864746094,180.0,57.04020579457283,0.0003,-3.6478199578821657,-0.013017712264263537,0.0,32.818878173828125,770,0.2,0.1615234375,0.013224944,,,,,
159744,61.300758361816406,180.0,,,,,,,,,,,,,,,
160768,57.69276428222656,180.0,59.996968203783034,0.0003,-3.628924995660782,-0.01910529059750843,0.0,39.043277740478516,780,0.2,0.216650390625,0.016889825,,,,,
161792,62.943546295166016,180.0,,,,,,,,,,,,,,,
162816,64.25308227539062,180.0,60.03619809150696,0.0003,-3.6027938425540924,-0.015029388363473117,0.0,25.794626235961914,790,0.2,0.17109375,0.015181307,,,,,
163840,71.08685302734375,180.0,,,,,,,,,,,,,,,
163840,,,,,,,,,,,,,326,80,501,180.0,57.06901244000001
164864,65.00011444091797,180.0,58.170576095581055,0.0003,-3.550371043384075,-0.010089281317777931,1.1920928955078125e-07,22.846651077270508,800,0.2,0.144970703125,0.012857987,,,,,
165888,64.83660888671875,180.0,,,,,,,,,,,,,,,
166912,62.45529556274414,180.0,46.263493698835376,0.0003,-3.532501357793808,-0.0181742233413388,0.0,26.99990463256836,810,0.2,0.20751953125,0.016288921,,,,,
167936,63.81026840209961,180.0,,,,,,,,,,,,,,,
168960,64.14157104492188,180.0,57.42598019838333,0.0003,-3.5706320501863957,-0.014823813838302159,-1.1920928955078125e-07,13.28822135925293,820,0.2,0.209912109375,0.016826373,,,,,
169984,66.64862060546875,180.0,,,,,,,,,,,,,,,
171008,62.89738082885742,180.0,59.46202123761177,0.0003,-3.5774183981120586,-0.013066366195562295,0.0,16.246723175048828,830,0.2,0.19873046875,0.017601334,,,,,
172032,68.25272369384766,180.0,,,,,,,,,,,,,,,
173056,65.86004638671875,180.0,52.51023020148277,0.0003,-3.5431675523519517,-0.013897349699982442,-2.5033950805664062e-06,32.77475357055664,840,0.2,0.177001953125,0.0154871065,,,,,
174080,67.39921569824219,180.0,,,,,,,,,,,,,,,
175104,67.6358413696289,180.0,53.33583161830902,0.0003,-3.492138309776783,-0.014896222732204478,-1.1920928955078125e-07,22.874073028564453,850,0.2,0.211865234375,0.016899915,,,,,
176128,68.35208129882812,180.0,,,,,,,,,,,,,,,
177152,71.91848754882812,180.0,45.275733613967894,0.0003,-3.4995768159627914,-0.0175301484472584,-1.1920928955078125e-07,21.178356170654297,860,0.2,0.20556640625,0.017440662,,,,,
178176,65.05191040039062,180.0,,,,,,,,,,,,,,,
179200,67.3297119140625,180.0,55.62105404138565,0.0003,-3.5507759757339956,-0.014120995515986579,0.0,13.910654067993164,870,0.2,0.1759765625,0.015370842,,,,,
180224,69.14415740966797,180.0,,,,,,,,,,,,,,,
181248,67.67951965332031,180.0,53.94800263047218,0.0003,-3.530227694660425,-0.016940352543315385,0.0,31.280906677246094,880,0.2,0.215185546875,0.014313925,,,,,
182272,63.52520751953125,180.0,,,,,,,,,,,,,,,
183296,64.7939453125,180.0,53.61734803915024,0.0003,-3.508463890850544,-0.01070362900645705,-1.1920928955078125e-07,37.44245147705078,890,0.2,0.15517578125,0.014158627,,,,,
184320,66.7291259765625,180.0,,,,,,,,,,,,,,,
184320,,,,,,,,,,,,,326,90,564,180.0,66.64571953
185344,66.45687866210938,180.0,49.58769230246544,0.0003,-3.512387300282717,-0.011125902802450582,0.0,33.85143280029297,900,0.2,0.14443359375,0.014428222,,,,,
186368,67.01945495605469,180.0,,,,,,,,,,,,,,,
187392,69.38291931152344,180.0,66.59272962808609,0.0003,-3.524442659318447,-0.012481708329869435,1.1920928955078125e-07,24.72711181640625,910,0.2,0.170166015625,0.013814841,,,,,
188416,72.57112121582031,180.0,,,,,,,,,,,,,,,
189440,69.54981994628906,180.0,53.52411289215088,0.0003,-3.5124749042093755,-0.01341940624115523,0.0,30.30992889404297,920,0.2,0.1791015625,0.016167913,,,,,
190464,68.85536193847656,180.0,,,,,,,,,,,,,,,
191488,67.41700744628906,180.0,58.803904962539676,0.0003,-3.53088947981596,-0.013244793220655993,0.0,29.688997268676758,930,0.2,0.191162109375,0.015982572,,,,,
192512,68.42252349853516,180.0,,,,,,,,,,,,,,,
193536,70.16860961914062,180.0,56.61524908542633,0.0003,-3.5281224839389322,-0.012999661835783627,0.0,37.83049774169922,940,0.2,0.19697265625,0.015800236,,,,,
194560,69.18019104003906,180.0,,,,,,,,,,,,,,,
195584,71.79064178466797,180.0,51.635165399312974,0.0003,-3.5515362210571766,-0.012435244712105487,0.0,23.918054580688477,950,0.2,0.17109375,0.014581091,,,,,
196608,68.12617492675781,180.0,,,,,,,,,,,,,,,
197632,68.71492004394531,180.0,56.051457619667055,0.0003,-3.564338630437851,-0.012808452075114473,0.0,24.042709350585938,960,0.2,0.187744140625,0.015404727,,,,,
198656,73.0953369140625,180.0,,,,,,,,,,,,,,,
199680,72.73077392578125,180.0,54.858547878265384,0.0003,-3.5294770039618015,-0.015227665426209569,5.960464477539063e-08,31.6582088470459,970,0.2,0.192333984375,0.014751617,,,,,
200704,68.56358337402344,180.0,,,,,,,,,,,,,,,
201728,73.12968444824219,180.0,52.649959069490436,0.0003,-3.5087159290909766,-0.014426582359010353,5.960464477539063e-08,16.987567901611328,980,0.2,0.2017578125,0.017043525,,,,,
202752,73.79154968261719,180.0,,,,,,,,,,,,,,,
203776,75.89840698242188,180.0,51.28371572494507,0.0003,-3.508673733472824,-0.013054046191246015,0.0,20.39773941040039,990,0.2,0.170166015625,0.015188662,,,,,
204800,73.53526306152344,180.0,,,,,,,,,,,,,,,
204800,,,,,,,,,,,,,326,100,627,180.0,70.47856881000001
205824,71.24505615234375,180.0,59.10936347842217,0.0003,-3.5150414489209654,-0.011062192344979849,0.0,28.18936538696289,1000,0.2,0.173291015625,0.014733953,,,,,
206848,74.26943969726562,180.0,,,,,,,,,,,,,,,
207872,76.4314193725586,180.0,68.67709559202194,0.0003,-3.5174613617360593,-0.009128782818152104,0.0,37.12130355834961,1010,0.2,0.1462890625,0.014710588,,,,,
208896,73.84561157226562,180.0,,,,,,,,,,,,,,,
209920,74.05754852294922,180.0,66.1028193473816,0.0003,-3.4640186227858067,-0.010928986681392416,0.0,35.37617111206055,1020,0.2,0.16669921875,0.013937021,,,,,
210944,74.73998260498047,180.0,,,,,,,,,,,,,,,
211968,74.70919036865234,180.0,53.600627827644345,0.0003,-3.517738638073206,-0.013542187988059595,-5.960464477539062e-07,32.78563690185547,1030,0.2,0.221142578125,0.016409028,,,,,
212992,78.18209075927734,180.0,,,,,,,,,,,,,,,
214016,73.51545715332031,180.0,55.64531196951866,0.0003,-3.4941863045096397,-0.012972732410707977,0.0,25.0806941986084,1040,0.2,0.18466796875,0.015690546,,,,,
215040,74.14202117919922,180.0,,,,,,,,,,,,,,,
216064,75.7254638671875,180.0,54.87692057490349,0.0003,-3.4909001275897027,-0.0130633330962155,0.0,44.815208435058594,1050,0.2,0.17958984375,0.015601039,,,,,
217088,76.20962524414062,180.0,,,,,,,,,,,,,,,
218112,76.0750732421875,180.0,64.35672879815101,0.0003,-3.456007631868124,-0.012219869624823331,0.0,37.231201171875,1060,0.2,0.15595703125,0.014848591,,,,,
219136,76.17796325683594,180.0,,,,,,,,,,,,,,,
220160,74.36582946777344,180.0,58.7116700232029,0.0003,-3.4776721239089965,-0.014938514107780066,0.0,26.320693969726562,1070,0.2,0.192041015625,0.017221788,,,,,
221184,78.90727233886719,180.0,,,,,,,,,,,,,,,
222208,78.09071350097656,180.0,50.945008212327956,0.0003,-3.4717724338173865,-0.01614016823878046,0.0,22.692291259765625,1080,0.2,0.185986328125,0.014768457,,,,,
223232,75.426025390625,180.0,,,,,,,,,,,,,,,
224256,73.96170043945312,180.0,63.43825897574425,0.0003,-3.44502275288105,-0.014905734980129638,0.0,27.22608184814453,1090,0.2,0.1712890625,0.01599067,,,,,
225280,76.21261596679688,180.0,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,326,110,690,180.0,76.02814411
226304,81.7680892944336,180.0,48.916728442907335,0.0003,-3.4120058722794058,-0.012385352318233345,0.0,21.647045135498047,1100,0.2,0.17333984375,0.014129132,,,,,
227328,80.33085632324219,180.0,,,,,,,,,,,,,,,
228352,77.28729248046875,180.0,54.333618831634524,0.0003,-3.3999262034893034,-0.01436937958060298,0.0,45.94734191894531,1110,0.2,0.20390625,0.0152244475,,,,,
229376,76.55242919921875,180.0,,,,,,,,,,,,,,,
230400,78.29341888427734,180.0,61.43799328804016,0.0003,-3.4075995564460753,-0.013105568727769423,0.0,26.49276351928711,1120,0.2,0.182470703125,0.015278995,,,,,
231424,79.23116302490234,180.0,,,,,,,,,,,,,,,
232448,80.59310150146484,180.0,55.59968766570091,0.0003,-3.4103526450693606,-0.013505854914546945,-1.1920928955078125e-07,22.215255737304688,1130,0.2,0.15634765625,0.016614905,,,,,
233472,79.5142822265625,180.0,,,,,,,,,,,,,,,
234496,80.76734924316406,180.0,45.30845658779144,0.0003,-3.3914923809468744,-0.012430489396501798,0.0,20.699552536010742,1140,0.2,0.1748046875,0.016571827,,,,,
235520,76.29047393798828,180.0,,,,,,,,,,,,,,,
