eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/approx_kl,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations
180.0,1024,13.911632537841797,,,,,,,,,,,,,,,
180.0,2048,12.607288360595703,,,,,,,,,,,,,,,
180.0,3072,12.86014175415039,10,8.090662002563477,-0.0010775327682495117,0.2,0.431640625,0.0003,-0.04480339408910368,-5.864156776666642,14.321101370453835,0.025570372,,,,,
180.0,4096,12.855926513671875,,,,,,,,,,,,,,,
180.0,5120,13.352710723876953,20,5.065765857696533,0.0,0.2,0.394921875,0.0003,-0.042872458150668535,-5.840554948151111,14.69158086180687,0.02522393,,,,,
180.0,6144,13.289934158325195,,,,,,,,,,,,,,,
180.0,7168,12.782234191894531,30,7.134832382202148,0.0,0.2,0.36298828125,0.0003,-0.044056090168305674,-5.825085987150669,15.243555046617985,0.023175042,,,,,
180.0,8192,13.444108009338379,,,,,,,,,,,,,,,
180.0,9216,13.661962509155273,40,7.55302619934082,0.0,0.2,0.36015625,0.0003,-0.03754898333281744,-5.800917303562164,15.536599829792976,0.022771975,,,,,
180.0,10240,13.382981300354004,,,,,,,,,,,,,,,
180.0,11264,13.034513473510742,50,5.981072425842285,5.960464477539063e-08,0.2,0.379541015625,0.0003,-0.041456294782983606,-5.774548043310642,13.418452683091164,0.023747854,,,,,
180.0,12288,12.701433181762695,,,,,,,,,,,,,,,
180.0,13312,13.512777328491211,60,8.562698364257812,0.0,0.2,0.3390625,0.0003,-0.03612970222166041,-5.740038262307644,13.997194929420948,0.02173066,,,,,
180.0,14336,12.855979919433594,,,,,,,,,,,,,,,
180.0,15360,13.039701461791992,70,5.281888008117676,0.0,0.2,0.372509765625,0.0003,-0.0379106900349143,-5.713418051600456,15.222464768588543,0.021744631,,,,,
180.0,16384,13.523054122924805,,,,,,,,,,,,,,,
180.0,17408,13.313241958618164,80,9.789692878723145,-1.1920928955078125e-07,0.2,0.355615234375,0.0003,-0.03904662443383131,-5.704816782474518,14.712379467487334,0.0223726,,,,,
180.0,18432,13.605704307556152,,,,,,,,,,,,,,,
180.0,19456,14.698803901672363,90,8.636690139770508,0.0,0.2,0.38330078125,0.0003,-0.039810006969491954,-5.680380627512932,15.894940222799779,0.022956993,,,,,
180.0,20480,13.531207084655762,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,13.231265729999997,286,71,180.0,10
180.0,21504,14.878599166870117,100,3.3201494216918945,0.0,0.2,0.35927734375,0.0003,-0.03600070296379272,-5.646181800961495,13.75621357858181,0.021311967,,,,,
180.0,22528,13.221845626831055,,,,,,,,,,,,,,,
180.0,23552,13.442873001098633,110,7.452231407165527,0.0,0.2,0.3470703125,0.0003,-0.0362893138488289,-5.632652370631694,14.223303678631783,0.021157788,,,,,
180.0,24576,13.990581512451172,,,,,,,,,,,,,,,
180.0,25600,13.677284240722656,120,4.891338348388672,0.0,0.2,0.32958984375,0.0003,-0.03750087046355475,-5.642194314301014,18.976709094643592,0.0214208,,,,,
180.0,26624,13.244070053100586,,,,,,,,,,,,,,,
180.0,27648,14.999427795410156,130,10.987621307373047,-1.1920928955078125e-07,0.2,0.333251953125,0.0003,-0.038716773049964105,-5.627535542845726,12.72583677843213,0.020045763,,,,,
180.0,28672,13.15989875793457,,,,,,,,,,,,,,,
180.0,29696,13.42404556274414,140,9.157832145690918,-1.1920928955078125e-07,0.2,0.33857421875,0.0003,-0.033764105750015004,-5.59118877351284,15.417538695037365,0.020659545,,,,,
180.0,30720,13.454835891723633,,,,,,,,,,,,,,,
180.0,31744,14.317455291748047,150,7.43238639831543,0.0,0.2,0.34970703125,0.0003,-0.034778076618385965,-5.553034837543964,14.32797417640686,0.021176467,,,,,
180.0,32768,14.154504776000977,,,,,,,,,,,,,,,
180.0,33792,13.616506576538086,160,10.445647239685059,0.0,0.2,0.3736328125,0.0003,-0.03612806358578382,-5.503176212310791,14.532196338474751,0.023192182,,,,,
180.0,34816,14.885273933410645,,,,,,,,,,,,,,,
180.0,35840,13.414165496826172,170,5.514763355255127,0.0,0.2,0.355908203125,0.0003,-0.03694945280585671,-5.471007177233696,15.015775486826897,0.02365164,,,,,
