eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/clip_range,train/clip_fraction,train/learning_rate,train/loss,train/n_updates,train/approx_kl,time/iterations,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
68.20787811279297,180.0,820224,0.9788962192833424,-0.04677781631762627,-0.8874719833023846,2.919849757803604,0.2,0.16904296875,0.0003,2.0892465114593506,4000,0.018708417,,,,,
74.16793823242188,180.0,821248,,,,,,,,,,,,,,,
,,821248,,,,,,,,,,,10,319,64,75.22283211000001,180.0
69.66580963134766,180.0,822272,0.9631195217370987,-0.04657835743855685,-0.8027378202881664,3.5916202692780645,0.2,0.147705078125,0.0003,0.7452061176300049,4010,0.017632492,,,,,
74.08509063720703,180.0,823296,,,,,,,,,,,,,,,
77.74710083007812,180.0,824320,0.9660932421684265,-0.04488164226349909,-0.8162319671362639,4.961701307352632,0.2,0.14453125,0.0003,2.8021607398986816,4020,0.015639048,,,,,
76.04383850097656,180.0,825344,,,,,,,,,,,,,,,
72.4765853881836,180.0,826368,0.9615791961550713,-0.051981091406196354,-0.8078483418561518,4.2830961820902305,0.2,0.158837890625,0.0003,3.2249937057495117,4030,0.01813585,,,,,
79.13058471679688,180.0,827392,,,,,,,,,,,,,,,
74.98800659179688,180.0,828416,0.9623336978256702,-0.04624580243835226,-0.8148533874191344,4.275513852736912,0.2,0.149951171875,0.0003,0.6974605917930603,4040,0.024198307,,,,,
75.69993591308594,180.0,829440,,,,,,,,,,,,,,,
74.83393859863281,180.0,830464,0.9754515364766121,-0.04903412185522029,-0.8044408037792892,2.4517753484193237,0.2,0.174853515625,0.0003,0.2624081075191498,4050,0.054716833,,,,,
78.37957000732422,180.0,831488,,,,,,,,,,,,,,,
77.69108581542969,180.0,832512,0.9709665440022945,-0.04340785639942624,-0.8151089750695973,3.1033671579323707,0.2,0.140380859375,0.0003,0.23747384548187256,4060,0.016093118,,,,,
72.52163696289062,180.0,833536,,,,,,,,,,,,,,,
79.1287841796875,180.0,834560,0.9700779225677252,-0.04087741453113267,-0.6698238704353571,3.6803109528729694,0.2,0.135302734375,0.0003,0.45521920919418335,4070,0.01492362,,,,,
80.49855041503906,180.0,835584,,,,,,,,,,,,,,,
67.67227935791016,180.0,836608,0.9715870432555676,-0.039789238496450705,-0.6899172419216484,3.3143694104859605,0.2,0.134228515625,0.0003,0.5555719137191772,4080,0.015310977,,,,,
72.540283203125,180.0,837632,,,,,,,,,,,,,,,
75.39385986328125,180.0,838656,0.9797267206013203,-0.03478293374646455,-0.5054159170482307,2.257278949790634,0.2,0.1009765625,0.0003,0.009972110390663147,4090,0.014631531,,,,,
71.8109130859375,180.0,839680,,,,,,,,,,,,,,,
77.97332000732422,180.0,840704,0.9485988542437553,-0.049908295850036664,-0.9651990325655788,4.834609726816415,0.2,0.17578125,0.0003,1.747051477432251,4100,0.018266879,,,,,
73.53990173339844,180.0,841728,,,,,,,,,,,,,,,
,,841728,,,,,,,,,,,20,437,93,75.67696222,180.0
77.91490173339844,180.0,842752,0.9554907828569412,-0.04945485808275407,-0.8940357552375644,4.643342301849043,0.2,0.168212890625,0.0003,0.4135701060295105,4110,0.020053819,,,,,
72.85021209716797,180.0,843776,,,,,,,,,,,,,,,
71.85714721679688,180.0,844800,0.9789895918220282,-0.041666610773972934,-0.5894888104172423,1.963337531115394,0.2,0.151708984375,0.0003,2.9953126907348633,4120,0.020946505,,,,,
75.71321868896484,180.0,845824,,,,,,,,,,,,,,,
76.56211853027344,180.0,846848,0.9657074399292469,-0.04728288044134388,-0.7998723688535392,3.9395278112962844,0.2,0.157958984375,0.0003,1.961255431175232,4130,0.017829664,,,,,
74.07754516601562,180.0,847872,,,,,,,,,,,,,,,
73.7986831665039,180.0,848896,0.9543806873261929,-0.04411307421250967,-0.866680326545611,4.729231421416626,0.2,0.147802734375,0.0003,0.6747631430625916,4140,0.017092235,,,,,
77.09223937988281,180.0,849920,,,,,,,,,,,,,,,
73.47386169433594,180.0,850944,0.971174743026495,-0.046332562911265994,-0.7585205635987222,2.820735323196277,0.2,0.17333984375,0.0003,0.5903809070587158,4150,0.01988786,,,,,
79.20986938476562,180.0,851968,,,,,,,,,,,,,,,
78.93000793457031,180.0,852992,0.9665820114314556,-0.0422483046684647,-0.5954244311666116,3.933456271933392,0.2,0.11884765625,0.0003,0.6129212379455566,4160,0.0160496,,,,,
74.98851013183594,180.0,854016,,,,,,,,,,,,,,,
67.80471801757812,180.0,855040,0.9702595435082912,-0.0504321826978412,-0.7984969303943217,3.517943935492076,0.2,0.161181640625,0.0003,0.17446814477443695,4170,0.018515151,,,,,
79.83554077148438,180.0,856064,,,,,,,,,,,,,,,
70.87635803222656,180.0,857088,0.9799935966730118,-0.0458043681064737,-0.7907000015955419,3.039466614276171,0.2,0.151220703125,0.0003,0.4880974292755127,4180,0.017436046,,,,,
72.35530090332031,180.0,858112,,,,,,,,,,,,,,,
77.17198181152344,180.0,859136,0.9456629976630211,-0.047090399832814,-0.9376701355911792,5.011894463934004,0.2,0.173046875,0.0003,1.1099694967269897,4190,0.016923346,,,,,
76.27961730957031,180.0,860160,,,,,,,,,,,,,,,
66.40869140625,180.0,861184,0.9626243822276592,-0.05860792600142304,-1.0304901151917876,3.9823502152692525,0.2,0.22265625,0.0003,0.45700904726982117,4200,0.026138375,,,,,
69.35663604736328,180.0,862208,,,,,,,,,,,,,,,
,,862208,,,,,,,,,,,30,563,109,74.88692376,180.0
74.92548370361328,180.0,863232,0.949853390455246,-0.049387053919781466,-0.9704857637174428,5.543342655338347,0.2,0.169091796875,0.0003,1.0799263715744019,4210,0.020400647,,,,,
71.41326904296875,180.0,864256,,,,,,,,,,,,,,,
75.85098266601562,180.0,865280,0.9609535895287991,-0.050757554369920396,-0.84339108702261,4.197496240446344,0.2,0.1576171875,0.0003,0.9919114112854004,4220,0.018510012,,,,,
72.10494995117188,180.0,866304,,,,,,,,,,,,,,,
77.43034362792969,180.0,867328,0.9640645422041416,-0.05134577521675965,-0.9070892961230129,4.476811090949923,0.2,0.154443359375,0.0003,0.8654779195785522,4230,0.019011227,,,,,
70.7716293334961,180.0,868352,,,,,,,,,,,,,,,
75.00552368164062,180.0,869376,0.9438543654978275,-0.04901641225151252,-0.8786438832525164,5.202890243381262,0.2,0.150341796875,0.0003,1.4276567697525024,4240,0.019652028,,,,,
76.54673767089844,180.0,870400,,,,,,,,,,,,,,,
75.77237701416016,180.0,871424,0.9651704654097557,-0.0459674574813107,-0.7356647151056677,3.527049642521888,0.2,0.160888671875,0.0003,0.8682583570480347,4250,0.019513188,,,,,
77.2262954711914,180.0,872448,,,,,,,,,,,,,,,
81.80229949951172,180.0,873472,0.9573255106806755,-0.046432900553918445,-0.795632951380685,5.066616507153958,0.2,0.157861328125,0.0003,2.190819263458252,4260,0.01591017,,,,,
77.58992004394531,180.0,874496,,,,,,,,,,,,,,,
77.48870086669922,180.0,875520,0.9731993619352579,-0.049176902874023654,-0.7725943712051958,3.0117952617467383,0.2,0.168603515625,0.0003,0.3491942584514618,4270,0.019640792,,,,,
72.85990905761719,180.0,876544,,,,,,,,,,,,,,,
73.61903381347656,180.0,877568,0.9727021921426058,-0.04156327205710113,-0.7398509018588811,2.8505194862838836,0.2,0.153955078125,0.0003,1.5240150690078735,4280,0.02198889,,,,,
77.84178924560547,180.0,878592,,,,,,,,,,,,,,,
76.49547576904297,180.0,879616,0.9657453447580338,-0.046182951124501416,-0.8696835549781099,3.937430588947609,0.2,0.175341796875,0.0003,0.7352684736251831,4290,0.021535031,,,,,
75.37301635742188,180.0,880640,,,,,,,,,,,,,,,
75.13714599609375,180.0,881664,0.9694327432662249,-0.03791551737958798,-0.6601044944487512,3.269020143360831,0.2,0.11923828125,0.0003,0.6208456754684448,4300,0.023560688,,,,,
77.69379425048828,180.0,882688,,,,,,,,,,,,,,,
,,882688,,,,,,,,,,,40,686,119,75.47524081,180.0
80.61163330078125,180.0,883712,0.9803929887712002,-0.047229943147976884,-0.7162349452264607,2.286905975593254,0.2,0.1587890625,0.0003,0.33058473467826843,4310,0.022298925,,,,,
74.81109619140625,180.0,884736,,,,,,,,,,,,,,,
76.17938995361328,180.0,885760,0.9790454246103764,-0.040923298762936614,-0.527445579029154,2.98639209670946,0.2,0.112939453125,0.0003,0.6218346953392029,4320,0.012460981,,,,,
70.07205200195312,180.0,886784,,,,,,,,,,,,,,,
75.00248718261719,180.0,887808,0.961403451859951,-0.03743212677945849,-0.7176398322684691,4.361150264251046,0.2,0.1416015625,0.0003,2.4548254013061523,4330,0.01520438,,,,,
76.90032958984375,180.0,888832,,,,,,,,,,,,,,,
77.33998107910156,180.0,889856,0.9721705429255962,-0.05072798934706953,-0.7618492936715484,2.6516060223220848,0.2,0.15712890625,0.0003,0.493100643157959,4340,0.020189371,,,,,
81.74237060546875,180.0,890880,,,,,,,,,,,,,,,
72.48445892333984,180.0,891904,0.9721335787326097,-0.04131419751356589,-0.6657268275506795,2.733209295326378,0.2,0.143994140625,0.0003,0.8144484758377075,4350,0.018953916,,,,,
77.95935821533203,180.0,892928,,,,,,,,,,,,,,,
77.89244079589844,180.0,893952,0.9641122855246067,-0.04664826790831285,-0.7374513285234571,3.183367506414652,0.2,0.1494140625,0.0003,0.22456590831279755,4360,0.020880137,,,,,
73.56737518310547,180.0,894976,,,,,,,,,,,,,,,
80.343017578125,180.0,896000,0.9582974761724472,-0.049624834035057575,-0.7625800880137831,4.579155541956425,0.2,0.1482421875,0.0003,3.1631741523742676,4370,0.017181436,,,,,
82.49971008300781,180.0,897024,,,,,,,,,,,,,,,
79.90049743652344,180.0,898048,0.9712030459195375,-0.04475826467532897,-0.6520398275693878,2.967627498903312,0.2,0.14052734375,0.0003,1.7003687620162964,4380,0.015501873,,,,,
78.67404174804688,180.0,899072,,,,,,,,,,,,,,,
73.02452850341797,180.0,900096,0.9781739618629217,-0.04751284864032641,-0.6938093515578657,2.3656458259560167,0.2,0.167431640625,0.0003,0.18879729509353638,4390,0.02105663,,,,,
76.96650695800781,180.0,901120,,,,,,,,,,,,,,,
75.14148712158203,180.0,902144,0.9730743523687124,-0.04441703960474115,-0.6756903089117259,3.618497843644582,0.2,0.154736328125,0.0003,3.408273458480835,4400,0.016084407,,,,,
74.20939636230469,180.0,903168,,,,,,,,,,,,,,,
,,903168,,,,,,,,,,,50,814,125,75.69274968999999,180.0
74.31082153320312,180.0,904192,0.9681093171238899,-0.04557579322136007,-0.7507172956131398,4.4951206688769165,0.2,0.14033203125,0.0003,1.9186198711395264,4410,0.017821133,,,,,
71.97471618652344,180.0,905216,,,,,,,,,,,,,,,
75.95226287841797,180.0,906240,0.9611612483859062,-0.046640148568258155,-0.6848277434706688,5.416632856032811,0.2,0.140087890625,0.0003,3.73797869682312,4420,0.015725829,,,,,
74.3637466430664,180.0,907264,,,,,,,,,,,,,,,
76.92819213867188,180.0,908288,0.9609405733644962,-0.04491251714425744,-0.7131075557554141,4.783102692756802,0.2,0.145947265625,0.0003,1.2235987186431885,4430,0.019631136,,,,,
72.68291473388672,180.0,909312,,,,,,,,,,,,,,,
70.028076171875,180.0,910336,0.9541661702096462,-0.053752410122251605,-0.8667249908670783,5.320019103307277,0.2,0.178857421875,0.0003,0.632727861404419,4440,0.020317238,,,,,
77.67417907714844,180.0,911360,,,,,,,,,,,,,,,
75.51565551757812,180.0,912384,0.9696020670235157,-0.037314106107805854,-0.6393405860988424,3.6400316167855635,0.2,0.12890625,0.0003,0.7953165173530579,4450,0.01832769,,,,,
76.56315612792969,180.0,913408,,,,,,,,,,,,,,,
66.29460144042969,180.0,914432,0.9657730869948864,-0.04267422362609068,-0.634450799995102,4.141711859311909,0.2,0.1384765625,0.0003,0.5082381367683411,4460,0.017315296,,,,,
75.09234619140625,180.0,915456,,,,,,,,,,,,,,,
80.58876037597656,180.0,916480,0.9727551210671663,-0.045139666354225484,-0.7894171429332346,2.85461908436846,0.2,0.161865234375,0.0003,0.14248645305633545,4470,0.027889242,,,,,
74.63633728027344,180.0,917504,,,,,,,,,,,,,,,
84.42427062988281,180.0,918528,0.9685207903385162,-0.03977088644023752,-0.6386149103753269,3.484974759130273,0.2,0.133740234375,0.0003,0.3982420265674591,4480,0.017042303,,,,,
78.057861328125,180.0,919552,,,,,,,,,,,,,,,
75.14285278320312,180.0,920576,0.9746801778674126,-0.04277666483685607,-0.6396238363115117,3.0800614806590603,0.2,0.1333984375,0.0003,0.40766140818595886,4490,0.017009541,,,,,
77.366943359375,180.0,921600,,,,,,,,,,,,,,,
74.44295501708984,180.0,922624,0.9654983319342136,-0.04798630432924256,-0.6645180121064186,3.810348374955356,0.2,0.154638671875,0.0003,1.9293079376220703,4500,0.019021928,,,,,
80.1837158203125,180.0,923648,,,,,,,,,,,,,,,
,,923648,,,,,,,,,,,60,943,130,75.68146802,180.0
81.9552230834961,180.0,924672,0.9705944135785103,-0.042135961759777275,-0.6081005393760279,3.644390039658174,0.2,0.125390625,0.0003,1.5272576808929443,4510,0.015491163,,,,,
79.19034576416016,180.0,925696,,,,,,,,,,,,,,,
79.92245483398438,180.0,926720,0.9724985621869564,-0.046164364814467264,-0.8604378162883222,3.4107498293044047,0.2,0.174755859375,0.0003,0.8583104610443115,4520,0.031152463,,,,,
76.65235900878906,180.0,927744,,,,,,,,,,,,,,,
81.40396118164062,180.0,928768,0.9757994581013918,-0.04738494828197872,-0.6111548994667828,3.2409592376323415,0.2,0.148974609375,0.0003,1.214545726776123,4530,0.018415168,,,,,
78.54151916503906,180.0,929792,,,,,,,,,,,,,,,
81.82147216796875,180.0,930816,0.9699419066309929,-0.03807697512529558,-0.5697697945171967,3.2421892966376618,0.2,0.11572265625,0.0003,0.3105041980743408,4540,0.015281122,,,,,
81.6463623046875,180.0,931840,,,,,,,,,,,,,,,
80.6693115234375,180.0,932864,0.9660975970327854,-0.04851448368281126,-0.9228383651934564,3.923011046461761,0.2,0.18125,0.0003,0.4120795726776123,4550,0.021375744,,,,,
76.38777160644531,180.0,933888,,,,,,,,,,,,,,,
77.64971923828125,180.0,934912,0.972132908180356,-0.047402255488850645,-0.5997365254443139,2.8618455490330232,0.2,0.150244140625,0.0003,0.692255973815918,4560,0.02202952,,,,,
77.041015625,180.0,935936,,,,,,,,,,,,,,,
77.49335479736328,180.0,936960,0.9720324892550707,-0.04232154713536147,-0.6687526123132557,3.3539815158583224,0.2,0.135009765625,0.0003,0.7813143730163574,4570,0.014020808,,,,,
83.96186828613281,180.0,937984,,,,,,,,,,,,,,,
75.14186096191406,180.0,939008,0.9625942409038544,-0.048338775367301426,-0.7835035581607371,4.619919227156788,0.2,0.15126953125,0.0003,0.9666320085525513,4580,0.017404376,,,,,
79.01350402832031,180.0,940032,,,,,,,,,,,,,,,
71.34648895263672,180.0,941056,0.9534426219761372,-0.04552442316344241,-0.7999528223648668,3.998853064328432,0.2,0.1552734375,0.0003,1.1262143850326538,4590,0.022442566,,,,,
72.0671615600586,180.0,942080,,,,,,,,,,,,,,,
85.98197937011719,180.0,943104,0.9739448186010122,-0.04071563221659744,-0.6507664012722671,2.9004668390844017,0.2,0.136572265625,0.0003,1.396065354347229,4600,0.015831664,,,,,
85.12837982177734,180.0,944128,,,,,,,,,,,,,,,
,,944128,,,,,,,,,,,70,1073,133,79.80384013,180.0
75.51277923583984,180.0,945152,0.9831661861389875,-0.03852794925041962,-0.571205377089791,2.2474679803242905,0.2,0.113427734375,0.0003,0.26549702882766724,4610,0.016202198,,,,,
85.51348114013672,180.0,946176,,,,,,,,,,,,,,,
87.48348999023438,180.0,947200,0.978152446448803,-0.04544345388567308,-0.8640042745042592,3.061673274822533,0.2,0.170751953125,0.0003,0.5279737114906311,4620,0.026814988,,,,,
82.78695678710938,180.0,948224,,,,,,,,,,,,,,,
83.81067657470703,180.0,949248,0.9785957112908363,-0.043369654775597156,-0.7253078546840698,3.2941940138232892,0.2,0.1470703125,0.0003,0.6147632598876953,4630,0.021723697,,,,,
83.27298736572266,180.0,950272,,,,,,,,,,,,,,,
81.57830810546875,180.0,951296,0.9800961278378963,-0.03732074913423276,-0.5767067695269361,2.7942287198733538,0.2,0.12587890625,0.0003,1.4245392084121704,4640,0.013248117,,,,,
73.32032775878906,180.0,952320,,,,,,,,,,,,,,,
75.90156555175781,180.0,953344,0.9748588651418686,-0.049244104673562106,-0.8477064750622958,3.516406864160672,0.2,0.2087890625,0.0003,2.243433952331543,4650,0.020099688,,,,,
70.14783477783203,180.0,954368,,,,,,,,,,,,,,,
78.14020538330078,180.0,955392,0.9688828624784946,-0.0370621353155002,-0.6687165768817067,3.844687949679792,0.2,0.136669921875,0.0003,0.25225257873535156,4660,0.016603092,,,,,
74.79708099365234,180.0,956416,,,,,,,,,,,,,,,
74.32601928710938,180.0,957440,0.9704854525625706,-0.042953168392705264,-0.78800203576684,4.028300268435851,0.2,0.14716796875,0.0003,1.5976086854934692,4670,0.021509556,,,,,
80.34066009521484,180.0,958464,,,,,,,,,,,,,,,
73.55946350097656,180.0,959488,0.969751575961709,-0.04939501092449063,-0.5850831652060151,3.6276721680071207,0.2,0.173388671875,0.0003,1.1040323972702026,4680,0.03277713,,,,,
78.16458129882812,180.0,960512,,,,,,,,,,,,,,,
83.65840148925781,180.0,961536,0.9748140759766102,-0.04135401353123598,-0.685281942668371,3.478262651572004,0.2,0.140380859375,0.0003,0.20651085674762726,4690,0.015235081,,,,,
74.60806274414062,180.0,962560,,,,,,,,,,,,,,,
83.15983581542969,180.0,963584,0.9666605107486248,-0.048578031494980675,-0.6557062239851803,4.100468058791011,0.2,0.1595703125,0.0003,0.6644540429115295,4700,0.023296654,,,,,
74.5283203125,180.0,964608,,,,,,,,,,,,,,,
,,964608,,,,,,,,,,,80,1201,136,79.17189093,180.0
83.33824157714844,180.0,965632,0.9751921743154526,-0.04380013092886657,-0.6768258177675307,2.8712439154507594,0.2,0.14296875,0.0003,0.12481710314750671,4710,0.019433057,,,,,
79.51908874511719,180.0,966656,,,,,,,,,,,,,,,
78.67271423339844,180.0,967680,0.9717805683612823,-0.04795971871644724,-0.763296561036259,2.7587883269647135,0.2,0.16484375,0.0003,0.3593149781227112,4720,0.020553373,,,,,
82.74076080322266,180.0,968704,,,,,,,,,,,,,,,
81.19497680664062,180.0,969728,0.9771667625755072,-0.04004216972389259,-0.7702593117021024,2.6062369005987422,0.2,0.1611328125,0.0003,0.18837296962738037,4730,0.024842516,,,,,
75.03916931152344,180.0,970752,,,,,,,,,,,,,,,
78.30245208740234,180.0,971776,0.9767073728144169,-0.04197045129694743,-0.6362827506847679,2.9480502945836635,0.2,0.123193359375,0.0003,1.0878502130508423,4740,0.016842436,,,,,
80.01976013183594,180.0,972800,,,,,,,,,,,,,,,
77.97688293457031,180.0,973824,0.9677114076912403,-0.049334290699334815,-0.7838897658977657,3.545720309205353,0.2,0.16796875,0.0003,0.7185465693473816,4750,0.018840205,,,,,
77.44583892822266,180.0,974848,,,,,,,,,,,,,,,
75.63017272949219,180.0,975872,0.9611627385020256,-0.04814131294842809,-0.9678396315779537,4.317473252490163,0.2,0.189794921875,0.0003,1.6801949739456177,4760,0.025794402,,,,,
85.33883666992188,180.0,976896,,,,,,,,,,,,,,,
75.08641815185547,180.0,977920,0.9675139226019382,-0.0557617527898401,-0.841463794792071,3.1752509418409316,0.2,0.196337890625,0.0003,0.34507375955581665,4770,0.020992255,,,,,
82.18502807617188,180.0,978944,,,,,,,,,,,,,,,
73.60250091552734,180.0,979968,0.9595802389085293,-0.04997071477264399,-0.9295365551486612,5.239473072066903,0.2,0.187744140625,0.0003,0.5802133083343506,4780,0.02129738,,,,,
77.16310119628906,180.0,980992,,,,,,,,,,,,,,,
74.61161804199219,180.0,982016,0.9730079434812069,-0.041017637253389694,-0.6307508579455317,3.6158626008429566,0.2,0.1275390625,0.0003,0.23161523044109344,4790,0.016012792,,,,,
84.82658386230469,180.0,983040,,,,,,,,,,,,,,,
78.14720916748047,180.0,984064,0.9782867562025785,-0.04092782960869954,-0.7063913980964571,3.0490184336202217,0.2,0.164892578125,0.0003,1.26491117477417,4800,0.02331992,,,,,
84.26130676269531,180.0,985088,,,,,,,,,,,,,,,
,,985088,,,,,,,,,,,90,1330,138,78.15671466000002,180.0
76.87553405761719,180.0,986112,0.971797876060009,-0.04416188154136762,-0.5772034189198166,2.914734830590896,0.2,0.12783203125,0.0003,0.4115165174007416,4810,0.018455222,,,,,
75.34306335449219,180.0,987136,,,,,,,,,,,,,,,
77.35191345214844,180.0,988160,0.9659550786018372,-0.04813222090306226,-0.8248618439305574,3.9260009456425906,0.2,0.15947265625,0.0003,0.999899685382843,4820,0.023821,,,,,
78.95207214355469,180.0,989184,,,,,,,,,,,,,,,
74.09573364257812,180.0,990208,0.9647699594497681,-0.045116308276919884,-0.7377048968337476,3.779856871953234,0.2,0.15517578125,0.0003,1.7226351499557495,4830,0.020138504,,,,,
75.43170166015625,180.0,991232,,,,,,,,,,,,,,,
76.67950439453125,180.0,992256,0.9659077189862728,-0.04611229760485003,-0.8282439725007862,4.851680347975344,0.2,0.1708984375,0.0003,2.6798362731933594,4840,0.0197649,,,,,
80.33773803710938,180.0,993280,,,,,,,,,,,,,,,
70.6667251586914,180.0,994304,0.9591841846704483,-0.05115014522598358,-1.0108468996360898,4.148700899537653,0.2,0.214306640625,0.0003,0.6326786279678345,4850,0.025231343,,,,,
79.08647155761719,180.0,995328,,,,,,,,,,,,,,,
80.0206298828125,180.0,996352,0.9728762861341238,-0.04986739658634178,-0.8003376577980816,3.3982096844352783,0.2,0.17607421875,0.0003,1.4395636320114136,4860,0.021028386,,,,,
80.67692565917969,180.0,997376,,,,,,,,,,,,,,,
72.65567016601562,180.0,998400,0.97650495916605,-0.04577397347893566,-0.6707387356553227,3.461181255476549,0.2,0.14619140625,0.0003,0.8907938003540039,4870,0.017177742,,,,,
75.06783294677734,180.0,999424,,,,,,,,,,,,,,,
75.43092346191406,180.0,1000448,0.9645035825669765,-0.04568312099872855,-0.6707289298065007,3.7017084291670472,0.2,0.141845703125,0.0003,0.1700061410665512,4880,0.017893884,,,,,
77.62986755371094,180.0,1001472,,,,,,,,,,,,,,,
82.220458984375,180.0,1002496,0.9674931801855564,-0.043367762002162635,-0.7280903316801414,3.854487260011956,0.2,0.15986328125,0.0003,0.7802230715751648,4890,0.02512583,,,,,
78.20957946777344,180.0,1003520,,,,,,,,,,,,,,,
76.93850708007812,180.0,1004544,0.9750185515731573,-0.05066873426985694,-0.8269567837007343,3.122307728230953,0.2,0.185986328125,0.0003,1.4873476028442383,4900,0.022018041,,,,,
73.87309265136719,180.0,1005568,,,,,,,,,,,,,,,
,,1005568,,,,,,,,,,,100,1460,140,78.30429104999999,180.0
74.94877624511719,180.0,1006592,0.9636041857302189,-0.048412919785187115,-0.8214216113556176,3.757002565066796,0.2,0.15087890625,0.0003,1.1795427799224854,4910,0.022646176,,,,,
81.19805145263672,180.0,1007616,,,,,,,,,,,,,,,
72.81785583496094,180.0,1008640,0.9722514059394598,-0.045269370793539564,-0.768311584321782,5.3447938279714435,0.2,0.170654296875,0.0003,2.44473934173584,4920,0.025594443,,,,,
77.77265930175781,180.0,1009664,,,,,,,,,,,,,,,
85.51925659179688,180.0,1010688,0.9678162820637226,-0.04315721284801839,-0.7643835077527911,4.676033417833969,0.2,0.14853515625,0.0003,0.32446998357772827,4930,0.018162,,,,,
77.37394714355469,180.0,1011712,,,,,,,,,,,,,,,
81.43168640136719,180.0,1012736,0.960766326636076,-0.05404272054438479,-0.8314590095542371,4.075683340337127,0.2,0.187939453125,0.0003,3.6063454151153564,4940,0.02499824,,,,,
77.05435943603516,180.0,1013760,,,,,,,,,,,,,,,
73.36072540283203,180.0,1014784,0.9732134640216827,-0.038670656860631425,-0.762193513289094,3.853591944370419,0.2,0.159228515625,0.0003,1.5351715087890625,4950,0.021143526,,,,,
85.00350952148438,180.0,1015808,,,,,,,,,,,,,,,
81.59764099121094,180.0,1016832,0.9820591919124126,-0.042964232777012515,-0.6953945290762931,2.5808016425929963,0.2,0.167041015625,0.0003,0.4109500050544739,4960,0.022734735,,,,,
78.00885009765625,180.0,1017856,,,,,,,,,,,,,,,
73.95951843261719,180.0,1018880,0.9813956953585148,-0.04363154180464335,-0.6676909413188696,2.4795539512182585,0.2,0.13427734375,0.0003,0.7997155785560608,4970,0.018377291,,,,,
75.75967407226562,180.0,1019904,,,,,,,,,,,,,,,
73.18961334228516,180.0,1020928,0.9657253585755825,-0.05407031681097578,-1.0459257430396973,3.859508098103106,0.2,0.1974609375,0.0003,0.9386656284332275,4980,0.027384121,,,,,
75.5294189453125,180.0,1021952,,,,,,,,,,,,,,,
75.89207458496094,180.0,1022976,0.974302040413022,-0.0457477795687737,-0.8408774097915739,3.294909815886058,0.2,0.18701171875,0.0003,1.921220064163208,4990,0.023593068,,,,,
77.90926361083984,180.0,1024000,,,,,,,,,,,,,,,
74.35795593261719,180.0,1025024,0.9737111795693636,-0.04731259213876911,-0.7970667663495987,3.4473593851085753,0.2,0.1591796875,0.0003,0.6272376179695129,5000,0.017206866,,,,,
77.21553802490234,180.0,1026048,,,,,,,,,,,,,,,
,,1026048,,,,,,,,,,,110,1589,141,78.35327717,180.0
