time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/value_loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range,train/clip_fraction,train/approx_kl,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean
20480,15.167545318603516,180.0,,,,,,,,,,,,,,,
20480,,,,,,,,,,,,,329,10,62,180.0,15.022008429999998
21504,15.344675064086914,180.0,35.53477900922299,0.0003,-5.616097812354565,-0.035576398614648494,0.0016918182373046875,22.94332504272461,100,0.2,0.34658203125,0.021888852,,,,,
22528,14.817429542541504,180.0,,,,,,,,,,,,,,,
23552,14.706501007080078,180.0,40.85279604494572,0.0003,-5.589265276491642,-0.03379653602314647,0.003036201000213623,19.864200592041016,110,0.2,0.3181640625,0.022230232,,,,,
24576,15.22674560546875,180.0,,,,,,,,,,,,,,,
25600,15.468708038330078,180.0,41.541591602563855,0.0003,-5.568842473626137,-0.03461823030374944,0.0007110238075256348,15.407621383666992,120,0.2,0.356884765625,0.023664001,,,,,
26624,15.743370056152344,180.0,,,,,,,,,,,,,,,
27648,15.694598197937012,180.0,40.357841870188714,0.0003,-5.515735502541065,-0.03733692991663702,0.00042706727981567383,12.739964485168457,130,0.2,0.339697265625,0.020951556,,,,,
28672,13.936418533325195,180.0,,,,,,,,,,,,,,,
29696,14.554397583007812,180.0,33.22760278582573,0.0003,-5.489753472805023,-0.03384501374039246,0.0,15.273296356201172,140,0.2,0.35380859375,0.021769335,,,,,
30720,16.059898376464844,180.0,,,,,,,,,,,,,,,
31744,16.814329147338867,180.0,39.23356186449528,0.0003,-5.4454560950398445,-0.03238222808031423,0.0,27.9925479888916,150,0.2,0.331884765625,0.022027377,,,,,
32768,14.950651168823242,180.0,,,,,,,,,,,,,,,
33792,17.021743774414062,180.0,42.13132647573948,0.0003,-5.43702083081007,-0.03242885979416314,0.00022172927856445312,18.54810905456543,160,0.2,0.333544921875,0.022399252,,,,,
34816,15.882111549377441,180.0,,,,,,,,,,,,,,,
35840,15.409415245056152,180.0,41.86924573779106,0.0003,-5.401266875863075,-0.033667065243935215,0.0003191232681274414,16.89773178100586,170,0.2,0.336376953125,0.023950364,,,,,
36864,16.355281829833984,180.0,,,,,,,,,,,,,,,
37888,16.531360626220703,180.0,44.80230628848076,0.0003,-5.369560135900974,-0.03644682355807163,4.839897155761719e-05,19.828554153442383,180,0.2,0.35283203125,0.025254026,,,,,
38912,18.5689697265625,180.0,,,,,,,,,,,,,,,
39936,18.39010238647461,180.0,36.26307651102543,0.0003,-5.313610358536243,-0.03899449217278743,0.0,10.609301567077637,190,0.2,0.36357421875,0.022930354,,,,,
40960,18.088953018188477,180.0,,,,,,,,,,,,,,,
40960,,,,,,,,,,,,,325,20,125,180.0,16.093357420000004
41984,18.602699279785156,180.0,43.037553417682645,0.0003,-5.276801536977291,-0.030915105003805364,0.0005213618278503418,14.77231216430664,200,0.2,0.334765625,0.022363717,,,,,
43008,17.794044494628906,180.0,,,,,,,,,,,,,,,
44032,18.1445255279541,180.0,41.20368271172047,0.0003,-5.237609745562077,-0.03043651850821334,0.0005633234977722168,21.9130859375,210,0.2,0.325537109375,0.021658456,,,,,
45056,15.386177062988281,180.0,,,,,,,,,,,,,,,
46080,17.638898849487305,180.0,42.753384083509445,0.0003,-5.264700914919376,-0.03618649267300498,0.0,16.905494689941406,220,0.2,0.33271484375,0.021450046,,,,,
47104,16.26470947265625,180.0,,,,,,,,,,,,,,,
48128,20.07692527770996,180.0,42.48329734504223,0.0003,-5.203447581827641,-0.03417605664144503,0.0,14.225411415100098,230,0.2,0.33154296875,0.021190926,,,,,
49152,16.94330406188965,180.0,,,,,,,,,,,,,,,
50176,18.421220779418945,180.0,33.58286418616772,0.0003,-5.166246399283409,-0.03553101039433386,0.0002523660659790039,22.858169555664062,240,0.2,0.38955078125,0.026598183,,,,,
51200,21.59711265563965,180.0,,,,,,,,,,,,,,,
52224,18.203643798828125,180.0,41.20637466609478,0.0003,-5.16730974316597,-0.028434617533639538,1.1920928955078125e-07,21.691238403320312,250,0.2,0.330322265625,0.02296292,,,,,
53248,18.649261474609375,180.0,,,,,,,,,,,,,,,
54272,22.374011993408203,180.0,39.43332414627075,0.0003,-5.119959552586079,-0.030402322877489497,0.0,20.40825653076172,260,0.2,0.31767578125,0.019415293,,,,,
55296,18.205799102783203,180.0,,,,,,,,,,,,,,,
56320,18.978042602539062,180.0,46.62920812368393,0.0003,-5.065954527258873,-0.029668515411322004,0.0,26.728914260864258,270,0.2,0.315771484375,0.019325197,,,,,
57344,17.960893630981445,180.0,,,,,,,,,,,,,,,
58368,22.591630935668945,180.0,39.50659774839878,0.0003,-5.02124382853508,-0.02906660198859754,3.403425216674805e-05,20.58802032470703,280,0.2,0.311376953125,0.019230556,,,,,
59392,19.804031372070312,180.0,,,,,,,,,,,,,,,
60416,22.896991729736328,180.0,38.65968360006809,0.0003,-4.977246673405171,-0.030742766671755815,0.0,16.720434188842773,290,0.2,0.32626953125,0.020093158,,,,,
61440,19.99855613708496,180.0,,,,,,,,,,,,,,,
61440,,,,,,,,,,,,,288,30,213,180.0,19.16968759
62464,19.80959129333496,180.0,47.084323197603226,0.0003,-4.94917551279068,-0.025725317269098012,0.00017708539962768555,15.246902465820312,300,0.2,0.273974609375,0.020256769,,,,,
63488,23.201982498168945,180.0,,,,,,,,,,,,,,,
64512,21.323089599609375,180.0,40.965066361427304,0.0003,-4.925434771180153,-0.03183079803857254,0.0,27.120426177978516,310,0.2,0.3455078125,0.02154056,,,,,
65536,20.399276733398438,180.0,,,,,,,,,,,,,,,
66560,23.892948150634766,180.0,41.61204063296318,0.0003,-4.8487154558300976,-0.03404738743702183,0.0001849532127380371,19.06715965270996,320,0.2,0.335302734375,0.019829005,,,,,
67584,21.852127075195312,180.0,,,,,,,,,,,,,,,
68608,23.7163143157959,180.0,42.7777418255806,0.0003,-4.774179631471634,-0.03531684788322309,0.0,20.22419548034668,330,0.2,0.350537109375,0.020131174,,,,,
69632,20.641393661499023,180.0,,,,,,,,,,,,,,,
70656,22.33623695373535,180.0,46.098665326833725,0.0003,-4.715327554941178,-0.026807384481071495,0.0007215142250061035,31.913761138916016,340,0.2,0.289501953125,0.019164428,,,,,
71680,25.750837326049805,180.0,,,,,,,,,,,,,,,
72704,24.057710647583008,180.0,46.451753282546996,0.0003,-4.60786487609148,-0.022357381112669827,7.176399230957031e-05,19.23638916015625,350,0.2,0.275634765625,0.019038742,,,,,
73728,23.04568862915039,180.0,,,,,,,,,,,,,,,
74752,27.639909744262695,180.0,43.544809848070145,0.0003,-4.520809391140938,-0.02993893942912109,-1.1920928955078125e-07,20.71856689453125,360,0.2,0.293896484375,0.022311773,,,,,
75776,26.8099308013916,180.0,,,,,,,,,,,,,,,
76800,27.85598373413086,180.0,37.87933973968029,0.0003,-4.509453934431076,-0.024931865421240217,0.0004942417144775391,24.203519821166992,370,0.2,0.263818359375,0.017393462,,,,,
77824,24.916322708129883,180.0,,,,,,,,,,,,,,,
78848,28.327362060546875,180.0,43.24272084236145,0.0003,-4.402917754650116,-0.023691314161987977,5.841255187988281e-06,21.023548126220703,380,0.2,0.2556640625,0.018802762,,,,,
79872,28.655345916748047,180.0,,,,,,,,,,,,,,,
80896,27.083423614501953,180.0,43.83354589343071,0.0003,-4.2933453366160395,-0.02187238565966254,0.0,26.98171615600586,390,0.2,0.270166015625,0.019050013,,,,,
81920,24.79322052001953,180.0,,,,,,,,,,,,,,,
81920,,,,,,,,,,,,,294,40,278,180.0,24.366295730000004
82944,31.627094268798828,180.0,34.616326382756235,0.0003,-4.190128248929978,-0.02813211991742719,-0.00010991096496582031,11.239361763000488,400,0.2,0.287890625,0.020147838,,,,,
83968,29.805217742919922,180.0,,,,,,,,,,,,,,,
84992,28.9559326171875,180.0,42.30279558300972,0.0003,-4.167223779857158,-0.024563387829402927,0.0,25.453447341918945,410,0.2,0.256201171875,0.017088238,,,,,
86016,33.85240173339844,180.0,,,,,,,,,,,,,,,
87040,32.504852294921875,180.0,39.66002233028412,0.0003,-4.074194175004959,-0.028494769574899693,1.1920928955078125e-07,11.332883834838867,420,0.2,0.307421875,0.020690115,,,,,
88064,31.62798309326172,180.0,,,,,,,,,,,,,,,
89088,33.597007751464844,180.0,45.283841693401335,0.0003,-3.9766599886119365,-0.022176739927817834,0.0,18.415714263916016,430,0.2,0.2248046875,0.015323893,,,,,
90112,33.07534408569336,180.0,,,,,,,,,,,,,,,
91136,32.94355010986328,180.0,42.22865101099014,0.0003,-3.8755965612828733,-0.01939294237527065,0.0,23.009929656982422,440,0.2,0.220458984375,0.013506379,,,,,
92160,33.85803985595703,180.0,,,,,,,,,,,,,,,
93184,36.54071807861328,180.0,42.12808097600937,0.0003,-3.7662517458200453,-0.020770950843871105,0.0,15.644006729125977,450,0.2,0.255810546875,0.019601952,,,,,
94208,33.611839294433594,180.0,,,,,,,,,,,,,,,
95232,37.23136901855469,180.0,39.99451977610588,0.0003,-3.622717621922493,-0.020379411095927936,0.0,25.780975341796875,460,0.2,0.223583984375,0.016171569,,,,,
96256,36.810264587402344,180.0,,,,,,,,,,,,,,,
97280,37.255035400390625,180.0,39.36473130583763,0.0003,-3.4920255407691,-0.017053397110430524,-0.00017881393432617188,32.39662551879883,470,0.2,0.170556640625,0.017280364,,,,,
98304,38.42694091796875,180.0,,,,,,,,,,,,,,,
99328,40.04478454589844,180.0,38.988846868276596,0.0003,-3.454080490767956,-0.01721660668772529,1.1920928955078125e-07,23.838043212890625,480,0.2,0.183154296875,0.012903541,,,,,
100352,38.962738037109375,180.0,,,,,,,,,,,,,,,
101376,45.446083068847656,180.0,34.95709112286568,0.0003,-3.2970762491226195,-0.019677111557393802,0.0,19.352766036987305,490,0.2,0.189501953125,0.015342349,,,,,
102400,42.46903610229492,180.0,,,,,,,,,,,,,,,
102400,,,,,,,,,,,,,299,50,341,180.0,36.080311349999995
103424,41.48828125,180.0,31.260713097453117,0.0003,-3.1888448759913444,-0.01837013051408576,0.0,10.975438117980957,500,0.2,0.17578125,0.012379974,,,,,
104448,42.17076110839844,180.0,,,,,,,,,,,,,,,
105472,41.83613967895508,180.0,37.094840484857556,0.0003,-3.284303376823664,-0.015260263571690302,-8.606910705566406e-05,19.713741302490234,510,0.2,0.15224609375,0.011104727,,,,,
106496,45.38806915283203,180.0,,,,,,,,,,,,,,,
107520,42.868343353271484,180.0,32.73918844759464,0.0003,-3.313177394866943,-0.016942085680784657,-2.86102294921875e-06,18.426586151123047,520,0.2,0.175830078125,0.013534054,,,,,
108544,44.21992492675781,180.0,,,,,,,,,,,,,,,
109568,48.527732849121094,180.0,40.537403678894044,0.0003,-3.331022261828184,-0.014952928936691024,0.0,13.996747970581055,530,0.2,0.157177734375,0.011610232,,,,,
110592,44.28845977783203,180.0,,,,,,,,,,,,,,,
111616,40.721126556396484,180.0,39.85757163167,0.0003,-3.2983046934008597,-0.014530311709677335,0.0,20.161643981933594,540,0.2,0.17470703125,0.013123583,,,,,
112640,45.35061264038086,180.0,,,,,,,,,,,,,,,
113664,45.493770599365234,180.0,38.58067929148674,0.0003,-3.315746956318617,-0.0159296747224289,-1.1920928955078125e-07,15.781332015991211,550,0.2,0.1673828125,0.012973285,,,,,
114688,43.809593200683594,180.0,,,,,,,,,,,,,,,
115712,45.67716979980469,180.0,42.29915717244148,0.0003,-3.421891462802887,-0.02267243820388103,0.0,26.74558448791504,560,0.2,0.22939453125,0.015524132,,,,,
116736,47.193458557128906,180.0,,,,,,,,,,,,,,,
117760,45.02711868286133,180.0,35.89353216886521,0.0003,-3.478875055909157,-0.018205043210764417,-1.2159347534179688e-05,15.50667667388916,570,0.2,0.1873046875,0.012540393,,,,,
118784,45.13133239746094,180.0,,,,,,,,,,,,,,,
119808,39.835121154785156,180.0,38.44289394021034,0.0003,-3.525383534282446,-0.01720225934841437,0.0,19.565046310424805,580,0.2,0.17294921875,0.014185858,,,,,
120832,44.035526275634766,180.0,,,,,,,,,,,,,,,
121856,46.07703399658203,180.0,40.03184417486191,0.0003,-3.605650771409273,-0.02246933935821289,0.0,11.433550834655762,590,0.2,0.2095703125,0.01638766,,,,,
122880,47.06499481201172,180.0,,,,,,,,,,,,,,,
122880,,,,,,,,,,,,,303,60,404,180.0,43.90476724
123904,42.25920486450195,180.0,47.95538708567619,0.0003,-3.685793497413397,-0.020699940371559932,0.0,13.547082901000977,600,0.2,0.22822265625,0.018850172,,,,,
124928,43.523948669433594,180.0,,,,,,,,,,,,,,,
125952,42.61764907836914,180.0,45.022986167669295,0.0003,-3.606776801496744,-0.01762590737635037,0.0,22.062124252319336,610,0.2,0.194970703125,0.01817454,,,,,
126976,42.324256896972656,180.0,,,,,,,,,,,,,,,
128000,42.449981689453125,180.0,43.399661681056024,0.0003,-3.614400988817215,-0.020519114192575218,1.7881393432617188e-07,23.250871658325195,620,0.2,0.19013671875,0.018036935,,,,,
129024,45.69237518310547,180.0,,,,,,,,,,,,,,,
130048,44.79058074951172,180.0,43.65000622272491,0.0003,-3.6941694490611554,-0.02086907678167336,0.0,15.919736862182617,630,0.2,0.226220703125,0.016353164,,,,,
131072,44.2861328125,180.0,,,,,,,,,,,,,,,
132096,47.670196533203125,180.0,51.50022093653679,0.0003,-3.6277725994586945,-0.0206627725972794,1.1920928955078125e-07,26.43905258178711,640,0.2,0.232958984375,0.020271128,,,,,
133120,46.144012451171875,180.0,,,,,,,,,,,,,,,
134144,50.423118591308594,180.0,41.89601888656616,0.0003,-3.501947194337845,-0.020073102464084513,0.0,31.77723503112793,650,0.2,0.208154296875,0.018747672,,,,,
135168,47.72881317138672,180.0,,,,,,,,,,,,,,,
136192,51.97943115234375,180.0,43.68993076682091,0.0003,-3.438614842295647,-0.020879670954309405,-1.1920928955078125e-07,18.544836044311523,660,0.2,0.215771484375,0.013253089,,,,,
137216,48.663978576660156,180.0,,,,,,,,,,,,,,,
138240,52.212772369384766,180.0,51.56469949483871,0.0003,-3.3963090285658835,-0.015194493099988904,5.960464477539063e-08,14.211124420166016,670,0.2,0.160791015625,0.012021054,,,,,
139264,56.574771881103516,180.0,,,,,,,,,,,,,,,
140288,50.86620330810547,180.0,41.17990676164627,0.0003,-3.509115570783615,-0.01831778890336864,0.0,22.122879028320312,680,0.2,0.21298828125,0.014081303,,,,,
141312,59.24742889404297,180.0,,,,,,,,,,,,,,,
142336,56.58609390258789,180.0,49.47636412978172,0.0003,-3.4773898787796496,-0.019015668079373427,-1.1920928955078125e-07,20.289417266845703,690,0.2,0.1998046875,0.014296982,,,,,
143360,58.164634704589844,180.0,,,,,,,,,,,,,,,
143360,,,,,,,,,,,,,306,70,467,180.0,49.90318143
144384,52.226234436035156,180.0,49.01445127129555,0.0003,-3.4164041452109815,-0.018875348144501914,0.0,32.051231384277344,700,0.2,0.182958984375,0.014673026,,,,,
145408,59.78777313232422,180.0,,,,,,,,,,,,,,,
146432,60.744850158691406,180.0,50.93062360286713,0.0003,-3.404895646125078,-0.014628320264455397,0.0,29.331607818603516,710,0.2,0.1904296875,0.017503958,,,,,
147456,61.324684143066406,180.0,,,,,,,,,,,,,,,
148480,57.971343994140625,180.0,53.77515858411789,0.0003,-3.4866448625922204,-0.016233628994086757,0.0,16.96068000793457,720,0.2,0.19189453125,0.018437183,,,,,
149504,55.65081024169922,180.0,,,,,,,,,,,,,,,
150528,54.837989807128906,180.0,42.0662255525589,0.0003,-3.530274850875139,-0.014539968583267181,1.1920928955078125e-07,14.414125442504883,730,0.2,0.174072265625,0.013359716,,,,,
151552,55.38941192626953,180.0,,,,,,,,,,,,,,,
152576,56.023521423339844,180.0,48.72055875658989,0.0003,-3.465908345580101,-0.011562181447516195,-3.814697265625e-06,19.69482421875,740,0.2,0.150830078125,0.012506368,,,,,
153600,63.23004913330078,180.0,,,,,,,,,,,,,,,
154624,60.09288024902344,180.0,52.04722265005112,0.0003,-3.434583943337202,-0.0137229262792971,0.0,34.53799057006836,750,0.2,0.1568359375,0.014968069,,,,,
155648,63.42975616455078,180.0,,,,,,,,,,,,,,,
156672,58.809600830078125,180.0,46.19064644575119,0.0003,-3.463822229206562,-0.014398349614930339,0.0,15.691624641418457,760,0.2,0.176171875,0.013374671,,,,,
157696,64.48491668701172,180.0,,,,,,,,,,,,,,,
158720,63.51774215698242,180.0,49.35450738072395,0.0003,-3.456839359551668,-0.017652154188544954,5.960464477539063e-08,16.022872924804688,770,0.2,0.19404296875,0.015796637,,,,,
159744,62.904605865478516,180.0,,,,,,,,,,,,,,,
160768,63.12886428833008,180.0,43.6256729722023,0.0003,-3.410342066735029,-0.01642404964368325,0.0,21.944046020507812,780,0.2,0.21318359375,0.01919324,,,,,
161792,62.98574447631836,180.0,,,,,,,,,,,,,,,
162816,61.538063049316406,180.0,49.995432102680205,0.0003,-3.3389491021633146,-0.020226300176000224,0.0,22.22517204284668,790,0.2,0.207080078125,0.018341929,,,,,
163840,66.58746337890625,180.0,,,,,,,,,,,,,,,
163840,,,,,,,,,,,,,308,80,531,180.0,60.87934059000001
164864,67.36707305908203,180.0,38.109630417823794,0.0003,-3.1769650503993034,-0.017779631810844874,0.0,17.45153045654297,800,0.2,0.222900390625,0.019405326,,,,,
165888,62.77714538574219,180.0,,,,,,,,,,,,,,,
166912,63.70182800292969,180.0,47.44600060582161,0.0003,-3.152633909881115,-0.011067145309061744,0.0,30.31288719177246,810,0.2,0.13837890625,0.010518296,,,,,
167936,64.4576644897461,180.0,,,,,,,,,,,,,,,
168960,67.43871307373047,180.0,40.03195856511593,0.0003,-3.2986651100218296,-0.019448084037139778,1.1920928955078125e-07,15.218010902404785,820,0.2,0.221142578125,0.016894747,,,,,
169984,67.32079315185547,180.0,,,,,,,,,,,,,,,
171008,64.41620635986328,180.0,51.29043348431587,0.0003,-3.3877549670636653,-0.01926989977218909,0.0,18.901866912841797,830,0.2,0.22783203125,0.018852802,,,,,
172032,69.68569946289062,180.0,,,,,,,,,,,,,,,
173056,62.801944732666016,180.0,50.17682062983513,0.0003,-3.390937051177025,-0.01152252385072643,0.0,23.1688289642334,840,0.2,0.152685546875,0.014865606,,,,,
174080,64.34978485107422,180.0,,,,,,,,,,,,,,,
175104,67.23458862304688,180.0,47.30390757918358,0.0003,-3.316476199030876,-0.010564886091742665,-1.1920928955078125e-07,19.442251205444336,850,0.2,0.15087890625,0.011641894,,,,,
176128,67.67857360839844,180.0,,,,,,,,,,,,,,,
177152,64.80575561523438,180.0,44.6160410284996,0.0003,-3.3755631670355797,-0.01095342862245161,0.0,21.69746971130371,860,0.2,0.146240234375,0.015145512,,,,,
178176,67.85314178466797,180.0,,,,,,,,,,,,,,,
179200,67.16590881347656,180.0,49.93996274471283,0.0003,-3.46772193685174,-0.01284062453050865,5.960464477539063e-08,22.000133514404297,870,0.2,0.1900390625,0.01396307,,,,,
180224,67.07624816894531,180.0,,,,,,,,,,,,,,,
181248,62.937156677246094,180.0,50.54809746742249,0.0003,-3.5257724687457084,-0.01230806325620506,-4.76837158203125e-07,29.309938430786133,880,0.2,0.16220703125,0.016434504,,,,,
182272,63.32760238647461,180.0,,,,,,,,,,,,,,,
183296,67.1315689086914,180.0,57.245435297489166,0.0003,-3.574895156174898,-0.013776372429856566,0.0,44.95811462402344,890,0.2,0.2056640625,0.015891496,,,,,
184320,63.96153259277344,180.0,,,,,,,,,,,,,,,
184320,,,,,,,,,,,,,309,90,595,180.0,67.00538295999999
185344,66.74443054199219,180.0,53.82169005870819,0.0003,-3.5528971031308174,-0.01457421885424992,0.0,23.860984802246094,900,0.2,0.203271484375,0.0140963225,,,,,
186368,65.3732681274414,180.0,,,,,,,,,,,,,,,
187392,69.09738159179688,180.0,61.891350489854815,0.0003,-3.5409528903663157,-0.013689027691725641,5.960464477539063e-08,32.05237579345703,910,0.2,0.162158203125,0.0121766925,,,,,
188416,69.38130187988281,180.0,,,,,,,,,,,,,,,
189440,67.70085144042969,180.0,54.58563687205314,0.0003,-3.557667297124863,-0.01257430517434841,-1.1920928955078125e-07,24.02777862548828,920,0.2,0.1859375,0.015682505,,,,,
190464,63.56033706665039,180.0,,,,,,,,,,,,,,,
191488,66.48095703125,180.0,52.89399296045303,0.0003,-3.543817702680826,-0.014464081876212731,0.0,29.09983253479004,930,0.2,0.20576171875,0.017604737,,,,,
192512,64.17440032958984,180.0,,,,,,,,,,,,,,,
193536,67.88028717041016,180.0,54.442728352546695,0.0003,-3.513250583410263,-0.01665585524751805,-1.1920928955078125e-07,41.265907287597656,940,0.2,0.223486328125,0.016649457,,,,,
194560,72.04254150390625,180.0,,,,,,,,,,,,,,,
195584,72.83455657958984,180.0,51.95330284237862,0.0003,-3.502475421130657,-0.015328765867161564,0.0,20.42531967163086,950,0.2,0.190087890625,0.014878817,,,,,
196608,72.79216003417969,180.0,,,,,,,,,,,,,,,
197632,70.54803466796875,180.0,55.72222604751587,0.0003,-3.4929249987006186,-0.01292455970105948,1.1920928955078125e-07,26.751047134399414,960,0.2,0.1486328125,0.016461253,,,,,
198656,73.5113754272461,180.0,,,,,,,,,,,,,,,
199680,67.97937774658203,180.0,59.10156936645508,0.0003,-3.5350679628551007,-0.017359820441924967,0.0,32.87538146972656,970,0.2,0.210986328125,0.017745044,,,,,
200704,71.28117370605469,180.0,,,,,,,,,,,,,,,
201728,70.02446746826172,180.0,59.5660621881485,0.0003,-3.555816552042961,-0.015995282905350905,0.0,20.413623809814453,980,0.2,0.230517578125,0.016770545,,,,,
202752,67.77296447753906,180.0,,,,,,,,,,,,,,,
203776,64.59679412841797,180.0,54.52789973020553,0.0003,-3.574144943058491,-0.014027643523877486,0.0,33.28891372680664,990,0.2,0.204248046875,0.015622396,,,,,
204800,67.70768737792969,180.0,,,,,,,,,,,,,,,
204800,,,,,,,,,,,,,310,100,659,180.0,69.32371411999999
205824,67.47642517089844,180.0,53.61553577184677,0.0003,-3.5779488392174246,-0.01562908948981203,1.1920928955078125e-07,26.805179595947266,1000,0.2,0.209130859375,0.014970617,,,,,
206848,69.30760955810547,180.0,,,,,,,,,,,,,,,
207872,67.74250793457031,180.0,59.414251792430875,0.0003,-3.5386352501809597,-0.012961920641828328,0.0,32.65298843383789,1010,0.2,0.1931640625,0.016256912,,,,,
208896,67.9208984375,180.0,,,,,,,,,,,,,,,
209920,70.40623474121094,180.0,58.775998598337175,0.0003,-3.515938860177994,-0.012720770209853072,-1.1920928955078125e-07,45.378509521484375,1020,0.2,0.17138671875,0.014301204,,,,,
210944,73.36713409423828,180.0,,,,,,,,,,,,,,,
211968,71.03528594970703,180.0,51.41815297603607,0.0003,-3.5033908039331436,-0.01476524709869409,0.0,20.58638572692871,1030,0.2,0.207861328125,0.015222648,,,,,
212992,71.61181640625,180.0,,,,,,,,,,,,,,,
214016,70.29898071289062,180.0,55.94920797348023,0.0003,-3.5388610914349554,-0.017393219185760245,0.0,19.519548416137695,1040,0.2,0.22421875,0.017680176,,,,,
215040,70.34226989746094,180.0,,,,,,,,,,,,,,,
216064,74.85295104980469,180.0,54.933459132909775,0.0003,-3.5444912157952784,-0.010854394045600202,0.0,37.6244010925293,1050,0.2,0.1796875,0.014998112,,,,,
217088,71.0519027709961,180.0,,,,,,,,,,,,,,,
218112,72.60508728027344,180.0,60.225357323884964,0.0003,-3.5544426046311854,-0.017105371614161414,0.0,28.497005462646484,1060,0.2,0.23720703125,0.015707763,,,,,
219136,74.98095703125,180.0,,,,,,,,,,,,,,,
220160,71.79335021972656,180.0,59.76535202860832,0.0003,-3.534586165100336,-0.016770017348608234,0.0,11.750980377197266,1070,0.2,0.19404296875,0.017205566,,,,,
221184,70.1096420288086,180.0,,,,,,,,,,,,,,,
222208,70.73391723632812,180.0,55.44721258878708,0.0003,-3.5454181760549544,-0.011725891008973121,-1.1920928955078125e-07,23.323482513427734,1080,0.2,0.15576171875,0.013689815,,,,,
223232,74.9508285522461,180.0,,,,,,,,,,,,,,,
224256,71.1684341430664,180.0,63.61468533873558,0.0003,-3.5267492666840554,-0.012863923245458864,0.0,43.38552474975586,1090,0.2,0.16689453125,0.015923295,,,,,
225280,74.1108169555664,180.0,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,312,110,720,180.0,72.38191653
226304,73.62603759765625,180.0,56.62228316068649,0.0003,-3.5043060444295406,-0.010688201317680068,1.1920928955078125e-07,32.23976135253906,1100,0.2,0.16669921875,0.01654178,,,,,
227328,71.52852630615234,180.0,,,,,,,,,,,,,,,
228352,77.64117431640625,180.0,52.52478877902031,0.0003,-3.4838863857090474,-0.014859132673882414,0.0,22.97756004333496,1110,0.2,0.216015625,0.016421277,,,,,
229376,74.42430114746094,180.0,,,,,,,,,,,,,,,
230400,80.82025146484375,180.0,65.50250661969184,0.0003,-3.503290347009897,-0.009776312111353037,0.0,29.063880920410156,1120,0.2,0.137451171875,0.011971464,,,,,
231424,74.60209655761719,180.0,,,,,,,,,,,,,,,
232448,72.24711608886719,180.0,57.330287379026416,0.0003,-3.480292997509241,-0.010427637252723799,0.0,29.689353942871094,1130,0.2,0.174462890625,0.014103113,,,,,
233472,74.12712097167969,180.0,,,,,,,,,,,,,,,
