eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/approx_kl,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations
180.0,1024,13.532966613769531,,,,,,,,,,,,,,,
180.0,2048,12.5138578414917,,,,,,,,,,,,,,,
180.0,3072,13.778783798217773,10,5.160556316375732,-0.0003895759582519531,0.2,0.4283203125,0.0003,-0.041092222710722125,-5.864387162029743,14.952975219488144,0.027212435,,,,,
180.0,4096,12.623719215393066,,,,,,,,,,,,,,,
180.0,5120,12.490669250488281,20,4.235036373138428,0.0,0.2,0.38984375,0.0003,-0.04210097267205128,-5.83155083656311,10.647792585939168,0.023138825,,,,,
180.0,6144,12.542858123779297,,,,,,,,,,,,,,,
180.0,7168,14.034661293029785,30,10.078594207763672,0.0,0.2,0.3658203125,0.0003,-0.040940668198163624,-5.805304269492626,17.94217815697193,0.022400048,,,,,
180.0,8192,13.238465309143066,,,,,,,,,,,,,,,
180.0,9216,13.114757537841797,40,3.3628756999969482,2.980232238769531e-07,0.2,0.341943359375,0.0003,-0.03694367862044601,-5.7856294646859165,13.740297788381577,0.024302084,,,,,
180.0,10240,12.839872360229492,,,,,,,,,,,,,,,
180.0,11264,13.66462516784668,50,6.144163608551025,0.0,0.2,0.36015625,0.0003,-0.03769782885792665,-5.749026650190354,14.592679460346698,0.023172796,,,,,
180.0,12288,13.088443756103516,,,,,,,,,,,,,,,
180.0,13312,14.035602569580078,60,4.758699417114258,5.960464477539063e-08,0.2,0.32802734375,0.0003,-0.03599723355146125,-5.752477994561195,15.304169660806656,0.021420581,,,,,
180.0,14336,13.062677383422852,,,,,,,,,,,,,,,
180.0,15360,13.836448669433594,70,9.778462409973145,5.960464477539063e-08,0.2,0.362841796875,0.0003,-0.03771962478640489,-5.728866980969906,14.502509616315365,0.023821734,,,,,
180.0,16384,13.435440063476562,,,,,,,,,,,,,,,
180.0,17408,14.186594009399414,80,4.6272478103637695,0.0,0.2,0.347119140625,0.0003,-0.03432753326196689,-5.69610915929079,13.871043075621127,0.022594284,,,,,
180.0,18432,14.174718856811523,,,,,,,,,,,,,,,
180.0,19456,13.512765884399414,90,5.946559429168701,0.0,0.2,0.32314453125,0.0003,-0.03445002815424232,-5.692329178750515,17.310702669620515,0.022228425,,,,,
180.0,20480,12.528131484985352,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,13.33009505,227,90,180.0,10
180.0,21504,13.152246475219727,100,4.813562870025635,0.0,0.2,0.379638671875,0.0003,-0.03943824572779704,-5.651162977516651,12.248431235551834,0.022324413,,,,,
180.0,22528,13.688079833984375,,,,,,,,,,,,,,,
180.0,23552,13.45801830291748,110,6.111534595489502,0.0,0.2,0.345166015625,0.0003,-0.03578600131731946,-5.617105525732041,11.28828881457448,0.021857314,,,,,
180.0,24576,13.888938903808594,,,,,,,,,,,,,,,
180.0,25600,15.016416549682617,120,9.767003059387207,-1.1920928955078125e-07,0.2,0.316845703125,0.0003,-0.03514821293647401,-5.608099360764027,15.490499760210515,0.021100994,,,,,
180.0,26624,13.237695693969727,,,,,,,,,,,,,,,
180.0,27648,13.812116622924805,130,6.00297212600708,-1.1920928955078125e-07,0.2,0.3875,0.0003,-0.04038211996958126,-5.5548204451799394,13.13025768622756,0.02456275,,,,,
180.0,28672,13.753437042236328,,,,,,,,,,,,,,,
180.0,29696,13.031623840332031,140,9.363009452819824,-1.1920928955078125e-07,0.2,0.340625,0.0003,-0.03494639719647239,-5.5331523478031155,15.535655018687248,0.021840647,,,,,
180.0,30720,14.818086624145508,,,,,,,,,,,,,,,
180.0,31744,14.979400634765625,150,6.814518451690674,0.0,0.2,0.360400390625,0.0003,-0.039109260904660915,-5.474598591029644,13.317917335033417,0.022539057,,,,,
180.0,32768,14.906551361083984,,,,,,,,,,,,,,,
180.0,33792,14.88440227508545,160,6.722173690795898,1.1920928955078125e-07,0.2,0.369140625,0.0003,-0.03910042456700467,-5.447105821967125,14.50885251313448,0.021279601,,,,,
180.0,34816,13.53676986694336,,,,,,,,,,,,,,,
180.0,35840,15.516615867614746,170,9.297088623046875,0.0,0.2,0.35322265625,0.0003,-0.036427936519612555,-5.383158861100673,16.40586499273777,0.020598248,,,,,
180.0,36864,13.697372436523438,,,,,,,,,,,,,,,
180.0,37888,15.21115779876709,180,8.746356964111328,-1.1920928955078125e-07,0.2,0.344189453125,0.0003,-0.03270333929540357,-5.347642238438129,11.8200460575521,0.021578886,,,,,
180.0,38912,14.543766975402832,,,,,,,,,,,,,,,
180.0,39936,14.90576171875,190,12.490340232849121,0.0,0.2,0.355078125,0.0003,-0.03869396192312706,-5.310272897779941,14.075982062518596,0.021510307,,,,,
180.0,40960,14.494771003723145,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,14.486138450000004,242,169,180.0,20
180.0,41984,14.164274215698242,200,8.852437973022461,0.0,0.2,0.324853515625,0.0003,-0.0321488631379907,-5.288646773993969,15.867688898742198,0.019990392,,,,,
180.0,43008,15.018957138061523,,,,,,,,,,,,,,,
180.0,44032,15.254743576049805,210,10.014023780822754,0.0,0.2,0.3126953125,0.0003,-0.03232286763668526,-5.294282299280167,16.63219991773367,0.02097303,,,,,
180.0,45056,13.757392883300781,,,,,,,,,,,,,,,
