eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/policy_gradient_loss,train/loss,train/clip_fraction,train/n_updates,train/approx_kl,train/clip_range,train/entropy_loss,train/explained_variance,train/value_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed
180.0,13.417792320251465,60416,-0.01630046272694017,12.417043685913086,0.01767578125,290,0.0060653985,0.2,-5.647972115874291,0.0,16.92039261572063,3e-05,,,,,
180.0,14.081925392150879,61440,,,,,,,,,,,,,,,
,,61440,,,,,,,,,,,14.531835310000002,180.0,298,30,205
180.0,14.178838729858398,62464,-0.019440729718553484,12.679203033447266,0.0271484375,300,0.0056519643,0.2,-5.641313915699721,-1.1920928955078125e-07,19.633945040591062,3e-05,,,,,
180.0,14.626913070678711,63488,,,,,,,,,,,,,,,
180.0,15.214614868164062,64512,-0.018151468186988495,12.589754104614258,0.02216796875,310,0.006139203,0.2,-5.628767375648022,0.0,17.518411842361093,3e-05,,,,,
180.0,13.81118392944336,65536,,,,,,,,,,,,,,,
180.0,14.603076934814453,66560,-0.023919067750830435,23.078561782836914,0.035107421875,320,0.007855398,0.2,-5.620161397755146,0.0,17.128840082883833,3e-05,,,,,
180.0,13.716611862182617,67584,,,,,,,,,,,,,,,
180.0,14.210026741027832,68608,-0.01703530847953516,9.99277114868164,0.01875,330,0.0057733185,0.2,-5.607253363728523,0.0,18.593324264883996,3e-05,,,,,
180.0,15.598967552185059,69632,,,,,,,,,,,,,,,
180.0,15.938815116882324,70656,-0.01691977763621253,9.683035850524902,0.011328125,340,0.0055577094,0.2,-5.592358513176441,0.0,17.022815699130298,3e-05,,,,,
180.0,12.95318603515625,71680,,,,,,,,,,,,,,,
180.0,14.326079368591309,72704,-0.019612515259723295,14.879441261291504,0.02431640625,350,0.0063216304,0.2,-5.581591525673867,0.0,19.00745370462537,3e-05,,,,,
180.0,16.065553665161133,73728,,,,,,,,,,,,,,,
180.0,13.690303802490234,74752,-0.020140245676157065,8.335750579833984,0.02060546875,360,0.0063546225,0.2,-5.578435443341732,0.0,19.41598327122629,3e-05,,,,,
180.0,15.557332992553711,75776,,,,,,,,,,,,,,,
180.0,15.252280235290527,76800,-0.018742686898985995,7.02620792388916,0.0341796875,370,0.0067467922,0.2,-5.568941245228052,0.0,16.932148756831886,3e-05,,,,,
180.0,15.802824974060059,77824,,,,,,,,,,,,,,,
180.0,14.527570724487305,78848,-0.02146187970720348,10.678384780883789,0.02333984375,380,0.0070150252,0.2,-5.552225086092949,0.0,18.550157108157872,3e-05,,,,,
180.0,16.009492874145508,79872,,,,,,,,,,,,,,,
180.0,15.533195495605469,80896,-0.01594129033765057,12.973655700683594,0.021484375,390,0.005431221,0.2,-5.533899009227753,0.0,17.601438752934335,3e-05,,,,,
180.0,15.16853141784668,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,15.17290402,180.0,299,40,273
180.0,15.203546524047852,82944,-0.021105084201553836,11.460213661193848,0.02646484375,400,0.0072336835,0.2,-5.517493320256472,0.0,17.920862939208746,3e-05,,,,,
180.0,14.791901588439941,83968,,,,,,,,,,,,,,,
180.0,15.655309677124023,84992,-0.021148906967937364,4.477778911590576,0.021826171875,410,0.007502989,0.2,-5.49156169295311,0.0,18.072343232110143,3e-05,,,,,
180.0,14.80698013305664,86016,,,,,,,,,,,,,,,
180.0,15.915398597717285,87040,-0.01925324714720773,11.038774490356445,0.025244140625,420,0.006891332,0.2,-5.462196047604084,0.0,18.73254723697901,3e-05,,,,,
180.0,15.419952392578125,88064,,,,,,,,,,,,,,,
180.0,15.320796012878418,89088,-0.018450680655951145,7.397485733032227,0.02412109375,430,0.006113976,0.2,-5.441450060904026,0.0,19.46290805377066,3e-05,,,,,
180.0,16.46709442138672,90112,,,,,,,,,,,,,,,
180.0,15.973790168762207,91136,-0.015139518186333589,12.47620677947998,0.0138671875,440,0.0053388905,0.2,-5.4143498435616495,0.0,21.235872484371065,3e-05,,,,,
180.0,19.079193115234375,92160,,,,,,,,,,,,,,,
180.0,15.539620399475098,93184,-0.02212119178402645,9.918238639831543,0.0328125,450,0.0078019807,0.2,-5.3828982301056385,0.0,19.04098627232015,3e-05,,,,,
180.0,16.95726776123047,94208,,,,,,,,,,,,,,,
180.0,17.889368057250977,95232,-0.01846299732060288,8.427495956420898,0.024560546875,460,0.0063744504,0.2,-5.372546032816172,0.0,17.95657360702753,3e-05,,,,,
180.0,15.848577499389648,96256,,,,,,,,,,,,,,,
180.0,16.789081573486328,97280,-0.02238890058033576,16.39690589904785,0.040185546875,470,0.0078975465,0.2,-5.355059566348791,0.0,15.821768385916949,3e-05,,,,,
180.0,16.028961181640625,98304,,,,,,,,,,,,,,,
180.0,16.843402862548828,99328,-0.01804806018990348,17.862390518188477,0.01494140625,480,0.006306515,0.2,-5.3432303361594675,0.0,19.744250844419003,3e-05,,,,,
180.0,16.505102157592773,100352,,,,,,,,,,,,,,,
180.0,17.423294067382812,101376,-0.01817770841589663,16.159908294677734,0.0234375,490,0.0062492313,0.2,-5.330960181355477,0.0,19.103030344843866,3e-05,,,,,
180.0,15.192205429077148,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,16.11949819,180.0,298,50,343
180.0,16.680452346801758,103424,-0.013114610252887359,14.139229774475098,0.006494140625,500,0.004808969,0.2,-5.30711388811469,0.0,21.405613113194704,3e-05,,,,,
180.0,14.853041648864746,104448,,,,,,,,,,,,,,,
180.0,16.907499313354492,105472,-0.01653001823251543,12.130061149597168,0.015087890625,510,0.005605491,0.2,-5.284361883252859,0.0,18.525556516647338,3e-05,,,,,
180.0,16.243480682373047,106496,,,,,,,,,,,,,,,
180.0,17.991943359375,107520,-0.01821914538686542,10.78042984008789,0.02734375,520,0.0070846756,0.2,-5.247800944000483,1.1920928955078125e-07,16.53893221877515,3e-05,,,,,
180.0,18.949832916259766,108544,,,,,,,,,,,,,,,
180.0,15.596052169799805,109568,-0.015048992891024682,15.788528442382812,0.011376953125,530,0.005632811,0.2,-5.206633665412665,0.0,19.387993806228042,3e-05,,,,,
180.0,20.956581115722656,110592,,,,,,,,,,,,,,,
180.0,17.260513305664062,111616,-0.01575525828593527,5.342210292816162,0.01357421875,540,0.0048576426,0.2,-5.167353653162718,-1.1920928955078125e-07,21.32972667962313,3e-05,,,,,
180.0,18.144474029541016,112640,,,,,,,,,,,,,,,
180.0,18.283111572265625,113664,-0.016288573641941185,20.412755966186523,0.018408203125,550,0.0049284,0.2,-5.155335809290409,0.0,18.935134670883418,3e-05,,,,,
180.0,16.995988845825195,114688,,,,,,,,,,,,,,,
180.0,19.80950164794922,115712,-0.01519333131836902,9.785176277160645,0.0169921875,560,0.0060254745,0.2,-5.142656107246876,0.0,19.80211217775941,3e-05,,,,,
180.0,20.126890182495117,116736,,,,,,,,,,,,,,,
180.0,19.93584442138672,117760,-0.018374062391376355,8.630670547485352,0.022998046875,570,0.0065461136,0.2,-5.1159162551164625,0.0,19.242046105116607,3e-05,,,,,
180.0,19.43994903564453,118784,,,,,,,,,,,,,,,
180.0,18.602245330810547,119808,-0.01662358841567766,14.67443561553955,0.01533203125,580,0.0058908584,0.2,-5.08335815295577,-1.1920928955078125e-07,17.649282231926918,3e-05,,,,,
180.0,19.584821701049805,120832,,,,,,,,,,,,,,,
180.0,18.935518264770508,121856,-0.013723842439503642,21.229084014892578,0.01044921875,590,0.0046883775,0.2,-5.04711887165904,0.0,20.34705647751689,3e-05,,,,,
180.0,20.853282928466797,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,17.95443862,180.0,298,60,411
180.0,18.80255126953125,123904,-0.015436495009998908,20.33091926574707,0.015185546875,600,0.005524506,0.2,-5.020333988964557,0.0,19.658667803928257,3e-05,,,,,
180.0,19.885717391967773,124928,,,,,,,,,,,,,,,
180.0,21.1152400970459,125952,-0.015629808278026756,21.972448348999023,0.017236328125,610,0.0055154273,0.2,-5.0026424586772915,0.0,18.851941200718283,3e-05,,,,,
180.0,19.849594116210938,126976,,,,,,,,,,,,,,,
180.0,20.020118713378906,128000,-0.018149127135257005,14.275139808654785,0.024365234375,620,0.0061362665,0.2,-4.999938307702541,0.0,18.8451258957386,3e-05,,,,,
180.0,17.549726486206055,129024,,,,,,,,,,,,,,,
180.0,20.834331512451172,130048,-0.01805167483362311,16.15251922607422,0.0142578125,630,0.0066900607,0.2,-4.996542412787676,0.0,16.998356658220292,3e-05,,,,,
180.0,21.83780288696289,131072,,,,,,,,,,,,,,,
180.0,21.75621795654297,132096,-0.016391432611999334,9.706281661987305,0.016650390625,640,0.006357978,0.2,-4.994554335623979,0.0,18.66364681981504,3e-05,,,,,
180.0,18.297462463378906,133120,,,,,,,,,,,,,,,
180.0,19.70526885986328,134144,-0.014568358381438884,15.861133575439453,0.0138671875,650,0.005878966,0.2,-4.989862049371004,-5.4717063903808594e-05,16.44872864931822,3e-05,,,,,
180.0,21.458463668823242,135168,,,,,,,,,,,,,,,
180.0,20.76995086669922,136192,-0.015547408766724401,7.991790294647217,0.014599609375,660,0.0057908436,0.2,-4.981758204102516,0.0,19.672680056095125,3e-05,,,,,
180.0,19.89061164855957,137216,,,,,,,,,,,,,,,
180.0,20.518482208251953,138240,-0.013614042037079343,13.29080867767334,0.01123046875,670,0.0056213182,0.2,-4.963329158723354,0.0,19.87823840752244,3e-05,,,,,
180.0,20.303367614746094,139264,,,,,,,,,,,,,,,
180.0,20.60063362121582,140288,-0.018312645881815116,10.850580215454102,0.019287109375,680,0.0070637558,0.2,-4.934718640893697,0.0,20.00526874139905,3e-05,,,,,
180.0,22.313461303710938,141312,,,,,,,,,,,,,,,
180.0,19.161819458007812,142336,-0.014461865893099456,6.769109725952148,0.015966796875,690,0.00606063,0.2,-4.911229784041643,0.0,16.474226910248397,3e-05,,,,,
180.0,20.71758460998535,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,20.75444341,180.0,298,70,480
180.0,22.096275329589844,144384,-0.018593955510368687,8.977783203125,0.024462890625,700,0.0056184335,0.2,-4.886435636878014,0.0,17.601634209230543,3e-05,,,,,
180.0,21.304325103759766,145408,,,,,,,,,,,,,,,
180.0,22.604385375976562,146432,-0.016634186812734698,15.942863464355469,0.019189453125,710,0.00678213,0.2,-4.836553936451674,0.0,20.064712104201316,3e-05,,,,,
180.0,22.117765426635742,147456,,,,,,,,,,,,,,,
180.0,20.7979736328125,148480,-0.019154956081183627,14.724093437194824,0.023828125,720,0.0070814984,0.2,-4.79576755464077,-1.1920928955078125e-07,19.52018015086651,3e-05,,,,,
180.0,23.71214485168457,149504,,,,,,,,,,,,,,,
180.0,21.633358001708984,150528,-0.01632663174896152,16.435688018798828,0.0224609375,730,0.006819519,0.2,-4.768414659053088,0.0,18.166949808970095,3e-05,,,,,
180.0,23.62049102783203,151552,,,,,,,,,,,,,,,
180.0,21.09950065612793,152576,-0.014925450719965738,13.622963905334473,0.01650390625,740,0.0057135643,0.2,-4.737667651474476,0.0,19.17542619332671,3e-05,,,,,
180.0,25.049182891845703,153600,,,,,,,,,,,,,,,
180.0,26.66958236694336,154624,-0.014113258300130837,13.223217964172363,0.009521484375,750,0.005026005,0.2,-4.705864799767733,0.0,19.366189242899416,3e-05,,,,,
180.0,24.84014320373535,155648,,,,,,,,,,,,,,,
180.0,24.299659729003906,156672,-0.015864796160894912,9.309090614318848,0.014404296875,760,0.005930527,0.2,-4.7038337625563145,0.0,20.014890091121195,3e-05,,,,,
180.0,22.44114112854004,157696,,,,,,,,,,,,,,,
180.0,26.53597068786621,158720,-0.016575595863287163,13.42027759552002,0.013232421875,770,0.007117208,0.2,-4.685735484957695,0.0,20.653803526982664,3e-05,,,,,
180.0,26.50017738342285,159744,,,,,,,,,,,,,,,
180.0,25.465904235839844,160768,-0.01418682974026524,6.852712154388428,0.018310546875,780,0.006104728,0.2,-4.639256989210844,0.0,17.085696284845472,3e-05,,,,,
180.0,25.183090209960938,161792,,,,,,,,,,,,,,,
180.0,25.442026138305664,162816,-0.014529794211193802,6.574240684509277,0.013671875,790,0.004944437,0.2,-4.62870818451047,0.0,18.7159035615623,3e-05,,,,,
180.0,27.307327270507812,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,25.02654757,180.0,298,80,548
180.0,29.71094512939453,164864,-0.01603876634289918,19.445377349853516,0.017529296875,800,0.0058120657,0.2,-4.598432493209839,-1.1920928955078125e-07,19.857676316052675,3e-05,,,,,
180.0,27.50954246520996,165888,,,,,,,,,,,,,,,
180.0,27.491287231445312,166912,-0.01526501388361794,12.830020904541016,0.0166015625,810,0.006552319,0.2,-4.562551537156105,0.0,19.643491450697184,3e-05,,,,,
180.0,28.686092376708984,167936,,,,,,,,,,,,,,,
180.0,27.26217269897461,168960,-0.011622444209479,9.921682357788086,0.009033203125,820,0.0052210577,0.2,-4.527624318003655,0.0,17.20981273725629,3e-05,,,,,
180.0,27.0374755859375,169984,,,,,,,,,,,,,,,
180.0,25.864856719970703,171008,-0.013504327278860728,23.889875411987305,0.011865234375,830,0.0048311865,0.2,-4.506411178410053,1.7881393432617188e-07,18.378950687497856,3e-05,,,,,
180.0,29.52230453491211,172032,,,,,,,,,,,,,,,
180.0,29.24102210998535,173056,-0.013137046463089063,11.98979377746582,0.0134765625,840,0.00516632,0.2,-4.4886755585670475,0.0,16.7865304403007,3e-05,,,,,
180.0,27.401893615722656,174080,,,,,,,,,,,,,,,
180.0,29.1591796875,175104,-0.014262408849026543,8.972439765930176,0.022607421875,850,0.005308873,0.2,-4.455704570561648,0.0,20.43771713003516,3e-05,,,,,
180.0,28.975704193115234,176128,,,,,,,,,,,,,,,
180.0,31.027359008789062,177152,-0.014426849273149855,8.721927642822266,0.02158203125,860,0.006862468,0.2,-4.4013321928679945,0.0,18.53650625832379,3e-05,,,,,
180.0,30.68008041381836,178176,,,,,,,,,,,,,,,
180.0,31.58079719543457,179200,-0.013713710349111351,19.098052978515625,0.015380859375,870,0.005116048,0.2,-4.372073052078486,0.0,17.534701723605394,3e-05,,,,,
180.0,31.91480827331543,180224,,,,,,,,,,,,,,,
180.0,33.0816764831543,181248,-0.014335994332213886,9.935622215270996,0.01474609375,880,0.0059637344,0.2,-4.3463984347879885,0.0,18.594560432434083,3e-05,,,,,
180.0,34.54566192626953,182272,,,,,,,,,,,,,,,
180.0,35.05542755126953,183296,-0.016047744010757016,22.8366756439209,0.02060546875,890,0.0050270846,0.2,-4.33961671218276,0.0,19.58188300654292,3e-05,,,,,
180.0,34.93457794189453,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,29.950069669999998,180.0,298,90,617
180.0,33.65980911254883,185344,-0.011170121487521101,5.933306694030762,0.00888671875,900,0.0042578815,0.2,-4.33705452606082,0.0,21.212505243718624,3e-05,,,,,
180.0,32.51033401489258,186368,,,,,,,,,,,,,,,
180.0,33.1804313659668,187392,-0.013349461689358577,27.216413497924805,0.01494140625,910,0.0061869984,0.2,-4.301512391865254,0.0,19.193794226646425,3e-05,,,,,
180.0,33.63471603393555,188416,,,,,,,,,,,,,,,
180.0,31.819082260131836,189440,-0.013234497283701786,21.071407318115234,0.01455078125,920,0.004839454,0.2,-4.274458807706833,0.0,20.38795927837491,3e-05,,,,,
180.0,36.93294143676758,190464,,,,,,,,,,,,,,,
180.0,36.08730697631836,191488,-0.014591427505365573,12.630925178527832,0.015673828125,930,0.005407355,0.2,-4.2651725195348265,0.0,19.279691277444364,3e-05,,,,,
180.0,34.96417236328125,192512,,,,,,,,,,,,,,,
180.0,36.40869903564453,193536,-0.012131845180920208,11.584755897521973,0.010498046875,940,0.0048954356,0.2,-4.242741515487433,0.0,19.12429471537471,3e-05,,,,,
180.0,36.813819885253906,194560,,,,,,,,,,,,,,,
180.0,34.16624450683594,195584,-0.010264003023985424,20.768184661865234,0.0078125,950,0.0041150935,0.2,-4.22120621278882,0.0,20.698591607809067,3e-05,,,,,
180.0,35.52687072753906,196608,,,,,,,,,,,,,,,
180.0,35.13872528076172,197632,-0.012876334703469184,20.251224517822266,0.00888671875,960,0.0068463944,0.2,-4.1854227520525455,0.0,20.693672949075697,3e-05,,,,,
180.0,36.62751007080078,198656,,,,,,,,,,,,,,,
180.0,41.616661071777344,199680,-0.017503822752041744,16.54612159729004,0.034130859375,970,0.0077825286,0.2,-4.167079961299896,0.0,18.23719816058874,3e-05,,,,,
180.0,34.87372589111328,200704,,,,,,,,,,,,,,,
180.0,39.76921081542969,201728,-0.011448322732940141,21.62445068359375,0.0123046875,980,0.005062077,0.2,-4.162513270229101,0.0,19.696535474061967,3e-05,,,,,
180.0,37.22043228149414,202752,,,,,,,,,,,,,,,
180.0,41.53721618652344,203776,-0.010858050741808256,14.139629364013672,0.01005859375,990,0.004385225,0.2,-4.124495113641023,0.0,19.689479754865168,3e-05,,,,,
180.0,41.09992980957031,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,36.43327374,180.0,298,100,685
180.0,44.94489288330078,205824,-0.01180187790596392,23.009763717651367,0.012255859375,1000,0.0056539383,0.2,-4.088213381916285,0.0,16.459022911638023,3e-05,,,,,
180.0,44.996849060058594,206848,,,,,,,,,,,,,,,
180.0,45.6591796875,207872,-0.010805501990398625,16.169841766357422,0.00869140625,1010,0.005286663,0.2,-4.0667356960475445,0.0,21.476528318971397,3e-05,,,,,
180.0,46.161903381347656,208896,,,,,,,,,,,,,,,
180.0,39.72813415527344,209920,-0.011777113884090796,10.29149341583252,0.00947265625,1020,0.0055424096,0.2,-4.039548960328102,0.0,19.916938652843236,3e-05,,,,,
180.0,41.29375457763672,210944,,,,,,,,,,,,,,,
180.0,45.566341400146484,211968,-0.009730999702878763,7.493717670440674,0.006494140625,1030,0.0059979917,0.2,-4.006635269522667,0.0,16.235439206287264,3e-05,,,,,
180.0,47.348567962646484,212992,,,,,,,,,,,,,,,
180.0,45.06073760986328,214016,-0.008328729830827797,12.863909721374512,0.006298828125,1040,0.0041348203,0.2,-4.003697830438614,0.0,20.478948640078308,3e-05,,,,,
180.0,47.26993179321289,215040,,,,,,,,,,,,,,,
180.0,45.49066925048828,216064,-0.012228569213039008,8.298975944519043,0.011279296875,1050,0.006848451,0.2,-3.9856404546648263,0.0,18.965328402072192,3e-05,,,,,
180.0,44.171630859375,217088,,,,,,,,,,,,,,,
180.0,44.59468078613281,218112,-0.012286240859975806,10.666303634643555,0.0107421875,1060,0.0059974273,0.2,-3.961617351695895,0.0,19.343080332875253,3e-05,,,,,
180.0,47.77336120605469,219136,,,,,,,,,,,,,,,
180.0,47.662689208984375,220160,-0.014088135652127676,13.171151161193848,0.02470703125,1070,0.0072626495,0.2,-3.9522224884480237,-2.384185791015625e-07,19.0158831179142,3e-05,,,,,
180.0,48.745689392089844,221184,,,,,,,,,,,,,,,
180.0,48.0670166015625,222208,-0.008875037046163926,16.53558349609375,0.005810546875,1080,0.0039398763,0.2,-3.955975050851703,0.0,19.473671074956656,3e-05,,,,,
180.0,48.687355041503906,223232,,,,,,,,,,,,,,,
180.0,49.64985275268555,224256,-0.01419704110303428,7.170820236206055,0.02470703125,1090,0.0071991105,0.2,-3.9568593844771387,0.0,19.76734155267477,3e-05,,,,,
180.0,47.99195861816406,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,46.07711448999999,180.0,299,110,752
180.0,46.34038543701172,226304,-0.011578582572110464,14.476494789123535,0.012548828125,1100,0.0043589873,0.2,-3.9606038466095925,0.0,19.229660004377365,3e-05,,,,,
180.0,46.375572204589844,227328,,,,,,,,,,,,,,,
180.0,47.63553237915039,228352,-0.010569604368356522,14.202783584594727,0.0154296875,1110,0.005734089,0.2,-3.950246835127473,0.0,19.208335335552693,3e-05,,,,,
180.0,49.013214111328125,229376,,,,,,,,,,,,,,,
180.0,47.66008377075195,230400,-0.008642531109944684,19.246042251586914,0.00849609375,1120,0.0038771369,0.2,-3.9364981953054667,-1.1920928955078125e-07,23.66097168698907,3e-05,,,,,
180.0,49.0284309387207,231424,,,,,,,,,,,,,,,
180.0,47.588829040527344,232448,-0.011316396387701388,10.125527381896973,0.00830078125,1130,0.0057369666,0.2,-3.919476442784071,0.0,19.18831674307585,3e-05,,,,,
180.0,49.78154754638672,233472,,,,,,,,,,,,,,,
180.0,51.79129409790039,234496,-0.010442435220465996,21.70307731628418,0.012744140625,1140,0.0057777097,0.2,-3.9079805821180345,0.0,20.24449321627617,3e-05,,,,,
180.0,51.052764892578125,235520,,,,,,,,,,,,,,,
180.0,55.47120666503906,236544,-0.010357654348990764,17.018075942993164,0.014599609375,1150,0.0037541706,0.2,-3.893946201726794,0.0,18.398016273230315,3e-05,,,,,
180.0,52.998207092285156,237568,,,,,,,,,,,,,,,
