eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/approx_kl,train/loss,train/n_updates,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed
13.580584526062012,1024,180.0,,,,,,,,,,,,,,,
14.552457809448242,2048,180.0,,,,,,,,,,,,,,,
14.660902976989746,3072,180.0,0.399755859375,0.024972344,12.2889986038208,10,0.0003,41.711789545416835,0.2,-5.86653151512146,-0.0003960132598876953,-0.03877987664163811,,,,,
14.424997329711914,4096,180.0,,,,,,,,,,,,,,,
14.667436599731445,5120,180.0,0.395947265625,0.026403867,13.158900260925293,20,0.0003,36.58342824280262,0.2,-5.833017760515213,-2.384185791015625e-07,-0.036154850994353185,,,,,
13.830999374389648,6144,180.0,,,,,,,,,,,,,,,
13.539060592651367,7168,180.0,0.376611328125,0.022631725,20.900312423706055,30,0.0003,36.86183857321739,0.2,-5.809532544016838,0.0,-0.036892018566140904,,,,,
13.256503105163574,8192,180.0,,,,,,,,,,,,,,,
14.118075370788574,9216,180.0,0.32607421875,0.023352081,38.958621978759766,40,0.0003,51.06954628527164,0.2,-5.7873474404215814,-1.1920928955078125e-07,-0.03166259086865466,,,,,
14.408093452453613,10240,180.0,,,,,,,,,,,,,,,
14.53931713104248,11264,180.0,0.364208984375,0.023875438,21.297956466674805,50,0.0003,36.54367319643497,0.2,-5.758341112732888,0.0,-0.036123284792120104,,,,,
13.341748237609863,12288,180.0,,,,,,,,,,,,,,,
14.027827262878418,13312,180.0,0.3744140625,0.025829304,15.501702308654785,60,0.0003,34.87816944420338,0.2,-5.729800705611706,0.0,-0.03599609257944394,,,,,
14.55024242401123,14336,180.0,,,,,,,,,,,,,,,
14.314517974853516,15360,180.0,0.35009765625,0.023934226,7.541800022125244,70,0.0003,39.51467312574387,0.2,-5.7094372972846035,-1.1920928955078125e-07,-0.036026334326015784,,,,,
14.434139251708984,16384,180.0,,,,,,,,,,,,,,,
15.530640602111816,17408,180.0,0.3619140625,0.023081437,22.04297637939453,80,0.0003,40.50479991734028,0.2,-5.6805406510829926,1.7881393432617188e-07,-0.034381529620441144,,,,,
16.23070526123047,18432,180.0,,,,,,,,,,,,,,,
13.878290176391602,19456,180.0,0.3517578125,0.0247644,11.17872428894043,90,0.0003,46.418795466423035,0.2,-5.656835320591926,0.0,-0.03638719669543207,,,,,
16.66195297241211,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,334,180.0,14.592805099999998,10,61
14.896625518798828,21504,180.0,0.39267578125,0.02565309,15.931560516357422,100,0.0003,35.57407065629959,0.2,-5.617378401756286,1.1920928955078125e-07,-0.0398507920501288,,,,,
14.516736030578613,22528,180.0,,,,,,,,,,,,,,,
15.497834205627441,23552,180.0,0.3837890625,0.024266016,18.24129867553711,110,0.0003,36.95220881998539,0.2,-5.610231521725654,0.0,-0.03816416268527974,,,,,
15.044286727905273,24576,180.0,,,,,,,,,,,,,,,
15.750977516174316,25600,180.0,0.33564453125,0.020594368,14.954720497131348,120,0.0003,41.241572082042694,0.2,-5.5698891773819925,-1.1920928955078125e-07,-0.03342782244144473,,,,,
16.99374008178711,26624,180.0,,,,,,,,,,,,,,,
15.787590980529785,27648,180.0,0.36552734375,0.023386022,19.391695022583008,130,0.0003,37.99217045903206,0.2,-5.521790015697479,-1.1920928955078125e-07,-0.03594545277483121,,,,,
15.512903213500977,28672,180.0,,,,,,,,,,,,,,,
17.27252960205078,29696,180.0,0.3408203125,0.021426752,18.23792839050293,140,0.0003,38.94634565114975,0.2,-5.51721674054861,0.0,-0.033934231726743744,,,,,
16.519210815429688,30720,180.0,,,,,,,,,,,,,,,
17.891996383666992,31744,180.0,0.332666015625,0.022880297,29.9903564453125,150,0.0003,36.952811527252194,0.2,-5.5039561435580255,0.0,-0.03349568743724376,,,,,
15.435258865356445,32768,180.0,,,,,,,,,,,,,,,
16.37188148498535,33792,180.0,0.33134765625,0.02298664,17.516979217529297,160,0.0003,38.586271280050276,0.2,-5.463865457475185,0.0,-0.03444482934573898,,,,,
17.47397232055664,34816,180.0,,,,,,,,,,,,,,,
19.166072845458984,35840,180.0,0.34189453125,0.021533508,26.441694259643555,170,0.0003,44.3990871489048,0.2,-5.433254735171795,0.0,-0.03563725495041581,,,,,
17.430072784423828,36864,180.0,,,,,,,,,,,,,,,
16.92504119873047,37888,180.0,0.33193359375,0.021913312,25.777706146240234,180,0.0003,36.555088493227956,0.2,-5.380905462801456,-1.1920928955078125e-07,-0.033361622717347925,,,,,
16.208263397216797,38912,180.0,,,,,,,,,,,,,,,
18.358802795410156,39936,180.0,0.317724609375,0.022045976,20.301380157470703,190,0.0003,45.0913039535284,0.2,-5.371095955371857,-1.1920928955078125e-07,-0.031173593270068523,,,,,
18.30744171142578,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,332,180.0,16.44254445,20,123
18.695087432861328,41984,180.0,0.34287109375,0.021741275,17.63077735900879,200,0.0003,43.24463842213154,0.2,-5.338282735645771,1.7881393432617188e-07,-0.035666978960944104,,,,,
18.682418823242188,43008,180.0,,,,,,,,,,,,,,,
18.001659393310547,44032,180.0,0.295751953125,0.020125987,15.616504669189453,210,0.0003,41.15660832226276,0.2,-5.331295546889305,0.0,-0.029867577957338652,,,,,
18.025230407714844,45056,180.0,,,,,,,,,,,,,,,
18.17076301574707,46080,180.0,0.329541015625,0.020542106,14.676582336425781,220,0.0003,37.844099554419515,0.2,-5.313693502545357,0.0,-0.03496555860037916,,,,,
18.460010528564453,47104,180.0,,,,,,,,,,,,,,,
17.125444412231445,48128,180.0,0.316552734375,0.020674331,19.853118896484375,230,0.0003,39.680581292510034,0.2,-5.314059881865978,0.0,-0.03173724939842941,,,,,
16.844482421875,49152,180.0,,,,,,,,,,,,,,,
17.096221923828125,50176,180.0,0.291259765625,0.020224448,11.923816680908203,240,0.0003,40.45825271606445,0.2,-5.288655504584312,0.0,-0.027622701587097252,,,,,
15.66462516784668,51200,180.0,,,,,,,,,,,,,,,
16.346004486083984,52224,180.0,0.331103515625,0.021764766,30.0445613861084,250,0.0003,48.089243948459625,0.2,-5.2740676835179325,0.0,-0.03175057981570717,,,,,
20.089672088623047,53248,180.0,,,,,,,,,,,,,,,
17.705425262451172,54272,180.0,0.358935546875,0.020713856,24.05257225036621,260,0.0003,35.53256886601448,0.2,-5.20782423466444,0.0,-0.03528202569141285,,,,,
19.678909301757812,55296,180.0,,,,,,,,,,,,,,,
