eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/learning_rate,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean
13.009007453918457,1024,180.0,,,,,,,,,,,,,,,
12.973016738891602,2048,180.0,,,,,,,,,,,,,,,
12.259973526000977,3072,180.0,0.4236328125,-0.0035408735275268555,10,0.2,10.857742309570312,-5.865804135799408,0.023818562,-0.04747622340219095,13.81574950814247,0.0003,,,,,
12.722234725952148,4096,180.0,,,,,,,,,,,,,,,
12.577439308166504,5120,180.0,0.38544921875,-2.8967857360839844e-05,20,0.2,6.020717620849609,-5.841822385787964,0.023128845,-0.03984788928501075,12.907852457463742,0.0003,,,,,
12.788646697998047,6144,180.0,,,,,,,,,,,,,,,
13.926324844360352,7168,180.0,0.378857421875,0.0,30,0.2,11.645496368408203,-5.8173867672681805,0.02354629,-0.03912203353102086,13.432238717377185,0.0003,,,,,
13.052732467651367,8192,180.0,,,,,,,,,,,,,,,
13.43997859954834,9216,180.0,0.399609375,0.0,40,0.2,5.556304454803467,-5.789319913089275,0.023642518,-0.04080630433309125,13.689927065372467,0.0003,,,,,
13.796184539794922,10240,180.0,,,,,,,,,,,,,,,
13.555473327636719,11264,180.0,0.447509765625,5.960464477539063e-08,50,0.2,5.241193771362305,-5.7532739117741585,0.024139382,-0.045005616286653095,12.371725684404373,0.0003,,,,,
13.893198013305664,12288,180.0,,,,,,,,,,,,,,,
13.921002388000488,13312,180.0,0.36513671875,1.1920928955078125e-07,60,0.2,11.758166313171387,-5.7379708558321,0.022306658,-0.03975170112098567,15.868262499570847,0.0003,,,,,
13.456587791442871,14336,180.0,,,,,,,,,,,,,,,
14.249688148498535,15360,180.0,0.361572265625,0.0,70,0.2,6.129112720489502,-5.696854701638221,0.022078302,-0.03667480352160055,12.794405840337276,0.0003,,,,,
14.898765563964844,16384,180.0,,,,,,,,,,,,,,,
13.82795524597168,17408,180.0,0.38408203125,0.0,80,0.2,4.060463905334473,-5.6776710718870165,0.022524592,-0.042303115739196075,15.262970799207688,0.0003,,,,,
14.198432922363281,18432,180.0,,,,,,,,,,,,,,,
13.982975959777832,19456,180.0,0.36396484375,0.0,90,0.2,3.3681628704071045,-5.639940212666988,0.021224368,-0.038939770877186676,14.701240330934525,0.0003,,,,,
13.725955963134766,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,10,13.488552810000002,264,77,180.0
14.08172607421875,21504,180.0,0.406201171875,0.0,100,0.2,7.2002105712890625,-5.609344996511936,0.022687906,-0.03992231090524001,13.710624081641436,0.0003,,,,,
13.651918411254883,22528,180.0,,,,,,,,,,,,,,,
13.689238548278809,23552,180.0,0.355419921875,0.0,110,0.2,4.301826000213623,-5.612378759682178,0.02299708,-0.0387114925426431,13.164120373129844,0.0003,,,,,
13.281477928161621,24576,180.0,,,,,,,,,,,,,,,
14.510021209716797,25600,180.0,0.35576171875,0.0,120,0.2,10.298425674438477,-5.582406398653984,0.021547202,-0.03789239650868694,14.682791674137116,0.0003,,,,,
13.860726356506348,26624,180.0,,,,,,,,,,,,,,,
14.301868438720703,27648,180.0,0.3619140625,0.0,130,0.2,7.529826641082764,-5.571930345892906,0.023456868,-0.038098117026675024,16.119498133659363,0.0003,,,,,
14.853343963623047,28672,180.0,,,,,,,,,,,,,,,
13.783371925354004,29696,180.0,0.363671875,0.0,140,0.2,8.899446487426758,-5.537761124968529,0.022091148,-0.03743684135260992,15.598140632361174,0.0003,,,,,
15.31258487701416,30720,180.0,,,,,,,,,,,,,,,
13.649431228637695,31744,180.0,0.375634765625,-1.1920928955078125e-07,150,0.2,9.856532096862793,-5.494727019965649,0.02068089,-0.03839469359372742,13.201236519217492,0.0003,,,,,
14.605525970458984,32768,180.0,,,,,,,,,,,,,,,
13.920394897460938,33792,180.0,0.345361328125,0.0,160,0.2,6.7190022468566895,-5.480490791797638,0.020517271,-0.03416402722941712,14.472500912845135,0.0003,,,,,
13.992676734924316,34816,180.0,,,,,,,,,,,,,,,
14.972597122192383,35840,180.0,0.334228515625,0.0,170,0.2,4.248493671417236,-5.449296589195728,0.021473331,-0.033101736594107936,14.766097369790078,0.0003,,,,,
15.419218063354492,36864,180.0,,,,,,,,,,,,,,,
15.030010223388672,37888,180.0,0.368701171875,1.1920928955078125e-07,180,0.2,10.35757064819336,-5.407926601171494,0.02228709,-0.03848030631779693,17.13761334568262,0.0003,,,,,
14.764727592468262,38912,180.0,,,,,,,,,,,,,,,
13.885294914245605,39936,180.0,0.338720703125,0.0,190,0.2,6.360326290130615,-5.350443929433823,0.020858526,-0.03424344153609127,12.701094683259726,0.0003,,,,,
15.026670455932617,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,20,14.315021750000001,248,164,180.0
14.862323760986328,41984,180.0,0.37275390625,0.0,200,0.2,8.100192070007324,-5.331800097227097,0.02176898,-0.038523999057360925,13.599339294433594,0.0003,,,,,
15.769044876098633,43008,180.0,,,,,,,,,,,,,,,
16.74029541015625,44032,180.0,0.32880859375,5.960464477539063e-08,210,0.2,3.783663749694824,-5.290422843396664,0.021863796,-0.03380670858023223,13.855712622404099,0.0003,,,,,
14.711225509643555,45056,180.0,,,,,,,,,,,,,,,
14.90875244140625,46080,180.0,0.323095703125,0.0,220,0.2,7.860603332519531,-5.26360459625721,0.02118535,-0.03218889579511597,16.315339900553226,0.0003,,,,,
15.077946662902832,47104,180.0,,,,,,,,,,,,,,,
15.066048622131348,48128,180.0,0.32998046875,0.0,230,0.2,4.766564846038818,-5.234979782998562,0.020294495,-0.033084620200679635,14.71094021499157,0.0003,,,,,
15.587958335876465,49152,180.0,,,,,,,,,,,,,,,
15.95058822631836,50176,180.0,0.336376953125,0.0,240,0.2,6.579940319061279,-5.193564394116402,0.019955032,-0.03329377597256098,17.052339166402817,0.0003,,,,,
15.375279426574707,51200,180.0,,,,,,,,,,,,,,,
15.841917991638184,52224,180.0,0.32197265625,-1.1920928955078125e-07,250,0.2,2.8507890701293945,-5.202951416373253,0.019997712,-0.029173727407760454,14.808416134119033,0.0003,,,,,
15.074344635009766,53248,180.0,,,,,,,,,,,,,,,
15.422382354736328,54272,180.0,0.33369140625,0.0,260,0.2,7.822384834289551,-5.179124182462692,0.02163947,-0.03217049742816016,16.23465617150068,0.0003,,,,,
15.665618896484375,55296,180.0,,,,,,,,,,,,,,,
16.4879093170166,56320,180.0,0.3578125,0.0,270,0.2,8.885208129882812,-5.106104069948197,0.022005435,-0.037370714510325344,16.515715473890303,0.0003,,,,,
15.922025680541992,57344,180.0,,,,,,,,,,,,,,,
16.338394165039062,58368,180.0,0.333349609375,-2.384185791015625e-07,280,0.2,12.356749534606934,-5.043516544997692,0.019912664,-0.03205771717766766,16.434160671383143,0.0003,,,,,
15.943242073059082,59392,180.0,,,,,,,,,,,,,,,
16.886043548583984,60416,180.0,0.3328125,5.960464477539063e-08,290,0.2,6.979715347290039,-5.05773600935936,0.020853156,-0.02980893644344178,13.671328753232956,0.0003,,,,,
16.54463768005371,61440,180.0,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,30,15.518528930000002,240,255,180.0
16.96409034729004,62464,180.0,0.312060546875,0.0,300,0.2,9.324197769165039,-4.99556610584259,0.019578278,-0.0299763821385568,16.347179317474364,0.0003,,,,,
15.336158752441406,63488,180.0,,,,,,,,,,,,,,,
