eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/approx_kl,train/loss,train/n_updates,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed
12.189794540405273,1024,180.0,,,,,,,,,,,,,,,
13.764955520629883,2048,180.0,,,,,,,,,,,,,,,
14.534857749938965,3072,180.0,0.390185546875,0.021542262,12.148823738098145,10,0.0003,39.55938891172409,0.2,-5.8676351889967915,-0.00042700767517089844,-0.04004087254725164,,,,,
13.525861740112305,4096,180.0,,,,,,,,,,,,,,,
14.192086219787598,5120,180.0,0.4255859375,0.024316538,18.790069580078125,20,0.0003,37.403689208626744,0.2,-5.841362497210502,-1.1920928955078125e-07,-0.04165350393595872,,,,,
13.58545970916748,6144,180.0,,,,,,,,,,,,,,,
13.353508949279785,7168,180.0,0.3650390625,0.023879329,11.222496032714844,30,0.0003,39.80223455131054,0.2,-5.820778179168701,0.0,-0.03658919711451745,,,,,
13.593246459960938,8192,180.0,,,,,,,,,,,,,,,
13.168130874633789,9216,180.0,0.325634765625,0.022665467,31.382802963256836,40,0.0003,43.57819760739803,0.2,-5.805540391802788,0.0,-0.03585385350306751,,,,,
14.363052368164062,10240,180.0,,,,,,,,,,,,,,,
13.376527786254883,11264,180.0,0.314404296875,0.02297103,19.970861434936523,50,0.0003,39.553579840064046,0.2,-5.7876500427722934,-1.5497207641601562e-06,-0.03297396354901139,,,,,
15.044025421142578,12288,180.0,,,,,,,,,,,,,,,
14.3322172164917,13312,180.0,0.329736328125,0.023177518,18.083826065063477,60,0.0003,44.997368121147154,0.2,-5.748125874996186,0.0,-0.03522035825590138,,,,,
15.150854110717773,14336,180.0,,,,,,,,,,,,,,,
16.31745147705078,15360,180.0,0.38662109375,0.024420068,15.508270263671875,70,0.0003,35.59562134444714,0.2,-5.719575744867325,0.0,-0.03795937974500703,,,,,
15.501583099365234,16384,180.0,,,,,,,,,,,,,,,
14.323341369628906,17408,180.0,0.347900390625,0.023365987,12.954262733459473,80,0.0003,40.796610209345815,0.2,-5.70148598998785,-1.1920928955078125e-07,-0.03666109171317657,,,,,
13.557174682617188,18432,180.0,,,,,,,,,,,,,,,
15.760713577270508,19456,180.0,0.3693359375,0.021920979,21.375627517700195,90,0.0003,34.38822648525238,0.2,-5.672587817907333,0.0,-0.03657698394235922,,,,,
15.242831230163574,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,302,180.0,14.04206169,10,67
15.037610054016113,21504,180.0,0.330029296875,0.020044066,30.275901794433594,100,0.0003,38.06767734885216,0.2,-5.646429885923863,0.0,-0.03720154754410032,,,,,
15.935490608215332,22528,180.0,,,,,,,,,,,,,,,
16.409717559814453,23552,180.0,0.363525390625,0.022273932,12.836148262023926,110,0.0003,38.50532338023186,0.2,-5.632847760617733,1.1920928955078125e-07,-0.03727438292626175,,,,,
14.470776557922363,24576,180.0,,,,,,,,,,,,,,,
14.513591766357422,25600,180.0,0.3154296875,0.021554623,18.02654266357422,120,0.0003,41.68752298355103,0.2,-5.6133264437317845,0.0,-0.030756315288454062,,,,,
15.247146606445312,26624,180.0,,,,,,,,,,,,,,,
16.24283790588379,27648,180.0,0.3552734375,0.021876339,20.65164566040039,130,0.0003,40.476636353135106,0.2,-5.602778466045857,0.0,-0.03671853336272761,,,,,
15.409313201904297,28672,180.0,,,,,,,,,,,,,,,
16.194629669189453,29696,180.0,0.386962890625,0.023367625,23.486581802368164,140,0.0003,38.53452678322792,0.2,-5.556395719945431,0.0,-0.0404502890931326,,,,,
15.839693069458008,30720,180.0,,,,,,,,,,,,,,,
15.089823722839355,31744,180.0,0.315576171875,0.02252794,21.10882568359375,150,0.0003,39.02372358441353,0.2,-5.510902984440326,0.0,-0.03582742066064384,,,,,
15.381745338439941,32768,180.0,,,,,,,,,,,,,,,
16.928409576416016,33792,180.0,0.353466796875,0.02035899,14.409388542175293,160,0.0003,34.333157539367676,0.2,-5.475196686387062,0.0,-0.034278046755935064,,,,,
16.41023826599121,34816,180.0,,,,,,,,,,,,,,,
16.255115509033203,35840,180.0,0.335009765625,0.021980057,21.249094009399414,170,0.0003,39.70655999481678,0.2,-5.44230672121048,0.0,-0.03176620244194055,,,,,
15.440719604492188,36864,180.0,,,,,,,,,,,,,,,
16.614421844482422,37888,180.0,0.35869140625,0.021978162,13.1363525390625,180,0.0003,34.58683415055275,0.2,-5.41516836732626,0.0,-0.0373471153259743,,,,,
17.498319625854492,38912,180.0,,,,,,,,,,,,,,,
17.259672164916992,39936,180.0,0.299560546875,0.020589871,18.651592254638672,190,0.0003,41.32362127900124,0.2,-5.382841387391091,0.0,-0.031562000079429706,,,,,
17.819751739501953,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,311,180.0,16.40169823,20,131
16.771677017211914,41984,180.0,0.3033203125,0.02059677,20.155292510986328,200,0.0003,40.2837592959404,0.2,-5.379019071161747,-1.1920928955078125e-07,-0.030704027066531126,,,,,
18.05086898803711,43008,180.0,,,,,,,,,,,,,,,
15.74352741241455,44032,180.0,0.312548828125,0.021037515,13.172710418701172,210,0.0003,38.427566286921504,0.2,-5.380925711989403,0.0,-0.03296739671786782,,,,,
15.909637451171875,45056,180.0,,,,,,,,,,,,,,,
16.381576538085938,46080,180.0,0.280615234375,0.020406373,22.075885772705078,220,0.0003,43.151138100028035,0.2,-5.365424191951751,0.0,-0.03158069067867473,,,,,
18.302682876586914,47104,180.0,,,,,,,,,,,,,,,
20.01889419555664,48128,180.0,0.326025390625,0.01965193,13.42343807220459,230,0.0003,40.0141446352005,0.2,-5.334929272532463,0.0,-0.03194909427256789,,,,,
19.23859405517578,49152,180.0,,,,,,,,,,,,,,,
24.10658836364746,50176,180.0,0.3259765625,0.021354806,21.11896514892578,240,0.0003,46.84393385350704,0.2,-5.309366059303284,0.0,-0.03357547433988657,,,,,
19.193008422851562,51200,180.0,,,,,,,,,,,,,,,
19.193132400512695,52224,180.0,0.33759765625,0.02160108,35.29591751098633,250,0.0003,39.726494032144544,0.2,-5.302974407374859,0.0,-0.03059221099028946,,,,,
18.91890525817871,53248,180.0,,,,,,,,,,,,,,,
20.718212127685547,54272,180.0,0.32919921875,0.020363051,21.732864379882812,260,0.0003,42.87595927119255,0.2,-5.265253458917141,5.960464477539063e-08,-0.03166041867225431,,,,,
18.352428436279297,55296,180.0,,,,,,,,,,,,,,,
20.69698715209961,56320,180.0,0.33154296875,0.02032108,24.073474884033203,270,0.0003,43.73992618918419,0.2,-5.204974399507046,0.0,-0.029541893722489478,,,,,
19.303813934326172,57344,180.0,,,,,,,,,,,,,,,
20.991352081298828,58368,180.0,0.346533203125,0.023251338,23.024673461914062,280,0.0003,38.72395646572113,0.2,-5.1558762162923815,0.0,-0.0325015154783614,,,,,
17.562536239624023,59392,180.0,,,,,,,,,,,,,,,
18.189899444580078,60416,180.0,0.33681640625,0.021294117,16.760841369628906,290,0.0003,33.06329410374165,0.2,-5.1469287618994715,-1.1920928955078125e-07,-0.03300539345436846,,,,,
20.316364288330078,61440,180.0,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,316,180.0,17.91962678,30,194
21.448564529418945,62464,180.0,0.33369140625,0.022774141,19.476451873779297,300,0.0003,41.384449249506,0.2,-5.109328715503215,0.0,-0.030287919176043943,,,,,
19.760623931884766,63488,180.0,,,,,,,,,,,,,,,
20.30738067626953,64512,180.0,0.375341796875,0.02012237,28.220230102539062,310,0.0003,46.55166567564011,0.2,-5.039062744379043,5.960464477539063e-08,-0.036067635200743096,,,,,
19.594573974609375,65536,180.0,,,,,,,,,,,,,,,
21.48686981201172,66560,180.0,0.317333984375,0.020754017,31.7959041595459,320,0.0003,38.40358184874058,0.2,-5.008497543632984,0.0,-0.032903623484889975,,,,,
20.898178100585938,67584,180.0,,,,,,,,,,,,,,,
21.585054397583008,68608,180.0,0.317822265625,0.019132962,28.326610565185547,330,0.0003,37.19086749255657,0.2,-4.994729834794998,0.0,-0.030979588301852344,,,,,
19.436847686767578,69632,180.0,,,,,,,,,,,,,,,
23.20721435546875,70656,180.0,0.317138671875,0.019440487,26.95100975036621,340,0.0003,39.365769466757776,0.2,-4.955373775959015,0.0,-0.02998633222450735,,,,,
22.518972396850586,71680,180.0,,,,,,,,,,,,,,,
20.736467361450195,72704,180.0,0.32646484375,0.018733725,21.030241012573242,350,0.0003,46.54934087395668,0.2,-4.900000274181366,5.960464477539063e-08,-0.03037842359044589,,,,,
24.541418075561523,73728,180.0,,,,,,,,,,,,,,,
22.66503143310547,74752,180.0,0.2896484375,0.021104822,16.503873825073242,360,0.0003,39.91698422729969,0.2,-4.891446091234684,0.0,-0.029327540846861667,,,,,
20.90047836303711,75776,180.0,,,,,,,,,,,,,,,
20.281055450439453,76800,180.0,0.33662109375,0.022588246,13.052178382873535,370,0.0003,37.38613632023335,0.2,-4.921841111779213,0.0,-0.03185866799612995,,,,,
23.58614730834961,77824,180.0,,,,,,,,,,,,,,,
23.82370376586914,78848,180.0,0.27861328125,0.01906103,33.74208068847656,380,0.0003,48.59564414024353,0.2,-4.91709875613451,0.0,-0.025637935593840665,,,,,
22.917518615722656,79872,180.0,,,,,,,,,,,,,,,
23.16398048400879,80896,180.0,0.33056640625,0.020934952,36.08102035522461,390,0.0003,45.92993201315403,0.2,-4.8806074693799015,0.0,-0.029087779854307882,,,,,
23.22952651977539,81920,180.0,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,317,180.0,21.651115360000002,40,257
23.733470916748047,82944,180.0,0.27568359375,0.017567655,19.07857322692871,400,0.0003,48.21729614138603,0.2,-4.854136998951435,0.0,-0.025627558467385826,,,,,
21.3333683013916,83968,180.0,,,,,,,,,,,,,,,
22.875934600830078,84992,180.0,0.298876953125,0.018366292,22.0535888671875,410,0.0003,38.67473234832287,0.2,-4.780871711671352,0.0,-0.023862051307514776,,,,,
21.471664428710938,86016,180.0,,,,,,,,,,,,,,,
23.769115447998047,87040,180.0,0.294921875,0.01998603,27.97029685974121,420,0.0003,51.175645041465756,0.2,-4.758253140747547,0.0,-0.026597526507248403,,,,,
22.87396240234375,88064,180.0,,,,,,,,,,,,,,,
26.479877471923828,89088,180.0,0.29345703125,0.019895999,25.450531005859375,430,0.0003,50.339585304260254,0.2,-4.733288110792637,0.0,-0.027617160879890433,,,,,
26.86109161376953,90112,180.0,,,,,,,,,,,,,,,
26.716712951660156,91136,180.0,0.309326171875,0.02031006,22.835153579711914,440,0.0003,49.966729182004926,0.2,-4.7075530484318735,0.0,-0.028458624273480383,,,,,
27.128225326538086,92160,180.0,,,,,,,,,,,,,,,
25.742969512939453,93184,180.0,0.293017578125,0.018005084,29.53354263305664,450,0.0003,39.62053390741348,0.2,-4.64474114626646,0.0,-0.027785601999494248,,,,,
27.512948989868164,94208,180.0,,,,,,,,,,,,,,,
30.472875595092773,95232,180.0,0.28154296875,0.019469302,26.714805603027344,460,0.0003,46.622635930776596,0.2,-4.58626751601696,-1.1920928955078125e-07,-0.027046605703799288,,,,,
27.06057357788086,96256,180.0,,,,,,,,,,,,,,,
30.420799255371094,97280,180.0,0.3134765625,0.022355258,21.60710906982422,470,0.0003,36.05992141366005,0.2,-4.565150983631611,0.0,-0.029141316245659254,,,,,
28.233402252197266,98304,180.0,,,,,,,,,,,,,,,
30.779664993286133,99328,180.0,0.257421875,0.019746311,23.15168571472168,480,0.0003,51.04586647152901,0.2,-4.553560283780098,0.0,-0.028259955416433512,,,,,
33.70623016357422,100352,180.0,,,,,,,,,,,,,,,
33.14380645751953,101376,180.0,0.304052734375,0.020109644,22.111047744750977,490,0.0003,48.975181764364244,0.2,-4.485636538267135,-1.1920928955078125e-07,-0.027649074303917588,,,,,
27.76955223083496,102400,180.0,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,315,180.0,26.533324539999995,50,324
35.1080322265625,103424,180.0,0.2607421875,0.0180933,28.941011428833008,500,0.0003,54.208321118354796,0.2,-4.393248870968819,0.0,-0.021846575988456608,,,,,
30.813505172729492,104448,180.0,,,,,,,,,,,,,,,
31.809219360351562,105472,180.0,0.25576171875,0.018643582,12.25061321258545,510,0.0003,44.77889817357063,0.2,-4.354444862902165,0.0,-0.02116583561146399,,,,,
34.05179977416992,106496,180.0,,,,,,,,,,,,,,,
35.46656799316406,107520,180.0,0.206494140625,0.018123677,19.869735717773438,520,0.0003,50.84445716142655,0.2,-4.339947679638863,0.0,-0.019906104581605178,,,,,
32.18732452392578,108544,180.0,,,,,,,,,,,,,,,
34.1207160949707,109568,180.0,0.2689453125,0.019292112,21.578929901123047,530,0.0003,46.00953590273857,0.2,-4.321149775385857,0.0,-0.025331370541243813,,,,,
35.50848388671875,110592,180.0,,,,,,,,,,,,,,,
32.973445892333984,111616,180.0,0.221728515625,0.016148243,29.13935661315918,540,0.0003,47.577824181318285,0.2,-4.257411149144173,0.0,-0.01873677165276604,,,,,
36.34467315673828,112640,180.0,,,,,,,,,,,,,,,
38.25055694580078,113664,180.0,0.27548828125,0.01753427,23.560129165649414,550,0.0003,40.450386852025986,0.2,-4.205934746563434,0.0,-0.023112044352455997,,,,,
34.89168167114258,114688,180.0,,,,,,,,,,,,,,,
39.22393035888672,115712,180.0,0.21826171875,0.01466842,21.464496612548828,560,0.0003,40.18106070458889,0.2,-4.178997954726219,0.0,-0.021179321714589604,,,,,
35.15244674682617,116736,180.0,,,,,,,,,,,,,,,
37.08616256713867,117760,180.0,0.25751953125,0.019778028,23.146146774291992,570,0.0003,47.231148082017896,0.2,-4.199320225417614,0.0,-0.022179152932949364,,,,,
36.81770324707031,118784,180.0,,,,,,,,,,,,,,,
39.85160827636719,119808,180.0,0.251953125,0.016290478,14.645126342773438,580,0.0003,43.98339493572712,0.2,-4.155246429145336,0.0,-0.02133209638122935,,,,,
40.81240463256836,120832,180.0,,,,,,,,,,,,,,,
40.26617431640625,121856,180.0,0.227783203125,0.017240645,12.037317276000977,590,0.0003,47.544834178686145,0.2,-4.115591309964657,0.0,-0.02182455229194602,,,,,
41.02045440673828,122880,180.0,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,314,180.0,36.55181601,60,390
44.82272720336914,123904,180.0,0.229541015625,0.016392142,21.34042739868164,600,0.0003,46.75114065408707,0.2,-4.054869095981121,0.0,-0.021276029510772787,,,,,
45.921966552734375,124928,180.0,,,,,,,,,,,,,,,
44.02448272705078,125952,180.0,0.237890625,0.01656236,15.135641098022461,610,0.0003,50.556132724881174,0.2,-3.974749933183193,1.7881393432617188e-07,-0.020702678224188274,,,,,
45.151031494140625,126976,180.0,,,,,,,,,,,,,,,
46.77485275268555,128000,180.0,0.221826171875,0.016645938,14.428808212280273,620,0.0003,48.72273679375648,0.2,-3.9048697136342527,0.0,-0.0178041981314891,,,,,
48.99130630493164,129024,180.0,,,,,,,,,,,,,,,
47.337501525878906,130048,180.0,0.227685546875,0.019383708,17.514644622802734,630,0.0003,49.088881987333295,0.2,-3.910182127356529,-1.1920928955078125e-07,-0.021966526359028647,,,,,
47.738182067871094,131072,180.0,,,,,,,,,,,,,,,
49.32072448730469,132096,180.0,0.16259765625,0.014735432,29.51419448852539,640,0.0003,46.98307491540909,0.2,-3.8366999946534635,0.0,-0.01589766347024124,,,,,
54.009925842285156,133120,180.0,,,,,,,,,,,,,,,
49.11411666870117,134144,180.0,0.182763671875,0.018253636,23.869056701660156,650,0.0003,49.00569807887077,0.2,-3.856856939196587,0.0,-0.019537645964010152,,,,,
47.031272888183594,135168,180.0,,,,,,,,,,,,,,,
54.063255310058594,136192,180.0,0.210546875,0.016675323,22.6365909576416,660,0.0003,45.81588230133057,0.2,-3.828568223118782,-1.1920928955078125e-07,-0.017489440116332845,,,,,
48.095462799072266,137216,180.0,,,,,,,,,,,,,,,
56.95978927612305,138240,180.0,0.187451171875,0.015145924,15.609245300292969,670,0.0003,54.355163460969926,0.2,-3.8059656381607057,0.0,-0.014921165423584171,,,,,
51.89689636230469,139264,180.0,,,,,,,,,,,,,,,
49.89313888549805,140288,180.0,0.22919921875,0.01739425,24.449560165405273,680,0.0003,51.591261422634126,0.2,-3.7852400220930575,0.0,-0.02056467714428436,,,,,
55.981712341308594,141312,180.0,,,,,,,,,,,,,,,
49.70124816894531,142336,180.0,0.17177734375,0.015121146,19.37654685974121,690,0.0003,45.30236535668373,0.2,-3.767684428393841,0.0,-0.015882745539420283,,,,,
56.08830642700195,143360,180.0,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,314,180.0,49.701447640000005,70,456
59.37134552001953,144384,180.0,0.18984375,0.016568711,25.473140716552734,700,0.0003,47.01777742505074,0.2,-3.717832922935486,0.0,-0.016653397121990564,,,,,
56.76959228515625,145408,180.0,,,,,,,,,,,,,,,
55.82292175292969,146432,180.0,0.276171875,0.021246599,13.95351505279541,710,0.0003,47.626849287748335,0.2,-3.6768901742994786,0.0,-0.02357665076269768,,,,,
58.39580535888672,147456,180.0,,,,,,,,,,,,,,,
56.85021209716797,148480,180.0,0.16923828125,0.017735338,29.249542236328125,720,0.0003,42.854996871948245,0.2,-3.6400513485074044,0.0,-0.015686766065482517,,,,,
54.75710678100586,149504,180.0,,,,,,,,,,,,,,,
58.113380432128906,150528,180.0,0.19296875,0.01733174,30.536922454833984,730,0.0003,44.066503405570984,0.2,-3.619375141710043,5.960464477539063e-08,-0.014771045777888504,,,,,
54.92830276489258,151552,180.0,,,,,,,,,,,,,,,
57.39286422729492,152576,180.0,0.20625,0.015673993,27.33417320251465,740,0.0003,51.43670525252819,0.2,-3.6811043374240398,5.960464477539063e-08,-0.018108261602174026,,,,,
57.73614501953125,153600,180.0,,,,,,,,,,,,,,,
57.974517822265625,154624,180.0,0.189599609375,0.01396108,28.781309127807617,750,0.0003,49.44454616904259,0.2,-3.6690229319036005,0.0,-0.015371821106236893,,,,,
61.00304412841797,155648,180.0,,,,,,,,,,,,,,,
60.073707580566406,156672,180.0,0.168798828125,0.016545441,23.02813720703125,760,0.0003,52.86786984801292,0.2,-3.678793203830719,0.0,-0.016356914327479898,,,,,
61.819950103759766,157696,180.0,,,,,,,,,,,,,,,
65.52977752685547,158720,180.0,0.203173828125,0.016951956,35.782615661621094,770,0.0003,54.17686680555344,0.2,-3.6736673921346665,0.0,-0.017698428872972728,,,,,
60.38143539428711,159744,180.0,,,,,,,,,,,,,,,
63.51569366455078,160768,180.0,0.195947265625,0.01301081,20.93025779724121,780,0.0003,49.56505016088486,0.2,-3.6327228538691996,0.0,-0.016822612543182913,,,,,
59.97968292236328,161792,180.0,,,,,,,,,,,,,,,
59.047584533691406,162816,180.0,0.1798828125,0.015582386,29.580175399780273,790,0.0003,53.73613463044167,0.2,-3.66548178717494,0.0,-0.014315371912380215,,,,,
59.88246154785156,163840,180.0,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,314,180.0,57.98033269999999,80,521
59.94017791748047,164864,180.0,0.18603515625,0.01660801,19.558584213256836,800,0.0003,52.10034377574921,0.2,-3.652749475836754,5.960464477539063e-08,-0.013683939618931617,,,,,
60.3372688293457,165888,180.0,,,,,,,,,,,,,,,
64.53883361816406,166912,180.0,0.226123046875,0.015918672,27.80663299560547,810,0.0003,46.809431499242784,0.2,-3.6022054836153985,-1.1920928955078125e-07,-0.01625624774460448,,,,,
65.18988037109375,167936,180.0,,,,,,,,,,,,,,,
64.92044830322266,168960,180.0,0.236328125,0.017163007,31.53156852722168,820,0.0003,48.958484295010564,0.2,-3.556151959300041,5.960464477539063e-08,-0.0172183926726575,,,,,
62.88639831542969,169984,180.0,,,,,,,,,,,,,,,
63.69487762451172,171008,180.0,0.133447265625,0.0151079465,37.43217849731445,830,0.0003,53.511529511213304,0.2,-3.5624272279441356,0.0,-0.011307219686568715,,,,,
65.10447692871094,172032,180.0,,,,,,,,,,,,,,,
64.28387451171875,173056,180.0,0.183837890625,0.0164093,24.850692749023438,840,0.0003,51.384245705604556,0.2,-3.5394062660634518,0.0,-0.013202771777287126,,,,,
65.74490356445312,174080,180.0,,,,,,,,,,,,,,,
67.78549194335938,175104,180.0,0.18876953125,0.015328364,31.253122329711914,850,0.0003,57.01346409916878,0.2,-3.5715612679719926,-1.1920928955078125e-07,-0.01591162295662798,,,,,
66.34203338623047,176128,180.0,,,,,,,,,,,,,,,
68.78288269042969,177152,180.0,0.180859375,0.016930362,29.682653427124023,860,0.0003,55.77310634851456,0.2,-3.543198698014021,5.960464477539063e-08,-0.01357277407660149,,,,,
67.6104736328125,178176,180.0,,,,,,,,,,,,,,,
69.35063171386719,179200,180.0,0.174072265625,0.016911672,17.041860580444336,870,0.0003,47.80976499915123,0.2,-3.51882169470191,1.7881393432617188e-07,-0.014922349061816931,,,,,
67.5867919921875,180224,180.0,,,,,,,,,,,,,,,
68.28511047363281,181248,180.0,0.2046875,0.015028284,18.702016830444336,880,0.0003,48.257887321710584,0.2,-3.492305091023445,0.0,-0.015623496520856862,,,,,
64.4725341796875,182272,180.0,,,,,,,,,,,,,,,
67.43452453613281,183296,180.0,0.24677734375,0.017300058,22.844043731689453,890,0.0003,47.77836588025093,0.2,-3.481861782073975,0.0,-0.019622628309298305,,,,,
68.02536010742188,184320,180.0,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,314,180.0,64.94618064000001,90,586
64.04829406738281,185344,180.0,0.194775390625,0.016724363,15.538167953491211,900,0.0003,54.97531260848045,0.2,-3.458947890251875,0.0,-0.015522010810673236,,,,,
68.60905456542969,186368,180.0,,,,,,,,,,,,,,,
67.03388214111328,187392,180.0,0.157568359375,0.013887387,25.14134407043457,910,0.0003,54.386690735816956,0.2,-3.455640958249569,0.0,-0.011779958123224788,,,,,
70.38874816894531,188416,180.0,,,,,,,,,,,,,,,
70.26065826416016,189440,180.0,0.169091796875,0.014140493,22.622575759887695,920,0.0003,48.38360362052917,0.2,-3.4238459423184393,0.0,-0.013062330971297342,,,,,
68.42271423339844,190464,180.0,,,,,,,,,,,,,,,
69.079345703125,191488,180.0,0.195654296875,0.019170377,16.579090118408203,930,0.0003,43.499012497067454,0.2,-3.4465519368648527,0.0,-0.015532278416503686,,,,,
68.50801849365234,192512,180.0,,,,,,,,,,,,,,,
70.75114440917969,193536,180.0,0.17353515625,0.017136281,27.8386173248291,940,0.0003,52.388526123762134,0.2,-3.4741121038794516,0.0,-0.01258675322169438,,,,,
70.69435119628906,194560,180.0,,,,,,,,,,,,,,,
68.85562896728516,195584,180.0,0.20419921875,0.0173519,15.63304615020752,950,0.0003,51.975783723592755,0.2,-3.46885329708457,0.0,-0.0160393882819335,,,,,
72.42103576660156,196608,180.0,,,,,,,,,,,,,,,
73.16842651367188,197632,180.0,0.18017578125,0.015779756,25.92035484313965,960,0.0003,52.66942702531814,0.2,-3.4674722500145436,0.0,-0.013549792535195592,,,,,
73.486083984375,198656,180.0,,,,,,,,,,,,,,,
66.4177474975586,199680,180.0,0.183837890625,0.015740428,21.013900756835938,970,0.0003,52.30794610977173,0.2,-3.5098260320723056,0.0,-0.012829467187111731,,,,,
76.5634765625,200704,180.0,,,,,,,,,,,,,,,
70.26638793945312,201728,180.0,0.181494140625,0.0142563,20.412473678588867,980,0.0003,55.76547208428383,0.2,-3.5028770975768566,-1.1920928955078125e-07,-0.01242039405333344,,,,,
71.78408813476562,202752,180.0,,,,,,,,,,,,,,,
71.25509643554688,203776,180.0,0.20771484375,0.01771442,39.806880950927734,990,0.0003,60.476422500610354,0.2,-3.459759109467268,5.960464477539063e-08,-0.014389905481948517,,,,,
78.11772155761719,204800,180.0,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,315,180.0,71.12898433,100,648
75.8692855834961,205824,180.0,0.21611328125,0.017752737,34.04182434082031,1000,0.0003,48.09646978378296,0.2,-3.479283045232296,0.0,-0.015413093606184702,,,,,
67.86380004882812,206848,180.0,,,,,,,,,,,,,,,
76.55813598632812,207872,180.0,0.121337890625,0.011773938,29.481550216674805,1010,0.0003,53.058190166950226,0.2,-3.473579515516758,0.0,-0.010278955666581168,,,,,
73.55865478515625,208896,180.0,,,,,,,,,,,,,,,
73.09297943115234,209920,180.0,0.182177734375,0.015654923,23.50855255126953,1020,0.0003,48.63183600306511,0.2,-3.503482440114021,-1.1920928955078125e-07,-0.015687170709134078,,,,,
66.51243591308594,210944,180.0,,,,,,,,,,,,,,,
71.89649963378906,211968,180.0,0.164794921875,0.013322382,22.698612213134766,1030,0.0003,53.711229026317596,0.2,-3.5047410406172275,0.0,-0.01164838448021328,,,,,
75.31356811523438,212992,180.0,,,,,,,,,,,,,,,
72.65692138671875,214016,180.0,0.1591796875,0.013835954,38.26678466796875,1040,0.0003,57.368689423799516,0.2,-3.525425393879414,-1.1920928955078125e-07,-0.013634781201835722,,,,,
69.9301986694336,215040,180.0,,,,,,,,,,,,,,,
72.37631225585938,216064,180.0,0.189306640625,0.0156099005,38.61756134033203,1050,0.0003,57.54048321247101,0.2,-3.536137230694294,-1.1920928955078125e-07,-0.014148073190881405,,,,,
69.36834716796875,217088,180.0,,,,,,,,,,,,,,,
70.15757751464844,218112,180.0,0.183154296875,0.01638535,36.23886489868164,1060,0.0003,61.17023644447327,0.2,-3.552929103374481,0.0,-0.014776620423072017,,,,,
75.13923645019531,219136,180.0,,,,,,,,,,,,,,,
68.6105728149414,220160,180.0,0.202978515625,0.01774894,38.61305618286133,1070,0.0003,70.74771196842194,0.2,-3.5540459930896757,0.0,-0.016874244637438095,,,,,
72.41667175292969,221184,180.0,,,,,,,,,,,,,,,
70.43624877929688,222208,180.0,0.216845703125,0.016518882,32.93781280517578,1080,0.0003,54.683103275299075,0.2,-3.583111995458603,0.0,-0.015167549993202556,,,,,
70.38638305664062,223232,180.0,,,,,,,,,,,,,,,
69.40409088134766,224256,180.0,0.17333984375,0.012474748,32.38957977294922,1090,0.0003,64.50827639698983,0.2,-3.5694006703794003,0.0,-0.01356865875859512,,,,,
68.83383178710938,225280,180.0,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,317,180.0,71.91413668999999,110,709
73.57679748535156,226304,180.0,0.206787109375,0.019662257,40.13734817504883,1100,0.0003,61.9939925134182,0.2,-3.554527810961008,0.0,-0.01529444316693116,,,,,
72.64408874511719,227328,180.0,,,,,,,,,,,,,,,
