eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/clip_fraction,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps
27.0,230400,38.194664001464844,0.2,19633.310546875,-1.1920928955078125e-07,-5.5614953398704525,0.0003,51921.76114501953,0.032766886,-0.050450862655998206,1120,0.317431640625,,,,,
27.0,231424,41.58503341674805,,,,,,,,,,,,,,,
27.0,232448,48.03335189819336,0.2,23466.216796875,0.0,-5.549688778817654,0.0003,53513.48450927735,0.02930671,-0.04863976715132594,1130,0.29375,,,,,
27.0,233472,39.820709228515625,,,,,,,,,,,,,,,
27.0,234496,39.24664306640625,0.2,28715.642578125,-1.1920928955078125e-07,-5.535602399706841,0.0003,56150.67578125,0.03524401,-0.048449997429270295,1140,0.321435546875,,,,,
27.0,235520,41.65906524658203,,,,,,,,,,,,,,,
27.0,236544,39.45260238647461,0.2,25729.31640625,0.0,-5.511620908975601,0.0003,54159.513171386716,0.030935032,-0.05752696280251257,1150,0.3029296875,,,,,
27.0,237568,40.32854461669922,,,,,,,,,,,,,,,
27.0,238592,40.56744384765625,0.2,24685.0546875,0.0,-5.504525384306907,0.0003,49963.572021484375,0.03044474,-0.053749935649102555,1160,0.299951171875,,,,,
27.0,239616,40.13514709472656,,,,,,,,,,,,,,,
27.0,240640,40.11402130126953,0.2,29788.513671875,0.0,-5.495408017933369,0.0003,52564.31917724609,0.028165082,-0.05706816862220876,1170,0.27265625,,,,,
27.0,241664,36.412872314453125,,,,,,,,,,,,,,,
27.0,242688,40.84267807006836,0.2,24336.9765625,0.0,-5.475536777079105,0.0003,53402.14462890625,0.03406843,-0.04794756000628695,1180,0.332958984375,,,,,
27.0,243712,38.520328521728516,,,,,,,,,,,,,,,
27.0,244736,38.101226806640625,0.2,28097.49609375,0.0,-5.46300081461668,0.0003,50821.421813964844,0.030383114,-0.05550866744015366,1190,0.293994140625,,,,,
27.0,245760,40.620243072509766,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,730.6507457399999,881,120,27.0,278
27.0,246784,42.7343864440918,0.2,27834.837890625,0.0,-5.460756035149098,0.0003,53857.766430664065,0.032413594,-0.045460782560985534,1200,0.321826171875,,,,,
27.0,247808,40.35547637939453,,,,,,,,,,,,,,,
27.0,248832,42.60475540161133,0.2,19596.091796875,5.960464477539063e-08,-5.446667166054249,0.0003,53544.9046508789,0.030455597,-0.04867331683053635,1210,0.308447265625,,,,,
27.0,249856,40.643314361572266,,,,,,,,,,,,,,,
27.0,250880,44.335777282714844,0.2,26075.353515625,0.0,-5.439078545570373,0.0003,53875.62626953125,0.033881947,-0.05366272921091877,1220,0.32294921875,,,,,
27.0,251904,41.53205490112305,,,,,,,,,,,,,,,
27.0,252928,45.03765106201172,0.2,23342.095703125,0.0,-5.434010814130306,0.0003,54193.94965820313,0.034771178,-0.04929316900670529,1230,0.32529296875,,,,,
27.0,253952,39.41413116455078,,,,,,,,,,,,,,,
27.0,254976,38.54322052001953,0.2,29690.591796875,5.960464477539063e-08,-5.438972026109695,0.0003,53128.7828125,0.0361306,-0.04898150360386353,1240,0.33330078125,,,,,
27.0,256000,40.26658248901367,,,,,,,,,,,,,,,
27.0,257024,42.93966293334961,0.2,25994.689453125,0.0,-5.426598766446114,0.0003,51962.23262939453,0.034481402,-0.055508515652036294,1250,0.32080078125,,,,,
27.0,258048,34.69385528564453,,,,,,,,,,,,,,,
27.0,259072,48.80552673339844,0.2,26567.8671875,0.0,-5.410334087908268,0.0003,49937.358178710936,0.029850414,-0.049436902458546685,1260,0.3009765625,,,,,
27.0,260096,40.14202117919922,,,,,,,,,,,,,,,
27.0,261120,44.6373291015625,0.2,32163.705078125,0.0,-5.403182715177536,0.0003,56087.319885253906,0.035080947,-0.054389227041974665,1270,0.331689453125,,,,,
27.0,262144,39.7943000793457,,,,,,,,,,,,,,,
27.0,263168,40.369319915771484,0.2,29722.41015625,0.0,-5.392314201593399,0.0003,52920.26694335938,0.03609287,-0.04996580639854074,1280,0.31181640625,,,,,
27.0,264192,41.33100128173828,,,,,,,,,,,,,,,
27.0,265216,43.886146545410156,0.2,24160.525390625,0.0,-5.390035642683506,0.0003,48872.445971679685,0.034456346,-0.05834157269564457,1290,0.3201171875,,,,,
27.0,266240,45.35326385498047,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,744.1624883100001,952,130,27.0,279
27.0,267264,43.81353759765625,0.2,25041.8828125,0.0,-5.387883251905441,0.0003,51893.70887451172,0.032378316,-0.044908868346828966,1300,0.305908203125,,,,,
27.0,268288,42.24537658691406,,,,,,,,,,,,,,,
27.0,269312,38.60076904296875,0.2,23705.669921875,0.0,-5.380915814638138,0.0003,51059.512963867186,0.032963686,-0.04685214134515263,1310,0.305810546875,,,,,
27.0,270336,42.34181213378906,,,,,,,,,,,,,,,
27.0,271360,49.822669982910156,0.2,25667.0546875,0.0,-5.3731460750102995,0.0003,50984.259753417966,0.032948688,-0.05211612692219205,1320,0.32080078125,,,,,
27.0,272384,38.42707061767578,,,,,,,,,,,,,,,
27.0,273408,44.009742736816406,0.2,22588.392578125,-1.1920928955078125e-07,-5.356649123132229,0.0003,44402.80190429687,0.032379176,-0.0509720494854264,1330,0.319580078125,,,,,
27.0,274432,43.76142883300781,,,,,,,,,,,,,,,
27.0,275456,44.80541229248047,0.2,24492.17578125,0.0,-5.332129204273224,0.0003,51782.49354248047,0.03314131,-0.04956237327423878,1340,0.325390625,,,,,
27.0,276480,41.30458068847656,,,,,,,,,,,,,,,
27.0,277504,38.496551513671875,0.2,27632.0078125,5.960464477539063e-08,-5.313849198818207,0.0003,54413.731506347656,0.03151989,-0.054602711996994915,1350,0.31982421875,,,,,
27.0,278528,41.25587463378906,,,,,,,,,,,,,,,
27.0,279552,41.09722137451172,0.2,25105.7109375,0.0,-5.307585114240647,0.0003,54144.2236328125,0.030160848,-0.048684814589796586,1360,0.317138671875,,,,,
27.0,280576,41.65626525878906,,,,,,,,,,,,,,,
27.0,281600,39.25277328491211,0.2,26824.86328125,0.0,-5.300303439795971,0.0003,55299.556884765625,0.034836374,-0.05109865491394885,1370,0.319580078125,,,,,
27.0,282624,43.64303207397461,,,,,,,,,,,,,,,
27.0,283648,43.41093826293945,0.2,24776.5859375,-1.1920928955078125e-07,-5.284506791830063,0.0003,52762.444299316405,0.032139525,-0.05369251091615297,1380,0.295361328125,,,,,
27.0,284672,41.55400848388672,,,,,,,,,,,,,,,
27.0,285696,40.76861572265625,0.2,23822.314453125,0.0,-5.265513764321804,0.0003,50414.064208984375,0.031175125,-0.04219120262714569,1390,0.31611328125,,,,,
27.0,286720,42.09354019165039,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,747.52515444,1023,140,27.0,280
27.0,287744,37.288230895996094,0.2,26994.04296875,0.0,-5.2543470591306685,0.0003,50753.42172851563,0.034954503,-0.04876420662621968,1400,0.3236328125,,,,,
27.0,288768,43.051876068115234,,,,,,,,,,,,,,,
27.0,289792,40.710914611816406,0.2,22983.689453125,0.0,-5.26178293377161,0.0003,47456.14923095703,0.03124285,-0.054666797287063675,1410,0.297607421875,,,,,
27.0,290816,39.441219329833984,,,,,,,,,,,,,,,
27.0,291840,41.51881408691406,0.2,27738.361328125,0.0,-5.269927956163883,0.0003,47930.27678222656,0.034739334,-0.04858237429871224,1420,0.3267578125,,,,,
27.0,292864,43.87745666503906,,,,,,,,,,,,,,,
27.0,293888,41.63656997680664,0.2,22569.560546875,0.0,-5.269718231260777,0.0003,46821.98095703125,0.03288804,-0.049265732802450654,1430,0.315478515625,,,,,
27.0,294912,36.56511306762695,,,,,,,,,,,,,,,
27.0,295936,43.42815017700195,0.2,25186.23828125,0.0,-5.249177165329456,0.0003,46605.67299804687,0.031152371,-0.05016033753636293,1440,0.3029296875,,,,,
27.0,296960,45.22015380859375,,,,,,,,,,,,,,,
27.0,297984,46.763832092285156,0.2,23158.28515625,0.0,-5.244155931472778,0.0003,46747.85021972656,0.029403593,-0.052501693507656454,1450,0.312646484375,,,,,
27.0,299008,40.798614501953125,,,,,,,,,,,,,,,
27.0,300032,42.71952819824219,0.2,26835.650390625,0.0,-5.2459503099322315,0.0003,53783.11749267578,0.0332437,-0.049254025804111735,1460,0.314501953125,,,,,
27.0,301056,41.81398010253906,,,,,,,,,,,,,,,
27.0,302080,40.767494201660156,0.2,24188.673828125,0.0,-5.242526759207249,0.0003,51056.41010742188,0.032330044,-0.05504659811849706,1470,0.32119140625,,,,,
27.0,303104,38.81915283203125,,,,,,,,,,,,,,,
27.0,304128,39.394264221191406,0.2,22226.798828125,0.0,-5.237263910472393,0.0003,50712.427465820314,0.029601544,-0.0446347438119119,1480,0.306787109375,,,,,
27.0,305152,38.4260139465332,,,,,,,,,,,,,,,
27.0,306176,39.369789123535156,0.2,25875.29296875,0.0,-5.209823393821717,0.0003,48187.30777587891,0.032442793,-0.05302751015406102,1490,0.309814453125,,,,,
27.0,307200,41.73829650878906,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,781.3760505500001,1093,150,27.0,280
27.0,308224,41.303955078125,0.2,27437.892578125,0.0,-5.210899746417999,0.0003,53735.53287353516,0.032723423,-0.04658105229609646,1500,0.317919921875,,,,,
27.0,309248,43.12311553955078,,,,,,,,,,,,,,,
27.0,310272,42.82283020019531,0.2,24412.751953125,0.0,-5.216576857864856,0.0003,46625.08170166016,0.03146805,-0.04698202595463954,1510,0.3109375,,,,,
27.0,311296,45.81034469604492,,,,,,,,,,,,,,,
27.0,312320,45.256629943847656,0.2,25076.65625,-1.1920928955078125e-07,-5.205904129147529,0.0003,50937.30831298828,0.030885467,-0.04435133171500638,1520,0.302490234375,,,,,
27.0,313344,43.26082992553711,,,,,,,,,,,,,,,
27.0,314368,44.15833282470703,0.2,26654.111328125,-1.1920928955078125e-07,-5.182723475992679,0.0003,47041.8255493164,0.029117443,-0.05040700862882659,1530,0.294873046875,,,,,
27.0,315392,38.193504333496094,,,,,,,,,,,,,,,
27.0,316416,38.69349670410156,0.2,23095.162109375,-1.1920928955078125e-07,-5.165242668986321,0.0003,49990.82282714844,0.036073226,-0.043798353074816984,1540,0.336376953125,,,,,
27.0,317440,44.940216064453125,,,,,,,,,,,,,,,
27.0,318464,39.18033218383789,0.2,24532.904296875,5.960464477539063e-08,-5.151313154399395,0.0003,46928.84107666016,0.03550975,-0.050011742056813094,1550,0.3244140625,,,,,
27.0,319488,45.10739517211914,,,,,,,,,,,,,,,
27.0,320512,40.724735260009766,0.2,22603.380859375,0.0,-5.139371876418591,0.0003,45194.96375732422,0.030342769,-0.04731536730541848,1560,0.297119140625,,,,,
27.0,321536,38.24276351928711,,,,,,,,,,,,,,,
27.0,322560,42.37574768066406,0.2,23307.271484375,0.0,-5.122153694927692,0.0003,47271.64512939453,0.03411448,-0.042855643935035916,1570,0.30947265625,,,,,
27.0,323584,42.21707534790039,,,,,,,,,,,,,,,
27.0,324608,42.948795318603516,0.2,26424.654296875,0.0,-5.115921588242054,0.0003,47852.072436523435,0.030188007,-0.04294195873080753,1580,0.320263671875,,,,,
27.0,325632,44.600494384765625,,,,,,,,,,,,,,,
27.0,326656,42.266944885253906,0.2,24896.615234375,0.0,-5.0976068273186685,0.0003,49169.58056640625,0.03361462,-0.04897265995969065,1590,0.330078125,,,,,
27.0,327680,47.49919891357422,,,,,,,,,,,,,,,
,327680,,,,,,,,,,,,795.9255909500002,1163,160,27.0,281
27.0,328704,39.90276336669922,0.2,26351.56640625,0.0,-5.091758291423321,0.0003,51681.43231201172,0.033014536,-0.04704049972060602,1600,0.323583984375,,,,,
27.0,329728,37.19110107421875,,,,,,,,,,,,,,,
27.0,330752,44.58197784423828,0.2,25719.388671875,5.960464477539063e-08,-5.0899500161409374,0.0003,49128.50595703125,0.028628288,-0.04088710383221041,1610,0.285791015625,,,,,
27.0,331776,41.621002197265625,,,,,,,,,,,,,,,
27.0,332800,42.202003479003906,0.2,23568.9765625,0.0,-5.097660189867019,0.0003,46173.07333984375,0.0338305,-0.043480754719348626,1620,0.33486328125,,,,,
27.0,333824,41.607147216796875,,,,,,,,,,,,,,,
27.0,334848,46.46782684326172,0.2,27286.47265625,-1.1920928955078125e-07,-5.09407712072134,0.0003,49641.21103515625,0.03438456,-0.04856713450280949,1630,0.322998046875,,,,,
27.0,335872,48.54785919189453,,,,,,,,,,,,,,,
27.0,336896,43.08195877075195,0.2,22337.46875,5.960464477539063e-08,-5.074255116283894,0.0003,47965.42321777344,0.033127505,-0.04281640404078644,1640,0.306689453125,,,,,
27.0,337920,42.10052490234375,,,,,,,,,,,,,,,
27.0,338944,41.90214538574219,0.2,23943.798828125,0.0,-5.051468305289745,0.0003,49682.82946777344,0.03393122,-0.04243630336713977,1650,0.32197265625,,,,,
27.0,339968,42.464630126953125,,,,,,,,,,,,,,,
27.0,340992,44.209014892578125,0.2,26183.6484375,0.0,-5.017687648534775,0.0003,47234.09149169922,0.034612205,-0.046067350963130596,1660,0.31787109375,,,,,
27.0,342016,44.18318176269531,,,,,,,,,,,,,,,
27.0,343040,38.256961822509766,0.2,21784.623046875,5.960464477539063e-08,-4.981660526990891,0.0003,47721.61290283203,0.032089613,-0.03909821698907763,1670,0.303564453125,,,,,
27.0,344064,46.281219482421875,,,,,,,,,,,,,,,
27.0,345088,44.19148254394531,0.2,25450.708984375,0.0,-4.969463275372982,0.0003,44776.99205322265,0.03371956,-0.05090407600218896,1680,0.328076171875,,,,,
27.0,346112,47.186004638671875,,,,,,,,,,,,,,,
27.0,347136,43.69567108154297,0.2,21715.88671875,0.0,-4.940568833053112,0.0003,49849.43006591797,0.031973932,-0.04841614734614268,1690,0.299755859375,,,,,
27.0,348160,41.80719757080078,,,,,,,,,,,,,,,
,348160,,,,,,,,,,,,780.97459157,1234,170,27.0,282
27.0,349184,43.84125518798828,0.2,21382.021484375,0.0,-4.908729523420334,0.0003,46152.879614257814,0.028028172,-0.0398878232925199,1700,0.2765625,,,,,
27.0,350208,45.51279830932617,,,,,,,,,,,,,,,
27.0,351232,47.012489318847656,0.2,21866.4296875,0.0,-4.924175198376179,0.0003,48586.43149414063,0.033840027,-0.04459710590890609,1710,0.306884765625,,,,,
27.0,352256,45.087947845458984,,,,,,,,,,,,,,,
27.0,353280,43.67073059082031,0.2,21116.392578125,-1.1920928955078125e-07,-4.930607084929943,0.0003,43689.28734130859,0.032759182,-0.03697915468947031,1720,0.31181640625,,,,,
27.0,354304,43.5263786315918,,,,,,,,,,,,,,,
27.0,355328,45.74928283691406,0.2,19773.1328125,5.960464477539063e-08,-4.9485644295811655,0.0003,47276.3639038086,0.03404083,-0.03958994022104889,1730,0.33271484375,,,,,
27.0,356352,46.304691314697266,,,,,,,,,,,,,,,
27.0,357376,39.33332824707031,0.2,22309.06640625,0.0,-4.946158294379711,0.0003,45220.12977294922,0.035351925,-0.04152850750251673,1740,0.318798828125,,,,,
27.0,358400,46.34002685546875,,,,,,,,,,,,,,,
27.0,359424,40.96986770629883,0.2,22769.970703125,-1.1920928955078125e-07,-4.925231094658375,0.0003,47472.31861572266,0.030389223,-0.04790489860461093,1750,0.304833984375,,,,,
27.0,360448,47.95582580566406,,,,,,,,,,,,,,,
27.0,361472,45.33258819580078,0.2,23722.302734375,0.0,-4.910906310379505,0.0003,48925.53039550781,0.028176587,-0.038098427385557444,1760,0.2892578125,,,,,
27.0,362496,45.65544891357422,,,,,,,,,,,,,,,
27.0,363520,46.90176010131836,0.2,19663.78515625,5.960464477539063e-08,-4.911867263913154,0.0003,44840.75681152344,0.030603226,-0.041316198412096126,1770,0.301953125,,,,,
27.0,364544,46.211212158203125,,,,,,,,,,,,,,,
27.0,365568,42.74580001831055,0.2,18980.775390625,0.0,-4.898980844020843,0.0003,43577.26606445313,0.033057664,-0.04515705807134509,1780,0.324267578125,,,,,
27.0,366592,47.50756072998047,,,,,,,,,,,,,,,
27.0,367616,43.135921478271484,0.2,19752.07421875,0.0,-4.86998848170042,0.0003,45326.73223876953,0.027704667,-0.03621028497000225,1790,0.290673828125,,,,,
27.0,368640,44.39268493652344,,,,,,,,,,,,,,,
,368640,,,,,,,,,,,,782.98137162,1306,180,27.0,282
27.0,369664,47.780433654785156,0.2,23883.828125,0.0,-4.835643461346626,0.0003,47507.4498413086,0.03134462,-0.044066477712476626,1800,0.30458984375,,,,,
27.0,370688,41.38327407836914,,,,,,,,,,,,,,,
27.0,371712,45.94905090332031,0.2,24874.021484375,0.0,-4.818108959496021,0.0003,50532.08321533203,0.035295814,-0.03999156700156163,1810,0.329736328125,,,,,
27.0,372736,45.52915573120117,,,,,,,,,,,,,,,
27.0,373760,42.748905181884766,0.2,20948.181640625,0.0,-4.805879592895508,0.0003,46248.40671386719,0.030541837,-0.04282234021811746,1820,0.313671875,,,,,
27.0,374784,45.22481918334961,,,,,,,,,,,,,,,
27.0,375808,48.37080383300781,0.2,24445.69140625,0.0,-4.777948266267776,0.0003,46898.599389648436,0.02849856,-0.042779344043810855,1830,0.298193359375,,,,,
27.0,376832,38.09640884399414,,,,,,,,,,,,,,,
27.0,377856,44.66345977783203,0.2,25881.091796875,0.0,-4.735494360327721,0.0003,47009.05408935547,0.031998865,-0.03575799173268024,1840,0.321435546875,,,,,
27.0,378880,46.098854064941406,,,,,,,,,,,,,,,
27.0,379904,44.25572204589844,0.2,24893.2421875,-1.1920928955078125e-07,-4.744818742573261,0.0003,49121.78787841797,0.029770166,-0.039452468013041656,1850,0.33037109375,,,,,
27.0,380928,42.97796630859375,,,,,,,,,,,,,,,
27.0,381952,48.40066909790039,0.2,22817.560546875,0.0,-4.750717552006245,0.0003,45712.78896484375,0.03159049,-0.03457632909994572,1860,0.30595703125,,,,,
27.0,382976,48.56881332397461,,,,,,,,,,,,,,,
27.0,384000,45.5234375,0.2,21474.94921875,0.0,-4.7546447902917865,0.0003,47239.26256103515,0.035439134,-0.035832921700784934,1870,0.34833984375,,,,,
27.0,385024,40.50518035888672,,,,,,,,,,,,,,,
27.0,386048,38.00004196166992,0.2,24165.66796875,5.960464477539063e-08,-4.741345931589604,0.0003,49656.34266357422,0.033611313,-0.04270432350167539,1880,0.310546875,,,,,
27.0,387072,45.4730110168457,,,,,,,,,,,,,,,
27.0,388096,42.41532516479492,0.2,24386.603515625,0.0,-4.734033322334289,0.0003,49090.82126464844,0.027944421,-0.03905208523501642,1890,0.269970703125,,,,,
27.0,389120,46.20803451538086,,,,,,,,,,,,,,,
,389120,,,,,,,,,,,,799.7805065300001,1376,190,27.0,282
27.0,390144,46.20648193359375,0.2,24872.806640625,0.0,-4.726925435662269,0.0003,48371.88957519531,0.03147208,-0.03951191529922653,1900,0.308056640625,,,,,
27.0,391168,46.01316452026367,,,,,,,,,,,,,,,
27.0,392192,47.6424560546875,0.2,20288.943359375,0.0,-4.727571316063404,0.0003,41638.843579101565,0.028527327,-0.04291961326962337,1910,0.29111328125,,,,,
27.0,393216,48.563934326171875,,,,,,,,,,,,,,,
27.0,394240,50.52507019042969,0.2,26296.83203125,0.0,-4.718228656053543,0.0003,45434.39862060547,0.027233362,-0.04321279838331975,1920,0.28466796875,,,,,
27.0,395264,43.41875457763672,,,,,,,,,,,,,,,
27.0,396288,50.606788635253906,0.2,22130.408203125,1.1920928955078125e-07,-4.693070091307163,0.0003,43222.047119140625,0.025246821,-0.03951512239291333,1930,0.277001953125,,,,,
27.0,397312,52.11716079711914,,,,,,,,,,,,,,,
27.0,398336,45.22023010253906,0.2,24002.041015625,0.0,-4.669180798530578,0.0003,45071.035375976564,0.027588278,-0.04260041543166153,1940,0.286181640625,,,,,
27.0,399360,45.065528869628906,,,,,,,,,,,,,,,
27.0,400384,43.448768615722656,0.2,21725.322265625,0.0,-4.629578816890716,0.0003,43324.053051757815,0.02992003,-0.04049821727676317,1950,0.2890625,,,,,
27.0,401408,43.016719818115234,,,,,,,,,,,,,,,
27.0,402432,46.299400329589844,0.2,21684.28515625,0.0,-4.590485391020775,0.0003,46694.482202148436,0.027799312,-0.03437448248732835,1960,0.2734375,,,,,
27.0,403456,44.62835693359375,,,,,,,,,,,,,,,
27.0,404480,42.95432662963867,0.2,21959.373046875,0.0,-4.596783754229546,0.0003,45038.693420410156,0.024054792,-0.039410951831087004,1970,0.25185546875,,,,,
27.0,405504,53.50914001464844,,,,,,,,,,,,,,,
27.0,406528,39.75704574584961,0.2,21818.658203125,0.0,-4.587519270181656,0.0003,46747.23547363281,0.024786923,-0.03777843138377648,1980,0.2873046875,,,,,
27.0,407552,42.35601043701172,,,,,,,,,,,,,,,
27.0,408576,45.74626159667969,0.2,22173.8125,0.0,-4.5440669193863865,0.0003,46489.30741577149,0.027979402,-0.041216503665782514,1990,0.28408203125,,,,,
27.0,409600,49.732940673828125,,,,,,,,,,,,,,,
,409600,,,,,,,,,,,,799.44331311,1448,200,27.0,282
27.0,410624,46.094886779785156,0.2,21970.1015625,-1.1920928955078125e-07,-4.508227796852589,0.0003,44058.075695800784,0.029595284,-0.03481042821658775,2000,0.279052734375,,,,,
27.0,411648,44.645599365234375,,,,,,,,,,,,,,,
27.0,412672,54.23963928222656,0.2,21822.900390625,0.0,-4.507894398272038,0.0003,40507.73133544922,0.02518031,-0.0424916829157155,2010,0.271533203125,,,,,
27.0,413696,52.81071090698242,,,,,,,,,,,,,,,
27.0,414720,48.29180908203125,0.2,20106.52734375,0.0,-4.516500343382359,0.0003,43504.76776123047,0.023941383,-0.028156468062661588,2020,0.248095703125,,,,,
27.0,415744,44.331939697265625,,,,,,,,,,,,,,,
27.0,416768,44.33556365966797,0.2,21825.30078125,0.0,-4.538178157806397,0.0003,45812.20498046875,0.028191688,-0.03379754553898238,2030,0.27578125,,,,,
27.0,417792,47.172889709472656,,,,,,,,,,,,,,,
27.0,418816,49.21431350708008,0.2,20649.03125,-1.1920928955078125e-07,-4.519339630007744,0.0003,44239.03726806641,0.031190332,-0.03736850128043443,2040,0.305810546875,,,,,
27.0,419840,45.2134895324707,,,,,,,,,,,,,,,
27.0,420864,48.370635986328125,0.2,21176.74609375,-1.1920928955078125e-07,-4.456561422348022,0.0003,47858.27264404297,0.028113252,-0.03914428371936083,2050,0.296337890625,,,,,
27.0,421888,46.603790283203125,,,,,,,,,,,,,,,
27.0,422912,51.34637451171875,0.2,20645.0546875,0.0,-4.448984974622727,0.0003,41778.59133911133,0.02615868,-0.03224038822227158,2060,0.2755859375,,,,,
27.0,423936,48.24873733520508,,,,,,,,,,,,,,,
27.0,424960,47.26858901977539,0.2,19545.552734375,0.0,-4.465956169366836,0.0003,45888.95688476563,0.024569385,-0.03421353230660316,2070,0.25595703125,,,,,
27.0,425984,46.91082763671875,,,,,,,,,,,,,,,
27.0,427008,48.925628662109375,0.2,27580.658203125,0.0,-4.481892561912536,0.0003,49188.731127929685,0.028821118,-0.034010073244280646,2080,0.3080078125,,,,,
27.0,428032,47.88971710205078,,,,,,,,,,,,,,,
27.0,429056,49.38811492919922,0.2,22729.3359375,0.0,-4.474728107452393,0.0003,47933.89080810547,0.031045262,-0.032532475551124665,2090,0.305859375,,,,,
27.0,430080,45.32604217529297,,,,,,,,,,,,,,,
,430080,,,,,,,,,,,,823.8779660000001,1517,210,27.0,283
27.0,431104,47.70417022705078,0.2,22270.001953125,0.0,-4.447574403882027,0.0003,46907.441931152345,0.024916243,-0.03654718014295213,2100,0.284375,,,,,
27.0,432128,47.5471076965332,,,,,,,,,,,,,,,
27.0,433152,43.261173248291016,0.2,24577.46875,0.0,-4.430077792704106,0.0003,46230.97235107422,0.022989338,-0.03374579501687549,2110,0.25615234375,,,,,
27.0,434176,48.542877197265625,,,,,,,,,,,,,,,
27.0,435200,47.5273551940918,0.2,23950.865234375,5.960464477539063e-08,-4.415817622840405,0.0003,49698.178051757815,0.022755746,-0.03501079193956684,2120,0.2361328125,,,,,
27.0,436224,42.997344970703125,,,,,,,,,,,,,,,
27.0,437248,48.22393798828125,0.2,19534.759765625,0.0,-4.399362036585808,0.0003,42417.40121459961,0.02336521,-0.034886236154125075,2130,0.24697265625,,,,,
27.0,438272,48.574012756347656,,,,,,,,,,,,,,,
27.0,439296,50.00390625,0.2,23338.2890625,0.0,-4.3883385643362995,0.0003,45404.82437744141,0.023206893,-0.0334136723424308,2140,0.250146484375,,,,,
27.0,440320,45.972633361816406,,,,,,,,,,,,,,,
27.0,441344,55.45352554321289,0.2,23961.259765625,-1.1920928955078125e-07,-4.389224971830845,0.0003,47121.387219238284,0.025579475,-0.03975355694419704,2150,0.28017578125,,,,,
27.0,442368,51.16658020019531,,,,,,,,,,,,,,,
27.0,443392,45.27412414550781,0.2,20320.19140625,0.0,-4.366175131499768,0.0003,44388.701208496095,0.025489183,-0.04027596153027844,2160,0.27060546875,,,,,
27.0,444416,47.06940460205078,,,,,,,,,,,,,,,
27.0,445440,45.22876739501953,0.2,23187.400390625,5.960464477539063e-08,-4.328742963075638,0.0003,48121.3978515625,0.030564036,-0.03438163439859636,2170,0.281298828125,,,,,
27.0,446464,46.64214324951172,,,,,,,,,,,,,,,
27.0,447488,50.31114196777344,0.2,24811.771484375,0.0,-4.312181474268437,0.0003,47109.97447509765,0.026741046,-0.0428231938596582,2180,0.27822265625,,,,,
27.0,448512,45.61865997314453,,,,,,,,,,,,,,,
27.0,449536,45.69886779785156,0.2,21201.1796875,0.0,-4.320347662270069,0.0003,42086.355529785156,0.024986096,-0.03428728739090729,2190,0.28994140625,,,,,
27.0,450560,50.37102508544922,,,,,,,,,,,,,,,
,450560,,,,,,,,,,,,820.2053386200002,1586,220,27.0,284
27.0,451584,50.48089599609375,0.2,20366.658203125,-1.1920928955078125e-07,-4.324698883295059,0.0003,44684.68737792969,0.020837147,-0.025663224360323512,2200,0.239208984375,,,,,
27.0,452608,46.84337615966797,,,,,,,,,,,,,,,
27.0,453632,44.21745300292969,0.2,20770.1328125,0.0,-4.333198438584804,0.0003,44385.184558105466,0.02448414,-0.02814848380658077,2210,0.268017578125,,,,,
27.0,454656,47.028282165527344,,,,,,,,,,,,,,,
27.0,455680,48.34291076660156,0.2,23067.283203125,0.0,-4.33284567296505,0.0003,44617.428698730466,0.024953812,-0.03139017725770828,2220,0.2619140625,,,,,
27.0,456704,46.35694885253906,,,,,,,,,,,,,,,
27.0,457728,45.390567779541016,0.2,22182.966796875,0.0,-4.306848582625389,0.0003,44978.097131347655,0.0259419,-0.03231546282040654,2230,0.281982421875,,,,,
27.0,458752,52.208683013916016,,,,,,,,,,,,,,,
27.0,459776,43.25482940673828,0.2,21284.349609375,0.0,-4.277106431126595,0.0003,41385.61265258789,0.02900482,-0.033981648201006465,2240,0.291015625,,,,,
27.0,460800,48.670074462890625,,,,,,,,,,,,,,,
27.0,461824,45.98966979980469,0.2,24033.435546875,0.0,-4.267366290092468,0.0003,46092.46979980469,0.03131011,-0.027919303155795206,2250,0.291845703125,,,,,
27.0,462848,45.7609977722168,,,,,,,,,,,,,,,
27.0,463872,49.50800704956055,0.2,20803.73046875,0.0,-4.262845286726952,0.0003,43265.96524658203,0.031966783,-0.02475329666485777,2260,0.296240234375,,,,,
27.0,464896,47.507957458496094,,,,,,,,,,,,,,,
27.0,465920,49.35621643066406,0.2,22607.517578125,0.0,-4.258436264097691,0.0003,43747.32086791992,0.031440973,-0.027699835065868685,2270,0.286181640625,,,,,
27.0,466944,51.71826934814453,,,,,,,,,,,,,,,
27.0,467968,47.23158264160156,0.2,21182.232421875,0.0,-4.269665646553039,0.0003,44697.22407226563,0.032545503,-0.02241174803348258,2280,0.30537109375,,,,,
27.0,468992,49.77103805541992,,,,,,,,,,,,,,,
