time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps
26624,23.60470199584961,21.0,,,,,,,,,,,,,,,
27648,26.920143127441406,21.0,0.0003,46.8579026222229,0.2,-5.085246354341507,0.040747963,-0.05903092774678953,130,0.366796875,22.338407516479492,-3.814697265625e-05,,,,,
28672,33.58053970336914,21.0,,,,,,,,,,,,,,,
29696,27.387222290039062,21.0,0.0003,42.48276196718216,0.2,-5.0660459995269775,0.04168504,-0.055830506712663916,140,0.3830078125,20.11044692993164,-2.396106719970703e-05,,,,,
30720,24.619199752807617,21.0,,,,,,,,,,,,,,,
31744,24.889554977416992,21.0,0.0003,41.71248860359192,0.2,-5.040885555744171,0.043673813,-0.05450049646897241,150,0.39091796875,13.872869491577148,-1.5616416931152344e-05,,,,,
32768,32.36651611328125,21.0,,,,,,,,,,,,,,,
33792,22.428611755371094,21.0,0.0003,37.52387755513191,0.2,-5.021700951457023,0.042733517,-0.06034920766251162,160,0.39560546875,20.156919479370117,-1.823902130126953e-05,,,,,
34816,30.307809829711914,21.0,,,,,,,,,,,,,,,
35840,25.360572814941406,21.0,0.0003,36.66264865398407,0.2,-4.972138160467148,0.044557028,-0.05003404071321711,170,0.418115234375,19.760957717895508,-1.4543533325195312e-05,,,,,
36864,29.642932891845703,21.0,,,,,,,,,,,,,,,
37888,29.19628143310547,21.0,0.0003,38.11021123528481,0.2,-4.946067227423191,0.045284547,-0.04777025577495806,180,0.4060546875,21.940046310424805,-1.71661376953125e-05,,,,,
38912,27.77155876159668,21.0,,,,,,,,,,,,,,,
39936,28.15317153930664,21.0,0.0003,34.21472980380058,0.2,-4.895302093029022,0.05026339,-0.053633671818533915,190,0.4212890625,14.316245079040527,-1.1682510375976562e-05,,,,,
40960,28.478378295898438,21.0,,,,,,,,,,,,,,,
40960,,,,,,,,,,,,,28.5319306,21.0,20,61,664
41984,27.386531829833984,21.0,0.0003,36.96721623539925,0.2,-4.860002326965332,0.053306535,-0.05460284346481785,200,0.4306640625,20.846813201904297,-8.225440979003906e-06,,,,,
43008,25.136417388916016,21.0,,,,,,,,,,,,,,,
44032,28.506359100341797,21.0,0.0003,34.880188727378844,0.2,-4.823647370934486,0.052619994,-0.05955079727282282,210,0.42802734375,18.83160400390625,-9.655952453613281e-06,,,,,
45056,28.159072875976562,21.0,,,,,,,,,,,,,,,
46080,30.211069107055664,21.0,0.0003,34.68648355007171,0.2,-4.79055851995945,0.053676266,-0.047591879265382886,220,0.419091796875,16.209346771240234,-6.198883056640625e-06,,,,,
47104,28.408432006835938,21.0,,,,,,,,,,,,,,,
48128,24.51988410949707,21.0,0.0003,37.107703012228015,0.2,-4.755519489943981,0.0448836,-0.055775274441111834,230,0.41201171875,15.318548202514648,-3.933906555175781e-06,,,,,
49152,31.339996337890625,21.0,,,,,,,,,,,,,,,
50176,30.263957977294922,21.0,0.0003,35.95048187375069,0.2,-4.755992874503136,0.053325422,-0.04953486211306881,240,0.43525390625,18.106002807617188,-4.0531158447265625e-06,,,,,
51200,26.427268981933594,21.0,,,,,,,,,,,,,,,
52224,31.120418548583984,21.0,0.0003,36.10780583620071,0.2,-4.728395234048366,0.050221175,-0.04997829587082379,250,0.426220703125,16.374746322631836,-3.933906555175781e-06,,,,,
53248,28.698530197143555,21.0,,,,,,,,,,,,,,,
54272,31.64448356628418,21.0,0.0003,33.88063821196556,0.2,-4.700759494304657,0.043257296,-0.04865077416761778,260,0.39130859375,17.042503356933594,-4.291534423828125e-06,,,,,
55296,33.828102111816406,21.0,,,,,,,,,,,,,,,
56320,30.735151290893555,21.0,0.0003,36.99354653358459,0.2,-4.667321841418743,0.051925912,-0.05329873974551447,270,0.420556640625,18.004993438720703,-3.5762786865234375e-06,,,,,
57344,24.56378746032715,21.0,,,,,,,,,,,,,,,
58368,31.04099464416504,21.0,0.0003,33.537982708215715,0.2,-4.661159658432007,0.04519009,-0.052277944787056184,280,0.400634765625,18.83155632019043,-2.2649765014648438e-06,,,,,
59392,30.957592010498047,21.0,,,,,,,,,,,,,,,
60416,31.57880401611328,21.0,0.0003,34.1556411087513,0.2,-4.612048664689064,0.050061654,-0.051248098380165176,290,0.46630859375,16.5009822845459,-1.3113021850585938e-06,,,,,
61440,31.44023895263672,21.0,,,,,,,,,,,,,,,
61440,,,,,,,,,,,,,30.01047744,21.0,30,154,396
62464,33.484703063964844,21.0,0.0003,35.988950765132905,0.2,-4.558706817030907,0.045737714,-0.04837835153448396,300,0.405419921875,21.193973541259766,-2.6226043701171875e-06,,,,,
63488,28.663118362426758,21.0,,,,,,,,,,,,,,,
64512,26.547103881835938,21.0,0.0003,35.84007924795151,0.2,-4.485330563783646,0.0466988,-0.05490102936164476,310,0.41396484375,17.208621978759766,-1.7881393432617188e-06,,,,,
65536,33.07550811767578,21.0,,,,,,,,,,,,,,,
66560,33.24271011352539,21.0,0.0003,32.17893998026848,0.2,-4.435260710120201,0.051359892,-0.04710222259454895,320,0.401513671875,13.916471481323242,-1.7881393432617188e-06,,,,,
67584,29.636810302734375,21.0,,,,,,,,,,,,,,,
68608,30.12925148010254,21.0,0.0003,31.89165906906128,0.2,-4.356227257847786,0.04871975,-0.05065879448666237,330,0.41494140625,11.654842376708984,-1.3113021850585938e-06,,,,,
69632,28.893543243408203,21.0,,,,,,,,,,,,,,,
70656,34.640750885009766,21.0,0.0003,32.23589702248573,0.2,-4.303612299263477,0.04234765,-0.044952388666570184,340,0.3755859375,18.957712173461914,-1.3113021850585938e-06,,,,,
71680,31.66122817993164,21.0,,,,,,,,,,,,,,,
72704,29.87369155883789,21.0,0.0003,31.914936631917953,0.2,-4.271748442947865,0.04736781,-0.051661200530361384,350,0.398291015625,14.560977935791016,-9.5367431640625e-07,,,,,
73728,29.178447723388672,21.0,,,,,,,,,,,,,,,
74752,33.49020004272461,21.0,0.0003,36.457842361927035,0.2,-4.178705449402332,0.040389016,-0.04653380377276335,360,0.3673828125,23.379331588745117,-1.1920928955078125e-06,,,,,
75776,33.96955871582031,21.0,,,,,,,,,,,,,,,
76800,33.80144500732422,21.0,0.0003,30.167735248804092,0.2,-4.090368664264679,0.045222662,-0.04934364484215621,370,0.380712890625,15.698663711547852,-1.0728836059570312e-06,,,,,
77824,35.65232849121094,21.0,,,,,,,,,,,,,,,
78848,38.672691345214844,21.0,0.0003,32.53731299042702,0.2,-4.064171436429024,0.039797284,-0.04350674371235073,380,0.353857421875,18.81654167175293,-9.5367431640625e-07,,,,,
79872,27.279253005981445,21.0,,,,,,,,,,,,,,,
80896,36.029598236083984,21.0,0.0003,30.7141341984272,0.2,-4.01146771684289,0.038762793,-0.04911217908957042,390,0.343115234375,13.990995407104492,-8.344650268554688e-07,,,,,
81920,33.95975875854492,21.0,,,,,,,,,,,,,,,
81920,,,,,,,,,,,,,33.472356319999996,21.0,40,185,440
82944,30.28131103515625,21.0,0.0003,29.81971842646599,0.2,-3.977071314305067,0.038593415,-0.04924517167673912,400,0.33974609375,16.946285247802734,-1.3113021850585938e-06,,,,,
83968,35.779659271240234,21.0,,,,,,,,,,,,,,,
84992,36.80590057373047,21.0,0.0003,30.224746984243392,0.2,-3.918906804174185,0.03409089,-0.037420710013248024,410,0.35693359375,14.35486888885498,-7.152557373046875e-07,,,,,
86016,35.38722610473633,21.0,,,,,,,,,,,,,,,
87040,38.492431640625,21.0,0.0003,31.144944071769714,0.2,-3.8830885864794253,0.04323614,-0.04806516188255046,420,0.360546875,11.691490173339844,-3.5762786865234375e-07,,,,,
88064,35.82870101928711,21.0,,,,,,,,,,,,,,,
89088,30.298961639404297,21.0,0.0003,30.41471716761589,0.2,-3.804541999846697,0.03511966,-0.044930990936700256,430,0.320458984375,13.876836776733398,-4.76837158203125e-07,,,,,
90112,32.925655364990234,21.0,,,,,,,,,,,,,,,
91136,34.70556640625,21.0,0.0003,30.264456695318223,0.2,-3.739195054024458,0.04320316,-0.04438826603873167,440,0.351416015625,17.846094131469727,-4.76837158203125e-07,,,,,
92160,33.845462799072266,21.0,,,,,,,,,,,,,,,
93184,36.441062927246094,21.0,0.0003,33.229782515764235,0.2,-3.6827508240938185,0.03820851,-0.03967896584217669,450,0.34462890625,15.443402290344238,-4.76837158203125e-07,,,,,
94208,35.893001556396484,21.0,,,,,,,,,,,,,,,
95232,37.802268981933594,21.0,0.0003,28.40461167693138,0.2,-3.692672872543335,0.048197236,-0.04640296255238354,460,0.36884765625,12.345656394958496,-5.960464477539062e-07,,,,,
96256,35.821388244628906,21.0,,,,,,,,,,,,,,,
97280,33.32964324951172,21.0,0.0003,29.753936076164244,0.2,-3.6248380154371262,0.041144,-0.03877047730784398,470,0.339208984375,18.67131996154785,-4.76837158203125e-07,,,,,
98304,32.15971374511719,21.0,,,,,,,,,,,,,,,
99328,37.004608154296875,21.0,0.0003,29.16766698360443,0.2,-3.5569298274815084,0.047455616,-0.04505697195709217,480,0.368798828125,14.334668159484863,-3.5762786865234375e-07,,,,,
100352,34.43671417236328,21.0,,,,,,,,,,,,,,,
101376,33.675811767578125,21.0,0.0003,27.96551457643509,0.2,-3.5165705561637877,0.044360586,-0.045549298397963865,490,0.3763671875,15.932942390441895,-3.5762786865234375e-07,,,,,
102400,38.12371826171875,21.0,,,,,,,,,,,,,,,
102400,,,,,,,,,,,,,37.17732375,21.0,50,217,470
103424,35.71978759765625,21.0,0.0003,26.1050155043602,0.2,-3.4858980596065523,0.053691447,-0.048843848050455566,500,0.431494140625,12.401346206665039,-3.5762786865234375e-07,,,,,
104448,37.086517333984375,21.0,,,,,,,,,,,,,,,
105472,33.06167221069336,21.0,0.0003,27.96939806342125,0.2,-3.4569538712501524,0.052016616,-0.0431684337585466,510,0.3984375,13.02992057800293,-3.5762786865234375e-07,,,,,
106496,36.14848709106445,21.0,,,,,,,,,,,,,,,
107520,37.45374298095703,21.0,0.0003,24.202070215344428,0.2,-3.426650392264128,0.05194112,-0.04450121364207007,520,0.381005859375,15.63689136505127,-1.1920928955078125e-07,,,,,
108544,34.292938232421875,21.0,,,,,,,,,,,,,,,
109568,38.20851135253906,21.0,0.0003,26.837996512651443,0.2,-3.3967211343348027,0.062218726,-0.0398517275985796,530,0.442041015625,10.698281288146973,-2.384185791015625e-07,,,,,
110592,36.53162384033203,21.0,,,,,,,,,,,,,,,
111616,37.17915725708008,21.0,0.0003,25.39613971412182,0.2,-3.3485492028295996,0.072833866,-0.04418005696497858,540,0.46474609375,11.223470687866211,-2.384185791015625e-07,,,,,
112640,37.49837875366211,21.0,,,,,,,,,,,,,,,
113664,37.284446716308594,21.0,0.0003,26.010488033294678,0.2,-3.30274768024683,0.066564046,-0.03827868880762253,550,0.426708984375,13.48215389251709,-3.5762786865234375e-07,,,,,
114688,37.691505432128906,21.0,,,,,,,,,,,,,,,
115712,35.50360870361328,21.0,0.0003,23.888847222924234,0.2,-3.288587188720703,0.075679675,-0.04308745801245095,560,0.462890625,8.720573425292969,-1.1920928955078125e-07,,,,,
116736,38.92325210571289,21.0,,,,,,,,,,,,,,,
117760,38.24658966064453,21.0,0.0003,24.580514234304427,0.2,-3.262239840626717,0.06610052,-0.0445630306028761,570,0.423876953125,11.834522247314453,-2.384185791015625e-07,,,,,
118784,36.00372314453125,21.0,,,,,,,,,,,,,,,
119808,39.92012405395508,21.0,0.0003,24.682855728268624,0.2,-3.2654840253293513,0.059497826,-0.044293280979036356,580,0.412451171875,11.746194839477539,-3.5762786865234375e-07,,,,,
120832,35.76218032836914,21.0,,,,,,,,,,,,,,,
121856,40.038246154785156,21.0,0.0003,22.245254111289977,0.2,-3.2144719041883945,0.062076204,-0.04660761880513746,590,0.444921875,9.523539543151855,-1.1920928955078125e-07,,,,,
122880,36.065452575683594,21.0,,,,,,,,,,,,,,,
122880,,,,,,,,,,,,,39.24563709,21.0,60,249,492
123904,37.99806213378906,21.0,0.0003,22.932619684934615,0.2,-3.201234345883131,0.05532244,-0.03435942348151002,600,0.431640625,16.031591415405273,-1.1920928955078125e-07,,,,,
124928,39.145103454589844,21.0,,,,,,,,,,,,,,,
125952,40.161460876464844,21.0,0.0003,21.50267595052719,0.2,-3.176474615931511,0.051965907,-0.036661399171862286,610,0.38662109375,7.826521873474121,-2.384185791015625e-07,,,,,
126976,34.97509765625,21.0,,,,,,,,,,,,,,,
128000,37.9225959777832,21.0,0.0003,24.729468995332716,0.2,-3.1721458323299885,0.065709084,-0.03482320850744145,620,0.40419921875,11.068791389465332,-1.1920928955078125e-07,,,,,
129024,39.411643981933594,21.0,,,,,,,,,,,,,,,
130048,39.428321838378906,21.0,0.0003,21.857689118385316,0.2,-3.1450645819306375,0.07609895,-0.045904373601661067,630,0.43759765625,10.078842163085938,-2.384185791015625e-07,,,,,
131072,39.44293975830078,21.0,,,,,,,,,,,,,,,
132096,39.94719696044922,21.0,0.0003,20.15355357825756,0.2,-3.1251352854073047,0.061404005,-0.03446562210010597,640,0.382373046875,10.230023384094238,-2.384185791015625e-07,,,,,
133120,42.675498962402344,21.0,,,,,,,,,,,,,,,
134144,38.960121154785156,21.0,0.0003,21.78072055876255,0.2,-3.115068569779396,0.07156825,-0.02939166044234298,650,0.385400390625,9.769661903381348,-2.384185791015625e-07,,,,,
135168,36.39350509643555,21.0,,,,,,,,,,,,,,,
136192,37.14493179321289,21.0,0.0003,23.297944667935372,0.2,-3.1214429788291453,0.057183832,-0.033017849065072366,660,0.36884765625,9.284636497497559,-2.384185791015625e-07,,,,,
137216,43.194725036621094,21.0,,,,,,,,,,,,,,,
138240,38.96061706542969,21.0,0.0003,21.118890997767448,0.2,-3.108380638062954,0.062275186,-0.029345667810412125,670,0.367578125,10.556825637817383,-3.5762786865234375e-07,,,,,
139264,37.390106201171875,21.0,,,,,,,,,,,,,,,
140288,37.84749221801758,21.0,0.0003,20.92058319449425,0.2,-3.0951044663786886,0.066518426,-0.04155589887232054,680,0.411328125,8.714739799499512,-3.5762786865234375e-07,,,,,
141312,41.751060485839844,21.0,,,,,,,,,,,,,,,
142336,41.94333267211914,21.0,0.0003,20.114581555128098,0.2,-3.087312736362219,0.05892844,-0.03777092089003418,690,0.382373046875,10.011872291564941,-1.1920928955078125e-07,,,,,
143360,39.862876892089844,21.0,,,,,,,,,,,,,,,
143360,,,,,,,,,,,,,42.99718835000001,21.0,70,279,512
144384,38.18803024291992,21.0,0.0003,20.518095016479492,0.2,-3.0785573683679104,0.07588996,-0.041072704657563006,700,0.417626953125,10.304841041564941,-1.1920928955078125e-07,,,,,
145408,40.91725158691406,21.0,,,,,,,,,,,,,,,
146432,40.1376953125,21.0,0.0003,18.95893690884113,0.2,-3.067555356770754,0.06214122,-0.03011445285519585,710,0.362109375,9.262520790100098,-2.384185791015625e-07,,,,,
147456,38.98276901245117,21.0,,,,,,,,,,,,,,,
148480,41.16404724121094,21.0,0.0003,19.517426964640617,0.2,-3.0711965903639795,0.06861351,-0.02619259612984024,720,0.379931640625,9.698908805847168,-1.1920928955078125e-07,,,,,
149504,40.00585174560547,21.0,,,,,,,,,,,,,,,
150528,39.542572021484375,21.0,0.0003,20.882572636008263,0.2,-3.0636157758533953,0.07801923,-0.035523912048665805,730,0.4189453125,9.690407752990723,0.0,,,,,
151552,44.33192443847656,21.0,,,,,,,,,,,,,,,
152576,39.837440490722656,21.0,0.0003,18.093381184339524,0.2,-3.05916655510664,0.06895045,-0.024603485222905876,740,0.4060546875,6.020208358764648,-2.384185791015625e-07,,,,,
153600,39.179744720458984,21.0,,,,,,,,,,,,,,,
154624,40.83038330078125,21.0,0.0003,18.9672633767128,0.2,-3.039965622127056,0.07208167,-0.03160188476904295,750,0.41669921875,6.509812355041504,-3.5762786865234375e-07,,,,,
155648,38.98139953613281,21.0,,,,,,,,,,,,,,,
156672,42.58509826660156,21.0,0.0003,20.23907338678837,0.2,-3.035285610705614,0.07521145,-0.035328264627605674,760,0.43203125,10.653596878051758,-1.1920928955078125e-07,,,,,
157696,41.3994140625,21.0,,,,,,,,,,,,,,,
158720,43.03892517089844,21.0,0.0003,17.395377853512763,0.2,-3.0396544367074965,0.056893326,-0.028645512160437647,770,0.366748046875,8.73619556427002,-1.1920928955078125e-07,,,,,
159744,42.08932876586914,21.0,,,,,,,,,,,,,,,
160768,40.11122512817383,21.0,0.0003,17.291309571266176,0.2,-3.0331241749227047,0.06044197,-0.03347507680591662,780,0.363720703125,6.139649868011475,-3.5762786865234375e-07,,,,,
161792,41.38340759277344,21.0,,,,,,,,,,,,,,,
162816,38.237388610839844,21.0,0.0003,17.806209501624107,0.2,-3.0234729327261447,0.06855961,-0.03193585730768973,790,0.406787109375,7.319097995758057,-1.1920928955078125e-07,,,,,
163840,37.1312370300293,21.0,,,,,,,,,,,,,,,
163840,,,,,,,,,,,,,44.44648009,21.0,80,309,528
164864,41.288185119628906,21.0,0.0003,17.104777774214746,0.2,-3.0184521242976188,0.064582504,-0.02701326216920279,800,0.404345703125,9.533726692199707,-2.384185791015625e-07,,,,,
165888,38.185447692871094,21.0,,,,,,,,,,,,,,,
166912,39.99767303466797,21.0,0.0003,16.96796683371067,0.2,-3.00791597366333,0.05947092,-0.026253181396168657,810,0.413720703125,11.005653381347656,-2.384185791015625e-07,,,,,
167936,43.54132080078125,21.0,,,,,,,,,,,,,,,
168960,43.269474029541016,21.0,0.0003,16.107359984517096,0.2,-3.0003398194909097,0.059272572,-0.0324737960632774,820,0.381884765625,7.9496636390686035,-4.76837158203125e-07,,,,,
169984,41.261322021484375,21.0,,,,,,,,,,,,,,,
171008,40.853302001953125,21.0,0.0003,18.03772764801979,0.2,-3.001900605112314,0.067902476,-0.03165276342333527,830,0.412646484375,7.8382391929626465,-2.384185791015625e-07,,,,,
172032,42.8296012878418,21.0,,,,,,,,,,,,,,,
173056,43.57476806640625,21.0,0.0003,17.59535648226738,0.2,-3.008440452069044,0.057065066,-0.02491194216563599,840,0.4064453125,9.047759056091309,-1.1920928955078125e-07,,,,,
174080,40.511573791503906,21.0,,,,,,,,,,,,,,,
175104,40.77420425415039,21.0,0.0003,14.819024899601937,0.2,-2.9974084168672563,0.057566576,-0.04033958166837692,850,0.402978515625,5.992323398590088,-3.5762786865234375e-07,,,,,
176128,42.979522705078125,21.0,,,,,,,,,,,,,,,
177152,39.59910583496094,21.0,0.0003,16.648136112093926,0.2,-2.9979693949222566,0.050045658,-0.02142502845963463,860,0.3595703125,5.752399444580078,-1.1920928955078125e-07,,,,,
178176,41.061920166015625,21.0,,,,,,,,,,,,,,,
179200,42.671974182128906,21.0,0.0003,17.301011207699776,0.2,-2.991189385950565,0.039046902,-0.021852443848911208,870,0.354541015625,9.794469833374023,-4.76837158203125e-07,,,,,
180224,40.68415832519531,21.0,,,,,,,,,,,,,,,
181248,36.92015075683594,21.0,0.0003,14.811512976884842,0.2,-2.988765584677458,0.054545157,-0.02238589224143652,880,0.367919921875,6.572324275970459,-2.384185791015625e-07,,,,,
182272,39.355857849121094,21.0,,,,,,,,,,,,,,,
183296,41.082923889160156,21.0,0.0003,15.693615320324898,0.2,-2.987375248223543,0.05468829,-0.022134389242273754,890,0.369140625,9.77929401397705,-1.1920928955078125e-07,,,,,
184320,41.69186782836914,21.0,,,,,,,,,,,,,,,
184320,,,,,,,,,,,,,45.17453311,21.0,90,340,540
185344,39.65837860107422,21.0,0.0003,15.84270039498806,0.2,-2.9769912853837015,0.068246275,-0.027657991016167217,900,0.4255859375,7.2462921142578125,-2.384185791015625e-07,,,,,
186368,44.40910339355469,21.0,,,,,,,,,,,,,,,
187392,42.541011810302734,21.0,0.0003,15.352413985133172,0.2,-2.9831527210772038,0.06058028,-0.02096308486361522,910,0.375537109375,7.268176078796387,-1.1920928955078125e-07,,,,,
188416,40.98350524902344,21.0,,,,,,,,,,,,,,,
189440,42.568199157714844,21.0,0.0003,17.13717837035656,0.2,-2.9892619848251343,0.05539908,-0.013339698588242754,920,0.388916015625,8.714397430419922,-1.1920928955078125e-07,,,,,
190464,40.70580291748047,21.0,,,,,,,,,,,,,,,
191488,42.17573547363281,21.0,0.0003,14.479141935706139,0.2,-2.9891524732112886,0.05644351,-0.03346763603185536,930,0.40888671875,8.964990615844727,-1.1920928955078125e-07,,,,,
192512,39.82508850097656,21.0,,,,,,,,,,,,,,,
193536,40.43351745605469,21.0,0.0003,16.79561115503311,0.2,-2.9898196659982204,0.048135594,-0.01245225354214199,940,0.36083984375,7.0602707862854,-1.1920928955078125e-07,,,,,
194560,44.80342102050781,21.0,,,,,,,,,,,,,,,
195584,43.09931945800781,21.0,0.0003,15.750978618860245,0.2,-2.9981965631246568,0.047650382,-0.031004735133319628,950,0.375244140625,7.011468410491943,-2.384185791015625e-07,,,,,
196608,41.526771545410156,21.0,,,,,,,,,,,,,,,
197632,42.178749084472656,21.0,0.0003,16.474140480160713,0.2,-2.9916295178234575,0.054473817,-0.02839255594444694,960,0.369482421875,8.36362075805664,-2.384185791015625e-07,,,,,
198656,40.406463623046875,21.0,,,,,,,,,,,,,,,
199680,41.222259521484375,21.0,0.0003,16.612595516443253,0.2,-2.981098252534866,0.06838023,-0.02038451792759588,970,0.389697265625,8.561056137084961,-1.1920928955078125e-07,,,,,
200704,39.454044342041016,21.0,,,,,,,,,,,,,,,
201728,41.35602569580078,21.0,0.0003,16.110066130757332,0.2,-2.981439074128866,0.04962727,-0.02131163344311062,980,0.3681640625,7.620918273925781,-1.1920928955078125e-07,,,,,
202752,38.121055603027344,21.0,,,,,,,,,,,,,,,
203776,39.8651123046875,21.0,0.0003,15.858123400807381,0.2,-2.9714751444756984,0.065092586,-0.018306291320186574,990,0.428662109375,6.506690979003906,-2.384185791015625e-07,,,,,
204800,39.241241455078125,21.0,,,,,,,,,,,,,,,
204800,,,,,,,,,,,,,43.61787264,21.0,100,372,549
205824,42.542686462402344,21.0,0.0003,15.208845138549805,0.2,-2.977712341398001,0.059872426,-0.0179497114077094,1000,0.359423828125,8.80894947052002,-1.1920928955078125e-07,,,,,
206848,41.416954040527344,21.0,,,,,,,,,,,,,,,
207872,41.064762115478516,21.0,0.0003,14.162800896167756,0.2,-2.9727710910141467,0.056023017,-0.022864068845228756,1010,0.414990234375,6.789297580718994,0.0,,,,,
208896,42.89417266845703,21.0,,,,,,,,,,,,,,,
209920,42.12735366821289,21.0,0.0003,15.555913260579109,0.2,-2.978706070035696,0.06685588,-0.021885207288141827,1020,0.402734375,7.668860912322998,-2.384185791015625e-07,,,,,
210944,42.82749557495117,21.0,,,,,,,,,,,,,,,
211968,41.098876953125,21.0,0.0003,15.552865299582482,0.2,-2.991908240318298,0.057549823,-0.020347528191632592,1030,0.373193359375,5.428230285644531,-2.384185791015625e-07,,,,,
212992,41.1483039855957,21.0,,,,,,,,,,,,,,,
214016,42.584014892578125,21.0,0.0003,15.724782237410546,0.2,-2.9863006621599197,0.062571034,-0.022764997185731772,1040,0.35830078125,12.389180183410645,-1.1920928955078125e-07,,,,,
215040,40.26042175292969,21.0,,,,,,,,,,,,,,,
216064,43.98163604736328,21.0,0.0003,16.01859257221222,0.2,-2.98913813456893,0.058958974,-0.025926914312731243,1050,0.354931640625,6.269430637359619,-1.1920928955078125e-07,,,,,
217088,39.701873779296875,21.0,,,,,,,,,,,,,,,
218112,42.54458999633789,21.0,0.0003,15.58933267891407,0.2,-2.990664279460907,0.05161332,-0.02128914000932127,1060,0.3935546875,8.993036270141602,-2.384185791015625e-07,,,,,
219136,39.64140319824219,21.0,,,,,,,,,,,,,,,
220160,42.96482467651367,21.0,0.0003,15.246152466535568,0.2,-2.984340228140354,0.049060732,-0.007909860188374297,1070,0.328369140625,10.027539253234863,-2.384185791015625e-07,,,,,
221184,41.65056610107422,21.0,,,,,,,,,,,,,,,
222208,39.508941650390625,21.0,0.0003,18.018982183933257,0.2,-2.976685330271721,0.067107975,-0.022211946139577776,1080,0.382861328125,8.446945190429688,0.0,,,,,
223232,45.23527526855469,21.0,,,,,,,,,,,,,,,
224256,39.654273986816406,21.0,0.0003,17.008406972885133,0.2,-2.9792845986783503,0.058022603,-0.020996326926979236,1090,0.43388671875,9.271041870117188,0.0,,,,,
225280,44.02140808105469,21.0,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,44.765029440000006,21.0,110,405,555
