eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_range,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/value_loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/loss,time/iterations,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed
180.0,224256,80.50016021728516,0.2,0.0,-3.484596361964941,0.0002,0.013550343,19.1500614695251,1090,-0.013113190377771389,0.18603515625,21.00334358215332,,,,,
180.0,225280,82.61293029785156,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,110,180.0,257,81.44391861999999,876
180.0,226304,78.67054748535156,0.2,0.0,-3.495367520675063,0.0002,0.015685648,19.793301626294852,1100,-0.014877048788184766,0.21015625,12.896560668945312,,,,,
180.0,227328,82.82772827148438,,,,,,,,,,,,,,,
180.0,228352,82.73013305664062,0.2,1.1920928955078125e-07,-3.492141690850258,0.0002,0.013828263,20.061235159635544,1110,-0.011698524779058061,0.15283203125,7.80677604675293,,,,,
180.0,229376,83.72911071777344,,,,,,,,,,,,,,,
180.0,230400,81.80256652832031,0.2,-1.1920928955078125e-07,-3.4966785669326783,0.0002,0.013550434,20.097558054327965,1120,-0.009020887011865852,0.144091796875,10.291908264160156,,,,,
180.0,231424,83.03407287597656,,,,,,,,,,,,,,,
180.0,232448,83.62859344482422,0.2,0.0,-3.5162387751042843,0.0002,0.01680108,21.234022673219442,1130,-0.0134640738775488,0.180224609375,17.517675399780273,,,,,
180.0,233472,83.26666259765625,,,,,,,,,,,,,,,
180.0,234496,83.77803039550781,0.2,1.1920928955078125e-07,-3.501517266407609,0.0002,0.013917015,20.929888918995857,1140,-0.010427708274073666,0.14794921875,15.883628845214844,,,,,
180.0,235520,82.27816772460938,,,,,,,,,,,,,,,
180.0,236544,84.07682800292969,0.2,0.0,-3.4933645270764826,0.0002,0.014061987,24.740712992846966,1150,-0.013607385149953188,0.18056640625,12.701892852783203,,,,,
180.0,237568,82.44796752929688,,,,,,,,,,,,,,,
180.0,238592,83.04246520996094,0.2,1.1920928955078125e-07,-3.486148666590452,0.0002,0.01355887,18.025421141833068,1160,-0.014322341167280683,0.199267578125,4.933928966522217,,,,,
180.0,239616,85.42768859863281,,,,,,,,,,,,,,,
180.0,240640,84.90708923339844,0.2,1.7881393432617188e-07,-3.4849611811339853,0.0002,0.012747897,20.73029661104083,1170,-0.013662861310876906,0.1802734375,13.02851676940918,,,,,
180.0,241664,83.76933288574219,,,,,,,,,,,,,,,
180.0,242688,84.42388153076172,0.2,-2.384185791015625e-07,-3.4996868021786214,0.0002,0.016855348,21.16053636819124,1180,-0.01309768232240458,0.173486328125,11.806629180908203,,,,,
180.0,243712,83.70892333984375,,,,,,,,,,,,,,,
180.0,244736,83.21829223632812,0.2,-1.1920928955078125e-07,-3.5108937047421933,0.0002,0.0128136305,19.773793467134237,1190,-0.010138161089707864,0.150048828125,10.838083267211914,,,,,
180.0,245760,84.77597045898438,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,120,180.0,255,83.99325497000001,963
180.0,246784,84.22640228271484,0.2,0.0,-3.5063783437013627,0.0002,0.013504604,22.009345372021198,1200,-0.014277147493703523,0.179150390625,7.383221626281738,,,,,
180.0,247808,85.1884536743164,,,,,,,,,,,,,,,
180.0,248832,84.15370178222656,0.2,1.7881393432617188e-07,-3.4894175570458175,0.0002,0.015982281,21.114717696607112,1210,-0.016308482331805863,0.22880859375,9.224623680114746,,,,,
180.0,249856,87.28538513183594,,,,,,,,,,,,,,,
180.0,250880,83.01402282714844,0.2,0.0,-3.513045360147953,0.0002,0.013751904,22.23274443894625,1220,-0.007564243618980981,0.113818359375,9.073921203613281,,,,,
180.0,251904,84.69438934326172,,,,,,,,,,,,,,,
180.0,252928,89.46086120605469,0.2,0.0,-3.4984341617673635,0.0002,0.012258698,20.476710522174834,1230,-0.006238843239407288,0.12861328125,14.534366607666016,,,,,
180.0,253952,84.65686798095703,,,,,,,,,,,,,,,
180.0,254976,86.39904022216797,0.2,1.1920928955078125e-07,-3.4848301306366922,0.0002,0.011216458,19.065835064649583,1240,-0.006661770024948055,0.124169921875,10.631621360778809,,,,,
180.0,256000,87.10275268554688,,,,,,,,,,,,,,,
180.0,257024,86.9676284790039,0.2,0.0,-3.4809902485460045,0.0002,0.012195967,21.946339823305607,1250,-0.01054347523058823,0.141943359375,14.547342300415039,,,,,
180.0,258048,83.37931823730469,,,,,,,,,,,,,,,
180.0,259072,85.79627990722656,0.2,-1.1920928955078125e-07,-3.4720187399536373,0.0002,0.0154453125,21.35383231639862,1260,-0.01048361351931817,0.14404296875,15.595309257507324,,,,,
180.0,260096,86.82608032226562,,,,,,,,,,,,,,,
180.0,261120,87.96339416503906,0.2,0.0,-3.472514723613858,0.0002,0.01258807,20.27499517723918,1270,-0.009268733014323516,0.1439453125,19.00654411315918,,,,,
180.0,262144,85.47503662109375,,,,,,,,,,,,,,,
180.0,263168,87.15689849853516,0.2,0.0,-3.4667136069387197,0.0002,0.015876994,21.22298017963767,1280,-0.0139710474810272,0.18564453125,14.08852481842041,,,,,
180.0,264192,86.28662109375,,,,,,,,,,,,,,,
180.0,265216,83.61511993408203,0.2,1.1920928955078125e-07,-3.4662684112787248,0.0002,0.013152288,20.82883452400565,1290,-0.009387971500837011,0.138525390625,19.168975830078125,,,,,
180.0,266240,85.85922241210938,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,130,180.0,251,86.02119114000001,1058
180.0,267264,82.73527526855469,0.2,-1.1920928955078125e-07,-3.465915410965681,0.0002,0.01273729,20.091276359558105,1300,-0.007593921518855495,0.13759765625,20.040224075317383,,,,,
180.0,268288,85.5164794921875,,,,,,,,,,,,,,,
180.0,269312,86.58238220214844,0.2,-1.1920928955078125e-07,-3.4797190401703118,0.0002,0.014787103,19.878792311251164,1310,-0.01202611301196157,0.195556640625,8.734007835388184,,,,,
180.0,270336,83.11267852783203,,,,,,,,,,,,,,,
180.0,271360,86.99213409423828,0.2,-1.1920928955078125e-07,-3.478298316150904,0.0002,0.013967359,19.25678596794605,1320,-0.011321633923216723,0.175927734375,9.854555130004883,,,,,
180.0,272384,85.75647735595703,,,,,,,,,,,,,,,
180.0,273408,86.11486053466797,0.2,5.960464477539063e-08,-3.481537393480539,0.0002,0.013761345,23.884373281151056,1330,-0.014218422193152946,0.190869140625,26.300764083862305,,,,,
180.0,274432,85.52490997314453,,,,,,,,,,,,,,,
180.0,275456,86.55028533935547,0.2,0.0,-3.4963623739778997,0.0002,0.014911548,20.448737243562938,1340,-0.014392152943764813,0.194580078125,17.619497299194336,,,,,
180.0,276480,87.04864501953125,,,,,,,,,,,,,,,
180.0,277504,87.85882568359375,0.2,0.0,-3.4865755561739205,0.0002,0.013832738,19.84394193738699,1350,-0.011604840248037363,0.170166015625,14.1460599899292,,,,,
180.0,278528,87.91078186035156,,,,,,,,,,,,,,,
180.0,279552,88.87904357910156,0.2,0.0,-3.48341098241508,0.0002,0.012337005,21.460700584203003,1360,-0.008884222540655174,0.156689453125,9.0310640335083,,,,,
180.0,280576,88.18238067626953,,,,,,,,,,,,,,,
180.0,281600,87.3358154296875,0.2,0.0,-3.479505904391408,0.0002,0.011226857,19.77970666140318,1370,-0.006154957735270727,0.10390625,8.40767765045166,,,,,
180.0,282624,90.1443862915039,,,,,,,,,,,,,,,
180.0,283648,86.32200622558594,0.2,-1.1920928955078125e-07,-3.4708739425987005,0.0002,0.014905803,22.60122750774026,1380,-0.011369358480442316,0.188671875,17.9818172454834,,,,,
180.0,284672,83.44313049316406,,,,,,,,,,,,,,,
180.0,285696,86.99612426757812,0.2,0.0,-3.478407370299101,0.0002,0.012030581,19.922733979672195,1390,-0.00839684067213966,0.1365234375,19.22080421447754,,,,,
180.0,286720,87.66009521484375,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,140,180.0,249,87.17052080000003,1150
180.0,287744,84.28079223632812,0.2,0.0,-3.4776619512587787,0.0002,0.015287149,20.521852907538413,1400,-0.013230122253298759,0.16484375,14.823512077331543,,,,,
180.0,288768,81.33993530273438,,,,,,,,,,,,,,,
180.0,289792,83.9314193725586,0.2,5.960464477539063e-08,-3.471896621584892,0.0002,0.013667248,21.931884889304637,1410,-0.011886734682047973,0.165576171875,23.600433349609375,,,,,
180.0,290816,85.78678131103516,,,,,,,,,,,,,,,
180.0,291840,87.12776184082031,0.2,1.1920928955078125e-07,-3.4860493201762437,0.0002,0.0140497945,19.731839390844108,1420,-0.012660069725097856,0.173486328125,19.162151336669922,,,,,
180.0,292864,86.46051025390625,,,,,,,,,,,,,,,
180.0,293888,87.91744995117188,0.2,0.0,-3.4833234667778017,0.0002,0.012720625,20.970606503635643,1430,-0.008456229827424977,0.119970703125,13.86167049407959,,,,,
180.0,294912,86.14311218261719,,,,,,,,,,,,,,,
180.0,295936,83.29190063476562,0.2,0.0,-3.489253418520093,0.0002,0.014070786,20.631037770956755,1440,-0.008873523213696898,0.143896484375,13.747368812561035,,,,,
180.0,296960,86.34085845947266,,,,,,,,,,,,,,,
180.0,297984,88.72530364990234,0.2,0.0,-3.493065172061324,0.0002,0.013318252,20.963386746495964,1450,-0.007540991103451233,0.125927734375,13.329505920410156,,,,,
180.0,299008,83.28099822998047,,,,,,,,,,,,,,,
180.0,300032,85.60035705566406,0.2,-2.384185791015625e-07,-3.4845346856862305,0.0002,0.014376154,20.898905028402805,1460,-0.009648823798488592,0.14921875,30.638750076293945,,,,,
180.0,301056,83.1293716430664,,,,,,,,,,,,,,,
180.0,302080,88.46251678466797,0.2,-1.1920928955078125e-07,-3.4878946926444767,0.0002,0.0146574145,19.38531301394105,1470,-0.012720758539217059,0.18671875,7.991544723510742,,,,,
180.0,303104,86.14071655273438,,,,,,,,,,,,,,,
180.0,304128,83.48544311523438,0.2,0.0,-3.492842524498701,0.0002,0.014353692,20.39657442122698,1480,-0.012284314489807002,0.171142578125,8.968363761901855,,,,,
180.0,305152,86.8853988647461,,,,,,,,,,,,,,,
180.0,306176,85.633544921875,0.2,-1.1920928955078125e-07,-3.4905213080346584,0.0002,0.015922757,22.43489164188504,1490,-0.014241060387212201,0.173291015625,25.034107208251953,,,,,
180.0,307200,85.66078186035156,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,150,180.0,248,86.41758899,1237
180.0,308224,81.72081756591797,0.2,0.0,-3.4871858481317757,0.0002,0.014634592,22.013425103574992,1500,-0.011262141341285314,0.171044921875,5.159640789031982,,,,,
180.0,309248,85.12100219726562,,,,,,,,,,,,,,,
180.0,310272,83.51943969726562,0.2,0.0,-3.482407546415925,0.0002,0.014265513,19.44510155543685,1510,-0.010691023225081153,0.1833984375,17.299394607543945,,,,,
180.0,311296,87.24869537353516,,,,,,,,,,,,,,,
180.0,312320,85.64662170410156,0.2,0.0,-3.4781263884156943,0.0002,0.014355674,22.293998382240535,1520,-0.014149010405162699,0.19267578125,6.332332611083984,,,,,
180.0,313344,84.82913208007812,,,,,,,,,,,,,,,
180.0,314368,83.36476135253906,0.2,0.0,-3.483478881791234,0.0002,0.01431256,19.37910039871931,1530,-0.010367837655212497,0.149853515625,6.505193710327148,,,,,
180.0,315392,85.21854400634766,,,,,,,,,,,,,,,
180.0,316416,87.84001922607422,0.2,0.0,-3.4992734748870133,0.0002,0.015517592,22.535432381182908,1540,-0.01438624934235122,0.189208984375,10.290966033935547,,,,,
180.0,317440,87.06379699707031,,,,,,,,,,,,,,,
180.0,318464,88.37777709960938,0.2,0.0,-3.4998969700187446,0.0002,0.014484206,20.117045517265797,1550,-0.010223715750908014,0.14384765625,11.449021339416504,,,,,
180.0,319488,85.52938842773438,,,,,,,,,,,,,,,
180.0,320512,85.7531509399414,0.2,0.0,-3.493483342602849,0.0002,0.014708396,20.135977800935507,1560,-0.011550004281161819,0.173974609375,17.082170486450195,,,,,
180.0,321536,83.17913055419922,,,,,,,,,,,,,,,
180.0,322560,88.67781066894531,0.2,0.0,-3.4796474255621432,0.0002,0.012145167,20.810565615445377,1570,-0.010057027299626497,0.157373046875,9.119133949279785,,,,,
180.0,323584,84.53964233398438,,,,,,,,,,,,,,,
180.0,324608,88.62157440185547,0.2,0.0,-3.4644637282937767,0.0002,0.0147592835,17.967015961557628,1580,-0.010691172426959383,0.163818359375,6.837601661682129,,,,,
180.0,325632,88.86154174804688,,,,,,,,,,,,,,,
180.0,326656,88.32618713378906,0.2,0.0,-3.4492957808077334,0.0002,0.013760354,20.086910277605057,1590,-0.009584422085026745,0.151611328125,21.485551834106445,,,,,
180.0,327680,86.35399627685547,,,,,,,,,,,,,,,
,327680,,,,,,,,,,,,160,180.0,247,85.80486213,1325
180.0,328704,87.44911193847656,0.2,0.0,-3.4495492253452538,0.0002,0.012973414,19.08304888010025,1600,-0.012703233642241685,0.168212890625,18.97142219543457,,,,,
180.0,329728,86.3941650390625,,,,,,,,,,,,,,,
180.0,330752,87.54365539550781,0.2,1.1920928955078125e-07,-3.4684542920440435,0.0002,0.014915345,21.325747749209405,1610,-0.017210600319958757,0.2259765625,16.669368743896484,,,,,
180.0,331776,85.49864959716797,,,,,,,,,,,,,,,
180.0,332800,88.79476928710938,0.2,0.0,-3.4551568165421487,0.0002,0.010741843,20.21672197431326,1620,-0.007052302364900243,0.127099609375,15.957784652709961,,,,,
180.0,333824,86.78338623046875,,,,,,,,,,,,,,,
180.0,334848,86.69400024414062,0.2,0.0,-3.4497014604508878,0.0002,0.0106135765,22.46117382720113,1630,-0.009536489021411399,0.131982421875,10.171704292297363,,,,,
180.0,335872,86.9864730834961,,,,,,,,,,,,,,,
180.0,336896,86.56040954589844,0.2,0.0,-3.451584227755666,0.0002,0.014639791,17.996628339588643,1640,-0.013744947173108812,0.185791015625,9.570734024047852,,,,,
180.0,337920,89.2476806640625,,,,,,,,,,,,,,,
180.0,338944,84.93233489990234,0.2,0.0,-3.470010156556964,0.0002,0.015785312,19.89634865447879,1650,-0.01313626932023908,0.172998046875,8.550398826599121,,,,,
180.0,339968,86.8729019165039,,,,,,,,,,,,,,,
180.0,340992,87.38480377197266,0.2,0.0,-3.4572448708117007,0.0002,0.015523845,19.58611427694559,1660,-0.01398350169765763,0.1865234375,18.127153396606445,,,,,
180.0,342016,85.50390625,,,,,,,,,,,,,,,
180.0,343040,85.49095916748047,0.2,0.0,-3.4432591661810874,0.0002,0.013127174,17.87427917122841,1670,-0.008552909152058419,0.13896484375,17.68619728088379,,,,,
180.0,344064,84.87913513183594,,,,,,,,,,,,,,,
180.0,345088,85.41859436035156,0.2,0.0,-3.448181967437267,0.0002,0.01374976,21.198888604342937,1680,-0.013980589282436996,0.184912109375,18.78532600402832,,,,,
180.0,346112,83.84843444824219,,,,,,,,,,,,,,,
180.0,347136,87.14920806884766,0.2,0.0,-3.458250042423606,0.0002,0.011233108,19.498829351365565,1690,-0.009309869287972106,0.139990234375,20.081035614013672,,,,,
180.0,348160,84.77133178710938,,,,,,,,,,,,,,,
,348160,,,,,,,,,,,,170,180.0,246,86.15872504999999,1412
180.0,349184,83.08058166503906,0.2,0.0,-3.466162487119436,0.0002,0.015591522,20.749637270718814,1700,-0.0139809575099207,0.18056640625,20.71603012084961,,,,,
180.0,350208,85.51193237304688,,,,,,,,,,,,,,,
180.0,351232,87.25711059570312,0.2,1.1920928955078125e-07,-3.477249713614583,0.0002,0.013002133,19.30087086558342,1710,-0.010017749666803865,0.1333984375,13.249602317810059,,,,,
180.0,352256,84.3101577758789,,,,,,,,,,,,,,,
180.0,353280,87.29386901855469,0.2,0.0,-3.4697610486298798,0.0002,0.011340056,19.07007090225816,1720,-0.010173844822202228,0.135595703125,17.89870262145996,,,,,
180.0,354304,85.29185485839844,,,,,,,,,,,,,,,
180.0,355328,84.53340148925781,0.2,5.960464477539063e-08,-3.4937767703086138,0.0002,0.013575979,21.91437764391303,1730,-0.014222523818170884,0.189501953125,12.334972381591797,,,,,
180.0,356352,82.91805267333984,,,,,,,,,,,,,,,
180.0,357376,84.3239517211914,0.2,0.0,-3.4951476242393253,0.0002,0.013982775,20.09394772350788,1740,-0.012949649535585195,0.1779296875,10.214132308959961,,,,,
180.0,358400,81.6861572265625,,,,,,,,,,,,,,,
180.0,359424,85.98760986328125,0.2,-1.1920928955078125e-07,-3.4934647396206855,0.0002,0.012711522,21.579540164768694,1750,-0.007837983550052741,0.113916015625,9.492889404296875,,,,,
180.0,360448,85.84872436523438,,,,,,,,,,,,,,,
180.0,361472,85.58995819091797,0.2,-1.1920928955078125e-07,-3.4862898610532285,0.0002,0.015411289,19.82926625236869,1760,-0.014459385530062718,0.18349609375,7.411940574645996,,,,,
180.0,362496,87.13243103027344,,,,,,,,,,,,,,,
180.0,363520,84.64361572265625,0.2,0.0,-3.483819545805454,0.0002,0.013071915,20.50732239186764,1770,-0.01506757782844943,0.18916015625,17.609350204467773,,,,,
180.0,364544,86.3315658569336,,,,,,,,,,,,,,,
180.0,365568,82.41503143310547,0.2,0.0,-3.4833220947533845,0.0002,0.012268128,21.58126196041703,1780,-0.008182847352873068,0.1287109375,16.252233505249023,,,,,
180.0,366592,88.78128814697266,,,,,,,,,,,,,,,
180.0,367616,89.72669219970703,0.2,0.0,-3.4664977807551622,0.0002,0.013414133,20.08535157069564,1790,-0.011746465351461666,0.1630859375,4.457149505615234,,,,,
180.0,368640,86.4569320678711,,,,,,,,,,,,,,,
,368640,,,,,,,,,,,,180,180.0,245,84.74489743,1500
180.0,369664,85.64878845214844,0.2,0.0,-3.453500333055854,0.0002,0.015096051,20.178292924165724,1800,-0.013121063618382323,0.175,9.907450675964355,,,,,
180.0,370688,87.82554626464844,,,,,,,,,,,,,,,
180.0,371712,88.4654541015625,0.2,0.0,-3.463800103589892,0.0002,0.013410589,23.065929482132198,1810,-0.0093676908290945,0.140087890625,18.574792861938477,,,,,
180.0,372736,89.08539581298828,,,,,,,,,,,,,,,
180.0,373760,89.13900756835938,0.2,0.0,-3.4713955737650393,0.0002,0.012406616,19.474687987565993,1820,-0.009080149776491454,0.132763671875,12.471187591552734,,,,,
180.0,374784,85.07710266113281,,,,,,,,,,,,,,,
180.0,375808,81.63156127929688,0.2,1.1920928955078125e-07,-3.4850260809063913,0.0002,0.017208237,20.990177607536317,1830,-0.01055252420846955,0.153076171875,6.875990390777588,,,,,
180.0,376832,83.04493713378906,,,,,,,,,,,,,,,
180.0,377856,81.98527526855469,0.2,0.0,-3.49841079749167,0.0002,0.014414288,21.22121381610632,1840,-0.010207750133849914,0.14501953125,8.741134643554688,,,,,
180.0,378880,83.91134643554688,,,,,,,,,,,,,,,
180.0,379904,85.33949279785156,0.2,0.0,-3.4834958724677563,0.0002,0.012759841,21.805043943971395,1850,-0.012721859293742454,0.165869140625,19.436901092529297,,,,,
180.0,380928,83.03581237792969,,,,,,,,,,,,,,,
180.0,381952,85.80848693847656,0.2,1.7881393432617188e-07,-3.4747983545064924,0.0002,0.011800415,21.119154060631992,1860,-0.008883719854202355,0.12421875,22.120948791503906,,,,,
180.0,382976,84.81598663330078,,,,,,,,,,,,,,,
180.0,384000,85.88214874267578,0.2,0.0,-3.448468128964305,0.0002,0.013974455,20.30358801111579,1870,-0.0106082619568042,0.1470703125,17.62970542907715,,,,,
180.0,385024,86.5438232421875,,,,,,,,,,,,,,,
180.0,386048,85.73536682128906,0.2,0.0,-3.455815328657627,0.0002,0.014107611,19.43283510953188,1880,-0.007407958508701995,0.11533203125,7.383049011230469,,,,,
180.0,387072,83.72100830078125,,,,,,,,,,,,,,,
180.0,388096,86.20393371582031,0.2,0.0,-3.46224544942379,0.0002,0.013061447,20.06963360980153,1890,-0.012418249282927719,0.15078125,8.837957382202148,,,,,
180.0,389120,84.04014587402344,,,,,,,,,,,,,,,
,389120,,,,,,,,,,,,190,180.0,245,85.98932353000001,1587
180.0,390144,86.57438659667969,0.2,0.0,-3.4737250678241254,0.0002,0.011763286,20.82459663078189,1900,-0.011072778237939928,0.1619140625,14.260339736938477,,,,,
180.0,391168,87.9560546875,,,,,,,,,,,,,,,
180.0,392192,88.46613311767578,0.2,0.0,-3.4873038474470377,0.0002,0.014990041,21.18689665272832,1910,-0.010545680271752645,0.16015625,10.547967910766602,,,,,
180.0,393216,87.23445892333984,,,,,,,,,,,,,,,
180.0,394240,82.08047485351562,0.2,0.0,-3.501742272078991,0.0002,0.013373182,19.652749682962895,1920,-0.010999651540623745,0.157568359375,15.691425323486328,,,,,
180.0,395264,88.90373992919922,,,,,,,,,,,,,,,
180.0,396288,83.76570129394531,0.2,0.0,-3.4940357081592084,0.0002,0.013997171,20.6712495803833,1930,-0.012097218391136266,0.1638671875,14.674617767333984,,,,,
180.0,397312,85.10308837890625,,,,,,,,,,,,,,,
180.0,398336,86.37673950195312,0.2,0.0,-3.4854060024023057,0.0002,0.014340337,20.950682383030653,1940,-0.01260107087509823,0.1703125,8.407303810119629,,,,,
180.0,399360,89.39685821533203,,,,,,,,,,,,,,,
180.0,400384,86.79591369628906,0.2,1.7881393432617188e-07,-3.487110536545515,0.0002,0.014008656,18.992360498011113,1950,-0.011407418808084912,0.140576171875,18.845766067504883,,,,,
180.0,401408,85.00469970703125,,,,,,,,,,,,,,,
180.0,402432,85.28226470947266,0.2,0.0,-3.4932185154408217,0.0002,0.014505296,20.754158669710158,1960,-0.01351996749144746,0.176513671875,18.90015983581543,,,,,
180.0,403456,84.91531372070312,,,,,,,,,,,,,,,
180.0,404480,85.62403869628906,0.2,0.0,-3.511702387034893,0.0002,0.013680564,21.701467836648227,1970,-0.009290911356220021,0.130126953125,20.07328224182129,,,,,
180.0,405504,83.63487243652344,,,,,,,,,,,,,,,
180.0,406528,84.32308959960938,0.2,0.0,-3.5097250465303658,0.0002,0.014088654,19.997047495096922,1980,-0.009554581510019488,0.129150390625,20.116262435913086,,,,,
180.0,407552,84.72630310058594,,,,,,,,,,,,,,,
180.0,408576,80.03504943847656,0.2,0.0,-3.498525381088257,0.0002,0.014918644,23.20946627110243,1990,-0.014510260774113704,0.18642578125,11.580395698547363,,,,,
180.0,409600,82.90733337402344,,,,,,,,,,,,,,,
,409600,,,,,,,,,,,,200,180.0,244,83.74541095000001,1674
180.0,410624,84.8685531616211,0.2,-1.1920928955078125e-07,-3.501437175273895,0.0002,0.012407331,20.771995297819377,2000,-0.01210751159960637,0.141552734375,16.141326904296875,,,,,
180.0,411648,83.93711853027344,,,,,,,,,,,,,,,
180.0,412672,84.81513977050781,0.2,0.0,-3.499084422364831,0.0002,0.015062632,20.988173054903747,2010,-0.012516937858163147,0.143310546875,14.070754051208496,,,,,
180.0,413696,82.89283752441406,,,,,,,,,,,,,,,
180.0,414720,86.21979522705078,0.2,0.0,-3.4929608087986708,0.0002,0.015477097,23.09211982861161,2020,-0.015556097752414644,0.2087890625,24.915817260742188,,,,,
180.0,415744,86.80003356933594,,,,,,,,,,,,,,,
180.0,416768,85.38693237304688,0.2,-1.1920928955078125e-07,-3.506738903000951,0.0002,0.014744274,18.657291290163993,2030,-0.013381703739287331,0.186279296875,9.73073673248291,,,,,
180.0,417792,85.41383361816406,,,,,,,,,,,,,,,
180.0,418816,84.6822509765625,0.2,1.7881393432617188e-07,-3.501000064238906,0.0002,0.015655328,20.298642904311418,2040,-0.014957463795144576,0.18701171875,13.872697830200195,,,,,
180.0,419840,84.78631591796875,,,,,,,,,,,,,,,
180.0,420864,86.75884246826172,0.2,0.0,-3.5024385306984187,0.0002,0.014186853,18.448650209605695,2050,-0.009271676669050067,0.14326171875,17.022008895874023,,,,,
180.0,421888,83.20161437988281,,,,,,,,,,,,,,,
180.0,422912,85.11482238769531,0.2,0.0,-3.4824112102389337,0.0002,0.015415231,19.70871902629733,2060,-0.011622694895413588,0.14912109375,11.565670013427734,,,,,
180.0,423936,84.3834457397461,,,,,,,,,,,,,,,
180.0,424960,85.36735534667969,0.2,-1.1920928955078125e-07,-3.4638260141015054,0.0002,0.01412608,21.613175329566,2070,-0.012644732889020816,0.151318359375,5.967761993408203,,,,,
180.0,425984,86.71705627441406,,,,,,,,,,,,,,,
180.0,427008,88.13494873046875,0.2,0.0,-3.4741172045469284,0.0002,0.015405135,19.89335181713104,2080,-0.011663380725804019,0.130517578125,16.11510467529297,,,,,
180.0,428032,80.99983978271484,,,,,,,,,,,,,,,
180.0,429056,85.9495849609375,0.2,0.0,-3.477699687704444,0.0002,0.012760688,18.243226900696754,2090,-0.006954804775159573,0.1052734375,14.866400718688965,,,,,
180.0,430080,87.61659240722656,,,,,,,,,,,,,,,
,430080,,,,,,,,,,,,210,180.0,244,83.76343246999998,1760
180.0,431104,86.4118423461914,0.2,0.0,-3.490921249985695,0.0002,0.014531855,21.087674814462662,2100,-0.01158223332495254,0.17373046875,8.463322639465332,,,,,
180.0,432128,87.7047348022461,,,,,,,,,,,,,,,
180.0,433152,83.70867919921875,0.2,0.0,-3.5009067323058845,0.0002,0.015992535,20.039700547605754,2110,-0.013372795974282781,0.14873046875,14.393388748168945,,,,,
180.0,434176,84.32720947265625,,,,,,,,,,,,,,,
180.0,435200,82.94254302978516,0.2,-1.1920928955078125e-07,-3.520225814729929,0.0002,0.012585536,20.258089373260738,2120,-0.012256804542630562,0.158740234375,10.466680526733398,,,,,
180.0,436224,84.66210174560547,,,,,,,,,,,,,,,
180.0,437248,82.2204818725586,0.2,0.0,-3.5263356037437914,0.0002,0.014012935,21.267916255444288,2130,-0.01380663350391842,0.183349609375,12.892424583435059,,,,,
180.0,438272,84.36749267578125,,,,,,,,,,,,,,,
180.0,439296,81.65020751953125,0.2,0.0,-3.511245574429631,0.0002,0.012628434,19.13630547001958,2140,-0.01043599347176496,0.135888671875,30.268815994262695,,,,,
180.0,440320,82.572998046875,,,,,,,,,,,,,,,
180.0,441344,87.59680938720703,0.2,0.0,-3.498627255484462,0.0002,0.012497374,23.243258307129146,2150,-0.009371781476511387,0.12900390625,12.671808242797852,,,,,
180.0,442368,84.54048919677734,,,,,,,,,,,,,,,
180.0,443392,81.96234893798828,0.2,0.0,-3.507854492589831,0.0002,0.011877252,19.587738519161938,2160,-0.008827167349591037,0.11923828125,8.284184455871582,,,,,
180.0,444416,84.42317199707031,,,,,,,,,,,,,,,
180.0,445440,86.13668060302734,0.2,1.1920928955078125e-07,-3.489079003408551,0.0002,0.013639477,20.864477913081647,2170,-0.010196382863068721,0.1494140625,12.542909622192383,,,,,
180.0,446464,86.15803527832031,,,,,,,,,,,,,,,
180.0,447488,86.13459777832031,0.2,0.0,-3.50357747040689,0.0002,0.012561744,21.13765429481864,2180,-0.008165145930252037,0.138818359375,15.770210266113281,,,,,
180.0,448512,84.65855407714844,,,,,,,,,,,,,,,
180.0,449536,86.07221984863281,0.2,-2.384185791015625e-07,-3.509482362121344,0.0002,0.013736302,20.156271559000015,2190,-0.009204043046338484,0.126318359375,7.101151466369629,,,,,
180.0,450560,82.64950561523438,,,,,,,,,,,,,,,
,450560,,,,,,,,,,,,220,180.0,244,84.3724505,1846
180.0,451584,84.74244689941406,0.2,0.0,-3.507482646405697,0.0002,0.014371976,22.686907194554806,2200,-0.01142475907545304,0.1541015625,11.339435577392578,,,,,
180.0,452608,87.19685363769531,,,,,,,,,,,,,,,
180.0,453632,87.10264587402344,0.2,0.0,-3.5054119769483805,0.0002,0.014130271,20.806131591647862,2210,-0.00970347569164005,0.138330078125,19.800052642822266,,,,,
180.0,454656,88.98802947998047,,,,,,,,,,,,,,,
180.0,455680,85.92784118652344,0.2,-1.1920928955078125e-07,-3.5005508441478015,0.0002,0.013516301,20.533277082443238,2220,-0.011562107386998833,0.155908203125,9.168416976928711,,,,,
180.0,456704,86.83708190917969,,,,,,,,,,,,,,,
180.0,457728,87.819091796875,0.2,-1.1920928955078125e-07,-3.513401820138097,0.0002,0.013520685,21.448680797219275,2230,-0.010406143594445893,0.13154296875,24.067359924316406,,,,,
