eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/entropy_loss,train/clip_range,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean
40.0,41.95292663574219,32768,,,,,,,,,,,,,,,
40.0,41.56789016723633,33792,22.065996170043945,0.0058176043,-0.019310489068448077,3e-05,160,0.0,0.019384765625,30.48251084536314,-5.7845028072595595,0.2,,,,,
40.0,39.302703857421875,34816,,,,,,,,,,,,,,,
40.0,35.07755661010742,35840,15.09295654296875,0.00691665,-0.023557355959928826,3e-05,170,0.0,0.027685546875,29.703677605092526,-5.775458280742169,0.2,,,,,
40.0,42.41435241699219,36864,,,,,,,,,,,,,,,
40.0,38.59883117675781,37888,17.240493774414062,0.006390921,-0.021429002190416213,3e-05,180,0.0,0.030615234375,30.72047701179981,-5.76514927521348,0.2,,,,,
40.0,42.2327880859375,38912,,,,,,,,,,,,,,,
40.0,41.93013000488281,39936,19.678136825561523,0.00599307,-0.019289840561759773,3e-05,190,0.0,0.02705078125,29.815398114919663,-5.757611747086048,0.2,,,,,
40.0,42.25503158569336,40960,,,,,,,,,,,,,,,
,,40960,,,,,,,,,,,20,89,40.0,459,41.481834420000006
40.0,39.500892639160156,41984,23.453264236450195,0.005673566,-0.018842729484458687,3e-05,200,-1.1920928955078125e-07,0.015380859375,31.115406346321105,-5.752619183808565,0.2,,,,,
40.0,39.643455505371094,43008,,,,,,,,,,,,,,,
40.0,41.12702178955078,44032,25.0610408782959,0.0055549443,-0.016609311233332848,3e-05,210,0.0,0.01015625,30.03433663994074,-5.745862683653831,0.2,,,,,
40.0,37.46118927001953,45056,,,,,,,,,,,,,,,
40.0,44.53562545776367,46080,28.062610626220703,0.005599696,-0.01777047522518842,3e-05,220,1.1920928955078125e-07,0.017919921875,29.931075847148897,-5.740289909392596,0.2,,,,,
40.0,38.89778518676758,47104,,,,,,,,,,,,,,,
40.0,39.05732727050781,48128,21.4152889251709,0.0053913016,-0.01866106022207532,3e-05,230,0.0,0.01494140625,32.77793852835894,-5.730314962565899,0.2,,,,,
40.0,34.99017333984375,49152,,,,,,,,,,,,,,,
40.0,43.70151901245117,50176,25.432241439819336,0.0050618323,-0.016108815874758875,3e-05,240,0.0,0.01396484375,28.733614195883273,-5.717533754557371,0.2,,,,,
40.0,44.500118255615234,51200,,,,,,,,,,,,,,,
40.0,46.78558349609375,52224,28.932083129882812,0.0058164867,-0.019298182419152,3e-05,250,0.0,0.020947265625,30.63389451354742,-5.707425227761268,0.2,,,,,
40.0,42.037357330322266,53248,,,,,,,,,,,,,,,
40.0,40.84340286254883,54272,28.55967140197754,0.0067078974,-0.02147634964858298,3e-05,260,0.0,0.0267578125,30.446823024749754,-5.697353511303663,0.2,,,,,
40.0,39.453125,55296,,,,,,,,,,,,,,,
40.0,42.316200256347656,56320,19.77117156982422,0.0051723155,-0.01734194192540599,3e-05,270,0.0,0.01064453125,31.25914339721203,-5.685682515799999,0.2,,,,,
40.0,45.45545196533203,57344,,,,,,,,,,,,,,,
40.0,44.14209747314453,58368,19.82853126525879,0.0057236804,-0.01794658393919235,3e-05,280,0.0,0.018603515625,32.056234049797055,-5.677499274909496,0.2,,,,,
40.0,43.24076461791992,59392,,,,,,,,,,,,,,,
40.0,40.413726806640625,60416,25.342967987060547,0.00646729,-0.020935221024410568,3e-05,290,0.0,0.02705078125,34.907027658820155,-5.670835607498884,0.2,,,,,
40.0,41.28935241699219,61440,,,,,,,,,,,,,,,
,,61440,,,,,,,,,,,30,134,40.0,458,40.73704418
40.0,44.681922912597656,62464,32.02370071411133,0.0053670956,-0.017439443038165338,3e-05,300,0.0,0.0158203125,34.559105172753334,-5.665306154638529,0.2,,,,,
40.0,43.97411346435547,63488,,,,,,,,,,,,,,,
40.0,38.71648025512695,64512,23.23143196105957,0.005498441,-0.018528929500826054,3e-05,310,0.0,0.01669921875,35.12345424294472,-5.66420928388834,0.2,,,,,
40.0,44.601158142089844,65536,,,,,,,,,,,,,,,
40.0,44.40839385986328,66560,21.442258834838867,0.0059083393,-0.01856911486174795,3e-05,320,0.0,0.0212890625,33.11128574758768,-5.658289779722691,0.2,,,,,
40.0,39.33128356933594,67584,,,,,,,,,,,,,,,
40.0,35.04700469970703,68608,20.39510154724121,0.0063060094,-0.019657876357086934,3e-05,330,0.0,0.024755859375,31.238644340634345,-5.6437793001532555,0.2,,,,,
40.0,46.115440368652344,69632,,,,,,,,,,,,,,,
40.0,40.573097229003906,70656,17.4041690826416,0.005770102,-0.01861670977414178,3e-05,340,0.0,0.0185546875,31.051205292344093,-5.626983059197665,0.2,,,,,
40.0,42.54454040527344,71680,,,,,,,,,,,,,,,
40.0,43.41410446166992,72704,19.616178512573242,0.0062612183,-0.019902944204659434,3e-05,350,0.0,0.02431640625,33.05104376077652,-5.615395372360945,0.2,,,,,
40.0,39.60041809082031,73728,,,,,,,,,,,,,,,
40.0,46.471946716308594,74752,19.857101440429688,0.0056009865,-0.017466384225554066,3e-05,360,0.0,0.015478515625,32.265408462286,-5.603601608425379,0.2,,,,,
40.0,43.408958435058594,75776,,,,,,,,,,,,,,,
40.0,43.829261779785156,76800,21.289873123168945,0.005503174,-0.015863363549215137,3e-05,370,-1.1920928955078125e-07,0.012158203125,30.13265129327774,-5.602061768621207,0.2,,,,,
40.0,45.010189056396484,77824,,,,,,,,,,,,,,,
40.0,50.02630615234375,78848,15.135588645935059,0.0061251353,-0.018914694894192507,3e-05,380,-1.1920928955078125e-07,0.019775390625,32.616583892703055,-5.595263812690973,0.2,,,,,
40.0,43.51075744628906,79872,,,,,,,,,,,,,,,
40.0,42.09400939941406,80896,27.381052017211914,0.0051932074,-0.01715914632222848,3e-05,390,-1.1920928955078125e-07,0.017431640625,32.466447377204894,-5.588841827958822,0.2,,,,,
40.0,44.47282409667969,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,40,178,40.0,458,41.13276532
40.0,47.016746520996094,82944,22.617280960083008,0.005322648,-0.016926740064809563,3e-05,400,5.960464477539063e-08,0.01689453125,31.54182547926903,-5.590415840595961,0.2,,,,,
40.0,45.67579650878906,83968,,,,,,,,,,,,,,,
40.0,39.77509307861328,84992,10.586597442626953,0.005604038,-0.01874964759408613,3e-05,410,0.0,0.019775390625,29.002263541519643,-5.58699102923274,0.2,,,,,
40.0,41.35276794433594,86016,,,,,,,,,,,,,,,
40.0,43.891109466552734,87040,11.653554916381836,0.0058399285,-0.01801568578757724,3e-05,420,0.0,0.01865234375,30.45145793259144,-5.57947203963995,0.2,,,,,
40.0,46.52431869506836,88064,,,,,,,,,,,,,,,
40.0,43.804344177246094,89088,24.349660873413086,0.0055080336,-0.016883161589794325,3e-05,430,0.0,0.018603515625,30.062781707942484,-5.5714292347431185,0.2,,,,,
40.0,40.74559783935547,90112,,,,,,,,,,,,,,,
40.0,42.71341323852539,91136,24.273706436157227,0.0060106553,-0.01770495382224908,3e-05,440,0.0,0.016015625,35.70252717137337,-5.552051744610071,0.2,,,,,
40.0,41.13954162597656,92160,,,,,,,,,,,,,,,
40.0,40.487388610839844,93184,23.069229125976562,0.006704228,-0.018201396990480134,3e-05,450,-1.1920928955078125e-07,0.015869140625,29.56526047587395,-5.529519945383072,0.2,,,,,
40.0,40.63298416137695,94208,,,,,,,,,,,,,,,
40.0,43.860198974609375,95232,25.739606857299805,0.00607819,-0.018748803642301935,3e-05,460,-1.1920928955078125e-07,0.01943359375,30.83072512447834,-5.50398488715291,0.2,,,,,
40.0,40.17578125,96256,,,,,,,,,,,,,,,
40.0,47.457740783691406,97280,18.212203979492188,0.00641214,-0.017159881821862656,3e-05,470,-1.1920928955078125e-07,0.0173828125,30.48091671615839,-5.480851758271456,0.2,,,,,
40.0,35.38540267944336,98304,,,,,,,,,,,,,,,
40.0,40.393348693847656,99328,24.403667449951172,0.005923236,-0.017178364589926786,3e-05,480,-1.1920928955078125e-07,0.014111328125,31.972490271925928,-5.4593411512672905,0.2,,,,,
40.0,45.832496643066406,100352,,,,,,,,,,,,,,,
40.0,42.71112823486328,101376,26.23480987548828,0.0059709903,-0.018387446108681614,3e-05,490,0.0,0.018408203125,31.197066415846347,-5.438745427131653,0.2,,,,,
40.0,42.18168640136719,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,50,223,40.0,459,41.58963963
40.0,42.13011932373047,103424,16.892688751220703,0.0050546937,-0.014348064373189117,3e-05,500,0.0,0.008447265625,33.40091913044453,-5.4196432016789915,0.2,,,,,
40.0,43.33251190185547,104448,,,,,,,,,,,,,,,
40.0,46.69819641113281,105472,28.631084442138672,0.00652334,-0.019596444299895665,3e-05,510,0.0,0.013525390625,31.436474639177323,-5.392621833086014,0.2,,,,,
40.0,43.37995529174805,106496,,,,,,,,,,,,,,,
40.0,41.14949035644531,107520,29.35927391052246,0.0071244314,-0.02117333095302456,3e-05,520,5.960464477539063e-08,0.026318359375,29.677891986072062,-5.353490759432316,0.2,,,,,
40.0,51.03638458251953,108544,,,,,,,,,,,,,,,
40.0,46.2526969909668,109568,19.842164993286133,0.006254878,-0.019862804028525714,3e-05,530,0.0,0.026318359375,33.27420497238636,-5.331820911169052,0.2,,,,,
40.0,43.11039733886719,110592,,,,,,,,,,,,,,,
40.0,43.585365295410156,111616,14.029377937316895,0.006032017,-0.01990406935074134,3e-05,540,0.0,0.022509765625,29.280650152266027,-5.317454957216978,0.2,,,,,
40.0,42.45527648925781,112640,,,,,,,,,,,,,,,
40.0,49.903846740722656,113664,20.27233123779297,0.006156236,-0.018684011146251577,3e-05,550,0.0,0.02021484375,32.05996325314045,-5.310281046479941,0.2,,,,,
40.0,44.46162796020508,114688,,,,,,,,,,,,,,,
40.0,45.272220611572266,115712,19.801105499267578,0.004721801,-0.01401727218690212,3e-05,560,0.0,0.007958984375,29.464271545410156,-5.314206626266241,0.2,,,,,
40.0,39.42567443847656,116736,,,,,,,,,,,,,,,
40.0,48.86939239501953,117760,17.016082763671875,0.0059631956,-0.01683388336459757,3e-05,570,0.0,0.015380859375,29.856776942312717,-5.301584012806416,0.2,,,,,
40.0,46.05559158325195,118784,,,,,,,,,,,,,,,
40.0,44.419891357421875,119808,23.788124084472656,0.005961496,-0.01636606008032686,3e-05,580,-1.1920928955078125e-07,0.011376953125,26.980302415788174,-5.288704279065132,0.2,,,,,
40.0,39.265602111816406,120832,,,,,,,,,,,,,,,
40.0,52.389869689941406,121856,17.63844871520996,0.0057003945,-0.01708106702681107,3e-05,590,0.0,0.01220703125,29.301512207090855,-5.277036325633526,0.2,,,,,
40.0,46.05219268798828,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,60,267,40.0,459,44.74848066
40.0,49.185768127441406,123904,22.443498611450195,0.00623138,-0.01848667731974274,3e-05,600,-1.1920928955078125e-07,0.02216796875,30.943616631627084,-5.249849323928356,0.2,,,,,
40.0,47.57206344604492,124928,,,,,,,,,,,,,,,
40.0,49.54950714111328,125952,16.39824676513672,0.0043146717,-0.015016990160074784,3e-05,610,0.0,0.01201171875,29.133514349162578,-5.227366984635592,0.2,,,,,
40.0,45.5233154296875,126976,,,,,,,,,,,,,,,
40.0,43.27815628051758,128000,24.28693962097168,0.0054773297,-0.01528704671000014,3e-05,620,0.0,0.02001953125,32.16990076750517,-5.211345621943474,0.2,,,,,
40.0,46.162818908691406,129024,,,,,,,,,,,,,,,
40.0,50.782737731933594,130048,26.58804702758789,0.0052952217,-0.01596231756338966,3e-05,630,0.0,0.013330078125,32.27852929383516,-5.199126589298248,0.2,,,,,
40.0,42.79644775390625,131072,,,,,,,,,,,,,,,
40.0,42.90448760986328,132096,10.488880157470703,0.0077769975,-0.01997744041145779,3e-05,640,0.0,0.02861328125,29.26417871713638,-5.1788063302636145,0.2,,,,,
40.0,46.07464599609375,133120,,,,,,,,,,,,,,,
40.0,49.33843994140625,134144,20.257423400878906,0.0053922264,-0.017275137883734713,3e-05,650,0.0,0.01640625,32.81820276677608,-5.149311327189207,0.2,,,,,
40.0,43.33024215698242,135168,,,,,,,,,,,,,,,
40.0,52.60247802734375,136192,21.919166564941406,0.006590377,-0.017404273169086083,3e-05,660,0.0,0.021435546875,27.426980178058148,-5.134940552711487,0.2,,,,,
40.0,48.46637725830078,137216,,,,,,,,,,,,,,,
40.0,45.582435607910156,138240,21.64557456970215,0.005481837,-0.01629604021436535,3e-05,670,5.960464477539063e-08,0.014990234375,30.517940248548985,-5.126773672550916,0.2,,,,,
40.0,43.91679382324219,139264,,,,,,,,,,,,,,,
40.0,48.0869255065918,140288,21.116960525512695,0.0058876853,-0.018833665989222936,3e-05,680,0.0,0.025341796875,26.546510414779185,-5.10253391712904,0.2,,,,,
40.0,48.125457763671875,141312,,,,,,,,,,,,,,,
40.0,49.706748962402344,142336,18.747478485107422,0.004973203,-0.015108793219042127,3e-05,690,0.0,0.011572265625,33.12947540283203,-5.100944629311561,0.2,,,,,
40.0,50.411231994628906,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,70,312,40.0,459,47.24028177999999
40.0,53.642356872558594,144384,19.149085998535156,0.006312788,-0.018994942618155618,3e-05,700,-1.1920928955078125e-07,0.0265625,28.977052187919618,-5.091631400585174,0.2,,,,,
40.0,49.729671478271484,145408,,,,,,,,,,,,,,,
40.0,51.297000885009766,146432,23.24142074584961,0.0047021946,-0.01317508283245843,3e-05,710,0.0,0.009326171875,32.8092718526721,-5.0834071159362795,0.2,,,,,
40.0,51.150211334228516,147456,,,,,,,,,,,,,,,
40.0,41.7552375793457,148480,21.011646270751953,0.005450256,-0.014866801929747453,3e-05,720,0.0,0.015576171875,31.315085725486277,-5.072422450035811,0.2,,,,,
40.0,47.806190490722656,149504,,,,,,,,,,,,,,,
40.0,47.53712844848633,150528,17.741376876831055,0.0063744504,-0.017835659323463916,3e-05,730,0.0,0.017578125,27.880939027667047,-5.0502305492758754,0.2,,,,,
40.0,49.77788543701172,151552,,,,,,,,,,,,,,,
40.0,49.08124923706055,152576,19.572702407836914,0.0048454497,-0.0142226961281267,3e-05,740,0.0,0.01005859375,25.07281068712473,-5.0324668943881985,0.2,,,,,
40.0,46.84710693359375,153600,,,,,,,,,,,,,,,
40.0,45.74507141113281,154624,25.835886001586914,0.0045077032,-0.01386767119220167,3e-05,750,0.0,0.01103515625,26.80209359973669,-5.021038020402193,0.2,,,,,
40.0,54.26726531982422,155648,,,,,,,,,,,,,,,
40.0,49.10929870605469,156672,15.523126602172852,0.007975407,-0.018678257559076882,3e-05,760,0.0,0.0263671875,29.328870813548566,-5.008651923388243,0.2,,,,,
40.0,48.698360443115234,157696,,,,,,,,,,,,,,,
40.0,48.124107360839844,158720,24.518896102905273,0.004532749,-0.01578498697417672,3e-05,770,0.0,0.01201171875,30.099886247515677,-4.99088267236948,0.2,,,,,
40.0,50.37531661987305,159744,,,,,,,,,,,,,,,
40.0,52.86195373535156,160768,18.671836853027344,0.0070831394,-0.017562434777937598,3e-05,780,0.0,0.022802734375,26.964635215699673,-4.961739014834166,0.2,,,,,
40.0,53.57212829589844,161792,,,,,,,,,,,,,,,
40.0,56.4581298828125,162816,25.619386672973633,0.0059796483,-0.015243266632751329,3e-05,790,0.0,0.015087890625,28.715811097621916,-4.920970070362091,0.2,,,,,
40.0,50.584617614746094,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,80,358,40.0,457,49.338396839999994
40.0,57.17491912841797,164864,14.847723960876465,0.0062322305,-0.015732650020800064,3e-05,800,0.0,0.00712890625,32.518923935294154,-4.888957457989454,0.2,,,,,
40.0,49.67115020751953,165888,,,,,,,,,,,,,,,
40.0,50.02904510498047,166912,18.13780975341797,0.005713341,-0.01583114724853658,3e-05,810,0.0,0.012841796875,29.200420750677587,-4.868221528828144,0.2,,,,,
40.0,46.50429916381836,167936,,,,,,,,,,,,,,,
40.0,50.99241638183594,168960,22.263153076171875,0.0047736755,-0.015458504822890972,3e-05,820,0.0,0.0140625,29.16468761563301,-4.835007212311029,0.2,,,,,
40.0,54.273765563964844,169984,,,,,,,,,,,,,,,
40.0,50.494651794433594,171008,26.755035400390625,0.0054260194,-0.01507565606807475,3e-05,830,5.960464477539063e-08,0.013134765625,29.408306477963926,-4.817724058032036,0.2,,,,,
40.0,47.52433395385742,172032,,,,,,,,,,,,,,,
40.0,54.444793701171875,173056,11.875319480895996,0.005516162,-0.013429664497380145,3e-05,840,0.0,0.00927734375,30.711532635986806,-4.798469522595406,0.2,,,,,
40.0,50.1075439453125,174080,,,,,,,,,,,,,,,
40.0,50.47605895996094,175104,18.690481185913086,0.005550567,-0.01491255215187266,3e-05,850,0.0,0.01279296875,28.719196447730063,-4.77704720646143,0.2,,,,,
40.0,48.574493408203125,176128,,,,,,,,,,,,,,,
40.0,51.295509338378906,177152,24.725177764892578,0.0047536707,-0.013281011792059871,3e-05,860,0.0,0.010107421875,27.416366118192673,-4.759800838679075,0.2,,,,,
40.0,52.7000732421875,178176,,,,,,,,,,,,,,,
40.0,50.34373474121094,179200,21.295780181884766,0.0057408465,-0.015249776266136906,3e-05,870,-1.1920928955078125e-07,0.015673828125,28.011719654500485,-4.734025547653436,0.2,,,,,
40.0,55.50928497314453,180224,,,,,,,,,,,,,,,
40.0,57.59019088745117,181248,18.961219787597656,0.0061864974,-0.016380818434117827,3e-05,880,1.1920928955078125e-07,0.0138671875,27.63249816298485,-4.722165361046791,0.2,,,,,
40.0,51.608123779296875,182272,,,,,,,,,,,,,,,
40.0,54.271488189697266,183296,22.036170959472656,0.004774905,-0.013439697986177635,3e-05,890,0.0,0.01064453125,27.037418530881403,-4.701184682548046,0.2,,,,,
40.0,51.116798400878906,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,90,403,40.0,456,51.923241049999994
40.0,46.4000244140625,185344,17.901350021362305,0.005947404,-0.012742824663291685,3e-05,900,-1.1920928955078125e-07,0.0080078125,26.557130618393423,-4.689470863342285,0.2,,,,,
40.0,52.09288787841797,186368,,,,,,,,,,,,,,,
40.0,51.91033172607422,187392,17.066818237304688,0.005347392,-0.014771702598955017,3e-05,910,0.0,0.023095703125,27.69593711793423,-4.678360237926245,0.2,,,,,
40.0,52.09038543701172,188416,,,,,,,,,,,,,,,
40.0,52.65446853637695,189440,19.998714447021484,0.0048722015,-0.013328976022603457,3e-05,920,0.0,0.00810546875,28.5444086804986,-4.665186727046967,0.2,,,,,
40.0,48.27753448486328,190464,,,,,,,,,,,,,,,
40.0,60.96781921386719,191488,17.418840408325195,0.0052235713,-0.014082702873201925,3e-05,930,0.0,0.012451171875,25.290980802476405,-4.653575042635202,0.2,,,,,
40.0,56.18046569824219,192512,,,,,,,,,,,,,,,
40.0,56.09351348876953,193536,17.915340423583984,0.005938829,-0.01659664997314394,3e-05,940,5.960464477539063e-08,0.019140625,27.330879911780357,-4.642615462839603,0.2,,,,,
40.0,49.73290252685547,194560,,,,,,,,,,,,,,,
40.0,55.39424133300781,195584,22.85506248474121,0.0056556156,-0.012239091235642263,3e-05,950,0.0,0.015771484375,24.306270314753057,-4.629342263936996,0.2,,,,,
40.0,51.50680160522461,196608,,,,,,,,,,,,,,,
40.0,50.84881591796875,197632,22.553062438964844,0.0047555426,-0.014537643537551048,3e-05,960,-1.1920928955078125e-07,0.01806640625,25.63464556634426,-4.618985601514578,0.2,,,,,
40.0,54.85873794555664,198656,,,,,,,,,,,,,,,
40.0,52.935943603515625,199680,12.173470497131348,0.0057360358,-0.013784380645665806,3e-05,970,0.0,0.0123046875,26.019160148501395,-4.614518529176712,0.2,,,,,
40.0,50.95813751220703,200704,,,,,,,,,,,,,,,
40.0,51.42388153076172,201728,17.082279205322266,0.0070746895,-0.01649029491309193,3e-05,980,0.0,0.016162109375,26.029930320382118,-4.589392676204443,0.2,,,,,
40.0,55.91319274902344,202752,,,,,,,,,,,,,,,
40.0,56.37312316894531,203776,22.722639083862305,0.0054636877,-0.015705461602919968,3e-05,990,0.0,0.01259765625,27.410870906710624,-4.5395461231470104,0.2,,,,,
40.0,53.72227096557617,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,100,449,40.0,456,54.400242920000004
40.0,59.81345748901367,205824,13.388748168945312,0.008095399,-0.01622279804360005,3e-05,1000,0.0,0.01640625,27.495000916719437,-4.481759908050298,0.2,,,,,
40.0,56.204078674316406,206848,,,,,,,,,,,,,,,
40.0,53.609832763671875,207872,16.25806999206543,0.0060642017,-0.014755692646212992,3e-05,1010,0.0,0.017138671875,26.705232521891595,-4.445450372993946,0.2,,,,,
40.0,58.79852294921875,208896,,,,,,,,,,,,,,,
40.0,58.295989990234375,209920,16.830467224121094,0.006012991,-0.014008232647756812,3e-05,1020,0.0,0.01015625,28.492479890584946,-4.41934892758727,0.2,,,,,
40.0,59.145912170410156,210944,,,,,,,,,,,,,,,
40.0,58.88385772705078,211968,10.421873092651367,0.0060736476,-0.01348535168581293,3e-05,1030,5.960464477539063e-08,0.015869140625,22.34024017304182,-4.401584243029356,0.2,,,,,
40.0,53.27978515625,212992,,,,,,,,,,,,,,,
40.0,53.96239471435547,214016,21.5690860748291,0.006098369,-0.015360790426348104,3e-05,1040,0.0,0.0208984375,27.219179002940656,-4.376062965393066,0.2,,,,,
40.0,56.426292419433594,215040,,,,,,,,,,,,,,,
40.0,53.5130615234375,216064,17.56381607055664,0.0039361324,-0.010836123671106179,3e-05,1050,0.0,0.008251953125,24.15172346383333,-4.361057310551405,0.2,,,,,
40.0,58.65269470214844,217088,,,,,,,,,,,,,,,
40.0,54.87744903564453,218112,10.532299995422363,0.0058800904,-0.013886239706698689,3e-05,1060,0.0,0.009326171875,23.914247535169125,-4.338285855948925,0.2,,,,,
40.0,51.22704315185547,219136,,,,,,,,,,,,,,,
40.0,59.49393081665039,220160,28.73245620727539,0.0049870363,-0.012911301136773546,3e-05,1070,5.960464477539063e-08,0.013525390625,26.979557296633722,-4.317671076208353,0.2,,,,,
40.0,55.00360107421875,221184,,,,,,,,,,,,,,,
40.0,58.94477081298828,222208,17.726566314697266,0.0043431385,-0.009833144708318286,3e-05,1080,0.0,0.00791015625,24.176068446040155,-4.3085701912641525,0.2,,,,,
40.0,57.06566619873047,223232,,,,,,,,,,,,,,,
40.0,60.70365524291992,224256,16.441240310668945,0.005933121,-0.013692557375907199,3e-05,1090,0.0,0.024462890625,25.576232002675532,-4.30620827972889,0.2,,,,,
40.0,59.57891845703125,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,110,494,40.0,455,57.801668760000005
40.0,61.02914047241211,226304,19.461515426635742,0.0050215106,-0.01329620301767136,3e-05,1100,0.0,0.0201171875,22.987260016798974,-4.29840903505683,0.2,,,,,
40.0,56.19981002807617,227328,,,,,,,,,,,,,,,
40.0,60.277156829833984,228352,21.413970947265625,0.0067503285,-0.01332906238239957,3e-05,1110,0.0,0.012451171875,26.92097652554512,-4.260058659315109,0.2,,,,,
40.0,54.31410598754883,229376,,,,,,,,,,,,,,,
40.0,57.53548812866211,230400,14.352337837219238,0.00409152,-0.010812617446936202,3e-05,1120,0.0,0.012744140625,25.644921673834325,-4.243551756441593,0.2,,,,,
40.0,64.46127319335938,231424,,,,,,,,,,,,,,,
40.0,59.78245544433594,232448,16.282115936279297,0.0053381235,-0.01095904681023967,3e-05,1130,0.0,0.013134765625,26.041617853939535,-4.227054900676012,0.2,,,,,
40.0,55.56922912597656,233472,,,,,,,,,,,,,,,
40.0,61.532379150390625,234496,17.157920837402344,0.00576065,-0.011841948726214468,3e-05,1140,0.0,0.013330078125,22.43652676194906,-4.2115239888429645,0.2,,,,,
40.0,55.141082763671875,235520,,,,,,,,,,,,,,,
40.0,62.158203125,236544,17.610715866088867,0.0062427768,-0.012513668387691723,3e-05,1150,0.0,0.024072265625,22.915811079740525,-4.193906746059656,0.2,,,,,
