eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/learning_rate,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean
12.36441421508789,1024,180.0,,,,,,,,,,,,,,,
13.0023832321167,2048,180.0,,,,,,,,,,,,,,,
13.316143035888672,3072,180.0,0.402734375,0.0004628300666809082,10,0.2,7.120176315307617,-5.862114296853543,0.026223008,-0.04236947610625066,12.433873061835765,0.0003,,,,,
12.564961433410645,4096,180.0,,,,,,,,,,,,,,,
12.834992408752441,5120,180.0,0.4001953125,9.876489639282227e-05,20,0.2,6.154797554016113,-5.819585761427879,0.025132805,-0.041307168122148144,14.413560995459557,0.0003,,,,,
13.239134788513184,6144,180.0,,,,,,,,,,,,,,,
13.394505500793457,7168,180.0,0.393017578125,-1.1920928955078125e-06,30,0.2,7.996593475341797,-5.80585917532444,0.026374146,-0.04580123334744712,15.399808513373136,0.0003,,,,,
13.569708824157715,8192,180.0,,,,,,,,,,,,,,,
14.183710098266602,9216,180.0,0.33671875,0.0,40,0.2,3.8697943687438965,-5.790684992074967,0.022225114,-0.03578881802095566,14.766075263917447,0.0003,,,,,
12.935665130615234,10240,180.0,,,,,,,,,,,,,,,
13.287385940551758,11264,180.0,0.378125,0.0,50,0.2,6.456620216369629,-5.764648558199406,0.023893844,-0.04375994237780105,17.636752851307392,0.0003,,,,,
12.871381759643555,12288,180.0,,,,,,,,,,,,,,,
13.518139839172363,13312,180.0,0.358349609375,5.960464477539063e-08,60,0.2,6.861880302429199,-5.740056143701077,0.024017438,-0.03761445685522631,14.996429187059402,0.0003,,,,,
13.458600997924805,14336,180.0,,,,,,,,,,,,,,,
12.92258071899414,15360,180.0,0.34736328125,1.1920928955078125e-07,70,0.2,9.545522689819336,-5.709550635516644,0.021243518,-0.03657231275865343,14.513572269678116,0.0003,,,,,
13.792110443115234,16384,180.0,,,,,,,,,,,,,,,
13.408154487609863,17408,180.0,0.31748046875,-1.1920928955078125e-07,80,0.2,8.385622024536133,-5.702841791510582,0.020767327,-0.034868860104324995,13.281391955912113,0.0003,,,,,
13.2052001953125,18432,180.0,,,,,,,,,,,,,,,
13.381041526794434,19456,180.0,0.34833984375,5.960464477539063e-08,90,0.2,8.945652961730957,-5.684069722890854,0.02129277,-0.04187932035711128,13.709333053976298,0.0003,,,,,
13.835050582885742,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,10,13.312148259999999,239,85,180.0
13.46081256866455,21504,180.0,0.354638671875,0.0,100,0.2,5.914316177368164,-5.665719845890999,0.022148473,-0.03764006159181008,15.690639244019986,0.0003,,,,,
13.42793083190918,22528,180.0,,,,,,,,,,,,,,,
14.21669864654541,23552,180.0,0.35634765625,0.0,110,0.2,8.522571563720703,-5.654604539275169,0.023182115,-0.042406475549796596,14.173527540266514,0.0003,,,,,
13.245802879333496,24576,180.0,,,,,,,,,,,,,,,
13.974945068359375,25600,180.0,0.30205078125,0.0,120,0.2,4.517397403717041,-5.610977019369602,0.019473236,-0.03360323269298533,15.368395659327508,0.0003,,,,,
13.601240158081055,26624,180.0,,,,,,,,,,,,,,,
14.078444480895996,27648,180.0,0.346533203125,0.0,130,0.2,4.494734764099121,-5.610628199577332,0.02077001,-0.035983510065125304,14.781766203045844,0.0003,,,,,
13.686128616333008,28672,180.0,,,,,,,,,,,,,,,
14.634828567504883,29696,180.0,0.3939453125,0.0,140,0.2,6.572616100311279,-5.571855945885181,0.021552952,-0.03920695985434577,15.924104857444764,0.0003,,,,,
14.033440589904785,30720,180.0,,,,,,,,,,,,,,,
14.173910140991211,31744,180.0,0.34814453125,5.960464477539063e-08,150,0.2,9.024024963378906,-5.523603357374668,0.01996027,-0.0369823911212734,15.796395562589169,0.0003,,,,,
14.45376968383789,32768,180.0,,,,,,,,,,,,,,,
14.006839752197266,33792,180.0,0.33447265625,0.0,160,0.2,7.344173431396484,-5.503007183969021,0.020608213,-0.03548038932203781,13.226768837869168,0.0003,,,,,
15.346261978149414,34816,180.0,,,,,,,,,,,,,,,
13.250528335571289,35840,180.0,0.3265625,0.0,170,0.2,7.907167434692383,-5.521717555820942,0.021221315,-0.03771410428744275,14.782278862595557,0.0003,,,,,
14.170061111450195,36864,180.0,,,,,,,,,,,,,,,
14.017121315002441,37888,180.0,0.33193359375,5.960464477539063e-08,180,0.2,5.553169250488281,-5.493741033971309,0.019591853,-0.03650872319049085,13.86321128308773,0.0003,,,,,
14.545202255249023,38912,180.0,,,,,,,,,,,,,,,
15.195955276489258,39936,180.0,0.356298828125,0.0,190,0.2,11.737354278564453,-5.439630189538002,0.023259068,-0.03920664983234019,17.60535442829132,0.0003,,,,,
15.560087203979492,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,20,13.992067119999996,238,172,180.0
15.257038116455078,41984,180.0,0.3162109375,5.960464477539063e-08,200,0.2,7.778377056121826,-5.409338843822479,0.018486824,-0.03214624954707688,13.527726678550243,0.0003,,,,,
15.576725959777832,43008,180.0,,,,,,,,,,,,,,,
13.586617469787598,44032,180.0,0.334326171875,0.0,210,0.2,7.376955986022949,-5.395091953873634,0.02117106,-0.03658785634615924,15.102686451375485,0.0003,,,,,
14.768528938293457,45056,180.0,,,,,,,,,,,,,,,
15.16395378112793,46080,180.0,0.325732421875,-1.1920928955078125e-07,220,0.2,7.9078803062438965,-5.362192662060261,0.0198776,-0.03676520148437703,14.973242036998272,0.0003,,,,,
14.163073539733887,47104,180.0,,,,,,,,,,,,,,,
14.154223442077637,48128,180.0,0.3328125,-1.1920928955078125e-07,230,0.2,5.963062286376953,-5.320728695392608,0.018836092,-0.034176850883523,13.941965239495039,0.0003,,,,,
13.813901901245117,49152,180.0,,,,,,,,,,,,,,,
