eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_range,train/loss,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/n_updates,train/approx_kl,train/learning_rate,train/policy_gradient_loss,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean
28.90991973876953,17408,80.0,0.2,24.16621208190918,-5.8444152027368546,0.0,31.971373215317726,0.0279296875,80,0.0056634867,3e-05,-0.02135457492622663,,,,,
27.01639747619629,18432,80.0,,,,,,,,,,,,,,,
29.069988250732422,19456,80.0,0.2,41.770084381103516,-5.837655621021986,0.0,33.765559557080266,0.02177734375,90,0.0055388836,3e-05,-0.019965633653555415,,,,,
29.71959686279297,20480,80.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,80.0,412,49,10,30.001084409999994
27.812007904052734,21504,80.0,0.2,22.46131134033203,-5.83263438642025,-1.1920928955078125e-07,31.168035954236984,0.0166015625,100,0.0058710184,3e-05,-0.018544727971675456,,,,,
32.94171905517578,22528,80.0,,,,,,,,,,,,,,,
29.30430793762207,23552,80.0,0.2,37.982852935791016,-5.8276559196412565,0.0,35.6506299957633,0.01806640625,110,0.0055706,3e-05,-0.020293701216724004,,,,,
28.377918243408203,24576,80.0,,,,,,,,,,,,,,,
32.143104553222656,25600,80.0,0.2,16.128625869750977,-5.820602791011334,0.0,34.48511187136173,0.01650390625,120,0.005310835,3e-05,-0.01775687184599519,,,,,
32.52745819091797,26624,80.0,,,,,,,,,,,,,,,
31.18547821044922,27648,80.0,0.2,16.94920539855957,-5.812791479378939,0.0,31.673250582814216,0.01513671875,130,0.0059235394,3e-05,-0.01927355577790877,,,,,
29.48599624633789,28672,80.0,,,,,,,,,,,,,,,
26.918048858642578,29696,80.0,0.2,25.626224517822266,-5.803186644613743,0.0,29.592655915021897,0.028857421875,140,0.0057129534,3e-05,-0.020295011350390267,,,,,
30.191837310791016,30720,80.0,,,,,,,,,,,,,,,
27.797712326049805,31744,80.0,0.2,28.99012565612793,-5.796195513755083,0.0,30.94924287945032,0.013818359375,150,0.0052067866,3e-05,-0.017514412134914892,,,,,
29.015560150146484,32768,80.0,,,,,,,,,,,,,,,
30.632362365722656,33792,80.0,0.2,16.06254768371582,-5.789805416017771,0.0,29.912418888509272,0.014404296875,160,0.0055021737,3e-05,-0.01917366995694465,,,,,
31.22947120666504,34816,80.0,,,,,,,,,,,,,,,
31.019344329833984,35840,80.0,0.2,12.567550659179688,-5.784759939461947,0.0,34.14781101942062,0.01611328125,170,0.0055334754,3e-05,-0.018072755746834444,,,,,
29.885568618774414,36864,80.0,,,,,,,,,,,,,,,
30.28556251525879,37888,80.0,0.2,19.788389205932617,-5.779016733914614,0.0,31.730659429728984,0.023583984375,180,0.0057608997,3e-05,-0.020034635748743312,,,,,
31.02090072631836,38912,80.0,,,,,,,,,,,,,,,
28.878684997558594,39936,80.0,0.2,15.567951202392578,-5.773908868432045,0.0,33.662599606812,0.016943359375,190,0.005811683,3e-05,-0.018818382846802706,,,,,
32.01626968383789,40960,80.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,80.0,400,102,20,30.317056249999997
33.36842346191406,41984,80.0,0.2,32.352508544921875,-5.769440173357725,0.0,33.72315689921379,0.01220703125,200,0.0048332578,3e-05,-0.016440631334262434,,,,,
29.17715835571289,43008,80.0,,,,,,,,,,,,,,,
29.566329956054688,44032,80.0,0.2,15.920597076416016,-5.763442533463239,-1.1920928955078125e-07,30.768421755731104,0.021826171875,210,0.006367692,3e-05,-0.01976262846910686,,,,,
27.036590576171875,45056,80.0,,,,,,,,,,,,,,,
31.219560623168945,46080,80.0,0.2,30.205114364624023,-5.751509138196707,2.384185791015625e-07,36.01451340615749,0.01103515625,220,0.0048398823,3e-05,-0.016218204929100467,,,,,
30.64598274230957,47104,80.0,,,,,,,,,,,,,,,
32.3891487121582,48128,80.0,0.2,22.887170791625977,-5.744025491178036,1.1920928955078125e-07,34.44823278933764,0.0091796875,230,0.0046916828,3e-05,-0.016189532817952566,,,,,
29.558120727539062,49152,80.0,,,,,,,,,,,,,,,
33.962799072265625,50176,80.0,0.2,27.00399398803711,-5.738495736569166,0.0,31.594476836919785,0.020166015625,240,0.0056032906,3e-05,-0.018938528752914862,,,,,
28.761619567871094,51200,80.0,,,,,,,,,,,,,,,
28.90410614013672,52224,80.0,0.2,17.440460205078125,-5.735554051399231,0.0,33.3719165764749,0.018310546875,250,0.005775848,3e-05,-0.017829098070797043,,,,,
29.33651351928711,53248,80.0,,,,,,,,,,,,,,,
32.7294921875,54272,80.0,0.2,29.114395141601562,-5.731474816799164,0.0,36.20426144003868,0.016357421875,260,0.00508803,3e-05,-0.018557028640498175,,,,,
31.949003219604492,55296,80.0,,,,,,,,,,,,,,,
25.99746322631836,56320,80.0,0.2,16.442834854125977,-5.7236226260662075,1.1920928955078125e-07,37.12978528141976,0.017138671875,270,0.006273509,3e-05,-0.020475257328507725,,,,,
28.860095977783203,57344,80.0,,,,,,,,,,,,,,,
30.850112915039062,58368,80.0,0.2,26.149810791015625,-5.7149486593902115,0.0,33.09521954506636,0.018115234375,280,0.00563634,3e-05,-0.018446269003470663,,,,,
26.828601837158203,59392,80.0,,,,,,,,,,,,,,,
28.29363250732422,60416,80.0,0.2,21.045331954956055,-5.710447027534246,1.1920928955078125e-07,31.375830253958704,0.0185546875,290,0.0054935897,3e-05,-0.017436361653381027,,,,,
31.45175552368164,61440,80.0,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,80.0,393,155,30,29.742072529999994
31.82847785949707,62464,80.0,0.2,29.633560180664062,-5.704573154449463,0.0,36.17754801660776,0.01455078125,300,0.0051123393,3e-05,-0.017772444885849836,,,,,
32.82740783691406,63488,80.0,,,,,,,,,,,,,,,
30.14584732055664,64512,80.0,0.2,18.279130935668945,-5.694074103236199,-1.1920928955078125e-07,31.220106118917464,0.021923828125,310,0.006310988,3e-05,-0.019969249918722197,,,,,
30.99110221862793,65536,80.0,,,,,,,,,,,,,,,
29.950664520263672,66560,80.0,0.2,27.26729393005371,-5.678080951422453,2.980232238769531e-07,29.941615183651447,0.01962890625,320,0.0060414565,3e-05,-0.020054020315728848,,,,,
28.110265731811523,67584,80.0,,,,,,,,,,,,,,,
31.1656436920166,68608,80.0,0.2,28.342988967895508,-5.66507845595479,1.1920928955078125e-07,31.734777042269705,0.010302734375,330,0.005308903,3e-05,-0.01812679819049663,,,,,
30.527320861816406,69632,80.0,,,,,,,,,,,,,,,
31.10988426208496,70656,80.0,0.2,28.60467529296875,-5.655773217976093,1.1920928955078125e-07,32.709651382267474,0.01474609375,340,0.0057595586,3e-05,-0.017110295264137675,,,,,
31.592042922973633,71680,80.0,,,,,,,,,,,,,,,
29.709779739379883,72704,80.0,0.2,26.785499572753906,-5.6384121254086494,0.0,33.81455366462469,0.01923828125,350,0.006119092,3e-05,-0.019871248098934303,,,,,
31.05839729309082,73728,80.0,,,,,,,,,,,,,,,
31.304534912109375,74752,80.0,0.2,28.59162139892578,-5.625928834080696,0.0,33.06485653966665,0.008447265625,360,0.0051138867,3e-05,-0.015220857493113726,,,,,
31.026813507080078,75776,80.0,,,,,,,,,,,,,,,
28.379066467285156,76800,80.0,0.2,19.89522361755371,-5.621051793545485,0.0,37.16592971235514,0.010498046875,370,0.0053221174,3e-05,-0.017136027850210667,,,,,
31.011587142944336,77824,80.0,,,,,,,,,,,,,,,
32.38901138305664,78848,80.0,0.2,23.852245330810547,-5.601626823842525,-1.1920928955078125e-07,32.67626272290945,0.026416015625,380,0.0072682085,3e-05,-0.0227200782734144,,,,,
29.851638793945312,79872,80.0,,,,,,,,,,,,,,,
29.310699462890625,80896,80.0,0.2,28.55403709411621,-5.583614414185286,0.0,38.206366962194444,0.016845703125,390,0.006086941,3e-05,-0.020094299158154173,,,,,
35.29084777832031,81920,80.0,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,80.0,387,211,40,31.95740795
32.132869720458984,82944,80.0,0.2,24.831039428710938,-5.5739720776677135,0.0,32.22255013585091,0.016796875,400,0.0063151782,3e-05,-0.019723772148790886,,,,,
28.65170669555664,83968,80.0,,,,,,,,,,,,,,,
33.41883850097656,84992,80.0,0.2,28.946735382080078,-5.558213093131781,1.1920928955078125e-07,32.532273568212986,0.018603515625,410,0.0059180106,3e-05,-0.019126184271954116,,,,,
31.308528900146484,86016,80.0,,,,,,,,,,,,,,,
36.367820739746094,87040,80.0,0.2,18.832870483398438,-5.542954531311989,-1.1920928955078125e-07,31.883697314560415,0.016064453125,420,0.0055575,3e-05,-0.016373316371027614,,,,,
29.08513641357422,88064,80.0,,,,,,,,,,,,,,,
31.62782096862793,89088,80.0,0.2,21.885475158691406,-5.528774381428957,0.0,33.72415848225355,0.0205078125,430,0.0058432985,3e-05,-0.018077808164525776,,,,,
29.928516387939453,90112,80.0,,,,,,,,,,,,,,,
30.08016014099121,91136,80.0,0.2,22.808332443237305,-5.514298671483994,0.0,34.22072783112526,0.01201171875,440,0.0049355645,3e-05,-0.014060049915133276,,,,,
32.6279296875,92160,80.0,,,,,,,,,,,,,,,
30.623859405517578,93184,80.0,0.2,25.434534072875977,-5.498301303386688,0.0,32.991547444462775,0.015625,450,0.0056038145,3e-05,-0.01718565661140019,,,,,
34.26526641845703,94208,80.0,,,,,,,,,,,,,,,
31.994401931762695,95232,80.0,0.2,20.007810592651367,-5.486867722123861,1.1920928955078125e-07,35.94873252660036,0.008984375,460,0.004878356,3e-05,-0.015982229985093,,,,,
35.80198669433594,96256,80.0,,,,,,,,,,,,,,,
32.378963470458984,97280,80.0,0.2,23.626985549926758,-5.472815792262554,0.0,35.011962428689,0.013134765625,470,0.005039418,3e-05,-0.015172405874363904,,,,,
32.3565673828125,98304,80.0,,,,,,,,,,,,,,,
35.25666046142578,99328,80.0,0.2,24.422298431396484,-5.45311767756939,0.0,33.31312062144279,0.01123046875,480,0.0054888166,3e-05,-0.016172603974700904,,,,,
28.954498291015625,100352,80.0,,,,,,,,,,,,,,,
33.41114044189453,101376,80.0,0.2,15.129678726196289,-5.432309407740831,0.0,34.767030003666875,0.00986328125,490,0.005792074,3e-05,-0.016164862368896138,,,,,
38.378944396972656,102400,80.0,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,80.0,384,265,50,33.26969885
36.127445220947266,103424,80.0,0.2,37.73234558105469,-5.404674573242664,0.0,37.552048680186275,0.00849609375,500,0.005312799,3e-05,-0.016497768388217083,,,,,
35.414119720458984,104448,80.0,,,,,,,,,,,,,,,
35.20628356933594,105472,80.0,0.2,25.773176193237305,-5.380397755652666,-1.1920928955078125e-07,37.496423684060574,0.013134765625,510,0.0048588733,3e-05,-0.015654231924418126,,,,,
37.494606018066406,106496,80.0,,,,,,,,,,,,,,,
37.46790313720703,107520,80.0,0.2,15.734358787536621,-5.352755150943994,0.0,35.603213775157926,0.0201171875,520,0.006001791,3e-05,-0.018079894203765434,,,,,
36.03648376464844,108544,80.0,,,,,,,,,,,,,,,
34.232704162597656,109568,80.0,0.2,9.08343505859375,-5.3326793849468235,0.0,33.932207660377024,0.0130859375,530,0.005638798,3e-05,-0.01677930012374418,,,,,
31.666667938232422,110592,80.0,,,,,,,,,,,,,,,
35.496177673339844,111616,80.0,0.2,20.0682315826416,-5.321132058650255,7.152557373046875e-07,32.319260196387766,0.020654296875,540,0.006841578,3e-05,-0.018826228665784584,,,,,
36.811614990234375,112640,80.0,,,,,,,,,,,,,,,
36.85358810424805,113664,80.0,0.2,39.688926696777344,-5.2977799393236635,0.0,33.68634481430054,0.017431640625,550,0.0054247137,3e-05,-0.018241909693097115,,,,,
35.436134338378906,114688,80.0,,,,,,,,,,,,,,,
33.920066833496094,115712,80.0,0.2,13.207469940185547,-5.2624620124697685,0.0,33.09112558215857,0.01669921875,560,0.005694364,3e-05,-0.015600582191473223,,,,,
37.05408477783203,116736,80.0,,,,,,,,,,,,,,,
36.205684661865234,117760,80.0,0.2,40.292015075683594,-5.248428539186716,-1.1920928955078125e-07,31.63143762499094,0.016064453125,570,0.0063928817,3e-05,-0.016642590014089364,,,,,
33.921478271484375,118784,80.0,,,,,,,,,,,,,,,
38.35567855834961,119808,80.0,0.2,18.49574089050293,-5.241634560376406,0.0,30.31190668195486,0.0162109375,580,0.0056245355,3e-05,-0.015678969213513482,,,,,
33.6829948425293,120832,80.0,,,,,,,,,,,,,,,
38.792335510253906,121856,80.0,0.2,26.773670196533203,-5.223913136869669,0.0,28.907462629675866,0.02958984375,590,0.0071640573,3e-05,-0.019579490852629534,,,,,
35.69457244873047,122880,80.0,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,80.0,383,320,60,36.513325939999994
36.956642150878906,123904,80.0,0.2,19.18182945251465,-5.2118292927742,0.0,37.00323002785444,0.0138671875,600,0.005097978,3e-05,-0.014628826520856819,,,,,
34.78075408935547,124928,80.0,,,,,,,,,,,,,,,
35.713645935058594,125952,80.0,0.2,19.145368576049805,-5.189715861529112,5.960464477539063e-08,30.73875842988491,0.012451171875,610,0.00607048,3e-05,-0.017304790709386,,,,,
36.72369384765625,126976,80.0,,,,,,,,,,,,,,,
36.344261169433594,128000,80.0,0.2,15.188989639282227,-5.174207013845444,0.0,34.587110756337644,0.01044921875,620,0.004933972,3e-05,-0.014698702897658223,,,,,
36.29917526245117,129024,80.0,,,,,,,,,,,,,,,
38.77056121826172,130048,80.0,0.2,21.08995819091797,-5.157672441005706,0.0,32.60870434343815,0.015283203125,630,0.0050055026,3e-05,-0.015050437549507478,,,,,
41.680137634277344,131072,80.0,,,,,,,,,,,,,,,
35.85969543457031,132096,80.0,0.2,18.70807456970215,-5.144698748737573,0.0,37.64970251917839,0.008203125,640,0.004610489,3e-05,-0.01533367909160006,,,,,
39.06040954589844,133120,80.0,,,,,,,,,,,,,,,
36.23350524902344,134144,80.0,0.2,27.884361267089844,-5.119313474744558,0.0,32.21613842844963,0.01015625,650,0.0055953767,3e-05,-0.015208401010022498,,,,,
38.10771179199219,135168,80.0,,,,,,,,,,,,,,,
39.55524444580078,136192,80.0,0.2,25.214595794677734,-5.073516768962145,0.0,31.735175232589246,0.01904296875,660,0.006497095,3e-05,-0.01677268040984927,,,,,
39.16816711425781,137216,80.0,,,,,,,,,,,,,,,
41.70069885253906,138240,80.0,0.2,22.497222900390625,-5.037125964462757,0.0,31.287155216932298,0.023876953125,670,0.007834867,3e-05,-0.02025240117800422,,,,,
38.55744171142578,139264,80.0,,,,,,,,,,,,,,,
35.45455551147461,140288,80.0,0.2,21.082855224609375,-5.027855037152767,0.0,32.631994158029556,0.0146484375,680,0.004680575,3e-05,-0.016010161556187084,,,,,
40.15081024169922,141312,80.0,,,,,,,,,,,,,,,
43.44318389892578,142336,80.0,0.2,32.22561264038086,-5.003275393694639,0.0,37.8752838909626,0.01240234375,690,0.005687805,3e-05,-0.01637340131419478,,,,,
39.96067810058594,143360,80.0,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,80.0,382,374,70,40.20677043999999
43.148311614990234,144384,80.0,0.2,19.85604476928711,-4.9744917273521425,0.0,30.431725311279298,0.020166015625,700,0.0066742683,3e-05,-0.01740342482316919,,,,,
40.084835052490234,145408,80.0,,,,,,,,,,,,,,,
39.34775924682617,146432,80.0,0.2,20.27039337158203,-4.981043038517237,0.0,35.0175399646163,0.012744140625,710,0.004679473,3e-05,-0.01472044585061667,,,,,
41.047950744628906,147456,80.0,,,,,,,,,,,,,,,
42.2982063293457,148480,80.0,0.2,17.598812103271484,-4.966247417777777,0.0,32.4559175118804,0.007958984375,720,0.00613766,3e-05,-0.014985174147295766,,,,,
46.932823181152344,149504,80.0,,,,,,,,,,,,,,,
41.18320846557617,150528,80.0,0.2,25.2368221282959,-4.942718437314033,0.0,36.358013689517975,0.00751953125,730,0.005138736,3e-05,-0.013683663775373134,,,,,
44.925716400146484,151552,80.0,,,,,,,,,,,,,,,
43.402923583984375,152576,80.0,0.2,27.717876434326172,-4.920815186947584,0.0,28.84881984293461,0.021923828125,740,0.0059993067,3e-05,-0.01642804483853979,,,,,
44.208824157714844,153600,80.0,,,,,,,,,,,,,,,
43.304481506347656,154624,80.0,0.2,28.988969802856445,-4.9076458312571045,-1.1920928955078125e-07,30.061721912771464,0.013623046875,750,0.004765207,3e-05,-0.013778032832487953,,,,,
39.61058807373047,155648,80.0,,,,,,,,,,,,,,,
43.970741271972656,156672,80.0,0.2,21.641746520996094,-4.883459400385618,0.0,32.73153750747442,0.008056640625,760,0.0053322786,3e-05,-0.014123450617626076,,,,,
45.532352447509766,157696,80.0,,,,,,,,,,,,,,,
39.762168884277344,158720,80.0,0.2,22.209617614746094,-4.854023221135139,0.0,33.947234730422494,0.0140625,770,0.0054740664,3e-05,-0.015844781436680933,,,,,
43.78484344482422,159744,80.0,,,,,,,,,,,,,,,
47.69960021972656,160768,80.0,0.2,21.781402587890625,-4.840897958725691,0.0,31.870391415059565,0.015283203125,780,0.00533543,3e-05,-0.015066708629456116,,,,,
39.62666320800781,161792,80.0,,,,,,,,,,,,,,,
44.35337829589844,162816,80.0,0.2,19.455902099609375,-4.820527805387973,0.0,32.53530978709459,0.01689453125,790,0.0064962306,3e-05,-0.017113196143327514,,,,,
44.920623779296875,163840,80.0,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,80.0,381,429,80,42.693454
45.13212585449219,164864,80.0,0.2,16.790992736816406,-4.794616723805666,0.0,30.774330703914167,0.02099609375,800,0.008228496,3e-05,-0.018135034963779616,,,,,
44.75927734375,165888,80.0,,,,,,,,,,,,,,,
46.10462951660156,166912,80.0,0.2,14.453140258789062,-4.777236677706242,-1.1920928955078125e-07,32.01670526117086,0.020068359375,810,0.007181247,3e-05,-0.016442021136390393,,,,,
45.7081184387207,167936,80.0,,,,,,,,,,,,,,,
51.22588348388672,168960,80.0,0.2,18.44198989868164,-4.730827943980694,0.0,33.679434570670125,0.01884765625,820,0.006775616,3e-05,-0.016175527012092062,,,,,
44.08115005493164,169984,80.0,,,,,,,,,,,,,,,
48.072608947753906,171008,80.0,0.2,13.724902153015137,-4.687193421274424,5.960464477539063e-08,28.953470240533353,0.00380859375,830,0.003984078,3e-05,-0.01163884736915861,,,,,
48.216697692871094,172032,80.0,,,,,,,,,,,,,,,
48.107383728027344,173056,80.0,0.2,14.058588027954102,-4.657396933436393,1.1920928955078125e-07,35.09616622179747,0.011962890625,840,0.006264587,3e-05,-0.01544782432501961,,,,,
47.8087158203125,174080,80.0,,,,,,,,,,,,,,,
49.03990936279297,175104,80.0,0.2,24.62516975402832,-4.625856577605009,-1.1920928955078125e-07,33.00566143989563,0.00810546875,850,0.00487239,3e-05,-0.013236360124301428,,,,,
48.975868225097656,176128,80.0,,,,,,,,,,,,,,,
52.398895263671875,177152,80.0,0.2,22.358003616333008,-4.604910508543253,5.960464477539063e-08,31.756955227255823,0.010302734375,860,0.006198323,3e-05,-0.013925885703793028,,,,,
51.187767028808594,178176,80.0,,,,,,,,,,,,,,,
53.24260711669922,179200,80.0,0.2,28.13290023803711,-4.597679802030325,0.0,29.085370832681654,0.01279296875,870,0.0070060003,3e-05,-0.01535962838170235,,,,,
48.492210388183594,180224,80.0,,,,,,,,,,,,,,,
51.83382034301758,181248,80.0,0.2,17.149261474609375,-4.581126707047224,0.0,29.242359498143195,0.00966796875,880,0.004860299,3e-05,-0.0129528705838311,,,,,
49.905216217041016,182272,80.0,,,,,,,,,,,,,,,
51.71371841430664,183296,80.0,0.2,19.3482666015625,-4.554308319836855,0.0,28.877522432804106,0.009765625,890,0.0053935573,3e-05,-0.013782588734466117,,,,,
50.14646911621094,184320,80.0,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,80.0,380,484,90,49.65408573
48.81035232543945,185344,80.0,0.2,33.91349792480469,-4.539918426424265,0.0,32.77955383062363,0.01298828125,900,0.004544748,3e-05,-0.012907032445218647,,,,,
53.62939453125,186368,80.0,,,,,,,,,,,,,,,
51.707340240478516,187392,80.0,0.2,23.23276710510254,-4.540179514139891,0.0,33.29775011688471,0.02080078125,910,0.007167978,3e-05,-0.015172910752880853,,,,,
52.40776062011719,188416,80.0,,,,,,,,,,,,,,,
50.943267822265625,189440,80.0,0.2,20.87517547607422,-4.54341070652008,-1.1920928955078125e-07,30.743540734052658,0.0123046875,920,0.0053117666,3e-05,-0.013807779730996117,,,,,
50.799137115478516,190464,80.0,,,,,,,,,,,,,,,
52.75965118408203,191488,80.0,0.2,22.110872268676758,-4.50939686819911,0.0,33.108871422708035,0.00869140625,930,0.005778365,3e-05,-0.014323320281255292,,,,,
48.181983947753906,192512,80.0,,,,,,,,,,,,,,,
51.6324462890625,193536,80.0,0.2,26.062055587768555,-4.486612051725388,1.1920928955078125e-07,33.96498886942864,0.02900390625,940,0.0077025034,3e-05,-0.015785751915609582,,,,,
51.16594696044922,194560,80.0,,,,,,,,,,,,,,,
51.72896957397461,195584,80.0,0.2,20.293575286865234,-4.4708112388849255,0.0,27.58270652592182,0.02060546875,950,0.0063926713,3e-05,-0.01536278301064158,,,,,
54.34308624267578,196608,80.0,,,,,,,,,,,,,,,
57.31995391845703,197632,80.0,0.2,19.795488357543945,-4.480343909561634,5.960464477539063e-08,31.854260782897473,0.02138671875,960,0.0062047457,3e-05,-0.01586652120386134,,,,,
50.30355453491211,198656,80.0,,,,,,,,,,,,,,,
53.239112854003906,199680,80.0,0.2,21.035442352294922,-4.4712657980620865,-1.1920928955078125e-07,30.338097475469112,0.01025390625,970,0.0042543905,3e-05,-0.012859247877349845,,,,,
57.54052734375,200704,80.0,,,,,,,,,,,,,,,
48.243804931640625,201728,80.0,0.2,13.806427955627441,-4.461626414209604,0.0,35.13299854248762,0.011767578125,980,0.0070389984,3e-05,-0.015138196918269387,,,,,
51.314945220947266,202752,80.0,,,,,,,,,,,,,,,
54.276729583740234,203776,80.0,0.2,20.279850006103516,-4.445133164525032,0.0,33.26301406025887,0.02421875,990,0.006319863,3e-05,-0.01709550203595427,,,,,
52.37666702270508,204800,80.0,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,80.0,380,538,100,52.398950860000014
53.135040283203125,205824,80.0,0.2,25.680551528930664,-4.403353154659271,1.1920928955078125e-07,32.29878163933754,0.0234375,1000,0.0054460526,3e-05,-0.014391443374188384,,,,,
57.538002014160156,206848,80.0,,,,,,,,,,,,,,,
52.504493713378906,207872,80.0,0.2,9.182027816772461,-4.379345981776714,0.0,30.130847258865835,0.0134765625,1010,0.0053059785,3e-05,-0.01287527739664256,,,,,
53.90917205810547,208896,80.0,,,,,,,,,,,,,,,
57.703495025634766,209920,80.0,0.2,28.108680725097656,-4.361363913118839,0.0,33.0351263448596,0.010791015625,1020,0.0048458036,3e-05,-0.011918452753525344,,,,,
53.77222442626953,210944,80.0,,,,,,,,,,,,,,,
53.481285095214844,211968,80.0,0.2,14.234060287475586,-4.329765515774488,0.0,25.65032965540886,0.00791015625,1030,0.005393653,3e-05,-0.011755057933623903,,,,,
57.89665222167969,212992,80.0,,,,,,,,,,,,,,,
58.57837677001953,214016,80.0,0.2,12.839330673217773,-4.300548266619444,0.0,27.77419780790806,0.020703125,1040,0.008181515,3e-05,-0.01607304630015278,,,,,
60.560752868652344,215040,80.0,,,,,,,,,,,,,,,
59.08563995361328,216064,80.0,0.2,34.46623992919922,-4.274681333452463,0.0,29.794952139258385,0.002978515625,1050,0.0041854745,3e-05,-0.00971723826150992,,,,,
56.22576904296875,217088,80.0,,,,,,,,,,,,,,,
56.700660705566406,218112,80.0,0.2,31.94669532775879,-4.256081192195415,0.0,32.799400655925275,0.010107421875,1060,0.005069508,3e-05,-0.011431880746386014,,,,,
59.30899429321289,219136,80.0,,,,,,,,,,,,,,,
57.27838897705078,220160,80.0,0.2,16.535594940185547,-4.24718512520194,0.0,32.43587310016155,0.0123046875,1070,0.006914232,3e-05,-0.012849557576555527,,,,,
59.18769836425781,221184,80.0,,,,,,,,,,,,,,,
60.89881134033203,222208,80.0,0.2,24.984342575073242,-4.233954468369484,5.960464477539063e-08,30.306097802519798,0.0080078125,1080,0.0058379387,3e-05,-0.011964215321131632,,,,,
57.3933219909668,223232,80.0,,,,,,,,,,,,,,,
62.04140853881836,224256,80.0,0.2,13.897239685058594,-4.228264454007149,0.0,32.21943952292204,0.007275390625,1090,0.005139646,3e-05,-0.01135136461998627,,,,,
53.82524871826172,225280,80.0,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,80.0,379,593,110,57.152045769999994
58.142295837402344,226304,80.0,0.2,25.012779235839844,-4.213824305683374,0.0,33.39431771486998,0.012255859375,1100,0.0042821793,3e-05,-0.011776253333300702,,,,,
54.79420852661133,227328,80.0,,,,,,,,,,,,,,,
58.46471405029297,228352,80.0,0.2,14.248542785644531,-4.198986019194126,-1.1920928955078125e-07,30.30598523467779,0.0154296875,1110,0.005329127,3e-05,-0.01191763031820301,,,,,
60.2205810546875,229376,80.0,,,,,,,,,,,,,,,
57.7111701965332,230400,80.0,0.2,22.021085739135742,-4.203543976694346,0.0,29.122135902941228,0.024755859375,1120,0.0074797613,3e-05,-0.015824161918862954,,,,,
59.489349365234375,231424,80.0,,,,,,,,,,,,,,,
56.49979782104492,232448,80.0,0.2,18.564363479614258,-4.192129974067211,-1.1920928955078125e-07,36.22880031168461,0.0064453125,1130,0.007055876,3e-05,-0.013790108936154866,,,,,
57.905696868896484,233472,80.0,,,,,,,,,,,,,,,
61.483787536621094,234496,80.0,0.2,16.17304801940918,-4.160816908627749,5.960464477539063e-08,31.338332886993886,0.0076171875,1140,0.007611076,3e-05,-0.015360432173474691,,,,,
63.52638244628906,235520,80.0,,,,,,,,,,,,,,,
