time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
146432,180.0,81.30120849609375,0.2,20.683250427246094,0.43916015625,0.0003,0.021878384,-1.1920928955078125e-07,49.73054428100586,-0.0377530670069973,710,-3.068545770645142,,,,,
147456,180.0,81.488525390625,,,,,,,,,,,,,,,
148480,180.0,82.72577667236328,0.2,15.230732917785645,0.520263671875,0.0003,0.024414051,0.0,43.006198692321775,-0.04124675225757528,720,-3.0376294396817682,,,,,
149504,180.0,82.59297180175781,,,,,,,,,,,,,,,
150528,180.0,83.54444122314453,0.2,17.518327713012695,0.5388671875,0.0003,0.025097262,0.0,44.14929693341255,-0.039543321734527126,730,-3.041868579387665,,,,,
151552,180.0,82.65794372558594,,,,,,,,,,,,,,,
152576,180.0,85.48367309570312,0.2,18.22412109375,0.4611328125,0.0003,0.020446716,0.0,50.2524052977562,-0.04063006661017425,740,-3.0870273895561695,,,,,
153600,180.0,79.6532974243164,,,,,,,,,,,,,,,
154624,180.0,78.926025390625,0.2,29.37562370300293,0.585986328125,0.0003,0.029122874,0.0,46.504062324762344,-0.043156799391726966,750,-3.0254129596054553,,,,,
155648,180.0,79.2388687133789,,,,,,,,,,,,,,,
156672,180.0,82.96824645996094,0.2,23.444849014282227,0.53857421875,0.0003,0.028503757,-1.1920928955078125e-07,48.24027080535889,-0.041967514267889784,760,-3.0497263573110103,,,,,
157696,180.0,81.89692687988281,,,,,,,,,,,,,,,
158720,180.0,83.06112670898438,0.2,20.938213348388672,0.6275390625,0.0003,0.035567857,0.0,47.74776093363762,-0.045243504262180066,770,-2.9903934076428413,,,,,
159744,180.0,78.51301574707031,,,,,,,,,,,,,,,
160768,180.0,78.89361572265625,0.2,22.99797248840332,0.6705078125,0.0003,0.05107814,0.0,39.228838357329366,-0.04665781030198559,780,-2.9191751278936864,,,,,
161792,180.0,77.9263687133789,,,,,,,,,,,,,,,
162816,180.0,80.47247314453125,0.2,22.967199325561523,0.5580078125,0.0003,0.027006704,0.0,40.036885160207746,-0.045433180104009804,790,-2.9807178236544134,,,,,
163840,180.0,79.87419128417969,,,,,,,,,,,,,,,
163840,,,,,,,,,,,,,498,80,328,83.97410068,180.0
164864,180.0,80.73764038085938,0.2,17.360450744628906,0.67041015625,0.0003,0.039060503,-1.1920928955078125e-07,43.57127307057381,-0.04406028439698275,800,-2.926787557452917,,,,,
165888,180.0,77.64063262939453,,,,,,,,,,,,,,,
166912,180.0,79.29850769042969,0.2,13.911487579345703,0.641455078125,0.0003,0.035716183,0.0,38.785401445627215,-0.04320950203400571,810,-2.9350248970091344,,,,,
167936,180.0,78.45169830322266,,,,,,,,,,,,,,,
168960,180.0,82.82681274414062,0.2,14.758012771606445,0.501904296875,0.0003,0.028381776,1.1920928955078125e-07,38.74162200391292,-0.044395966973388566,820,-2.9537202142179013,,,,,
169984,180.0,80.54568481445312,,,,,,,,,,,,,,,
