eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_fraction,train/n_updates,train/approx_kl,train/clip_range,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations
180.0,21504,15.924790382385254,0.30908203125,100,0.021549255,0.2,0.0003,37.46096957027912,-5.689095520973206,-0.0426618150100694,-1.1920928955078125e-07,18.566728591918945,,,,,
180.0,22528,12.998331069946289,,,,,,,,,,,,,,,
180.0,23552,14.310202598571777,0.329052734375,110,0.023093171,0.2,0.0003,41.11330683231354,-5.664512763917446,-0.0458010513568297,0.0,17.160131454467773,,,,,
180.0,24576,15.153474807739258,,,,,,,,,,,,,,,
180.0,25600,13.282869338989258,0.32255859375,120,0.024436213,0.2,0.0003,42.966206631064416,-5.643535034358502,-0.044282428943552075,0.0,29.79842758178711,,,,,
180.0,26624,16.696338653564453,,,,,,,,,,,,,,,
180.0,27648,13.951190948486328,0.35380859375,130,0.022326596,0.2,0.0003,37.2598114490509,-5.604314477741719,-0.04834417787496932,1.1920928955078125e-07,12.044824600219727,,,,,
180.0,28672,14.47900390625,,,,,,,,,,,,,,,
180.0,29696,13.941543579101562,0.30283203125,140,0.021457536,0.2,0.0003,42.43308448493481,-5.575254617631435,-0.04084115205041598,0.0,18.338773727416992,,,,,
180.0,30720,15.591358184814453,,,,,,,,,,,,,,,
180.0,31744,17.943157196044922,0.330908203125,150,0.02389472,0.2,0.0003,37.83603198826313,-5.55906383395195,-0.045795962866395715,0.0,5.536598205566406,,,,,
180.0,32768,14.92214584350586,,,,,,,,,,,,,,,
180.0,33792,15.67626667022705,0.318212890625,160,0.021703545,0.2,0.0003,44.59827629327774,-5.525933930277825,-0.04503036694295588,5.960464477539063e-08,13.11186408996582,,,,,
180.0,34816,15.11816692352295,,,,,,,,,,,,,,,
180.0,35840,15.645124435424805,0.34228515625,170,0.02360782,0.2,0.0003,37.834876558184625,-5.501979564130306,-0.04891038135392591,0.0,20.675018310546875,,,,,
