eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_fraction,train/learning_rate,time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean
180.0,35.640689849853516,198656,,,,,,,,,,,,,,,
180.0,39.27278137207031,199680,9.324631690979004,-0.014215892048378009,22.902393805608153,0.007383465,0.2,0.0,970,-4.147526897490025,0.009521484375,3e-05,,,,,
180.0,40.620361328125,200704,,,,,,,,,,,,,,,
180.0,44.770545959472656,201728,19.755001068115234,-0.0101695298217237,22.01037816554308,0.004137451,0.2,0.0,980,-4.109746481478214,0.010693359375,3e-05,,,,,
180.0,44.124305725097656,202752,,,,,,,,,,,,,,,
180.0,42.56523895263672,203776,8.97860336303711,-0.014000314826262183,22.678121796995402,0.0053393063,0.2,0.0,990,-4.07234761044383,0.018701171875,3e-05,,,,,
180.0,42.245567321777344,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,100,678,302,180.0,40.77450799
180.0,47.963348388671875,205824,16.349853515625,-0.011509434798063012,18.95263605490327,0.004496963,0.2,-1.1920928955078125e-07,1000,-4.055318665504456,0.01337890625,3e-05,,,,,
180.0,45.03730392456055,206848,,,,,,,,,,,,,,,
180.0,49.118507385253906,207872,11.30075454711914,-0.01330114222218981,20.999313969165087,0.0048400145,0.2,-1.1920928955078125e-07,1010,-4.051597660779953,0.015771484375,3e-05,,,,,
180.0,45.36272048950195,208896,,,,,,,,,,,,,,,
180.0,48.282020568847656,209920,7.3843913078308105,-0.011990612800582312,21.629151809215546,0.0068906015,0.2,0.0,1020,-4.042733963578939,0.01396484375,3e-05,,,,,
180.0,45.23670196533203,210944,,,,,,,,,,,,,,,
180.0,41.76877975463867,211968,10.77879810333252,-0.01301799742577714,18.954072097688915,0.0061670225,0.2,0.0,1030,-4.04100418239832,0.0169921875,3e-05,,,,,
180.0,49.8663444519043,212992,,,,,,,,,,,,,,,
180.0,42.52088928222656,214016,10.360217094421387,-0.01236202973886975,21.271367658674716,0.0057640937,0.2,1.1920928955078125e-07,1040,-4.029185540229082,0.01552734375,3e-05,,,,,
180.0,48.33627700805664,215040,,,,,,,,,,,,,,,
180.0,48.594818115234375,216064,14.933063507080078,-0.009444702033579232,18.674709453433753,0.003910928,0.2,0.0,1050,-4.033026126772166,0.004833984375,3e-05,,,,,
180.0,44.8275260925293,217088,,,,,,,,,,,,,,,
180.0,50.734161376953125,218112,11.453709602355957,-0.00952116113548982,22.635709478706122,0.004825426,0.2,0.0,1060,-4.027712163329125,0.01025390625,3e-05,,,,,
180.0,45.87245559692383,219136,,,,,,,,,,,,,,,
180.0,49.18708801269531,220160,15.05984115600586,-0.009918479971202033,20.624906013160945,0.0049097994,0.2,0.0,1070,-4.004077473655343,0.01044921875,3e-05,,,,,
180.0,46.22400665283203,221184,,,,,,,,,,,,,,,
180.0,50.749786376953125,222208,14.665243148803711,-0.011856042121871723,19.788130527734758,0.006915015,0.2,0.0,1080,-3.9845025155693294,0.011474609375,3e-05,,,,,
180.0,51.70390319824219,223232,,,,,,,,,,,,,,,
180.0,48.055320739746094,224256,19.770221710205078,-0.00967382923772675,21.218505115061998,0.0047604046,0.2,0.0,1090,-3.973578567057848,0.00849609375,3e-05,,,,,
180.0,49.61506652832031,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,110,746,301,180.0,47.949989110000004
180.0,49.18238830566406,226304,23.459007263183594,-0.012187302332313266,19.280665571242572,0.007393764,0.2,0.0,1100,-3.9715196754783393,0.010498046875,3e-05,,,,,
180.0,51.56798553466797,227328,,,,,,,,,,,,,,,
180.0,49.55607223510742,228352,12.199441909790039,-0.011189575018215691,20.49337539449334,0.0046536215,0.2,0.0,1110,-3.954454331099987,0.015234375,3e-05,,,,,
180.0,49.35314178466797,229376,,,,,,,,,,,,,,,
180.0,50.16587448120117,230400,9.96096420288086,-0.008558467504190048,24.100968594104053,0.004310093,0.2,0.0,1120,-3.9410644225776195,0.00791015625,3e-05,,,,,
180.0,50.757591247558594,231424,,,,,,,,,,,,,,,
180.0,51.31438446044922,232448,22.369338989257812,-0.010450739004227216,20.589828027784826,0.0062768394,0.2,0.0,1130,-3.9224880948662757,0.009326171875,3e-05,,,,,
180.0,54.790313720703125,233472,,,,,,,,,,,,,,,
180.0,55.54649353027344,234496,12.455162048339844,-0.012320063640436274,20.13921415582299,0.0054163514,0.2,1.1920928955078125e-07,1140,-3.916344841942191,0.01767578125,3e-05,,,,,
180.0,51.61714553833008,235520,,,,,,,,,,,,,,,
180.0,52.61637496948242,236544,17.358169555664062,-0.010957723661704222,21.11458081677556,0.005741656,0.2,-2.384185791015625e-07,1150,-3.9253732059150934,0.021044921875,3e-05,,,,,
180.0,50.30942153930664,237568,,,,,,,,,,,,,,,
180.0,53.834869384765625,238592,17.103317260742188,-0.01131392775932909,21.116046183556318,0.0048427396,0.2,1.7881393432617188e-07,1160,-3.91920353397727,0.016845703125,3e-05,,,,,
180.0,56.255104064941406,239616,,,,,,,,,,,,,,,
180.0,55.01940155029297,240640,12.07438850402832,-0.009662324741111662,24.794808806478976,0.0044228444,0.2,0.0,1170,-3.9031670056283474,0.004541015625,3e-05,,,,,
180.0,55.58927917480469,241664,,,,,,,,,,,,,,,
180.0,56.23844528198242,242688,18.426671981811523,-0.009667162838377407,22.542844405770303,0.005553791,0.2,0.0,1180,-3.896437044069171,0.016015625,3e-05,,,,,
180.0,60.18604278564453,243712,,,,,,,,,,,,,,,
180.0,60.20173645019531,244736,23.579792022705078,-0.010822009990079096,23.372731030732393,0.0060484502,0.2,-1.1920928955078125e-07,1190,-3.881149857118726,0.009423828125,3e-05,,,,,
180.0,56.123207092285156,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,120,814,301,180.0,54.9841794
180.0,56.49974822998047,246784,9.968351364135742,-0.007373662686222815,21.854522033780814,0.00368213,0.2,-1.1920928955078125e-07,1200,-3.859969961643219,0.00361328125,3e-05,,,,,
180.0,61.96208190917969,247808,,,,,,,,,,,,,,,
180.0,61.4163932800293,248832,12.643781661987305,-0.010167200017895084,21.672881769388916,0.005685745,0.2,-1.1920928955078125e-07,1210,-3.8376404009759426,0.009765625,3e-05,,,,,
180.0,63.49694061279297,249856,,,,,,,,,,,,,,,
180.0,61.77574157714844,250880,6.033090114593506,-0.011139849913161016,23.112259728461503,0.006414787,0.2,0.0,1220,-3.819212581962347,0.012451171875,3e-05,,,,,
180.0,57.62674331665039,251904,,,,,,,,,,,,,,,
180.0,63.20222854614258,252928,7.001049041748047,-0.009835028490488184,21.483199286460877,0.0059177973,0.2,-1.1920928955078125e-07,1230,-3.8018090929836035,0.015576171875,3e-05,,,,,
180.0,63.28339767456055,253952,,,,,,,,,,,,,,,
180.0,63.349159240722656,254976,24.65206527709961,-0.01068956858216552,21.667181904613972,0.004865658,0.2,1.7881393432617188e-07,1240,-3.7816555585712193,0.01572265625,3e-05,,,,,
180.0,62.33048629760742,256000,,,,,,,,,,,,,,,
180.0,65.8747329711914,257024,15.754975318908691,-0.009318389380860026,22.424547000974417,0.004410496,0.2,0.0,1250,-3.768067106232047,0.014501953125,3e-05,,,,,
180.0,65.45405578613281,258048,,,,,,,,,,,,,,,
180.0,65.19278717041016,259072,25.7554931640625,-0.008493696615914814,21.897375416010618,0.0041670185,0.2,0.0,1260,-3.76132937669754,0.006787109375,3e-05,,,,,
180.0,61.59962463378906,260096,,,,,,,,,,,,,,,
180.0,61.466461181640625,261120,20.030744552612305,-0.007060385752265574,20.394936929643155,0.0034847888,0.2,-1.1920928955078125e-07,1270,-3.7526212692260743,0.006201171875,3e-05,,,,,
180.0,64.5892333984375,262144,,,,,,,,,,,,,,,
180.0,63.875694274902344,263168,24.984386444091797,-0.012971002556150779,21.813905961811543,0.008082105,0.2,-1.1920928955078125e-07,1280,-3.7379259441047905,0.01875,3e-05,,,,,
180.0,67.39895629882812,264192,,,,,,,,,,,,,,,
180.0,63.06352615356445,265216,24.75052261352539,-0.010085733826554134,21.90204484462738,0.0050273463,0.2,0.0,1290,-3.7335249822586776,0.013671875,3e-05,,,,,
180.0,69.62876892089844,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,130,883,301,180.0,62.117863580000005
180.0,65.0091781616211,267264,14.946083068847656,-0.009316480078996391,23.441733461618423,0.0044807335,0.2,0.0,1300,-3.732038822770119,0.01376953125,3e-05,,,,,
180.0,65.50537109375,268288,,,,,,,,,,,,,,,
180.0,72.12686920166016,269312,20.29136085510254,-0.009482753775228048,20.763783575594424,0.006023833,0.2,1.1920928955078125e-07,1310,-3.713576217368245,0.00927734375,3e-05,,,,,
180.0,70.08321380615234,270336,,,,,,,,,,,,,,,
180.0,66.62130737304688,271360,16.841007232666016,-0.008087293384960503,21.2303031668067,0.0037190162,0.2,1.1920928955078125e-07,1320,-3.703744450211525,0.005908203125,3e-05,,,,,
180.0,64.2377700805664,272384,,,,,,,,,,,,,,,
180.0,64.79219055175781,273408,30.59031867980957,-0.009850311419359058,22.58969582244754,0.0058555542,0.2,0.0,1330,-3.6923130702227356,0.00859375,3e-05,,,,,
180.0,65.54925537109375,274432,,,,,,,,,,,,,,,
180.0,68.35307312011719,275456,10.504963874816895,-0.007759697925212095,20.95734534189105,0.0041325074,0.2,0.0,1340,-3.6818801932036878,0.004248046875,3e-05,,,,,
180.0,66.90826416015625,276480,,,,,,,,,,,,,,,
180.0,70.43682861328125,277504,26.509550094604492,-0.009585207801137585,21.46684697121382,0.00546394,0.2,0.0,1350,-3.6818436954170464,0.0212890625,3e-05,,,,,
180.0,67.703857421875,278528,,,,,,,,,,,,,,,
180.0,70.45445251464844,279552,21.794692993164062,-0.006132175662423833,22.237941343337297,0.004746314,0.2,-1.1920928955078125e-07,1360,-3.671237163618207,0.002001953125,3e-05,,,,,
180.0,66.33941650390625,280576,,,,,,,,,,,,,,,
180.0,69.61553955078125,281600,14.917542457580566,-0.007584159596444806,17.127841863781214,0.005009302,0.2,0.0,1370,-3.6564636774361134,0.005810546875,3e-05,,,,,
180.0,63.97819900512695,282624,,,,,,,,,,,,,,,
180.0,69.42842102050781,283648,12.912419319152832,-0.008598318126314553,19.608105745911597,0.0049838587,0.2,1.1920928955078125e-07,1380,-3.660311459004879,0.009033203125,3e-05,,,,,
180.0,69.82247924804688,284672,,,,,,,,,,,,,,,
180.0,68.67503356933594,285696,10.929960250854492,-0.0091151205895585,20.09696032181382,0.0055743363,0.2,0.0,1390,-3.6572745755314826,0.016259765625,3e-05,,,,,
180.0,70.204345703125,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,140,950,301,180.0,70.48934866
