eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/approx_kl,train/value_loss,train/clip_range,train/explained_variance,train/loss,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed
23.074840545654297,21.0,34816,,,,,,,,,,,,,,,
24.494874954223633,21.0,35840,0.0003,-5.035584247112274,-0.04591662195889512,170,0.321728515625,0.030525189,29.862330916523934,0.2,0.0,17.053590774536133,,,,,
22.1158390045166,21.0,36864,,,,,,,,,,,,,,,
23.886981964111328,21.0,37888,0.0003,-5.021893520653248,-0.046493228402687235,180,0.296875,0.028906189,27.31320061981678,0.2,0.0,15.690905570983887,,,,,
26.583003997802734,21.0,38912,,,,,,,,,,,,,,,
28.299222946166992,21.0,39936,0.0003,-4.983342380821705,-0.04927189896116033,190,0.365185546875,0.03308679,26.99679391384125,0.2,0.0,13.364113807678223,,,,,
25.998443603515625,21.0,40960,,,,,,,,,,,,,,,
,,40960,,,,,,,,,,,20,25.53707981,434,21.0,94
24.726825714111328,21.0,41984,0.0003,-4.957772037386894,-0.045900916561367924,200,0.326806640625,0.031117246,29.027771162986756,0.2,-1.1920928955078125e-07,17.66084861755371,,,,,
24.84075927734375,21.0,43008,,,,,,,,,,,,,,,
23.98076629638672,21.0,44032,0.0003,-4.9336431756615635,-0.04905427177727688,210,0.365625,0.034497872,29.855717605352403,0.2,0.0,14.900574684143066,,,,,
27.516178131103516,21.0,45056,,,,,,,,,,,,,,,
21.497852325439453,21.0,46080,0.0003,-4.918388611078262,-0.04441026037093252,220,0.310009765625,0.030095417,30.57778204679489,0.2,0.0,16.300722122192383,,,,,
25.188671112060547,21.0,47104,,,,,,,,,,,,,,,
22.95119857788086,21.0,48128,0.0003,-4.889955472946167,-0.04526418273162562,230,0.340087890625,0.031018583,28.29669328033924,0.2,5.960464477539063e-08,10.888294219970703,,,,,
28.182933807373047,21.0,49152,,,,,,,,,,,,,,,
27.45294952392578,21.0,50176,0.0003,-4.840549856424332,-0.04721510006638709,240,0.352587890625,0.032617137,24.31185015141964,0.2,0.0,14.14194393157959,,,,,
23.371707916259766,21.0,51200,,,,,,,,,,,,,,,
23.77997589111328,21.0,52224,0.0003,-4.837219662964344,-0.036810014047659934,250,0.33154296875,0.029409427,24.078065606951714,0.2,0.0,11.410011291503906,,,,,
26.539018630981445,21.0,53248,,,,,,,,,,,,,,,
27.08209228515625,21.0,54272,0.0003,-4.804180219769478,-0.04008477131137624,260,0.343017578125,0.03183761,26.026835760474206,0.2,0.0,12.276127815246582,,,,,
24.078243255615234,21.0,55296,,,,,,,,,,,,,,,
25.43950080871582,21.0,56320,0.0003,-4.795000962913036,-0.044324475256144066,270,0.3720703125,0.03478475,23.912528946995735,0.2,0.0,9.417037010192871,,,,,
25.330236434936523,21.0,57344,,,,,,,,,,,,,,,
26.0885009765625,21.0,58368,0.0003,-4.802699026465416,-0.036537216628494205,280,0.353857421875,0.03460151,28.59702134728432,0.2,0.0,12.709991455078125,,,,,
27.496803283691406,21.0,59392,,,,,,,,,,,,,,,
30.523475646972656,21.0,60416,0.0003,-4.761492508649826,-0.04031340092769824,290,0.360302734375,0.033685964,23.743555277585983,0.2,0.0,12.947178840637207,,,,,
27.69408416748047,21.0,61440,,,,,,,,,,,,,,,
,,61440,,,,,,,,,,,30,27.131235630000006,425,21.0,144
26.00261878967285,21.0,62464,0.0003,-4.721527455747127,-0.04603593240317423,300,0.373583984375,0.036361516,25.322623014450073,0.2,0.0,16.217144012451172,,,,,
26.45538330078125,21.0,63488,,,,,,,,,,,,,,,
23.83795166015625,21.0,64512,0.0003,-4.695306093990803,-0.04479493195540272,310,0.34931640625,0.03308575,24.098638474941254,0.2,0.0,13.009393692016602,,,,,
28.905881881713867,21.0,65536,,,,,,,,,,,,,,,
29.56916618347168,21.0,66560,0.0003,-4.682204134762287,-0.04281781070458237,320,0.3443359375,0.032435093,30.134256303310394,0.2,0.0,16.841381072998047,,,,,
28.48099136352539,21.0,67584,,,,,,,,,,,,,,,
29.254638671875,21.0,68608,0.0003,-4.674487426877022,-0.03446787693683291,330,0.35791015625,0.034110326,24.132315838336943,0.2,0.0,13.112737655639648,,,,,
24.23526382446289,21.0,69632,,,,,,,,,,,,,,,
23.77817153930664,21.0,70656,0.0003,-4.639976903796196,-0.04842593632056378,340,0.34130859375,0.034091916,27.971983683109283,0.2,-1.1920928955078125e-07,14.990762710571289,,,,,
23.233882904052734,21.0,71680,,,,,,,,,,,,,,,
23.99020004272461,21.0,72704,0.0003,-4.621505615115166,-0.038197912623581944,350,0.38154296875,0.034817077,26.071659117937088,0.2,0.0,11.39559268951416,,,,,
18.1665096282959,21.0,73728,,,,,,,,,,,,,,,
25.948719024658203,21.0,74752,0.0003,-4.6447926923632625,-0.03721495369973127,360,0.33701171875,0.032893747,22.997356760501862,0.2,0.0,10.453733444213867,,,,,
28.19147491455078,21.0,75776,,,,,,,,,,,,,,,
23.622621536254883,21.0,76800,0.0003,-4.6409106194972995,-0.036654553914559074,370,0.338916015625,0.03296315,25.677568930387498,0.2,0.0,11.341903686523438,,,,,
25.613372802734375,21.0,77824,,,,,,,,,,,,,,,
29.440683364868164,21.0,78848,0.0003,-4.576606965065002,-0.04238337594870245,380,0.380859375,0.03821566,25.664369386434554,0.2,0.0,14.966802597045898,,,,,
23.433839797973633,21.0,79872,,,,,,,,,,,,,,,
26.494468688964844,21.0,80896,0.0003,-4.5349331349134445,-0.03876599366485607,390,0.337255859375,0.0346454,27.094325411319733,0.2,-1.1920928955078125e-07,14.018620491027832,,,,,
27.967220306396484,21.0,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,40,27.098824439999998,426,21.0,192
21.902307510375977,21.0,82944,0.0003,-4.505461286008358,-0.0370176479787915,400,0.3775390625,0.03690757,25.6130640655756,0.2,0.0,14.215365409851074,,,,,
27.690698623657227,21.0,83968,,,,,,,,,,,,,,,
30.561351776123047,21.0,84992,0.0003,-4.501925861835479,-0.03154825458623236,410,0.35380859375,0.033397123,23.55958383977413,0.2,0.0,11.117703437805176,,,,,
19.785545349121094,21.0,86016,,,,,,,,,,,,,,,
20.98000717163086,21.0,87040,0.0003,-4.479392771422863,-0.03449064835876925,420,0.32529296875,0.029983105,25.31104532778263,0.2,0.0,10.77901554107666,,,,,
27.223325729370117,21.0,88064,,,,,,,,,,,,,,,
27.495847702026367,21.0,89088,0.0003,-4.4049250990152355,-0.038591256485960915,430,0.32333984375,0.02953705,24.283916744589806,0.2,0.0,11.882051467895508,,,,,
26.35216522216797,21.0,90112,,,,,,,,,,,,,,,
28.064128875732422,21.0,91136,0.0003,-4.345481559634209,-0.03682441755081527,440,0.319970703125,0.027941834,21.70158635377884,0.2,-1.1920928955078125e-07,8.556032180786133,,,,,
27.65323257446289,21.0,92160,,,,,,,,,,,,,,,
22.54736328125,21.0,93184,0.0003,-4.373543061316013,-0.03363071741041494,450,0.316748046875,0.027932806,26.741012454032898,0.2,0.0,13.198567390441895,,,,,
28.432151794433594,21.0,94208,,,,,,,,,,,,,,,
23.007549285888672,21.0,95232,0.0003,-4.367062520980835,-0.02590749162263819,460,0.340380859375,0.029799562,22.207892209291458,0.2,0.0,12.348660469055176,,,,,
25.167634963989258,21.0,96256,,,,,,,,,,,,,,,
30.358715057373047,21.0,97280,0.0003,-4.348958657681942,-0.03329045722639421,470,0.318505859375,0.028157812,24.707906669378282,0.2,0.0,13.986003875732422,,,,,
25.82430648803711,21.0,98304,,,,,,,,,,,,,,,
28.40508460998535,21.0,99328,0.0003,-4.321574454009533,-0.03856363551603863,480,0.32626953125,0.028234001,24.422845551371573,0.2,0.0,13.742011070251465,,,,,
25.689918518066406,21.0,100352,,,,,,,,,,,,,,,
29.27383804321289,21.0,101376,0.0003,-4.336738428473472,-0.0318862572996295,490,0.317919921875,0.027277127,22.167721590399744,0.2,5.960464477539063e-08,13.123574256896973,,,,,
28.076396942138672,21.0,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,50,29.229271410000003,423,21.0,241
19.84075164794922,21.0,103424,0.0003,-4.252724985778332,-0.04024569587927544,500,0.34287109375,0.0289392,23.540317496657373,0.2,0.0,12.321578979492188,,,,,
30.6307315826416,21.0,104448,,,,,,,,,,,,,,,
27.69342041015625,21.0,105472,0.0003,-4.219860801100731,-0.03128029924700968,510,0.3083984375,0.027475517,19.046720013022423,0.2,0.0,7.580431938171387,,,,,
28.533409118652344,21.0,106496,,,,,,,,,,,,,,,
29.62264060974121,21.0,107520,0.0003,-4.20017711520195,-0.02636887054104591,520,0.31943359375,0.030081823,22.582392874360085,0.2,0.0,10.246999740600586,,,,,
33.013431549072266,21.0,108544,,,,,,,,,,,,,,,
33.12540817260742,21.0,109568,0.0003,-4.131730172038078,-0.03636046595929656,530,0.3146484375,0.027842179,22.35016356408596,0.2,0.0,10.925349235534668,,,,,
25.464656829833984,21.0,110592,,,,,,,,,,,,,,,
27.831340789794922,21.0,111616,0.0003,-4.09518372118473,-0.03215971706667915,540,0.310205078125,0.028545953,22.446910282969476,0.2,5.960464477539063e-08,10.946563720703125,,,,,
22.09210968017578,21.0,112640,,,,,,,,,,,,,,,
31.006668090820312,21.0,113664,0.0003,-4.067206986248493,-0.03386007801163941,550,0.28876953125,0.025145274,19.757921782135963,0.2,0.0,11.063736915588379,,,,,
28.89547348022461,21.0,114688,,,,,,,,,,,,,,,
23.95745849609375,21.0,115712,0.0003,-4.040260978043079,-0.028501826417050326,560,0.305908203125,0.028666936,22.223111793398857,0.2,0.0,9.773303031921387,,,,,
31.222801208496094,21.0,116736,,,,,,,,,,,,,,,
34.065921783447266,21.0,117760,0.0003,-4.0169017992913725,-0.028533806407358496,570,0.30244140625,0.028071843,21.39705055654049,0.2,0.0,11.793734550476074,,,,,
27.241548538208008,21.0,118784,,,,,,,,,,,,,,,
25.48529052734375,21.0,119808,0.0003,-3.9636977203190327,-0.037545749144919684,580,0.2814453125,0.025784187,23.053411722183228,0.2,0.0,9.556827545166016,,,,,
30.50982666015625,21.0,120832,,,,,,,,,,,,,,,
28.541715621948242,21.0,121856,0.0003,-3.9227128885686398,-0.033837553704506716,590,0.307861328125,0.029669788,23.87181763648987,0.2,5.960464477539063e-08,12.413985252380371,,,,,
28.40011978149414,21.0,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,60,31.370591639999997,423,21.0,290
25.413406372070312,21.0,123904,0.0003,-3.907783280313015,-0.037357769467053006,600,0.305029296875,0.028328206,26.035444194078444,0.2,0.0,11.440850257873535,,,,,
33.13288116455078,21.0,124928,,,,,,,,,,,,,,,
29.432727813720703,21.0,125952,0.0003,-3.8584712192416193,-0.028860342531697825,610,0.29833984375,0.02958528,23.61976588368416,0.2,0.0,11.9622163772583,,,,,
23.421672821044922,21.0,126976,,,,,,,,,,,,,,,
26.531932830810547,21.0,128000,0.0003,-3.79969100356102,-0.022194313086220063,620,0.317724609375,0.028340818,21.844992384314537,0.2,0.0,12.464703559875488,,,,,
25.593412399291992,21.0,129024,,,,,,,,,,,,,,,
25.302715301513672,21.0,130048,0.0003,-3.788939810544252,-0.03772310495260171,630,0.260205078125,0.021093052,20.71096964776516,0.2,0.0,8.965335845947266,,,,,
32.83125305175781,21.0,131072,,,,,,,,,,,,,,,
28.830371856689453,21.0,132096,0.0003,-3.7525983311235906,-0.030366004709503614,640,0.31982421875,0.02816499,19.598314002156258,0.2,0.0,8.493453979492188,,,,,
30.714130401611328,21.0,133120,,,,,,,,,,,,,,,
30.550357818603516,21.0,134144,0.0003,-3.725294781476259,-0.029292305043782108,650,0.29326171875,0.024511771,22.796419313549997,0.2,0.0,12.065108299255371,,,,,
32.35681915283203,21.0,135168,,,,,,,,,,,,,,,
34.18023681640625,21.0,136192,0.0003,-3.6734655357897283,-0.039349700638558714,660,0.266943359375,0.023018293,22.601418355107306,0.2,0.0,12.439187049865723,,,,,
34.812171936035156,21.0,137216,,,,,,,,,,,,,,,
28.620479583740234,21.0,138240,0.0003,-3.652178318798542,-0.02769727379491087,670,0.228369140625,0.022823595,20.496140044927596,0.2,0.0,12.12453556060791,,,,,
21.4598388671875,21.0,139264,,,,,,,,,,,,,,,
29.929912567138672,21.0,140288,0.0003,-3.6235461108386517,-0.03958307662978768,680,0.310009765625,0.027678583,21.843550726771355,0.2,0.0,11.744585037231445,,,,,
26.705596923828125,21.0,141312,,,,,,,,,,,,,,,
25.154582977294922,21.0,142336,0.0003,-3.5613448172807693,-0.030009377500391565,690,0.290087890625,0.025397928,22.27563441991806,0.2,-1.1920928955078125e-07,11.504729270935059,,,,,
31.08563232421875,21.0,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,70,31.662717590000003,421,21.0,339
30.441293716430664,21.0,144384,0.0003,-3.5295221127569674,-0.025035178420512238,700,0.2943359375,0.028966185,20.186360785365103,0.2,0.0,8.687267303466797,,,,,
29.05845832824707,21.0,145408,,,,,,,,,,,,,,,
27.48052978515625,21.0,146432,0.0003,-3.507237445563078,-0.020187386794714258,710,0.32138671875,0.02834991,18.44438233375549,0.2,0.0,8.346746444702148,,,,,
27.06734275817871,21.0,147456,,,,,,,,,,,,,,,
20.987682342529297,21.0,148480,0.0003,-3.4889897421002387,-0.030520664763753303,720,0.281591796875,0.029028844,19.40003109872341,0.2,0.0,9.307130813598633,,,,,
24.88551139831543,21.0,149504,,,,,,,,,,,,,,,
28.55364990234375,21.0,150528,0.0003,-3.484332138299942,-0.03267791768594179,730,0.2875,0.02643684,23.4626153498888,0.2,0.0,13.09592342376709,,,,,
33.438636779785156,21.0,151552,,,,,,,,,,,,,,,
30.809162139892578,21.0,152576,0.0003,-3.490235175192356,-0.03584790865206742,740,0.26416015625,0.022850232,19.385836350917817,0.2,0.0,13.416749000549316,,,,,
24.22648048400879,21.0,153600,,,,,,,,,,,,,,,
22.434532165527344,21.0,154624,0.0003,-3.4781262069940566,-0.026838643004884942,750,0.247998046875,0.02123243,21.132207423448563,0.2,0.0,11.530409812927246,,,,,
30.042442321777344,21.0,155648,,,,,,,,,,,,,,,
35.82421112060547,21.0,156672,0.0003,-3.4811961695551874,-0.03128172722063027,760,0.22626953125,0.02262891,23.136401480436326,0.2,0.0,11.000659942626953,,,,,
35.29924011230469,21.0,157696,,,,,,,,,,,,,,,
30.58997344970703,21.0,158720,0.0003,-3.4699383802711963,-0.026446736528305335,770,0.274462890625,0.024038527,18.37416442632675,0.2,0.0,8.423784255981445,,,,,
28.82268524169922,21.0,159744,,,,,,,,,,,,,,,
30.296184539794922,21.0,160768,0.0003,-3.444713317602873,-0.030587643876788206,780,0.232861328125,0.019245327,18.00981075465679,0.2,-1.1920928955078125e-07,8.67979621887207,,,,,
36.36471939086914,21.0,161792,,,,,,,,,,,,,,,
24.99863624572754,21.0,162816,0.0003,-3.43190271705389,-0.0322677779069636,790,0.2783203125,0.02418433,20.742529112100602,0.2,0.0,10.243300437927246,,,,,
22.46456527709961,21.0,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,80,31.461170159999998,420,21.0,389
32.86967849731445,21.0,164864,0.0003,-3.4225181743502615,-0.029874725875561125,800,0.29716796875,0.025698166,17.342809161543848,0.2,0.0,8.490521430969238,,,,,
32.0653076171875,21.0,165888,,,,,,,,,,,,,,,
37.86039733886719,21.0,166912,0.0003,-3.4115757957100867,-0.027525104671076404,810,0.30927734375,0.028907564,19.176834693551065,0.2,0.0,9.251338005065918,,,,,
30.49205780029297,21.0,167936,,,,,,,,,,,,,,,
23.148849487304688,21.0,168960,0.0003,-3.4166665002703667,-0.0262215229740832,820,0.296923828125,0.027259927,16.839846193790436,0.2,0.0,7.326419353485107,,,,,
21.995786666870117,21.0,169984,,,,,,,,,,,,,,,
26.767616271972656,21.0,171008,0.0003,-3.3686078816652296,-0.023538506944896655,830,0.289501953125,0.028289922,19.008646550774575,0.2,0.0,8.164219856262207,,,,,
28.252384185791016,21.0,172032,,,,,,,,,,,,,,,
23.546039581298828,21.0,173056,0.0003,-3.3716414704918862,-0.028346319877891803,840,0.28896484375,0.026950397,18.018878251314163,0.2,-1.1920928955078125e-07,9.013792037963867,,,,,
28.362346649169922,21.0,174080,,,,,,,,,,,,,,,
37.91246032714844,21.0,175104,0.0003,-3.36204239577055,-0.026719391433289275,850,0.26728515625,0.02363773,20.2371616512537,0.2,-1.1920928955078125e-07,8.464750289916992,,,,,
37.565696716308594,21.0,176128,,,,,,,,,,,,,,,
37.05718231201172,21.0,177152,0.0003,-3.3722926773130895,-0.010561042750487104,860,0.287744140625,0.02571997,13.822456967830657,0.2,0.0,7.43166971206665,,,,,
30.450586318969727,21.0,178176,,,,,,,,,,,,,,,
29.02845001220703,21.0,179200,0.0003,-3.3709220997989178,-0.02361702857015189,870,0.32666015625,0.029538665,17.25910153388977,0.2,0.0,7.621631145477295,,,,,
34.30890655517578,21.0,180224,,,,,,,,,,,,,,,
30.69209861755371,21.0,181248,0.0003,-3.338743360340595,-0.019483072038565297,880,0.270947265625,0.025542183,19.22092295885086,0.2,0.0,9.222301483154297,,,,,
33.80390548706055,21.0,182272,,,,,,,,,,,,,,,
36.26333999633789,21.0,183296,0.0003,-3.2903145283460615,-0.015540754930407274,890,0.269775390625,0.024086844,16.70713738203049,0.2,0.0,10.066154479980469,,,,,
36.12134552001953,21.0,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,90,32.62976654,421,21.0,437
27.34795379638672,21.0,185344,0.0003,-3.2791631974279882,-0.02866138011449948,900,0.291357421875,0.025501706,16.4822729408741,0.2,0.0,6.728679656982422,,,,,
33.780982971191406,21.0,186368,,,,,,,,,,,,,,,
22.536983489990234,21.0,187392,0.0003,-3.2676534458994864,-0.020264588685677154,910,0.285986328125,0.023633597,14.463091586530208,0.2,0.0,7.630500793457031,,,,,
30.634904861450195,21.0,188416,,,,,,,,,,,,,,,
30.7034912109375,21.0,189440,0.0003,-3.2802310273051263,-0.020326632737123873,920,0.290869140625,0.02744701,18.27662623524666,0.2,1.1920928955078125e-07,8.641754150390625,,,,,
28.191936492919922,21.0,190464,,,,,,,,,,,,,,,
30.141033172607422,21.0,191488,0.0003,-3.270354687422514,-0.027538264562099356,930,0.296630859375,0.027369808,18.16459910273552,0.2,1.1920928955078125e-07,5.659440994262695,,,,,
29.71987533569336,21.0,192512,,,,,,,,,,,,,,,
35.35786437988281,21.0,193536,0.0003,-3.2836292438209056,-0.023998325585853308,940,0.324267578125,0.030448187,18.417678678035735,0.2,0.0,7.655491828918457,,,,,
24.085350036621094,21.0,194560,,,,,,,,,,,,,,,
19.47491455078125,21.0,195584,0.0003,-3.2763623923063276,-0.02990818060352467,950,0.333349609375,0.030068833,16.79703683555126,0.2,0.0,7.555829048156738,,,,,
36.27033996582031,21.0,196608,,,,,,,,,,,,,,,
24.5635929107666,21.0,197632,0.0003,-3.257679797708988,-0.032087261792912616,960,0.2990234375,0.03101955,21.75673697888851,0.2,5.960464477539063e-08,11.508951187133789,,,,,
20.366424560546875,21.0,198656,,,,,,,,,,,,,,,
29.660099029541016,21.0,199680,0.0003,-3.2739324890077115,-0.015936950413743035,970,0.35458984375,0.03260076,17.785395902395248,0.2,0.0,9.757622718811035,,,,,
35.009552001953125,21.0,200704,,,,,,,,,,,,,,,
36.335140228271484,21.0,201728,0.0003,-3.260426037758589,-0.022388078190851958,980,0.247216796875,0.023943271,19.803692498803137,0.2,1.1920928955078125e-07,7.337491035461426,,,,,
37.854637145996094,21.0,202752,,,,,,,,,,,,,,,
30.13016700744629,21.0,203776,0.0003,-3.2494886353611947,-0.010865960030059796,990,0.29423828125,0.027883263,16.998320811986922,0.2,0.0,9.505722045898438,,,,,
39.72344207763672,21.0,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,100,32.89136823,421,21.0,486
21.896472930908203,21.0,205824,0.0003,-3.232797185331583,-0.022855686624825466,1000,0.29423828125,0.027875109,17.399385717511176,0.2,0.0,6.786020278930664,,,,,
36.96424102783203,21.0,206848,,,,,,,,,,,,,,,
37.09186553955078,21.0,207872,0.0003,-3.2308943696320056,-0.017628605861682446,1010,0.315380859375,0.030657083,20.234033605456354,0.2,0.0,9.677024841308594,,,,,
34.10693359375,21.0,208896,,,,,,,,,,,,,,,
37.97285842895508,21.0,209920,0.0003,-3.2163900159299375,-0.02681417727872031,1020,0.350341796875,0.03413281,15.878174322843552,0.2,0.0,6.702138900756836,,,,,
38.06691360473633,21.0,210944,,,,,,,,,,,,,,,
36.585968017578125,21.0,211968,0.0003,-3.198604814708233,-0.018729310588241788,1030,0.344091796875,0.033026103,16.094578945636748,0.2,0.0,6.890285015106201,,,,,
33.98588180541992,21.0,212992,,,,,,,,,,,,,,,
27.480670928955078,21.0,214016,0.0003,-3.1756177105009558,-0.027354437847679946,1040,0.318115234375,0.029720047,17.76636109650135,0.2,0.0,6.233428478240967,,,,,
24.356664657592773,21.0,215040,,,,,,,,,,,,,,,
26.38434410095215,21.0,216064,0.0003,-3.1628689013421534,-0.029396369808819146,1050,0.32509765625,0.029709585,14.741452524065972,0.2,1.1920928955078125e-07,5.797708511352539,,,,,
29.847015380859375,21.0,217088,,,,,,,,,,,,,,,
36.76727294921875,21.0,218112,0.0003,-3.1534184016287328,-0.023153164693212602,1060,0.338330078125,0.038234238,17.251533770561217,0.2,0.0,11.05088996887207,,,,,
30.69625473022461,21.0,219136,,,,,,,,,,,,,,,
32.75810241699219,21.0,220160,0.0003,-3.1457735925912855,-0.025130320864263922,1070,0.30927734375,0.033662297,20.123548245429994,0.2,0.0,6.279281139373779,,,,,
29.916908264160156,21.0,221184,,,,,,,,,,,,,,,
31.87326431274414,21.0,222208,0.0003,-3.135532647371292,-0.029427259195654188,1080,0.31689453125,0.034594472,22.220161738991738,0.2,0.0,9.764382362365723,,,,,
29.9530086517334,21.0,223232,,,,,,,,,,,,,,,
36.50339126586914,21.0,224256,0.0003,-3.125307370722294,-0.03583170699421316,1090,0.325439453125,0.034510255,18.0296902179718,0.2,0.0,9.937381744384766,,,,,
28.018512725830078,21.0,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,110,33.11086015,415,21.0,542
35.56570816040039,21.0,226304,0.0003,-3.137364757061005,-0.02401656336442102,1100,0.3126953125,0.029401425,15.476287397742272,0.2,0.0,8.683298110961914,,,,,
35.06452941894531,21.0,227328,,,,,,,,,,,,,,,
36.18942642211914,21.0,228352,0.0003,-3.156192111968994,-0.019129527687618976,1110,0.305712890625,0.027724639,15.63389961719513,0.2,-1.1920928955078125e-07,8.481825828552246,,,,,
30.129188537597656,21.0,229376,,,,,,,,,,,,,,,
23.521337509155273,21.0,230400,0.0003,-3.144515063613653,-0.01695799161243485,1120,0.3017578125,0.03185635,21.447257646918295,0.2,5.960464477539063e-08,16.0247859954834,,,,,
29.108875274658203,21.0,231424,,,,,,,,,,,,,,,
35.896446228027344,21.0,232448,0.0003,-3.133260342478752,-0.02202025562437484,1130,0.233740234375,0.023864051,16.52277652621269,0.2,0.0,8.321867942810059,,,,,
24.91107177734375,21.0,233472,,,,,,,,,,,,,,,
22.002033233642578,21.0,234496,0.0003,-3.125537384301424,-0.017503202940861228,1140,0.263623046875,0.024955604,16.569934538006784,0.2,1.1920928955078125e-07,7.103740692138672,,,,,
30.95355987548828,21.0,235520,,,,,,,,,,,,,,,
31.576045989990234,21.0,236544,0.0003,-3.132765217125416,-0.02553003662469564,1150,0.28046875,0.029648542,20.60523130893707,0.2,0.0,9.990647315979004,,,,,
30.930788040161133,21.0,237568,,,,,,,,,,,,,,,
