eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/value_loss,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/n_updates,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed
80.0,1107968,81.8310775756836,29.67203503102064,-0.005234274000395089,0.1,0.034765625,3440,-3.729746311903,22.972206115722656,3e-05,0.0021553105,0.0,,,,,
80.0,1110016,80.4400634765625,29.5801486954093,-0.0071234920658753255,0.1,0.0669921875,3450,-3.727098662033677,16.86185073852539,3e-05,0.0029988943,0.0,,,,,
,1110016,,,,,,,,,,,,80.45003677000001,80.0,150,150,2042
80.0,1112064,80.57731628417969,29.485624942183495,-0.00844008566928096,0.1,0.0958984375,3460,-3.7285676691681147,13.799001693725586,3e-05,0.0030942713,0.0,,,,,
80.0,1114112,80.9393310546875,30.40573980361223,-0.007115752491517924,0.1,0.06806640625,3470,-3.7269441138952972,25.185651779174805,3e-05,0.0028824862,0.0,,,,,
80.0,1116160,83.07088470458984,30.597979928553105,-0.006289811254828237,0.1,0.06064453125,3480,-3.725254087150097,15.896595001220703,3e-05,0.0029514097,1.1920928955078125e-07,,,,,
80.0,1118208,80.91039276123047,28.244936560094356,-0.007292429896187969,0.1,0.071923828125,3490,-3.7219765800982714,17.150402069091797,3e-05,0.0027681997,5.960464477539063e-08,,,,,
80.0,1120256,81.08003234863281,28.671208737790586,-0.0062943458469817415,0.1,0.06572265625,3500,-3.7222422670572994,15.997305870056152,3e-05,0.0024279715,5.960464477539063e-08,,,,,
80.0,1122304,79.03002166748047,28.379722851514817,-0.006560450882534497,0.1,0.0732421875,3510,-3.723610654845834,14.030187606811523,3e-05,0.00223161,0.0,,,,,
80.0,1124352,84.26644134521484,28.934182412922382,-0.005807499750517309,0.1,0.053662109375,3520,-3.722041654214263,26.58258628845215,3e-05,0.0027646427,0.0,,,,,
80.0,1126400,82.12971496582031,28.09395968914032,-0.006488822336541489,0.1,0.048583984375,3530,-3.7194940567016603,12.34096622467041,3e-05,0.0021456762,0.0,,,,,
80.0,1128448,84.36671447753906,28.302515470981596,-0.0075969503493979575,0.1,0.089306640625,3540,-3.7139776211231945,24.024518966674805,3e-05,0.0024967906,0.0,,,,,
80.0,1130496,77.2046127319336,26.83807786256075,-0.00882859735575039,0.1,0.100830078125,3550,-3.7081364192068578,21.437021255493164,3e-05,0.0034468244,0.0,,,,,
,1130496,,,,,,,,,,,,80.17213665999999,80.0,152,160,2149
80.0,1132544,85.296875,27.084039030969144,-0.0060225795707083305,0.1,0.05849609375,3560,-3.7069293137639763,10.206686973571777,3e-05,0.002352764,0.0,,,,,
80.0,1134592,80.74663543701172,24.981623244285583,-0.005040848953649401,0.1,0.0353515625,3570,-3.7090171452611687,20.69158363342285,3e-05,0.0021540495,5.960464477539063e-08,,,,,
80.0,1136640,80.09110260009766,30.767429971694945,-0.007165747813996859,0.1,0.074951171875,3580,-3.7081637121737003,20.77619743347168,3e-05,0.002919397,5.960464477539063e-08,,,,,
80.0,1138688,79.198486328125,28.135087740421294,-0.004878831029054708,0.1,0.03515625,3590,-3.706240890175104,35.13798141479492,3e-05,0.002276064,0.0,,,,,
80.0,1140736,80.30511474609375,27.773694334924222,-0.007210688412305899,0.1,0.080712890625,3600,-3.7054001413285733,31.40580177307129,3e-05,0.0030490928,0.0,,,,,
80.0,1142784,81.40785217285156,27.035816119611262,-0.007053618418285623,0.1,0.089306640625,3610,-3.7033862698823214,19.458900451660156,3e-05,0.0030014208,0.0,,,,,
80.0,1144832,81.45587921142578,29.380050094425677,-0.007822269901225809,0.1,0.079248046875,3620,-3.7094830580055715,30.000354766845703,3e-05,0.003203922,0.0,,,,,
80.0,1146880,82.39512634277344,28.924573402106763,-0.008562839557998813,0.1,0.0912109375,3630,-3.7180066861212255,13.301185607910156,3e-05,0.002772843,0.0,,,,,
80.0,1148928,77.82615661621094,29.861179170012473,-0.006447047703841235,0.1,0.06298828125,3640,-3.71781377568841,23.056137084960938,3e-05,0.002490581,-1.1920928955078125e-07,,,,,
80.0,1150976,82.15796661376953,29.36722558736801,-0.0058924988268699964,0.1,0.05498046875,3650,-3.7166740365326403,19.18476104736328,3e-05,0.002565904,0.0,,,,,
,1150976,,,,,,,,,,,,80.79895104999999,80.0,154,170,2257
80.0,1153024,80.77969360351562,27.372329576313497,-0.0053184809643425975,0.1,0.048681640625,3660,-3.713526748865843,9.415569305419922,3e-05,0.0020976742,-1.1920928955078125e-07,,,,,
80.0,1155072,78.15055084228516,30.377086187899113,-0.005629328062059358,0.1,0.0525390625,3670,-3.7080424834042787,12.715782165527344,3e-05,0.0024248636,0.0,,,,,
80.0,1157120,80.26487731933594,26.82171456515789,-0.007418274223164189,0.1,0.07998046875,3680,-3.7056658428162335,16.43613052368164,3e-05,0.0031181728,0.0,,,,,
80.0,1159168,83.27828979492188,27.286655977368355,-0.0062453754741000015,0.1,0.05703125,3690,-3.7070898614823817,11.011340141296387,3e-05,0.0022654491,0.0,,,,,
80.0,1161216,80.8492202758789,31.425103744864465,-0.00753672198188724,0.1,0.0759765625,3700,-3.705554985627532,23.38545799255371,3e-05,0.0029253224,-1.1920928955078125e-07,,,,,
80.0,1163264,81.23204040527344,28.10266480743885,-0.006587539214524441,0.1,0.072705078125,3710,-3.6995324473828077,21.886110305786133,3e-05,0.0025178967,0.0,,,,,
80.0,1165312,80.2616958618164,30.61660418510437,-0.006773409682500642,0.1,0.0728515625,3720,-3.6979050185531377,29.859956741333008,3e-05,0.0030605774,0.0,,,,,
80.0,1167360,77.5002670288086,28.429932518303396,-0.005757248804729898,0.1,0.0392578125,3730,-3.6978361789137124,14.958929061889648,3e-05,0.0024780896,0.0,,,,,
80.0,1169408,82.73173522949219,26.886081255972385,-0.007739403858431615,0.1,0.08291015625,3740,-3.6974729113280773,24.462980270385742,3e-05,0.0031474368,0.0,,,,,
80.0,1171456,79.47261047363281,31.753293773531915,-0.007379949535243213,0.1,0.076904296875,3750,-3.6948825966566803,23.867162704467773,3e-05,0.0031134547,0.0,,,,,
,1171456,,,,,,,,,,,,81.43421778,80.0,155,180,2365
80.0,1173504,88.61071014404297,26.038549864292143,-0.006352304216852645,0.1,0.0623046875,3760,-3.6963703721761703,12.726545333862305,3e-05,0.0026101982,-1.1920928955078125e-07,,,,,
80.0,1175552,82.88865661621094,31.60460422039032,-0.005309729796135798,0.1,0.037109375,3770,-3.6986777286976578,28.437484741210938,3e-05,0.0019672632,0.0,,,,,
80.0,1177600,82.36373901367188,26.29111655950546,-0.0076481691750814205,0.1,0.083642578125,3780,-3.7000769317150115,14.732544898986816,3e-05,0.0027123133,0.0,,,,,
80.0,1179648,79.60493469238281,31.362808179855346,-0.007179552846355364,0.1,0.06484375,3790,-3.696810324862599,33.45460891723633,3e-05,0.0024952327,5.960464477539063e-08,,,,,
80.0,1181696,82.98443603515625,25.623905976116657,-0.006109049147926271,0.1,0.067919921875,3800,-3.694864482060075,21.98843765258789,3e-05,0.0028332348,0.0,,,,,
80.0,1183744,81.76652526855469,27.035460276901723,-0.006527083201217465,0.1,0.06826171875,3810,-3.6969488237053154,11.484577178955078,3e-05,0.0027688264,0.0,,,,,
80.0,1185792,84.58528900146484,29.606659711897372,-0.005154546241101343,0.1,0.0470703125,3820,-3.6949903424829245,17.488595962524414,3e-05,0.0018453236,0.0,,,,,
80.0,1187840,80.48312377929688,28.011577731370927,-0.006282596051460132,0.1,0.0546875,3830,-3.6972103651612995,15.749218940734863,3e-05,0.0027813297,5.960464477539063e-08,,,,,
80.0,1189888,78.8951644897461,26.54692924916744,-0.006675300056667765,0.1,0.07294921875,3840,-3.6969132468104364,17.640134811401367,3e-05,0.0028185928,-1.1920928955078125e-07,,,,,
80.0,1191936,81.19752502441406,30.244029492139816,-0.006944202126760501,0.1,0.059033203125,3850,-3.6977259669452907,14.127389907836914,3e-05,0.0028766752,5.960464477539063e-08,,,,,
,1191936,,,,,,,,,,,,80.60479355000001,80.0,157,190,2473
80.0,1193984,79.22036743164062,27.662982720136643,-0.007258917082799599,0.1,0.081591796875,3860,-3.697432776913047,13.568333625793457,3e-05,0.0031130891,0.0,,,,,
80.0,1196032,81.30010223388672,26.343954391777515,-0.004782175664149691,0.1,0.050390625,3870,-3.6970281906425955,12.323101997375488,3e-05,0.0017486336,5.960464477539063e-08,,,,,
80.0,1198080,86.39457702636719,30.244702799618246,-0.007406887501565507,0.1,0.080029296875,3880,-3.695429132506251,33.76919937133789,3e-05,0.002573548,5.960464477539063e-08,,,,,
80.0,1200128,79.92205810546875,29.33268596678972,-0.006978806022380013,0.1,0.0755859375,3890,-3.6934804879128933,17.43424415588379,3e-05,0.002800353,0.0,,,,,
80.0,1202176,81.92930603027344,27.73913745135069,-0.007354480341018643,0.1,0.08720703125,3900,-3.6930459402501583,12.399600982666016,3e-05,0.0030496526,0.0,,,,,
80.0,1204224,81.84996032714844,26.53219127506018,-0.005366608327312861,0.1,0.043896484375,3910,-3.6923937372863294,16.665573120117188,3e-05,0.0024287542,0.0,,,,,
80.0,1206272,81.09847259521484,29.990247985720636,-0.0049963491401285864,0.1,0.04658203125,3920,-3.694362059980631,19.375598907470703,3e-05,0.0025426634,5.960464477539063e-08,,,,,
80.0,1208320,82.99805450439453,29.630185464024542,-0.006540058201062493,0.1,0.075146484375,3930,-3.694902989640832,11.936234474182129,3e-05,0.0028130724,0.0,,,,,
80.0,1210368,82.09878540039062,27.50527276545763,-0.006383697637647856,0.1,0.068603515625,3940,-3.6918729513883592,21.233388900756836,3e-05,0.0028731334,0.0,,,,,
80.0,1212416,79.43515014648438,29.165177468955516,-0.007441215855214978,0.1,0.083349609375,3950,-3.6938287504017353,21.060678482055664,3e-05,0.0029614565,5.960464477539063e-08,,,,,
,1212416,,,,,,,,,,,,82.46986384,80.0,158,200,2581
80.0,1214464,84.707763671875,29.336938695609568,-0.0065315074738464315,0.1,0.061279296875,3960,-3.6950797855854036,19.011098861694336,3e-05,0.002920731,-1.1920928955078125e-07,,,,,
80.0,1216512,82.63814544677734,28.720502662658692,-0.007407225981296506,0.1,0.081787109375,3970,-3.692708256468177,21.607738494873047,3e-05,0.0024116025,0.0,,,,,
80.0,1218560,81.70802307128906,29.533957882225515,-0.0055269457909162155,0.1,0.046923828125,3980,-3.689834409207106,18.440446853637695,3e-05,0.002532755,5.960464477539063e-08,,,,,
80.0,1220608,76.11489868164062,27.635779613256453,-0.005499706673435867,0.1,0.055908203125,3990,-3.6916004572063685,16.3693904876709,3e-05,0.002361265,0.0,,,,,
80.0,1222656,80.42742156982422,29.311913718283176,-0.006981537073443178,0.1,0.059619140625,4000,-3.693191114068031,18.346525192260742,3e-05,0.0031486335,0.0,,,,,
80.0,1224704,80.24942016601562,25.67659645974636,-0.00715100048983004,0.1,0.07861328125,4010,-3.6962258618324997,10.414676666259766,3e-05,0.002398841,-1.1920928955078125e-07,,,,,
80.0,1226752,79.3984146118164,25.955638605356217,-0.00705113858130062,0.1,0.086376953125,4020,-3.6979380678385496,10.084548950195312,3e-05,0.0026880745,0.0,,,,,
80.0,1228800,86.14340209960938,29.29589550793171,-0.005888267373666167,0.1,0.046142578125,4030,-3.6990173157304524,19.269596099853516,3e-05,0.0022511715,0.0,,,,,
80.0,1230848,82.42951202392578,28.994963708519936,-0.006483035992278019,0.1,0.05595703125,4040,-3.6977225873619317,32.274864196777344,3e-05,0.0021612337,0.0,,,,,
80.0,1232896,81.18357849121094,31.457227084040642,-0.007057482139498461,0.1,0.06728515625,4050,-3.6959646064788103,27.328828811645508,3e-05,0.002790339,5.960464477539063e-08,,,,,
,1232896,,,,,,,,,,,,81.39388400000001,80.0,159,210,2690
80.0,1234944,85.4713134765625,28.086341239511967,-0.005106994466041214,0.1,0.049853515625,4060,-3.6949909053742886,17.694669723510742,3e-05,0.0020704055,0.0,,,,,
80.0,1236992,80.80491638183594,29.391059154272078,-0.005035589222097769,0.1,0.0380859375,4070,-3.6944076027721167,24.543350219726562,3e-05,0.0025061574,0.0,,,,,
80.0,1239040,82.63785552978516,29.945163862407206,-0.005558465009380597,0.1,0.049072265625,4080,-3.691275241225958,16.175670623779297,3e-05,0.0021619233,5.960464477539063e-08,,,,,
80.0,1241088,81.75927734375,27.975125363469125,-0.006547498247527983,0.1,0.06328125,4090,-3.691572040691972,15.926321029663086,3e-05,0.0029483833,0.0,,,,,
80.0,1243136,79.50746154785156,29.68030897974968,-0.007138909492641688,0.1,0.08994140625,4100,-3.689595443755388,23.30628776550293,3e-05,0.002866852,-1.1920928955078125e-07,,,,,
80.0,1245184,82.77325439453125,34.069371935725215,-0.006324912064883392,0.1,0.06533203125,4110,-3.6874272037297486,18.961774826049805,3e-05,0.0024364453,0.0,,,,,
80.0,1247232,83.04268646240234,30.472030660510065,-0.00694022135285195,0.1,0.077294921875,4120,-3.685579591616988,17.150928497314453,3e-05,0.002984717,0.0,,,,,
80.0,1249280,83.96432495117188,28.095438197255135,-0.006706463696900755,0.1,0.06318359375,4130,-3.6845736764371395,17.85458755493164,3e-05,0.0026584386,0.0,,,,,
80.0,1251328,82.49188232421875,28.83620686084032,-0.00540896095772041,0.1,0.041943359375,4140,-3.6834265526384113,16.05189323425293,3e-05,0.0028087765,0.0,,,,,
80.0,1253376,81.27873229980469,29.375605230033397,-0.006242043952806853,0.1,0.064794921875,4150,-3.6832457192242147,23.04222869873047,3e-05,0.0028596795,0.0,,,,,
,1253376,,,,,,,,,,,,82.91193538999998,80.0,160,220,2798
80.0,1255424,85.12322998046875,26.299435782432557,-0.007534216572821606,0.1,0.0744140625,4160,-3.6803150691092013,22.32303237915039,3e-05,0.0027032378,-1.1920928955078125e-07,,,,,
80.0,1257472,85.27655029296875,29.71048487275839,-0.004149453032005113,0.1,0.036279296875,4170,-3.6777347300201653,30.557613372802734,3e-05,0.0021626218,5.960464477539063e-08,,,,,
80.0,1259520,80.88668060302734,29.69748550802469,-0.006628530511807185,0.1,0.072802734375,4180,-3.6746832858771086,24.78153419494629,3e-05,0.0029598745,0.0,,,,,
80.0,1261568,83.87480163574219,28.680963750183583,-0.006139285062090494,0.1,0.055126953125,4190,-3.6717733088880777,21.04867172241211,3e-05,0.002367956,0.0,,,,,
80.0,1263616,86.225830078125,30.295065835118294,-0.00806591482978547,0.1,0.090478515625,4200,-3.670905338600278,21.023019790649414,3e-05,0.003065502,-1.1920928955078125e-07,,,,,
80.0,1265664,84.79094696044922,26.71518981605768,-0.006611542581958929,0.1,0.054833984375,4210,-3.666086445748806,19.987056732177734,3e-05,0.002496744,0.0,,,,,
80.0,1267712,85.50529479980469,28.03658932298422,-0.006525947491172701,0.1,0.0595703125,4220,-3.6622760884463785,15.203593254089355,3e-05,0.002476303,1.1920928955078125e-07,,,,,
80.0,1269760,83.93220520019531,26.59626634269953,-0.005497979257779661,0.1,0.050244140625,4230,-3.663505023345351,24.19336700439453,3e-05,0.0026647379,0.0,,,,,
80.0,1271808,82.60736083984375,28.338940021395683,-0.007502213861152995,0.1,0.08759765625,4240,-3.6664942551404236,11.553014755249023,3e-05,0.0028809959,0.0,,,,,
80.0,1273856,81.69084930419922,28.64171589910984,-0.0051426479520159775,0.1,0.04091796875,4250,-3.666393906250596,14.757902145385742,3e-05,0.0023165096,0.0,,,,,
,1273856,,,,,,,,,,,,82.04869634,80.0,161,230,2909
80.0,1275904,83.63078308105469,30.33317465484142,-0.005737788697297219,0.1,0.03369140625,4260,-3.6670882023870943,33.41886520385742,3e-05,0.0023439806,0.0,,,,,
80.0,1277952,83.02213287353516,26.914873072504996,-0.005297856431570836,0.1,0.04638671875,4270,-3.6656596649438145,17.32369613647461,3e-05,0.0022705575,-1.1920928955078125e-07,,,,,
80.0,1280000,83.467041015625,27.071400885283946,-0.004711683376808651,0.1,0.0396484375,4280,-3.6622964441776276,30.809154510498047,3e-05,0.0018663765,0.0,,,,,
80.0,1282048,81.51724243164062,26.08188351690769,-0.00707316920888843,0.1,0.08662109375,4290,-3.65788689404726,16.38413429260254,3e-05,0.0032984237,0.0,,,,,
80.0,1284096,84.66171264648438,29.601385137438776,-0.005334487333311699,0.1,0.044091796875,4300,-3.653984522074461,25.379833221435547,3e-05,0.0019022177,-1.1920928955078125e-07,,,,,
80.0,1286144,80.9796142578125,28.058354522287846,-0.007153486636525486,0.1,0.0662109375,4310,-3.655871472507715,12.186689376831055,3e-05,0.0028656223,0.0,,,,,
80.0,1288192,85.14715576171875,27.091764390468597,-0.008131196282920427,0.1,0.106201171875,4320,-3.6596036832779646,15.057156562805176,3e-05,0.0035001868,0.0,,,,,
80.0,1290240,84.65911865234375,30.56945522427559,-0.005837985829566605,0.1,0.058251953125,4330,-3.6626667622476816,22.864294052124023,3e-05,0.0026246018,0.0,,,,,
80.0,1292288,81.15604400634766,28.844244781136513,-0.005966582137625664,0.1,0.05908203125,4340,-3.6644738882780077,14.66830825805664,3e-05,0.0025723442,0.0,,,,,
80.0,1294336,80.86869812011719,28.83829675912857,-0.0059898572915699335,0.1,0.0521484375,4350,-3.6637411020696162,18.381683349609375,3e-05,0.0023838214,-1.1920928955078125e-07,,,,,
,1294336,,,,,,,,,,,,82.88818851000002,80.0,162,240,3018
80.0,1296384,78.30780029296875,27.34341903477907,-0.007273130108660553,0.1,0.07314453125,4360,-3.6643808990716935,13.052656173706055,3e-05,0.003317257,0.0,,,,,
80.0,1298432,84.06570434570312,29.60034972578287,-0.005587973739602603,0.1,0.048876953125,4370,-3.6645606964826585,26.184776306152344,3e-05,0.0028385594,-1.1920928955078125e-07,,,,,
80.0,1300480,83.3542251586914,30.113638344407082,-0.005815011555387173,0.1,0.050244140625,4380,-3.6661812879145144,21.711864471435547,3e-05,0.0023524673,0.0,,,,,
80.0,1302528,81.13516235351562,28.058418498933314,-0.005160392783000134,0.1,0.055126953125,4390,-3.6664638124406337,17.59524917602539,3e-05,0.0025441125,0.0,,,,,
80.0,1304576,83.19499206542969,27.526632010936737,-0.005914323363685981,0.1,0.05537109375,4400,-3.6659784402698277,13.610980987548828,3e-05,0.0026554796,0.0,,,,,
80.0,1306624,82.59327697753906,28.439618088304996,-0.007694679585256381,0.1,0.08798828125,4410,-3.6655971202999353,27.711172103881836,3e-05,0.0032105579,0.0,,,,,
80.0,1308672,85.3016357421875,26.180426754057407,-0.007997241835983004,0.1,0.089599609375,4420,-3.6647486720234155,16.105907440185547,3e-05,0.0028676856,0.0,,,,,
80.0,1310720,82.60631561279297,28.412107986211776,-0.005002145319303963,0.1,0.042724609375,4430,-3.665783930197358,17.447505950927734,3e-05,0.0022742408,0.0,,,,,
80.0,1312768,83.74177551269531,29.88544094711542,-0.005791633205080871,0.1,0.04296875,4440,-3.669862022995949,30.135101318359375,3e-05,0.0027381852,0.0,,,,,
80.0,1314816,86.83399963378906,31.090017388761044,-0.007887139487138484,0.1,0.092431640625,4450,-3.6738442324101923,20.22162628173828,3e-05,0.003177859,0.0,,,,,
,1314816,,,,,,,,,,,,84.12906082,80.0,163,250,3126
80.0,1316864,82.51437377929688,28.18600070476532,-0.006561037965730066,0.1,0.065966796875,4460,-3.673430160805583,22.336868286132812,3e-05,0.0028761588,-1.1920928955078125e-07,,,,,
80.0,1318912,85.79767608642578,28.051115840673447,-0.006177165024564601,0.1,0.070556640625,4470,-3.670662157610059,15.010553359985352,3e-05,0.0023930385,0.0,,,,,
80.0,1320960,86.99491882324219,29.124077528715134,-0.007581720492453314,0.1,0.078369140625,4480,-3.6709809206426143,25.37741470336914,3e-05,0.0028697,0.0,,,,,
80.0,1323008,81.3154525756836,27.221442127227782,-0.006454177600971889,0.1,0.0701171875,4490,-3.6739010490477084,21.574312210083008,3e-05,0.002565491,0.0,,,,,
80.0,1325056,77.477783203125,26.65156232267618,-0.006003187755413819,0.1,0.06162109375,4500,-3.6729127045720817,22.725967407226562,3e-05,0.002477386,0.0,,,,,
80.0,1327104,82.5126953125,27.532788628339766,-0.006185575264680665,0.1,0.056787109375,4510,-3.670319377630949,15.942020416259766,3e-05,0.002606648,0.0,,,,,
80.0,1329152,87.19490814208984,27.57367085814476,-0.00596386209508637,0.1,0.0603515625,4520,-3.6698783628642557,20.901206970214844,3e-05,0.0023458765,0.0,,,,,
80.0,1331200,85.34579467773438,28.50865903198719,-0.007000554284604732,0.1,0.0748046875,4530,-3.6736833162605764,32.35319137573242,3e-05,0.003041765,0.0,,,,,
80.0,1333248,84.95067596435547,27.526171311736107,-0.005948229049681686,0.1,0.048876953125,4540,-3.6749949257820846,26.126602172851562,3e-05,0.0026517708,0.0,,,,,
80.0,1335296,83.46916198730469,29.296057461202146,-0.007092819370154757,0.1,0.088525390625,4550,-3.675709937512875,15.345523834228516,3e-05,0.002526415,0.0,,,,,
,1335296,,,,,,,,,,,,84.13552446,80.0,164,260,3235
80.0,1337344,85.89937591552734,31.223293161392213,-0.007114992679271381,0.1,0.076318359375,4560,-3.6747037012130024,20.4830322265625,3e-05,0.0028373473,-1.1920928955078125e-07,,,,,
80.0,1339392,80.32212829589844,26.734957997500896,-0.00650517796020722,0.1,0.064892578125,4570,-3.6737811591476204,14.301881790161133,3e-05,0.003336493,0.0,,,,,
80.0,1341440,83.71636962890625,26.807612837851046,-0.00803856012498727,0.1,0.07373046875,4580,-3.6734399482607842,24.087921142578125,3e-05,0.0033274277,0.0,,,,,
80.0,1343488,79.61236572265625,30.125079755485057,-0.006694039321155287,0.1,0.07158203125,4590,-3.669369250163436,30.533527374267578,3e-05,0.0031622022,0.0,,,,,
80.0,1345536,83.3012466430664,26.50969562381506,-0.005438473576214164,0.1,0.050341796875,4600,-3.6637529879808426,17.98871421813965,3e-05,0.0021936758,0.0,,,,,
80.0,1347584,82.91943359375,28.983931003510953,-0.005331332475179806,0.1,0.044189453125,4610,-3.6592387363314627,22.708078384399414,3e-05,0.0022950221,0.0,,,,,
80.0,1349632,84.07949829101562,28.95624208599329,-0.006335675160516985,0.1,0.0685546875,4620,-3.658936772495508,25.130470275878906,3e-05,0.002741252,0.0,,,,,
80.0,1351680,84.82118225097656,25.844016198813915,-0.007387121437932365,0.1,0.08935546875,4630,-3.6606034606695177,23.527088165283203,3e-05,0.0029664908,0.0,,,,,
80.0,1353728,83.41275787353516,25.89168688207865,-0.009090931829996407,0.1,0.108740234375,4640,-3.661160310730338,21.221282958984375,3e-05,0.0035689224,0.0,,,,,
80.0,1355776,83.79057312011719,26.754756008088588,-0.008210157571011224,0.1,0.088037109375,4650,-3.6623381420969965,14.023648262023926,3e-05,0.0031862108,-1.1920928955078125e-07,,,,,
,1355776,,,,,,,,,,,,83.77798719,80.0,165,270,3342
80.0,1357824,82.28120422363281,28.25016218274832,-0.004586994065903127,0.1,0.04072265625,4660,-3.6624317400157453,21.456300735473633,3e-05,0.0021257396,0.0,,,,,
80.0,1359872,85.08619689941406,25.877806283533573,-0.0068648664571810515,0.1,0.070556640625,4670,-3.6634670119732617,15.054929733276367,3e-05,0.0027688763,0.0,,,,,
80.0,1361920,84.94691467285156,29.548350827395915,-0.00676474561332725,0.1,0.076513671875,4680,-3.6653507351875305,17.03115463256836,3e-05,0.0027846433,0.0,,,,,
80.0,1363968,84.43804931640625,26.750929142534734,-0.006432762858457864,0.1,0.06865234375,4690,-3.664426452293992,16.945510864257812,3e-05,0.0028220508,0.0,,,,,
80.0,1366016,87.7751235961914,27.530087326467036,-0.006890890820068307,0.1,0.075732421875,4700,-3.663927321135998,13.290396690368652,3e-05,0.0030227704,-1.1920928955078125e-07,,,,,
80.0,1368064,88.38640594482422,29.247810098528863,-0.004846410801110324,0.1,0.041015625,4710,-3.6660047359764576,16.726367950439453,3e-05,0.0022097258,0.0,,,,,
80.0,1370112,83.86448669433594,31.02690652012825,-0.006500807141128462,0.1,0.06904296875,4720,-3.669285681843758,22.65231704711914,3e-05,0.0026091896,0.0,,,,,
80.0,1372160,89.45225524902344,28.845240481197834,-0.0063682559542939995,0.1,0.057666015625,4730,-3.669600023329258,12.956526756286621,3e-05,0.0024819737,0.0,,,,,
80.0,1374208,81.25183868408203,26.3623215675354,-0.006965310592204332,0.1,0.080078125,4740,-3.668138664215803,17.418121337890625,3e-05,0.0028132354,0.0,,,,,
80.0,1376256,87.0097427368164,26.61982684135437,-0.006309632505872287,0.1,0.072509765625,4750,-3.6663934115320442,14.692249298095703,3e-05,0.0022717454,0.0,,,,,
,1376256,,,,,,,,,,,,83.74187213999998,80.0,166,280,3451
80.0,1378304,83.53418731689453,29.948601438105108,-0.0069277005910407755,0.1,0.073583984375,4760,-3.665377151593566,31.40115737915039,3e-05,0.003020123,0.0,,,,,
80.0,1380352,85.78205871582031,28.615903598070144,-0.004589963046601042,0.1,0.028466796875,4770,-3.6624948367476464,13.039450645446777,3e-05,0.0018221942,0.0,,,,,
80.0,1382400,85.02287292480469,27.351923717558385,-0.007417296071071178,0.1,0.07744140625,4780,-3.660501606762409,11.313972473144531,3e-05,0.0029325783,0.0,,,,,
80.0,1384448,78.59031677246094,26.70019863396883,-0.0049847823160234835,0.1,0.0466796875,4790,-3.6581426221877336,22.246231079101562,3e-05,0.0020510114,5.960464477539063e-08,,,,,
80.0,1386496,85.86061096191406,28.316538541018964,-0.006247585406526923,0.1,0.070947265625,4800,-3.6559491541236637,16.493139266967773,3e-05,0.0025391276,0.0,,,,,
80.0,1388544,80.4529037475586,26.21547331660986,-0.0059343389715650115,0.1,0.054052734375,4810,-3.6560146141797305,18.03298568725586,3e-05,0.0026485329,-1.1920928955078125e-07,,,,,
80.0,1390592,81.5540771484375,29.53383899629116,-0.00628798202087637,0.1,0.060888671875,4820,-3.6544186253100635,21.13054847717285,3e-05,0.0021381758,0.0,,,,,
80.0,1392640,83.828369140625,29.96134373098612,-0.008428757928777486,0.1,0.098193359375,4830,-3.6569197233766317,25.821813583374023,3e-05,0.003266384,0.0,,,,,
