eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/n_updates,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps
180.0,117760,50.61588668823242,0.01630212,25.266742706298828,58.386871778964995,-3.8970954082906246,0.24384765625,5.960464477539063e-08,0.2,0.0003,-0.022786704851750984,570,,,,,
180.0,118784,50.86960983276367,,,,,,,,,,,,,,,
180.0,119808,48.46650695800781,0.018065546,40.41300582885742,50.02074681520462,-3.8393614828586577,0.226953125,-3.7789344787597656e-05,0.2,0.0003,-0.022605281879077666,580,,,,,
180.0,120832,51.177459716796875,,,,,,,,,,,,,,,
180.0,121856,50.405635833740234,0.017613549,17.819406509399414,43.97557693719864,-3.8152308985590935,0.19091796875,-7.748603820800781e-06,0.2,0.0003,-0.02375023467029678,590,,,,,
180.0,122880,50.32404708862305,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,364,60,45.19218349,180.0,337
180.0,123904,52.88365936279297,0.015761375,22.392440795898438,49.49090403914452,-3.7772020593285562,0.22685546875,0.0,0.2,0.0003,-0.024779281554219778,600,,,,,
180.0,124928,49.36601257324219,,,,,,,,,,,,,,,
180.0,125952,53.972496032714844,0.01691401,26.303754806518555,55.04407308101654,-3.763459527492523,0.243701171875,0.0,0.2,0.0003,-0.024607142205059062,610,,,,,
180.0,126976,50.39239501953125,,,,,,,,,,,,,,,
180.0,128000,50.0506477355957,0.019012429,29.18614959716797,48.414516186714174,-3.7123148165643216,0.256005859375,0.0,0.2,0.0003,-0.026872128108516337,620,,,,,
180.0,129024,56.25227355957031,,,,,,,,,,,,,,,
180.0,130048,49.53169250488281,0.01524858,15.486418724060059,45.71495640873909,-3.705539055913687,0.194580078125,5.960464477539063e-08,0.2,0.0003,-0.020732167501410003,630,,,,,
180.0,131072,53.002437591552734,,,,,,,,,,,,,,,
180.0,132096,58.61148452758789,0.017538037,23.170286178588867,47.46500460505486,-3.6910843685269357,0.223193359375,0.0,0.2,0.0003,-0.02705214734742185,640,,,,,
180.0,133120,56.22999572753906,,,,,,,,,,,,,,,
180.0,134144,53.22362518310547,0.016046569,21.564971923828125,48.01606991291046,-3.6767988204956055,0.213916015625,0.0,0.2,0.0003,-0.025674721696123014,650,,,,,
180.0,135168,53.97570037841797,,,,,,,,,,,,,,,
180.0,136192,58.80987548828125,0.020253811,39.48990249633789,59.827094906568526,-3.669995429366827,0.286328125,0.0,0.2,0.0003,-0.0214528765558498,660,,,,,
180.0,137216,61.293033599853516,,,,,,,,,,,,,,,
180.0,138240,60.389671325683594,0.01792197,27.06102180480957,63.45905794501304,-3.6632153056561947,0.28935546875,0.0,0.2,0.0003,-0.026901088989689015,670,,,,,
180.0,139264,60.08230972290039,,,,,,,,,,,,,,,
180.0,140288,58.87938690185547,0.017018072,26.251007080078125,53.55291938185692,-3.610760767757893,0.23740234375,0.0,0.2,0.0003,-0.021660614712163805,680,,,,,
180.0,141312,57.86408233642578,,,,,,,,,,,,,,,
180.0,142336,62.16743469238281,0.018504014,27.04909324645996,55.08177345395088,-3.6154936142265797,0.310546875,0.0,0.2,0.0003,-0.029760101773717906,690,,,,,
180.0,143360,62.82585525512695,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,424,70,55.923544029999995,180.0,337
180.0,144384,60.298614501953125,0.018161714,39.879695892333984,51.37748790383339,-3.5857236832380295,0.296435546875,1.1920928955078125e-07,0.2,0.0003,-0.033753575960872695,700,,,,,
180.0,145408,61.753257751464844,,,,,,,,,,,,,,,
180.0,146432,66.90133666992188,0.022673652,20.745586395263672,49.02351491451263,-3.561549174040556,0.406640625,0.0,0.2,0.0003,-0.030172081824275665,710,,,,,
180.0,147456,59.39290237426758,,,,,,,,,,,,,,,
180.0,148480,69.515625,0.023500446,22.57791519165039,60.546436715126035,-3.5330229230225085,0.457080078125,0.0,0.2,0.0003,-0.03215807944070548,720,,,,,
180.0,149504,68.68397521972656,,,,,,,,,,,,,,,
180.0,150528,66.14344024658203,0.022181313,20.051021575927734,40.80111641287804,-3.513600230962038,0.405419921875,0.0,0.2,0.0003,-0.03523710813897196,730,,,,,
180.0,151552,64.0158920288086,,,,,,,,,,,,,,,
180.0,152576,65.14718627929688,0.024119988,22.366214752197266,48.57165588140488,-3.459512735903263,0.436767578125,0.0,0.2,0.0003,-0.03736047054408118,740,,,,,
180.0,153600,66.94599151611328,,,,,,,,,,,,,,,
180.0,154624,69.89344787597656,0.026800644,23.888734817504883,46.62755582928658,-3.4433275029063224,0.52763671875,0.0,0.2,0.0003,-0.04280735419597477,750,,,,,
180.0,155648,72.01969909667969,,,,,,,,,,,,,,,
180.0,156672,74.89646911621094,0.030984469,24.571197509765625,49.40023010969162,-3.3761684998869894,0.48857421875,5.960464477539063e-08,0.2,0.0003,-0.04318431806750596,760,,,,,
180.0,157696,70.68504333496094,,,,,,,,,,,,,,,
180.0,158720,69.98246765136719,0.029414952,38.046573638916016,50.95865950584412,-3.3675038613379003,0.44150390625,-1.1920928955078125e-07,0.2,0.0003,-0.03829380886163562,770,,,,,
180.0,159744,71.89527893066406,,,,,,,,,,,,,,,
180.0,160768,70.03404998779297,0.025853962,26.73575782775879,55.40978600978851,-3.367602860927582,0.444482421875,0.0,0.2,0.0003,-0.042163269678712825,780,,,,,
180.0,161792,72.3460922241211,,,,,,,,,,,,,,,
180.0,162816,73.94945526123047,0.034634158,16.197254180908203,53.92800092101097,-3.3371495813131333,0.676806640625,-1.0728836059570312e-06,0.2,0.0003,-0.04132221940672025,790,,,,,
180.0,163840,73.63646697998047,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,485,80,68.96656028000001,180.0,337
180.0,164864,73.4385986328125,0.035072107,20.1502685546875,56.79120365381241,-3.29123759791255,0.5625,0.0,0.2,0.0003,-0.04547562324150931,800,,,,,
180.0,165888,72.08567810058594,,,,,,,,,,,,,,,
180.0,166912,75.36682891845703,0.025023261,31.367033004760742,44.198528450727466,-3.2781171590089797,0.555859375,0.0,0.2,0.0003,-0.042404956597601996,810,,,,,
180.0,167936,75.3367919921875,,,,,,,,,,,,,,,
180.0,168960,74.05079650878906,0.020366728,15.937923431396484,52.60402057170868,-3.297290952503681,0.425244140625,0.0,0.2,0.0003,-0.042361175114638175,820,,,,,
180.0,169984,79.1198501586914,,,,,,,,,,,,,,,
180.0,171008,73.39128875732422,0.02134371,26.107528686523438,49.41183312535286,-3.273389523476362,0.4201171875,0.0,0.2,0.0003,-0.04486942656803876,830,,,,,
180.0,172032,74.57978820800781,,,,,,,,,,,,,,,
180.0,173056,77.10699462890625,0.021912564,19.399099349975586,51.64617455601692,-3.245374422520399,0.40146484375,0.0,0.2,0.0003,-0.03949192026630044,840,,,,,
180.0,174080,73.77103424072266,,,,,,,,,,,,,,,
180.0,175104,77.80792999267578,0.028596153,18.64588737487793,48.66643689274788,-3.1600505538284778,0.59296875,-1.1920928955078125e-07,0.2,0.0003,-0.04503586935461499,850,,,,,
180.0,176128,79.47791290283203,,,,,,,,,,,,,,,
180.0,177152,79.67402648925781,0.030671904,20.525474548339844,43.98685837388039,-3.1241211012005805,0.6314453125,0.0,0.2,0.0003,-0.05008324428054038,860,,,,,
180.0,178176,77.90898132324219,,,,,,,,,,,,,,,
180.0,179200,80.46800994873047,0.045235563,26.728931427001953,47.62739718556404,-3.0789176926016806,0.707666015625,0.0,0.2,0.0003,-0.04370228061743546,870,,,,,
180.0,180224,79.23514556884766,,,,,,,,,,,,,,,
180.0,181248,79.06388854980469,0.033261225,26.67479705810547,46.148496276140214,-3.0656492255628107,0.586962890625,-1.1920928955078125e-07,0.2,0.0003,-0.046295003607519904,880,,,,,
180.0,182272,73.48753356933594,,,,,,,,,,,,,,,
180.0,183296,77.0903091430664,0.029689468,30.05643653869629,40.84168272614479,-3.0773315221071242,0.548046875,-1.1920928955078125e-07,0.2,0.0003,-0.04377609653165564,890,,,,,
180.0,184320,80.12601470947266,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,545,90,75.82262765,180.0,337
180.0,185344,77.7860107421875,0.019105785,33.277835845947266,44.165855544805524,-3.107452687621117,0.435595703125,-1.1920928955078125e-07,0.2,0.0003,-0.04501029501261655,900,,,,,
180.0,186368,80.46768951416016,,,,,,,,,,,,,,,
180.0,187392,79.13867950439453,0.02165189,30.487504959106445,46.68650932312012,-3.105341348797083,0.41455078125,0.0,0.2,0.0003,-0.03983026366331614,910,,,,,
180.0,188416,76.3377685546875,,,,,,,,,,,,,,,
180.0,189440,81.42642211914062,0.024710968,29.710002899169922,48.77104661464691,-3.07909342572093,0.55556640625,5.960464477539063e-08,0.2,0.0003,-0.05185439203050919,920,,,,,
180.0,190464,84.37891387939453,,,,,,,,,,,,,,,
180.0,191488,76.55712890625,0.034718435,27.17683219909668,39.933902156353,-3.0253262244164945,0.593603515625,0.0,0.2,0.0003,-0.04648145161336288,930,,,,,
180.0,192512,76.23959350585938,,,,,,,,,,,,,,,
180.0,193536,78.7400894165039,0.024390526,29.47608184814453,45.60251486897469,-3.0319841600954534,0.546728515625,-1.1920928955078125e-07,0.2,0.0003,-0.04277675429766532,940,,,,,
180.0,194560,80.01710510253906,,,,,,,,,,,,,,,
180.0,195584,76.45899963378906,0.027023312,22.8116397857666,44.204027181863786,-3.0109663300216196,0.565380859375,0.0,0.2,0.0003,-0.048691765527473764,950,,,,,
180.0,196608,77.08599853515625,,,,,,,,,,,,,,,
180.0,197632,79.01351928710938,0.03845798,19.757341384887695,43.375353038311005,-2.954820428043604,0.634423828125,0.0,0.2,0.0003,-0.04785387733136304,960,,,,,
180.0,198656,81.73822021484375,,,,,,,,,,,,,,,
180.0,199680,77.29705047607422,0.03228178,13.722799301147461,36.855380207300186,-2.9576650850474833,0.5591796875,0.0,0.2,0.0003,-0.05248114913702011,970,,,,,
180.0,200704,79.79440307617188,,,,,,,,,,,,,,,
180.0,201728,78.63011169433594,0.042489,14.943504333496094,38.94210843443871,-2.924938878417015,0.653125,0.0,0.2,0.0003,-0.05006407273758669,980,,,,,
180.0,202752,78.16232299804688,,,,,,,,,,,,,,,
180.0,203776,79.99388122558594,0.0250698,18.452611923217773,39.14630649387836,-2.9749898344278334,0.61123046875,-1.1920928955078125e-07,0.2,0.0003,-0.0499216932701529,990,,,,,
180.0,204800,79.12484741210938,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,606,100,80.69109271000002,180.0,337
180.0,205824,81.2633056640625,0.020640813,31.151138305664062,50.51287127137184,-3.0469289064407348,0.4087890625,0.0,0.2,0.0003,-0.03955513645196333,1000,,,,,
180.0,206848,82.589111328125,,,,,,,,,,,,,,,
180.0,207872,81.47122192382812,0.021546353,17.735815048217773,42.757265293598174,-3.0365175023674964,0.478076171875,0.0,0.2,0.0003,-0.04583821260312106,1010,,,,,
180.0,208896,82.95964050292969,,,,,,,,,,,,,,,
180.0,209920,78.45095825195312,0.024179725,19.705503463745117,41.114470809698105,-3.0042889185249804,0.533642578125,1.1920928955078125e-07,0.2,0.0003,-0.046489505635690875,1020,,,,,
180.0,210944,81.90896606445312,,,,,,,,,,,,,,,
180.0,211968,81.48680114746094,0.021705113,16.006921768188477,46.95195943117142,-3.002808703482151,0.414111328125,0.0,0.2,0.0003,-0.04087523834896274,1030,,,,,
180.0,212992,81.51625061035156,,,,,,,,,,,,,,,
180.0,214016,80.36528015136719,0.019116914,15.603177070617676,41.46144787669182,-3.0080155074596404,0.463916015625,0.0,0.2,0.0003,-0.04918719292327296,1040,,,,,
180.0,215040,80.9089126586914,,,,,,,,,,,,,,,
180.0,216064,81.57926940917969,0.01674334,15.162864685058594,45.5005659610033,-3.0447330348193646,0.350439453125,0.0,0.2,0.0003,-0.04435610735672526,1050,,,,,
180.0,217088,83.22019958496094,,,,,,,,,,,,,,,
180.0,218112,82.10816955566406,0.025428388,21.760387420654297,46.27707846164704,-2.9991385638713837,0.546923828125,0.0,0.2,0.0003,-0.04704458023188636,1060,,,,,
180.0,219136,82.1176986694336,,,,,,,,,,,,,,,
180.0,220160,82.21116638183594,0.021289643,15.557807922363281,46.838826382160185,-3.0234390676021574,0.499951171875,0.0,0.2,0.0003,-0.042286173230968414,1070,,,,,
180.0,221184,81.68888854980469,,,,,,,,,,,,,,,
180.0,222208,82.11924743652344,0.029447237,18.42361068725586,44.39786461591721,-2.975355292856693,0.567919921875,-1.1920928955078125e-07,0.2,0.0003,-0.044305804499890654,1080,,,,,
180.0,223232,81.51202392578125,,,,,,,,,,,,,,,
180.0,224256,83.21033477783203,0.0195495,25.566680908203125,45.24213536977768,-3.022511604428291,0.4671875,0.0,0.2,0.0003,-0.04571013356908225,1090,,,,,
180.0,225280,82.14405059814453,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,667,110,81.84049546,180.0,337
180.0,226304,84.48582458496094,0.020070288,19.941354751586914,44.212811547517774,-3.021422769129276,0.48408203125,0.0,0.2,0.0003,-0.04077837242803071,1100,,,,,
180.0,227328,81.05179595947266,,,,,,,,,,,,,,,
180.0,228352,81.54533386230469,0.020663617,32.08856201171875,47.05857399106026,-3.02500227317214,0.414599609375,5.960464477539063e-08,0.2,0.0003,-0.039260493346955624,1110,,,,,
180.0,229376,82.58258819580078,,,,,,,,,,,,,,,
180.0,230400,81.58013916015625,0.02356128,12.097384452819824,44.527996230125424,-2.989580701291561,0.437939453125,0.0,0.2,0.0003,-0.045160590333398434,1120,,,,,
180.0,231424,80.0971908569336,,,,,,,,,,,,,,,
180.0,232448,80.17623901367188,0.020083394,15.284465789794922,45.89041941165924,-3.0135864190757276,0.492431640625,0.0,0.2,0.0003,-0.045385491586057466,1130,,,,,
180.0,233472,82.9505615234375,,,,,,,,,,,,,,,
180.0,234496,80.58003997802734,0.036634937,29.165639877319336,44.875869911909106,-2.9727061234414576,0.533251953125,-1.1920928955078125e-07,0.2,0.0003,-0.04930302837456111,1140,,,,,
180.0,235520,81.88482666015625,,,,,,,,,,,,,,,
