eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_fraction,train/n_updates,train/approx_kl,train/clip_range,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations
180.0,46080,16.757408142089844,0.317138671875,220,0.021525681,0.2,0.0003,41.65789500772953,-5.501704241335392,-0.03707042266905773,0.0,23.322080612182617,,,,,
180.0,47104,17.34132957458496,,,,,,,,,,,,,,,
180.0,48128,16.03590965270996,0.323095703125,230,0.022019312,0.2,0.0003,44.148519915342334,-5.463493050634861,-0.037092898771516045,0.002290010452270508,23.79730987548828,,,,,
180.0,49152,15.92959213256836,,,,,,,,,,,,,,,
180.0,50176,16.079076766967773,0.31279296875,240,0.01931158,0.2,0.0003,36.4921439319849,-5.417868807911873,-0.035546043977956285,0.00040036439895629883,14.418578147888184,,,,,
180.0,51200,17.351238250732422,,,,,,,,,,,,,,,
180.0,52224,18.88918685913086,0.29736328125,250,0.020422474,0.2,0.0003,37.023542350530626,-5.377987705171108,-0.03212618033430772,0.0,7.748103141784668,,,,,
180.0,53248,17.833965301513672,,,,,,,,,,,,,,,
180.0,54272,19.56913185119629,0.34267578125,260,0.024588712,0.2,0.0003,39.84460270404816,-5.343276739120483,-0.029208748559176455,-0.00017821788787841797,21.58028221130371,,,,,
180.0,55296,15.922989845275879,,,,,,,,,,,,,,,
180.0,56320,18.539392471313477,0.32041015625,270,0.020082057,0.2,0.0003,37.19768312871456,-5.301728238165379,-0.036158886026532853,1.1920928955078125e-07,15.946701049804688,,,,,
180.0,57344,18.6037654876709,,,,,,,,,,,,,,,
180.0,58368,18.381690979003906,0.2876953125,280,0.020322833,0.2,0.0003,43.826804554462434,-5.299497793614864,-0.028528232312964974,0.0,29.95937728881836,,,,,
180.0,59392,18.11496353149414,,,,,,,,,,,,,,,
180.0,60416,19.20822525024414,0.30048828125,290,0.020078748,0.2,0.0003,39.501713427901265,-5.2264310896396635,-0.02952251333845197,-3.0159950256347656e-05,21.066680908203125,,,,,
180.0,61440,19.55846405029297,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,180,16.91576997,340,180.0,30
180.0,62464,18.712261199951172,0.296240234375,300,0.018557563,0.2,0.0003,44.7103014588356,-5.147411960363388,-0.029659903835272415,-1.1920928955078125e-07,33.590171813964844,,,,,
180.0,63488,21.127239227294922,,,,,,,,,,,,,,,
180.0,64512,19.31562042236328,0.30546875,310,0.019152991,0.2,0.0003,36.736748188734055,-5.150929671525955,-0.03787470036331797,0.0,18.86957550048828,,,,,
180.0,65536,18.909488677978516,,,,,,,,,,,,,,,
180.0,66560,18.496631622314453,0.28916015625,320,0.019166075,0.2,0.0003,50.4401892721653,-5.072239738702774,-0.030283084235270506,-1.1920928955078125e-07,23.930965423583984,,,,,
180.0,67584,20.058242797851562,,,,,,,,,,,,,,,
180.0,68608,22.81955337524414,0.27626953125,330,0.019303229,0.2,0.0003,39.35730115771294,-5.060550460219384,-0.030023986972810234,-9.1552734375e-05,28.646928787231445,,,,,
180.0,69632,19.818710327148438,,,,,,,,,,,,,,,
180.0,70656,19.665355682373047,0.319921875,340,0.020064976,0.2,0.0003,43.48575438559055,-5.0046688750386235,-0.031117232079122915,0.0,35.5029296875,,,,,
180.0,71680,21.0538330078125,,,,,,,,,,,,,,,
180.0,72704,23.175399780273438,0.29951171875,350,0.021911228,0.2,0.0003,41.21522953510284,-4.919025886058807,-0.029080126962071517,0.0,9.130176544189453,,,,,
180.0,73728,20.971229553222656,,,,,,,,,,,,,,,
180.0,74752,22.85263442993164,0.305615234375,360,0.021300543,0.2,0.0003,42.83057892024517,-4.850795193016529,-0.03374084302195115,4.887580871582031e-06,19.432886123657227,,,,,
180.0,75776,22.82192611694336,,,,,,,,,,,,,,,
180.0,76800,22.108783721923828,0.296044921875,370,0.018105753,0.2,0.0003,40.957061851024626,-4.73660887926817,-0.027656901945010758,0.0,9.41782283782959,,,,,
180.0,77824,23.129777908325195,,,,,,,,,,,,,,,
180.0,78848,24.024044036865234,0.265771484375,380,0.018239059,0.2,0.0003,47.824595683813094,-4.722631318867206,-0.0282759471796453,3.8683414459228516e-05,22.2379093170166,,,,,
180.0,79872,21.360092163085938,,,,,,,,,,,,,,,
180.0,80896,27.06406021118164,0.315771484375,390,0.020935927,0.2,0.0003,46.26911310553551,-4.657714433968067,-0.02927011978754308,0.00012028217315673828,15.169404983520508,,,,,
180.0,81920,24.919958114624023,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,240,21.52950684,340,180.0,40
180.0,82944,23.890071868896484,0.3236328125,400,0.021919642,0.2,0.0003,38.48009724020958,-4.694576027989387,-0.02983473310887348,0.0,15.421208381652832,,,,,
180.0,83968,23.49652862548828,,,,,,,,,,,,,,,
180.0,84992,24.97938346862793,0.272705078125,410,0.020011634,0.2,0.0003,44.0112773001194,-4.626268993318081,-0.02730170857939811,-0.0004265308380126953,16.192129135131836,,,,,
180.0,86016,25.088756561279297,,,,,,,,,,,,,,,
180.0,87040,25.57669448852539,0.290087890625,420,0.017842034,0.2,0.0003,45.144221258163455,-4.595861668884754,-0.028408066026167945,0.0003459453582763672,24.275068283081055,,,,,
180.0,88064,28.850200653076172,,,,,,,,,,,,,,,
180.0,89088,25.208086013793945,0.3111328125,430,0.019559244,0.2,0.0003,43.32841526865959,-4.481468994915486,-0.0317112715827534,-0.002138376235961914,9.379302978515625,,,,,
180.0,90112,27.425724029541016,,,,,,,,,,,,,,,
180.0,91136,31.401878356933594,0.2744140625,440,0.01848421,0.2,0.0003,40.89451312720776,-4.439221486449242,-0.027474698149308096,-0.0044629573822021484,14.44379711151123,,,,,
180.0,92160,25.810020446777344,,,,,,,,,,,,,,,
180.0,93184,28.570138931274414,0.292431640625,450,0.01990609,0.2,0.0003,47.83687347471714,-4.311954538524151,-0.029126288076804487,-5.3763389587402344e-05,35.49022674560547,,,,,
180.0,94208,27.183544158935547,,,,,,,,,,,,,,,
180.0,95232,25.54936981201172,0.27646484375,460,0.021952914,0.2,0.0003,43.67232292890549,-4.208526460826397,-0.02631831740727648,0.0,20.835689544677734,,,,,
180.0,96256,27.180377960205078,,,,,,,,,,,,,,,
180.0,97280,27.854629516601562,0.243701171875,470,0.01579296,0.2,0.0003,50.444645112752916,-4.254543653130531,-0.023919157942873425,8.350610733032227e-05,34.77397918701172,,,,,
180.0,98304,33.37290954589844,,,,,,,,,,,,,,,
180.0,99328,28.691282272338867,0.235009765625,480,0.015382442,0.2,0.0003,48.15585955381393,-4.228612151741982,-0.02219706791220233,0.0,15.07490348815918,,,,,
180.0,100352,29.187807083129883,,,,,,,,,,,,,,,
180.0,101376,32.94363784790039,0.250341796875,490,0.01825833,0.2,0.0003,46.09406020641327,-4.176948401331901,-0.025287248817039653,0.0009059906005859375,15.077857971191406,,,,,
180.0,102400,31.07883071899414,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,300,29.282436759999996,340,180.0,50
180.0,103424,34.13280487060547,0.232568359375,500,0.018781241,0.2,0.0003,52.239419335126875,-4.070823899656534,-0.022461628318706062,0.0,15.341585159301758,,,,,
180.0,104448,33.271766662597656,,,,,,,,,,,,,,,
180.0,105472,30.03702163696289,0.224951171875,510,0.018537953,0.2,0.0003,40.319342750310895,-4.041643203794957,-0.018900068022776394,1.1920928955078125e-07,34.491668701171875,,,,,
180.0,106496,33.76713562011719,,,,,,,,,,,,,,,
180.0,107520,35.71229934692383,0.2390625,520,0.015838861,0.2,0.0003,49.719835835695264,-3.9908154383301735,-0.021466050489107148,5.960464477539063e-08,20.8220157623291,,,,,
180.0,108544,35.181827545166016,,,,,,,,,,,,,,,
180.0,109568,38.21831512451172,0.218017578125,530,0.0181995,0.2,0.0003,42.36060567498207,-3.918325626850128,-0.018938690669892823,0.00032263994216918945,23.77583122253418,,,,,
180.0,110592,35.886756896972656,,,,,,,,,,,,,,,
180.0,111616,38.728790283203125,0.205810546875,540,0.013680333,0.2,0.0003,54.4279587328434,-3.815242178738117,-0.022124850051477553,0.00027680397033691406,24.00777816772461,,,,,
180.0,112640,42.006412506103516,,,,,,,,,,,,,,,
180.0,113664,37.676734924316406,0.216796875,550,0.01700078,0.2,0.0003,38.91939069032669,-3.764841191470623,-0.02191123788288678,-2.384185791015625e-07,28.26880645751953,,,,,
180.0,114688,35.566993713378906,,,,,,,,,,,,,,,
180.0,115712,46.524131774902344,0.208203125,560,0.014162938,0.2,0.0003,52.63417803049087,-3.685460205376148,-0.02005861788347829,-8.344650268554688e-07,19.21592903137207,,,,,
180.0,116736,34.9334602355957,,,,,,,,,,,,,,,
180.0,117760,43.134178161621094,0.26650390625,570,0.021212976,0.2,0.0003,49.867895036935806,-3.606114675849676,-0.021449280831438954,0.0,23.329814910888672,,,,,
180.0,118784,42.45911407470703,,,,,,,,,,,,,,,
180.0,119808,42.75422286987305,0.20283203125,580,0.01606232,0.2,0.0003,40.70267974734306,-3.5473577313125135,-0.019233815418556333,0.0,17.527376174926758,,,,,
180.0,120832,41.57120132446289,,,,,,,,,,,,,,,
180.0,121856,45.22221755981445,0.18994140625,590,0.013105082,0.2,0.0003,47.64770155549049,-3.4239515393972395,-0.015973936581576708,-1.1920928955078125e-07,25.4730281829834,,,,,
180.0,122880,45.23297882080078,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,360,39.71105011,340,180.0,60
180.0,123904,44.64689254760742,0.187255859375,600,0.0176122,0.2,0.0003,41.04926673769951,-3.5894744262099265,-0.019166015318478457,0.0,22.30620765686035,,,,,
180.0,124928,43.76158142089844,,,,,,,,,,,,,,,
180.0,125952,48.25390625,0.2595703125,610,0.016311992,0.2,0.0003,47.480322033166885,-3.695079432427883,-0.023819018845097163,0.0,34.866695404052734,,,,,
180.0,126976,42.399566650390625,,,,,,,,,,,,,,,
180.0,128000,49.77683639526367,0.1771484375,620,0.013615841,0.2,0.0003,52.55806818008423,-3.652388720959425,-0.017434808096732014,0.0,19.953704833984375,,,,,
180.0,129024,47.070716857910156,,,,,,,,,,,,,,,
180.0,130048,53.33491516113281,0.199658203125,630,0.01807051,0.2,0.0003,48.54880530834198,-3.4740484207868576,-0.017329117900226267,0.0,27.90102195739746,,,,,
180.0,131072,49.14276885986328,,,,,,,,,,,,,,,
180.0,132096,51.219825744628906,0.17451171875,640,0.012127787,0.2,0.0003,52.27773413658142,-3.358880350738764,-0.01745307753517409,-1.1920928955078125e-07,37.80093002319336,,,,,
180.0,133120,50.42287063598633,,,,,,,,,,,,,,,
180.0,134144,50.475379943847656,0.203662109375,650,0.016340025,0.2,0.0003,40.50372411608696,-3.3886934824287893,-0.015893342380877584,-1.1920928955078125e-07,10.672962188720703,,,,,
180.0,135168,51.64837646484375,,,,,,,,,,,,,,,
180.0,136192,51.32577133178711,0.21025390625,660,0.018353842,0.2,0.0003,46.21895792484283,-3.360895021259785,-0.017527021418936785,5.960464477539063e-08,17.26166343688965,,,,,
180.0,137216,51.6446533203125,,,,,,,,,,,,,,,
180.0,138240,54.78310775756836,0.1458984375,670,0.011950396,0.2,0.0003,49.9789463698864,-3.3278186306357385,-0.01723841545463074,-0.00016999244689941406,26.745107650756836,,,,,
180.0,139264,53.35981369018555,,,,,,,,,,,,,,,
180.0,140288,47.93471908569336,0.144873046875,680,0.015264334,0.2,0.0003,42.23690068125725,-3.404248584061861,-0.010836714824836235,-0.00206601619720459,16.797544479370117,,,,,
180.0,141312,50.027645111083984,,,,,,,,,,,,,,,
180.0,142336,50.886680603027344,0.205810546875,690,0.015592888,0.2,0.0003,47.9052877664566,-3.3356862291693687,-0.016913335569552147,0.0,38.02710723876953,,,,,
180.0,143360,53.00595474243164,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,421,50.31995988000001,340,180.0,70
180.0,144384,53.323020935058594,0.202099609375,700,0.016025044,0.2,0.0003,50.549826830625534,-3.3763875909149648,-0.016086146984889638,0.0,18.071447372436523,,,,,
180.0,145408,54.25254821777344,,,,,,,,,,,,,,,
180.0,146432,56.148468017578125,0.172607421875,710,0.009792775,0.2,0.0003,40.74270811676979,-3.3458179987967016,-0.013704998284811153,0.0,25.685911178588867,,,,,
180.0,147456,56.48070526123047,,,,,,,,,,,,,,,
180.0,148480,55.726287841796875,0.16572265625,720,0.011997979,0.2,0.0003,44.417418104410174,-3.316110711544752,-0.01592034657805925,0.0,16.310625076293945,,,,,
180.0,149504,55.23399353027344,,,,,,,,,,,,,,,
180.0,150528,57.26088333129883,0.147705078125,730,0.012763278,0.2,0.0003,45.045849406719206,-3.2110382959246637,-0.013102693556720623,0.0,24.409934997558594,,,,,
180.0,151552,59.355262756347656,,,,,,,,,,,,,,,
180.0,152576,56.047698974609375,0.171240234375,740,0.014409464,0.2,0.0003,38.60338045358658,-3.259534604847431,-0.014644533305545337,-7.510185241699219e-06,14.655966758728027,,,,,
180.0,153600,53.83013916015625,,,,,,,,,,,,,,,
180.0,154624,54.458778381347656,0.17529296875,750,0.01380506,0.2,0.0003,47.16005784869194,-3.340938849747181,-0.014248629559006076,8.028745651245117e-05,21.824750900268555,,,,,
180.0,155648,66.16468811035156,,,,,,,,,,,,,,,
180.0,156672,58.08230209350586,0.195068359375,760,0.016368162,0.2,0.0003,48.77486892938614,-3.3789395958185198,-0.015584397288330365,0.0,15.532716751098633,,,,,
180.0,157696,53.62409591674805,,,,,,,,,,,,,,,
180.0,158720,57.424278259277344,0.168359375,770,0.012231807,0.2,0.0003,51.08570505380631,-3.4203225642442705,-0.015349945743218995,0.0,27.379796981811523,,,,,
180.0,159744,53.90257263183594,,,,,,,,,,,,,,,
180.0,160768,59.65484619140625,0.18564453125,780,0.019150693,0.2,0.0003,46.2705837726593,-3.4803630746901035,-0.016589615799603052,0.0,17.571868896484375,,,,,
180.0,161792,56.496280670166016,,,,,,,,,,,,,,,
180.0,162816,60.97273635864258,0.2224609375,790,0.014260095,0.2,0.0003,49.59041492938995,-3.5554988503456117,-0.018913564963440876,-1.1920928955078125e-07,29.025352478027344,,,,,
180.0,163840,56.761043548583984,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,481,55.753872879999996,340,180.0,80
180.0,164864,59.1517448425293,0.15126953125,800,0.016392067,0.2,0.0003,57.33424133062363,-3.5516566298902035,-0.013656345343042631,-1.1920928955078125e-07,19.29710578918457,,,,,
180.0,165888,60.47782516479492,,,,,,,,,,,,,,,
180.0,166912,63.33113479614258,0.220556640625,810,0.01667772,0.2,0.0003,45.37216791510582,-3.420101411640644,-0.016486001494922676,-1.1920928955078125e-07,23.531055450439453,,,,,
180.0,167936,60.703041076660156,,,,,,,,,,,,,,,
180.0,168960,64.34514617919922,0.152783203125,820,0.012392592,0.2,0.0003,48.189932632446286,-3.340534046292305,-0.013158794790797401,5.960464477539063e-08,16.69949722290039,,,,,
180.0,169984,60.88990020751953,,,,,,,,,,,,,,,
180.0,171008,65.60196685791016,0.1853515625,830,0.012564551,0.2,0.0003,46.174910318851474,-3.2685645431280137,-0.017522264273429754,-1.1920928955078125e-07,20.892200469970703,,,,,
180.0,172032,64.75656127929688,,,,,,,,,,,,,,,
180.0,173056,66.20677185058594,0.19189453125,840,0.013970376,0.2,0.0003,49.47351365685463,-3.2487273678183555,-0.014587794536782894,0.0,18.910560607910156,,,,,
180.0,174080,62.93028259277344,,,,,,,,,,,,,,,
180.0,175104,61.006553649902344,0.152294921875,850,0.012677992,0.2,0.0003,39.84135428071022,-3.251426085829735,-0.012504651883500629,0.0,14.415080070495605,,,,,
180.0,176128,65.50502014160156,,,,,,,,,,,,,,,
180.0,177152,64.62158966064453,0.162451171875,860,0.01136313,0.2,0.0003,43.97730062603951,-3.1663325518369674,-0.015727280186547433,-1.1920928955078125e-07,23.00946044921875,,,,,
180.0,178176,62.16914749145508,,,,,,,,,,,,,,,
180.0,179200,61.3116340637207,0.200244140625,870,0.01674478,0.2,0.0003,41.22360047101974,-3.292981764674187,-0.0158605791584705,0.0,27.68937873840332,,,,,
180.0,180224,66.38433074951172,,,,,,,,,,,,,,,
180.0,181248,65.47537231445312,0.140576171875,880,0.0130627565,0.2,0.0003,57.65564485788345,-3.3098054863512516,-0.014669282021350228,1.3232231140136719e-05,26.102798461914062,,,,,
180.0,182272,66.46025085449219,,,,,,,,,,,,,,,
180.0,183296,64.89115905761719,0.192724609375,890,0.0179976,0.2,0.0003,45.817900460958484,-3.4019783690571783,-0.014911819697590544,0.0,21.702728271484375,,,,,
180.0,184320,67.71907043457031,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,541,62.79886799,340,180.0,90
180.0,185344,68.77659606933594,0.13876953125,900,0.01300507,0.2,0.0003,52.279482561349866,-3.3592033751308916,-0.010764290574297775,0.0,25.434371948242188,,,,,
180.0,186368,69.00213623046875,,,,,,,,,,,,,,,
180.0,187392,72.21239471435547,0.143701171875,910,0.010361725,0.2,0.0003,55.86145361661911,-3.3817874677479267,-0.009386342598008923,5.960464477539063e-08,22.288610458374023,,,,,
180.0,188416,67.80340576171875,,,,,,,,,,,,,,,
180.0,189440,67.66372680664062,0.191455078125,920,0.0169882,0.2,0.0003,44.995575511455534,-3.395727899670601,-0.011258387067937293,0.0,31.51325225830078,,,,,
180.0,190464,66.23617553710938,,,,,,,,,,,,,,,
180.0,191488,68.4146728515625,0.144091796875,930,0.012916109,0.2,0.0003,59.19240998625755,-3.3633622512221337,-0.0125537399413588,5.960464477539063e-08,16.69102668762207,,,,,
180.0,192512,70.593505859375,,,,,,,,,,,,,,,
180.0,193536,71.43782043457031,0.21474609375,940,0.014562183,0.2,0.0003,61.74281761646271,-3.3586449824273585,-0.015423664763511624,0.0,48.57086181640625,,,,,
180.0,194560,66.92033386230469,,,,,,,,,,,,,,,
180.0,195584,69.54956817626953,0.1587890625,950,0.013321047,0.2,0.0003,50.511851239204404,-3.348051067441702,-0.011085101193748415,-1.1920928955078125e-07,25.45660972595215,,,,,
180.0,196608,68.94561004638672,,,,,,,,,,,,,,,
180.0,197632,75.79576110839844,0.207080078125,960,0.015250735,0.2,0.0003,47.48061397075653,-3.379462621361017,-0.014756163669517264,0.0,31.484512329101562,,,,,
180.0,198656,68.99174499511719,,,,,,,,,,,,,,,
180.0,199680,73.4881362915039,0.227880859375,970,0.01682709,0.2,0.0003,54.528493815660475,-3.453570230305195,-0.017866382001375313,0.0,30.212459564208984,,,,,
180.0,200704,75.20977020263672,,,,,,,,,,,,,,,
180.0,201728,76.70509338378906,0.16962890625,980,0.013916731,0.2,0.0003,55.48845233917236,-3.393868663161993,-0.013104857630241894,-2.276897430419922e-05,34.079559326171875,,,,,
180.0,202752,74.7490234375,,,,,,,,,,,,,,,
180.0,203776,71.33370208740234,0.155908203125,990,0.014451334,0.2,0.0003,55.08263874053955,-3.4016580626368524,-0.013776935583155136,0.0,36.96968078613281,,,,,
180.0,204800,74.42150115966797,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,602,71.46043135,340,180.0,100
180.0,205824,73.6188735961914,0.143310546875,1000,0.013101016,0.2,0.0003,47.25304862260818,-3.4291915483772755,-0.010965363252034876,-1.1920928955078125e-07,20.126741409301758,,,,,
180.0,206848,77.22396087646484,,,,,,,,,,,,,,,
180.0,207872,73.54939270019531,0.22451171875,1010,0.015147697,0.2,0.0003,60.24756703972817,-3.453551760315895,-0.016635252765263432,-1.1920928955078125e-07,34.3662223815918,,,,,
180.0,208896,78.92886352539062,,,,,,,,,,,,,,,
180.0,209920,76.53984832763672,0.20439453125,1020,0.015950516,0.2,0.0003,58.190534526109694,-3.4802766256034374,-0.014516230333538261,5.960464477539063e-08,33.758995056152344,,,,,
180.0,210944,76.00472259521484,,,,,,,,,,,,,,,
180.0,211968,75.08885192871094,0.18359375,1030,0.01131054,0.2,0.0003,58.35103148818016,-3.4815808191895483,-0.01122167357825674,0.0,34.973567962646484,,,,,
180.0,212992,77.87532043457031,,,,,,,,,,,,,,,
180.0,214016,74.924560546875,0.2052734375,1040,0.016188372,0.2,0.0003,61.841077423095705,-3.4893307745456696,-0.012037662164948415,-1.1920928955078125e-07,35.45243453979492,,,,,
180.0,215040,75.42710876464844,,,,,,,,,,,,,,,
180.0,216064,77.38745880126953,0.20966796875,1050,0.015507017,0.2,0.0003,68.18107672929764,-3.4940460860729217,-0.015026189578929917,0.0,34.366249084472656,,,,,
180.0,217088,72.94760131835938,,,,,,,,,,,,,,,
180.0,218112,78.57981872558594,0.152001953125,1060,0.013296594,0.2,0.0003,56.14095493555069,-3.5063490636646746,-0.010245895611296874,0.0,24.690181732177734,,,,,
180.0,219136,75.45891571044922,,,,,,,,,,,,,,,
180.0,220160,74.69648742675781,0.154638671875,1070,0.011633679,0.2,0.0003,56.75722513198853,-3.500482290238142,-0.01415339053637581,-1.1920928955078125e-06,27.227998733520508,,,,,
180.0,221184,76.11245727539062,,,,,,,,,,,,,,,
180.0,222208,75.5625991821289,0.221337890625,1080,0.015599163,0.2,0.0003,62.736921715736386,-3.4738654248416423,-0.015883505734382197,-1.1920928955078125e-07,29.49146842956543,,,,,
180.0,223232,77.29751586914062,,,,,,,,,,,,,,,
180.0,224256,79.53585815429688,0.178564453125,1090,0.0132916365,0.2,0.0003,63.85478587150574,-3.460090672969818,-0.012079213764809537,0.0,21.010961532592773,,,,,
180.0,225280,76.94847106933594,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,662,75.68714638000002,340,180.0,110
180.0,226304,75.4920883178711,0.179931640625,1100,0.017081568,0.2,0.0003,57.14901243448257,-3.476516156643629,-0.010630838319775649,5.960464477539063e-08,28.839574813842773,,,,,
180.0,227328,76.5133285522461,,,,,,,,,,,,,,,
180.0,228352,77.32798767089844,0.150537109375,1110,0.012083245,0.2,0.0003,52.46647800803184,-3.469555859267712,-0.010999943342176266,5.960464477539063e-08,35.0648307800293,,,,,
180.0,229376,76.6558837890625,,,,,,,,,,,,,,,
180.0,230400,78.13259887695312,0.197705078125,1120,0.015336454,0.2,0.0003,63.27138867974281,-3.475922767072916,-0.012129712275054771,-1.1920928955078125e-07,47.5074348449707,,,,,
180.0,231424,80.00070190429688,,,,,,,,,,,,,,,
