time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/clip_fraction,train/entropy_loss,train/learning_rate,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed
68608,21.954124450683594,180.0,0.326171875,-4.85943922996521,0.0003,39.57830258309841,0.021306653,0.0,24.39044189453125,-0.030676617508288474,330,0.2,,,,,
69632,21.375532150268555,180.0,,,,,,,,,,,,,,,
70656,23.82468032836914,180.0,0.31767578125,-4.818768902122974,0.0003,42.60219504237175,0.021402914,5.59687614440918e-05,35.585540771484375,-0.027310447679337813,340,0.2,,,,,
71680,22.19719696044922,180.0,,,,,,,,,,,,,,,
72704,22.128698348999023,180.0,0.322998046875,-4.762296037375927,0.0003,47.42370275259018,0.02092191,8.225440979003906e-05,16.619611740112305,-0.03155564579210477,350,0.2,,,,,
73728,25.461475372314453,180.0,,,,,,,,,,,,,,,
74752,23.358856201171875,180.0,0.259765625,-4.70506429374218,0.0003,40.231595277786255,0.01895138,6.306171417236328e-05,9.6663236618042,-0.02415335913465242,360,0.2,,,,,
75776,23.320968627929688,180.0,,,,,,,,,,,,,,,
76800,28.146961212158203,180.0,0.303662109375,-4.587792937457562,0.0003,40.848939350247385,0.019927213,0.0,30.709035873413086,-0.026928037218749524,370,0.2,,,,,
77824,24.462024688720703,180.0,,,,,,,,,,,,,,,
78848,29.818449020385742,180.0,0.310205078125,-4.43629749417305,0.0003,44.962915882468224,0.018245991,0.0001062154769897461,30.044437408447266,-0.027055392993497664,380,0.2,,,,,
79872,26.728487014770508,180.0,,,,,,,,,,,,,,,
80896,29.954666137695312,180.0,0.263330078125,-4.308233679831028,0.0003,44.34936212003231,0.017123234,0.0,25.63420867919922,-0.022802186573971994,390,0.2,,,,,
81920,32.49638366699219,180.0,,,,,,,,,,,,,,,
81920,,,,,,,,,,,,,180.0,173,40,24.003958429999997,473
82944,31.993289947509766,180.0,0.229638671875,-4.229955103993416,0.0003,46.340099132061006,0.017231802,0.0,19.499067306518555,-0.023695281783875543,400,0.2,,,,,
83968,30.780488967895508,180.0,,,,,,,,,,,,,,,
84992,32.409236907958984,180.0,0.248681640625,-4.157870423793793,0.0003,38.53410721421242,0.018580139,0.0,12.321455001831055,-0.0238922734366497,410,0.2,,,,,
86016,33.18208312988281,180.0,,,,,,,,,,,,,,,
87040,31.550735473632812,180.0,0.22451171875,-4.142960628867149,0.0003,47.40900998115539,0.017742602,0.0,14.651525497436523,-0.022080305164854507,420,0.2,,,,,
88064,32.0911865234375,180.0,,,,,,,,,,,,,,,
89088,32.203269958496094,180.0,0.2400390625,-4.08029482960701,0.0003,39.49164254665375,0.018352408,0.0,20.093692779541016,-0.021899307808780577,430,0.2,,,,,
90112,36.37177658081055,180.0,,,,,,,,,,,,,,,
91136,38.59698486328125,180.0,0.246337890625,-3.999938701838255,0.0003,44.74160134792328,0.017438201,5.960464477539063e-08,26.801721572875977,-0.022804023684875573,440,0.2,,,,,
92160,39.17509841918945,180.0,,,,,,,,,,,,,,,
93184,34.57952117919922,180.0,0.277099609375,-3.879967883974314,0.0003,41.91408795416355,0.01897728,-2.1457672119140625e-06,12.478741645812988,-0.026776855168282054,450,0.2,,,,,
94208,37.484527587890625,180.0,,,,,,,,,,,,,,,
95232,36.951576232910156,180.0,0.23427734375,-3.859021191298962,0.0003,43.2917800962925,0.017711254,0.0,28.260942459106445,-0.024140553608594927,460,0.2,,,,,
96256,41.99433898925781,180.0,,,,,,,,,,,,,,,
97280,40.82147216796875,180.0,0.22431640625,-3.8498234272003176,0.0003,38.92840949892998,0.018012363,-2.384185791015625e-07,21.998432159423828,-0.021441348393273073,470,0.2,,,,,
98304,36.428855895996094,180.0,,,,,,,,,,,,,,,
99328,42.6685791015625,180.0,0.212353515625,-3.7523268803954126,0.0003,46.379001861810686,0.01772814,0.0,33.71603012084961,-0.020096734618709887,480,0.2,,,,,
100352,38.74786376953125,180.0,,,,,,,,,,,,,,,
101376,38.750465393066406,180.0,0.24990234375,-3.692462333291769,0.0003,39.837902104854585,0.017940965,-2.384185791015625e-07,32.272762298583984,-0.024007799581158906,490,0.2,,,,,
102400,42.16297912597656,180.0,,,,,,,,,,,,,,,
102400,,,,,,,,,,,,,180.0,172,50,36.952872289999995,592
103424,42.761985778808594,180.0,0.21328125,-3.7263531193137167,0.0003,35.008440139889714,0.019104443,-1.1920928955078125e-07,16.326465606689453,-0.020079675904707984,500,0.2,,,,,
104448,40.22364807128906,180.0,,,,,,,,,,,,,,,
105472,42.33986282348633,180.0,0.2029296875,-3.6877952799201013,0.0003,48.78052123188972,0.017863657,0.0,21.697338104248047,-0.019250115679460576,510,0.2,,,,,
106496,44.39792251586914,180.0,,,,,,,,,,,,,,,
107520,48.06715393066406,180.0,0.223583984375,-3.5530247569084166,0.0003,45.67372940778732,0.018434867,5.960464477539063e-08,16.910629272460938,-0.019176043074548944,520,0.2,,,,,
108544,47.30420684814453,180.0,,,,,,,,,,,,,,,
109568,41.63603591918945,180.0,0.214111328125,-3.4086327493190764,0.0003,41.01956888437271,0.0203131,0.0,19.150917053222656,-0.017814601652207784,530,0.2,,,,,
110592,47.926265716552734,180.0,,,,,,,,,,,,,,,
111616,49.40290451049805,180.0,0.159033203125,-3.4148926638066768,0.0003,37.36155784726143,0.014821898,-7.939338684082031e-05,18.17851448059082,-0.015469017265422736,540,0.2,,,,,
112640,42.9960823059082,180.0,,,,,,,,,,,,,,,
113664,48.43204116821289,180.0,0.167822265625,-3.506847995519638,0.0003,38.37916685342789,0.01793605,1.1920928955078125e-07,27.47218894958496,-0.017546388974005823,550,0.2,,,,,
114688,46.26731872558594,180.0,,,,,,,,,,,,,,,
115712,50.15263748168945,180.0,0.197021484375,-3.5960703387856485,0.0003,44.455002611875535,0.014689891,0.0,21.409587860107422,-0.01743378765968373,560,0.2,,,,,
116736,47.694732666015625,180.0,,,,,,,,,,,,,,,
117760,48.42242431640625,180.0,0.201416015625,-3.620641878992319,0.0003,45.63806302547455,0.01410074,5.960464477539063e-08,23.764657974243164,-0.018008213621214963,570,0.2,,,,,
118784,42.128746032714844,180.0,,,,,,,,,,,,,,,
119808,50.4884033203125,180.0,0.1984375,-3.628166761249304,0.0003,50.57624052166939,0.017994737,-1.1920928955078125e-07,16.587608337402344,-0.019098463836417067,580,0.2,,,,,
120832,48.34979248046875,180.0,,,,,,,,,,,,,,,
121856,47.1450080871582,180.0,0.19716796875,-3.6513790249824525,0.0003,42.43261277079582,0.017047893,0.0,16.964391708374023,-0.017681336498935708,590,0.2,,,,,
122880,48.35343933105469,180.0,,,,,,,,,,,,,,,
122880,,,,,,,,,,,,,180.0,172,60,45.572899940000006,710
123904,46.450218200683594,180.0,0.17568359375,-3.6623690597712995,0.0003,41.11322248578072,0.014346043,-1.1920928955078125e-07,12.951321601867676,-0.014764265411940869,600,0.2,,,,,
124928,47.94173049926758,180.0,,,,,,,,,,,,,,,
125952,43.35706329345703,180.0,0.197314453125,-3.6593380473554133,0.0003,50.95947566628456,0.015674908,1.7881393432617188e-07,19.519498825073242,-0.01790205547513324,610,0.2,,,,,
126976,46.427764892578125,180.0,,,,,,,,,,,,,,,
128000,52.19597625732422,180.0,0.244091796875,-3.7288704670965673,0.0003,41.17935227155685,0.017537571,0.0,13.431443214416504,-0.023487967817345634,620,0.2,,,,,
129024,45.207122802734375,180.0,,,,,,,,,,,,,,,
130048,47.334800720214844,180.0,0.197021484375,-3.7341517567634583,0.0003,51.611226606369016,0.017162584,5.960464477539063e-08,19.868549346923828,-0.016049379952892195,630,0.2,,,,,
131072,47.175636291503906,180.0,,,,,,,,,,,,,,,
132096,49.412879943847656,180.0,0.24091796875,-3.7521720319986342,0.0003,47.357926172018054,0.017302232,1.7881393432617188e-07,23.649436950683594,-0.01866156361065805,640,0.2,,,,,
133120,52.3210563659668,180.0,,,,,,,,,,,,,,,
134144,46.719261169433594,180.0,0.198388671875,-3.675756821781397,0.0003,50.38059023022652,0.014678808,-1.1920928955078125e-07,33.8640022277832,-0.016673571724095382,650,0.2,,,,,
135168,48.50035095214844,180.0,,,,,,,,,,,,,,,
136192,51.12358856201172,180.0,0.21171875,-3.7003547064960003,0.0003,52.176947289705275,0.0156628,-1.1920928955078125e-07,22.885982513427734,-0.018589310784591362,660,0.2,,,,,
137216,52.19312286376953,180.0,,,,,,,,,,,,,,,
138240,49.74847412109375,180.0,0.203515625,-3.6260097198188306,0.0003,48.160174107551576,0.018093504,0.0,28.482379913330078,-0.01658631099926424,670,0.2,,,,,
139264,46.904457092285156,180.0,,,,,,,,,,,,,,,
140288,49.73413848876953,180.0,0.218310546875,-3.6590484365820886,0.0003,47.253702422976495,0.018092023,0.0,22.195404052734375,-0.01735058355698129,680,0.2,,,,,
141312,50.421470642089844,180.0,,,,,,,,,,,,,,,
142336,49.25654220581055,180.0,0.2423828125,-3.7062232308089733,0.0003,48.293623542785646,0.017139371,0.0,22.36026382446289,-0.022503782971762122,690,0.2,,,,,
143360,51.60704040527344,180.0,,,,,,,,,,,,,,,
143360,,,,,,,,,,,,,180.0,173,70,49.93892217,828
144384,52.809059143066406,180.0,0.24248046875,-3.702469329535961,0.0003,46.319566667079926,0.01948326,0.0,21.16142463684082,-0.01908483095176052,700,0.2,,,,,
145408,54.34722900390625,180.0,,,,,,,,,,,,,,,
146432,55.42267608642578,180.0,0.22578125,-3.656623887270689,0.0003,47.51368830800057,0.014578823,0.0,17.67386817932129,-0.01727707294485299,710,0.2,,,,,
147456,54.80525207519531,180.0,,,,,,,,,,,,,,,
148480,55.60028839111328,180.0,0.225244140625,-3.667507801949978,0.0003,47.774240899085996,0.018618071,5.960464477539063e-08,28.461688995361328,-0.018100461328867824,720,0.2,,,,,
149504,52.571773529052734,180.0,,,,,,,,,,,,,,,
150528,57.66947937011719,180.0,0.190673828125,-3.6652227215468884,0.0003,50.21645203232765,0.015001724,0.0,25.193038940429688,-0.01810588380903937,730,0.2,,,,,
151552,59.441558837890625,180.0,,,,,,,,,,,,,,,
152576,52.83588409423828,180.0,0.202001953125,-3.6567768774926663,0.0003,54.06395308971405,0.01702111,0.0,22.128286361694336,-0.018146004200389143,740,0.2,,,,,
153600,58.70191955566406,180.0,,,,,,,,,,,,,,,
154624,57.76318359375,180.0,0.189697265625,-3.6315966710448264,0.0003,53.2525893509388,0.015190888,0.0,36.66096496582031,-0.014885869540739805,750,0.2,,,,,
155648,57.761940002441406,180.0,,,,,,,,,,,,,,,
156672,59.43031311035156,180.0,0.239794921875,-3.6516205206513406,0.0003,47.65260161757469,0.018498084,5.960464477539063e-08,28.572612762451172,-0.020052045131160413,760,0.2,,,,,
157696,56.105194091796875,180.0,,,,,,,,,,,,,,,
158720,59.907630920410156,180.0,0.199755859375,-3.6065620481967926,0.0003,56.475662040710446,0.01608815,0.0,29.38020133972168,-0.017323379513982218,770,0.2,,,,,
159744,62.06390380859375,180.0,,,,,,,,,,,,,,,
160768,61.58525085449219,180.0,0.239306640625,-3.6094408318400384,0.0003,51.683756864070894,0.018024465,0.0,26.71792221069336,-0.018239233248459642,780,0.2,,,,,
161792,64.62320709228516,180.0,,,,,,,,,,,,,,,
162816,65.86917877197266,180.0,0.227880859375,-3.5808278806507587,0.0003,54.02722118496895,0.01589386,-1.1920928955078125e-07,21.093921661376953,-0.01757283650658792,790,0.2,,,,,
163840,55.99299621582031,180.0,,,,,,,,,,,,,,,
163840,,,,,,,,,,,,,180.0,172,80,58.09685777,947
164864,59.41379165649414,180.0,0.20693359375,-3.5498523518443106,0.0003,54.99752825498581,0.01746827,0.0,17.08962059020996,-0.01592008176376112,800,0.2,,,,,
165888,61.96650695800781,180.0,,,,,,,,,,,,,,,
166912,63.513145446777344,180.0,0.166162109375,-3.52388446778059,0.0003,53.9340265750885,0.016696325,0.0,31.979578018188477,-0.013384013893664814,810,0.2,,,,,
167936,65.48468780517578,180.0,,,,,,,,,,,,,,,
168960,67.02192687988281,180.0,0.153662109375,-3.5092793717980384,0.0003,48.48743095993996,0.012001662,0.0,19.617401123046875,-0.012327023135730997,820,0.2,,,,,
169984,63.570167541503906,180.0,,,,,,,,,,,,,,,
171008,66.28099822998047,180.0,0.18232421875,-3.4752828970551493,0.0003,52.82774022817612,0.017397432,-8.344650268554688e-07,43.45408630371094,-0.011998436757130549,830,0.2,,,,,
172032,64.02694702148438,180.0,,,,,,,,,,,,,,,
173056,67.98564910888672,180.0,0.160888671875,-3.476227727532387,0.0003,43.577886295318606,0.015062708,5.960464477539063e-08,20.781118392944336,-0.014305690799665172,840,0.2,,,,,
174080,66.51687622070312,180.0,,,,,,,,,,,,,,,
175104,67.07533264160156,180.0,0.1625,-3.49831695407629,0.0003,48.55675848126411,0.014893966,0.0,24.19257926940918,-0.010860466540907509,850,0.2,,,,,
176128,64.40737915039062,180.0,,,,,,,,,,,,,,,
177152,64.80809020996094,180.0,0.219970703125,-3.5198206014931204,0.0003,55.33306832909584,0.01678332,1.1920928955078125e-07,43.57183837890625,-0.01663461566349724,860,0.2,,,,,
178176,66.31922912597656,180.0,,,,,,,,,,,,,,,
179200,67.02088928222656,180.0,0.192333984375,-3.5099688127636908,0.0003,50.73506864309311,0.015642915,0.0,21.80268669128418,-0.013349782701698131,870,0.2,,,,,
180224,65.54598236083984,180.0,,,,,,,,,,,,,,,
181248,63.80475616455078,180.0,0.174755859375,-3.509791739284992,0.0003,51.72171286940575,0.015442094,-7.152557373046875e-07,18.73265266418457,-0.013024456636048853,880,0.2,,,,,
182272,69.55577087402344,180.0,,,,,,,,,,,,,,,
183296,68.35493469238281,180.0,0.176171875,-3.502232027053833,0.0003,53.66880053877831,0.013717099,0.0,29.97214698791504,-0.01583050962362904,890,0.2,,,,,
184320,73.36543273925781,180.0,,,,,,,,,,,,,,,
184320,,,,,,,,,,,,,180.0,41,90,67.3905991,4473
185344,62.12743377685547,180.0,0.188134765625,-3.4357436560094357,0.0003,48.84348835945129,0.016668018,-1.1920928955078125e-07,31.20261001586914,-0.01262285273114685,900,0.2,,,,,
186368,67.01324462890625,180.0,,,,,,,,,,,,,,,
187392,67.37295532226562,180.0,0.23701171875,-3.460963799804449,0.0003,58.72226548492908,0.018522568,5.960464477539063e-08,31.39200782775879,-0.01831672816333594,910,0.2,,,,,
188416,69.24888610839844,180.0,,,,,,,,,,,,,,,
189440,69.5921401977539,180.0,0.18349609375,-3.477959956973791,0.0003,50.31724883317948,0.016998328,0.0,34.788124084472656,-0.013363482637214475,920,0.2,,,,,
190464,69.55387878417969,180.0,,,,,,,,,,,,,,,
191488,67.37838745117188,180.0,0.16748046875,-3.4261878289282324,0.0003,50.09691536426544,0.013972679,-1.1920928955078125e-07,12.87446117401123,-0.01259207102993969,930,0.2,,,,,
192512,65.45297241210938,180.0,,,,,,,,,,,,,,,
193536,68.43099975585938,180.0,0.1455078125,-3.4438451707363127,0.0003,49.64840758740902,0.015778493,5.960464477539063e-08,18.108797073364258,-0.011926808534190059,940,0.2,,,,,
194560,67.2115478515625,180.0,,,,,,,,,,,,,,,
195584,67.07115936279297,180.0,0.192138671875,-3.4466750122606755,0.0003,46.232586139440535,0.015261544,-1.1920928955078125e-07,19.20585060119629,-0.014306567041785456,950,0.2,,,,,
196608,73.99911499023438,180.0,,,,,,,,,,,,,,,
197632,71.91438293457031,180.0,0.1611328125,-3.4543658070266248,0.0003,55.53188514113426,0.015804227,0.0,21.74653434753418,-0.013111458461207804,960,0.2,,,,,
198656,67.22261047363281,180.0,,,,,,,,,,,,,,,
199680,69.32835388183594,180.0,0.186279296875,-3.444220186769962,0.0003,46.74059824347496,0.01650509,0.0,25.703960418701172,-0.01451471430627862,970,0.2,,,,,
200704,67.328369140625,180.0,,,,,,,,,,,,,,,
201728,67.5007095336914,180.0,0.183203125,-3.4639135003089905,0.0003,53.10898037552833,0.015194827,-1.1920928955078125e-07,18.090604782104492,-0.01564801515924046,980,0.2,,,,,
202752,67.12104797363281,180.0,,,,,,,,,,,,,,,
203776,67.40303039550781,180.0,0.136181640625,-3.4626125417649747,0.0003,54.78202558159828,0.013828846,0.0,34.393123626708984,-0.010969876978197134,990,0.2,,,,,
204800,69.35246276855469,180.0,,,,,,,,,,,,,,,
204800,,,,,,,,,,,,,180.0,44,100,69.23906308000001,4592
205824,69.68368530273438,180.0,0.157421875,-3.4496437914669515,0.0003,45.03034963011741,0.016539413,0.0,26.296825408935547,-0.012278948986204342,1000,0.2,,,,,
206848,70.24905395507812,180.0,,,,,,,,,,,,,,,
207872,71.10125732421875,180.0,0.17119140625,-3.482471378147602,0.0003,58.16068774461746,0.013659789,0.0,42.648155212402344,-0.01395666261232691,1010,0.2,,,,,
208896,66.44026947021484,180.0,,,,,,,,,,,,,,,
209920,68.39411163330078,180.0,0.16025390625,-3.4551026225090027,0.0003,53.427474999427794,0.013456143,0.0,25.156177520751953,-0.013538047480687964,1020,0.2,,,,,
210944,69.75003814697266,180.0,,,,,,,,,,,,,,,
211968,68.93354797363281,180.0,0.20126953125,-3.4237186059355738,0.0003,48.560756760835645,0.016826443,0.0,20.665374755859375,-0.013473645396879874,1030,0.2,,,,,
212992,66.71968078613281,180.0,,,,,,,,,,,,,,,
214016,71.63032531738281,180.0,0.16552734375,-3.4488942816853525,0.0003,52.74565088152885,0.015135578,0.0,24.327953338623047,-0.014398893412726465,1040,0.2,,,,,
215040,70.77913665771484,180.0,,,,,,,,,,,,,,,
216064,66.64081573486328,180.0,0.183837890625,-3.508388238400221,0.0003,50.38792598247528,0.017757857,0.0,22.837495803833008,-0.01505181022803299,1050,0.2,,,,,
217088,70.19779968261719,180.0,,,,,,,,,,,,,,,
218112,65.45153045654297,180.0,0.14853515625,-3.5248033195734023,0.0003,46.89822214245796,0.015228878,-1.1920928955078125e-07,17.663848876953125,-0.011679471551178721,1060,0.2,,,,,
219136,68.23080444335938,180.0,,,,,,,,,,,,,,,
220160,70.55299377441406,180.0,0.154736328125,-3.5284033216536046,0.0003,51.96398573517799,0.013751391,-1.1920928955078125e-07,21.020263671875,-0.011829472477984382,1070,0.2,,,,,
221184,67.86497497558594,180.0,,,,,,,,,,,,,,,
222208,67.36856842041016,180.0,0.190283203125,-3.5185767598450184,0.0003,50.389431703090665,0.014598239,5.960464477539063e-08,16.147172927856445,-0.014497897477122023,1080,0.2,,,,,
223232,71.46676635742188,180.0,,,,,,,,,,,,,,,
224256,69.11585998535156,180.0,0.17294921875,-3.4821534462273123,0.0003,59.3781721830368,0.013462668,5.960464477539063e-08,25.575233459472656,-0.01411256528517697,1090,0.2,,,,,
225280,68.93580627441406,180.0,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,180.0,47,110,70.1745692,4712
226304,71.21073913574219,180.0,0.159033203125,-3.4873157404363155,0.0003,60.35538351535797,0.012986756,0.0,37.55952072143555,-0.0124605890159728,1100,0.2,,,,,
227328,70.77139282226562,180.0,,,,,,,,,,,,,,,
228352,73.63040161132812,180.0,0.17080078125,-3.5006065659224985,0.0003,50.06032729744911,0.015380917,0.0,22.82558250427246,-0.013034991011954844,1110,0.2,,,,,
229376,68.83810424804688,180.0,,,,,,,,,,,,,,,
230400,73.34956359863281,180.0,0.177783203125,-3.4777652591466905,0.0003,56.523262828588486,0.017718377,0.0,37.024349212646484,-0.013240720274916384,1120,0.2,,,,,
231424,71.87638854980469,180.0,,,,,,,,,,,,,,,
