eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/approx_kl,train/loss,train/n_updates,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed
12.53053092956543,1024,180.0,,,,,,,,,,,,,,,
14.181562423706055,2048,180.0,,,,,,,,,,,,,,,
13.012271881103516,3072,180.0,0.461572265625,0.026180476,23.845203399658203,10,0.0003,43.55681912899017,0.2,-5.865858721733093,3.707408905029297e-05,-0.046837900119135155,,,,,
12.870254516601562,4096,180.0,,,,,,,,,,,,,,,
14.530742645263672,5120,180.0,0.4005859375,0.02918645,20.69762420654297,20,0.0003,44.374997892975806,0.2,-5.8439930692315105,-1.1920928955078125e-07,-0.037180281013570494,,,,,
13.120381355285645,6144,180.0,,,,,,,,,,,,,,,
15.206031799316406,7168,180.0,0.38544921875,0.023454558,19.068944931030273,30,0.0003,37.61274744272232,0.2,-5.821807843446732,0.0,-0.04260489248408703,,,,,
13.575030326843262,8192,180.0,,,,,,,,,,,,,,,
14.746078491210938,9216,180.0,0.34619140625,0.022068962,18.204795837402344,40,0.0003,47.36640300154686,0.2,-5.817106780409813,0.0,-0.03572725434205495,,,,,
14.329719543457031,10240,180.0,,,,,,,,,,,,,,,
14.465250015258789,11264,180.0,0.389208984375,0.023487639,7.980651378631592,50,0.0003,35.79595566391945,0.2,-5.781157673895359,0.0,-0.03878858536918415,,,,,
14.671655654907227,12288,180.0,,,,,,,,,,,,,,,
15.148138046264648,13312,180.0,0.33115234375,0.022286631,31.270736694335938,60,0.0003,48.361791896820066,0.2,-5.762858475744724,-1.1920928955078125e-07,-0.03461319775087759,,,,,
13.290665626525879,14336,180.0,,,,,,,,,,,,,,,
14.819391250610352,15360,180.0,0.30341796875,0.022200016,18.88330078125,70,0.0003,37.38991515636444,0.2,-5.751401747763157,0.0,-0.032260345194663385,,,,,
14.577919006347656,16384,180.0,,,,,,,,,,,,,,,
14.483999252319336,17408,180.0,0.331982421875,0.021678638,11.805542945861816,80,0.0003,39.85198611021042,0.2,-5.724794909358025,0.0,-0.034688599275250455,,,,,
15.293922424316406,18432,180.0,,,,,,,,,,,,,,,
14.851396560668945,19456,180.0,0.338671875,0.022500508,19.146425247192383,90,0.0003,42.11979847252369,0.2,-5.7146456122398375,1.1920928955078125e-07,-0.03877037104684859,,,,,
16.68760871887207,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,334,180.0,14.14360557,10,61
14.933444023132324,21504,180.0,0.346240234375,0.022986956,16.922420501708984,100,0.0003,42.208051577210426,0.2,-5.695501580834389,0.0,-0.03524060911149718,,,,,
14.392385482788086,22528,180.0,,,,,,,,,,,,,,,
15.164735794067383,23552,180.0,0.327978515625,0.021014806,19.621746063232422,110,0.0003,39.00370064675808,0.2,-5.663491114974022,0.0,-0.03385636750899721,,,,,
14.080705642700195,24576,180.0,,,,,,,,,,,,,,,
16.429330825805664,25600,180.0,0.352978515625,0.022344476,20.256467819213867,120,0.0003,37.830664864182474,0.2,-5.613666127622127,1.1920928955078125e-07,-0.035856994123605546,,,,,
15.1156005859375,26624,180.0,,,,,,,,,,,,,,,
16.040815353393555,27648,180.0,0.346337890625,0.021940015,40.486087799072266,130,0.0003,44.75356673002243,0.2,-5.596138407289982,0.0,-0.03510438885714393,,,,,
16.313552856445312,28672,180.0,,,,,,,,,,,,,,,
16.494678497314453,29696,180.0,0.33984375,0.02135592,24.250537872314453,140,0.0003,42.67138932347298,0.2,-5.57865289747715,0.0,-0.032423758722143245,,,,,
15.578567504882812,30720,180.0,,,,,,,,,,,,,,,
14.967550277709961,31744,180.0,0.31787109375,0.020395769,24.056987762451172,150,0.0003,40.64281199872494,0.2,-5.586669664084911,1.1920928955078125e-07,-0.03384016286290716,,,,,
14.940743446350098,32768,180.0,,,,,,,,,,,,,,,
15.234465599060059,33792,180.0,0.3712890625,0.024227213,14.726439476013184,160,0.0003,42.188593584299085,0.2,-5.536759230494499,0.0,-0.039661515489569865,,,,,
15.871362686157227,34816,180.0,,,,,,,,,,,,,,,
14.828128814697266,35840,180.0,0.352978515625,0.022260737,24.8792781829834,170,0.0003,49.26371220946312,0.2,-5.509537297487259,0.0,-0.036183448650990616,,,,,
15.6334867477417,36864,180.0,,,,,,,,,,,,,,,
16.441781997680664,37888,180.0,0.35478515625,0.023449097,13.03635025024414,180,0.0003,43.13232968449593,0.2,-5.492469419538975,0.0,-0.038343345953035166,,,,,
18.610191345214844,38912,180.0,,,,,,,,,,,,,,,
15.763690948486328,39936,180.0,0.342333984375,0.021526584,19.195650100708008,190,0.0003,40.87603537738323,0.2,-5.4725649908185,0.0,-0.03694512648071395,,,,,
15.568510055541992,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,333,180.0,15.375445469999999,20,122
15.875198364257812,41984,180.0,0.319140625,0.02199162,27.798458099365234,200,0.0003,42.308980751037595,0.2,-5.4356425002217295,-1.1920928955078125e-07,-0.03197273453042726,,,,,
15.384521484375,43008,180.0,,,,,,,,,,,,,,,
14.709732055664062,44032,180.0,0.342431640625,0.022028238,10.831860542297363,210,0.0003,42.394910621643064,0.2,-5.4125555261969565,0.0,-0.037260421022801894,,,,,
16.870458602905273,45056,180.0,,,,,,,,,,,,,,,
