eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/learning_rate,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean
13.092694282531738,1024,180.0,,,,,,,,,,,,,,,
13.358159065246582,2048,180.0,,,,,,,,,,,,,,,
12.690240859985352,3072,180.0,0.415380859375,0.0009710192680358887,10,0.2,7.702889442443848,-5.867507186532021,0.022187393,-0.0453164691614802,15.292754904925824,0.0003,,,,,
12.67839241027832,4096,180.0,,,,,,,,,,,,,,,
13.354131698608398,5120,180.0,0.376904296875,-1.1920928955078125e-07,20,0.2,5.671626091003418,-5.840656326711178,0.022820193,-0.040006163239013404,13.091121384501458,0.0003,,,,,
12.786877632141113,6144,180.0,,,,,,,,,,,,,,,
14.43575668334961,7168,180.0,0.365625,0.0,30,0.2,7.514059066772461,-5.813349974155426,0.024999779,-0.04149133141327184,17.773115788400172,0.0003,,,,,
12.688371658325195,8192,180.0,,,,,,,,,,,,,,,
12.866103172302246,9216,180.0,0.374853515625,0.0,40,0.2,7.423226356506348,-5.778487282991409,0.024103675,-0.03825107188677066,15.333119177818299,0.0003,,,,,
13.031000137329102,10240,180.0,,,,,,,,,,,,,,,
13.014701843261719,11264,180.0,0.373095703125,-1.1920928955078125e-07,50,0.2,14.879157066345215,-5.762598590552807,0.021424178,-0.03732640233647544,18.326667775213718,0.0003,,,,,
14.097799301147461,12288,180.0,,,,,,,,,,,,,,,
13.877897262573242,13312,180.0,0.37392578125,0.0,60,0.2,8.86703872680664,-5.7373640716075895,0.022873797,-0.04008086514950264,16.41387859880924,0.0003,,,,,
13.29443645477295,14336,180.0,,,,,,,,,,,,,,,
13.189769744873047,15360,180.0,0.4158203125,0.0,70,0.2,4.86533260345459,-5.699061845242977,0.02314869,-0.0429127160095959,13.343892159312963,0.0003,,,,,
14.473560333251953,16384,180.0,,,,,,,,,,,,,,,
13.821664810180664,17408,180.0,0.359423828125,0.0,80,0.2,9.955074310302734,-5.679024231433869,0.022300417,-0.039847871698293603,15.013018998503686,0.0003,,,,,
13.196916580200195,18432,180.0,,,,,,,,,,,,,,,
13.537237167358398,19456,180.0,0.38583984375,0.0,90,0.2,5.6662492752075195,-5.665983740985394,0.022804007,-0.04176868601352908,13.589424976706505,0.0003,,,,,
13.603265762329102,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,10,13.40269602,262,77,180.0
14.350521087646484,21504,180.0,0.377099609375,-1.1920928955078125e-07,100,0.2,5.559277534484863,-5.627742397785187,0.024371203,-0.03944896211032756,14.342638251185416,0.0003,,,,,
13.786314964294434,22528,180.0,,,,,,,,,,,,,,,
15.136430740356445,23552,180.0,0.39326171875,-1.1920928955078125e-07,110,0.2,6.144443035125732,-5.592883113026619,0.023982879,-0.03982513515366008,16.53559149801731,0.0003,,,,,
13.958651542663574,24576,180.0,,,,,,,,,,,,,,,
14.382022857666016,25600,180.0,0.343896484375,5.960464477539063e-08,120,0.2,7.04557466506958,-5.556100055575371,0.022131393,-0.03324913429496519,14.370767961442471,0.0003,,,,,
15.465885162353516,26624,180.0,,,,,,,,,,,,,,,
14.040678024291992,27648,180.0,0.37060546875,1.1920928955078125e-07,130,0.2,4.7058939933776855,-5.495459327101708,0.022375565,-0.03568540411943104,13.9861501455307,0.0003,,,,,
14.965155601501465,28672,180.0,,,,,,,,,,,,,,,
14.338850021362305,29696,180.0,0.347998046875,0.0,140,0.2,9.078693389892578,-5.495482988655567,0.021325896,-0.03545954888395499,17.332827964425086,0.0003,,,,,
12.847206115722656,30720,180.0,,,,,,,,,,,,,,,
13.965980529785156,31744,180.0,0.38232421875,0.0,150,0.2,7.397164344787598,-5.482455451786518,0.023585375,-0.039754700689809394,15.547399444878101,0.0003,,,,,
15.212945938110352,32768,180.0,,,,,,,,,,,,,,,
14.141223907470703,33792,180.0,0.348779296875,0.0,160,0.2,8.323583602905273,-5.434247888624668,0.020426821,-0.03517446598707465,14.797616289556027,0.0003,,,,,
14.023855209350586,34816,180.0,,,,,,,,,,,,,,,
15.578254699707031,35840,180.0,0.360693359375,1.1920928955078125e-07,170,0.2,9.993307113647461,-5.385278807580471,0.021721298,-0.035898350725256024,15.513931386172771,0.0003,,,,,
14.600130081176758,36864,180.0,,,,,,,,,,,,,,,
14.470573425292969,37888,180.0,0.315771484375,0.0,180,0.2,9.040360450744629,-5.375440721213818,0.01980595,-0.03138867734814994,16.036552794277668,0.0003,,,,,
14.578964233398438,38912,180.0,,,,,,,,,,,,,,,
14.34542465209961,39936,180.0,0.33232421875,0.0,190,0.2,6.936002731323242,-5.3020385026931764,0.020099167,-0.031100319194956684,16.59586188942194,0.0003,,,,,
15.5494966506958,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,20,14.40639622,265,154,180.0
