eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/n_updates,train/learning_rate,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/approx_kl,train/entropy_loss,train/value_loss,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps
20.719261169433594,12.0,161792,,,,,,,,,,,,,,,
22.61406898498535,12.0,162816,790,0.0003,0.0,0.361181640625,1142.3209228515625,0.2,0.06888199,-2.529285717755556,2955.5199592590334,-0.010457675012003165,,,,,
16.230087280273438,12.0,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,142.31579273,12.0,320,80,511
12.7296781539917,12.0,164864,800,0.0003,0.0,0.396923828125,1594.4512939453125,0.2,0.078954786,-2.500453858822584,2856.1290687561036,-0.019275684068270495,,,,,
21.585098266601562,12.0,165888,,,,,,,,,,,,,,,
6.424526214599609,12.0,166912,810,0.0003,0.0,0.38115234375,2000.5013427734375,0.2,0.07463728,-2.483828894048929,3890.140478515625,-0.019026148851844484,,,,,
18.78330421447754,12.0,167936,,,,,,,,,,,,,,,
15.812049865722656,12.0,168960,820,0.0003,5.960464477539063e-08,0.381689453125,1824.78662109375,0.2,0.06488582,-2.446197374910116,2995.199644088745,-0.012540671354508958,,,,,
15.373002052307129,12.0,169984,,,,,,,,,,,,,,,
17.403736114501953,12.0,171008,830,0.0003,-1.1920928955078125e-07,0.38193359375,1365.49609375,0.2,0.08494796,-2.4278103582561017,2652.7585269927977,-0.005862755901034689,,,,,
13.662221908569336,12.0,172032,,,,,,,,,,,,,,,
14.707674026489258,12.0,173056,840,0.0003,5.960464477539063e-08,0.421484375,1042.345703125,0.2,0.06863208,-2.426614612340927,1976.963070678711,-0.0019860830914694818,,,,,
23.695053100585938,12.0,174080,,,,,,,,,,,,,,,
4.661798477172852,12.0,175104,850,0.0003,0.0,0.413037109375,1118.3323974609375,0.2,0.059248954,-2.4429384507238865,2788.2227165222166,-0.011408405849942937,,,,,
14.709514617919922,12.0,176128,,,,,,,,,,,,,,,
15.8067045211792,12.0,177152,860,0.0003,0.0,0.379736328125,1439.8707275390625,0.2,0.0631022,-2.4315225899219515,2586.909201812744,-0.007216042916115839,,,,,
15.997200012207031,12.0,178176,,,,,,,,,,,,,,,
19.79146957397461,12.0,179200,870,0.0003,1.1920928955078125e-07,0.379345703125,991.2974853515625,0.2,0.07606734,-2.403215129673481,2841.9721099853514,0.0016523231301107445,,,,,
22.071182250976562,12.0,180224,,,,,,,,,,,,,,,
22.492029190063477,12.0,181248,880,0.0003,0.0,0.3625,1170.298828125,0.2,0.08567946,-2.394123328477144,2620.2806049346923,-0.013957607180054765,,,,,
21.18987464904785,12.0,182272,,,,,,,,,,,,,,,
16.2078800201416,12.0,183296,890,0.0003,-1.1920928955078125e-07,0.379833984375,629.5114135742188,0.2,0.07528332,-2.4135612577199934,1783.6176467895507,0.007648891428834759,,,,,
23.737045288085938,12.0,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,145.39976326,12.0,361,90,509
