time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
1024,180.0,14.814310073852539,,,,,,,,,,,,,,,
2048,180.0,12.479915618896484,,,,,,,,,,,,,,,
3072,180.0,14.940232276916504,0.2,15.569296836853027,0.369775390625,0.0003,0.0226455,0.0,36.59358156621456,-0.0468640509119723,10,-5.8700348943471905,,,,,
4096,180.0,13.340972900390625,,,,,,,,,,,,,,,
5120,180.0,14.697526931762695,0.2,13.02818775177002,0.3421875,0.0003,0.02086702,-1.1920928955078125e-07,37.18503165841103,-0.04158756128381356,20,-5.847817403078079,,,,,
6144,180.0,13.520011901855469,,,,,,,,,,,,,,,
7168,180.0,15.202117919921875,0.2,18.127662658691406,0.326708984375,0.0003,0.021014111,0.0,43.45665745437145,-0.042860531646874735,30,-5.820541733503342,,,,,
8192,180.0,14.842974662780762,,,,,,,,,,,,,,,
9216,180.0,14.136146545410156,0.2,22.26851463317871,0.37568359375,0.0003,0.02512347,0.0,34.51664875149727,-0.04329498979350319,40,-5.797930623590946,,,,,
10240,180.0,14.905067443847656,,,,,,,,,,,,,,,
11264,180.0,16.118444442749023,0.2,23.318405151367188,0.384326171875,0.0003,0.025548646,1.0728836059570312e-06,47.26747643947601,-0.046753722347784785,50,-5.758757370710373,,,,,
12288,180.0,13.309995651245117,,,,,,,,,,,,,,,
13312,180.0,14.015735626220703,0.2,16.27679443359375,0.36181640625,0.0003,0.023842981,-1.1920928955078125e-07,38.63476200699806,-0.045631372841307895,60,-5.724459937214851,,,,,
14336,180.0,13.81197738647461,,,,,,,,,,,,,,,
15360,180.0,15.084617614746094,0.2,12.888106346130371,0.336962890625,0.0003,0.022472214,0.0,35.04531007111073,-0.045580371262622064,70,-5.697829443216324,,,,,
16384,180.0,15.45213508605957,,,,,,,,,,,,,,,
17408,180.0,16.06427764892578,0.2,27.55594825744629,0.344970703125,0.0003,0.02355981,0.0,44.70577405095101,-0.047518908980418925,80,-5.662262532114982,,,,,
18432,180.0,15.446846961975098,,,,,,,,,,,,,,,
19456,180.0,16.192119598388672,0.2,14.319705963134766,0.358056640625,0.0003,0.024780104,0.0,42.100785717368126,-0.04653169191587949,90,-5.63302728831768,,,,,
20480,180.0,14.474631309509277,,,,,,,,,,,,,,,
20480,,,,,,,,,,,,,61,10,333,13.62420553,180.0
21504,180.0,15.477405548095703,0.2,17.234115600585938,0.383203125,0.0003,0.025159556,0.0,45.090532487630846,-0.04479377584066242,100,-5.584252332150936,,,,,
22528,180.0,16.022188186645508,,,,,,,,,,,,,,,
23552,180.0,15.218579292297363,0.2,30.329151153564453,0.3482421875,0.0003,0.025159685,0.0,39.76390210986138,-0.04348672383057419,110,-5.537067773938179,,,,,
24576,180.0,14.830239295959473,,,,,,,,,,,,,,,
25600,180.0,15.96383285522461,0.2,20.958236694335938,0.395654296875,0.0003,0.0294216,-1.1920928955078125e-07,43.267735826969144,-0.04747023652889766,120,-5.492683658003807,,,,,
26624,180.0,14.78952407836914,,,,,,,,,,,,,,,
27648,180.0,16.085180282592773,0.2,18.17148208618164,0.393603515625,0.0003,0.027775988,0.0,37.19630021452904,-0.051113231069757604,130,-5.4577302351593975,,,,,
