eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/entropy_loss,train/clip_range,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean
40.0,44.05259704589844,25600,22.33707618713379,0.005580075,-0.018309895851780313,3e-05,120,-0.00026977062225341797,0.018017578125,32.62806970030069,-5.811834404617548,0.2,,,,,
40.0,41.79288864135742,26624,,,,,,,,,,,,,,,
40.0,42.501670837402344,27648,24.1528377532959,0.005852623,-0.018413582106586546,3e-05,130,0.0,0.019873046875,29.976323060691357,-5.806863097846508,0.2,,,,,
40.0,40.50688552856445,28672,,,,,,,,,,,,,,,
40.0,42.98859405517578,29696,25.117345809936523,0.0065434333,-0.020801299771119375,3e-05,140,5.960464477539063e-08,0.022216796875,29.081032736599447,-5.803015597909689,0.2,,,,,
40.0,43.001075744628906,30720,,,,,,,,,,,,,,,
40.0,40.59575653076172,31744,28.21004295349121,0.005587917,-0.01932986010579043,3e-05,150,0.0,0.016162109375,33.02411611825228,-5.796667704731226,0.2,,,,,
40.0,41.14459991455078,32768,,,,,,,,,,,,,,,
40.0,38.750091552734375,33792,34.063602447509766,0.005188065,-0.01681210967581137,3e-05,160,0.0,0.01181640625,35.48569593131542,-5.788540704548359,0.2,,,,,
40.0,39.411949157714844,34816,,,,,,,,,,,,,,,
40.0,41.83387756347656,35840,18.201766967773438,0.00590669,-0.01826139516197145,3e-05,170,0.0,0.0166015625,30.577475337684156,-5.786804528534413,0.2,,,,,
40.0,43.84190368652344,36864,,,,,,,,,,,,,,,
40.0,39.85089874267578,37888,19.1254940032959,0.005284814,-0.018011656303860944,3e-05,180,-1.1920928955078125e-07,0.015087890625,31.675193132460116,-5.783979637175799,0.2,,,,,
40.0,37.75975036621094,38912,,,,,,,,,,,,,,,
40.0,46.651397705078125,39936,13.969437599182129,0.0061547607,-0.0201851283403812,3e-05,190,-1.1920928955078125e-07,0.02392578125,25.21145566403866,-5.778489338606596,0.2,,,,,
40.0,42.13612365722656,40960,,,,,,,,,,,,,,,
,,40960,,,,,,,,,,,20,87,40.0,469,41.673136389999996
40.0,41.33692932128906,41984,29.075056076049805,0.0048771827,-0.016328733693808318,3e-05,200,0.0,0.0109375,32.726492536067965,-5.775960872322321,0.2,,,,,
40.0,43.53792190551758,43008,,,,,,,,,,,,,,,
40.0,45.82087707519531,44032,19.5129337310791,0.0052090837,-0.017358204907213803,3e-05,210,0.0,0.012646484375,30.53410337269306,-5.774964750558138,0.2,,,,,
40.0,40.17749786376953,45056,,,,,,,,,,,,,,,
40.0,41.55229949951172,46080,21.94434928894043,0.005730856,-0.019016255980022833,3e-05,220,0.0,0.020751953125,29.381728558242322,-5.77024879232049,0.2,,,,,
40.0,42.170921325683594,47104,,,,,,,,,,,,,,,
40.0,38.60563278198242,48128,16.324941635131836,0.0058387127,-0.019758194905807613,3e-05,230,0.0,0.022216796875,29.226874428987504,-5.763389639556408,0.2,,,,,
40.0,44.70368194580078,49152,,,,,,,,,,,,,,,
40.0,36.63127136230469,50176,25.283750534057617,0.0055318023,-0.018033047939024983,3e-05,240,0.0,0.014404296875,29.128499330580233,-5.759556423872709,0.2,,,,,
40.0,44.29161071777344,51200,,,,,,,,,,,,,,,
40.0,39.069374084472656,52224,22.3797550201416,0.0065032956,-0.022574860807799267,3e-05,250,0.0,0.03076171875,29.035995748639106,-5.754475301504135,0.2,,,,,
40.0,39.500755310058594,53248,,,,,,,,,,,,,,,
40.0,40.08580017089844,54272,21.619783401489258,0.00590987,-0.01854889169553644,3e-05,260,0.0,0.01865234375,29.556666812300683,-5.7483979932963845,0.2,,,,,
40.0,40.66223907470703,55296,,,,,,,,,,,,,,,
40.0,40.83976745605469,56320,20.28620719909668,0.004979321,-0.015844320437827263,3e-05,270,5.960464477539063e-08,0.01181640625,30.066101479530335,-5.741159068048001,0.2,,,,,
40.0,37.47407913208008,57344,,,,,,,,,,,,,,,
40.0,34.42353057861328,58368,22.576650619506836,0.006126374,-0.020042516311514193,3e-05,280,5.960464477539063e-08,0.018994140625,31.53382553458214,-5.732148306071759,0.2,,,,,
40.0,41.05231475830078,59392,,,,,,,,,,,,,,,
40.0,40.56135559082031,60416,18.47340202331543,0.005427651,-0.017157497764128494,3e-05,290,0.0,0.009765625,31.14937333315611,-5.720391808450222,0.2,,,,,
40.0,36.711448669433594,61440,,,,,,,,,,,,,,,
,,61440,,,,,,,,,,,30,131,40.0,466,41.00112539
40.0,41.32080078125,62464,16.348861694335938,0.0056337584,-0.022097339641368306,3e-05,300,-1.1920928955078125e-07,0.030908203125,31.47405333071947,-5.710155905783177,0.2,,,,,
40.0,36.84071731567383,63488,,,,,,,,,,,,,,,
40.0,40.224369049072266,64512,17.59128189086914,0.005039565,-0.017722814946318978,3e-05,310,0.0,0.015087890625,33.474418668448926,-5.704041001200676,0.2,,,,,
40.0,38.17015075683594,65536,,,,,,,,,,,,,,,
40.0,41.42266845703125,66560,28.52434539794922,0.005541711,-0.01916664625896374,3e-05,320,0.0,0.02001953125,33.32015691101551,-5.696786071360111,0.2,,,,,
40.0,41.557865142822266,67584,,,,,,,,,,,,,,,
40.0,41.385765075683594,68608,21.244529724121094,0.0062132855,-0.02041597847783123,3e-05,330,0.0,0.01962890625,32.90183166712522,-5.688973161578178,0.2,,,,,
40.0,43.813262939453125,69632,,,,,,,,,,,,,,,
40.0,42.490665435791016,70656,24.968481063842773,0.005744608,-0.0173847788842977,3e-05,340,0.0,0.0107421875,32.86060377806425,-5.676675821840763,0.2,,,,,
40.0,41.835105895996094,71680,,,,,,,,,,,,,,,
40.0,42.891334533691406,72704,24.172618865966797,0.0058806045,-0.019471325039194198,3e-05,350,5.960464477539063e-08,0.022900390625,30.641464011371134,-5.673133918642998,0.2,,,,,
40.0,42.66073989868164,73728,,,,,,,,,,,,,,,
40.0,38.601097106933594,74752,23.609634399414062,0.0060329814,-0.018742382794880542,3e-05,360,-1.1920928955078125e-07,0.021435546875,32.87698598057032,-5.6696602165699,0.2,,,,,
40.0,40.052391052246094,75776,,,,,,,,,,,,,,,
40.0,45.109493255615234,76800,34.51768493652344,0.006415209,-0.020722483302961336,3e-05,370,0.0,0.027685546875,29.066226649284364,-5.660326132923364,0.2,,,,,
40.0,39.50560760498047,77824,,,,,,,,,,,,,,,
40.0,45.67056655883789,78848,21.981000900268555,0.0048868507,-0.015637129740207457,3e-05,380,0.0,0.0091796875,32.504710376262665,-5.653757555037737,0.2,,,,,
40.0,38.630615234375,79872,,,,,,,,,,,,,,,
40.0,40.30970764160156,80896,31.594921112060547,0.005310853,-0.017750229988450883,3e-05,390,0.0,0.015283203125,35.22982117235661,-5.644786500185728,0.2,,,,,
40.0,44.25691223144531,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,40,175,40.0,465,41.58009139
40.0,44.99787902832031,82944,23.054065704345703,0.005607216,-0.01838610408012755,3e-05,400,0.0,0.013232421875,32.47717672586441,-5.62891157567501,0.2,,,,,
40.0,44.0294303894043,83968,,,,,,,,,,,,,,,
40.0,42.72581481933594,84992,25.85140609741211,0.006591478,-0.021551314101088792,3e-05,410,0.0,0.019482421875,33.21098915934563,-5.618930758535862,0.2,,,,,
40.0,37.50547790527344,86016,,,,,,,,,,,,,,,
40.0,39.50835037231445,87040,13.952235221862793,0.0064839814,-0.019450507186411413,3e-05,420,5.960464477539063e-08,0.023291015625,27.37273153066635,-5.612412533909082,0.2,,,,,
40.0,41.035919189453125,88064,,,,,,,,,,,,,,,
40.0,46.14986801147461,89088,18.744794845581055,0.005404865,-0.016982142627966823,3e-05,430,-1.1920928955078125e-07,0.015966796875,29.011934262514114,-5.600157578289509,0.2,,,,,
40.0,43.656185150146484,90112,,,,,,,,,,,,,,,
40.0,40.65888977050781,91136,19.468664169311523,0.0061074803,-0.017472376340083428,3e-05,440,0.0,0.013818359375,29.33159054070711,-5.587466763705015,0.2,,,,,
40.0,45.943992614746094,92160,,,,,,,,,,,,,,,
40.0,37.17340850830078,93184,28.42067527770996,0.0053600604,-0.018725740437366765,3e-05,450,0.0,0.025927734375,33.288327565789224,-5.57621426358819,0.2,,,,,
40.0,36.69109344482422,94208,,,,,,,,,,,,,,,
40.0,36.15196990966797,95232,17.12500762939453,0.0067275106,-0.019873454240587306,3e-05,460,0.0,0.03544921875,30.3998023211956,-5.569692942500114,0.2,,,,,
40.0,38.98363494873047,96256,,,,,,,,,,,,,,,
40.0,44.150962829589844,97280,14.570724487304688,0.0055609834,-0.01785093870239507,3e-05,470,0.0,0.012744140625,30.913807962834834,-5.559268768876791,0.2,,,,,
40.0,40.25520324707031,98304,,,,,,,,,,,,,,,
40.0,36.97065353393555,99328,29.46284294128418,0.005740969,-0.016291837961398416,3e-05,480,0.0,0.013134765625,29.395318418741226,-5.549193713068962,0.2,,,,,
40.0,40.74614715576172,100352,,,,,,,,,,,,,,,
40.0,43.07547378540039,101376,16.02797508239746,0.00470405,-0.014317773759830742,3e-05,490,-1.1920928955078125e-07,0.013134765625,31.751546686887743,-5.542807256430388,0.2,,,,,
40.0,43.84520721435547,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,50,219,40.0,465,42.25180128000001
40.0,38.7113037109375,103424,19.828205108642578,0.005939389,-0.018470968493056718,3e-05,500,0.0,0.0091796875,32.59694451093674,-5.532975615561009,0.2,,,,,
40.0,41.721961975097656,104448,,,,,,,,,,,,,,,
40.0,41.972503662109375,105472,24.983041763305664,0.005962019,-0.018201567611686186,3e-05,510,0.0,0.016162109375,26.369833633303642,-5.518815840780735,0.2,,,,,
40.0,43.495155334472656,106496,,,,,,,,,,,,,,,
40.0,48.17914581298828,107520,19.69068145751953,0.0053173425,-0.017083314071351198,3e-05,520,0.0,0.019384765625,30.06921681314707,-5.501102738827467,0.2,,,,,
40.0,42.362945556640625,108544,,,,,,,,,,,,,,,
40.0,42.17961883544922,109568,32.546268463134766,0.005630782,-0.017144131819804898,3e-05,530,0.0,0.01748046875,31.764055216312407,-5.488694339990616,0.2,,,,,
40.0,41.777427673339844,110592,,,,,,,,,,,,,,,
40.0,42.737098693847656,111616,26.969911575317383,0.006668048,-0.020669005460149492,3e-05,540,-1.1920928955078125e-07,0.02431640625,34.339580819010735,-5.477768007665873,0.2,,,,,
40.0,41.63801574707031,112640,,,,,,,,,,,,,,,
40.0,41.39312744140625,113664,18.394046783447266,0.00500769,-0.015266726084519178,3e-05,550,0.0,0.014990234375,30.313423869013786,-5.472445997595787,0.2,,,,,
40.0,46.31055450439453,114688,,,,,,,,,,,,,,,
40.0,39.64106369018555,115712,15.53834056854248,0.007330494,-0.020185621053315117,3e-05,560,0.0,0.0181640625,29.475780060887338,-5.451073341816664,0.2,,,,,
40.0,46.200225830078125,116736,,,,,,,,,,,,,,,
40.0,37.34585952758789,117760,14.576302528381348,0.0060848645,-0.01723129548554425,3e-05,570,0.0,0.014501953125,30.39513090848923,-5.432363607734442,0.2,,,,,
40.0,42.31145477294922,118784,,,,,,,,,,,,,,,
40.0,40.195396423339844,119808,18.658313751220703,0.006818457,-0.01968042494772817,3e-05,580,1.1920928955078125e-07,0.016943359375,30.38991615176201,-5.420152844488621,0.2,,,,,
40.0,42.098548889160156,120832,,,,,,,,,,,,,,,
40.0,48.20967483520508,121856,20.59723472595215,0.006330782,-0.018508894836122634,3e-05,590,-1.1920928955078125e-07,0.015576171875,29.041497455537318,-5.389602263271809,0.2,,,,,
40.0,37.967559814453125,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,60,264,40.0,465,44.07913395
40.0,50.904930114746094,123904,20.37132453918457,0.0051631425,-0.015301333110255656,3e-05,600,0.0,0.008056640625,31.78163862377405,-5.360757449269295,0.2,,,,,
40.0,48.001548767089844,124928,,,,,,,,,,,,,,,
40.0,42.34672546386719,125952,16.60232162475586,0.0063114623,-0.017930716866248985,3e-05,610,0.0,0.014501953125,31.636461338400842,-5.341209195554256,0.2,,,,,
40.0,45.582462310791016,126976,,,,,,,,,,,,,,,
40.0,41.70854187011719,128000,17.832725524902344,0.0064196344,-0.019887255773937795,3e-05,620,0.0,0.02470703125,33.3528941243887,-5.320534627884626,0.2,,,,,
40.0,47.5750732421875,129024,,,,,,,,,,,,,,,
40.0,43.889896392822266,130048,19.68009376525879,0.0068003507,-0.0197541457877378,3e-05,630,-1.1920928955078125e-07,0.0265625,29.347883892059325,-5.305482982099056,0.2,,,,,
40.0,45.44445037841797,131072,,,,,,,,,,,,,,,
40.0,44.94520568847656,132096,19.766529083251953,0.0059331465,-0.01774946467994596,3e-05,640,0.0,0.019873046875,29.29049270451069,-5.281343927234412,0.2,,,,,
40.0,46.86116027832031,133120,,,,,,,,,,,,,,,
40.0,49.6617431640625,134144,13.097999572753906,0.0061618993,-0.017794834602682386,3e-05,650,0.0,0.01015625,30.38867647945881,-5.244971918314695,0.2,,,,,
40.0,51.92689514160156,135168,,,,,,,,,,,,,,,
40.0,43.0549201965332,136192,29.808380126953125,0.0046343855,-0.015233333051219234,3e-05,660,0.0,0.011962890625,28.827053797245025,-5.215143199265003,0.2,,,,,
40.0,51.39497756958008,137216,,,,,,,,,,,,,,,
40.0,47.338497161865234,138240,31.29693603515625,0.006396855,-0.017405470158519166,3e-05,670,0.0,0.013134765625,31.62917429357767,-5.176380921155214,0.2,,,,,
40.0,40.88397216796875,139264,,,,,,,,,,,,,,,
40.0,42.293243408203125,140288,22.314157485961914,0.005160691,-0.014777609048906015,3e-05,680,0.0,0.0138671875,29.737183743715285,-5.142079862952232,0.2,,,,,
40.0,49.39023971557617,141312,,,,,,,,,,,,,,,
40.0,45.14779281616211,142336,26.568347930908203,0.006214454,-0.01803681374731241,3e-05,690,0.0,0.01904296875,34.081807661056516,-5.12249371483922,0.2,,,,,
40.0,46.96039962768555,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,70,308,40.0,464,45.13390494
40.0,41.306854248046875,144384,23.058717727661133,0.0055602845,-0.017232495876669418,3e-05,700,0.0,0.02001953125,31.613118597865103,-5.106541469693184,0.2,,,,,
40.0,46.502906799316406,145408,,,,,,,,,,,,,,,
40.0,49.92206573486328,146432,21.908016204833984,0.005105612,-0.015473010642017471,3e-05,710,0.0,0.010400390625,29.312847329676153,-5.105501613765955,0.2,,,,,
40.0,47.08024978637695,147456,,,,,,,,,,,,,,,
40.0,50.637123107910156,148480,22.16182518005371,0.0075337943,-0.017682876622711775,3e-05,720,-1.1920928955078125e-07,0.029541015625,30.417544677853584,-5.114025238901377,0.2,,,,,
40.0,44.545562744140625,149504,,,,,,,,,,,,,,,
40.0,46.05352783203125,150528,18.3031005859375,0.0055662403,-0.016309214667126072,3e-05,730,0.0,0.011767578125,28.86344594359398,-5.112477029114961,0.2,,,,,
40.0,48.96440887451172,151552,,,,,,,,,,,,,,,
40.0,50.62720489501953,152576,28.02092742919922,0.0064485096,-0.01835951542525436,3e-05,740,0.0,0.01572265625,31.85804623067379,-5.096031080186367,0.2,,,,,
40.0,48.54899978637695,153600,,,,,,,,,,,,,,,
40.0,48.507076263427734,154624,23.59206199645996,0.0048031667,-0.014726419658836675,3e-05,750,0.0,0.00703125,28.489155918359756,-5.076311721652746,0.2,,,,,
40.0,45.28923034667969,155648,,,,,,,,,,,,,,,
40.0,44.412811279296875,156672,22.271032333374023,0.005359709,-0.014703000267036258,3e-05,760,0.0,0.007861328125,33.03672384023666,-5.062699420750141,0.2,,,,,
40.0,48.61406707763672,157696,,,,,,,,,,,,,,,
40.0,47.62046813964844,158720,17.948328018188477,0.0056898315,-0.015221152914091363,3e-05,770,5.960464477539063e-08,0.010888671875,29.997969579696655,-5.04792922437191,0.2,,,,,
40.0,46.83327102661133,159744,,,,,,,,,,,,,,,
40.0,48.11996078491211,160768,11.065333366394043,0.0056678443,-0.016802683599235025,3e-05,780,-1.1920928955078125e-07,0.0169921875,29.57763579636812,-5.028996849060059,0.2,,,,,
40.0,47.13648986816406,161792,,,,,,,,,,,,,,,
40.0,48.50835037231445,162816,15.798547744750977,0.0067055845,-0.018694888605750748,3e-05,790,0.0,0.02001953125,26.684765270352365,-4.999633024632931,0.2,,,,,
40.0,49.04359817504883,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,80,352,40.0,464,48.02549136999999
40.0,47.193603515625,164864,16.363733291625977,0.006461463,-0.01665511275459721,3e-05,800,0.0,0.01328125,31.528636407852172,-4.969423869252205,0.2,,,,,
40.0,52.29999542236328,165888,,,,,,,,,,,,,,,
40.0,47.21052551269531,166912,18.698402404785156,0.0062317355,-0.015668765824284493,3e-05,810,0.0,0.00966796875,29.597170154750348,-4.947077415138483,0.2,,,,,
40.0,47.92474365234375,167936,,,,,,,,,,,,,,,
40.0,48.38459396362305,168960,19.842937469482422,0.0070421076,-0.015450264428727678,3e-05,820,0.0,0.0126953125,30.450247332453728,-4.920473130047322,0.2,,,,,
40.0,48.176578521728516,169984,,,,,,,,,,,,,,,
40.0,48.9142951965332,171008,13.448392868041992,0.0065562986,-0.01797718625603011,3e-05,830,1.1920928955078125e-07,0.02724609375,27.720705769956112,-4.902193690091371,0.2,,,,,
40.0,47.889137268066406,172032,,,,,,,,,,,,,,,
40.0,50.98018264770508,173056,28.635601043701172,0.0062484876,-0.015261898911558092,3e-05,840,0.0,0.013623046875,26.478834880888463,-4.88932206556201,0.2,,,,,
40.0,48.69224166870117,174080,,,,,,,,,,,,,,,
40.0,46.08277130126953,175104,22.523380279541016,0.00559105,-0.013047156295215245,3e-05,850,0.0,0.009521484375,28.512623274326323,-4.859085786342621,0.2,,,,,
40.0,43.392433166503906,176128,,,,,,,,,,,,,,,
40.0,44.172637939453125,177152,15.70523452758789,0.0051171556,-0.013642929351772182,3e-05,860,0.0,0.010205078125,26.900955587625504,-4.832265312969684,0.2,,,,,
40.0,52.885719299316406,178176,,,,,,,,,,,,,,,
40.0,48.8532600402832,179200,20.206443786621094,0.005589379,-0.01634160602116026,3e-05,870,0.0,0.01572265625,27.514015161991118,-4.81341432929039,0.2,,,,,
40.0,54.2803955078125,180224,,,,,,,,,,,,,,,
40.0,50.23460388183594,181248,20.115171432495117,0.00672109,-0.01545624418395164,3e-05,880,0.0,0.013232421875,28.27251880913973,-4.811096540093422,0.2,,,,,
40.0,46.40436553955078,182272,,,,,,,,,,,,,,,
40.0,49.59544372558594,183296,20.420141220092773,0.004910215,-0.013378813530653132,3e-05,890,0.0,0.009716796875,25.7389348462224,-4.790686099976301,0.2,,,,,
40.0,51.678524017333984,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,90,397,40.0,463,50.35968195
40.0,50.972267150878906,185344,25.62203598022461,0.0070955707,-0.018341778540343513,3e-05,900,-1.1920928955078125e-07,0.023193359375,32.35725446343422,-4.743579065054655,0.2,,,,,
40.0,49.95940399169922,186368,,,,,,,,,,,,,,,
40.0,48.5084228515625,187392,28.387483596801758,0.005275733,-0.014660559868934797,3e-05,910,5.960464477539063e-08,0.011572265625,29.20014756023884,-4.722227155417204,0.2,,,,,
40.0,47.586265563964844,188416,,,,,,,,,,,,,,,
40.0,51.747520446777344,189440,20.151718139648438,0.0058981124,-0.015597095475095557,3e-05,920,0.0,0.02470703125,28.080219864845276,-4.698666101694107,0.2,,,,,
40.0,55.849098205566406,190464,,,,,,,,,,,,,,,
40.0,50.734230041503906,191488,17.19308853149414,0.005661256,-0.014672092576074647,3e-05,930,0.0,0.02158203125,25.909648165106773,-4.701973095536232,0.2,,,,,
40.0,49.39540481567383,192512,,,,,,,,,,,,,,,
40.0,52.169342041015625,193536,14.638692855834961,0.0048288913,-0.012091145265731029,3e-05,940,0.0,0.007275390625,31.785041023790836,-4.704534783959389,0.2,,,,,
40.0,49.54302215576172,194560,,,,,,,,,,,,,,,
40.0,53.01890182495117,195584,18.965673446655273,0.005727541,-0.014021235582913506,3e-05,950,0.0,0.016796875,29.11837909668684,-4.692260110378266,0.2,,,,,
40.0,47.972923278808594,196608,,,,,,,,,,,,,,,
40.0,53.836971282958984,197632,18.304134368896484,0.005166077,-0.012640603727777488,3e-05,960,0.0,0.00927734375,27.48573099076748,-4.666688623279333,0.2,,,,,
40.0,46.24147033691406,198656,,,,,,,,,,,,,,,
40.0,51.419403076171875,199680,20.39218521118164,0.0060746362,-0.01595284485974844,3e-05,970,5.960464477539063e-08,0.01552734375,27.225742541253567,-4.656909998506308,0.2,,,,,
40.0,52.74272918701172,200704,,,,,,,,,,,,,,,
40.0,52.71635818481445,201728,14.753325462341309,0.006253238,-0.014582443732797401,3e-05,980,0.0,0.010888671875,25.524087816476822,-4.649868136644363,0.2,,,,,
40.0,51.628299713134766,202752,,,,,,,,,,,,,,,
40.0,51.95954513549805,203776,19.516775131225586,0.0052755834,-0.012637066066963598,3e-05,990,0.0,0.009716796875,24.016925056278705,-4.634993588924408,0.2,,,,,
40.0,51.4489860534668,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,100,441,40.0,463,52.85784235
40.0,49.44657516479492,205824,20.947776794433594,0.0060401093,-0.013810937833841307,3e-05,1000,0.0,0.015625,26.20370393693447,-4.625854772329331,0.2,,,,,
40.0,58.69286346435547,206848,,,,,,,,,,,,,,,
40.0,53.19032669067383,207872,19.24207878112793,0.006494986,-0.01550647550393478,3e-05,1010,0.0,0.016796875,24.006508336961268,-4.605616863071918,0.2,,,,,
40.0,53.94969177246094,208896,,,,,,,,,,,,,,,
40.0,56.574012756347656,209920,21.45159149169922,0.005296629,-0.014091603760061844,3e-05,1020,0.0,0.0099609375,28.892020359635353,-4.571048375964165,0.2,,,,,
40.0,55.820945739746094,210944,,,,,,,,,,,,,,,
40.0,51.716156005859375,211968,22.41390609741211,0.005925929,-0.014816744608833688,3e-05,1030,-1.1920928955078125e-07,0.017236328125,26.98443360924721,-4.529927818477153,0.2,,,,,
40.0,52.8211669921875,212992,,,,,,,,,,,,,,,
40.0,55.07814025878906,214016,14.871357917785645,0.0039042665,-0.010416151338722557,3e-05,1040,0.0,0.008447265625,26.094887743890286,-4.507593082636594,0.2,,,,,
40.0,54.39030075073242,215040,,,,,,,,,,,,,,,
40.0,50.615623474121094,216064,16.792016983032227,0.007607444,-0.016884675257460912,3e-05,1050,0.0,0.01962890625,27.01732008308172,-4.492193710803986,0.2,,,,,
40.0,55.536712646484375,217088,,,,,,,,,,,,,,,
40.0,53.289649963378906,218112,17.225234985351562,0.0062881103,-0.014160533131143894,3e-05,1060,5.960464477539063e-08,0.01533203125,25.2305144906044,-4.466951507329941,0.2,,,,,
40.0,52.88823699951172,219136,,,,,,,,,,,,,,,
40.0,57.06774139404297,220160,21.664392471313477,0.0076415907,-0.01721893143549096,3e-05,1070,-1.1920928955078125e-07,0.0291015625,25.66130462884903,-4.448327292501927,0.2,,,,,
40.0,54.402435302734375,221184,,,,,,,,,,,,,,,
40.0,53.2696533203125,222208,17.292612075805664,0.006841304,-0.014897379302419722,3e-05,1080,0.0,0.01083984375,25.873848816752435,-4.43781166151166,0.2,,,,,
40.0,57.45072555541992,223232,,,,,,,,,,,,,,,
40.0,51.8179931640625,224256,13.526590347290039,0.0065099923,-0.013905259077000664,3e-05,1090,0.0,0.015478515625,26.743720692396163,-4.41456446647644,0.2,,,,,
40.0,54.70130920410156,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,110,485,40.0,463,55.15708295
40.0,48.029502868652344,226304,14.011316299438477,0.0052479133,-0.012534632361712284,3e-05,1100,-1.1920928955078125e-07,0.00751953125,23.698251423239707,-4.393587326258421,0.2,,,,,
40.0,52.881935119628906,227328,,,,,,,,,,,,,,,
40.0,55.689701080322266,228352,23.587862014770508,0.0060556806,-0.014495228339728782,3e-05,1110,0.0,0.01455078125,24.366244564950467,-4.383211144804955,0.2,,,,,
40.0,53.259483337402344,229376,,,,,,,,,,,,,,,
40.0,57.79762268066406,230400,20.350534439086914,0.0071475785,-0.015248595423690859,3e-05,1120,0.0,0.0263671875,26.65552342683077,-4.357567447423935,0.2,,,,,
40.0,53.27353286743164,231424,,,,,,,,,,,,,,,
40.0,56.70737075805664,232448,16.834796905517578,0.007516392,-0.01418818418387673,3e-05,1130,0.0,0.01123046875,28.777616292238235,-4.323601229488849,0.2,,,,,
40.0,54.080894470214844,233472,,,,,,,,,,,,,,,
40.0,57.00837326049805,234496,20.444171905517578,0.0064746235,-0.01503655579435872,3e-05,1140,0.0,0.019580078125,24.535245501995085,-4.29750240445137,0.2,,,,,
40.0,55.431304931640625,235520,,,,,,,,,,,,,,,
40.0,56.396522521972656,236544,14.955065727233887,0.0066080615,-0.013543594723887508,3e-05,1150,0.0,0.009130859375,23.689106868207453,-4.286849611997605,0.2,,,,,
