eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean
21.0,25.085987091064453,197632,0.0003,13.604349136352539,960,0.0,0.2,-0.01763492708778358,24.76828791499138,0.1275545,-3.075827956199646,0.50869140625,,,,,
21.0,36.10609436035156,198656,,,,,,,,,,,,,,,
21.0,35.48466110229492,199680,0.0003,12.647193908691406,970,0.0,0.2,-0.02317537183116656,21.01632224023342,0.09712055,-3.082263685017824,0.487646484375,,,,,
21.0,35.80107116699219,200704,,,,,,,,,,,,,,,
21.0,31.882205963134766,201728,0.0003,10.492433547973633,980,1.1920928955078125e-07,0.2,-0.020714008170762098,18.99112549126148,0.09199939,-3.065257316827774,0.48662109375,,,,,
21.0,29.24526596069336,202752,,,,,,,,,,,,,,,
21.0,30.492496490478516,203776,0.0003,8.499918937683105,990,-1.1920928955078125e-07,0.2,-0.02110509212652687,18.873230984807016,0.09614733,-3.0551185488700865,0.482421875,,,,,
21.0,34.224891662597656,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,36.0157498,713,287,100,21.0
21.0,36.32203674316406,205824,0.0003,13.633989334106445,1000,1.1920928955078125e-07,0.2,-0.0259387225843966,20.874538058042525,0.076980785,-3.0539785444736482,0.437890625,,,,,
21.0,27.6656494140625,206848,,,,,,,,,,,,,,,
21.0,24.02935791015625,207872,0.0003,6.4916605949401855,1010,1.1920928955078125e-07,0.2,-0.036711733740230554,16.57361987233162,0.083729506,-3.037009694427252,0.443603515625,,,,,
21.0,20.97060775756836,208896,,,,,,,,,,,,,,,
21.0,22.046592712402344,209920,0.0003,8.947249412536621,1020,1.1920928955078125e-07,0.2,-0.021268368532764724,18.000344607234002,0.10567631,-3.037132779508829,0.47734375,,,,,
21.0,34.26468276977539,210944,,,,,,,,,,,,,,,
21.0,33.93291091918945,211968,0.0003,14.951197624206543,1030,0.0,0.2,-0.001953445750405081,23.983628699183463,0.094546445,-3.0252150915563107,0.446435546875,,,,,
21.0,27.7576904296875,212992,,,,,,,,,,,,,,,
21.0,31.594968795776367,214016,0.0003,15.5634183883667,1040,0.0,0.2,-0.008398790430510417,29.777328503131866,0.10395982,-3.0175389237701893,0.46875,,,,,
21.0,38.524696350097656,215040,,,,,,,,,,,,,,,
21.0,13.022432327270508,216064,0.0003,6.976863384246826,1050,5.960464477539063e-08,0.2,-0.00638711068459088,15.763101920485497,0.091470286,-3.0197756081819533,0.478173828125,,,,,
21.0,31.953636169433594,217088,,,,,,,,,,,,,,,
21.0,37.03862762451172,218112,0.0003,11.350366592407227,1060,0.0,0.2,-0.033591616274497936,20.043609195947646,0.10200486,-3.0217950865626335,0.464794921875,,,,,
21.0,24.044864654541016,219136,,,,,,,,,,,,,,,
21.0,35.287879943847656,220160,0.0003,8.147103309631348,1070,0.0,0.2,-0.042303584510227664,18.95230394601822,0.09617233,-3.0175678618252277,0.48203125,,,,,
21.0,38.92095947265625,221184,,,,,,,,,,,,,,,
21.0,31.43560791015625,222208,0.0003,5.809009552001953,1080,0.0,0.2,-0.0162136859857128,17.228137543797494,0.08986882,-3.006446286290884,0.43974609375,,,,,
21.0,25.50373077392578,223232,,,,,,,,,,,,,,,
21.0,29.629587173461914,224256,0.0003,6.685945510864258,1090,0.0,0.2,-0.011708564305445179,16.02139286696911,0.08930526,-2.993545215576887,0.43349609375,,,,,
21.0,36.625450134277344,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,37.057010410000004,713,315,110,21.0
21.0,39.29111099243164,226304,0.0003,8.654051780700684,1100,0.0,0.2,-0.03317704219080042,17.760782217979433,0.098346874,-3.007892498373985,0.50341796875,,,,,
21.0,40.395442962646484,227328,,,,,,,,,,,,,,,
21.0,31.152568817138672,228352,0.0003,10.139575004577637,1110,0.0,0.2,-0.01838814548391383,22.90687213242054,0.10084653,-3.010197287797928,0.493505859375,,,,,
21.0,34.506107330322266,229376,,,,,,,,,,,,,,,
21.0,29.678951263427734,230400,0.0003,7.181529521942139,1120,0.0,0.2,-0.02969556405732874,17.629929831624032,0.08906235,-3.0163301318883895,0.473095703125,,,,,
21.0,33.269107818603516,231424,,,,,,,,,,,,,,,
21.0,40.207130432128906,232448,0.0003,8.192242622375488,1130,0.0,0.2,-0.01771325772278942,17.844244518876074,0.09968298,-3.008964777737856,0.4794921875,,,,,
21.0,41.160186767578125,233472,,,,,,,,,,,,,,,
21.0,36.321128845214844,234496,0.0003,7.529502868652344,1140,0.0,0.2,-0.024615309314685873,17.889350122213365,0.08426686,-3.0060468785464765,0.44775390625,,,,,
21.0,21.403520584106445,235520,,,,,,,,,,,,,,,
21.0,31.290565490722656,236544,0.0003,8.964656829833984,1150,-1.1920928955078125e-07,0.2,-0.020036867109593005,17.543426921963693,0.08079116,-3.0165974594652654,0.48388671875,,,,,
21.0,30.617795944213867,237568,,,,,,,,,,,,,,,
21.0,42.46919631958008,238592,0.0003,7.945343494415283,1160,0.0,0.2,-0.024992259847931565,17.07433919608593,0.08380769,-3.0131151631474493,0.4546875,,,,,
21.0,34.18396759033203,239616,,,,,,,,,,,,,,,
21.0,21.741241455078125,240640,0.0003,8.35525894165039,1170,0.0,0.2,-0.021406155654403847,17.994423162937164,0.080647476,-2.99804472848773,0.4203125,,,,,
21.0,16.941791534423828,241664,,,,,,,,,,,,,,,
21.0,25.17188262939453,242688,0.0003,8.771628379821777,1180,0.0,0.2,-0.014902601813082584,17.544246006011964,0.08716742,-2.999371511489153,0.458984375,,,,,
21.0,34.33081817626953,243712,,,,,,,,,,,,,,,
21.0,24.234329223632812,244736,0.0003,9.942317962646484,1190,1.1920928955078125e-07,0.2,-0.04283342550334055,18.74211803972721,0.09217667,-2.9982720032334327,0.462841796875,,,,,
21.0,31.840360641479492,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,34.11889634,713,344,120,21.0
21.0,41.93574142456055,246784,0.0003,16.98095703125,1200,0.0,0.2,-0.0008723005594220012,26.46050237417221,0.10941662,-2.983450545370579,0.483935546875,,,,,
21.0,28.92288589477539,247808,,,,,,,,,,,,,,,
21.0,36.49449157714844,248832,0.0003,8.547483444213867,1210,0.0,0.2,-0.022806166295777076,14.702514666318894,0.09694639,-2.980989932268858,0.46826171875,,,,,
21.0,30.066471099853516,249856,,,,,,,,,,,,,,,
21.0,34.316558837890625,250880,0.0003,6.993996620178223,1220,5.960464477539063e-08,0.2,-0.002032221782428678,14.743668900430203,0.12134259,-2.9835522793233396,0.490087890625,,,,,
21.0,40.02906799316406,251904,,,,,,,,,,,,,,,
21.0,37.038169860839844,252928,0.0003,8.582862854003906,1230,5.960464477539063e-08,0.2,-0.03343123440281488,22.008082795143128,0.13525733,-2.982911024987698,0.50546875,,,,,
21.0,28.06372833251953,253952,,,,,,,,,,,,,,,
21.0,21.825721740722656,254976,0.0003,10.688652038574219,1240,0.0,0.2,-0.014058299447060562,19.02841562628746,0.14020368,-2.984906628727913,0.5181640625,,,,,
21.0,27.244409561157227,256000,,,,,,,,,,,,,,,
21.0,33.67966842651367,257024,0.0003,6.482763767242432,1250,-1.1920928955078125e-07,0.2,-0.008096627199847717,13.020317332446576,0.14136638,-2.987590901553631,0.510302734375,,,,,
21.0,41.29887390136719,258048,,,,,,,,,,,,,,,
21.0,32.17277145385742,259072,0.0003,10.98715591430664,1260,0.0,0.2,-0.021896913451200817,19.620871677994728,0.13507822,-2.994784923642874,0.517236328125,,,,,
21.0,31.610504150390625,260096,,,,,,,,,,,,,,,
21.0,32.30817413330078,261120,0.0003,6.331491470336914,1270,0.0,0.2,-0.006545386521611363,17.67188363969326,0.108698875,-2.989765477925539,0.508935546875,,,,,
21.0,29.898618698120117,262144,,,,,,,,,,,,,,,
21.0,28.90909194946289,263168,0.0003,11.978814125061035,1280,0.0,0.2,-0.0348964025179157,17.18069064617157,0.098731056,-2.984280477464199,0.49599609375,,,,,
21.0,31.650341033935547,264192,,,,,,,,,,,,,,,
21.0,36.21126174926758,265216,0.0003,8.92795181274414,1290,1.1920928955078125e-07,0.2,-0.020020667545031755,16.766870748996734,0.12550426,-2.986534587293863,0.5373046875,,,,,
21.0,11.181587219238281,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,32.53424697,713,373,130,21.0
21.0,32.25740051269531,267264,0.0003,8.809003829956055,1300,0.0,0.2,-0.0035900304101232905,18.087735828757285,0.111403614,-2.990450539439917,0.491015625,,,,,
21.0,37.78826904296875,268288,,,,,,,,,,,,,,,
21.0,33.63129425048828,269312,0.0003,5.645391941070557,1310,0.0,0.2,-0.020568164247379173,14.369449025392532,0.100859195,-2.9920398369431496,0.528076171875,,,,,
21.0,36.707035064697266,270336,,,,,,,,,,,,,,,
21.0,40.83998489379883,271360,0.0003,11.552050590515137,1320,0.0,0.2,-0.035274620557902384,19.290355005860327,0.100768045,-2.988485784083605,0.488623046875,,,,,
21.0,40.717933654785156,272384,,,,,,,,,,,,,,,
21.0,32.913272857666016,273408,0.0003,13.946285247802734,1330,0.0,0.2,-0.009933253341296222,23.627815327048303,0.10580872,-2.980788193643093,0.477294921875,,,,,
21.0,34.267234802246094,274432,,,,,,,,,,,,,,,
21.0,37.65082550048828,275456,0.0003,10.160850524902344,1340,0.0,0.2,0.021054231174639428,17.712361174821854,0.1055215,-2.981388492882252,0.48994140625,,,,,
21.0,27.572010040283203,276480,,,,,,,,,,,,,,,
21.0,33.76964569091797,277504,0.0003,9.23707389831543,1350,0.0,0.2,-0.0337773535749875,18.224929264187814,0.09587208,-2.978984922170639,0.47763671875,,,,,
21.0,28.27871322631836,278528,,,,,,,,,,,,,,,
21.0,43.125579833984375,279552,0.0003,9.306112289428711,1360,-1.1920928955078125e-07,0.2,-0.024429878259252292,20.01903450191021,0.10341169,-2.9868687756359575,0.496826171875,,,,,
21.0,33.91817855834961,280576,,,,,,,,,,,,,,,
21.0,30.919910430908203,281600,0.0003,9.770528793334961,1370,0.0,0.2,-0.01318836692807963,16.39332019984722,0.09857264,-2.988125032931566,0.473291015625,,,,,
21.0,31.961593627929688,282624,,,,,,,,,,,,,,,
21.0,35.749847412109375,283648,0.0003,7.134824752807617,1380,0.0,0.2,-0.01554537418851396,17.898088434338568,0.09537737,-2.995611817389727,0.4615234375,,,,,
21.0,41.17414855957031,284672,,,,,,,,,,,,,,,
21.0,39.34892654418945,285696,0.0003,9.468165397644043,1390,0.0,0.2,-0.024547112092841418,19.33555688261986,0.12019352,-2.985330718010664,0.52587890625,,,,,
21.0,29.070629119873047,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,33.77281719999999,713,401,140,21.0
21.0,39.64117431640625,287744,0.0003,11.333001136779785,1400,0.0,0.2,-0.008530538898776285,21.363947930932046,0.112742566,-2.9826283060014247,0.5005859375,,,,,
21.0,38.86631774902344,288768,,,,,,,,,,,,,,,
21.0,34.843299865722656,289792,0.0003,8.862749099731445,1410,0.0,0.2,-0.01812233442760771,16.944955098629,0.1029473,-2.9948703825473784,0.505078125,,,,,
21.0,31.477523803710938,290816,,,,,,,,,,,,,,,
21.0,34.604576110839844,291840,0.0003,6.620136260986328,1420,0.0,0.2,-0.02903865887201391,16.488107204437256,0.08135402,-2.994391144067049,0.4552734375,,,,,
21.0,35.14856719970703,292864,,,,,,,,,,,,,,,
21.0,35.882347106933594,293888,0.0003,12.130453109741211,1430,0.0,0.2,-0.01795077023707563,26.380652076005937,0.09261508,-2.984242305159569,0.4859375,,,,,
21.0,29.03517723083496,294912,,,,,,,,,,,,,,,
21.0,27.794471740722656,295936,0.0003,8.317164421081543,1440,1.1920928955078125e-07,0.2,-0.03131106915825512,17.67948200404644,0.099358514,-2.9748804815113545,0.475927734375,,,,,
21.0,38.62662887573242,296960,,,,,,,,,,,,,,,
21.0,35.06028747558594,297984,0.0003,11.305327415466309,1450,0.0,0.2,-0.026874793945171404,18.21901943087578,0.13052574,-2.967592216283083,0.52666015625,,,,,
21.0,28.426864624023438,299008,,,,,,,,,,,,,,,
21.0,40.47138977050781,300032,0.0003,10.71109676361084,1460,0.0,0.2,-0.015114753371744883,18.83637229502201,0.1291135,-2.9698607765138147,0.48447265625,,,,,
21.0,24.266700744628906,301056,,,,,,,,,,,,,,,
21.0,32.18367004394531,302080,0.0003,18.057973861694336,1470,0.0,0.2,-0.01493944232352078,28.803139674663544,0.14135012,-2.9570325545966627,0.5283203125,,,,,
21.0,35.39427185058594,303104,,,,,,,,,,,,,,,
21.0,30.583637237548828,304128,0.0003,9.398469924926758,1480,0.0,0.2,-0.032455254756496285,20.90729013979435,0.14936039,-2.95329652056098,0.537255859375,,,,,
21.0,43.69752502441406,305152,,,,,,,,,,,,,,,
21.0,34.11046600341797,306176,0.0003,9.002744674682617,1490,0.0,0.2,-0.027294765572150936,21.7215417355299,0.13769582,-2.9565416529774664,0.52734375,,,,,
21.0,19.955841064453125,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,36.78713132,713,430,150,21.0
21.0,30.37212371826172,308224,0.0003,11.172038078308105,1500,0.0,0.2,-0.022851401033403818,21.548314788937567,0.11782561,-2.9626467801630496,0.50791015625,,,,,
21.0,16.948837280273438,309248,,,,,,,,,,,,,,,
21.0,26.65592384338379,310272,0.0003,7.698333740234375,1510,0.0,0.2,-0.031209412230236922,15.864340737462044,0.14921711,-2.9476851873099803,0.568212890625,,,,,
21.0,34.181724548339844,311296,,,,,,,,,,,,,,,
21.0,35.78453063964844,312320,0.0003,13.393423080444336,1520,0.0,0.2,-0.012807190675812308,19.73252277970314,0.15670809,-2.9337650768458845,0.56015625,,,,,
21.0,40.102195739746094,313344,,,,,,,,,,,,,,,
21.0,38.27616882324219,314368,0.0003,8.708518028259277,1530,0.0,0.2,-0.03978808610117994,19.30434684753418,0.13965294,-2.9485856480896473,0.564404296875,,,,,
21.0,40.009521484375,315392,,,,,,,,,,,,,,,
21.0,30.384864807128906,316416,0.0003,5.581282615661621,1540,0.0,0.2,-0.021656981778505724,18.373521342873573,0.12703812,-2.9668747670948505,0.49345703125,,,,,
21.0,29.83648681640625,317440,,,,,,,,,,,,,,,
21.0,40.674041748046875,318464,0.0003,6.010781764984131,1550,0.0,0.2,-0.01264824853715254,12.70091495960951,0.10993628,-2.9634083986282347,0.508349609375,,,,,
21.0,41.43207550048828,319488,,,,,,,,,,,,,,,
21.0,39.15840148925781,320512,0.0003,7.002942085266113,1560,0.0,0.2,0.0010648056435456966,16.27136199772358,0.097157046,-2.97826187312603,0.48671875,,,,,
21.0,18.845064163208008,321536,,,,,,,,,,,,,,,
21.0,18.38353729248047,322560,0.0003,9.094547271728516,1570,0.0,0.2,-0.01892316829180345,19.65086523592472,0.096740246,-2.9698435850441456,0.4916015625,,,,,
