eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/learning_rate,train/explained_variance,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/clip_range,train/entropy_loss,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps
21.0,63488,29.86149024963379,,,,,,,,,,,,,,,
21.0,64512,28.72454833984375,0.0003,0.0,15859.0302734375,0.274609375,30569.855218505858,0.024914518,-0.06387733275769278,310,0.2,-5.121497727930546,,,,,
21.0,65536,26.453296661376953,,,,,,,,,,,,,,,
21.0,66560,29.32881736755371,0.0003,0.0,11517.5595703125,0.286865234375,26961.32570800781,0.025104437,-0.0630998797249049,320,0.2,-5.11810113787651,,,,,
21.0,67584,29.838363647460938,,,,,,,,,,,,,,,
21.0,68608,26.853599548339844,0.0003,0.0,13948.7470703125,0.251123046875,29615.150189208984,0.023506729,-0.06246706919046119,330,0.2,-5.108998799324036,,,,,
21.0,69632,28.477378845214844,,,,,,,,,,,,,,,
21.0,70656,28.143817901611328,0.0003,0.0,13063.693359375,0.261181640625,29666.995343017577,0.02626152,-0.06574361514067277,340,0.2,-5.099938754737377,,,,,
21.0,71680,26.07282257080078,,,,,,,,,,,,,,,
21.0,72704,28.842365264892578,0.0003,0.0,11928.19921875,0.2853515625,27124.83614501953,0.025955446,-0.06887124385684729,350,0.2,-5.103257158398629,,,,,
21.0,73728,30.02759552001953,,,,,,,,,,,,,,,
21.0,74752,25.387081146240234,0.0003,0.0,14396.71484375,0.303076171875,26834.432061767577,0.027273672,-0.06354264088440686,360,0.2,-5.079313308000565,,,,,
21.0,75776,30.31775665283203,,,,,,,,,,,,,,,
21.0,76800,26.576793670654297,0.0003,0.0,14846.572265625,0.2603515625,28231.606915283202,0.025729459,-0.06157639696029946,370,0.2,-5.068699532747269,,,,,
21.0,77824,30.299510955810547,,,,,,,,,,,,,,,
21.0,78848,26.359725952148438,0.0003,1.1920928955078125e-07,15015.5283203125,0.283251953125,30312.316931152345,0.027303677,-0.06913189006736502,380,0.2,-5.05821488648653,,,,,
21.0,79872,27.329771041870117,,,,,,,,,,,,,,,
21.0,80896,31.757810592651367,0.0003,0.0,14022.0732421875,0.278955078125,26420.924365234376,0.02695343,-0.06392200111877173,390,0.2,-5.061604997515678,,,,,
21.0,81920,25.510616302490234,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,414.6701659,40,93,21.0,876
21.0,82944,24.96326446533203,0.0003,-1.1920928955078125e-07,11240.6044921875,0.284716796875,28283.818865966798,0.026243554,-0.06228002917487174,400,0.2,-5.056578978896141,,,,,
21.0,83968,27.674583435058594,,,,,,,,,,,,,,,
21.0,84992,28.696083068847656,0.0003,0.0,12674.3759765625,0.262060546875,27135.13876953125,0.024882741,-0.06284231281606481,410,0.2,-5.048308384418488,,,,,
21.0,86016,30.734195709228516,,,,,,,,,,,,,,,
21.0,87040,24.03508758544922,0.0003,0.0,13340.9052734375,0.279248046875,26721.545404052733,0.026821077,-0.06310388514539227,420,0.2,-5.036163052916526,,,,,
21.0,88064,25.894289016723633,,,,,,,,,,,,,,,
21.0,89088,30.584369659423828,0.0003,0.0,13980.138671875,0.294970703125,27043.772393798827,0.030028632,-0.05809557097963989,430,0.2,-5.010512547194958,,,,,
21.0,90112,28.460620880126953,,,,,,,,,,,,,,,
21.0,91136,29.528751373291016,0.0003,0.0,12037.337890625,0.251953125,27107.503009033204,0.025135761,-0.060125334619078784,440,0.2,-4.9858587950468065,,,,,
21.0,92160,28.807832717895508,,,,,,,,,,,,,,,
21.0,93184,24.881633758544922,0.0003,0.0,12078.8876953125,0.261279296875,26660.12123413086,0.025830135,-0.06200541648431681,450,0.2,-4.975506731867791,,,,,
21.0,94208,27.73017120361328,,,,,,,,,,,,,,,
21.0,95232,27.730918884277344,0.0003,0.0,13003.037109375,0.278564453125,27534.28109741211,0.026426032,-0.06199111880268902,460,0.2,-4.979018731415271,,,,,
21.0,96256,22.096637725830078,,,,,,,,,,,,,,,
21.0,97280,31.31891632080078,0.0003,1.1920928955078125e-07,12443.05859375,0.2728515625,27498.879125976564,0.025434349,-0.05964776443433948,470,0.2,-4.962614613771438,,,,,
21.0,98304,28.279422760009766,,,,,,,,,,,,,,,
21.0,99328,28.33408546447754,0.0003,0.0,12704.6376953125,0.288916015625,25739.28472290039,0.027040254,-0.061117503291461615,480,0.2,-4.953087843954563,,,,,
21.0,100352,31.87981414794922,,,,,,,,,,,,,,,
21.0,101376,25.751827239990234,0.0003,0.0,14862.279296875,0.28154296875,25385.268743896486,0.025911817,-0.05644161989330314,490,0.2,-4.962610599398613,,,,,
21.0,102400,26.62328338623047,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,418.41492169,50,116,21.0,877
21.0,103424,27.31998062133789,0.0003,1.1920928955078125e-07,12609.3740234375,0.278466796875,27537.24920654297,0.026196914,-0.06356651595560833,500,0.2,-4.971268737316132,,,,,
21.0,104448,28.210206985473633,,,,,,,,,,,,,,,
21.0,105472,27.585872650146484,0.0003,0.0,12492.2568359375,0.28935546875,26827.116400146486,0.02578462,-0.06130717947380617,510,0.2,-4.968713290989399,,,,,
21.0,106496,25.994672775268555,,,,,,,,,,,,,,,
21.0,107520,35.432708740234375,0.0003,0.0,13102.556640625,0.258447265625,26173.457275390625,0.0235876,-0.058003566111437976,520,0.2,-4.9494041606783865,,,,,
21.0,108544,27.044151306152344,,,,,,,,,,,,,,,
21.0,109568,28.81821060180664,0.0003,0.0,13185.4580078125,0.2775390625,25326.80924682617,0.025650684,-0.06257003125501796,530,0.2,-4.91871357113123,,,,,
21.0,110592,29.031126022338867,,,,,,,,,,,,,,,
21.0,111616,24.185251235961914,0.0003,0.0,12088.78515625,0.3052734375,25486.269818115234,0.028081037,-0.06021137774223462,540,0.2,-4.908008475601673,,,,,
21.0,112640,26.676759719848633,,,,,,,,,,,,,,,
21.0,113664,24.56991958618164,0.0003,0.0,13100.177734375,0.254248046875,25328.97913208008,0.02461642,-0.05968400851124898,550,0.2,-4.887065517902374,,,,,
21.0,114688,29.525157928466797,,,,,,,,,,,,,,,
21.0,115712,25.89482307434082,0.0003,0.0,12867.33203125,0.296337890625,26120.19242553711,0.02670667,-0.05809463357436471,560,0.2,-4.878251926600933,,,,,
21.0,116736,30.466962814331055,,,,,,,,,,,,,,,
21.0,117760,23.354934692382812,0.0003,0.0,11389.9638671875,0.28798828125,25907.662438964842,0.028506273,-0.062156946398317814,570,0.2,-4.869804385304451,,,,,
21.0,118784,29.018142700195312,,,,,,,,,,,,,,,
21.0,119808,26.994037628173828,0.0003,1.1920928955078125e-07,13219.330078125,0.281982421875,26315.320526123047,0.027532984,-0.057766642968636005,580,0.2,-4.862721006572246,,,,,
21.0,120832,32.0740852355957,,,,,,,,,,,,,,,
21.0,121856,34.856300354003906,0.0003,-1.1920928955078125e-07,12752.8447265625,0.297900390625,25354.879138183594,0.027480409,-0.06152583524817601,590,0.2,-4.847502571344376,,,,,
21.0,122880,27.900516510009766,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,421.81345652999994,60,140,21.0,873
21.0,123904,32.879478454589844,0.0003,1.1920928955078125e-07,11453.3427734375,0.285546875,25265.06851196289,0.029644059,-0.06854564527748153,600,0.2,-4.825534743070603,,,,,
21.0,124928,27.167724609375,,,,,,,,,,,,,,,
21.0,125952,30.69436264038086,0.0003,0.0,13362.216796875,0.28896484375,25700.912658691406,0.028506534,-0.0616786083439365,610,0.2,-4.825904579460621,,,,,
21.0,126976,26.089391708374023,,,,,,,,,,,,,,,
21.0,128000,32.445640563964844,0.0003,0.0,12693.2216796875,0.25986328125,25350.91060180664,0.026313646,-0.056418046762701124,620,0.2,-4.797806765139103,,,,,
21.0,129024,27.5546875,,,,,,,,,,,,,,,
21.0,130048,26.770191192626953,0.0003,0.0,10853.8828125,0.268603515625,25170.144653320312,0.026432527,-0.05554202564526349,630,0.2,-4.7686529695987705,,,,,
21.0,131072,29.749853134155273,,,,,,,,,,,,,,,
21.0,132096,25.932828903198242,0.0003,0.0,12743.240234375,0.286962890625,25658.21187133789,0.029460536,-0.056731385842431335,640,0.2,-4.768594221770764,,,,,
21.0,133120,29.232812881469727,,,,,,,,,,,,,,,
21.0,134144,30.82551383972168,0.0003,0.0,12470.5419921875,0.25341796875,24756.804089355468,0.025338247,-0.059404041996458545,650,0.2,-4.772353145480156,,,,,
21.0,135168,26.598499298095703,,,,,,,,,,,,,,,
21.0,136192,28.582332611083984,0.0003,0.0,11765.9072265625,0.29931640625,25057.343365478515,0.031179253,-0.05951477841008455,660,0.2,-4.748286338150502,,,,,
21.0,137216,30.900371551513672,,,,,,,,,,,,,,,
21.0,138240,30.5621337890625,0.0003,-1.1920928955078125e-07,12562.86328125,0.285107421875,25680.849346923827,0.028588895,-0.06244382926961407,670,0.2,-4.731169447302818,,,,,
21.0,139264,27.899093627929688,,,,,,,,,,,,,,,
21.0,140288,33.38777542114258,0.0003,0.0,11960.265625,0.28720703125,25756.476983642577,0.029706433,-0.05647106568212621,680,0.2,-4.7254934623837475,,,,,
21.0,141312,31.26664161682129,,,,,,,,,,,,,,,
21.0,142336,31.845535278320312,0.0003,0.0,12493.453125,0.295263671875,26501.99053955078,0.031088058,-0.05006287491996773,690,0.2,-4.692511749267578,,,,,
21.0,143360,32.24653625488281,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,441.30776288,70,165,21.0,868
21.0,144384,29.91012954711914,0.0003,0.0,14064.1611328125,0.28134765625,27130.882690429688,0.030184852,-0.05876616644090973,700,0.2,-4.650923632085323,,,,,
21.0,145408,29.376142501831055,,,,,,,,,,,,,,,
21.0,146432,30.122390747070312,0.0003,5.960464477539063e-08,11358.3623046875,0.295166015625,27039.93857421875,0.029766768,-0.056049533904297275,710,0.2,-4.621671767532826,,,,,
21.0,147456,31.24416732788086,,,,,,,,,,,,,,,
21.0,148480,28.20774269104004,0.0003,0.0,11011.6474609375,0.2892578125,23960.150103759766,0.031736355,-0.06405804575188086,720,0.2,-4.591029495000839,,,,,
21.0,149504,29.10340118408203,,,,,,,,,,,,,,,
21.0,150528,33.972389221191406,0.0003,0.0,12791.705078125,0.25791015625,25817.988958740236,0.026514184,-0.055105446407105775,730,0.2,-4.555452951788903,,,,,
21.0,151552,30.8951416015625,,,,,,,,,,,,,,,
21.0,152576,32.96062088012695,0.0003,0.0,13682.88671875,0.2501953125,26748.26264038086,0.026060548,-0.05295131962629966,740,0.2,-4.527514211833477,,,,,
21.0,153600,31.585308074951172,,,,,,,,,,,,,,,
21.0,154624,34.276268005371094,0.0003,0.0,16776.072265625,0.264794921875,27383.27593383789,0.026963998,-0.052488198125502095,750,0.2,-4.484480315446854,,,,,
21.0,155648,36.02592849731445,,,,,,,,,,,,,,,
21.0,156672,31.483551025390625,0.0003,0.0,13868.3662109375,0.250537109375,27128.651593017577,0.025395062,-0.055821472784737126,760,0.2,-4.449619647860527,,,,,
21.0,157696,33.16444778442383,,,,,,,,,,,,,,,
21.0,158720,32.70518493652344,0.0003,0.0,10502.3720703125,0.2736328125,24557.60281982422,0.029063264,-0.052797742740949616,770,0.2,-4.393864113092422,,,,,
21.0,159744,31.59107780456543,,,,,,,,,,,,,,,
21.0,160768,29.666601181030273,0.0003,0.0,13457.3935546875,0.269482421875,26682.266674804687,0.025092158,-0.060389599052723494,780,0.2,-4.37715729624033,,,,,
21.0,161792,33.972537994384766,,,,,,,,,,,,,,,
21.0,162816,30.69652557373047,0.0003,0.0,14300.939453125,0.26552734375,26120.918389892577,0.02646501,-0.05174963267636486,790,0.2,-4.362892311811447,,,,,
21.0,163840,32.91696548461914,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,447.9504875799999,80,188,21.0,867
21.0,164864,34.060665130615234,0.0003,0.0,11836.693359375,0.28173828125,26762.145208740236,0.02892939,-0.05141290669853334,800,0.2,-4.3180391728878025,,,,,
21.0,165888,32.083412170410156,,,,,,,,,,,,,,,
21.0,166912,32.868408203125,0.0003,0.0,12311.9990234375,0.26279296875,27375.241973876953,0.0245582,-0.045853209208871704,810,0.2,-4.3167618930339815,,,,,
21.0,167936,30.062971115112305,,,,,,,,,,,,,,,
21.0,168960,30.81365966796875,0.0003,0.0,13193.265625,0.26328125,27105.22023925781,0.02620649,-0.04658327326760627,820,0.2,-4.336683344841004,,,,,
21.0,169984,28.973526000976562,,,,,,,,,,,,,,,
21.0,171008,31.599224090576172,0.0003,0.0,13612.9501953125,0.246875,27040.018963623046,0.024228578,-0.05013000497710891,830,0.2,-4.327953669428825,,,,,
21.0,172032,26.575496673583984,,,,,,,,,,,,,,,
21.0,173056,35.08417510986328,0.0003,1.1920928955078125e-07,13209.0009765625,0.271533203125,27514.76793823242,0.028130181,-0.05031768991029821,840,0.2,-4.3013639286160466,,,,,
21.0,174080,27.89020347595215,,,,,,,,,,,,,,,
21.0,175104,32.352439880371094,0.0003,0.0,14998.4697265625,0.268701171875,26853.90021362305,0.0267375,-0.049333720811409874,850,0.2,-4.281486420333385,,,,,
21.0,176128,31.219165802001953,,,,,,,,,,,,,,,
21.0,177152,30.437469482421875,0.0003,0.0,12139.0634765625,0.255517578125,26035.79193725586,0.02680407,-0.04573552521469537,860,0.2,-4.229368963837624,,,,,
21.0,178176,32.647308349609375,,,,,,,,,,,,,,,
21.0,179200,29.96119499206543,0.0003,0.0,11918.76171875,0.2365234375,26647.315185546875,0.024297101,-0.044310534140095115,870,0.2,-4.175289440155029,,,,,
21.0,180224,33.848838806152344,,,,,,,,,,,,,,,
21.0,181248,31.282730102539062,0.0003,0.0,15115.05859375,0.2556640625,28842.849011230468,0.025242755,-0.049366360530257225,880,0.2,-4.156414568424225,,,,,
21.0,182272,31.52547264099121,,,,,,,,,,,,,,,
21.0,183296,30.465351104736328,0.0003,0.0,12974.6962890625,0.22216796875,27341.69957885742,0.021860763,-0.04650878079119138,890,0.2,-4.127228331565857,,,,,
21.0,184320,33.46727752685547,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,459.11752165999997,90,213,21.0,864
21.0,185344,35.475067138671875,0.0003,-1.1920928955078125e-07,11510.818359375,0.222998046875,26100.22688598633,0.023288175,-0.0462661454512272,900,0.2,-4.079669025540352,,,,,
21.0,186368,30.263090133666992,,,,,,,,,,,,,,,
21.0,187392,29.488113403320312,0.0003,0.0,12892.2255859375,0.24541015625,27868.309497070313,0.025861863,-0.0524535637232475,910,0.2,-4.031277801096439,,,,,
21.0,188416,34.936744689941406,,,,,,,,,,,,,,,
21.0,189440,36.81641387939453,0.0003,0.0,13162.560546875,0.251318359375,25431.350506591796,0.02510224,-0.04785754818585701,920,0.2,-3.9746456049382686,,,,,
21.0,190464,35.36573791503906,,,,,,,,,,,,,,,
21.0,191488,35.00205993652344,0.0003,-1.1920928955078125e-07,14824.58984375,0.2697265625,29252.385388183593,0.02621604,-0.044039582839468495,930,0.2,-4.000703504681587,,,,,
21.0,192512,31.707752227783203,,,,,,,,,,,,,,,
21.0,193536,33.693363189697266,0.0003,0.0,13596.2724609375,0.24775390625,28959.41160888672,0.02380691,-0.04895856122020632,940,0.2,-3.9985386326909067,,,,,
21.0,194560,33.285675048828125,,,,,,,,,,,,,,,
21.0,195584,35.221160888671875,0.0003,-1.1920928955078125e-07,14042.2880859375,0.248779296875,26680.517126464845,0.025733601,-0.040062421662150884,950,0.2,-4.019509314745664,,,,,
21.0,196608,34.098697662353516,,,,,,,,,,,,,,,
21.0,197632,32.331932067871094,0.0003,0.0,14010.080078125,0.21748046875,27058.717041015625,0.023626575,-0.050764803437050435,960,0.2,-4.0108431950211525,,,,,
21.0,198656,32.5054931640625,,,,,,,,,,,,,,,
21.0,199680,33.526153564453125,0.0003,0.0,12095.59375,0.241552734375,26657.981365966796,0.026686944,-0.04207040365145076,970,0.2,-4.009855923056603,,,,,
21.0,200704,33.87709045410156,,,,,,,,,,,,,,,
21.0,201728,35.97554397583008,0.0003,0.0,9915.291015625,0.2080078125,25578.42986450195,0.02066029,-0.04001708841824438,980,0.2,-4.017484410107135,,,,,
21.0,202752,31.910934448242188,,,,,,,,,,,,,,,
21.0,203776,37.575096130371094,0.0003,0.0,11509.8798828125,0.264697265625,25648.88263549805,0.027008537,-0.05128451981581748,990,0.2,-3.9979970797896387,,,,,
21.0,204800,32.904747009277344,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,475.6057486,100,236,21.0,864
21.0,205824,32.613258361816406,0.0003,0.0,12659.478515625,0.194921875,27154.028259277344,0.019918604,-0.0470959869096987,1000,0.2,-3.9769694857299327,,,,,
21.0,206848,32.887210845947266,,,,,,,,,,,,,,,
21.0,207872,32.187870025634766,0.0003,0.0,11368.8017578125,0.22841796875,26434.857489013673,0.023020398,-0.04703462070319801,1010,0.2,-3.9756297178566458,,,,,
21.0,208896,32.277801513671875,,,,,,,,,,,,,,,
21.0,209920,35.68524932861328,0.0003,0.0,12077.3095703125,0.232275390625,28019.503637695314,0.022649538,-0.04404574816435343,1020,0.2,-3.9614283733069895,,,,,
21.0,210944,34.71039581298828,,,,,,,,,,,,,,,
21.0,211968,37.607200622558594,0.0003,0.0,12839.66796875,0.207275390625,26607.581317138673,0.023415545,-0.04562097532907501,1030,0.2,-3.9255261808633803,,,,,
21.0,212992,33.827186584472656,,,,,,,,,,,,,,,
21.0,214016,31.077823638916016,0.0003,0.0,14308.1845703125,0.211572265625,27459.02487792969,0.019422147,-0.046743058375432155,1040,0.2,-3.885946597903967,,,,,
21.0,215040,36.89691925048828,,,,,,,,,,,,,,,
21.0,216064,33.44328308105469,0.0003,0.0,11292.185546875,0.247412109375,26502.595941162108,0.026327135,-0.0456439860543469,1050,0.2,-3.856681762635708,,,,,
21.0,217088,36.308380126953125,,,,,,,,,,,,,,,
21.0,218112,36.053226470947266,0.0003,0.0,12401.939453125,0.223193359375,27856.64635620117,0.023044989,-0.04618770834931638,1060,0.2,-3.833440598100424,,,,,
21.0,219136,38.77596664428711,,,,,,,,,,,,,,,
21.0,220160,33.6536750793457,0.0003,-1.1920928955078125e-07,12384.53125,0.219970703125,28306.743029785157,0.021975894,-0.038886607933091,1070,0.2,-3.819591800868511,,,,,
21.0,221184,38.37207794189453,,,,,,,,,,,,,,,
21.0,222208,36.75499725341797,0.0003,0.0,13900.1845703125,0.246435546875,29587.037347412108,0.027499102,-0.04226445469539612,1080,0.2,-3.80452596694231,,,,,
21.0,223232,36.62523651123047,,,,,,,,,,,,,,,
21.0,224256,33.52262878417969,0.0003,0.0,12953.4111328125,0.207568359375,27388.914001464844,0.01948735,-0.045981763093732295,1090,0.2,-3.7667487144470213,,,,,
21.0,225280,34.08096694946289,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,484.1698765999999,110,260,21.0,863
21.0,226304,34.63690948486328,0.0003,0.0,14153.7265625,0.236865234375,27578.436798095703,0.0210993,-0.043809901023632844,1100,0.2,-3.731083633005619,,,,,
21.0,227328,34.837493896484375,,,,,,,,,,,,,,,
21.0,228352,29.84128761291504,0.0003,0.0,13023.58984375,0.21357421875,27921.41095581055,0.023910835,-0.0404484509897884,1110,0.2,-3.697115582972765,,,,,
21.0,229376,35.52259063720703,,,,,,,,,,,,,,,
21.0,230400,36.05909729003906,0.0003,0.0,13315.138671875,0.236865234375,25982.476959228516,0.024347093,-0.032842879233066925,1120,0.2,-3.7220826037228107,,,,,
21.0,231424,38.916229248046875,,,,,,,,,,,,,,,
21.0,232448,31.689044952392578,0.0003,5.960464477539063e-08,13791.1630859375,0.216845703125,26021.63507080078,0.019099792,-0.03807786860561464,1130,0.2,-3.703075175732374,,,,,
21.0,233472,36.071537017822266,,,,,,,,,,,,,,,
21.0,234496,38.07514953613281,0.0003,0.0,14777.783203125,0.247314453125,27857.249731445314,0.027329242,-0.035944000651943496,1140,0.2,-3.7044558390974998,,,,,
21.0,235520,36.05582046508789,,,,,,,,,,,,,,,
21.0,236544,37.32051086425781,0.0003,0.0,10464.7802734375,0.22314453125,26649.568359375,0.023582269,-0.03387405940447934,1150,0.2,-3.705762855708599,,,,,
21.0,237568,37.053955078125,,,,,,,,,,,,,,,
21.0,238592,36.075904846191406,0.0003,0.0,10439.51953125,0.275439453125,28874.82971801758,0.031332422,-0.03927616780565586,1160,0.2,-3.6934031672775745,,,,,
21.0,239616,38.79540252685547,,,,,,,,,,,,,,,
21.0,240640,36.0619010925293,0.0003,0.0,15043.7529296875,0.312451171875,29791.51650390625,0.03385834,-0.04106751718500164,1170,0.2,-3.678148914128542,,,,,
21.0,241664,37.7152214050293,,,,,,,,,,,,,,,
21.0,242688,37.70655822753906,0.0003,5.960464477539063e-08,15306.2587890625,0.30595703125,29671.498907470705,0.03939759,-0.034519592106516936,1180,0.2,-3.6663891091942786,,,,,
21.0,243712,39.20153045654297,,,,,,,,,,,,,,,
21.0,244736,37.103633880615234,0.0003,0.0,13397.9453125,0.31044921875,29336.442419433595,0.033130884,-0.0439541254483629,1190,0.2,-3.662809345126152,,,,,
21.0,245760,36.841270446777344,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,507.46074760999994,120,284,21.0,862
21.0,246784,36.30992889404297,0.0003,5.960464477539063e-08,13438.388671875,0.311083984375,29225.975964355468,0.03386447,-0.038364484239718874,1200,0.2,-3.671043965220451,,,,,
21.0,247808,35.865997314453125,,,,,,,,,,,,,,,
21.0,248832,39.74787521362305,0.0003,5.960464477539063e-08,15230.5185546875,0.305859375,27968.97717895508,0.03210578,-0.035566707298858094,1210,0.2,-3.6830525271594525,,,,,
21.0,249856,35.7069206237793,,,,,,,,,,,,,,,
21.0,250880,37.9010009765625,0.0003,0.0,14580.994140625,0.330224609375,27618.059344482423,0.038210966,-0.04267684884252958,1220,0.2,-3.654786624759436,,,,,
21.0,251904,37.390743255615234,,,,,,,,,,,,,,,
21.0,252928,35.721717834472656,0.0003,0.0,15890.5263671875,0.296484375,28982.47758178711,0.030314479,-0.03327480594307417,1230,0.2,-3.6460163086652755,,,,,
21.0,253952,35.180023193359375,,,,,,,,,,,,,,,
21.0,254976,33.686302185058594,0.0003,0.0,12236.1611328125,0.2720703125,26370.17072753906,0.03131649,-0.03818735641543754,1240,0.2,-3.6335282675921916,,,,,
21.0,256000,38.08212661743164,,,,,,,,,,,,,,,
21.0,257024,34.72944259643555,0.0003,0.0,14762.98046875,0.257666015625,27035.787646484376,0.027255386,-0.04197356858057901,1250,0.2,-3.642759542912245,,,,,
21.0,258048,37.729736328125,,,,,,,,,,,,,,,
21.0,259072,37.82059860229492,0.0003,0.0,13819.0556640625,0.2767578125,28308.92275390625,0.027592186,-0.04325779868522659,1260,0.2,-3.6578537099063397,,,,,
21.0,260096,37.537601470947266,,,,,,,,,,,,,,,
21.0,261120,35.563880920410156,0.0003,0.0,13263.9970703125,0.274365234375,28254.951733398437,0.031574648,-0.03826524274772965,1270,0.2,-3.6271813474595547,,,,,
21.0,262144,39.027137756347656,,,,,,,,,,,,,,,
21.0,263168,35.439178466796875,0.0003,5.960464477539063e-08,12889.216796875,0.286279296875,27070.281024169923,0.030802842,-0.036239037831546736,1280,0.2,-3.5810424029827117,,,,,
21.0,264192,36.59510803222656,,,,,,,,,,,,,,,
21.0,265216,38.3489990234375,0.0003,0.0,12208.884765625,0.28828125,25495.57470703125,0.02995867,-0.04016621159098577,1290,0.2,-3.568524569272995,,,,,
21.0,266240,40.354042053222656,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,490.32817873000005,130,308,21.0,863
21.0,267264,40.227149963378906,0.0003,0.0,12699.296875,0.246875,25027.364013671875,0.023561366,-0.034320284315617754,1300,0.2,-3.5651777826249598,,,,,
21.0,268288,36.67225646972656,,,,,,,,,,,,,,,
21.0,269312,37.17516326904297,0.0003,-1.1920928955078125e-07,16102.51953125,0.29736328125,28039.58854980469,0.03216859,-0.031554234999930486,1310,0.2,-3.5476924374699594,,,,,
21.0,270336,35.09648895263672,,,,,,,,,,,,,,,
21.0,271360,36.381011962890625,0.0003,-1.1920928955078125e-07,12214.01171875,0.269482421875,26141.99953613281,0.02756846,-0.04137350493401755,1320,0.2,-3.5354673944413664,,,,,
21.0,272384,37.333396911621094,,,,,,,,,,,,,,,
21.0,273408,39.610984802246094,0.0003,0.0,12685.4345703125,0.25244140625,26310.127215576173,0.02749256,-0.035604632379545365,1330,0.2,-3.524097936600447,,,,,
21.0,274432,33.87017059326172,,,,,,,,,,,,,,,
21.0,275456,37.36725616455078,0.0003,5.960464477539063e-08,12779.05859375,0.270166015625,28387.77459106445,0.028301734,-0.03323115929961205,1340,0.2,-3.4916515335440637,,,,,
21.0,276480,34.149757385253906,,,,,,,,,,,,,,,
