eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/approx_kl,train/loss,train/n_updates,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed
14.495986938476562,1024,180.0,,,,,,,,,,,,,,,
13.577592849731445,2048,180.0,,,,,,,,,,,,,,,
13.595330238342285,3072,180.0,0.43369140625,0.025382731,12.628466606140137,10,0.0003,39.491348683834076,0.2,-5.866384768486023,0.000417172908782959,-0.04302599438233301,,,,,
15.036431312561035,4096,180.0,,,,,,,,,,,,,,,
13.887674331665039,5120,180.0,0.410986328125,0.023845939,18.66610336303711,20,0.0003,39.75484172403812,0.2,-5.843644154071808,0.0,-0.04088438158942154,,,,,
13.82182502746582,6144,180.0,,,,,,,,,,,,,,,
14.332780838012695,7168,180.0,0.339794921875,0.020235471,16.587955474853516,30,0.0003,38.9562391102314,0.2,-5.8217467933893206,0.0,-0.035143944829906106,,,,,
14.75225830078125,8192,180.0,,,,,,,,,,,,,,,
14.453295707702637,9216,180.0,0.387451171875,0.027426276,34.320377349853516,40,0.0003,44.22072071135044,0.2,-5.803760066628456,0.0,-0.04020180973311653,,,,,
14.099031448364258,10240,180.0,,,,,,,,,,,,,,,
13.516898155212402,11264,180.0,0.332275390625,0.02241845,22.085214614868164,50,0.0003,40.01299110949039,0.2,-5.778807704150677,0.0,-0.0340233410068322,,,,,
13.248844146728516,12288,180.0,,,,,,,,,,,,,,,
13.889131546020508,13312,180.0,0.34619140625,0.02274178,21.742029190063477,60,0.0003,47.58899139165878,0.2,-5.738508939743042,0.0,-0.03721677141875261,,,,,
15.309837341308594,14336,180.0,,,,,,,,,,,,,,,
14.100120544433594,15360,180.0,0.366162109375,0.022847146,33.61736297607422,70,0.0003,38.58738585114479,0.2,-5.714234685897827,0.0,-0.03902118753321702,,,,,
15.267875671386719,16384,180.0,,,,,,,,,,,,,,,
14.034574508666992,17408,180.0,0.396923828125,0.023178276,23.980985641479492,80,0.0003,43.07481603324413,0.2,-5.676077345013619,0.0,-0.0391664252296323,,,,,
14.554834365844727,18432,180.0,,,,,,,,,,,,,,,
17.174911499023438,19456,180.0,0.353662109375,0.021532744,20.350181579589844,90,0.0003,39.32052015960217,0.2,-5.666628549993038,0.0,-0.035592390994133895,,,,,
12.71046257019043,20480,180.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,311,180.0,14.36358424,10,65
15.49610424041748,21504,180.0,0.354052734375,0.023156809,30.825088500976562,100,0.0003,37.89364327192307,0.2,-5.639874967932701,1.1920928955078125e-07,-0.03788440494317911,,,,,
15.092462539672852,22528,180.0,,,,,,,,,,,,,,,
14.917459487915039,23552,180.0,0.342138671875,0.022506744,22.350929260253906,110,0.0003,43.88098402917385,0.2,-5.619416914880276,0.0,-0.035808937401452565,,,,,
13.864614486694336,24576,180.0,,,,,,,,,,,,,,,
15.912725448608398,25600,180.0,0.32705078125,0.02155724,24.511812210083008,120,0.0003,37.16666540503502,0.2,-5.605027677118779,0.0,-0.03550632236874662,,,,,
17.054880142211914,26624,180.0,,,,,,,,,,,,,,,
16.025787353515625,27648,180.0,0.34736328125,0.021414533,19.49579620361328,130,0.0003,33.94216814637184,0.2,-5.568365547060966,1.1920928955078125e-07,-0.033560920627496674,,,,,
16.255176544189453,28672,180.0,,,,,,,,,,,,,,,
15.431806564331055,29696,180.0,0.2810546875,0.020043638,28.59766387939453,140,0.0003,47.7733455657959,0.2,-5.572593608498574,0.0,-0.02971456744999159,,,,,
15.961357116699219,30720,180.0,,,,,,,,,,,,,,,
16.107423782348633,31744,180.0,0.37431640625,0.022942109,28.831218719482422,150,0.0003,43.80528226494789,0.2,-5.544896346330643,0.0,-0.04243315300700488,,,,,
17.395416259765625,32768,180.0,,,,,,,,,,,,,,,
15.391816139221191,33792,180.0,0.278173828125,0.019427722,28.022611618041992,160,0.0003,42.765625196695325,0.2,-5.5386215701699255,0.0,-0.03123809577227803,,,,,
15.679569244384766,34816,180.0,,,,,,,,,,,,,,,
15.593247413635254,35840,180.0,0.32353515625,0.020718357,34.603797912597656,170,0.0003,44.56678667068481,0.2,-5.556410540640354,0.0,-0.036402356138569306,,,,,
15.073963165283203,36864,180.0,,,,,,,,,,,,,,,
15.776944160461426,37888,180.0,0.333203125,0.020431833,23.365550994873047,180,0.0003,37.78817698955536,0.2,-5.5142964869737625,0.0,-0.03408887132245582,,,,,
14.72625732421875,38912,180.0,,,,,,,,,,,,,,,
15.119215965270996,39936,180.0,0.3326171875,0.01982632,19.83452796936035,190,0.0003,46.85608053803444,0.2,-5.498430238664151,0.0,-0.03315476427233079,,,,,
15.160265922546387,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,316,180.0,15.807815520000002,20,129
15.142239570617676,41984,180.0,0.338427734375,0.020652857,19.69479751586914,200,0.0003,41.5303752720356,0.2,-5.461806526780128,0.0,-0.031254652807547245,,,,,
16.632427215576172,43008,180.0,,,,,,,,,,,,,,,
17.22711181640625,44032,180.0,0.290087890625,0.021392142,10.336478233337402,210,0.0003,41.98925359845161,0.2,-5.442166681587696,0.0,-0.0323828381835483,,,,,
15.084310531616211,45056,180.0,,,,,,,,,,,,,,,
17.96890640258789,46080,180.0,0.3548828125,0.022259304,17.743276596069336,220,0.0003,44.53218997716904,0.2,-5.424878865480423,0.0,-0.037558026844635606,,,,,
16.950889587402344,47104,180.0,,,,,,,,,,,,,,,
17.153335571289062,48128,180.0,0.30546875,0.022302546,12.617084503173828,230,0.0003,44.749307012557985,0.2,-5.404920622706413,5.960464477539063e-08,-0.03342960073641734,,,,,
16.57192039489746,49152,180.0,,,,,,,,,,,,,,,
15.134008407592773,50176,180.0,0.283203125,0.020442024,13.181225776672363,240,0.0003,38.04941150844097,0.2,-5.367813737690449,0.0,-0.02718631886673393,,,,,
17.17027473449707,51200,180.0,,,,,,,,,,,,,,,
19.0810546875,52224,180.0,0.331689453125,0.021411207,17.818164825439453,250,0.0003,41.00034802556038,0.2,-5.347926200926304,0.0,-0.03499450280796736,,,,,
17.164897918701172,53248,180.0,,,,,,,,,,,,,,,
17.930892944335938,54272,180.0,0.334130859375,0.02123456,18.64839744567871,260,0.0003,34.35074412226677,0.2,-5.293869265913964,1.1920928955078125e-07,-0.03025048885610886,,,,,
16.794353485107422,55296,180.0,,,,,,,,,,,,,,,
18.38507843017578,56320,180.0,0.300048828125,0.021126043,32.24300003051758,270,0.0003,42.43268881440163,0.2,-5.261541086435318,0.0,-0.02980859803792555,,,,,
20.586238861083984,57344,180.0,,,,,,,,,,,,,,,
19.078596115112305,58368,180.0,0.35771484375,0.023009326,27.19537353515625,280,0.0003,47.03206914663315,0.2,-5.195574888586998,0.0,-0.036827089377038644,,,,,
18.121320724487305,59392,180.0,,,,,,,,,,,,,,,
20.544879913330078,60416,180.0,0.31337890625,0.020871531,22.212358474731445,290,0.0003,39.1242901712656,0.2,-5.148653636872768,-1.1920928955078125e-07,-0.02953558073932072,,,,,
19.560256958007812,61440,180.0,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,316,180.0,17.64963436,30,194
