eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/entropy_loss,train/approx_kl,train/loss,train/n_updates,train/explained_variance,train/clip_range_vf,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean
21.24188232421875,141312,180.0,,,,,,,,,,,,,,,,
21.29619598388672,142336,180.0,0.32158203125,0.2,-0.027513800217275276,0.0003,43.672560611367224,-4.858468044549227,0.020287836,31.572301864624023,690,0.0,0.2,,,,,
21.853002548217773,143360,180.0,,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,,294,70,487,180.0,21.039353489999993
22.533531188964844,144384,180.0,0.330419921875,0.2,-0.02936837107845349,0.0003,39.88462156504393,-4.87912422195077,0.021242239,18.471965789794922,700,0.0,0.2,,,,,
19.896419525146484,145408,180.0,,,,,,,,,,,,,,,,
17.23336410522461,146432,180.0,0.316015625,0.2,-0.026730932029749965,0.0003,40.508297711610794,-4.902110310643911,0.02703598,29.468833923339844,710,0.0,0.2,,,,,
20.422122955322266,147456,180.0,,,,,,,,,,,,,,,,
18.810922622680664,148480,180.0,0.312109375,0.2,-0.028489136178359332,0.0003,42.408688354492185,-4.957722163945436,0.021333786,14.070927619934082,720,0.0,0.2,,,,,
19.857925415039062,149504,180.0,,,,,,,,,,,,,,,,
22.293764114379883,150528,180.0,0.29873046875,0.2,-0.02735718345938949,0.0003,45.519949005544184,-4.975636486709118,0.022422895,12.60246753692627,730,0.0,0.2,,,,,
19.82916259765625,151552,180.0,,,,,,,,,,,,,,,,
21.566434860229492,152576,180.0,0.372412109375,0.2,-0.03174403435405111,0.0003,41.890195426344874,-4.968682517111302,0.022445526,37.66507339477539,740,0.0,0.2,,,,,
21.658037185668945,153600,180.0,,,,,,,,,,,,,,,,
21.31894302368164,154624,180.0,0.332421875,0.2,-0.031203797969646986,0.0003,47.32779773622751,-4.965602617710829,0.02208443,24.908288955688477,750,0.0,0.2,,,,,
21.88200569152832,155648,180.0,,,,,,,,,,,,,,,,
23.224987030029297,156672,180.0,0.369384765625,0.2,-0.032399187728515244,0.0003,42.62140516191721,-4.963599770516157,0.02431973,13.303479194641113,760,0.0,0.2,,,,,
19.51996612548828,157696,180.0,,,,,,,,,,,,,,,,
19.39202880859375,158720,180.0,0.3130859375,0.2,-0.027278860710794106,0.0003,40.824883182346824,-4.9416372120380405,0.020451345,11.337284088134766,770,0.0,0.2,,,,,
18.583576202392578,159744,180.0,,,,,,,,,,,,,,,,
21.654788970947266,160768,180.0,0.294873046875,0.2,-0.025869812998280395,0.0003,43.1815026126802,-4.915668828040362,0.018314335,51.83369445800781,780,0.0,0.2,,,,,
22.409971237182617,161792,180.0,,,,,,,,,,,,,,,,
25.13808250427246,162816,180.0,0.274072265625,0.2,-0.025272476964164525,0.0003,40.63132292926311,-4.860319746285677,0.01941659,21.60035514831543,790,0.0,0.2,,,,,
22.803504943847656,163840,180.0,,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,,295,80,554,180.0,21.59562053
18.557411193847656,164864,180.0,0.32822265625,0.2,-0.029600443460367387,0.0003,43.48695171326399,-4.7845927067101,0.020275239,33.95916748046875,800,5.960464477539063e-08,0.2,,,,,
22.871768951416016,165888,180.0,,,,,,,,,,,,,,,,
20.639968872070312,166912,180.0,0.320166015625,0.2,-0.028636360593372955,0.0003,45.81684576123953,-4.816974091529846,0.022904836,16.982852935791016,810,0.0,0.2,,,,,
21.084129333496094,167936,180.0,,,,,,,,,,,,,,,,
21.335641860961914,168960,180.0,0.33310546875,0.2,-0.028831475463084642,0.0003,36.12650012597442,-4.833673929423094,0.023391489,27.18824577331543,820,0.0,0.2,,,,,
22.054012298583984,169984,180.0,,,,,,,,,,,,,,,,
24.577617645263672,171008,180.0,0.327001953125,0.2,-0.030105686777460505,0.0003,54.55048036128282,-4.803974637389183,0.019993423,30.787736892700195,830,0.0,0.2,,,,,
23.192798614501953,172032,180.0,,,,,,,,,,,,,,,,
20.988418579101562,173056,180.0,0.319775390625,0.2,-0.027445183666714,0.0003,37.966222311556336,-4.810808050632477,0.01995717,11.16442584991455,840,0.0,0.2,,,,,
21.501558303833008,174080,180.0,,,,,,,,,,,,,,,,
20.306053161621094,175104,180.0,0.314892578125,0.2,-0.02990031457593432,0.0003,52.05177893340588,-4.80760977640748,0.0205363,26.599950790405273,850,0.0,0.2,,,,,
19.387210845947266,176128,180.0,,,,,,,,,,,,,,,,
22.11151123046875,177152,180.0,0.312255859375,0.2,-0.029096960303286325,0.0003,42.61951592564583,-4.8289724819362165,0.021031544,38.59943389892578,860,0.0,0.2,,,,,
24.247499465942383,178176,180.0,,,,,,,,,,,,,,,,
23.288860321044922,179200,180.0,0.34921875,0.2,-0.03373939380253432,0.0003,46.68821561485529,-4.779927877336741,0.022198457,18.754281997680664,870,-1.1920928955078125e-07,0.2,,,,,
22.23995590209961,180224,180.0,,,,,,,,,,,,,,,,
24.148357391357422,181248,180.0,0.290771484375,0.2,-0.026877604511537357,0.0003,46.724521818757054,-4.761996988207102,0.02021174,36.61115264892578,880,0.0,0.2,,,,,
21.356014251708984,182272,180.0,,,,,,,,,,,,,,,,
21.51451873779297,183296,180.0,0.30302734375,0.2,-0.027907958722789773,0.0003,46.98105684518814,-4.73227363601327,0.02172191,29.53291130065918,890,0.0,0.2,,,,,
23.497724533081055,184320,180.0,,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,,296,90,622,180.0,22.4920324
23.143882751464844,185344,180.0,0.32509765625,0.2,-0.02837971369663137,0.0003,47.786683374643324,-4.6999434642493725,0.02088506,12.51525592803955,900,5.960464477539063e-08,0.2,,,,,
24.620594024658203,186368,180.0,,,,,,,,,,,,,,,,
25.54094886779785,187392,180.0,0.306494140625,0.2,-0.02945408489467809,0.0003,49.018893890082836,-4.652767599374056,0.018270608,15.77330207824707,910,0.0,0.2,,,,,
24.238109588623047,188416,180.0,,,,,,,,,,,,,,,,
24.769573211669922,189440,180.0,0.29833984375,0.2,-0.02877326646121219,0.0003,45.42323327064514,-4.565228205919266,0.019088715,64.50205993652344,920,0.0,0.2,,,,,
20.007156372070312,190464,180.0,,,,,,,,,,,,,,,,
26.726757049560547,191488,180.0,0.269091796875,0.2,-0.026585080021322937,0.0003,53.35150198936462,-4.520642565190792,0.01868122,42.47112274169922,930,0.0,0.2,,,,,
26.420848846435547,192512,180.0,,,,,,,,,,,,,,,,
24.53312873840332,193536,180.0,0.327392578125,0.2,-0.030939997296809452,0.0003,46.96035913228989,-4.583632513135671,0.022930961,41.84502410888672,940,0.0,0.2,,,,,
25.188127517700195,194560,180.0,,,,,,,,,,,,,,,,
27.277271270751953,195584,180.0,0.28515625,0.2,-0.026329378527589143,0.0003,53.492101116478445,-4.555398466438055,0.020596504,27.95220184326172,950,0.0,0.2,,,,,
22.520191192626953,196608,180.0,,,,,,,,,,,,,,,,
24.08773422241211,197632,180.0,0.250732421875,0.2,-0.02239036733226385,0.0003,38.108203425258395,-4.641016265749931,0.0252347,28.87710952758789,960,0.0,0.2,,,,,
23.12225341796875,198656,180.0,,,,,,,,,,,,,,,,
22.981122970581055,199680,180.0,0.289453125,0.2,-0.027039316687296377,0.0003,40.20449632406235,-4.63724013492465,0.018656362,24.9587459564209,970,0.0,0.2,,,,,
24.668926239013672,200704,180.0,,,,,,,,,,,,,,,,
24.283321380615234,201728,180.0,0.314990234375,0.2,-0.028374563000397757,0.0003,51.54408118277788,-4.694863871484995,0.021866912,40.29842758178711,980,-1.1920928955078125e-07,0.2,,,,,
23.27846336364746,202752,180.0,,,,,,,,,,,,,,,,
23.939212799072266,203776,180.0,0.31171875,0.2,-0.027659701495576883,0.0003,56.0723640024662,-4.759678281843662,0.021326415,63.7786979675293,990,0.0,0.2,,,,,
24.225914001464844,204800,180.0,,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,,296,100,691,180.0,25.345502740000008
29.149463653564453,205824,180.0,0.32646484375,0.2,-0.029185456438426627,0.0003,42.91865646243095,-4.746039691567421,0.021672249,23.510345458984375,1000,0.0,0.2,,,,,
24.604433059692383,206848,180.0,,,,,,,,,,,,,,,,
26.825706481933594,207872,180.0,0.28779296875,0.2,-0.02428366894964711,0.0003,44.77938957512379,-4.748066763579845,0.020601038,23.619186401367188,1010,0.0,0.2,,,,,
24.62497329711914,208896,180.0,,,,,,,,,,,,,,,,
20.86767578125,209920,180.0,0.291015625,0.2,-0.024608620630169754,0.0003,38.12319070100784,-4.843307096511126,0.027757362,24.658090591430664,1020,-2.384185791015625e-07,0.2,,,,,
22.11460304260254,210944,180.0,,,,,,,,,,,,,,,,
26.780841827392578,211968,180.0,0.314990234375,0.2,-0.028406763286329805,0.0003,45.23447083681822,-4.865964388847351,0.02211403,41.19698715209961,1030,0.0,0.2,,,,,
25.211435317993164,212992,180.0,,,,,,,,,,,,,,,,
21.90645408630371,214016,180.0,0.38388671875,0.2,-0.03588912432715006,0.0003,48.00985267609358,-4.9076693631708626,0.023788841,19.235389709472656,1040,0.0,0.2,,,,,
21.045177459716797,215040,180.0,,,,,,,,,,,,,,,,
22.503934860229492,216064,180.0,0.328759765625,0.2,-0.028202303124271567,0.0003,42.004337476938964,-4.905622330307961,0.021517497,30.953195571899414,1050,0.0,0.2,,,,,
22.17308807373047,217088,180.0,,,,,,,,,,,,,,,,
21.490406036376953,218112,180.0,0.362060546875,0.2,-0.031674185059091545,0.0003,47.579204434156416,-4.867186027765274,0.021310264,35.6046142578125,1060,0.0,0.2,,,,,
23.37194061279297,219136,180.0,,,,,,,,,,,,,,,,
23.289169311523438,220160,180.0,0.341748046875,0.2,-0.031293968444515485,0.0003,43.00774942189455,-4.8205069363117214,0.021857189,20.064369201660156,1070,1.7881393432617188e-07,0.2,,,,,
23.37041473388672,221184,180.0,,,,,,,,,,,,,,,,
21.185321807861328,222208,180.0,0.347705078125,0.2,-0.02877884075478505,0.0003,43.164366187155245,-4.864531785994768,0.021739345,28.585485458374023,1080,0.0,0.2,,,,,
23.972347259521484,223232,180.0,,,,,,,,,,,,,,,,
23.154224395751953,224256,180.0,0.353271484375,0.2,-0.029580313921906055,0.0003,46.17889934182167,-4.872404642403126,0.022259286,9.213031768798828,1090,5.960464477539063e-08,0.2,,,,,
22.848358154296875,225280,180.0,,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,,296,110,759,180.0,23.012273909999998
24.367794036865234,226304,180.0,0.329638671875,0.2,-0.027509649955754868,0.0003,47.5830643877387,-4.8562288448214534,0.02128228,27.429885864257812,1100,0.0,0.2,,,,,
20.636272430419922,227328,180.0,,,,,,,,,,,,,,,,
