time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/value_loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range,train/clip_fraction,train/approx_kl,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean
1024,13.693918228149414,180.0,,,,,,,,,,,,,,,
2048,13.227851867675781,180.0,,,,,,,,,,,,,,,
3072,13.637632369995117,180.0,39.068673849105835,0.0003,-5.868505175411701,-0.03753602701763157,0.004752039909362793,18.777463912963867,10,0.2,0.359228515625,0.0243894,,,,,
4096,14.523258209228516,180.0,,,,,,,,,,,,,,,
5120,14.525467872619629,180.0,42.24571963250637,0.0003,-5.8418655171990395,-0.03801337567419978,0.007749021053314209,21.244979858398438,20,0.2,0.3453125,0.022707593,,,,,
6144,12.816591262817383,180.0,,,,,,,,,,,,,,,
7168,14.225496292114258,180.0,42.627406841516496,0.0003,-5.819627365469932,-0.03756557744709425,0.011465489864349365,35.97175979614258,30,0.2,0.34033203125,0.02296988,,,,,
8192,14.153608322143555,180.0,,,,,,,,,,,,,,,
9216,13.12955093383789,180.0,37.05123785734177,0.0003,-5.805248937010765,-0.03219276383897522,0.020237624645233154,6.933883190155029,40,0.2,0.322265625,0.022939565,,,,,
10240,14.811399459838867,180.0,,,,,,,,,,,,,,,
11264,14.964943885803223,180.0,40.22650171816349,0.0003,-5.782405430078507,-0.032767417241120714,0.009016454219818115,30.317394256591797,50,0.2,0.2986328125,0.021888342,,,,,
12288,14.534638404846191,180.0,,,,,,,,,,,,,,,
13312,13.607206344604492,180.0,40.66429863274097,0.0003,-5.761470331251621,-0.039378831039357465,0.009872615337371826,24.090625762939453,60,0.2,0.363232421875,0.025072958,,,,,
14336,14.122307777404785,180.0,,,,,,,,,,,,,,,
15360,14.832109451293945,180.0,31.018291598558427,0.0003,-5.753448787331581,-0.035879180787014776,0.0076392292976379395,12.678157806396484,70,0.2,0.3359375,0.023627527,,,,,
16384,16.29532814025879,180.0,,,,,,,,,,,,,,,
17408,13.729551315307617,180.0,39.05486527979374,0.0003,-5.727800787985325,-0.03370476875643362,0.0036313533782958984,22.046613693237305,80,0.2,0.33818359375,0.02240858,,,,,
18432,13.804757118225098,180.0,,,,,,,,,,,,,,,
19456,15.004657745361328,180.0,44.79254623055458,0.0003,-5.719028374552726,-0.03577519309328636,0.0012192726135253906,17.191253662109375,90,0.2,0.35439453125,0.025555963,,,,,
20480,13.875432968139648,180.0,,,,,,,,,,,,,,,
20480,,,,,,,,,,,,,305,10,66,180.0,14.290676259999998
21504,14.582049369812012,180.0,31.985671684145927,0.0003,-5.702423129975796,-0.03492680330818985,0.0013517141342163086,14.821464538574219,100,0.2,0.337109375,0.022318568,,,,,
22528,14.743888854980469,180.0,,,,,,,,,,,,,,,
23552,15.816585540771484,180.0,43.36292923092842,0.0003,-5.694270892441272,-0.03676835913793184,0.002584695816040039,18.251747131347656,110,0.2,0.345654296875,0.024084643,,,,,
24576,14.393640518188477,180.0,,,,,,,,,,,,,,,
25600,13.419028282165527,180.0,40.23728079795838,0.0003,-5.647482277452946,-0.0324896782709402,0.0002669692039489746,12.135214805603027,120,0.2,0.326708984375,0.021234069,,,,,
26624,14.239065170288086,180.0,,,,,,,,,,,,,,,
27648,13.852121353149414,180.0,39.50360155105591,0.0003,-5.622630058228969,-0.03440338569926098,0.0017732977867126465,18.114891052246094,130,0.2,0.331494140625,0.024894891,,,,,
28672,14.367362976074219,180.0,,,,,,,,,,,,,,,
29696,15.970924377441406,180.0,41.59850923418999,0.0003,-5.5961654484272,-0.03293975306150969,0.00021773576736450195,17.75023651123047,140,0.2,0.33408203125,0.021733465,,,,,
30720,14.726631164550781,180.0,,,,,,,,,,,,,,,
31744,16.3378849029541,180.0,31.617935231328012,0.0003,-5.5703266859054565,-0.03400567387288902,0.0005658268928527832,12.440874099731445,150,0.2,0.351318359375,0.02442845,,,,,
32768,15.304656982421875,180.0,,,,,,,,,,,,,,,
33792,14.303230285644531,180.0,40.11863958537579,0.0003,-5.525915350019932,-0.032711517889401874,0.0010110735893249512,23.460796356201172,160,0.2,0.320849609375,0.02105837,,,,,
34816,16.190242767333984,180.0,,,,,,,,,,,,,,,
35840,16.45056915283203,180.0,39.67173943221569,0.0003,-5.49490592032671,-0.03430898592050653,0.0010876655578613281,16.421178817749023,170,0.2,0.305029296875,0.021948915,,,,,
36864,15.568394660949707,180.0,,,,,,,,,,,,,,,
37888,17.31684112548828,180.0,35.798517900705335,0.0003,-5.44501344114542,-0.031987666444911154,0.0022022128105163574,10.043683052062988,180,0.2,0.3091796875,0.021447437,,,,,
38912,15.437660217285156,180.0,,,,,,,,,,,,,,,
39936,16.912799835205078,180.0,43.347353452444075,0.0003,-5.394730246067047,-0.03435174156511493,0.0021669864654541016,43.94171905517578,190,0.2,0.33642578125,0.021350471,,,,,
40960,16.68474769592285,180.0,,,,,,,,,,,,,,,
40960,,,,,,,,,,,,,306,20,133,180.0,15.3965277
41984,17.04248809814453,180.0,43.147631427645685,0.0003,-5.401582489907741,-0.029506842613045592,0.00026863813400268555,12.14394760131836,200,0.2,0.324853515625,0.022456462,,,,,
43008,15.508138656616211,180.0,,,,,,,,,,,,,,,
44032,16.793292999267578,180.0,43.13845223784447,0.0003,-5.364109233021736,-0.03273904749948997,0.004837155342102051,26.217979431152344,210,0.2,0.3431640625,0.021058895,,,,,
45056,16.692838668823242,180.0,,,,,,,,,,,,,,,
46080,17.33584213256836,180.0,46.652683266997336,0.0003,-5.3388702988624575,-0.030589800138841383,0.0022718310356140137,35.846412658691406,220,0.2,0.334130859375,0.023350509,,,,,
47104,17.095273971557617,180.0,,,,,,,,,,,,,,,
48128,18.387222290039062,180.0,44.121006834506986,0.0003,-5.307663106918335,-0.02735518765693996,0.0008317232131958008,17.303470611572266,230,0.2,0.304638671875,0.02225636,,,,,
49152,17.678646087646484,180.0,,,,,,,,,,,,,,,
50176,18.318115234375,180.0,39.07534176707268,0.0003,-5.250830678641796,-0.031062139121058863,0.005494356155395508,8.95660400390625,240,0.2,0.325,0.021117978,,,,,
51200,19.381832122802734,180.0,,,,,,,,,,,,,,,
52224,18.185665130615234,180.0,36.65715408325195,0.0003,-5.220045419037342,-0.029523454206355382,0.008067429065704346,15.78100299835205,250,0.2,0.31484375,0.020903716,,,,,
53248,19.288986206054688,180.0,,,,,,,,,,,,,,,
54272,19.973773956298828,180.0,42.96938440203667,0.0003,-5.1813456386327745,-0.03232565448852256,0.004539668560028076,12.884499549865723,260,0.2,0.33369140625,0.021173868,,,,,
55296,16.5657958984375,180.0,,,,,,,,,,,,,,,
56320,18.854263305664062,180.0,39.39656940996647,0.0003,-5.116308753192425,-0.03190563562093303,0.00048357248306274414,15.035905838012695,270,0.2,0.314501953125,0.018937822,,,,,
57344,20.313316345214844,180.0,,,,,,,,,,,,,,,
58368,19.947147369384766,180.0,39.159743598103525,0.0003,-5.050595854222775,-0.033805349933390974,0.0,22.736942291259766,280,0.2,0.38330078125,0.022371951,,,,,
59392,21.11312484741211,180.0,,,,,,,,,,,,,,,
60416,18.996723175048828,180.0,40.18402546346188,0.0003,-5.016127817332745,-0.034930926939705384,0.0,24.019350051879883,290,0.2,0.36611328125,0.02187331,,,,,
61440,19.066600799560547,180.0,,,,,,,,,,,,,,,
61440,,,,,,,,,,,,,306,30,200,180.0,17.64539836
62464,18.348880767822266,180.0,42.60227174162865,0.0003,-5.009607262909412,-0.03168364226585254,0.00022864341735839844,31.161195755004883,300,0.2,0.331884765625,0.020923141,,,,,
63488,21.09579086303711,180.0,,,,,,,,,,,,,,,
64512,20.921104431152344,180.0,39.28955122232437,0.0003,-4.946829041838646,-0.02992465616844129,-1.1920928955078125e-07,22.13237953186035,310,0.2,0.340966796875,0.02036216,,,,,
65536,20.698509216308594,180.0,,,,,,,,,,,,,,,
66560,22.77281951904297,180.0,41.66555803418159,0.0003,-4.876361358165741,-0.027747301605995745,0.0,20.982398986816406,320,0.2,0.3333984375,0.02154737,,,,,
67584,21.150634765625,180.0,,,,,,,,,,,,,,,
68608,19.638137817382812,180.0,44.6284664362669,0.0003,-4.846535681188106,-0.027594036541995593,0.00017249584197998047,19.901599884033203,330,0.2,0.292578125,0.020740382,,,,,
69632,21.270423889160156,180.0,,,,,,,,,,,,,,,
70656,21.094003677368164,180.0,45.13757197260857,0.0003,-4.878829433023929,-0.0317230953485705,0.0,29.64145851135254,340,0.2,0.338818359375,0.02209858,,,,,
71680,21.714641571044922,180.0,,,,,,,,,,,,,,,
72704,20.33560562133789,180.0,44.22513566315174,0.0003,-4.882259050011635,-0.027333953391644173,0.00028699636459350586,21.847959518432617,350,0.2,0.297900390625,0.019774761,,,,,
73728,17.549457550048828,180.0,,,,,,,,,,,,,,,
74752,21.45524024963379,180.0,41.7516390144825,0.0003,-4.8954379796981815,-0.028565009267185814,0.0005263090133666992,27.894603729248047,360,0.2,0.318994140625,0.022532765,,,,,
75776,23.415376663208008,180.0,,,,,,,,,,,,,,,
76800,20.961402893066406,180.0,43.20296613574028,0.0003,-4.841093032062053,-0.02722849085694179,0.0,21.901762008666992,370,0.2,0.30185546875,0.018293332,,,,,
77824,21.869796752929688,180.0,,,,,,,,,,,,,,,
78848,26.172481536865234,180.0,47.142042285203935,0.0003,-4.871847884356976,-0.029667364027409347,1.7881393432617188e-07,22.319900512695312,380,0.2,0.303857421875,0.020112049,,,,,
79872,27.871116638183594,180.0,,,,,,,,,,,,,,,
80896,23.41442108154297,180.0,43.30189418196678,0.0003,-4.790613682568074,-0.0250161143776495,5.960464477539063e-08,18.78439712524414,390,0.2,0.28466796875,0.01829415,,,,,
81920,23.834182739257812,180.0,,,,,,,,,,,,,,,
81920,,,,,,,,,,,,,303,40,270,180.0,21.394228560000002
82944,21.983192443847656,180.0,48.70116026997566,0.0003,-4.793175406754017,-0.022679344757489162,-0.00040411949157714844,29.363710403442383,400,0.2,0.28662109375,0.019953541,,,,,
83968,24.089569091796875,180.0,,,,,,,,,,,,,,,
84992,24.421615600585938,180.0,48.18212127387524,0.0003,-4.731351748108864,-0.029251605369790924,0.0,29.77678871154785,410,0.2,0.31142578125,0.01975551,,,,,
86016,26.34844207763672,180.0,,,,,,,,,,,,,,,
87040,25.86346435546875,180.0,46.74056856930256,0.0003,-4.670940996706486,-0.023436499702074797,0.0,25.563207626342773,420,0.2,0.302490234375,0.019351568,,,,,
88064,23.13648223876953,180.0,,,,,,,,,,,,,,,
89088,25.00104331970215,180.0,46.85557191967964,0.0003,-4.640706734359265,-0.026690068356401753,-0.00037479400634765625,40.26615524291992,430,0.2,0.31484375,0.021008354,,,,,
90112,26.31320571899414,180.0,,,,,,,,,,,,,,,
91136,24.84244155883789,180.0,44.58093476295471,0.0003,-4.567721766233444,-0.023346386095363415,0.0,25.315715789794922,440,0.2,0.2916015625,0.01979528,,,,,
92160,26.6756534576416,180.0,,,,,,,,,,,,,,,
93184,27.760597229003906,180.0,41.89989750385284,0.0003,-4.5108374312520025,-0.023633583032642493,1.1920928955078125e-07,22.455368041992188,450,0.2,0.2908203125,0.019294417,,,,,
94208,28.747337341308594,180.0,,,,,,,,,,,,,,,
95232,30.469566345214844,180.0,38.524227967858316,0.0003,-4.461058667302131,-0.02321910749305971,0.00020563602447509766,22.885499954223633,460,0.2,0.286474609375,0.020045009,,,,,
96256,26.591964721679688,180.0,,,,,,,,,,,,,,,
97280,27.258804321289062,180.0,48.631433540582655,0.0003,-4.443029916286468,-0.02428453272150364,-0.0003666877746582031,23.626523971557617,470,0.2,0.26806640625,0.019461734,,,,,
98304,31.189311981201172,180.0,,,,,,,,,,,,,,,
99328,30.624847412109375,180.0,44.40397841632366,0.0003,-4.370588366687298,-0.02459948147588875,6.079673767089844e-06,21.503154754638672,480,0.2,0.273779296875,0.017155692,,,,,
100352,30.68453598022461,180.0,,,,,,,,,,,,,,,
101376,28.922502517700195,180.0,41.27781045734882,0.0003,-4.332138301432133,-0.027762650835938985,0.0001035928726196289,23.03740882873535,490,0.2,0.3140625,0.021514965,,,,,
102400,33.83330535888672,180.0,,,,,,,,,,,,,,,
102400,,,,,,,,,,,,,301,50,339,180.0,27.84723019
103424,29.686384201049805,180.0,43.88591192066669,0.0003,-4.336467809975147,-0.023309073690325022,0.0,18.591751098632812,500,0.2,0.24619140625,0.019941414,,,,,
104448,27.506643295288086,180.0,,,,,,,,,,,,,,,
105472,30.14696502685547,180.0,44.45946384370327,0.0003,-4.221437829732895,-0.01898677938588662,0.00016456842422485352,21.69461441040039,510,0.2,0.262255859375,0.016872263,,,,,
106496,35.10503387451172,180.0,,,,,,,,,,,,,,,
107520,34.51137161254883,180.0,44.31146800220013,0.0003,-4.209688618779182,-0.021256486738275272,-7.605552673339844e-05,19.088642120361328,520,0.2,0.23125,0.018454764,,,,,
108544,36.50688171386719,180.0,,,,,,,,,,,,,,,
109568,34.77700424194336,180.0,44.50860794186592,0.0003,-4.153861540555954,-0.02247131905896822,0.0,20.843412399291992,530,0.2,0.25556640625,0.017204024,,,,,
110592,38.15011978149414,180.0,,,,,,,,,,,,,,,
111616,34.52496337890625,180.0,47.99226357936859,0.0003,-4.11970519721508,-0.02100001239014091,-0.0004324913024902344,29.900569915771484,540,0.2,0.21640625,0.015871711,,,,,
112640,34.12486267089844,180.0,,,,,,,,,,,,,,,
113664,38.442230224609375,180.0,41.41724880039692,0.0003,-4.106697125732898,-0.019377727976825555,1.1920928955078125e-07,30.432283401489258,550,0.2,0.23505859375,0.018239874,,,,,
114688,36.793148040771484,180.0,,,,,,,,,,,,,,,
115712,38.41849136352539,180.0,48.101294255256654,0.0003,-4.094851726293564,-0.02390301203413401,0.0,17.185945510864258,560,0.2,0.29267578125,0.019166073,,,,,
116736,40.375545501708984,180.0,,,,,,,,,,,,,,,
117760,38.62744140625,180.0,49.990841299295425,0.0003,-4.056589949131012,-0.02193966776976595,5.960464477539063e-08,28.87449836730957,570,0.2,0.257861328125,0.018808786,,,,,
118784,41.375762939453125,180.0,,,,,,,,,,,,,,,
119808,38.5020866394043,180.0,53.94595982432365,0.0003,-4.035993792116642,-0.017043776986247393,0.0,20.847326278686523,580,0.2,0.21162109375,0.01778702,,,,,
120832,41.62044906616211,180.0,,,,,,,,,,,,,,,
121856,46.105255126953125,180.0,51.85945940613747,0.0003,-3.9832561038434506,-0.020332054955360945,0.0,25.111419677734375,590,0.2,0.22900390625,0.018759865,,,,,
122880,39.979923248291016,180.0,,,,,,,,,,,,,,,
122880,,,,,,,,,,,,,301,60,407,180.0,37.77757711
123904,42.35639572143555,180.0,44.33010410070419,0.0003,-3.991556128114462,-0.01979933125257958,1.7881393432617188e-07,9.9884033203125,600,0.2,0.256787109375,0.016385432,,,,,
124928,42.461402893066406,180.0,,,,,,,,,,,,,,,
125952,45.79909133911133,180.0,47.69899002611637,0.0003,-3.977499700337648,-0.02449553141486831,5.960464477539063e-08,34.546058654785156,610,0.2,0.25322265625,0.016968995,,,,,
126976,43.13125228881836,180.0,,,,,,,,,,,,,,,
128000,45.17158889770508,180.0,45.382019984722135,0.0003,-3.9538403332233427,-0.023023730859858916,5.960464477539063e-08,15.328230857849121,620,0.2,0.25029296875,0.015903931,,,,,
129024,45.775081634521484,180.0,,,,,,,,,,,,,,,
130048,42.31898498535156,180.0,47.45402867794037,0.0003,-3.9360751807689667,-0.022550695664540397,5.960464477539063e-08,28.785823822021484,630,0.2,0.239599609375,0.017588645,,,,,
131072,42.33564758300781,180.0,,,,,,,,,,,,,,,
132096,46.38368225097656,180.0,44.04460597038269,0.0003,-3.8865326538681986,-0.021488097132532857,0.0,28.70680046081543,640,0.2,0.27138671875,0.016596854,,,,,
133120,49.388084411621094,180.0,,,,,,,,,,,,,,,
134144,47.31666564941406,180.0,50.599759393930434,0.0003,-3.8434138141572474,-0.015028179742512294,0.0,26.96010971069336,650,0.2,0.17822265625,0.015660683,,,,,
135168,42.74755859375,180.0,,,,,,,,,,,,,,,
136192,52.496337890625,180.0,46.9718702763319,0.0003,-3.834970960021019,-0.023063792074390223,0.0,15.030780792236328,660,0.2,0.247216796875,0.01911613,,,,,
137216,45.27143859863281,180.0,,,,,,,,,,,,,,,
138240,47.14985275268555,180.0,48.726236724853514,0.0003,-3.8219216845929624,-0.016181286417122465,5.960464477539063e-08,18.74411964416504,670,0.2,0.193359375,0.015693422,,,,,
139264,45.91405487060547,180.0,,,,,,,,,,,,,,,
140288,50.87571716308594,180.0,49.522458812594415,0.0003,-3.763665396720171,-0.01621282979394891,5.960464477539063e-08,36.3241081237793,680,0.2,0.219384765625,0.01869002,,,,,
141312,52.245582580566406,180.0,,,,,,,,,,,,,,,
142336,49.069000244140625,180.0,50.327463519573215,0.0003,-3.7691032759845258,-0.019925875721673945,0.00023257732391357422,26.756811141967773,690,0.2,0.227197265625,0.018931082,,,,,
143360,50.398048400878906,180.0,,,,,,,,,,,,,,,
143360,,,,,,,,,,,,,301,70,475,180.0,47.618173639999995
144384,53.662147521972656,180.0,48.53300378918648,0.0003,-3.75507542565465,-0.018445076709031127,0.0005056858062744141,18.458511352539062,700,0.2,0.225439453125,0.018546991,,,,,
145408,48.46709442138672,180.0,,,,,,,,,,,,,,,
146432,47.66240692138672,180.0,48.81580722928047,0.0003,-3.683930976688862,-0.017810980007925536,0.0,21.00871467590332,710,0.2,0.196240234375,0.013880506,,,,,
147456,49.660133361816406,180.0,,,,,,,,,,,,,,,
148480,52.77943420410156,180.0,46.36030721068382,0.0003,-3.6337212316691874,-0.01825303934747353,0.0,21.06106948852539,720,0.2,0.218115234375,0.01598074,,,,,
149504,53.17009735107422,180.0,,,,,,,,,,,,,,,
150528,52.21861267089844,180.0,42.6792547762394,0.0003,-3.604126428812742,-0.01630324115685653,0.0,17.479145050048828,730,0.2,0.202294921875,0.015784588,,,,,
151552,53.57561111450195,180.0,,,,,,,,,,,,,,,
152576,54.18446350097656,180.0,44.09668623208999,0.0003,-3.5606156043708324,-0.016241253352200148,0.0,22.741567611694336,740,0.2,0.18994140625,0.0154964905,,,,,
153600,56.96722412109375,180.0,,,,,,,,,,,,,,,
154624,57.15750503540039,180.0,49.70552688241005,0.0003,-3.569544407725334,-0.016539841177291237,0.0,31.984542846679688,750,0.2,0.17197265625,0.016110593,,,,,
155648,51.143882751464844,180.0,,,,,,,,,,,,,,,
156672,54.45308303833008,180.0,42.69595980644226,0.0003,-3.5586812146008016,-0.01846688383666333,0.0,25.860660552978516,760,0.2,0.22353515625,0.015682712,,,,,
157696,54.89052200317383,180.0,,,,,,,,,,,,,,,
158720,54.95630645751953,180.0,42.05718867778778,0.0003,-3.5317834071815013,-0.013188952625205275,-2.384185791015625e-07,28.5814208984375,770,0.2,0.174755859375,0.016671421,,,,,
159744,57.14433288574219,180.0,,,,,,,,,,,,,,,
160768,56.128318786621094,180.0,44.42079535126686,0.0003,-3.5450585894286633,-0.01603931979916524,0.0,27.12346649169922,780,0.2,0.193505859375,0.01748125,,,,,
161792,60.56083679199219,180.0,,,,,,,,,,,,,,,
162816,59.854888916015625,180.0,50.2709557980299,0.0003,-3.582683614641428,-0.01918563824001467,-5.364418029785156e-06,17.051055908203125,790,0.2,0.23076171875,0.01761761,,,,,
163840,60.06239318847656,180.0,,,,,,,,,,,,,,,
163840,,,,,,,,,,,,,294,80,556,180.0,54.37506895999999
164864,57.70387649536133,180.0,55.92265798449516,0.0003,-3.5497602589428423,-0.015307051576382947,5.960464477539063e-08,23.3999080657959,800,0.2,0.2001953125,0.018468747,,,,,
165888,56.57292938232422,180.0,,,,,,,,,,,,,,,
166912,55.50231170654297,180.0,44.52098450660706,0.0003,-3.5801069594919683,-0.017829030999564566,0.0,17.80535125732422,810,0.2,0.21669921875,0.017186582,,,,,
167936,63.77271270751953,180.0,,,,,,,,,,,,,,,
168960,61.15016174316406,180.0,49.86593906283379,0.0003,-3.542969375103712,-0.019326542553608307,0.0,22.109012603759766,820,0.2,0.227197265625,0.018312102,,,,,
169984,57.53947448730469,180.0,,,,,,,,,,,,,,,
171008,61.725502014160156,180.0,53.69346400499344,0.0003,-3.4757464565336704,-0.01590240278019337,0.0,20.486682891845703,830,0.2,0.217138671875,0.0187665,,,,,
172032,62.7940788269043,180.0,,,,,,,,,,,,,,,
173056,64.34727478027344,180.0,52.26675248742104,0.0003,-3.494960309565067,-0.017011085743433796,5.960464477539063e-08,33.900325775146484,840,0.2,0.216357421875,0.01580435,,,,,
174080,58.286338806152344,180.0,,,,,,,,,,,,,,,
175104,63.696044921875,180.0,48.67906142473221,0.0003,-3.4507970295846464,-0.019060958894260693,0.0,17.632646560668945,850,0.2,0.22041015625,0.018310182,,,,,
176128,63.53958511352539,180.0,,,,,,,,,,,,,,,
177152,64.11173248291016,180.0,46.47657835483551,0.0003,-3.417289674282074,-0.01277886730094906,5.960464477539063e-08,24.212331771850586,860,0.2,0.147900390625,0.012695659,,,,,
178176,62.008453369140625,180.0,,,,,,,,,,,,,,,
179200,59.844520568847656,180.0,49.656857299804685,0.0003,-3.4265716060996056,-0.013837207543838303,5.960464477539063e-08,25.20178985595703,870,0.2,0.17734375,0.01217599,,,,,
