eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/entropy_loss,train/clip_range,train/explained_variance,train/loss,train/n_updates,train/clip_fraction,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps
14.40743637084961,21504,180.0,0.023231313,-0.0362526557786623,39.26420044004917,0.0003,-5.620697571337223,0.2,0.0,13.949332237243652,100,0.347412109375,,,,,
17.4119815826416,22528,180.0,,,,,,,,,,,,,,,
14.292964935302734,23552,180.0,0.025624253,-0.03844232821866171,44.735093063116075,0.0003,-5.605931025743485,0.2,0.0,18.291658401489258,110,0.35263671875,,,,,
14.812755584716797,24576,180.0,,,,,,,,,,,,,,,
16.86793327331543,25600,180.0,0.022008296,-0.0333440182483173,42.95592523813248,0.0003,-5.557703624665737,0.2,5.960464477539063e-08,13.239927291870117,120,0.355322265625,,,,,
16.534442901611328,26624,180.0,,,,,,,,,,,,,,,
15.54306411743164,27648,180.0,0.020168895,-0.032730639388319105,37.99804582893849,0.0003,-5.530188804864883,0.2,0.0,10.50976848602295,130,0.326220703125,,,,,
15.418889045715332,28672,180.0,,,,,,,,,,,,,,,
16.647476196289062,29696,180.0,0.020814124,-0.03391951103403699,44.78433853983879,0.0003,-5.491954872012139,0.2,0.0,16.753028869628906,140,0.31767578125,,,,,
14.99290657043457,30720,180.0,,,,,,,,,,,,,,,
15.213929176330566,31744,180.0,0.02325835,-0.03885120402846951,36.82746846675873,0.0003,-5.456143386662006,0.2,0.0,12.161182403564453,150,0.35908203125,,,,,
14.16818904876709,32768,180.0,,,,,,,,,,,,,,,
16.61577033996582,33792,180.0,0.021593686,-0.03514910047524609,33.495392593741414,0.0003,-5.428009793162346,0.2,0.0,15.416556358337402,160,0.3693359375,,,,,
15.611404418945312,34816,180.0,,,,,,,,,,,,,,,
18.032812118530273,35840,180.0,0.01988012,-0.03244902074657148,47.563737446069716,0.0003,-5.366452956199646,0.2,0.0,32.7828483581543,170,0.342529296875,,,,,
17.30750846862793,36864,180.0,,,,,,,,,,,,,,,
17.242969512939453,37888,180.0,0.022779824,-0.03713488490320742,37.59787908196449,0.0003,-5.290964405238628,0.2,0.0,15.68940544128418,180,0.388525390625,,,,,
18.246049880981445,38912,180.0,,,,,,,,,,,,,,,
17.93536376953125,39936,180.0,0.021091573,-0.03200470399606274,40.56725687980652,0.0003,-5.273058107495308,0.2,1.1920928955078125e-07,26.788164138793945,190,0.32060546875,,,,,
16.529556274414062,40960,180.0,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,134,20,180.0,16.263873349999997,305
17.304121017456055,41984,180.0,0.021882458,-0.03326211073726881,42.286984911561014,0.0003,-5.212807799875736,0.2,0.0,16.279682159423828,200,0.346533203125,,,,,
18.383346557617188,43008,180.0,,,,,,,,,,,,,,,
19.914295196533203,44032,180.0,0.02096996,-0.03310209113551536,39.601465472579,0.0003,-5.179469753801823,0.2,0.0,22.298259735107422,210,0.3359375,,,,,
18.385814666748047,45056,180.0,,,,,,,,,,,,,,,
16.888561248779297,46080,180.0,0.022930697,-0.035500687186140564,49.99385516047478,0.0003,-5.159711183607579,0.2,-1.1920928955078125e-07,26.339269638061523,220,0.34599609375,,,,,
17.22334098815918,47104,180.0,,,,,,,,,,,,,,,
18.613792419433594,48128,180.0,0.020591456,-0.03137675568141276,40.80331666767597,0.0003,-5.096120946109295,0.2,1.1920928955078125e-07,34.74981689453125,230,0.3302734375,,,,,
20.11543846130371,49152,180.0,,,,,,,,,,,,,,,
21.506458282470703,50176,180.0,0.020869834,-0.03003440182801569,40.76293630003929,0.0003,-5.03752053976059,0.2,0.0,19.614181518554688,240,0.32451171875,,,,,
19.219100952148438,51200,180.0,,,,,,,,,,,,,,,
20.346027374267578,52224,180.0,0.021248378,-0.027120086949435063,38.75703863501549,0.0003,-4.944104142487049,0.2,-1.1920928955078125e-07,24.013427734375,250,0.31884765625,,,,,
21.78931999206543,53248,180.0,,,,,,,,,,,,,,,
22.722702026367188,54272,180.0,0.019288663,-0.027804970246506855,44.82885936498642,0.0003,-4.928869564831257,0.2,0.0,26.08843994140625,260,0.2904296875,,,,,
20.86792755126953,55296,180.0,,,,,,,,,,,,,,,
20.442626953125,56320,180.0,0.021578213,-0.029932936950353907,49.421884161233905,0.0003,-4.855735346674919,0.2,0.0,27.722116470336914,270,0.315478515625,,,,,
20.54560661315918,57344,180.0,,,,,,,,,,,,,,,
20.69719696044922,58368,180.0,0.018834112,-0.02493872707855189,39.06141891777516,0.0003,-4.8001398772001265,0.2,1.1920928955078125e-07,16.476247787475586,280,0.26904296875,,,,,
24.12706756591797,59392,180.0,,,,,,,,,,,,,,,
24.84020233154297,60416,180.0,0.020360392,-0.0287870919200941,38.87769336104393,0.0003,-4.8059060961008075,0.2,0.0,22.17954444885254,290,0.332861328125,,,,,
21.998477935791016,61440,180.0,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,205,30,180.0,20.894644990000003,299
23.04010772705078,62464,180.0,0.019780306,-0.0249039595015347,40.18396970629692,0.0003,-4.693834243714809,0.2,0.0,26.006649017333984,300,0.311474609375,,,,,
27.25353240966797,63488,180.0,,,,,,,,,,,,,,,
27.782155990600586,64512,180.0,0.016524244,-0.02417589288961608,35.01794640123844,0.0003,-4.619543187320232,0.2,-1.1920928955078125e-07,19.69310188293457,310,0.264306640625,,,,,
25.211267471313477,65536,180.0,,,,,,,,,,,,,,,
26.689922332763672,66560,180.0,0.020727236,-0.0294270701611822,44.32471907734871,0.0003,-4.483216114342213,0.2,0.0,24.709997177124023,320,0.307080078125,,,,,
31.00041389465332,67584,180.0,,,,,,,,,,,,,,,
29.49563217163086,68608,180.0,0.018139355,-0.025116435627569444,34.47200895547867,0.0003,-4.43530156314373,0.2,1.1920928955078125e-07,18.867027282714844,330,0.26669921875,,,,,
30.613384246826172,69632,180.0,,,,,,,,,,,,,,,
31.75101089477539,70656,180.0,0.017310683,-0.023559534443484152,37.761026692390445,0.0003,-4.375600136816502,0.2,0.0,13.866674423217773,340,0.25283203125,,,,,
27.708660125732422,71680,180.0,,,,,,,,,,,,,,,
33.5317497253418,72704,180.0,0.018280042,-0.024041026446502654,37.939197164773944,0.0003,-4.294164080917835,0.2,1.1920928955078125e-07,11.617071151733398,350,0.283056640625,,,,,
32.16816329956055,73728,180.0,,,,,,,,,,,,,,,
33.92557907104492,74752,180.0,0.017289832,-0.023005007923347875,37.6947678565979,0.0003,-4.217415426671505,0.2,0.0,23.3315486907959,360,0.223095703125,,,,,
34.1018180847168,75776,180.0,,,,,,,,,,,,,,,
30.297954559326172,76800,180.0,0.018069953,-0.026632035068178083,37.05916400551796,0.0003,-4.230043911933899,0.2,0.0,17.678024291992188,370,0.26279296875,,,,,
29.533905029296875,77824,180.0,,,,,,,,,,,,,,,
33.53458023071289,78848,180.0,0.016921703,-0.023789049658807924,40.92784598469734,0.0003,-4.267449703812599,0.2,0.0,18.497072219848633,380,0.239599609375,,,,,
31.06193733215332,79872,180.0,,,,,,,,,,,,,,,
35.86251449584961,80896,180.0,0.01775004,-0.024819486781780142,46.46767451167106,0.0003,-4.235675796866417,0.2,-1.1920928955078125e-07,17.65460968017578,390,0.268701171875,,,,,
37.76803207397461,81920,180.0,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,276,40,180.0,30.09161556,295
32.59221267700195,82944,180.0,0.017573912,-0.024350109772058204,45.62335568666458,0.0003,-4.149209059774876,0.2,0.0,26.55152130126953,400,0.265283203125,,,,,
35.6241455078125,83968,180.0,,,,,,,,,,,,,,,
36.07933044433594,84992,180.0,0.01858738,-0.019626292717293835,46.35276227593422,0.0003,-4.075226691365242,0.2,0.0,25.652746200561523,410,0.226953125,,,,,
34.446746826171875,86016,180.0,,,,,,,,,,,,,,,
35.01990509033203,87040,180.0,0.01653518,-0.023248845789930785,39.80950595736503,0.0003,-4.027271820604801,0.2,0.0,26.47191619873047,420,0.262109375,,,,,
37.80682373046875,88064,180.0,,,,,,,,,,,,,,,
39.6634521484375,89088,180.0,0.018091053,-0.02116538046830101,43.653742778301236,0.0003,-4.038269865512848,0.2,-1.1920928955078125e-07,19.18842315673828,430,0.23828125,,,,,
38.45690155029297,90112,180.0,,,,,,,,,,,,,,,
40.70893859863281,91136,180.0,0.018727913,-0.02112764358316781,40.43837755322456,0.0003,-3.98546549975872,0.2,0.0,25.699968338012695,440,0.246484375,,,,,
46.30799865722656,92160,180.0,,,,,,,,,,,,,,,
46.180633544921875,93184,180.0,0.016183924,-0.020425508967309724,51.4429435133934,0.0003,-3.9254438363015653,0.2,0.0,31.547330856323242,450,0.2330078125,,,,,
43.02455520629883,94208,180.0,,,,,,,,,,,,,,,
43.4193229675293,95232,180.0,0.014708326,-0.016817330617050173,55.48679770231247,0.0003,-3.8654211074113847,0.2,0.0,42.58720397949219,460,0.21328125,,,,,
44.44062042236328,96256,180.0,,,,,,,,,,,,,,,
48.93352127075195,97280,180.0,0.018995542,-0.020141750969924033,35.35975178778172,0.0003,-3.809512486308813,0.2,0.0,17.508623123168945,470,0.237548828125,,,,,
49.361976623535156,98304,180.0,,,,,,,,,,,,,,,
50.807613372802734,99328,180.0,0.018238528,-0.016935374558670446,43.302135694026944,0.0003,-3.788885600119829,0.2,0.0,26.99909019470215,480,0.199951171875,,,,,
47.276912689208984,100352,180.0,,,,,,,,,,,,,,,
49.147605895996094,101376,180.0,0.014175839,-0.017362589880940506,46.61932825446129,0.0003,-3.7627665981650353,0.2,-1.1920928955078125e-07,23.669647216796875,490,0.20419921875,,,,,
51.52792739868164,102400,180.0,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,346,50,180.0,42.53560378000001,295
49.13517761230469,103424,180.0,0.016779156,-0.020843921168125234,45.96603657007218,0.0003,-3.8152930684387685,0.2,0.0,25.62964630126953,500,0.228173828125,,,,,
49.38753890991211,104448,180.0,,,,,,,,,,,,,,,
48.750091552734375,105472,180.0,0.017334027,-0.019997905011405238,40.99608005881309,0.0003,-3.7099645487964152,0.2,0.0,18.893754959106445,510,0.215576171875,,,,,
51.3527717590332,106496,180.0,,,,,,,,,,,,,,,
46.7507438659668,107520,180.0,0.014522914,-0.020362262139678934,38.4292930662632,0.0003,-3.609775374084711,0.2,1.1920928955078125e-07,13.498146057128906,520,0.213916015625,,,,,
53.26161575317383,108544,180.0,,,,,,,,,,,,,,,
46.26664733886719,109568,180.0,0.017369892,-0.019183201222040223,48.77969215512276,0.0003,-3.640286107361317,0.2,0.0,22.027345657348633,530,0.184423828125,,,,,
53.12590026855469,110592,180.0,,,,,,,,,,,,,,,
54.761940002441406,111616,180.0,0.01802022,-0.02073162291562767,51.41094715595246,0.0003,-3.622802435606718,0.2,-1.1920928955078125e-07,13.790380477905273,540,0.21220703125,,,,,
54.72534942626953,112640,180.0,,,,,,,,,,,,,,,
56.740760803222656,113664,180.0,0.01610064,-0.015817420587700325,38.888626569509505,0.0003,-3.4860259778797626,0.2,-1.1920928955078125e-07,15.66082763671875,550,0.194970703125,,,,,
55.09032440185547,114688,180.0,,,,,,,,,,,,,,,
52.16356658935547,115712,180.0,0.014964264,-0.01836892076389631,40.49735542535782,0.0003,-3.4970158994197846,0.2,0.0,24.341550827026367,560,0.20673828125,,,,,
52.465843200683594,116736,180.0,,,,,,,,,,,,,,,
53.292755126953125,117760,180.0,0.017051412,-0.014816062372119632,43.11732976436615,0.0003,-3.5228475600481035,0.2,1.7881393432617188e-07,31.111331939697266,570,0.191162109375,,,,,
56.73969650268555,118784,180.0,,,,,,,,,,,,,,,
56.922813415527344,119808,180.0,0.012634219,-0.01628651214123238,48.48717141151428,0.0003,-3.5884149387478828,0.2,0.0,36.9028205871582,580,0.165185546875,,,,,
52.032466888427734,120832,180.0,,,,,,,,,,,,,,,
56.04503631591797,121856,180.0,0.014011124,-0.017462657476426103,45.74173341393471,0.0003,-3.58051812723279,0.2,0.0,27.99119758605957,590,0.196337890625,,,,,
53.008697509765625,122880,180.0,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,417,60,180.0,52.863724160000004,294
56.57794189453125,123904,180.0,0.016678512,-0.018652517021109816,43.06626292467117,0.0003,-3.5252306617796423,0.2,1.7881393432617188e-07,28.67424964904785,600,0.21845703125,,,,,
58.32763671875,124928,180.0,,,,,,,,,,,,,,,
58.17202377319336,125952,180.0,0.015268369,-0.017629046249203383,52.44735693335533,0.0003,-3.5500198662281037,0.2,-1.1920928955078125e-07,22.936267852783203,610,0.184716796875,,,,,
59.31047058105469,126976,180.0,,,,,,,,,,,,,,,
56.16423797607422,128000,180.0,0.015331745,-0.01701874408463482,45.88995931744576,0.0003,-3.570693672448397,0.2,5.960464477539063e-08,21.634029388427734,620,0.19384765625,,,,,
56.85442352294922,129024,180.0,,,,,,,,,,,,,,,
60.38319778442383,130048,180.0,0.016280336,-0.017030190768127795,47.207354879379274,0.0003,-3.5424086965620516,0.2,0.0,27.961097717285156,630,0.18369140625,,,,,
57.06706237792969,131072,180.0,,,,,,,,,,,,,,,
61.531150817871094,132096,180.0,0.017794289,-0.015593692089896648,56.9842692732811,0.0003,-3.604352194070816,0.2,0.0,15.214723587036133,640,0.20810546875,,,,,
57.621612548828125,133120,180.0,,,,,,,,,,,,,,,
60.034942626953125,134144,180.0,0.012371393,-0.012372049925033934,45.636764883995056,0.0003,-3.5492708191275595,0.2,0.0,17.969547271728516,650,0.157861328125,,,,,
59.030242919921875,135168,180.0,,,,,,,,,,,,,,,
66.16727447509766,136192,180.0,0.01646324,-0.0158158128913783,51.760890221595766,0.0003,-3.5515703834593295,0.2,0.0,27.15059471130371,660,0.18818359375,,,,,
58.11621856689453,137216,180.0,,,,,,,,,,,,,,,
63.34260559082031,138240,180.0,0.019910993,-0.0173758073564386,49.97045889496803,0.0003,-3.552829733490944,0.2,0.0,26.681373596191406,670,0.21884765625,,,,,
62.61143493652344,139264,180.0,,,,,,,,,,,,,,,
63.46752166748047,140288,180.0,0.018242579,-0.02067475638759788,51.83435856103897,0.0003,-3.542011860013008,0.2,0.0,19.929763793945312,680,0.243603515625,,,,,
62.02512741088867,141312,180.0,,,,,,,,,,,,,,,
63.44793701171875,142336,180.0,0.015344917,-0.014026869856752455,46.09601570963859,0.0003,-3.5449815936386586,0.2,0.0,14.333272933959961,690,0.17734375,,,,,
66.9716796875,143360,180.0,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,489,70,180.0,59.54404784000001,292
64.5384521484375,144384,180.0,0.014488224,-0.01641192795796087,51.687795132398605,0.0003,-3.5753311634063722,0.2,0.0,29.261276245117188,700,0.203173828125,,,,,
64.14384460449219,145408,180.0,,,,,,,,,,,,,,,
67.65299987792969,146432,180.0,0.015630322,-0.01573473446042044,52.1186404466629,0.0003,-3.551274584978819,0.2,0.0,33.07963943481445,710,0.208984375,,,,,
67.70704650878906,147456,180.0,,,,,,,,,,,,,,,
62.503299713134766,148480,180.0,0.015978334,-0.015354980321717449,49.95722920894623,0.0003,-3.583205326646566,0.2,0.0,28.822145462036133,720,0.187353515625,,,,,
65.58642578125,149504,180.0,,,,,,,,,,,,,,,
67.86396026611328,150528,180.0,0.01621512,-0.014171891460136976,50.94117496609688,0.0003,-3.5629350043833257,0.2,5.960464477539063e-08,23.008298873901367,730,0.205615234375,,,,,
64.30880737304688,151552,180.0,,,,,,,,,,,,,,,
64.80583190917969,152576,180.0,0.0153549425,-0.015370237636670937,52.82840512990951,0.0003,-3.543763805180788,0.2,0.0,29.025375366210938,740,0.19091796875,,,,,
67.23983764648438,153600,180.0,,,,,,,,,,,,,,,
69.88009643554688,154624,180.0,0.01806036,-0.019289374144864268,50.36857131123543,0.0003,-3.517616745084524,0.2,-1.1920928955078125e-07,22.910249710083008,750,0.239697265625,,,,,
66.95589447021484,155648,180.0,,,,,,,,,,,,,,,
66.11577606201172,156672,180.0,0.0157983,-0.014194541274628136,49.205678498744966,0.0003,-3.508615369349718,0.2,-1.1920928955078125e-07,28.305360794067383,760,0.195458984375,,,,,
65.56761169433594,157696,180.0,,,,,,,,,,,,,,,
67.46087646484375,158720,180.0,0.014412941,-0.013428301300154998,54.398964029550555,0.0003,-3.4978872619569303,0.2,0.0,40.493499755859375,770,0.18720703125,,,,,
68.12133026123047,159744,180.0,,,,,,,,,,,,,,,
68.08157348632812,160768,180.0,0.011853714,-0.01156087322087842,49.173953402042386,0.0003,-3.4894849434494972,0.2,0.0,19.678627014160156,780,0.15869140625,,,,,
69.9077377319336,161792,180.0,,,,,,,,,,,,,,,
69.00592041015625,162816,180.0,0.016009836,-0.013848147759563289,46.934190303087234,0.0003,-3.4886909261345864,0.2,5.960464477539063e-08,23.52314567565918,790,0.18681640625,,,,,
67.97282409667969,163840,180.0,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,558,80,180.0,67.45609831,293
66.57199096679688,164864,180.0,0.017037366,-0.016660597960435553,50.29389216899872,0.0003,-3.505159793049097,0.2,0.0,40.79622268676758,800,0.18427734375,,,,,
71.11531066894531,165888,180.0,,,,,,,,,,,,,,,
71.9107666015625,166912,180.0,0.016395941,-0.01416455794533249,45.779090666770934,0.0003,-3.511466854065657,0.2,0.0,15.225079536437988,810,0.16953125,,,,,
69.24728393554688,167936,180.0,,,,,,,,,,,,,,,
69.6304931640625,168960,180.0,0.018062761,-0.014602226883289405,51.301908147335055,0.0003,-3.489248365163803,0.2,0.0,23.823625564575195,820,0.2203125,,,,,
70.20643615722656,169984,180.0,,,,,,,,,,,,,,,
69.48738861083984,171008,180.0,0.013944742,-0.010862440087657887,51.629019784927365,0.0003,-3.461766703426838,0.2,5.960464477539063e-08,35.582462310791016,830,0.146630859375,,,,,
71.21699523925781,172032,180.0,,,,,,,,,,,,,,,
69.55610656738281,173056,180.0,0.01448079,-0.01253009141801158,46.0691483527422,0.0003,-3.459265597909689,0.2,0.0,27.49211883544922,840,0.192138671875,,,,,
72.90243530273438,174080,180.0,,,,,,,,,,,,,,,
70.06741333007812,175104,180.0,0.01636009,-0.012928731623105705,51.19718790650368,0.0003,-3.423322734981775,0.2,0.0,28.183691024780273,850,0.1765625,,,,,
67.34227752685547,176128,180.0,,,,,,,,,,,,,,,
68.82565307617188,177152,180.0,0.016792241,-0.012439463811460882,42.761047053337094,0.0003,-3.4019407868385314,0.2,0.0,24.64716148376465,860,0.166796875,,,,,
67.05036926269531,178176,180.0,,,,,,,,,,,,,,,
70.40423583984375,179200,180.0,0.014316658,-0.013303036991419503,47.016833293437955,0.0003,-3.3852769792079926,0.2,0.0,26.6790828704834,870,0.17685546875,,,,,
67.93997192382812,180224,180.0,,,,,,,,,,,,,,,
70.84973907470703,181248,180.0,0.015932573,-0.01301599991711555,48.581651932001115,0.0003,-3.3705227948725223,0.2,0.0,22.183671951293945,880,0.18935546875,,,,,
72.05050659179688,182272,180.0,,,,,,,,,,,,,,,
68.72361755371094,183296,180.0,0.017598689,-0.0171087756898487,48.68876356482506,0.0003,-3.3745122708380224,0.2,0.0,31.82844352722168,890,0.242822265625,,,,,
70.2676773071289,184320,180.0,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,624,90,180.0,70.96690776,295
68.51615905761719,185344,180.0,0.018678702,-0.012361927701567766,50.26484575867653,0.0003,-3.418400717526674,0.2,5.960464477539063e-08,20.775577545166016,900,0.177783203125,,,,,
73.38357543945312,186368,180.0,,,,,,,,,,,,,,,
71.38736724853516,187392,180.0,0.014963148,-0.015181810225476511,49.10631474852562,0.0003,-3.431313828378916,0.2,0.0,21.5990047454834,910,0.181591796875,,,,,
73.07830047607422,188416,180.0,,,,,,,,,,,,,,,
71.06521606445312,189440,180.0,0.011977957,-0.011402707935485524,45.43214442431927,0.0003,-3.4232137531042097,0.2,0.0,25.666431427001953,920,0.13935546875,,,,,
71.42589569091797,190464,180.0,,,,,,,,,,,,,,,
70.54716491699219,191488,180.0,0.015570763,-0.012466967913496774,51.79508605003357,0.0003,-3.448305402696133,0.2,0.0,23.22129249572754,930,0.159716796875,,,,,
67.66053771972656,192512,180.0,,,,,,,,,,,,,,,
72.31829833984375,193536,180.0,0.0117785605,-0.012949173765082377,43.94849358797073,0.0003,-3.447103837132454,0.2,0.0,27.010643005371094,940,0.168798828125,,,,,
69.46704864501953,194560,180.0,,,,,,,,,,,,,,,
70.7328109741211,195584,180.0,0.016027484,-0.01503204509790521,48.67706127762794,0.0003,-3.440183647722006,0.2,5.960464477539063e-08,29.49177360534668,950,0.19404296875,,,,,
73.50465393066406,196608,180.0,,,,,,,,,,,,,,,
70.88380432128906,197632,180.0,0.015130762,-0.017894960739067756,51.91225753426552,0.0003,-3.4331655479967593,0.2,5.960464477539063e-08,31.84088897705078,960,0.21806640625,,,,,
71.21244049072266,198656,180.0,,,,,,,,,,,,,,,
74.99967956542969,199680,180.0,0.014514604,-0.010427670483477414,58.63424018919468,0.0003,-3.4367702163755895,0.2,0.0,27.048669815063477,970,0.173681640625,,,,,
70.45115661621094,200704,180.0,,,,,,,,,,,,,,,
79.94319915771484,201728,180.0,0.013805209,-0.007879780037910677,54.36838666200638,0.0003,-3.415506335347891,0.2,-1.1920928955078125e-07,29.252744674682617,980,0.129150390625,,,,,
73.59721374511719,202752,180.0,,,,,,,,,,,,,,,
71.70266723632812,203776,180.0,0.017497096,-0.012789495394099504,51.7148340344429,0.0003,-3.390508697926998,0.2,-1.1920928955078125e-07,17.152231216430664,990,0.177685546875,,,,,
73.29334259033203,204800,180.0,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,693,100,180.0,71.90527146000001,295
73.52002716064453,205824,180.0,0.0152358245,-0.014181339980859775,49.372029238939284,0.0003,-3.4232003569602965,0.2,0.0,33.14836502075195,1000,0.19765625,,,,,
79.10162353515625,206848,180.0,,,,,,,,,,,,,,,
74.09142303466797,207872,180.0,0.01557149,-0.014409399696160109,60.033925050497054,0.0003,-3.46355155184865,0.2,0.0,37.267879486083984,1010,0.18271484375,,,,,
72.032958984375,208896,180.0,,,,,,,,,,,,,,,
71.30056762695312,209920,180.0,0.015623758,-0.015319029017700814,60.76351242661476,0.0003,-3.4852865166962146,0.2,0.0,26.531518936157227,1020,0.211376953125,,,,,
72.74128723144531,210944,180.0,,,,,,,,,,,,,,,
75.36949157714844,211968,180.0,0.0154139465,-0.01070061304490082,61.75074899196625,0.0003,-3.468428749591112,0.2,-1.1920928955078125e-07,36.43197250366211,1030,0.16455078125,,,,,
76.61270904541016,212992,180.0,,,,,,,,,,,,,,,
73.85327911376953,214016,180.0,0.01443241,-0.010954282816965134,49.82843144536018,0.0003,-3.4451186314225195,0.2,0.0,18.0283203125,1040,0.165087890625,,,,,
75.07156372070312,215040,180.0,,,,,,,,,,,,,,,
74.80387115478516,216064,180.0,0.016463842,-0.013076764435390941,50.78019677400589,0.0003,-3.4690296344459055,0.2,5.960464477539063e-08,26.028566360473633,1050,0.169873046875,,,,,
79.09341430664062,217088,180.0,,,,,,,,,,,,,,,
72.8625259399414,218112,180.0,0.0131624155,-0.009589448120095767,56.85035566687584,0.0003,-3.4671533048152923,0.2,5.960464477539063e-08,42.83635330200195,1060,0.14033203125,,,,,
75.55824279785156,219136,180.0,,,,,,,,,,,,,,,
73.64974212646484,220160,180.0,0.014368531,-0.008610017425962724,56.093726229667666,0.0003,-3.448391054570675,0.2,0.0,24.70199966430664,1070,0.150439453125,,,,,
76.2040023803711,221184,180.0,,,,,,,,,,,,,,,
76.29376220703125,222208,180.0,0.015001407,-0.013316756753192749,52.995870381593704,0.0003,-3.439916313439608,0.2,0.0,33.953094482421875,1080,0.1798828125,,,,,
73.20375061035156,223232,180.0,,,,,,,,,,,,,,,
75.76622009277344,224256,180.0,0.013702627,-0.011499550718872343,56.82362149953842,0.0003,-3.4243758238852022,0.2,0.0,26.02326011657715,1090,0.173583984375,,,,,
74.64418029785156,225280,180.0,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,764,110,180.0,75.25043581,294
74.18850708007812,226304,180.0,0.013838591,-0.011154760896170046,47.72506051659584,0.0003,-3.436982765048742,0.2,0.0,27.529869079589844,1100,0.15146484375,,,,,
74.29554748535156,227328,180.0,,,,,,,,,,,,,,,
75.21453857421875,228352,180.0,0.018669844,-0.014515978678537067,56.38332484960556,0.0003,-3.415896839648485,0.2,1.1920928955078125e-07,32.97389602661133,1110,0.180029296875,,,,,
74.79649353027344,229376,180.0,,,,,,,,,,,,,,,
73.1084213256836,230400,180.0,0.016995355,-0.017446965027193072,64.31191712617874,0.0003,-3.372372242063284,0.2,0.0,22.60761070251465,1120,0.22939453125,,,,,
77.80830383300781,231424,180.0,,,,,,,,,,,,,,,
74.85625457763672,232448,180.0,0.017356304,-0.012480797051102855,50.74380428195,0.0003,-3.3928706288337707,0.2,-1.1920928955078125e-07,26.06232261657715,1130,0.185205078125,,,,,
74.53739166259766,233472,180.0,,,,,,,,,,,,,,,
76.68098449707031,234496,180.0,0.016940758,-0.014086833196051885,53.3731045126915,0.0003,-3.3910483926534654,0.2,0.0,26.568056106567383,1140,0.1919921875,,,,,
74.65184020996094,235520,180.0,,,,,,,,,,,,,,,
