eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/loss,train/n_updates,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/clip_range,train/explained_variance,train/clip_fraction,train/approx_kl,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean
180.0,232448,40.72325897216797,1.4017354249954224,1130,7.617776407208294,-0.08068808117313893,-2.937315881252289,0.0003,0.2,0.9099279046058655,0.323095703125,0.028841924,,,,,
180.0,233472,31.989046096801758,,,,,,,,,,,,,,,
180.0,234496,40.8829345703125,1.9759269952774048,1140,8.272345888614655,-0.08785209741181461,-3.8573453024029734,0.0003,0.2,0.9162527397274971,0.380810546875,0.030165046,,,,,
180.0,235520,38.23823928833008,,,,,,,,,,,,,,,
180.0,236544,39.809112548828125,1.561967134475708,1150,7.391399434581399,-0.07788436064620327,-3.0277862256392836,0.0003,0.2,0.9032078310847282,0.31279296875,0.027104214,,,,,
180.0,237568,41.07017135620117,,,,,,,,,,,,,,,
180.0,238592,29.962066650390625,2.085203170776367,1160,6.884526500105858,-0.08228157456105692,-3.3256722439080475,0.0003,0.2,0.915109358727932,0.347216796875,0.027230507,,,,,
180.0,239616,45.93484115600586,,,,,,,,,,,,,,,
180.0,240640,43.88231658935547,1.9702123403549194,1170,7.141982159949839,-0.08240040365853929,-3.3185875564813614,0.0003,0.2,0.9257081598043442,0.342431640625,0.02914108,,,,,
180.0,241664,42.05906677246094,,,,,,,,,,,,,,,
180.0,242688,33.002716064453125,2.2895243167877197,1180,6.44559816988185,-0.08441459008245147,-3.32758735306561,0.0003,0.2,0.9099364057183266,0.354052734375,0.027827151,,,,,
180.0,243712,41.58000183105469,,,,,,,,,,,,,,,
180.0,244736,34.424930572509766,2.759500026702881,1190,7.363233438320458,-0.0845077080790361,-3.0858665060251953,0.0003,0.2,0.9013907015323639,0.331494140625,0.027207403,,,,,
180.0,245760,36.95851135253906,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,1650,148,180.0,120,36.79357127
180.0,246784,33.97157287597656,0.8498706817626953,1200,5.61727843452245,-0.08563034885883099,-3.167673645913601,0.0003,0.2,0.9308102503418922,0.35419921875,0.029533952,,,,,
180.0,247808,36.32917785644531,,,,,,,,,,,,,,,
180.0,248832,34.060890197753906,2.2256977558135986,1210,6.62334615085274,-0.08297537298931275,-3.166882623359561,0.0003,0.2,0.9202173724770546,0.34560546875,0.025246624,,,,,
180.0,249856,32.973358154296875,,,,,,,,,,,,,,,
180.0,250880,36.003173828125,1.215870976448059,1220,6.972632367908955,-0.07767478756577476,-2.8538425670936705,0.0003,0.2,0.9174064844846725,0.321875,0.027585825,,,,,
180.0,251904,34.9698486328125,,,,,,,,,,,,,,,
180.0,252928,38.02661895751953,2.748537063598633,1230,5.979221948608756,-0.07472502820310183,-2.5657751243561506,0.0003,0.2,0.9216522201895714,0.30361328125,0.025426168,,,,,
180.0,253952,43.17232894897461,,,,,,,,,,,,,,,
180.0,254976,38.146934509277344,1.0689677000045776,1240,6.095702210720629,-0.0831425921889604,-3.3210930563509464,0.0003,0.2,0.9167215824127197,0.348486328125,0.02702047,,,,,
180.0,256000,31.572851181030273,,,,,,,,,,,,,,,
180.0,257024,36.376625061035156,1.7690017223358154,1250,5.002895370312035,-0.07201855763269123,-2.3555748967453836,0.0003,0.2,0.9270980656147003,0.29423828125,0.026652195,,,,,
180.0,258048,38.73698806762695,,,,,,,,,,,,,,,
180.0,259072,43.519378662109375,1.6361656188964844,1260,8.122874485328794,-0.09021160126503673,-3.636444479599595,0.0003,0.2,0.9087122306227684,0.380029296875,0.029477095,,,,,
180.0,260096,40.14614486694336,,,,,,,,,,,,,,,
180.0,261120,39.83832550048828,3.662369728088379,1270,5.982586932834238,-0.06976462827005889,-2.2985649362206457,0.0003,0.2,0.9264389500021935,0.27421875,0.02326249,,,,,
180.0,262144,39.16654968261719,,,,,,,,,,,,,,,
180.0,263168,41.98046112060547,1.160598874092102,1280,7.747153590619564,-0.08216092106740688,-3.263912995532155,0.0003,0.2,0.9124112725257874,0.324462890625,0.025990568,,,,,
180.0,264192,37.24460220336914,,,,,,,,,,,,,,,
180.0,265216,41.13312530517578,2.2504968643188477,1290,7.725959378853441,-0.07696304653509287,-2.8556217016652226,0.0003,0.2,0.9155343547463417,0.304345703125,0.025834698,,,,,
180.0,266240,40.060279846191406,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,1719,154,180.0,130,38.61089751
180.0,267264,37.71529006958008,3.68743896484375,1300,10.429328118078411,-0.09154547804791946,-3.681793574616313,0.0003,0.2,0.8962694928050041,0.37958984375,0.030793503,,,,,
180.0,268288,45.64292526245117,,,,,,,,,,,,,,,
180.0,269312,36.34343719482422,2.076406478881836,1310,7.25460091298446,-0.07528858537516499,-2.788031507097185,0.0003,0.2,0.8820678517222404,0.30546875,0.027868552,,,,,
180.0,270336,38.97306823730469,,,,,,,,,,,,,,,
180.0,271360,40.091148376464844,2.322786331176758,1320,6.82455667220056,-0.0702694158993836,-2.372639082558453,0.0003,0.2,0.928100124001503,0.269921875,0.026985692,,,,,
180.0,272384,40.072296142578125,,,,,,,,,,,,,,,
180.0,273408,40.45875549316406,0.9079904556274414,1330,6.803645355999469,-0.0760258939673804,-2.5345981922000647,0.0003,0.2,0.9085710793733597,0.280908203125,0.022827763,,,,,
180.0,274432,38.024749755859375,,,,,,,,,,,,,,,
180.0,275456,45.19175338745117,1.9435150623321533,1340,6.548073168704287,-0.07666523247389705,-2.508677940629423,0.0003,0.2,0.9087059795856476,0.289111328125,0.025510358,,,,,
180.0,276480,35.51510238647461,,,,,,,,,,,,,,,
180.0,277504,44.44578170776367,1.1889748573303223,1350,6.438978912867606,-0.07782987206664985,-2.9377836268395185,0.0003,0.2,0.9248059764504433,0.311328125,0.025731701,,,,,
180.0,278528,39.308860778808594,,,,,,,,,,,,,,,
180.0,279552,42.53034591674805,0.9861093163490295,1360,6.624355769436806,-0.07417557730077533,-2.3782591676339506,0.0003,0.2,0.9251721352338791,0.290234375,0.024120592,,,,,
180.0,280576,36.1790771484375,,,,,,,,,,,,,,,
180.0,281600,50.267059326171875,2.396885871887207,1370,6.578182625770569,-0.07837745065662602,-2.7238364228978753,0.0003,0.2,0.9159556329250336,0.314794921875,0.032191806,,,,,
180.0,282624,47.775489807128906,,,,,,,,,,,,,,,
180.0,283648,48.10041809082031,1.2754875421524048,1380,6.642809588834643,-0.08452171051612822,-3.1662729822099207,0.0003,0.2,0.9086804240942001,0.341357421875,0.030534908,,,,,
180.0,284672,44.90437316894531,,,,,,,,,,,,,,,
180.0,285696,46.26097869873047,0.9355980753898621,1390,5.4780309605412185,-0.07506317374136415,-2.4248326368629933,0.0003,0.2,0.925124041736126,0.290576171875,0.024568554,,,,,
180.0,286720,38.751487731933594,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,1790,160,180.0,140,42.69295497
180.0,287744,42.323368072509766,1.0301135778427124,1400,6.225461755879223,-0.0753727021139639,-2.4582712257280948,0.0003,0.2,0.9241675287485123,0.303662109375,0.025139676,,,,,
180.0,288768,42.51969909667969,,,,,,,,,,,,,,,
180.0,289792,37.25418472290039,1.501420021057129,1410,5.584021788835526,-0.06678841027605813,-1.9466228116303683,0.0003,0.2,0.9334584027528763,0.2427734375,0.020909235,,,,,
180.0,290816,40.587196350097656,,,,,,,,,,,,,,,
180.0,291840,42.074188232421875,1.1636533737182617,1420,6.11012336332351,-0.07674263921362581,-2.6607426116243005,0.0003,0.2,0.9111929908394814,0.291162109375,0.024859283,,,,,
180.0,292864,46.58854293823242,,,,,,,,,,,,,,,
180.0,293888,43.512847900390625,0.9116040468215942,1430,6.057295021414757,-0.07746377678777208,-2.776047567278147,0.0003,0.2,0.9200913682579994,0.326220703125,0.027529351,,,,,
180.0,294912,42.838035583496094,,,,,,,,,,,,,,,
180.0,295936,47.752140045166016,1.4028749465942383,1440,6.932362939696759,-0.07115464823655201,-2.302515393868089,0.0003,0.2,0.9193528965115547,0.249267578125,0.020400956,,,,,
180.0,296960,35.62985610961914,,,,,,,,,,,,,,,
180.0,297984,44.67156219482422,1.4620928764343262,1450,7.042551706917584,-0.07861239302947069,-2.7019861938431857,0.0003,0.2,0.9164072275161743,0.3025390625,0.024969038,,,,,
180.0,299008,37.770835876464844,,,,,,,,,,,,,,,
180.0,300032,39.76603698730469,0.6703180074691772,1460,7.190974736213684,-0.07089952155438368,-2.074611114896834,0.0003,0.2,0.9281230792403221,0.256787109375,0.02377875,,,,,
180.0,301056,45.21958541870117,,,,,,,,,,,,,,,
180.0,302080,49.730743408203125,1.522369146347046,1470,6.6184874217957255,-0.0793485963360581,-2.8649439316242935,0.0003,0.2,0.9082212597131729,0.31171875,0.027740283,,,,,
180.0,303104,44.26543426513672,,,,,,,,,,,,,,,
180.0,304128,44.31721496582031,1.5812617540359497,1480,6.513494028244168,-0.07438368012080901,-2.477326360344887,0.0003,0.2,0.9202403500676155,0.275439453125,0.023268841,,,,,
180.0,305152,34.808006286621094,,,,,,,,,,,,,,,
180.0,306176,54.5694465637207,4.093055248260498,1490,6.221860901266337,-0.07187481425644364,-2.0060215769335628,0.0003,0.2,0.9301390200853348,0.268212890625,0.025367508,,,,,
180.0,307200,47.77165603637695,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,1860,165,180.0,150,43.71594191000001
180.0,308224,42.92169952392578,0.5957025289535522,1500,4.676430931594223,-0.06499034251173726,-1.9335370721295475,0.0003,0.2,0.9237260818481445,0.232568359375,0.021283854,,,,,
180.0,309248,41.13056182861328,,,,,,,,,,,,,,,
180.0,310272,49.024208068847656,1.4879133701324463,1510,5.899959995504469,-0.06523954745207447,-1.9973359847441317,0.0003,0.2,0.9197228774428368,0.23369140625,0.021521676,,,,,
180.0,311296,51.50139617919922,,,,,,,,,,,,,,,
180.0,312320,42.23898696899414,2.0335464477539062,1520,5.3022836446762085,-0.06754784769218532,-2.0999764604493976,0.0003,0.2,0.9347472563385963,0.25224609375,0.02305689,,,,,
180.0,313344,47.175228118896484,,,,,,,,,,,,,,,
180.0,314368,47.743900299072266,2.1638927459716797,1530,5.218093555932865,-0.07038764444878325,-2.0020996555685997,0.0003,0.2,0.9225683435797691,0.24697265625,0.02126888,,,,,
180.0,315392,45.16639709472656,,,,,,,,,,,,,,,
180.0,316416,44.88129425048828,0.9016632437705994,1540,6.293025595135987,-0.06395790202659554,-1.8215473614633084,0.0003,0.2,0.9244749546051025,0.2255859375,0.01972237,,,,,
180.0,317440,50.958744049072266,,,,,,,,,,,,,,,
180.0,318464,49.01683807373047,2.575507402420044,1550,5.9789397872053085,-0.07248570609663148,-2.1764485634863378,0.0003,0.2,0.9211231917142868,0.26201171875,0.024521213,,,,,
180.0,319488,42.41558074951172,,,,,,,,,,,,,,,
180.0,320512,50.251129150390625,2.0949649810791016,1560,4.50065652821213,-0.07989538002220797,-2.5146166177466514,0.0003,0.2,0.9175361320376396,0.322705078125,0.027015427,,,,,
180.0,321536,42.49360656738281,,,,,,,,,,,,,,,
180.0,322560,49.93468475341797,3.7121376991271973,1570,7.206925271451473,-0.07690985950102913,-2.5136627556756137,0.0003,0.2,0.9179610311985016,0.28974609375,0.02294397,,,,,
180.0,323584,51.39872360229492,,,,,,,,,,,,,,,
180.0,324608,43.70200729370117,2.663938522338867,1580,7.254604013916105,-0.07414054879263858,-2.1908690240234137,0.0003,0.2,0.9135591983795166,0.264404296875,0.022936512,,,,,
180.0,325632,46.008697509765625,,,,,,,,,,,,,,,
180.0,326656,54.748226165771484,0.18423035740852356,1590,4.394032179610804,-0.062296592332859294,-1.841194500774145,0.0003,0.2,0.9473457522690296,0.22958984375,0.021305248,,,,,
180.0,327680,48.170345306396484,,,,,,,,,,,,,,,
,327680,,,,,,,,,,,,1929,169,180.0,160,47.649842099999994
180.0,328704,41.259437561035156,1.620082139968872,1600,4.541916792280972,-0.06664293325011386,-1.846158424951136,0.0003,0.2,0.941390436142683,0.249951171875,0.022828784,,,,,
180.0,329728,46.955204010009766,,,,,,,,,,,,,,,
180.0,330752,55.3280029296875,1.364194393157959,1610,6.1192012606188655,-0.06544418176563341,-1.853200738132,0.0003,0.2,0.9289301633834839,0.229443359375,0.02116067,,,,,
180.0,331776,49.07820129394531,,,,,,,,,,,,,,,
180.0,332800,50.719581604003906,0.6440882682800293,1620,5.123366410285234,-0.06860841059606174,-1.7443957050330936,0.0003,0.2,0.9439075626432896,0.2359375,0.022781536,,,,,
180.0,333824,53.114013671875,,,,,,,,,,,,,,,
180.0,334848,55.05699157714844,2.7728445529937744,1630,5.769371203146875,-0.0717644572534482,-2.1420795507729053,0.0003,0.2,0.9250815957784653,0.25771484375,0.023747973,,,,,
180.0,335872,48.80329132080078,,,,,,,,,,,,,,,
180.0,336896,44.76976776123047,0.5492766499519348,1640,3.6180790337268265,-0.06680154173554911,-1.5229316171258689,0.0003,0.2,0.9411666318774223,0.229150390625,0.023743466,,,,,
180.0,337920,50.025794982910156,,,,,,,,,,,,,,,
180.0,338944,54.67132568359375,1.7369825839996338,1650,5.515473706647754,-0.0715048351274163,-2.1672822715714575,0.0003,0.2,0.9305293187499046,0.281640625,0.023989316,,,,,
180.0,339968,50.09173583984375,,,,,,,,,,,,,,,
180.0,340992,54.61249542236328,3.105684995651245,1660,5.048569512926042,-0.07048489997687284,-1.8796468739397825,0.0003,0.2,0.9290836229920387,0.25361328125,0.024696521,,,,,
180.0,342016,52.08860778808594,,,,,,,,,,,,,,,
180.0,343040,49.23382568359375,0.6030333042144775,1670,4.667622328037396,-0.06278800350119126,-1.4837986692786216,0.0003,0.2,0.9428819417953491,0.2076171875,0.019480785,,,,,
180.0,344064,44.19750213623047,,,,,,,,,,,,,,,
180.0,345088,52.86867141723633,1.480204463005066,1680,5.881685084477067,-0.06634126732169535,-1.5544072053860873,0.0003,0.2,0.9279017597436905,0.219189453125,0.019206734,,,,,
180.0,346112,46.36811065673828,,,,,,,,,,,,,,,
180.0,347136,53.75765609741211,1.6143993139266968,1690,6.2902838723734025,-0.08048298030334991,-2.5585322581231593,0.0003,0.2,0.9134355261921883,0.32587890625,0.027015483,,,,,
180.0,348160,53.5849723815918,,,,,,,,,,,,,,,
,348160,,,,,,,,,,,,2001,173,180.0,170,49.317163789999995
180.0,349184,56.140419006347656,1.7943403720855713,1700,5.687036621384323,-0.06788567565199628,-1.8069301186129452,0.0003,0.2,0.9324568957090378,0.27685546875,0.029671742,,,,,
180.0,350208,48.416500091552734,,,,,,,,,,,,,,,
180.0,351232,45.75986862182617,1.055662989616394,1710,4.40267398217693,-0.06024751397380897,-1.3546387553215027,0.0003,0.2,0.9490701258182526,0.197705078125,0.018394334,,,,,
180.0,352256,47.54497528076172,,,,,,,,,,,,,,,
180.0,353280,51.568328857421875,2.525055170059204,1720,4.902445356920362,-0.06368924807393342,-1.7998197693377733,0.0003,0.2,0.9335203841328621,0.24736328125,0.024262493,,,,,
180.0,354304,47.33006286621094,,,,,,,,,,,,,,,
180.0,355328,54.248146057128906,0.8327208161354065,1730,5.202114286832511,-0.058846469059790255,-1.3287900636438281,0.0003,0.2,0.9376195184886456,0.16748046875,0.018075095,,,,,
180.0,356352,44.85018539428711,,,,,,,,,,,,,,,
180.0,357376,56.686614990234375,0.987823486328125,1740,5.609243317786604,-0.06631670065180514,-1.7775270229205489,0.0003,0.2,0.9278305843472481,0.217626953125,0.020348132,,,,,
180.0,358400,52.25787353515625,,,,,,,,,,,,,,,
180.0,359424,58.63935852050781,0.6470957398414612,1750,5.445451743481681,-0.06929337110523193,-2.0870942806825044,0.0003,0.2,0.9320365637540817,0.25,0.023120413,,,,,
180.0,360448,47.584877014160156,,,,,,,,,,,,,,,
180.0,361472,53.49512481689453,5.579060077667236,1760,5.833944110292942,-0.07317412254269584,-1.9290465565398336,0.0003,0.2,0.9057828709483147,0.23701171875,0.023462977,,,,,
180.0,362496,48.674278259277344,,,,,,,,,,,,,,,
180.0,363520,52.90580368041992,1.1189115047454834,1770,5.499553701886907,-0.07196021785202902,-1.950292486231774,0.0003,0.2,0.9316729605197906,0.2623046875,0.025422048,,,,,
180.0,364544,54.00151062011719,,,,,,,,,,,,,,,
180.0,365568,53.815086364746094,0.9841708540916443,1780,6.6237883027642965,-0.07120360743429047,-2.0711413603276014,0.0003,0.2,0.9135541021823883,0.2802734375,0.025350217,,,,,
180.0,366592,59.84877014160156,,,,,,,,,,,,,,,
180.0,367616,51.552459716796875,1.8367880582809448,1790,6.434686292149126,-0.06837477543012938,-2.0161976840347053,0.0003,0.2,0.9297095090150833,0.259326171875,0.02322935,,,,,
180.0,368640,54.16905975341797,,,,,,,,,,,,,,,
,368640,,,,,,,,,,,,2071,177,180.0,180,50.61626165999999
180.0,369664,54.693565368652344,1.9091317653656006,1800,4.681316334195435,-0.06575481814725208,-1.582294332049787,0.0003,0.2,0.9441083818674088,0.21982421875,0.02452356,,,,,
180.0,370688,49.18602752685547,,,,,,,,,,,,,,,
180.0,371712,48.79713439941406,2.073183059692383,1810,6.649690236803144,-0.07649066776939435,-2.5104279739782216,0.0003,0.2,0.9181293100118637,0.29619140625,0.025632115,,,,,
180.0,372736,54.724334716796875,,,,,,,,,,,,,,,
180.0,373760,57.09882736206055,0.7086825370788574,1820,4.991303680604323,-0.06423050204030005,-1.5026454479433595,0.0003,0.2,0.9370517134666443,0.23017578125,0.026845064,,,,,
180.0,374784,55.43036651611328,,,,,,,,,,,,,,,
180.0,375808,58.16697692871094,2.3669683933258057,1830,5.8478233049623665,-0.06921192111403798,-1.7795476388186215,0.0003,0.2,0.9259862303733826,0.2236328125,0.019495096,,,,,
180.0,376832,60.93251419067383,,,,,,,,,,,,,,,
180.0,377856,59.03810119628906,2.527071714401245,1840,5.945910791959614,-0.06027448729801108,-1.6611336573958397,0.0003,0.2,0.9359230399131775,0.21279296875,0.022395909,,,,,
180.0,378880,58.61646270751953,,,,,,,,,,,,,,,
180.0,379904,55.464012145996094,1.109694004058838,1850,4.83453360972926,-0.06665440051365294,-1.5277856930159033,0.0003,0.2,0.932297982275486,0.2275390625,0.023073386,,,,,
180.0,380928,49.958709716796875,,,,,,,,,,,,,,,
180.0,381952,46.0743522644043,0.6222191452980042,1860,4.978242192231119,-0.05940310892110574,-1.3617300854064525,0.0003,0.2,0.928466722369194,0.20029296875,0.019205108,,,,,
180.0,382976,52.676513671875,,,,,,,,,,,,,,,
180.0,384000,56.68634796142578,0.8622114658355713,1870,5.037643248774112,-0.06812142844719346,-1.6284779401496052,0.0003,0.2,0.9359795153141022,0.25244140625,0.022933435,,,,,
180.0,385024,48.81086730957031,,,,,,,,,,,,,,,
180.0,386048,52.982269287109375,1.3147743940353394,1880,5.281084981234744,-0.05948540648514609,-1.1683003823272884,0.0003,0.2,0.9289087951183319,0.178564453125,0.02042371,,,,,
180.0,387072,58.50373077392578,,,,,,,,,,,,,,,
180.0,388096,54.307552337646484,1.4686741828918457,1890,5.150273716519587,-0.06528431735496269,-1.404220375372097,0.0003,0.2,0.91623654961586,0.2185546875,0.019081265,,,,,
180.0,389120,53.89625549316406,,,,,,,,,,,,,,,
,389120,,,,,,,,,,,,2143,181,180.0,190,53.366631719999994
180.0,390144,58.36079406738281,1.634953498840332,1900,5.514064155332744,-0.06333252455151524,-1.5582656137645245,0.0003,0.2,0.9085605069994926,0.220556640625,0.02142173,,,,,
180.0,391168,56.315956115722656,,,,,,,,,,,,,,,
180.0,392192,54.380088806152344,0.9245465993881226,1910,6.0178739003837105,-0.0734506891167257,-1.9679440764710308,0.0003,0.2,0.9312542527914047,0.276416015625,0.023109432,,,,,
180.0,393216,56.30742645263672,,,,,,,,,,,,,,,
180.0,394240,54.826358795166016,0.5883379578590393,1920,4.833867596648633,-0.06254644634318537,-1.5229735285043717,0.0003,0.2,0.9204356148838997,0.221875,0.021467209,,,,,
180.0,395264,49.468719482421875,,,,,,,,,,,,,,,
180.0,396288,46.02234649658203,1.7930866479873657,1930,5.1461894441395994,-0.0623865235116682,-1.4669528771191835,0.0003,0.2,0.9320387095212936,0.2,0.019206844,,,,,
180.0,397312,53.967220306396484,,,,,,,,,,,,,,,
180.0,398336,51.52805709838867,1.1198959350585938,1940,4.677761146426201,-0.055827253203460714,-1.0795276382938028,0.0003,0.2,0.9483979865908623,0.16630859375,0.017113004,,,,,
180.0,399360,60.81950759887695,,,,,,,,,,,,,,,
180.0,400384,53.61573791503906,1.8511595726013184,1950,4.482183598494157,-0.06199815423897235,-1.3715993580408394,0.0003,0.2,0.9314699843525887,0.207275390625,0.020099383,,,,,
180.0,401408,54.468788146972656,,,,,,,,,,,,,,,
180.0,402432,46.92231750488281,3.3427484035491943,1960,5.254740519635379,-0.0603413825352618,-1.3876684130169452,0.0003,0.2,0.9230814054608345,0.194873046875,0.018973947,,,,,
180.0,403456,53.531166076660156,,,,,,,,,,,,,,,
180.0,404480,58.37369918823242,0.9083983898162842,1970,4.308295471919701,-0.06643430626572808,-1.44469890370965,0.0003,0.2,0.9359723776578903,0.23515625,0.023709843,,,,,
180.0,405504,52.81106948852539,,,,,,,,,,,,,,,
180.0,406528,55.689292907714844,0.7691393494606018,1980,5.44943891260773,-0.060837152844032974,-1.4200668933335692,0.0003,0.2,0.9271844327449799,0.20263671875,0.021618992,,,,,
180.0,407552,54.79726791381836,,,,,,,,,,,,,,,
180.0,408576,51.54156494140625,1.4817860126495361,1990,3.7483595138415695,-0.060929951522120974,-1.3276761844288558,0.0003,0.2,0.9318085834383965,0.2087890625,0.020338356,,,,,
180.0,409600,54.56977844238281,,,,,,,,,,,,,,,
,409600,,,,,,,,,,,,2214,184,180.0,200,55.17345053
180.0,410624,54.67591094970703,1.0089772939682007,2000,5.023844447545708,-0.06316493380363682,-1.372647168347612,0.0003,0.2,0.9260916486382484,0.198486328125,0.018566154,,,,,
180.0,411648,51.88684844970703,,,,,,,,,,,,,,,
180.0,412672,56.35572814941406,0.5825201869010925,2010,5.415809173695743,-0.06433822995204537,-1.4950706757605077,0.0003,0.2,0.9276755675673485,0.20029296875,0.021683525,,,,,
180.0,413696,57.57691955566406,,,,,,,,,,,,,,,
180.0,414720,51.175079345703125,1.6544510126113892,2020,4.48788639572449,-0.06024066661921097,-1.3946646300144494,0.0003,0.2,0.9495478384196758,0.188427734375,0.018074147,,,,,
180.0,415744,49.615394592285156,,,,,,,,,,,,,,,
180.0,416768,55.990966796875,1.4025626182556152,2030,5.1641783391591165,-0.06130675417516614,-1.3976048092357813,0.0003,0.2,0.9173202663660049,0.20458984375,0.021262746,,,,,
180.0,417792,57.678184509277344,,,,,,,,,,,,,,,
180.0,418816,54.509891510009766,0.6025852560997009,2040,4.166744116693735,-0.058150896316510624,-1.3732467468827962,0.0003,0.2,0.9524542316794395,0.2021484375,0.021390304,,,,,
180.0,419840,54.64836502075195,,,,,,,,,,,,,,,
180.0,420864,59.410091400146484,3.4564449787139893,2050,6.283790684770793,-0.07184127007349161,-1.8277912497520448,0.0003,0.2,0.9226793423295021,0.2484375,0.023665315,,,,,
180.0,421888,54.84922409057617,,,,,,,,,,,,,,,
180.0,422912,59.80585479736328,2.1007392406463623,2060,4.883706249389798,-0.05704969468861236,-1.2367176560685038,0.0003,0.2,0.9412285722792149,0.1802734375,0.017406471,,,,,
180.0,423936,59.54726791381836,,,,,,,,,,,,,,,
180.0,424960,59.77656173706055,0.39705216884613037,2070,5.032659577764571,-0.06309250218328089,-1.3580242200754582,0.0003,0.2,0.9409969560801983,0.191943359375,0.019050656,,,,,
180.0,425984,56.41666793823242,,,,,,,,,,,,,,,
180.0,427008,50.38832092285156,0.4711158573627472,2080,3.970691120764241,-0.05554531432571821,-1.2411082658451051,0.0003,0.2,0.9537016041576862,0.179541015625,0.016523447,,,,,
180.0,428032,59.11249923706055,,,,,,,,,,,,,,,
180.0,429056,53.116424560546875,1.2585216760635376,2090,3.604043583199382,-0.051239837734465256,-0.9711175976321101,0.0003,0.2,0.9663533233106136,0.1634765625,0.016766049,,,,,
180.0,430080,56.48548126220703,,,,,,,,,,,,,,,
,430080,,,,,,,,,,,,2285,188,180.0,210,59.48874586000001
180.0,431104,61.34479904174805,2.217472791671753,2100,5.895217671338469,-0.060554654030056554,-1.493938227556646,0.0003,0.2,0.9316579252481461,0.19580078125,0.020732868,,,,,
180.0,432128,62.564918518066406,,,,,,,,,,,,,,,
180.0,433152,48.001712799072266,1.8385640382766724,2110,5.839617779478431,-0.053828756287839494,-1.4304263781756164,0.0003,0.2,0.9190509989857674,0.189453125,0.018453132,,,,,
180.0,434176,57.73683547973633,,,,,,,,,,,,,,,
180.0,435200,59.418121337890625,1.4830596446990967,2120,4.615180950378999,-0.05660827309839078,-1.3263156822882594,0.0003,0.2,0.9323567375540733,0.194677734375,0.022911463,,,,,
180.0,436224,60.905982971191406,,,,,,,,,,,,,,,
180.0,437248,52.84912109375,2.683048963546753,2130,4.642099388875067,-0.0657572295567661,-1.5903241332620381,0.0003,0.2,0.94179592654109,0.2251953125,0.019929258,,,,,
180.0,438272,57.44500732421875,,,,,,,,,,,,,,,
180.0,439296,60.387351989746094,1.6683428287506104,2140,5.8018222254700955,-0.061129219215581544,-1.4381268101744353,0.0003,0.2,0.9233854860067368,0.1947265625,0.01901417,,,,,
180.0,440320,55.7308464050293,,,,,,,,,,,,,,,
180.0,441344,60.70728302001953,0.47530579566955566,2150,5.016606519976631,-0.06433984688628698,-1.4629771091975272,0.0003,0.2,0.932198740541935,0.219091796875,0.022876821,,,,,
180.0,442368,56.94510269165039,,,,,,,,,,,,,,,
180.0,443392,49.06048583984375,0.545577347278595,2160,4.738475366588682,-0.04981102704477962,-1.0155543770175428,0.0003,0.2,0.9460515566170216,0.148486328125,0.015837668,,,,,
180.0,444416,63.82529067993164,,,,,,,,,,,,,,,
180.0,445440,56.411964416503906,0.8261687755584717,2170,4.869726829556749,-0.055042718195181806,-1.0944668821524828,0.0003,0.2,0.9430101439356804,0.1640625,0.019201774,,,,,
180.0,446464,61.93095016479492,,,,,,,,,,,,,,,
180.0,447488,61.45478820800781,0.6209407448768616,2180,6.833978477632627,-0.061017104984784964,-1.3033855534158647,0.0003,0.2,0.9212655797600746,0.17587890625,0.016690785,,,,,
180.0,448512,63.23637008666992,,,,,,,,,,,,,,,
180.0,449536,60.98943328857422,1.8576767444610596,2190,5.173806211980991,-0.06590309463135782,-1.5452619311399758,0.0003,0.2,0.9348553866147995,0.221923828125,0.021162353,,,,,
180.0,450560,60.45078659057617,,,,,,,,,,,,,,,
,450560,,,,,,,,,,,,2356,191,180.0,220,59.49218933
180.0,451584,62.821205139160156,1.2054671049118042,2200,4.87735831537284,-0.05632019013137324,-1.211720559792593,0.0003,0.2,0.9450833089649677,0.19794921875,0.020492135,,,,,
180.0,452608,60.52850341796875,,,,,,,,,,,,,,,
180.0,453632,67.9386978149414,1.110597014427185,2210,3.8905943308025597,-0.05746997749483853,-1.2495238655246794,0.0003,0.2,0.9460190460085869,0.21552734375,0.021567173,,,,,
180.0,454656,63.66900634765625,,,,,,,,,,,,,,,
180.0,455680,58.4171142578125,0.797055184841156,2220,4.799360491591505,-0.053976816045178566,-1.0882292731199414,0.0003,0.2,0.939083244651556,0.1576171875,0.016642135,,,,,
180.0,456704,59.471927642822266,,,,,,,,,,,,,,,
180.0,457728,62.05913543701172,0.6817479729652405,2230,5.486321282479912,-0.05556731785618467,-1.3491495456546545,0.0003,0.2,0.9352346211671829,0.192138671875,0.022763267,,,,,
180.0,458752,59.65278625488281,,,,,,,,,,,,,,,
180.0,459776,61.2531623840332,0.9673091769218445,2240,5.233203300321475,-0.05834162832761649,-1.2584549215622247,0.0003,0.2,0.9359129443764687,0.18203125,0.017564699,,,,,
180.0,460800,54.28779602050781,,,,,,,,,,,,,,,
