time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
1024,180.0,13.811059951782227,,,,,,,,,,,,,,,
2048,180.0,13.539554595947266,,,,,,,,,,,,,,,
3072,180.0,13.085857391357422,0.2,25.057723999023438,0.40244140625,0.0003,0.026880737,0.0034525394439697266,46.284895890951155,-0.045787785727588924,10,-5.868395122885704,,,,,
4096,180.0,14.22741985321045,,,,,,,,,,,,,,,
5120,180.0,13.634160995483398,0.2,25.3597469329834,0.341650390625,0.0003,0.023021474,-1.1920928955078125e-07,41.170425644516946,-0.0402285227610264,20,-5.845210784673691,,,,,
6144,180.0,15.478677749633789,,,,,,,,,,,,,,,
7168,180.0,14.782028198242188,0.2,13.73261833190918,0.3623046875,0.0003,0.023665577,0.0,46.66039959490299,-0.04427419823332457,30,-5.824402949213981,,,,,
8192,180.0,14.100090980529785,,,,,,,,,,,,,,,
9216,180.0,15.13598918914795,0.2,17.95136833190918,0.301953125,0.0003,0.022215005,-1.1920928955078125e-07,40.880217391252515,-0.044296019166358745,40,-5.80996662825346,,,,,
10240,180.0,13.74586296081543,,,,,,,,,,,,,,,
11264,180.0,14.256059646606445,0.2,22.30866813659668,0.307421875,0.0003,0.022730164,0.0,37.71065825819969,-0.038884163163311315,50,-5.788641057908535,,,,,
12288,180.0,13.408466339111328,,,,,,,,,,,,,,,
13312,180.0,14.18319320678711,0.2,20.940265655517578,0.338623046875,0.0003,0.023793725,1.1920928955078125e-07,40.053013297915456,-0.0439875101466896,60,-5.7598236978054045,,,,,
14336,180.0,13.373241424560547,,,,,,,,,,,,,,,
15360,180.0,15.060047149658203,0.2,31.854381561279297,0.31640625,0.0003,0.021438887,0.0,46.60286002755165,-0.04209780193632469,70,-5.726210559904575,,,,,
16384,180.0,15.701301574707031,,,,,,,,,,,,,,,
17408,180.0,14.59609317779541,0.2,29.627023696899414,0.328759765625,0.0003,0.023464432,0.0,43.898471555113794,-0.04247529858257622,80,-5.706692542135715,,,,,
18432,180.0,15.216432571411133,,,,,,,,,,,,,,,
19456,180.0,13.537846565246582,0.2,14.5908784866333,0.327392578125,0.0003,0.023013098,0.0,40.09875633716583,-0.045248470015940255,90,-5.675648650527,,,,,
