eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/clip_range,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/clip_fraction,train/loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations
180.0,48.209381103515625,117760,0.2,0.0003,0.0,-0.01915627470734762,-3.7695622988045216,47.6831039249897,0.2333984375,20.381261825561523,570,0.017665494,,,,,
180.0,46.19242858886719,118784,,,,,,,,,,,,,,,
180.0,49.30211639404297,119808,0.2,0.0003,0.0,-0.021843448226718465,-3.5745337709784506,48.21208004951477,0.24794921875,21.216327667236328,580,0.01678926,,,,,
180.0,47.22004318237305,120832,,,,,,,,,,,,,,,
180.0,45.850242614746094,121856,0.2,0.0003,0.0,-0.01672117147827521,-3.6555748380720616,45.60846769213676,0.194580078125,29.104591369628906,590,0.015958993,,,,,
180.0,48.894832611083984,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,45.04486892,565,180.0,217,60
180.0,47.572418212890625,123904,0.2,0.0003,0.0,-0.02596561816317262,-3.7539679400622843,43.68103679418564,0.271728515625,16.357986450195312,600,0.016955791,,,,,
180.0,48.99341583251953,124928,,,,,,,,,,,,,,,
180.0,47.725669860839844,125952,0.2,0.0003,0.0,-0.015106512171041687,-3.7616239964962004,46.94570761322975,0.180517578125,13.005343437194824,610,0.012322253,,,,,
180.0,47.94243240356445,126976,,,,,,,,,,,,,,,
180.0,51.1042594909668,128000,0.2,0.0003,0.0,-0.014899746899027377,-3.646099492907524,41.33637925386429,0.160791015625,30.799203872680664,620,0.013627162,,,,,
180.0,48.758155822753906,129024,,,,,,,,,,,,,,,
180.0,49.25267028808594,130048,0.2,0.0003,0.0,-0.019821938089444303,-3.642973842471838,43.3257435977459,0.212060546875,22.165327072143555,630,0.019531641,,,,,
180.0,51.62312698364258,131072,,,,,,,,,,,,,,,
180.0,52.03512191772461,132096,0.2,0.0003,-1.1920928955078125e-07,-0.017167649946350137,-3.653435852378607,44.86576240062713,0.177685546875,19.63760757446289,640,0.013665369,,,,,
180.0,52.63768768310547,133120,,,,,,,,,,,,,,,
180.0,50.595458984375,134144,0.2,0.0003,0.0,-0.01601326782401884,-3.6555154740810396,41.128674894571304,0.189794921875,13.594437599182129,650,0.015574276,,,,,
180.0,52.36238098144531,135168,,,,,,,,,,,,,,,
180.0,60.12262725830078,136192,0.2,0.0003,1.7881393432617188e-07,-0.01741400050523225,-3.5696508906781674,48.286318212747574,0.215478515625,21.815309524536133,660,0.016918283,,,,,
180.0,51.668556213378906,137216,,,,,,,,,,,,,,,
180.0,56.33955383300781,138240,0.2,0.0003,0.0,-0.018358610215364023,-3.521871793270111,52.250264543294904,0.184033203125,33.415687561035156,670,0.014449557,,,,,
180.0,50.45177459716797,139264,,,,,,,,,,,,,,,
180.0,52.7456169128418,140288,0.2,0.0003,5.960464477539063e-08,-0.02350660055089975,-3.5051256880164146,57.45072875618935,0.26630859375,24.363651275634766,680,0.020188544,,,,,
180.0,54.048492431640625,141312,,,,,,,,,,,,,,,
180.0,63.49998474121094,142336,0.2,0.0003,0.0,-0.01590449446157436,-3.528520832955837,50.170571607351306,0.18779296875,21.312074661254883,690,0.016724795,,,,,
180.0,56.94104766845703,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,52.663036840000004,662,180.0,216,70
180.0,59.01832580566406,144384,0.2,0.0003,0.0,-0.01852928890439216,-3.499033819884062,52.450672298669815,0.176513671875,30.25242042541504,700,0.016231462,,,,,
180.0,51.35655212402344,145408,,,,,,,,,,,,,,,
180.0,56.50138854980469,146432,0.2,0.0003,0.0,-0.017408349546167302,-3.486555960774422,51.886766242980954,0.21220703125,34.96712875366211,710,0.013827411,,,,,
180.0,61.493507385253906,147456,,,,,,,,,,,,,,,
180.0,55.977996826171875,148480,0.2,0.0003,5.960464477539063e-08,-0.0144021249958314,-3.506321697682142,47.41775816679001,0.170654296875,25.193742752075195,720,0.012445337,,,,,
180.0,56.374732971191406,149504,,,,,,,,,,,,,,,
180.0,55.799781799316406,150528,0.2,0.0003,5.960464477539063e-08,-0.017202963801537408,-3.521447242796421,45.323232701420785,0.20595703125,14.462275505065918,730,0.01819301,,,,,
180.0,59.1207160949707,151552,,,,,,,,,,,,,,,
180.0,62.68218994140625,152576,0.2,0.0003,0.0,-0.019402526391786523,-3.476724050939083,54.98890746831894,0.217041015625,29.96192741394043,740,0.01714836,,,,,
180.0,62.89202117919922,153600,,,,,,,,,,,,,,,
180.0,60.963260650634766,154624,0.2,0.0003,0.0,-0.012091549899196252,-3.4274567015469075,49.72598658800125,0.134619140625,30.071767807006836,750,0.012860417,,,,,
180.0,61.477027893066406,155648,,,,,,,,,,,,,,,
180.0,60.610015869140625,156672,0.2,0.0003,0.0,-0.016178204337484202,-3.453232705593109,48.37362492084503,0.184375,20.884387969970703,760,0.016630318,,,,,
180.0,63.679168701171875,157696,,,,,,,,,,,,,,,
180.0,63.892154693603516,158720,0.2,0.0003,0.0,-0.016104347136570142,-3.4672964133322237,48.091108000278474,0.19677734375,24.675397872924805,770,0.015587781,,,,,
180.0,60.55710983276367,159744,,,,,,,,,,,,,,,
180.0,63.61328125,160768,0.2,0.0003,0.0,-0.01739710758556612,-3.4312532365322115,44.43476868271828,0.197119140625,33.71896743774414,780,0.016330957,,,,,
180.0,64.76128387451172,161792,,,,,,,,,,,,,,,
180.0,64.98723602294922,162816,0.2,0.0003,-1.1920928955078125e-07,-0.01807679310295498,-3.3617784313857557,46.72307137846947,0.22109375,29.709436416625977,790,0.016238458,,,,,
180.0,63.63043212890625,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,61.25615514000001,756,180.0,216,80
180.0,61.21977233886719,164864,0.2,0.0003,0.0,-0.01568168982848874,-3.4177021205425264,51.94542536139488,0.178076171875,51.25531005859375,800,0.01376291,,,,,
180.0,61.027488708496094,165888,,,,,,,,,,,,,,,
180.0,65.5506591796875,166912,0.2,0.0003,-1.1920928955078125e-07,-0.014734166572452523,-3.437930765002966,48.425806027650836,0.159423828125,17.08793830871582,810,0.016023695,,,,,
180.0,63.13758850097656,167936,,,,,,,,,,,,,,,
180.0,65.73042297363281,168960,0.2,0.0003,-1.1920928955078125e-07,-0.013510938541730865,-3.47163340523839,49.674610674381256,0.17158203125,34.629459381103516,820,0.014364449,,,,,
180.0,64.52130889892578,169984,,,,,,,,,,,,,,,
180.0,68.04426574707031,171008,0.2,0.0003,0.0,-0.013739290612284094,-3.4377637512981893,52.320434272289276,0.1845703125,21.230388641357422,830,0.017307887,,,,,
180.0,67.5606918334961,172032,,,,,,,,,,,,,,,
180.0,67.68266296386719,173056,0.2,0.0003,0.0,-0.018437043637095484,-3.4369554430246354,45.58982003927231,0.23447265625,24.454296112060547,840,0.017617002,,,,,
180.0,64.40660095214844,174080,,,,,,,,,,,,,,,
180.0,66.79408264160156,175104,0.2,0.0003,0.0,-0.014537547150393949,-3.4395316071808337,47.26067081689835,0.17734375,21.817745208740234,850,0.015117933,,,,,
180.0,65.83597564697266,176128,,,,,,,,,,,,,,,
180.0,66.74261474609375,177152,0.2,0.0003,0.0,-0.016370659043604973,-3.4497604362666605,56.62764036655426,0.202685546875,36.07914733886719,860,0.017094232,,,,,
180.0,69.7361068725586,178176,,,,,,,,,,,,,,,
180.0,67.56916809082031,179200,0.2,0.0003,0.0,-0.015023359333281406,-3.4876598797738554,54.86728322505951,0.199658203125,24.728275299072266,870,0.016730879,,,,,
180.0,67.80186462402344,180224,,,,,,,,,,,,,,,
180.0,65.56272888183594,181248,0.2,0.0003,0.0,-0.01444357226282591,-3.4925150074064732,51.071141231060025,0.1759765625,26.53757095336914,880,0.013733201,,,,,
180.0,67.36975860595703,182272,,,,,,,,,,,,,,,
180.0,66.04269409179688,183296,0.2,0.0003,0.0,-0.01382623790705111,-3.433764108270407,52.663161009550095,0.215771484375,37.865577697753906,890,0.017016158,,,,,
180.0,68.42153930664062,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,66.52645095999999,874,180.0,210,90
180.0,66.81535339355469,185344,0.2,0.0003,0.0,-0.011275674952776172,-3.4518662460148333,56.920239275693895,0.118408203125,25.055063247680664,900,0.015598269,,,,,
180.0,67.85040283203125,186368,,,,,,,,,,,,,,,
180.0,72.10308837890625,187392,0.2,0.0003,0.0,-0.014950467552989722,-3.441085012257099,61.98770771622658,0.189892578125,11.673474311828613,910,0.017568335,,,,,
180.0,72.34005737304688,188416,,,,,,,,,,,,,,,
180.0,72.11190032958984,189440,0.2,0.0003,0.0,-0.01273720045137452,-3.4115725107491017,52.449980032444,0.155078125,26.285634994506836,920,0.013582416,,,,,
180.0,70.51805114746094,190464,,,,,,,,,,,,,,,
180.0,71.06291198730469,191488,0.2,0.0003,5.960464477539063e-08,-0.01004870218312135,-3.368897020816803,49.986016154289246,0.132421875,35.270774841308594,930,0.012361961,,,,,
180.0,75.3089828491211,192512,,,,,,,,,,,,,,,
180.0,68.61363220214844,193536,0.2,0.0003,0.0,-0.013986555422889069,-3.3865229219198225,55.23104149699211,0.16064453125,15.596948623657227,940,0.014972989,,,,,
180.0,77.18339538574219,194560,,,,,,,,,,,,,,,
180.0,73.79048156738281,195584,0.2,0.0003,0.0,-0.010990349904750474,-3.4187250666320326,47.061364656686784,0.16533203125,17.74104881286621,950,0.016263716,,,,,
180.0,69.91175842285156,196608,,,,,,,,,,,,,,,
180.0,76.56788635253906,197632,0.2,0.0003,0.0,-0.011138625894091092,-3.426207907497883,58.38645354509354,0.190380859375,38.40557861328125,960,0.014611259,,,,,
180.0,78.49714660644531,198656,,,,,,,,,,,,,,,
180.0,75.99505615234375,199680,0.2,0.0003,5.960464477539063e-08,-0.014928121920092963,-3.4338171370327473,49.3678454220295,0.185986328125,24.59710121154785,970,0.015209172,,,,,
180.0,68.21758270263672,200704,,,,,,,,,,,,,,,
180.0,74.23956298828125,201728,0.2,0.0003,-1.1920928955078125e-07,-0.01173425302549731,-3.4077751226723194,52.94184070825577,0.153271484375,22.296483993530273,980,0.016193844,,,,,
180.0,75.50888061523438,202752,,,,,,,,,,,,,,,
180.0,77.42668151855469,203776,0.2,0.0003,-1.1920928955078125e-07,-0.012014869059203192,-3.4139805249869823,50.88595404326916,0.17451171875,26.138599395751953,990,0.014944251,,,,,
180.0,70.24066162109375,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,72.8421905,972,180.0,210,100
180.0,75.62847137451172,205824,0.2,0.0003,0.0,-0.013716092710092198,-3.4354614853858947,51.13571789264679,0.1962890625,35.11454772949219,1000,0.013373786,,,,,
180.0,75.88934326171875,206848,,,,,,,,,,,,,,,
180.0,74.02716064453125,207872,0.2,0.0003,0.0,-0.0117572250237572,-3.4585701316595077,51.95502859950066,0.15439453125,28.68116569519043,1010,0.011276876,,,,,
180.0,70.61229705810547,208896,,,,,,,,,,,,,,,
180.0,72.04896545410156,209920,0.2,0.0003,-1.1920928955078125e-07,-0.011870810043183156,-3.459103934466839,54.98118479251862,0.188037109375,34.9079475402832,1020,0.014635206,,,,,
180.0,76.09616088867188,210944,,,,,,,,,,,,,,,
180.0,73.55145263671875,211968,0.2,0.0003,-1.1920928955078125e-07,-0.013435186909919138,-3.4756981693208218,57.36814512014389,0.193896484375,19.120105743408203,1030,0.01649192,,,,,
180.0,73.03231048583984,212992,,,,,,,,,,,,,,,
180.0,69.2872314453125,214016,0.2,0.0003,0.0,-0.015449994830123614,-3.4945681996643545,60.98720897436142,0.21494140625,31.37404441833496,1040,0.0165157,,,,,
180.0,71.62653350830078,215040,,,,,,,,,,,,,,,
180.0,72.44347381591797,216064,0.2,0.0003,0.0,-0.015824338926177007,-3.494067657738924,55.54286739230156,0.210693359375,21.789470672607422,1050,0.016094824,,,,,
180.0,76.36015319824219,217088,,,,,,,,,,,,,,,
180.0,77.36058044433594,218112,0.2,0.0003,0.0,-0.013126478077901993,-3.4705804236233235,56.74101591706276,0.1583984375,34.834739685058594,1060,0.015114445,,,,,
180.0,75.87446594238281,219136,,,,,,,,,,,,,,,
180.0,74.14373779296875,220160,0.2,0.0003,0.0,-0.014822159448522143,-3.494113115221262,53.81426233649254,0.201220703125,38.40300369262695,1070,0.016532328,,,,,
180.0,76.47345733642578,221184,,,,,,,,,,,,,,,
180.0,74.82975006103516,222208,0.2,0.0003,0.0,-0.013612858651322312,-3.498460404574871,66.31361387968063,0.203466796875,51.55762481689453,1080,0.016964879,,,,,
180.0,76.45466613769531,223232,,,,,,,,,,,,,,,
180.0,75.81442260742188,224256,0.2,0.0003,0.0,-0.01500882203981746,-3.4940448381006717,62.00336451530457,0.187060546875,29.206443786621094,1090,0.014343072,,,,,
180.0,76.019287109375,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,74.36563971,1068,180.0,210,110
180.0,74.1962890625,226304,0.2,0.0003,-1.1920928955078125e-07,-0.010851359790103743,-3.491709938645363,59.001411956548694,0.190625,34.249671936035156,1100,0.0147126075,,,,,
180.0,76.08113098144531,227328,,,,,,,,,,,,,,,
180.0,73.0572280883789,228352,0.2,0.0003,0.0,-0.009605825699691196,-3.487352905422449,54.103918600082395,0.121923828125,41.87614822387695,1110,0.013276592,,,,,
180.0,75.48910522460938,229376,,,,,,,,,,,,,,,
180.0,76.17605590820312,230400,0.2,0.0003,5.960464477539063e-08,-0.013463328512443695,-3.5031501196324824,56.60619276165962,0.18837890625,23.792024612426758,1120,0.014541194,,,,,
180.0,76.61357116699219,231424,,,,,,,,,,,,,,,
180.0,79.72706604003906,232448,0.2,0.0003,0.0,-0.011125396384159103,-3.5153854355216025,64.57276355028152,0.17626953125,33.38976287841797,1130,0.015013867,,,,,
180.0,78.58367919921875,233472,,,,,,,,,,,,,,,
180.0,76.04476928710938,234496,0.2,0.0003,0.0,-0.012033007314312272,-3.5221023239195346,58.752957224845886,0.176220703125,16.422470092773438,1140,0.0148746185,,,,,
180.0,76.81541442871094,235520,,,,,,,,,,,,,,,
