eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/approx_kl,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations
180.0,1024,12.907013893127441,,,,,,,,,,,,,,,
180.0,2048,12.588571548461914,,,,,,,,,,,,,,,
180.0,3072,13.02676010131836,10,5.630453109741211,0.007534146308898926,0.2,0.407275390625,0.0003,-0.04530387125269044,-5.864243845641613,14.870866632461547,0.02485244,,,,,
180.0,4096,13.084341049194336,,,,,,,,,,,,,,,
180.0,5120,13.651519775390625,20,7.899406909942627,1.1920928955078125e-07,0.2,0.3986328125,0.0003,-0.041300364705966784,-5.835905833542347,15.531672313809395,0.024088332,,,,,
180.0,6144,13.129636764526367,,,,,,,,,,,,,,,
180.0,7168,13.411385536193848,30,8.303169250488281,0.0,0.2,0.410791015625,0.0003,-0.04259400929295225,-5.810854749381543,13.890600791573524,0.02341861,,,,,
180.0,8192,13.234817504882812,,,,,,,,,,,,,,,
180.0,9216,13.391191482543945,40,6.174360752105713,-1.1920928955078125e-07,0.2,0.33701171875,0.0003,-0.03574793165898882,-5.7835034191608425,13.168194170296193,0.02168025,,,,,
180.0,10240,12.955160140991211,,,,,,,,,,,,,,,
180.0,11264,13.174452781677246,50,8.573328018188477,-1.1920928955078125e-07,0.2,0.3466796875,0.0003,-0.03798155806289287,-5.780277368426323,13.53551438897848,0.02207166,,,,,
180.0,12288,13.373353004455566,,,,,,,,,,,,,,,
180.0,13312,13.310054779052734,60,8.294066429138184,-1.1920928955078125e-07,0.2,0.32734375,0.0003,-0.038111157322418876,-5.74462081938982,17.176882635056973,0.022105314,,,,,
180.0,14336,13.580041885375977,,,,,,,,,,,,,,,
180.0,15360,13.390925407409668,70,6.307105541229248,0.0,0.2,0.367431640625,0.0003,-0.038344094954663885,-5.703828038275242,16.594352278113366,0.021570837,,,,,
180.0,16384,13.874643325805664,,,,,,,,,,,,,,,
180.0,17408,13.169952392578125,80,6.888267517089844,5.960464477539063e-08,0.2,0.3607421875,0.0003,-0.03915921404986875,-5.697115278244018,13.481586940586567,0.021251861,,,,,
180.0,18432,12.692753791809082,,,,,,,,,,,,,,,
180.0,19456,12.332547187805176,90,6.952553749084473,0.0,0.2,0.351025390625,0.0003,-0.03720451765839243,-5.656000855565071,14.781602701544761,0.021547902,,,,,
180.0,20480,12.741880416870117,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,13.549218289999999,292,69,180.0,10
180.0,21504,13.865324974060059,100,13.798233985900879,0.0,0.2,0.354931640625,0.0003,-0.04013410975967417,-5.641792520880699,15.02467837035656,0.023188187,,,,,
180.0,22528,13.219147682189941,,,,,,,,,,,,,,,
180.0,23552,14.271993637084961,110,5.034525394439697,0.0,0.2,0.341845703125,0.0003,-0.03780628082313342,-5.650516837835312,13.55313766002655,0.022840729,,,,,
180.0,24576,14.189474105834961,,,,,,,,,,,,,,,
180.0,25600,13.662355422973633,120,4.898286819458008,5.960464477539063e-08,0.2,0.35537109375,0.0003,-0.039073856081813574,-5.611970922350883,15.637447355687618,0.022194847,,,,,
180.0,26624,14.901439666748047,,,,,,,,,,,,,,,
