eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/clip_range,train/learning_rate,train/clip_fraction,train/loss,train/value_loss,train/entropy_loss,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean
27.0,84992,47.029422760009766,410,-0.05041107951838057,0.0,0.059767075,0.2,0.0003,0.4111328125,17.24237823486328,31.058660632371904,-3.9152087956666946,,,,,
27.0,86016,46.568416595458984,,,,,,,,,,,,,,,
27.0,87040,52.539825439453125,420,-0.03920045885897707,0.0,0.05176284,0.2,0.0003,0.401025390625,11.811173439025879,29.763748329877853,-3.8581016197800637,,,,,
27.0,88064,51.960296630859375,,,,,,,,,,,,,,,
27.0,89088,47.615745544433594,430,-0.04166417781234486,0.0,0.05142215,0.2,0.0003,0.4033203125,12.373806953430176,29.492289429903032,-3.8006872408092023,,,,,
27.0,90112,46.90420150756836,,,,,,,,,,,,,,,
27.0,91136,45.51219940185547,440,-0.04387252000160515,0.0,0.04940106,0.2,0.0003,0.402734375,13.671921730041504,28.72447322010994,-3.767094634473324,,,,,
27.0,92160,48.75122833251953,,,,,,,,,,,,,,,
27.0,93184,46.86321258544922,450,-0.04385664881265257,5.960464477539063e-08,0.046988502,0.2,0.0003,0.365185546875,9.724483489990234,24.64085517823696,-3.742170810699463,,,,,
27.0,94208,55.87294387817383,,,,,,,,,,,,,,,
27.0,95232,51.62762451171875,460,-0.04487113118520938,0.0,0.050553687,0.2,0.0003,0.410009765625,14.849812507629395,27.03739504814148,-3.7102329298853873,,,,,
27.0,96256,51.028533935546875,,,,,,,,,,,,,,,
27.0,97280,50.542518615722656,470,-0.04522796723031206,0.0,0.052983847,0.2,0.0003,0.383056640625,8.846772193908691,29.24024362564087,-3.7067053474485876,,,,,
27.0,98304,54.296043395996094,,,,,,,,,,,,,,,
27.0,99328,50.351226806640625,480,-0.043911559111438694,5.960464477539063e-08,0.046855196,0.2,0.0003,0.372607421875,17.43233871459961,27.91930157542229,-3.6894792564213277,,,,,
27.0,100352,50.998382568359375,,,,,,,,,,,,,,,
27.0,101376,48.94563293457031,490,-0.05345601307344623,-1.1920928955078125e-07,0.049360096,0.2,0.0003,0.37939453125,12.298384666442871,26.451171255111696,-3.6646023757755755,,,,,
27.0,102400,52.96903991699219,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,207,27.0,493,50,52.84121517
27.0,103424,53.9307861328125,500,-0.04333275989920367,0.0,0.06174907,0.2,0.0003,0.415380859375,12.064114570617676,26.83325239419937,-3.641389311850071,,,,,
27.0,104448,51.47812271118164,,,,,,,,,,,,,,,
27.0,105472,59.437583923339844,510,-0.04789784057065845,0.0,0.060266156,0.2,0.0003,0.41201171875,11.148504257202148,28.400579106807708,-3.620361226052046,,,,,
27.0,106496,49.810665130615234,,,,,,,,,,,,,,,
27.0,107520,49.31555938720703,520,-0.03831008415145334,5.960464477539063e-08,0.047459286,0.2,0.0003,0.409375,15.842439651489258,26.33314697444439,-3.5816248908638952,,,,,
27.0,108544,46.593406677246094,,,,,,,,,,,,,,,
27.0,109568,51.96636199951172,530,-0.04689152539940551,0.0,0.06396657,0.2,0.0003,0.41884765625,10.674694061279297,23.115609937906264,-3.5697502054274084,,,,,
27.0,110592,53.07303237915039,,,,,,,,,,,,,,,
27.0,111616,52.85639190673828,540,-0.04853912722901441,0.0,0.06436638,0.2,0.0003,0.415185546875,13.070236206054688,26.18804513812065,-3.564145688712597,,,,,
27.0,112640,49.72740936279297,,,,,,,,,,,,,,,
27.0,113664,52.7625732421875,550,-0.04212905121821677,0.0,0.06467768,0.2,0.0003,0.417919921875,12.881711959838867,25.3398625433445,-3.547782278805971,,,,,
27.0,114688,50.85469055175781,,,,,,,,,,,,,,,
27.0,115712,51.75313186645508,560,-0.050042425325955264,0.0,0.06772654,0.2,0.0003,0.435546875,9.636955261230469,21.00311602652073,-3.533224872499704,,,,,
27.0,116736,54.75028991699219,,,,,,,,,,,,,,,
27.0,117760,49.04897689819336,570,-0.03971154833852779,0.0,0.10013454,0.2,0.0003,0.45947265625,10.614001274108887,22.21622829437256,-3.507831197977066,,,,,
27.0,118784,52.09978103637695,,,,,,,,,,,,,,,
27.0,119808,48.05527114868164,580,-0.03812777000130154,0.0,0.103764236,0.2,0.0003,0.49951171875,10.113823890686035,22.837484589219095,-3.475210315734148,,,,,
27.0,120832,51.296966552734375,,,,,,,,,,,,,,,
27.0,121856,51.891014099121094,590,-0.04242339432530571,5.960464477539063e-08,0.122989185,0.2,0.0003,0.523291015625,16.53028106689453,25.927568513154984,-3.4613611705601217,,,,,
27.0,122880,54.76836013793945,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,251,27.0,489,60,55.3625923
27.0,123904,54.08462142944336,600,-0.03561629216565052,5.960464477539063e-08,0.10884704,0.2,0.0003,0.498828125,11.012250900268555,22.767926952242853,-3.4224567458033563,,,,,
27.0,124928,50.97847366333008,,,,,,,,,,,,,,,
27.0,125952,50.89879608154297,610,-0.036003454466117545,1.1920928955078125e-07,0.12809458,0.2,0.0003,0.521923828125,8.24287223815918,21.495365503430367,-3.399917144328356,,,,,
27.0,126976,53.25773620605469,,,,,,,,,,,,,,,
27.0,128000,53.868804931640625,620,-0.03297549798880937,0.0,0.10685012,0.2,0.0003,0.5123046875,12.222709655761719,22.51179134249687,-3.3827200412750242,,,,,
27.0,129024,54.02074432373047,,,,,,,,,,,,,,,
27.0,130048,51.97760009765625,630,-0.02705867768236203,0.0,0.08470527,0.2,0.0003,0.4806640625,10.213492393493652,17.65627710223198,-3.398704922944307,,,,,
27.0,131072,52.39216232299805,,,,,,,,,,,,,,,
27.0,132096,49.61305236816406,640,-0.038066853520285805,0.0,0.10564265,0.2,0.0003,0.52880859375,7.591320514678955,18.8172176361084,-3.3916631303727627,,,,,
27.0,133120,52.19868087768555,,,,,,,,,,,,,,,
27.0,134144,51.78329849243164,650,-0.037280866177752614,0.0,0.12179008,0.2,0.0003,0.55322265625,7.957796573638916,21.842367181181906,-3.3822651237249373,,,,,
27.0,135168,54.96465301513672,,,,,,,,,,,,,,,
27.0,136192,52.780242919921875,660,-0.04017007200163789,1.1920928955078125e-07,0.10748873,0.2,0.0003,0.547705078125,9.921517372131348,20.86053300201893,-3.3718754671514035,,,,,
27.0,137216,52.93206787109375,,,,,,,,,,,,,,,
27.0,138240,49.133304595947266,670,-0.027286491318955088,0.0,0.0936787,0.2,0.0003,0.470068359375,10.444936752319336,19.980174872279168,-3.3752929106354714,,,,,
27.0,139264,52.948097229003906,,,,,,,,,,,,,,,
27.0,140288,50.036136627197266,680,-0.03809280437853886,-1.1920928955078125e-07,0.09781081,0.2,0.0003,0.516796875,7.573406219482422,19.681900143623352,-3.3947036430239677,,,,,
27.0,141312,51.846534729003906,,,,,,,,,,,,,,,
27.0,142336,52.569236755371094,690,-0.04064564065192826,0.0,0.08063329,0.2,0.0003,0.48330078125,9.608136177062988,20.64254972934723,-3.403387174755335,,,,,
27.0,143360,53.64931869506836,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,293,27.0,489,70,56.07356146
27.0,144384,54.31622314453125,700,-0.03285357302229386,0.0,0.08308864,0.2,0.0003,0.466259765625,7.926336765289307,19.079148763418196,-3.381400649249554,,,,,
27.0,145408,54.55698776245117,,,,,,,,,,,,,,,
27.0,146432,53.98197555541992,710,-0.027879088434565345,0.0,0.10116513,0.2,0.0003,0.4638671875,9.965137481689453,22.797745862603186,-3.381118340790272,,,,,
27.0,147456,54.31134796142578,,,,,,,,,,,,,,,
27.0,148480,55.19471740722656,720,-0.03312076592555968,0.0,0.094697334,0.2,0.0003,0.5087890625,12.88598346710205,20.85832206904888,-3.385963599383831,,,,,
27.0,149504,53.919151306152344,,,,,,,,,,,,,,,
27.0,150528,54.656333923339844,730,-0.03456031695241109,0.0,0.08833358,0.2,0.0003,0.50615234375,12.176151275634766,20.577330639958383,-3.381714541465044,,,,,
27.0,151552,53.070281982421875,,,,,,,,,,,,,,,
27.0,152576,55.5682373046875,740,-0.03214152365981136,0.0,0.08338252,0.2,0.0003,0.47041015625,9.423822402954102,21.575213253498077,-3.3712191678583623,,,,,
27.0,153600,55.29856491088867,,,,,,,,,,,,,,,
27.0,154624,54.63134765625,750,-0.03684940698440187,0.0,0.085299194,0.2,0.0003,0.5046875,11.691553115844727,19.818519422411917,-3.3633052542805673,,,,,
27.0,155648,49.355892181396484,,,,,,,,,,,,,,,
27.0,156672,54.512054443359375,760,-0.027600494169746526,0.0,0.07300332,0.2,0.0003,0.447412109375,9.747544288635254,18.83868024945259,-3.371663199365139,,,,,
27.0,157696,57.332725524902344,,,,,,,,,,,,,,,
27.0,158720,52.61109161376953,770,-0.01602108403967577,1.1920928955078125e-07,0.07800284,0.2,0.0003,0.4638671875,6.208934307098389,17.531306764483453,-3.361748790740967,,,,,
27.0,159744,54.561180114746094,,,,,,,,,,,,,,,
27.0,160768,54.841697692871094,780,-0.03485274317499716,0.0,0.084010996,0.2,0.0003,0.49619140625,12.846027374267578,18.847253215312957,-3.3690721437335016,,,,,
27.0,161792,56.368019104003906,,,,,,,,,,,,,,,
27.0,162816,55.5007209777832,790,-0.04106197161745513,0.0,0.08618161,0.2,0.0003,0.527294921875,8.872078895568848,17.45482605099678,-3.3885373741388323,,,,,
27.0,163840,51.44804763793945,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,334,27.0,489,80,56.28770713
27.0,164864,53.124263763427734,800,-0.02917604660979123,0.0,0.07513924,0.2,0.0003,0.457958984375,8.053637504577637,15.7289780408144,-3.372725015133619,,,,,
27.0,165888,53.195068359375,,,,,,,,,,,,,,,
27.0,166912,54.69829559326172,810,-0.03801278210012242,1.1920928955078125e-07,0.08800899,0.2,0.0003,0.494091796875,7.817248344421387,17.643592712283134,-3.3629621997475625,,,,,
27.0,167936,51.716636657714844,,,,,,,,,,,,,,,
27.0,168960,53.07522964477539,820,-0.04724907088675536,0.0,0.091473,0.2,0.0003,0.520263671875,7.6596832275390625,17.029909417033195,-3.364880182594061,,,,,
27.0,169984,53.259620666503906,,,,,,,,,,,,,,,
27.0,171008,52.41486358642578,830,-0.038746411196916596,0.0,0.08735631,0.2,0.0003,0.483251953125,10.652254104614258,18.499162167310715,-3.358208344876766,,,,,
27.0,172032,52.43117904663086,,,,,,,,,,,,,,,
27.0,173056,56.529136657714844,840,-0.04125516702188179,0.0,0.12385069,0.2,0.0003,0.578759765625,9.75540828704834,19.754958924651145,-3.3636977724730968,,,,,
27.0,174080,53.94963073730469,,,,,,,,,,,,,,,
27.0,175104,55.97101593017578,850,-0.03160103801637888,0.0,0.11569005,0.2,0.0003,0.556689453125,11.288087844848633,19.50156288444996,-3.3672341890633106,,,,,
27.0,176128,53.365699768066406,,,,,,,,,,,,,,,
27.0,177152,53.091697692871094,860,-0.02542105968896067,0.0,0.10047595,0.2,0.0003,0.552294921875,10.083660125732422,17.43722485303879,-3.364081512391567,,,,,
27.0,178176,51.22119903564453,,,,,,,,,,,,,,,
27.0,179200,60.02335739135742,870,-0.031516197853488845,0.0,0.1039963,0.2,0.0003,0.536181640625,9.34329891204834,18.71200188398361,-3.358759568631649,,,,,
27.0,180224,57.59832000732422,,,,,,,,,,,,,,,
27.0,181248,56.81142807006836,880,-0.034078288989258,-1.1920928955078125e-07,0.12036376,0.2,0.0003,0.518896484375,11.607905387878418,18.823434725403786,-3.3606375746428965,,,,,
27.0,182272,53.87965393066406,,,,,,,,,,,,,,,
27.0,183296,55.87554168701172,890,-0.04098069848550949,0.0,0.1208881,0.2,0.0003,0.52763671875,7.995291233062744,18.401708328723906,-3.3624521106481553,,,,,
27.0,184320,56.43439483642578,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,376,27.0,490,90,59.83301278999999
27.0,185344,55.82829284667969,900,-0.03143626569799381,0.0,0.120655656,0.2,0.0003,0.509765625,6.114574432373047,17.914406764507294,-3.3516577750444414,,,,,
27.0,186368,51.93019104003906,,,,,,,,,,,,,,,
27.0,187392,51.12234115600586,910,-0.03356071796442848,0.0,0.09873793,0.2,0.0003,0.478564453125,10.100396156311035,18.620106345415117,-3.347261743247509,,,,,
27.0,188416,52.19294738769531,,,,,,,,,,,,,,,
27.0,189440,50.62190246582031,920,-0.031655797520943454,-1.1920928955078125e-07,0.10159598,0.2,0.0003,0.50224609375,7.171921730041504,17.876924258470535,-3.3452616654336453,,,,,
27.0,190464,53.945709228515625,,,,,,,,,,,,,,,
27.0,191488,53.44480895996094,930,-0.030310448982345407,0.0,0.08685702,0.2,0.0003,0.458837890625,8.553401947021484,17.768911769986154,-3.34613052085042,,,,,
27.0,192512,54.882781982421875,,,,,,,,,,,,,,,
27.0,193536,54.71128845214844,940,-0.019611899950541557,0.0,0.10061918,0.2,0.0003,0.477099609375,9.014065742492676,16.7450652718544,-3.345777051895857,,,,,
27.0,194560,56.77330017089844,,,,,,,,,,,,,,,
27.0,195584,50.373046875,950,-0.023760882162605412,0.0,0.09180938,0.2,0.0003,0.472802734375,6.162631988525391,17.211713594198226,-3.357375643402338,,,,,
27.0,196608,53.647056579589844,,,,,,,,,,,,,,,
27.0,197632,51.78649139404297,960,-0.027456270626862532,0.0,0.09203469,0.2,0.0003,0.505419921875,6.837469100952148,16.20940336883068,-3.3630029290914534,,,,,
27.0,198656,53.68366241455078,,,,,,,,,,,,,,,
27.0,199680,57.41526794433594,970,-0.03370575272856513,0.0,0.089669116,0.2,0.0003,0.511181640625,9.721854209899902,17.454513216018675,-3.3623088844120503,,,,,
27.0,200704,57.79834747314453,,,,,,,,,,,,,,,
27.0,201728,50.04242706298828,980,-0.04530915340292267,0.0,0.07806562,0.2,0.0003,0.464892578125,8.078604698181152,18.061842131614686,-3.361135994642973,,,,,
27.0,202752,57.2197151184082,,,,,,,,,,,,,,,
27.0,203776,54.11323547363281,990,-0.025310099988564615,0.0,0.07539571,0.2,0.0003,0.4421875,6.991494655609131,16.226598536968233,-3.3507029466331004,,,,,
27.0,204800,55.82386779785156,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,417,27.0,490,100,58.71027851000001
27.0,205824,56.007789611816406,1000,-0.02530569057125831,0.0,0.07801213,0.2,0.0003,0.46513671875,9.062203407287598,17.435240346193314,-3.367430417239666,,,,,
27.0,206848,54.71042251586914,,,,,,,,,,,,,,,
27.0,207872,54.333980560302734,1010,-0.03646872754616197,0.0,0.078248575,0.2,0.0003,0.48671875,5.931358814239502,15.919276049733162,-3.365650898963213,,,,,
27.0,208896,56.707786560058594,,,,,,,,,,,,,,,
27.0,209920,56.07975387573242,1020,-0.02657227601011982,1.1920928955078125e-07,0.07707471,0.2,0.0003,0.4568359375,9.553648948669434,16.602373191714285,-3.3621476992964743,,,,,
27.0,210944,54.219215393066406,,,,,,,,,,,,,,,
27.0,211968,57.993309020996094,1030,-0.025843990332941758,5.960464477539063e-08,0.079761,0.2,0.0003,0.454345703125,6.737605094909668,15.820708486437798,-3.3667581126093866,,,,,
27.0,212992,55.595603942871094,,,,,,,,,,,,,,,
27.0,214016,57.730674743652344,1040,-0.029927707416936754,1.1920928955078125e-07,0.07827872,0.2,0.0003,0.44111328125,7.261257648468018,16.817279496788977,-3.3669958651065826,,,,,
27.0,215040,56.96669006347656,,,,,,,,,,,,,,,
27.0,216064,54.677696228027344,1050,-0.02724199501826661,1.1920928955078125e-07,0.08581886,0.2,0.0003,0.4994140625,8.694993019104004,20.493553337454795,-3.363621257990599,,,,,
27.0,217088,54.569183349609375,,,,,,,,,,,,,,,
27.0,218112,55.95488739013672,1060,-0.027929586643585934,0.0,0.102276534,0.2,0.0003,0.50244140625,8.835192680358887,19.515223807096483,-3.3514837816357614,,,,,
27.0,219136,53.254798889160156,,,,,,,,,,,,,,,
27.0,220160,60.67420196533203,1070,-0.03342852954374394,0.0,0.10573098,0.2,0.0003,0.503564453125,8.431639671325684,16.354510653018952,-3.355281762778759,,,,,
27.0,221184,52.29009246826172,,,,,,,,,,,,,,,
27.0,222208,53.29888153076172,1080,-0.024779287760611623,0.0,0.10406689,0.2,0.0003,0.5123046875,6.682448387145996,17.70835434496403,-3.3589230053126813,,,,,
27.0,223232,53.95801544189453,,,,,,,,,,,,,,,
27.0,224256,56.45849609375,1090,-0.02179142217792105,1.1920928955078125e-07,0.07986601,0.2,0.0003,0.481103515625,6.496055603027344,17.186971244215965,-3.360512497276068,,,,,
27.0,225280,56.093849182128906,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,458,27.0,491,110,58.39316736000001
27.0,226304,57.06255340576172,1100,-0.027168685631477275,0.0,0.07717574,0.2,0.0003,0.460546875,6.782476902008057,16.01662516593933,-3.3579695381224157,,,,,
27.0,227328,54.60357666015625,,,,,,,,,,,,,,,
27.0,228352,57.15039825439453,1110,-0.02453598615102237,-1.1920928955078125e-07,0.08177932,0.2,0.0003,0.498583984375,9.071170806884766,16.17261210680008,-3.3595460139214994,,,,,
27.0,229376,53.74155807495117,,,,,,,,,,,,,,,
27.0,230400,52.920745849609375,1120,-0.019228474196279422,-1.1920928955078125e-07,0.08200969,0.2,0.0003,0.4720703125,7.187999248504639,15.675444732606412,-3.3636306189000607,,,,,
27.0,231424,55.84196472167969,,,,,,,,,,,,,,,
27.0,232448,56.964752197265625,1130,-0.028541582768957595,0.0,0.086737454,0.2,0.0003,0.47119140625,9.035977363586426,16.640176421403886,-3.3523172959685326,,,,,
27.0,233472,56.24458312988281,,,,,,,,,,,,,,,
27.0,234496,56.592369079589844,1140,-0.028280086335144006,0.0,0.094855174,0.2,0.0003,0.52470703125,7.00047492980957,16.67509497106075,-3.3528428368270395,,,,,
27.0,235520,55.62407302856445,,,,,,,,,,,,,,,
27.0,236544,54.28728485107422,1150,-0.02241034526959993,0.0,0.08517601,0.2,0.0003,0.475634765625,7.964339256286621,18.781372538208963,-3.363020075112581,,,,,
27.0,237568,54.1285400390625,,,,,,,,,,,,,,,
