eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed
23.216251373291016,100.0,37888,0.0,-0.021612994475071902,-5.770864284783602,0.006374451,0.022314453125,18.640409469604492,0.2,27.605861464142798,3e-05,180,,,,,
21.920215606689453,100.0,38912,,,,,,,,,,,,,,,
24.9290771484375,100.0,39936,0.0,-0.017517533899081172,-5.760189276188612,0.005291387,0.011572265625,17.273971557617188,0.2,30.348642471432687,3e-05,190,,,,,
27.686840057373047,100.0,40960,,,,,,,,,,,,,,,
,,40960,,,,,,,,,,,25.160405959999995,100.0,382,20,107
23.64968490600586,100.0,41984,-1.1920928955078125e-07,-0.019935780227206122,-5.749353461712599,0.0060450872,0.02001953125,14.68830680847168,0.2,31.178751181066037,3e-05,200,,,,,
25.75354766845703,100.0,43008,,,,,,,,,,,,,,,
24.01483917236328,100.0,44032,0.0,-0.017944907183846226,-5.741095364838839,0.0054483702,0.017333984375,22.894460678100586,0.2,29.717181771993637,3e-05,210,,,,,
24.569427490234375,100.0,45056,,,,,,,,,,,,,,,
24.92148208618164,100.0,46080,0.0,-0.02030221820350562,-5.732314051687718,0.0062846197,0.020556640625,25.985658645629883,0.2,29.508351285755634,3e-05,220,,,,,
26.208498001098633,100.0,47104,,,,,,,,,,,,,,,
24.0869197845459,100.0,48128,0.0,-0.018497726420901018,-5.7275357156991955,0.0055983895,0.014697265625,10.838794708251953,0.2,29.740673461556433,3e-05,230,,,,,
25.837121963500977,100.0,49152,,,,,,,,,,,,,,,
30.027320861816406,100.0,50176,0.0,-0.018508113523057545,-5.722046057134866,0.006068346,0.016943359375,13.263060569763184,0.2,27.831751565635205,3e-05,240,,,,,
26.161170959472656,100.0,51200,,,,,,,,,,,,,,,
27.304676055908203,100.0,52224,0.0,-0.020868515315669356,-5.714433014392853,0.0058455416,0.022412109375,19.048675537109375,0.2,30.42628249526024,3e-05,250,,,,,
25.395124435424805,100.0,53248,,,,,,,,,,,,,,,
24.403179168701172,100.0,54272,5.960464477539063e-08,-0.021213334890489932,-5.7061487548053265,0.00626658,0.02705078125,16.27943229675293,0.2,28.782294251024723,3e-05,260,,,,,
23.922962188720703,100.0,55296,,,,,,,,,,,,,,,
24.678218841552734,100.0,56320,0.0,-0.017708652673172766,-5.694932620972395,0.005439069,0.01826171875,12.264580726623535,0.2,28.338844607770444,3e-05,270,,,,,
26.56892204284668,100.0,57344,,,,,,,,,,,,,,,
23.764127731323242,100.0,58368,1.1920928955078125e-07,-0.017884282922022977,-5.686136824637652,0.00511156,0.014111328125,22.29263687133789,0.2,29.629470537602902,3e-05,280,,,,,
26.973405838012695,100.0,59392,,,,,,,,,,,,,,,
25.553096771240234,100.0,60416,5.960464477539063e-08,-0.0170274850079295,-5.682846470177173,0.0055417614,0.00986328125,33.76987075805664,0.2,28.68082814514637,3e-05,290,,,,,
25.26388168334961,100.0,61440,,,,,,,,,,,,,,,
,,61440,,,,,,,,,,,25.707885149999996,100.0,381,30,160
24.608386993408203,100.0,62464,0.0,-0.018145465190900722,-5.681045547872782,0.0057548652,0.019775390625,13.408608436584473,0.2,32.00027544349432,3e-05,300,,,,,
25.174575805664062,100.0,63488,,,,,,,,,,,,,,,
26.738624572753906,100.0,64512,0.0,-0.01871980927317054,-5.676078256964684,0.00556723,0.017626953125,13.74498462677002,0.2,28.253757613897324,3e-05,310,,,,,
27.076183319091797,100.0,65536,,,,,,,,,,,,,,,
24.94912338256836,100.0,66560,0.0,-0.016490319369040662,-5.66832138299942,0.005513265,0.01767578125,9.021369934082031,0.2,28.41123959198594,3e-05,320,,,,,
25.13259506225586,100.0,67584,,,,,,,,,,,,,,,
24.667245864868164,100.0,68608,0.0,-0.018194899619811623,-5.659357281029225,0.0057950728,0.018310546875,41.22840881347656,0.2,33.29990447163582,3e-05,330,,,,,
28.556333541870117,100.0,69632,,,,,,,,,,,,,,,
25.470029830932617,100.0,70656,0.0,-0.01790232215280412,-5.649517957121134,0.005862398,0.019189453125,22.7648868560791,0.2,31.679117791354656,3e-05,340,,,,,
24.359996795654297,100.0,71680,,,,,,,,,,,,,,,
25.579408645629883,100.0,72704,0.0,-0.01954619372045272,-5.646797323971986,0.0058008404,0.0201171875,29.0808162689209,0.2,30.296270614862443,3e-05,350,,,,,
30.24366569519043,100.0,73728,,,,,,,,,,,,,,,
26.268823623657227,100.0,74752,-1.1920928955078125e-07,-0.017023230547783895,-5.643150506913662,0.005832481,0.012451171875,18.203357696533203,0.2,31.284545984864234,3e-05,360,,,,,
27.57537269592285,100.0,75776,,,,,,,,,,,,,,,
27.531871795654297,100.0,76800,0.0,-0.018921753409085796,-5.634571087360382,0.005916162,0.014892578125,33.57170867919922,0.2,29.73555047959089,3e-05,370,,,,,
23.95641326904297,100.0,77824,,,,,,,,,,,,,,,
25.61310386657715,100.0,78848,-1.1920928955078125e-07,-0.016963849234343797,-5.630938214063645,0.0054953163,0.0150390625,17.854337692260742,0.2,29.0671138882637,3e-05,380,,,,,
27.42184829711914,100.0,79872,,,,,,,,,,,,,,,
25.667255401611328,100.0,80896,-1.1920928955078125e-07,-0.018204546177730662,-5.628274070471525,0.0054351212,0.016015625,17.58829116821289,0.2,30.66878900229931,3e-05,390,,,,,
23.205657958984375,100.0,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,25.6567883,100.0,385,40,212
25.23579978942871,100.0,82944,-1.1920928955078125e-07,-0.01969944445154397,-5.619965600967407,0.006206914,0.0251953125,25.773954391479492,0.2,31.064825889468192,3e-05,400,,,,,
24.23568344116211,100.0,83968,,,,,,,,,,,,,,,
24.641359329223633,100.0,84992,5.960464477539063e-08,-0.017172819868392253,-5.610342765599489,0.00561406,0.01337890625,14.458693504333496,0.2,28.39206469655037,3e-05,410,,,,,
25.780466079711914,100.0,86016,,,,,,,,,,,,,,,
26.469383239746094,100.0,87040,0.0,-0.017214943254657555,-5.597315811365843,0.005282074,0.015283203125,23.833175659179688,0.2,30.038979530334473,3e-05,420,,,,,
26.510419845581055,100.0,88064,,,,,,,,,,,,,,,
22.599546432495117,100.0,89088,0.0,-0.018582085472735342,-5.582903350144624,0.0060124304,0.022314453125,17.056331634521484,0.2,26.351055780798198,3e-05,430,,,,,
24.421634674072266,100.0,90112,,,,,,,,,,,,,,,
25.734575271606445,100.0,91136,-1.1920928955078125e-07,-0.019458242937253088,-5.579638955742121,0.0058253556,0.0267578125,16.643558502197266,0.2,32.960462282598016,3e-05,440,,,,,
25.03580093383789,100.0,92160,,,,,,,,,,,,,,,
24.919570922851562,100.0,93184,0.0,-0.016405872449104207,-5.573388377577066,0.0054324227,0.012890625,21.294021606445312,0.2,28.79166368842125,3e-05,450,,,,,
23.435260772705078,100.0,94208,,,,,,,,,,,,,,,
27.07185173034668,100.0,95232,0.0,-0.020989340257983713,-5.56120831668377,0.006266705,0.025,13.978544235229492,0.2,31.00902628302574,3e-05,460,,,,,
26.35309410095215,100.0,96256,,,,,,,,,,,,,,,
24.891284942626953,100.0,97280,0.0,-0.02247599895908934,-5.541804267466068,0.0068701906,0.02578125,21.72216033935547,0.2,32.854699057340625,3e-05,470,,,,,
26.435728073120117,100.0,98304,,,,,,,,,,,,,,,
25.701854705810547,100.0,99328,0.0,-0.018157088826410473,-5.523045948147773,0.0054954137,0.0171875,31.21473503112793,0.2,28.6097043171525,3e-05,480,,,,,
25.27332305908203,100.0,100352,,,,,,,,,,,,,,,
27.41156578063965,100.0,101376,5.960464477539063e-08,-0.015835612805676646,-5.497880890965462,0.0057618315,0.017529296875,10.81142807006836,0.2,31.136882042884828,3e-05,490,,,,,
25.732723236083984,100.0,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,27.397507049999994,100.0,387,50,264
29.08251953125,100.0,103424,0.0,-0.018440884030496818,-5.478136098384857,0.0057163285,0.016064453125,39.2918815612793,0.2,30.999600307643412,3e-05,500,,,,,
28.02527618408203,100.0,104448,,,,,,,,,,,,,,,
26.186798095703125,100.0,105472,0.0,-0.01669870828955027,-5.467006105929613,0.0053216396,0.01298828125,18.719942092895508,0.2,30.977282002568245,3e-05,510,,,,,
27.969959259033203,100.0,106496,,,,,,,,,,,,,,,
29.291906356811523,100.0,107520,-1.1920928955078125e-07,-0.014211009051359724,-5.4547057069838045,0.004249474,0.01328125,13.760348320007324,0.2,30.309778687357902,3e-05,520,,,,,
26.744489669799805,100.0,108544,,,,,,,,,,,,,,,
28.61296844482422,100.0,109568,0.0,-0.018434895529753702,-5.442084566503763,0.0055277073,0.01513671875,20.513460159301758,0.2,33.34177023619414,3e-05,530,,,,,
26.833755493164062,100.0,110592,,,,,,,,,,,,,,,
28.48134422302246,100.0,111616,0.0,-0.01637295838299906,-5.422826582193375,0.0056948834,0.019287109375,20.110612869262695,0.2,31.900312370061876,3e-05,540,,,,,
28.001270294189453,100.0,112640,,,,,,,,,,,,,,,
24.972553253173828,100.0,113664,0.0,-0.01745852204003313,-5.397697503119707,0.005330976,0.012060546875,18.727792739868164,0.2,32.28372897207737,3e-05,550,,,,,
26.81511688232422,100.0,114688,,,,,,,,,,,,,,,
29.082759857177734,100.0,115712,0.0,-0.01720911325792258,-5.372388837486506,0.0057175094,0.0205078125,17.206918716430664,0.2,30.281130649149418,3e-05,560,,,,,
28.606151580810547,100.0,116736,,,,,,,,,,,,,,,
28.21173858642578,100.0,117760,-1.1920928955078125e-07,-0.017620217720104848,-5.3344881273806095,0.006813397,0.017529296875,22.07555389404297,0.2,31.640979312360287,3e-05,570,,,,,
28.619956970214844,100.0,118784,,,,,,,,,,,,,,,
29.20584487915039,100.0,119808,0.0,-0.019552575966372387,-5.290056757628918,0.006178679,0.020751953125,27.18507194519043,0.2,31.17182282358408,3e-05,580,,,,,
30.412202835083008,100.0,120832,,,,,,,,,,,,,,,
33.24380874633789,100.0,121856,0.0,-0.013922643990372307,-5.275111525505781,0.0047346577,0.00869140625,19.150714874267578,0.2,28.939676608145238,3e-05,590,,,,,
31.791494369506836,100.0,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,29.961957950000002,100.0,389,60,315
28.97638511657715,100.0,123904,0.0,-0.018354812808684073,-5.250469715893269,0.006427166,0.01533203125,17.001293182373047,0.2,30.36148765385151,3e-05,600,,,,,
30.441448211669922,100.0,124928,,,,,,,,,,,,,,,
28.785308837890625,100.0,125952,0.0,-0.015006663105668849,-5.216338740289212,0.0052698073,0.0103515625,22.851957321166992,0.2,34.146354055404665,3e-05,610,,,,,
32.34771728515625,100.0,126976,,,,,,,,,,,,,,,
37.21163558959961,100.0,128000,5.960464477539063e-08,-0.015906064447335666,-5.205392157286406,0.0051945727,0.0123046875,22.150529861450195,0.2,29.20620267391205,3e-05,620,,,,,
31.313474655151367,100.0,129024,,,,,,,,,,,,,,,
32.01337432861328,100.0,130048,1.1920928955078125e-07,-0.017064527505863226,-5.198812885582447,0.0057561137,0.021240234375,22.925947189331055,0.2,34.479459984600545,3e-05,630,,,,,
35.19621276855469,100.0,131072,,,,,,,,,,,,,,,
29.414688110351562,100.0,132096,0.0,-0.016152640844666166,-5.193153343349695,0.005662291,0.01650390625,17.136688232421875,0.2,30.08630060404539,3e-05,640,,,,,
32.70153045654297,100.0,133120,,,,,,,,,,,,,,,
35.36461639404297,100.0,134144,0.0,-0.016236928090802395,-5.170403782278299,0.0056690755,0.019921875,12.729965209960938,0.2,32.80241511613131,3e-05,650,,,,,
33.34025573730469,100.0,135168,,,,,,,,,,,,,,,
35.36918640136719,100.0,136192,0.0,-0.017968124383332906,-5.152034087479114,0.005404307,0.013330078125,11.855539321899414,0.2,32.81927053183317,3e-05,660,,,,,
34.22380065917969,100.0,137216,,,,,,,,,,,,,,,
34.711669921875,100.0,138240,1.1920928955078125e-07,-0.01698525342544599,-5.12843881174922,0.005470939,0.01201171875,13.75699234008789,0.2,29.968950882554054,3e-05,670,,,,,
30.884382247924805,100.0,139264,,,,,,,,,,,,,,,
33.404964447021484,100.0,140288,1.1920928955078125e-07,-0.015612360049999552,-5.075997231155634,0.0053498256,0.015869140625,25.311182022094727,0.2,31.778140471875666,3e-05,680,,,,,
36.69285583496094,100.0,141312,,,,,,,,,,,,,,,
34.17156982421875,100.0,142336,0.0,-0.015901859794394114,-5.051326659321785,0.006643888,0.024267578125,13.79963207244873,0.2,31.469262745976447,3e-05,690,,,,,
32.30570983886719,100.0,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,33.48212016,100.0,390,70,367
33.857421875,100.0,144384,0.0,-0.017025254591862903,-5.027585945278406,0.0061122347,0.0232421875,26.282451629638672,0.2,32.5394767999649,3e-05,700,,,,,
32.562156677246094,100.0,145408,,,,,,,,,,,,,,,
36.77244567871094,100.0,146432,0.0,-0.017112171791814033,-4.965011916309595,0.006839737,0.0173828125,18.812877655029297,0.2,32.89551971256733,3e-05,710,,,,,
35.674072265625,100.0,147456,,,,,,,,,,,,,,,
37.78755187988281,100.0,148480,0.0,-0.01688548611891747,-4.90905232578516,0.00639722,0.009130859375,14.158890724182129,0.2,28.848526786267758,3e-05,720,,,,,
36.3902587890625,100.0,149504,,,,,,,,,,,,,,,
32.709842681884766,100.0,150528,0.0,-0.015115577931283042,-4.898827381432056,0.006413579,0.0197265625,20.448020935058594,0.2,31.942445994913577,3e-05,730,,,,,
33.869415283203125,100.0,151552,,,,,,,,,,,,,,,
35.724273681640625,100.0,152576,-1.1920928955078125e-07,-0.016588603734999197,-4.905146108567715,0.0054010474,0.020166015625,27.811418533325195,0.2,28.396716405451297,3e-05,740,,,,,
39.8826789855957,100.0,153600,,,,,,,,,,,,,,,
31.575199127197266,100.0,154624,0.0,-0.015148830788530177,-4.885198820382357,0.0055092135,0.012890625,23.73524284362793,0.2,33.372724416851995,3e-05,750,,,,,
35.86949920654297,100.0,155648,,,,,,,,,,,,,,,
36.685272216796875,100.0,156672,0.0,-0.015109843541358714,-4.847134862840176,0.00504594,0.0083984375,26.722375869750977,0.2,31.99774604588747,3e-05,760,,,,,
36.62004470825195,100.0,157696,,,,,,,,,,,,,,,
37.0825309753418,100.0,158720,-1.1920928955078125e-07,-0.013740479313855757,-4.837596207112074,0.004130902,0.007666015625,28.14636993408203,0.2,30.854939948022366,3e-05,770,,,,,
38.067626953125,100.0,159744,,,,,,,,,,,,,,,
37.450626373291016,100.0,160768,-1.1920928955078125e-07,-0.015096694869862403,-4.836313079297542,0.005015854,0.0083984375,21.020965576171875,0.2,30.668518982827663,3e-05,780,,,,,
37.26226806640625,100.0,161792,,,,,,,,,,,,,,,
36.889503479003906,100.0,162816,0.0,-0.01841586263035424,-4.819114062190056,0.0059952266,0.02646484375,18.719301223754883,0.2,26.538692799210548,3e-05,790,,,,,
42.76091766357422,100.0,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,38.35541533,100.0,391,80,418
39.760379791259766,100.0,164864,0.0,-0.014049484586212201,-4.784655988961458,0.0050661303,0.00908203125,22.12200164794922,0.2,32.71276835501194,3e-05,800,,,,,
37.52967071533203,100.0,165888,,,,,,,,,,,,,,,
39.37174987792969,100.0,166912,0.0,-0.01554590758314589,-4.755719553679228,0.0060544256,0.0142578125,13.670083999633789,0.2,27.149836285412313,3e-05,810,,,,,
40.92478942871094,100.0,167936,,,,,,,,,,,,,,,
39.635528564453125,100.0,168960,0.0,-0.015744905923929763,-4.7259910076856615,0.006392977,0.013671875,31.652368545532227,0.2,34.723446102440356,3e-05,820,,,,,
44.168846130371094,100.0,169984,,,,,,,,,,,,,,,
40.555824279785156,100.0,171008,5.960464477539063e-08,-0.015245676191989332,-4.7300792269408705,0.0057021007,0.015673828125,18.086563110351562,0.2,30.288811187446118,3e-05,830,,,,,
42.361534118652344,100.0,172032,,,,,,,,,,,,,,,
44.100852966308594,100.0,173056,-7.152557373046875e-07,-0.01565957544153207,-4.71634970009327,0.0058559794,0.024072265625,22.33043098449707,0.2,27.272635816037656,3e-05,840,,,,,
39.59888458251953,100.0,174080,,,,,,,,,,,,,,,
43.169612884521484,100.0,175104,0.0,-0.015012640477289096,-4.6791235215961935,0.006310679,0.010693359375,18.81441879272461,0.2,32.58365397453308,3e-05,850,,,,,
46.631797790527344,100.0,176128,,,,,,,,,,,,,,,
44.10541534423828,100.0,177152,0.0,-0.016717028665152612,-4.651605653762817,0.0070106788,0.017041015625,17.58582878112793,0.2,30.56309203505516,3e-05,860,,,,,
44.82623291015625,100.0,178176,,,,,,,,,,,,,,,
44.329124450683594,100.0,179200,0.0,-0.01314692697415012,-4.619873034209013,0.0051198127,0.008837890625,24.91672134399414,0.2,33.433398596942425,3e-05,870,,,,,
44.74199676513672,100.0,180224,,,,,,,,,,,,,,,
47.59858703613281,100.0,181248,0.0,-0.01460241240929463,-4.578091834485531,0.005189933,0.014013671875,26.245698928833008,0.2,34.045125387609005,3e-05,880,,,,,
45.421714782714844,100.0,182272,,,,,,,,,,,,,,,
44.33102798461914,100.0,183296,0.0,-0.015071145897491079,-4.5459480755031105,0.005726682,0.018896484375,19.217981338500977,0.2,32.1930203050375,3e-05,890,,,,,
49.89276123046875,100.0,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,43.65070023000001,100.0,392,90,470
45.62493133544922,100.0,185344,0.0,-0.014366006061754888,-4.527527365833521,0.0060356855,0.0123046875,17.764436721801758,0.2,31.741067634522913,3e-05,900,,,,,
49.36219787597656,100.0,186368,,,,,,,,,,,,,,,
43.6319465637207,100.0,187392,0.0,-0.014001381064736052,-4.500578826665878,0.0047488706,0.009912109375,19.14515495300293,0.2,30.83875162601471,3e-05,910,,,,,
44.669525146484375,100.0,188416,,,,,,,,,,,,,,,
48.24592590332031,100.0,189440,0.0,-0.012548394720215583,-4.469782223552466,0.004638833,0.009521484375,15.217501640319824,0.2,32.37359890341759,3e-05,920,,,,,
52.69371032714844,100.0,190464,,,,,,,,,,,,,,,
49.017616271972656,100.0,191488,0.0,-0.013729036476433976,-4.435566356033087,0.0061793095,0.011669921875,16.09497833251953,0.2,32.22958059459925,3e-05,930,,,,,
50.56610107421875,100.0,192512,,,,,,,,,,,,,,,
46.39241027832031,100.0,193536,0.0,-0.013618696703269961,-4.390268921852112,0.005305075,0.015478515625,18.513105392456055,0.2,28.88258699774742,3e-05,940,,,,,
46.87281036376953,100.0,194560,,,,,,,,,,,,,,,
54.07494354248047,100.0,195584,0.0,-0.01281757473734615,-4.3586342506110665,0.0061661415,0.014111328125,14.188780784606934,0.2,31.58613915592432,3e-05,950,,,,,
46.27997589111328,100.0,196608,,,,,,,,,,,,,,,
51.96365737915039,100.0,197632,0.0,-0.014098191737139132,-4.3384939573705195,0.006228553,0.02177734375,21.036691665649414,0.2,26.153376479446887,3e-05,960,,,,,
54.271400451660156,100.0,198656,,,,,,,,,,,,,,,
48.9443473815918,100.0,199680,0.0,-0.011328378886446444,-4.317751539498568,0.0038531092,0.00810546875,19.679672241210938,0.2,29.76972662508488,3e-05,970,,,,,
51.031803131103516,100.0,200704,,,,,,,,,,,,,,,
45.872406005859375,100.0,201728,0.0,-0.012552849126223009,-4.312787773460149,0.0055486755,0.0078125,23.54151153564453,0.2,29.86583957374096,3e-05,980,,,,,
47.743858337402344,100.0,202752,,,,,,,,,,,,,,,
53.0044059753418,100.0,203776,1.1920928955078125e-07,-0.012122594654647401,-4.311502305418253,0.005889384,0.010400390625,20.265796661376953,0.2,28.02660163193941,3e-05,990,,,,,
54.429874420166016,100.0,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,51.029841180000005,100.0,392,100,522
53.729862213134766,100.0,205824,0.0,-0.015438692734096548,-4.280498785525561,0.00711152,0.0087890625,21.28023338317871,0.2,30.088035689294337,3e-05,1000,,,,,
52.74250793457031,100.0,206848,,,,,,,,,,,,,,,
50.35527801513672,100.0,207872,5.960464477539063e-08,-0.011264318105531856,-4.2379847869277,0.004398099,0.00703125,20.831619262695312,0.2,27.367176574468612,3e-05,1010,,,,,
49.72090148925781,100.0,208896,,,,,,,,,,,,,,,
52.26222229003906,100.0,209920,5.960464477539063e-08,-0.01373878296399198,-4.226526270061731,0.0049565886,0.026220703125,23.76675796508789,0.2,28.878814361989498,3e-05,1020,,,,,
52.07969665527344,100.0,210944,,,,,,,,,,,,,,,
52.69023513793945,100.0,211968,0.0,-0.012647730126263922,-4.217130786925554,0.004915938,0.008642578125,14.917577743530273,0.2,30.530286361277103,3e-05,1030,,,,,
51.472068786621094,100.0,212992,,,,,,,,,,,,,,,
57.64799499511719,100.0,214016,0.0,-0.012849160440964624,-4.200236307084561,0.0061020013,0.0119140625,24.872304916381836,0.2,29.648235075175762,3e-05,1040,,,,,
57.74180603027344,100.0,215040,,,,,,,,,,,,,,,
54.42918014526367,100.0,216064,0.0,-0.014311246077704709,-4.200677816569805,0.006440446,0.0142578125,12.961014747619629,0.2,27.041073015332223,3e-05,1050,,,,,
53.71687698364258,100.0,217088,,,,,,,,,,,,,,,
54.86602020263672,100.0,218112,5.960464477539063e-08,-0.014999901753253653,-4.212712711840868,0.0075048334,0.014453125,16.91178321838379,0.2,27.085063265264033,3e-05,1060,,,,,
52.91803741455078,100.0,219136,,,,,,,,,,,,,,,
59.948726654052734,100.0,220160,5.960464477539063e-08,-0.009819957210493158,-4.204451674968004,0.004570373,0.012646484375,18.242015838623047,0.2,30.868366472423077,3e-05,1070,,,,,
55.394126892089844,100.0,221184,,,,,,,,,,,,,,,
52.90293502807617,100.0,222208,0.0,-0.009885345812290326,-4.186492894589901,0.0040662414,0.005419921875,29.566865921020508,0.2,29.057364106178284,3e-05,1080,,,,,
52.32207107543945,100.0,223232,,,,,,,,,,,,,,,
55.22084045410156,100.0,224256,0.0,-0.012724505220467109,-4.176956836879254,0.0052755405,0.0126953125,22.5872859954834,0.2,32.02596382349729,3e-05,1090,,,,,
56.2116813659668,100.0,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,53.84607973,100.0,392,110,573
54.64091873168945,100.0,226304,0.0,-0.010890184909294475,-4.182623670995236,0.0055093756,0.00869140625,11.355608940124512,0.2,29.847862491011618,3e-05,1100,,,,,
54.604248046875,100.0,227328,,,,,,,,,,,,,,,
56.60113525390625,100.0,228352,-1.1920928955078125e-07,-0.012736894778026909,-4.151422918587923,0.005723463,0.0123046875,22.33700942993164,0.2,34.135359762609006,3e-05,1110,,,,,
56.119415283203125,100.0,229376,,,,,,,,,,,,,,,
52.76057434082031,100.0,230400,0.0,-0.01261785270398832,-4.118535351753235,0.0057378467,0.01318359375,12.565375328063965,0.2,28.840263080596923,3e-05,1120,,,,,
60.672523498535156,100.0,231424,,,,,,,,,,,,,,,
57.404212951660156,100.0,232448,0.0,-0.010166622290125816,-4.103137327730655,0.0039002108,0.007763671875,16.485565185546875,0.2,28.8791537091136,3e-05,1130,,,,,
62.17807388305664,100.0,233472,,,,,,,,,,,,,,,
58.962623596191406,100.0,234496,0.0,-0.010608032776144683,-4.097866436094046,0.0046503143,0.006396484375,30.59606170654297,0.2,30.16021844595671,3e-05,1140,,,,,
61.022850036621094,100.0,235520,,,,,,,,,,,,,,,
