eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/approx_kl,train/value_loss,train/clip_range,train/explained_variance,train/loss,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed
36.72418975830078,27.0,34816,,,,,,,,,,,,,,,
32.467437744140625,27.0,35840,0.0003,-5.59725109487772,-0.05986950007500127,170,0.406201171875,0.043261666,36.441503149271014,0.2,0.0,16.879732131958008,,,,,
36.522926330566406,27.0,36864,,,,,,,,,,,,,,,
33.876953125,27.0,37888,0.0003,-5.572466154396534,-0.05442051060963422,180,0.42060546875,0.04771431,33.435751819610594,0.2,0.0,11.33116626739502,,,,,
38.090362548828125,27.0,38912,,,,,,,,,,,,,,,
35.783058166503906,27.0,39936,0.0003,-5.525561153888702,-0.056230405083624646,190,0.424658203125,0.048620895,39.32518439888954,0.2,0.0,17.10620880126953,,,,,
38.532867431640625,27.0,40960,,,,,,,,,,,,,,,
,,40960,,,,,,,,,,,20,35.419534739999996,288,27.0,141
36.81364822387695,27.0,41984,0.0003,-5.494181786477566,-0.049874533570255154,200,0.45625,0.047177956,29.042234629392624,0.2,5.960464477539063e-08,16.913074493408203,,,,,
31.825252532958984,27.0,43008,,,,,,,,,,,,,,,
32.754249572753906,27.0,44032,0.0003,-5.461818039417267,-0.052201299235457556,210,0.43427734375,0.047331255,33.28308709859848,0.2,0.0,13.202102661132812,,,,,
33.82257080078125,27.0,45056,,,,,,,,,,,,,,,
34.10847473144531,27.0,46080,0.0003,-5.397079728543758,-0.05815627084812149,220,0.452001953125,0.04743208,33.73746730685234,0.2,0.0,16.235801696777344,,,,,
34.90367126464844,27.0,47104,,,,,,,,,,,,,,,
40.45720672607422,27.0,48128,0.0003,-5.352085807919503,-0.06116734059760347,230,0.443603515625,0.048376333,34.02263410687446,0.2,0.0,14.86245059967041,,,,,
34.86360168457031,27.0,49152,,,,,,,,,,,,,,,
39.52403259277344,27.0,50176,0.0003,-5.297268633544445,-0.05353324327734299,240,0.45712890625,0.052298445,31.434430134296417,0.2,0.0,20.933134078979492,,,,,
43.32518768310547,27.0,51200,,,,,,,,,,,,,,,
42.4598388671875,27.0,52224,0.0003,-5.274936409294606,-0.05025928485847544,250,0.448828125,0.051682737,30.12346422076225,0.2,-1.1920928955078125e-07,17.303466796875,,,,,
38.27497100830078,27.0,53248,,,,,,,,,,,,,,,
41.34170150756836,27.0,54272,0.0003,-5.253867095708847,-0.053252496785717085,260,0.45244140625,0.05335721,33.746011793613434,0.2,0.0,16.616147994995117,,,,,
41.15814208984375,27.0,55296,,,,,,,,,,,,,,,
31.861614227294922,27.0,56320,0.0003,-5.222466145455837,-0.049690919416025284,270,0.43505859375,0.051782217,30.459987580776215,0.2,5.960464477539063e-08,17.824256896972656,,,,,
31.21896743774414,27.0,57344,,,,,,,,,,,,,,,
38.747344970703125,27.0,58368,0.0003,-5.196077410876751,-0.0460522002162179,280,0.434716796875,0.046834245,33.277630490064624,0.2,0.0,17.792232513427734,,,,,
40.84829330444336,27.0,59392,,,,,,,,,,,,,,,
37.359275817871094,27.0,60416,0.0003,-5.153408877551556,-0.05051582705928013,290,0.45263671875,0.04721181,29.308960902690888,0.2,5.960464477539063e-08,17.005962371826172,,,,,
35.39186096191406,27.0,61440,,,,,,,,,,,,,,,
,,61440,,,,,,,,,,,30,38.75486092,287,27.0,213
34.161048889160156,27.0,62464,0.0003,-5.0853236541152,-0.041031880251830445,300,0.45791015625,0.053850815,30.870955473184587,0.2,0.0,16.4522647857666,,,,,
38.541419982910156,27.0,63488,,,,,,,,,,,,,,,
35.09540939331055,27.0,64512,0.0003,-5.074646165966987,-0.0597957088961266,310,0.46328125,0.052355908,30.569986391067506,0.2,-1.1920928955078125e-07,14.240670204162598,,,,,
32.785369873046875,27.0,65536,,,,,,,,,,,,,,,
34.323612213134766,27.0,66560,0.0003,-5.0257678285241125,-0.04855030467151664,320,0.44150390625,0.049544178,30.18352692723274,0.2,-1.1920928955078125e-07,17.839406967163086,,,,,
41.109134674072266,27.0,67584,,,,,,,,,,,,,,,
32.6198616027832,27.0,68608,0.0003,-4.988254977762699,-0.04586686491384171,330,0.418017578125,0.04541569,29.2478865981102,0.2,0.0,18.226581573486328,,,,,
31.876771926879883,27.0,69632,,,,,,,,,,,,,,,
35.22482681274414,27.0,70656,0.0003,-4.924383263289928,-0.049095787265105176,340,0.463525390625,0.05200159,27.598153710365295,0.2,0.0,15.702234268188477,,,,,
25.185916900634766,27.0,71680,,,,,,,,,,,,,,,
39.69877624511719,27.0,72704,0.0003,-4.890191073715687,-0.044638360134558755,350,0.469140625,0.05129379,27.64777861237526,0.2,0.0,11.19710636138916,,,,,
36.515716552734375,27.0,73728,,,,,,,,,,,,,,,
38.72087860107422,27.0,74752,0.0003,-4.860224655270576,-0.038891690006130374,360,0.430322265625,0.04445475,32.17980660796165,0.2,0.0,16.223779678344727,,,,,
38.85353088378906,27.0,75776,,,,,,,,,,,,,,,
48.07331466674805,27.0,76800,0.0003,-4.80680560618639,-0.04160569161031162,370,0.473486328125,0.048176363,22.111234000325204,0.2,0.0,11.055305480957031,,,,,
47.07509994506836,27.0,77824,,,,,,,,,,,,,,,
37.606407165527344,27.0,78848,0.0003,-4.761730797588825,-0.04568619815690909,380,0.426171875,0.046641577,27.724675792455674,0.2,-1.1920928955078125e-07,17.562562942504883,,,,,
34.82044982910156,27.0,79872,,,,,,,,,,,,,,,
39.184959411621094,27.0,80896,0.0003,-4.741716818511486,-0.03827150755096227,390,0.43876953125,0.04827692,30.55032173395157,0.2,5.960464477539063e-08,12.580891609191895,,,,,
43.02337646484375,27.0,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,40,39.785160139999995,283,27.0,288
41.41484069824219,27.0,82944,0.0003,-4.699850945174694,-0.04668125502066687,400,0.43974609375,0.04670464,33.16661834716797,0.2,0.0,14.919665336608887,,,,,
38.80085754394531,27.0,83968,,,,,,,,,,,,,,,
40.087188720703125,27.0,84992,0.0003,-4.64223110973835,-0.04115425400086679,410,0.45908203125,0.05159366,29.128784054517745,0.2,0.0,10.232368469238281,,,,,
38.008636474609375,27.0,86016,,,,,,,,,,,,,,,
40.7005500793457,27.0,87040,0.0003,-4.6046849802136425,-0.04885678480059141,420,0.420654296875,0.044873826,26.050148352980614,0.2,0.0,11.448396682739258,,,,,
42.19511032104492,27.0,88064,,,,,,,,,,,,,,,
35.366310119628906,27.0,89088,0.0003,-4.557911521196365,-0.04798458798904903,430,0.43154296875,0.046842564,21.662193876504897,0.2,-1.1920928955078125e-07,8.343491554260254,,,,,
39.61292266845703,27.0,90112,,,,,,,,,,,,,,,
40.3753662109375,27.0,91136,0.0003,-4.5045102655887606,-0.03409568017232232,440,0.4109375,0.04518807,22.52048179805279,0.2,5.960464477539063e-08,11.700773239135742,,,,,
42.934879302978516,27.0,92160,,,,,,,,,,,,,,,
43.5130615234375,27.0,93184,0.0003,-4.465355418622494,-0.0449449810286751,450,0.408447265625,0.04829801,33.33123716711998,0.2,0.0,23.654306411743164,,,,,
40.5387077331543,27.0,94208,,,,,,,,,,,,,,,
42.199195861816406,27.0,95232,0.0003,-4.4526106983423235,-0.0469642313211807,460,0.413818359375,0.046352252,27.10680220127106,0.2,0.0,16.505582809448242,,,,,
37.09608840942383,27.0,96256,,,,,,,,,,,,,,,
42.390010833740234,27.0,97280,0.0003,-4.418238541483879,-0.039455089331022465,470,0.40693359375,0.04295077,28.83524655997753,0.2,0.0,18.025115966796875,,,,,
37.24408721923828,27.0,98304,,,,,,,,,,,,,,,
43.53855514526367,27.0,99328,0.0003,-4.393537643551826,-0.04003140304412227,480,0.404052734375,0.045854732,31.679077899456026,0.2,0.0,14.435139656066895,,,,,
41.29401779174805,27.0,100352,,,,,,,,,,,,,,,
43.489418029785156,27.0,101376,0.0003,-4.365713407099247,-0.033648168806394096,490,0.378125,0.040799852,28.426471328735353,0.2,0.0,12.48316764831543,,,,,
43.65488815307617,27.0,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,50,40.306706680000005,283,27.0,361
27.8598690032959,27.0,103424,0.0003,-4.332804821431637,-0.04186649789917283,500,0.36865234375,0.036218986,24.46208283305168,0.2,0.0,17.819604873657227,,,,,
45.159061431884766,27.0,104448,,,,,,,,,,,,,,,
35.768585205078125,27.0,105472,0.0003,-4.313671708106995,-0.046240018022945154,510,0.3451171875,0.035125144,25.772970458865167,0.2,-1.1920928955078125e-07,16.588645935058594,,,,,
42.293190002441406,27.0,106496,,,,,,,,,,,,,,,
36.99192428588867,27.0,107520,0.0003,-4.262331011891365,-0.029277807532344012,520,0.387353515625,0.0361913,25.655934166908263,0.2,0.0,14.90859603881836,,,,,
40.36222839355469,27.0,108544,,,,,,,,,,,,,,,
40.405029296875,27.0,109568,0.0003,-4.2433994829654695,-0.032298142460058445,530,0.38232421875,0.03929229,25.77484683394432,0.2,0.0,11.906319618225098,,,,,
41.018375396728516,27.0,110592,,,,,,,,,,,,,,,
49.09431838989258,27.0,111616,0.0003,-4.242288985848427,-0.0339282149419887,540,0.40126953125,0.03861119,21.12531442642212,0.2,-1.1920928955078125e-07,7.120549201965332,,,,,
36.84716033935547,27.0,112640,,,,,,,,,,,,,,,
38.581546783447266,27.0,113664,0.0003,-4.2380508676171305,-0.039332107169320805,550,0.411376953125,0.042166486,27.777533304691314,0.2,0.0,13.68881893157959,,,,,
45.680580139160156,27.0,114688,,,,,,,,,,,,,,,
31.11832618713379,27.0,115712,0.0003,-4.223867857456208,-0.0442953144578496,560,0.333251953125,0.031523068,21.872495353221893,0.2,0.0,12.12399959564209,,,,,
34.10424041748047,27.0,116736,,,,,,,,,,,,,,,
44.407806396484375,27.0,117760,0.0003,-4.196869158744812,-0.03424873627081979,570,0.36318359375,0.033348616,25.37728085517883,0.2,5.960464477539063e-08,10.993500709533691,,,,,
40.19403076171875,27.0,118784,,,,,,,,,,,,,,,
42.176170349121094,27.0,119808,0.0003,-4.1354343995451925,-0.04056105643685441,580,0.334375,0.031862747,31.769882988929748,0.2,0.0,15.78810977935791,,,,,
42.68821334838867,27.0,120832,,,,,,,,,,,,,,,
33.75341033935547,27.0,121856,0.0003,-4.102530165016651,-0.03686963783111423,590,0.34453125,0.034922443,21.297139805555343,0.2,-1.1920928955078125e-07,10.621761322021484,,,,,
31.541061401367188,27.0,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,60,42.79256406999999,283,27.0,433
47.669097900390625,27.0,123904,0.0003,-4.095596000552177,-0.04511423313524574,600,0.34013671875,0.033458494,27.611460262537,0.2,-1.1920928955078125e-07,16.150362014770508,,,,,
45.00543975830078,27.0,124928,,,,,,,,,,,,,,,
41.61909484863281,27.0,125952,0.0003,-4.0685267627239226,-0.04147783537046053,610,0.37080078125,0.040036514,25.340386918187143,0.2,0.0,14.755836486816406,,,,,
38.21018981933594,27.0,126976,,,,,,,,,,,,,,,
43.1417350769043,27.0,128000,0.0003,-4.011558485031128,-0.04332790310872951,620,0.37998046875,0.041549083,28.922364777326585,0.2,0.0,14.81174087524414,,,,,
37.32259750366211,27.0,129024,,,,,,,,,,,,,,,
40.15644836425781,27.0,130048,0.0003,-3.978144849836826,-0.03944474806485232,630,0.384619140625,0.03704178,22.61638074219227,0.2,0.0,11.613992691040039,,,,,
41.38021469116211,27.0,131072,,,,,,,,,,,,,,,
45.20721435546875,27.0,132096,0.0003,-3.9824476927518844,-0.029263443514355458,640,0.362548828125,0.035695165,23.65210938155651,0.2,0.0,7.495365619659424,,,,,
37.12541580200195,27.0,133120,,,,,,,,,,,,,,,
37.3333740234375,27.0,134144,0.0003,-3.971618904918432,-0.02424056867894251,650,0.379296875,0.03816616,26.996111470460892,0.2,0.0,12.269488334655762,,,,,
44.316165924072266,27.0,135168,,,,,,,,,,,,,,,
45.65046691894531,27.0,136192,0.0003,-3.9462853141129015,-0.031904222299635875,660,0.357177734375,0.03634483,22.908948197960854,0.2,0.0,9.477376937866211,,,,,
46.79447937011719,27.0,137216,,,,,,,,,,,,,,,
40.19468307495117,27.0,138240,0.0003,-3.937407450377941,-0.03633641823253129,670,0.34228515625,0.03202956,31.44984350800514,0.2,-1.1920928955078125e-07,17.260456085205078,,,,,
39.36369323730469,27.0,139264,,,,,,,,,,,,,,,
37.1071891784668,27.0,140288,0.0003,-3.925241931527853,-0.03730927295400761,680,0.37060546875,0.036915094,27.017959171533583,0.2,0.0,12.04106330871582,,,,,
38.45718002319336,27.0,141312,,,,,,,,,,,,,,,
44.836997985839844,27.0,142336,0.0003,-3.903087869286537,-0.03352589433634421,690,0.354541015625,0.03641002,24.393947181105613,0.2,0.0,11.87090015411377,,,,,
39.83201599121094,27.0,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,70,44.98671376999999,281,27.0,509
41.211151123046875,27.0,144384,0.0003,-3.87802030518651,-0.03749305836390704,700,0.35791015625,0.038046904,23.830789723992346,0.2,0.0,12.039098739624023,,,,,
38.491661071777344,27.0,145408,,,,,,,,,,,,,,,
40.60315704345703,27.0,146432,0.0003,-3.8673889949917792,-0.04251882574171759,710,0.397802734375,0.042693496,24.269166329503058,0.2,0.0,11.686155319213867,,,,,
51.212982177734375,27.0,147456,,,,,,,,,,,,,,,
44.36632537841797,27.0,148480,0.0003,-3.864722114801407,-0.021627790144702886,720,0.43154296875,0.048622712,26.507232397794724,0.2,-1.1920928955078125e-07,13.20376968383789,,,,,
48.132320404052734,27.0,149504,,,,,,,,,,,,,,,
51.14175796508789,27.0,150528,0.0003,-3.8326111286878586,-0.031209671360556968,730,0.407177734375,0.043745115,22.853292962908746,0.2,0.0,10.689925193786621,,,,,
39.43312072753906,27.0,151552,,,,,,,,,,,,,,,
43.941001892089844,27.0,152576,0.0003,-3.802494090050459,-0.030915102681319695,740,0.417138671875,0.05375214,27.517246222496034,0.2,0.0,7.9500932693481445,,,,,
42.63130187988281,27.0,153600,,,,,,,,,,,,,,,
33.21284103393555,27.0,154624,0.0003,-3.7877567753195764,-0.027120557469606864,750,0.42041015625,0.053162992,19.4622015863657,0.2,0.0,7.678985118865967,,,,,
46.58628845214844,27.0,155648,,,,,,,,,,,,,,,
46.13513946533203,27.0,156672,0.0003,-3.783235853165388,-0.01462701484997524,760,0.389892578125,0.05121219,29.42728634774685,0.2,0.0,16.45299530029297,,,,,
43.19627380371094,27.0,157696,,,,,,,,,,,,,,,
37.941986083984375,27.0,158720,0.0003,-3.7615973472595217,-0.02543427937926026,770,0.421142578125,0.048844602,22.92197597026825,0.2,0.0,12.086487770080566,,,,,
41.80071258544922,27.0,159744,,,,,,,,,,,,,,,
46.29944610595703,27.0,160768,0.0003,-3.762297258526087,-0.041777584032388404,780,0.44208984375,0.049832493,22.764224699139596,0.2,5.960464477539063e-08,11.214090347290039,,,,,
46.339569091796875,27.0,161792,,,,,,,,,,,,,,,
42.911869049072266,27.0,162816,0.0003,-3.7447504222393038,-0.029245428001013353,790,0.422216796875,0.049201377,20.813846451044082,0.2,0.0,11.640026092529297,,,,,
36.75306701660156,27.0,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,80,45.90959554,280,27.0,583
49.812530517578125,27.0,164864,0.0003,-3.7317596480250357,-0.041066978649178056,800,0.415576171875,0.060335554,29.28997966349125,0.2,0.0,15.840957641601562,,,,,
41.88935852050781,27.0,165888,,,,,,,,,,,,,,,
47.29033660888672,27.0,166912,0.0003,-3.7299040146172047,-0.01780209334101528,810,0.47275390625,0.058711115,23.06420086324215,0.2,5.960464477539063e-08,10.936809539794922,,,,,
35.45238494873047,27.0,167936,,,,,,,,,,,,,,,
42.05198287963867,27.0,168960,0.0003,-3.7265923358500004,-0.0020588485465850683,820,0.484521484375,0.06663607,21.755196845531465,0.2,0.0,14.4216947555542,,,,,
42.177452087402344,27.0,169984,,,,,,,,,,,,,,,
39.224761962890625,27.0,171008,0.0003,-3.727388275414705,-0.03421372647571843,830,0.44443359375,0.05418421,22.996551585197448,0.2,0.0,11.941585540771484,,,,,
40.68419647216797,27.0,172032,,,,,,,,,,,,,,,
46.46880340576172,27.0,173056,0.0003,-3.6999535247683526,-0.029499911684251857,840,0.4701171875,0.067451015,22.712586614489556,0.2,0.0,12.761435508728027,,,,,
44.8874397277832,27.0,174080,,,,,,,,,,,,,,,
28.86612319946289,27.0,175104,0.0003,-3.684982167184353,-0.040101336195948536,850,0.44521484375,0.06461997,24.352817404270173,0.2,0.0,16.516029357910156,,,,,
44.70024490356445,27.0,176128,,,,,,,,,,,,,,,
46.55777359008789,27.0,177152,0.0003,-3.666326601803303,-0.022834002682793654,860,0.462060546875,0.060997233,23.882545864582063,0.2,-1.1920928955078125e-07,9.943140983581543,,,,,
48.00514221191406,27.0,178176,,,,,,,,,,,,,,,
45.435890197753906,27.0,179200,0.0003,-3.6382042720913885,-0.02840622160147177,870,0.434521484375,0.054341383,24.395941039919855,0.2,0.0,12.137730598449707,,,,,
47.2025146484375,27.0,180224,,,,,,,,,,,,,,,
43.87601089477539,27.0,181248,0.0003,-3.631641183793545,-0.01429109976743348,880,0.4498046875,0.057901368,26.33654105067253,0.2,0.0,13.15730094909668,,,,,
43.357051849365234,27.0,182272,,,,,,,,,,,,,,,
43.212486267089844,27.0,183296,0.0003,-3.6315702170133592,-0.03841416972281877,890,0.414111328125,0.06777364,25.00057460665703,0.2,-1.1920928955078125e-07,14.83084774017334,,,,,
55.38835144042969,27.0,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,90,47.25845444999999,278,27.0,660
48.80573654174805,27.0,185344,0.0003,-3.622984583675861,-0.04746020278544165,900,0.413818359375,0.06297718,20.41898183822632,0.2,0.0,10.319795608520508,,,,,
41.12010955810547,27.0,186368,,,,,,,,,,,,,,,
46.552818298339844,27.0,187392,0.0003,-3.596980207413435,-0.028737561654997988,910,0.43134765625,0.056638904,19.546312737464905,0.2,0.0,8.405083656311035,,,,,
41.688140869140625,27.0,188416,,,,,,,,,,,,,,,
48.553253173828125,27.0,189440,0.0003,-3.581453984975815,-0.03225946371385362,920,0.39462890625,0.06591778,23.112680619955064,0.2,0.0,8.953463554382324,,,,,
31.893625259399414,27.0,190464,,,,,,,,,,,,,,,
22.08049774169922,27.0,191488,0.0003,-3.5683840520679952,-0.01576261098671239,930,0.40751953125,0.05880033,20.329621428251265,0.2,0.0,12.194098472595215,,,,,
47.71978759765625,27.0,192512,,,,,,,,,,,,,,,
46.99024963378906,27.0,193536,0.0003,-3.5730605244636537,-0.021611043829761912,940,0.413525390625,0.05988162,22.99170614182949,0.2,0.0,10.708946228027344,,,,,
44.650657653808594,27.0,194560,,,,,,,,,,,,,,,
32.87095642089844,27.0,195584,0.0003,-3.584046623855829,0.0006396007316652686,950,0.444775390625,0.0690021,22.89845609664917,0.2,0.0,11.53380012512207,,,,,
23.133100509643555,27.0,196608,,,,,,,,,,,,,,,
38.653743743896484,27.0,197632,0.0003,-3.584430491924286,-0.02469522726460127,960,0.462890625,0.06634988,23.82048481106758,0.2,0.0,9.007614135742188,,,,,
48.96384811401367,27.0,198656,,,,,,,,,,,,,,,
48.050575256347656,27.0,199680,0.0003,-3.572694945335388,-0.03441877773730084,970,0.40078125,0.062093757,25.212196999788283,0.2,5.960464477539063e-08,10.748674392700195,,,,,
43.187660217285156,27.0,200704,,,,,,,,,,,,,,,
48.79954528808594,27.0,201728,0.0003,-3.5481702886521815,-0.035894615214783696,980,0.48486328125,0.08814686,23.410542899370192,0.2,0.0,9.639273643493652,,,,,
52.12904357910156,27.0,202752,,,,,,,,,,,,,,,
47.64112854003906,27.0,203776,0.0003,-3.5570456460118294,0.00689254411336151,990,0.45205078125,0.07226132,18.66131820380688,0.2,-1.1920928955078125e-07,11.25661849975586,,,,,
57.681800842285156,27.0,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,100,43.80579086000001,280,27.0,729
56.53960418701172,27.0,205824,0.0003,-3.543129529058933,-0.02002339599566767,1000,0.498095703125,0.09311509,19.76631257236004,0.2,1.1920928955078125e-07,11.279118537902832,,,,,
54.370086669921875,27.0,206848,,,,,,,,,,,,,,,
51.67889404296875,27.0,207872,0.0003,-3.540890733152628,-0.028759841415740083,1010,0.4484375,0.073370606,20.933566802740096,0.2,0.0,12.595240592956543,,,,,
47.03679656982422,27.0,208896,,,,,,,,,,,,,,,
48.09777069091797,27.0,209920,0.0003,-3.5391097255051136,-0.015586034048465081,1020,0.499853515625,0.096682966,21.756993925571443,0.2,0.0,12.593067169189453,,,,,
50.65631103515625,27.0,210944,,,,,,,,,,,,,,,
48.3819694519043,27.0,211968,0.0003,-3.5574814192950726,-0.003495701939391438,1030,0.510595703125,0.09041162,28.05646303296089,0.2,0.0,10.865019798278809,,,,,
47.408363342285156,27.0,212992,,,,,,,,,,,,,,,
53.03376770019531,27.0,214016,0.0003,-3.5461697190999986,-0.022630890339496546,1040,0.485107421875,0.08800213,27.990123093128204,0.2,0.0,10.092458724975586,,,,,
42.77952575683594,27.0,215040,,,,,,,,,,,,,,,
40.767364501953125,27.0,216064,0.0003,-3.5225019551813603,-0.023312059442105237,1050,0.455419921875,0.07396344,26.687174066901207,0.2,0.0,11.381976127624512,,,,,
44.57048034667969,27.0,217088,,,,,,,,,,,,,,,
43.42073059082031,27.0,218112,0.0003,-3.5032359421253205,-0.04703298075182829,1060,0.502978515625,0.10122791,24.84404291510582,0.2,0.0,12.636268615722656,,,,,
53.429718017578125,27.0,219136,,,,,,,,,,,,,,,
55.79771041870117,27.0,220160,0.0003,-3.4846980072557927,-0.02380937087291386,1070,0.502490234375,0.08796503,25.689882013201714,0.2,0.0,14.490864753723145,,,,,
47.39735412597656,27.0,221184,,,,,,,,,,,,,,,
39.86182403564453,27.0,222208,0.0003,-3.4820949383080007,0.016624567002872938,1080,0.488671875,0.08427298,17.43592586517334,0.2,0.0,10.393383026123047,,,,,
39.855865478515625,27.0,223232,,,,,,,,,,,,,,,
48.49924850463867,27.0,224256,0.0003,-3.4749934032559393,-0.01781524690159131,1090,0.47685546875,0.0727361,21.832417276501655,0.2,0.0,13.965790748596191,,,,,
54.09612274169922,27.0,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,110,44.135615820000005,281,27.0,799
52.06224060058594,27.0,226304,0.0003,-3.471622994542122,-0.022721602603269275,1100,0.4748046875,0.07395738,21.397380355000497,0.2,0.0,9.727736473083496,,,,,
42.267333984375,27.0,227328,,,,,,,,,,,,,,,
45.09687805175781,27.0,228352,0.0003,-3.469112740457058,-0.051539626729208976,1110,0.414306640625,0.070554934,29.322616696357727,0.2,0.0,11.6327543258667,,,,,
48.29604721069336,27.0,229376,,,,,,,,,,,,,,,
45.398460388183594,27.0,230400,0.0003,-3.47232272028923,-0.034899737749947236,1120,0.456201171875,0.08042795,22.448028346896173,0.2,0.0,9.236711502075195,,,,,
45.05459213256836,27.0,231424,,,,,,,,,,,,,,,
46.447715759277344,27.0,232448,0.0003,-3.484670478105545,-0.0218065188935725,1130,0.470556640625,0.08019708,20.31017683148384,0.2,0.0,10.50978946685791,,,,,
42.150840759277344,27.0,233472,,,,,,,,,,,,,,,
36.05718231201172,27.0,234496,0.0003,-3.4912889704108236,-0.0242129998470773,1140,0.458251953125,0.07348822,18.20885149538517,0.2,0.0,7.813360691070557,,,,,
24.891185760498047,27.0,235520,,,,,,,,,,,,,,,
35.36656951904297,27.0,236544,0.0003,-3.480614633113146,-0.025701755430782215,1150,0.448876953125,0.07712422,24.966431379318237,0.2,0.0,16.801010131835938,,,,,
55.67283630371094,27.0,237568,,,,,,,,,,,,,,,
